osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,junction
"[844096011, 7415502, 7415423]","['Kerkplein', 'Onder de Toren']","['residential', 'unclassified']",30,False,True,108.98400000000002,,"LINESTRING (4.5781217 52.2918083, 4.5776791 52.2913016, 4.5776099 52.2911597, 4.5775554 52.2911118, 4.5775879 52.2910852, 4.577603 52.2910569, 4.5776054 52.2910247, 4.5775611 52.2909243)",,
7415285,Van Engelenlaan,unclassified,,False,False,59.672,,"LINESTRING (4.5730697 52.2919759, 4.5738664 52.2917511)",,
7415307,Hofstraat,residential,30,False,True,27.917,,"LINESTRING (4.5803173 52.2920133, 4.5799563 52.2921328)",,
7415238,Raadhuisstraat,residential,30,False,True,49.183,,"LINESTRING (4.5803173 52.2920133, 4.5799 52.2919, 4.5796936 52.2917968)",,
7415307,Hofstraat,residential,30,False,False,27.917,,"LINESTRING (4.5799563 52.2921328, 4.5803173 52.2920133)",,
7415307,Hofstraat,residential,30,False,True,49.565,,"LINESTRING (4.5799563 52.2921328, 4.5792661 52.2922759)",,
7415301,Krochtplein,residential,30,False,False,57.189,,"LINESTRING (4.5799563 52.2921328, 4.5800449 52.292377, 4.5799812 52.2923834, 4.5798508 52.2924261, 4.579706 52.2924697, 4.5796737 52.2924992)",,
7415549,,primary,50,True,False,18.335,,"LINESTRING (4.5755344 52.2924524, 4.5755377 52.2924195, 4.5755558 52.2923884, 4.5755872 52.2923616, 4.5756295 52.2923411, 4.5756794 52.2923287)",N208,roundabout
176845043,Wilhelminalaan,secondary,50,False,False,32.418,,"LINESTRING (4.5755344 52.2924524, 4.57541 52.2924531, 4.575058 52.2924614)",,
"[7415241, 7415291]",Hoofdstraat,residential,30,True,False,87.404,,"LINESTRING (4.5786631 52.2924134, 4.5784637 52.2922191, 4.5784709 52.2921069, 4.5785029 52.2919892, 4.5785731 52.2917846, 4.5786121 52.2916711)",,
7415307,Hofstraat,residential,30,False,False,43.768,,"LINESTRING (4.5786631 52.2924134, 4.5791694 52.2922979, 4.5792661 52.2922759)",,
7415285,Van Engelenlaan,unclassified,,False,False,13.626,,"LINESTRING (4.5743531 52.2924656, 4.5744427 52.2925752)",,
7415285,Van Engelenlaan,unclassified,,False,True,86.077,,"LINESTRING (4.5743531 52.2924656, 4.5740399 52.2919983, 4.5739411 52.291851, 4.5738664 52.2917511)",,
7415308,Wilhelminalaan,unclassified,,False,False,69.271,,"LINESTRING (4.5743531 52.2924656, 4.5741083 52.2925397, 4.5736381 52.2926819, 4.573719 52.2928076)",,
7415301,Krochtplein,residential,30,False,True,57.189,,"LINESTRING (4.5796737 52.2924992, 4.579706 52.2924697, 4.5798508 52.2924261, 4.5799812 52.2923834, 4.5800449 52.292377, 4.5799563 52.2921328)",,
7415285,Van Engelenlaan,unclassified,,False,True,13.626,,"LINESTRING (4.5744427 52.2925752, 4.5743531 52.2924656)",,
7415560,Wilhelminalaan,secondary,50,False,False,55.59,,"LINESTRING (4.5744427 52.2925752, 4.573719 52.2928076)",,
7415560,Wilhelminalaan,secondary,50,False,True,43.718,,"LINESTRING (4.5744427 52.2925752, 4.5747987 52.2925094, 4.575058 52.2924614)",,
7415241,Hoofdstraat,residential,30,True,False,18.202,,"LINESTRING (4.5787968 52.2925552, 4.5786631 52.2924134)",,
7415280,Hoofdstraat,residential,30,False,False,34.912,,"LINESTRING (4.5787968 52.2925552, 4.5783318 52.2926882)",,
7415338,Henri Dunantplein,residential,30,False,False,57.824,,"LINESTRING (4.577517 52.2926032, 4.5770962 52.2927684, 4.5768017 52.2928843)",,
7415280,Hoofdstraat,residential,30,False,True,34.912,,"LINESTRING (4.5783318 52.2926882, 4.5787968 52.2925552)",,
7415560,Wilhelminalaan,secondary,50,False,True,55.59,,"LINESTRING (4.573719 52.2928076, 4.5744427 52.2925752)",,
7415308,Wilhelminalaan,unclassified,,False,True,69.271,,"LINESTRING (4.573719 52.2928076, 4.5736381 52.2926819, 4.5741083 52.2925397, 4.5743531 52.2924656)",,
7415338,Henri Dunantplein,residential,30,False,False,19.052,,"LINESTRING (4.5768017 52.2928843, 4.5765741 52.2929842)",,
7415339,Van den Endelaan,residential,30,False,True,54.719,,"LINESTRING (4.5768017 52.2928843, 4.5763283 52.2924864)",,
327797275,Van den Endelaan,residential,30,True,False,2.812,,"LINESTRING (4.5768017 52.2928843, 4.5768268 52.2929044)",,
7415338,Henri Dunantplein,residential,30,False,True,57.824,,"LINESTRING (4.5768017 52.2928843, 4.5770962 52.2927684, 4.577517 52.2926032)",,
7415241,Hoofdstraat,residential,30,True,False,39.403,,"LINESTRING (4.5790644 52.2928695, 4.5787968 52.2925552)",,
7415276,Passage,residential,30,False,False,50.071,,"LINESTRING (4.5790644 52.2928695, 4.5789974 52.2928992, 4.5784681 52.2931336)",,
7415276,Passage,residential,30,False,True,50.071,,"LINESTRING (4.5784681 52.2931336, 4.5789974 52.2928992, 4.5790644 52.2928695)",,
7415241,Hoofdstraat,residential,30,True,False,90.18199999999999,,"LINESTRING (4.5799071 52.2934952, 4.5796644 52.2933322, 4.5795917 52.2932761, 4.5790644 52.2928695)",,
7415252,Hoofdstraat,residential,30,False,False,57.20199999999999,,"LINESTRING (4.5800536 52.2948188, 4.5799376 52.2950283, 4.5798857 52.2951529, 4.5798662 52.2951812, 4.5798203 52.2952606, 4.5797932 52.2953075)",,
"[7415161, 327779578, 7415252]",Hoofdstraat,residential,"['30', '50']",False,False,49.43299999999999,,"LINESTRING (4.5797932 52.2953075, 4.5796718 52.2955062, 4.579663 52.2955207, 4.5796111 52.2955644, 4.5795739 52.2955847, 4.5795011 52.295607, 4.5793722 52.2956319)",,
7415252,Hoofdstraat,residential,30,False,True,57.202,,"LINESTRING (4.5797932 52.2953075, 4.5798203 52.2952606, 4.5798662 52.2951812, 4.5798857 52.2951529, 4.5799376 52.2950283, 4.5800536 52.2948188)",,
"[843700122, 327797278]","['Van den Endelaan', 'Deltahof']",residential,30,False,True,187.51899999999998,,"LINESTRING (4.5797932 52.2953075, 4.5796424 52.2952671, 4.5788915 52.2946665, 4.5787601 52.2944808, 4.5781707 52.2939804, 4.5781602 52.293972)",,
843698738,Van Waverenstraat,residential,30,False,False,69.877,,"LINESTRING (4.5772 52.2971, 4.5776485 52.2976654)",,
7415618,Weeresteinstraat,primary,50,False,False,141.907,,"LINESTRING (4.5793604 52.2962639, 4.5794027 52.2963707, 4.5794766 52.2965367, 4.579536 52.2966418, 4.5796457 52.2968055, 4.5800085 52.2972633, 4.580145 52.2974422)",N208,
7415623,Weeresteinstraat,primary,50,True,False,56.221999999999994,,"LINESTRING (4.5793604 52.2962639, 4.5792039 52.2958846, 4.5791891 52.2958487, 4.5791627 52.295773)",N208,
658284628,Sixlaan,tertiary,30,False,False,34.045,,"LINESTRING (4.5785 52.2975, 4.5784 52.2978)",,
7415174,Van Waverenstraat,residential,30,False,True,10.466,,"LINESTRING (4.5785 52.2975, 4.5784482 52.2975, 4.5783461 52.2975)",,
658284628,Sixlaan,tertiary,30,False,True,119.334,,"LINESTRING (4.5785 52.2975, 4.5788 52.297, 4.578903 52.2968229, 4.5788098 52.2964749)",,
7415618,Weeresteinstraat,primary,50,False,True,141.90699999999998,,"LINESTRING (4.580145 52.2974422, 4.5800085 52.2972633, 4.5796457 52.2968055, 4.579536 52.2966418, 4.5794766 52.2965367, 4.5794027 52.2963707, 4.5793604 52.2962639)",N208,
7415174,Van Waverenstraat,residential,30,False,True,24.741,,"LINESTRING (4.5776485 52.2976654, 4.5773347 52.297778)",,
843698738,Van Waverenstraat,residential,30,False,True,69.877,,"LINESTRING (4.5776485 52.2976654, 4.5772 52.2971)",,
7415174,Van Waverenstraat,residential,30,False,False,51.705,,"LINESTRING (4.5776485 52.2976654, 4.5782 52.2975, 4.5783 52.2975, 4.5783461 52.2975)",,
7415174,Van Waverenstraat,residential,30,False,False,24.741,,"LINESTRING (4.5773347 52.297778, 4.5776485 52.2976654)",,
7415247,Karel Doormanplein,unclassified,,False,False,55.526,,"LINESTRING (4.5784 52.2978, 4.5792 52.2979)",,
658284628,Sixlaan,tertiary,30,False,True,34.045,,"LINESTRING (4.5784 52.2978, 4.5785 52.2975)",,
"[7415546, 658284628]",Sixlaan,tertiary,30,False,False,108.077,,"LINESTRING (4.5784 52.2978, 4.578 52.29841, 4.5778 52.2987)",,
7415247,Karel Doormanplein,unclassified,,False,True,55.526,,"LINESTRING (4.5792 52.2979, 4.5784 52.2978)",,
7415171,Karel Doormanplein,residential,30,False,False,156.079,,"LINESTRING (4.5792 52.2979, 4.5795 52.298, 4.5799266 52.2985948, 4.5801414 52.2989001, 4.580279 52.2990956)",,
7415333,Karel Doormanplein,residential,30,False,False,113.72699999999999,,"LINESTRING (4.5792 52.2979, 4.5791 52.2981, 4.5791 52.2983, 4.5793846 52.2987398, 4.5794747 52.2988692)",,
7414948,Stationsweg,tertiary,30,False,False,25.895,,"LINESTRING (4.5778 52.2987, 4.5774719 52.2988182)",,
7415335,Michiel de Ruyterstraat,residential,30,False,False,51.865,,"LINESTRING (4.5778 52.2987, 4.578454 52.29894)",,
"[7415546, 658284628]",Sixlaan,tertiary,30,False,True,108.077,,"LINESTRING (4.5778 52.2987, 4.578 52.29841, 4.5784 52.2978)",,
7414948,Stationsweg,tertiary,30,False,False,60.061,,"LINESTRING (4.5774719 52.2988182, 4.5767852 52.2991579)",,
7414948,Stationsweg,tertiary,30,False,True,25.895,,"LINESTRING (4.5774719 52.2988182, 4.5778 52.2987)",,
365865002,Stationsweg,residential,,False,True,93.465,,"LINESTRING (4.5774719 52.2988182, 4.577341 52.2987499, 4.5772137 52.2986396, 4.5769065 52.2983333, 4.5766906 52.2981317)",,
7415333,Karel Doormanplein,residential,30,False,False,24.798,,"LINESTRING (4.5794747 52.2988692, 4.5791381 52.298955)",,
844094671,Karel Doormanplein,unclassified,,False,False,4.395,,"LINESTRING (4.5794747 52.2988692, 4.5794999 52.2989056)",,
7415333,Karel Doormanplein,residential,30,False,True,113.727,,"LINESTRING (4.5794747 52.2988692, 4.5793846 52.2987398, 4.5791 52.2983, 4.5791 52.2981, 4.5792 52.2979)",,
7415333,Karel Doormanplein,residential,30,False,False,22.651,,"LINESTRING (4.5791381 52.298955, 4.5789158 52.2991067)",,
7415333,Karel Doormanplein,residential,30,False,True,24.798,,"LINESTRING (4.5791381 52.298955, 4.5794747 52.2988692)",,
844094670,Karel Doormanplein,unclassified,,False,False,67.34899999999999,,"LINESTRING (4.5791381 52.298955, 4.5789541 52.2988148, 4.5789256 52.2987875, 4.5787691 52.2984058)",,
7415334,Michiel de Ruyterstraat,residential,30,False,False,36.465,,"LINESTRING (4.578454 52.29894, 4.5789158 52.2991067)",,
7415335,Michiel de Ruyterstraat,residential,30,False,True,51.865,,"LINESTRING (4.578454 52.29894, 4.5778 52.2987)",,
7415333,Karel Doormanplein,residential,30,False,True,22.651,,"LINESTRING (4.5789158 52.2991067, 4.5791381 52.298955)",,
7415334,Michiel de Ruyterstraat,residential,30,False,True,36.465,,"LINESTRING (4.5789158 52.2991067, 4.578454 52.29894)",,
7415171,Karel Doormanplein,residential,30,False,True,156.079,,"LINESTRING (4.580279 52.2990956, 4.5801414 52.2989001, 4.5799266 52.2985948, 4.5795 52.298, 4.5792 52.2979)",,
7415424,Hoofdstraat,residential,30,False,True,28.432,,"LINESTRING (4.5786121 52.2916711, 4.5786726 52.2914181)",,
174503659,Molenstraat,residential,30,False,False,36.679,,"LINESTRING (4.5786121 52.2916711, 4.5784278 52.2917245, 4.5781217 52.2918083)",,
7415424,Hoofdstraat,residential,30,False,False,28.432,,"LINESTRING (4.5786726 52.2914181, 4.5786121 52.2916711)",,
7415490,Raadhuisstraat,residential,30,False,False,58.882999999999996,,"LINESTRING (4.5786726 52.2914181, 4.578851 52.2914734, 4.5790443 52.2914999, 4.5795016 52.2915598)",,
"[229083343, 7415491, 386527971]",Hoofdstraat,residential,30,False,False,96.37999999999998,yes,"LINESTRING (4.5786726 52.2914181, 4.5786705 52.291383, 4.5786567 52.291028, 4.578616 52.2908209, 4.5785872 52.2906747, 4.5785538 52.2905949, 4.5785426 52.2905572)",,
"[327779584, 7415545, 658284628]",Sixlaan,tertiary,30,False,False,98.237,,"LINESTRING (4.578986 52.2956813, 4.5788741 52.2957063, 4.5788072 52.295739, 4.5787451 52.2957905, 4.5787074 52.2958524, 4.5786934 52.2959026, 4.578707 52.2960133, 4.5787246 52.2961565, 4.578796 52.296423, 4.5788098 52.2964749)",,
533259863,,primary,50,True,False,17.9,,"LINESTRING (4.578986 52.2956813, 4.5789812 52.2956412, 4.5789983 52.2956023, 4.5790353 52.295569, 4.5790882 52.2955451)",N208,roundabout
843748046,,primary,50,True,False,18.984,,"LINESTRING (4.5791736 52.295532, 4.579229 52.2955361, 4.5792803 52.2955495, 4.5793234 52.2955712, 4.5793549 52.2955994, 4.5793722 52.2956319)",N208,roundabout
7415621,Weeresteinstraat,primary,50,True,False,57.044,,"LINESTRING (4.5792865 52.2957534, 4.5792848 52.2958376, 4.5792915 52.2958753, 4.5793604 52.2962639)",N208,
533259860,,primary,50,True,False,8.815999999999999,,"LINESTRING (4.5792865 52.2957534, 4.5792273 52.2957695, 4.5791627 52.295773)",N208,roundabout
533259863,,primary,50,True,False,16.776,,"LINESTRING (4.5791627 52.295773, 4.5791027 52.2957643, 4.57905 52.2957447, 4.5790098 52.2957161, 4.578986 52.2956813)",N208,roundabout
7415603,Van den Endelaan,primary,50,True,False,140.818,,"LINESTRING (4.5790882 52.2955451, 4.5790483 52.2954711, 4.57901 52.2953696, 4.578974 52.295288, 4.578908 52.2951518, 4.5786385 52.2947606, 4.5784015 52.2944836, 4.5783022 52.2943794)",N208,
533259862,,primary,50,True,False,6.025,,"LINESTRING (4.5790882 52.2955451, 4.5791297 52.2955356, 4.5791736 52.295532)",N208,roundabout
"[7415161, 327779578, 7415252]",Hoofdstraat,residential,"['50', '30']",False,True,49.433,,"LINESTRING (4.5793722 52.2956319, 4.5795011 52.295607, 4.5795739 52.2955847, 4.5796111 52.2955644, 4.579663 52.2955207, 4.5796718 52.2955062, 4.5797932 52.2953075)",,
843748046,,primary,50,True,False,15.516,,"LINESTRING (4.5793722 52.2956319, 4.5793737 52.2956668, 4.579359 52.2957005, 4.579329 52.2957302, 4.5792865 52.2957534)",N208,roundabout
7415603,Van den Endelaan,primary,50,True,False,265.458,,"LINESTRING (4.5783022 52.2943794, 4.578189 52.2942802, 4.5778899 52.2940046, 4.5770162 52.293362, 4.5765655 52.2930358, 4.5761232 52.2927097, 4.5759607 52.2926258, 4.5759178 52.2925967, 4.5758145 52.292548)",N208,
327797281,Van den Endelaan,unclassified,,False,False,205.332,,"LINESTRING (4.5783022 52.2943794, 4.5781984 52.2944109, 4.577462 52.2946245, 4.5769238 52.2948157, 4.5756562 52.2952661)",,
7415597,Van den Endelaan,primary,50,True,False,71.568,,"LINESTRING (4.5759048 52.2924883, 4.5759876 52.2925532, 4.5760332 52.2925815, 4.5761571 52.2926878, 4.5765741 52.2929842)",N208,
533259864,,primary,50,True,False,9.213999999999999,,"LINESTRING (4.5759048 52.2924883, 4.5758827 52.2925124, 4.575852 52.2925327, 4.5758145 52.292548)",N208,roundabout
"[327779585, 7415595, 316422119]",Van den Endelaan,primary,50,False,True,147.187,yes,"LINESTRING (4.5756794 52.2923287, 4.5756628 52.2922479, 4.5751008 52.2912377, 4.5750587 52.2911366, 4.5750431 52.2911003, 4.5750419 52.291067)",N208,
844117427,,primary,50,True,False,16.022,,"LINESTRING (4.5756794 52.2923287, 4.575738 52.2923253, 4.5757956 52.2923329, 4.5758468 52.2923507, 4.5758867 52.2923772)",N208,roundabout
7415549,,primary,50,True,False,25.644000000000002,,"LINESTRING (4.5758145 52.292548, 4.5757547 52.2925597, 4.5756918 52.292559, 4.5756327 52.292546, 4.5755835 52.2925221, 4.5755496 52.2924897, 4.5755344 52.2924524)",N208,roundabout
"[327797273, 541953618]",Molenstraat,residential,30,False,True,18.027,,"LINESTRING (4.5758867 52.2923772, 4.5759616 52.292317, 4.5760115 52.2922361)",,
844117427,,primary,50,True,False,12.873999999999999,,"LINESTRING (4.5758867 52.2923772, 4.5759129 52.2924123, 4.5759191 52.2924507, 4.5759048 52.2924883)",N208,roundabout
7415238,Raadhuisstraat,residential,30,False,False,49.183,,"LINESTRING (4.5796936 52.2917968, 4.5799 52.2919, 4.5803173 52.2920133)",,
7415238,Raadhuisstraat,residential,30,False,True,32.734,,"LINESTRING (4.5796936 52.2917968, 4.5794868 52.2916555, 4.5794688 52.2916326, 4.5794631 52.2916084, 4.5794726 52.2915853, 4.5795016 52.2915598)",,
246795484,Houttuin,residential,,False,False,78.97999999999999,,"LINESTRING (4.5796936 52.2917968, 4.5794802 52.2918663, 4.5792174 52.2919401, 4.5791208 52.291973, 4.5791315 52.2920533, 4.5791921 52.2921523, 4.5792487 52.2922468, 4.5792661 52.2922759)",,
"[327797281, 365864995]",Van den Endelaan,unclassified,,False,False,62.497,yes,"LINESTRING (4.5756562 52.2952661, 4.5751561 52.2954309, 4.5748745 52.29552, 4.5748453 52.2955305)",,
327797281,Van den Endelaan,unclassified,,False,True,205.332,,"LINESTRING (4.5756562 52.2952661, 4.5769238 52.2948157, 4.577462 52.2946245, 4.5781984 52.2944109, 4.5783022 52.2943794)",,
"[7415242, 843698739, 800488717, 269350711]","['de Kwekerij', 'Van den Endelaan']","['unclassified', 'residential']",30,False,"[False, True]",157.04899999999998,yes,"LINESTRING (4.5756562 52.2952661, 4.5757561 52.2953752, 4.5760325 52.2956771, 4.576336 52.2960177, 4.5764357 52.2961295, 4.5764663 52.2961766, 4.5765373 52.2962529, 4.5767927 52.2964944)",,
269350710,de Kwekerij,residential,30,False,False,171.337,,"LINESTRING (4.5767927 52.2964944, 4.577788 52.2961276, 4.5778634 52.2962096, 4.5768298 52.2965868)",,
269350711,de Kwekerij,residential,30,False,False,10.922,,"LINESTRING (4.5767927 52.2964944, 4.5768277 52.2965309, 4.5768298 52.2965868)",,
"[7415242, 843698739, 800488717, 269350711]","['de Kwekerij', 'Van den Endelaan']","['residential', 'unclassified']",30,False,"[False, True]",157.04899999999998,yes,"LINESTRING (4.5767927 52.2964944, 4.5765373 52.2962529, 4.5764663 52.2961766, 4.5764357 52.2961295, 4.576336 52.2960177, 4.5760325 52.2956771, 4.5757561 52.2953752, 4.5756562 52.2952661)",,
269350710,de Kwekerij,residential,30,False,True,171.337,,"LINESTRING (4.5768298 52.2965868, 4.5778634 52.2962096, 4.577788 52.2961276, 4.5767927 52.2964944)",,
269350711,de Kwekerij,residential,30,False,True,10.922,,"LINESTRING (4.5768298 52.2965868, 4.5768277 52.2965309, 4.5767927 52.2964944)",,
269350711,de Kwekerij,residential,30,False,False,34.128,,"LINESTRING (4.5768298 52.2965868, 4.5768313 52.2966266, 4.5769806 52.2967664, 4.5769974 52.296866)",,
269350711,de Kwekerij,residential,30,False,True,34.128,,"LINESTRING (4.5769974 52.296866, 4.5769806 52.2967664, 4.5768313 52.2966266, 4.5768298 52.2965868)",,
7415533,Vinkenlaan,residential,30,False,False,37.416,,"LINESTRING (4.5774073 52.2904559, 4.577567 52.2907779)",,
276522622,Vinkendwarsstraat,residential,,False,False,46.221000000000004,,"LINESTRING (4.5774073 52.2904559, 4.5770039 52.290551, 4.5767775 52.2906118)",,
276522622,Vinkendwarsstraat,residential,,False,True,46.221000000000004,,"LINESTRING (4.5767775 52.2906118, 4.5770039 52.290551, 4.5774073 52.2904559)",,
287791644,Beekkade,unclassified,,False,False,54.205,,"LINESTRING (4.5783134 52.290607, 4.577567 52.2907779)",,
276522614,Molenhoeve,residential,,False,True,48.675,,"LINESTRING (4.5750012 52.2920948, 4.5748748 52.2921247, 4.575058 52.2924614)",,
7415560,Wilhelminalaan,secondary,50,False,False,43.718,,"LINESTRING (4.575058 52.2924614, 4.5747987 52.2925094, 4.5744427 52.2925752)",,
176845043,Wilhelminalaan,secondary,50,False,True,32.418,,"LINESTRING (4.575058 52.2924614, 4.57541 52.2924531, 4.5755344 52.2924524)",,
276522614,Molenhoeve,residential,,False,False,48.675,,"LINESTRING (4.575058 52.2924614, 4.5748748 52.2921247, 4.5750012 52.2920948)",,
7415293,Molenstraat,residential,30,False,False,151.219,,"LINESTRING (4.5760115 52.2922361, 4.5761131 52.2922132, 4.5766006 52.2921233, 4.5776455 52.2919115, 4.5781217 52.2918083)",,
"[7415345, 7415299]","['Kerkstraat', 'Van den Endelaan']",residential,30,False,True,85.303,,"LINESTRING (4.5760115 52.2922361, 4.5756963 52.2919074, 4.5756838 52.2918795, 4.5756868 52.2918446, 4.5757133 52.2918216, 4.5761171 52.291662)",,
"[327797273, 541953618]",Molenstraat,residential,30,False,False,18.027,,"LINESTRING (4.5760115 52.2922361, 4.5759616 52.292317, 4.5758867 52.2923772)",,
7415339,Van den Endelaan,residential,30,False,False,54.719,,"LINESTRING (4.5763283 52.2924864, 4.5768017 52.2928843)",,
327797280,Van den Endelaan,residential,30,False,False,128.113,,"LINESTRING (4.5769059 52.2929677, 4.5773943 52.2933588, 4.5780528 52.2938817)",,
272758413,Van den Endelaan,residential,30,False,True,12.827,,"LINESTRING (4.5780528 52.2938817, 4.5779061 52.2939542)",,
327797280,Van den Endelaan,residential,30,False,False,7.94,,"LINESTRING (4.5780528 52.2938817, 4.5781202 52.29394)",,
327797280,Van den Endelaan,residential,30,False,True,128.113,,"LINESTRING (4.5780528 52.2938817, 4.5773943 52.2933588, 4.5769059 52.2929677)",,
327797280,Van den Endelaan,residential,30,False,True,7.94,,"LINESTRING (4.5781202 52.29394, 4.5780528 52.2938817)",,
272758413,Van den Endelaan,residential,30,False,False,12.827,,"LINESTRING (4.5779061 52.2939542, 4.5780528 52.2938817)",,
7415597,Van den Endelaan,primary,50,True,False,196.543,,"LINESTRING (4.5779061 52.2939542, 4.57801 52.2940437, 4.578237 52.2942461, 4.5784222 52.2944344, 4.5786404 52.2946831, 4.5788111 52.2949118, 4.5789683 52.2951515, 4.5791345 52.2954554, 4.5791736 52.295532)",N208,
"[843700122, 327797278]","['Deltahof', 'Van den Endelaan']",residential,30,False,False,187.51899999999998,,"LINESTRING (4.5781602 52.293972, 4.5781707 52.2939804, 4.5787601 52.2944808, 4.5788915 52.2946665, 4.5796424 52.2952671, 4.5797932 52.2953075)",,
"[327797281, 365864995]",Van den Endelaan,unclassified,,False,True,62.497,yes,"LINESTRING (4.5748453 52.2955305, 4.5748745 52.29552, 4.5751561 52.2954309, 4.5756562 52.2952661)",,
365865002,Stationsweg,residential,,False,False,93.465,,"LINESTRING (4.5766906 52.2981317, 4.5769065 52.2983333, 4.5772137 52.2986396, 4.577341 52.2987499, 4.5774719 52.2988182)",,
7415338,Henri Dunantplein,residential,30,False,True,19.052,,"LINESTRING (4.5765741 52.2929842, 4.5768017 52.2928843)",,
7415597,Van den Endelaan,primary,50,True,False,140.853,,"LINESTRING (4.5765741 52.2929842, 4.5772184 52.293453, 4.5779061 52.2939542)",N208,
7415440,Beekkade,unclassified,,False,True,7.852,,"LINESTRING (4.5751573 52.2910648, 4.5750419 52.291067)",,
"[7415497, 7415532, 600453717]",Beekkade,"['unclassified', 'residential']",30,True,False,169.985,,"LINESTRING (4.5751573 52.2910648, 4.5751857 52.2910643, 4.5757 52.2911, 4.576 52.2911, 4.5767518 52.2909535, 4.577567 52.2907779)",,
7415174,Van Waverenstraat,residential,30,False,False,10.466,,"LINESTRING (4.5783461 52.2975, 4.5784482 52.2975, 4.5785 52.2975)",,
