osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
6542262,Ankerstraat,residential,30,False,False,53.147999999999996,"LINESTRING (5.7209191 52.5192172, 5.721273 52.5191914, 5.721312 52.5194514)",,
151111219,Ankerstraat,residential,30,False,False,11.241,"LINESTRING (5.7227202 52.5193604, 5.7228854 52.5193497)",,
151111219,Ankerstraat,residential,30,False,True,23.644,"LINESTRING (5.7227202 52.5193604, 5.7223727 52.5193828)",,
151111219,Ankerstraat,residential,30,False,False,23.644,"LINESTRING (5.7223727 52.5193828, 5.7227202 52.5193604)",,
"[319560572, 6542021]",Ankerstraat,"['residential', 'living_street']","['15', '30']",False,"[False, True]",112.44,"LINESTRING (5.7223727 52.5193828, 5.7224446 52.5197561, 5.7228389 52.5197252, 5.7228734 52.5197015, 5.722852 52.5196004, 5.722911 52.5195285, 5.7228854 52.5193497)",,
151111219,Ankerstraat,residential,30,False,True,62.388,"LINESTRING (5.7223727 52.5193828, 5.7222541 52.5193905, 5.7214558 52.5194421)",,
6542238,De Komeet,residential,30,False,False,41.93,"LINESTRING (5.7134922 52.5194795, 5.71411 52.51945)",,
151111219,Ankerstraat,residential,30,False,False,9.785,"LINESTRING (5.721312 52.5194514, 5.7214558 52.5194421)",,
151111219,Ankerstraat,residential,30,False,True,22.576,"LINESTRING (5.721312 52.5194514, 5.7209802 52.5194728)",,
6542262,Ankerstraat,residential,30,False,True,53.147999999999996,"LINESTRING (5.721312 52.5194514, 5.721273 52.5191914, 5.7209191 52.5192172)",,
6542238,De Komeet,residential,30,False,True,41.93,"LINESTRING (5.71411 52.51945, 5.7134922 52.5194795)",,
6542252,De Komeet,residential,30,False,False,16.868,"LINESTRING (5.71411 52.51945, 5.7141386 52.5196007)",,
6542238,De Komeet,residential,30,False,False,55.965,"LINESTRING (5.71411 52.51945, 5.7144029 52.519435, 5.71443 52.51958, 5.7141386 52.5196007)",,
151111219,Ankerstraat,residential,30,False,False,22.576,"LINESTRING (5.7209802 52.5194728, 5.721312 52.5194514)",,
151111219,Ankerstraat,residential,30,False,True,96.954,"LINESTRING (5.7209802 52.5194728, 5.7195555 52.5195661)",,
"[6542236, 319556911]",Ankerstraat,"['residential', 'living_street']","['15', '30']",False,"[False, True]",112.05199999999999,"LINESTRING (5.7209802 52.5194728, 5.7210014 52.5196393, 5.7210213 52.5197955, 5.7210281 52.5198484, 5.7214304 52.5198223, 5.7214465 52.5197799, 5.7214411 52.5196754, 5.721468 52.5196363, 5.7214558 52.5194421)",,
6542252,De Komeet,residential,30,False,False,39.463,"LINESTRING (5.7141386 52.5196007, 5.7142155 52.5199525)",,
6542252,De Komeet,residential,30,False,True,16.868,"LINESTRING (5.7141386 52.5196007, 5.71411 52.51945)",,
6542238,De Komeet,residential,30,False,True,55.965,"LINESTRING (5.7141386 52.5196007, 5.71443 52.51958, 5.7144029 52.519435, 5.71411 52.51945)",,
6542237,De Meteoor,residential,30,False,False,40.543,"LINESTRING (5.7167587 52.5197944, 5.7161617 52.5198257)",,
151111230,Stuurboord,residential,30,False,False,31.444,"LINESTRING (5.7167587 52.5197944, 5.7167933 52.5200764)",,
6542214,Giekstraat,residential,30,False,False,32.408,"LINESTRING (5.7161617 52.5198257, 5.716217 52.5201152)",,
6542237,De Meteoor,residential,30,False,True,40.543,"LINESTRING (5.7161617 52.5198257, 5.7167587 52.5197944)",,
"[1056496635, 151111221]",De Roef,residential,30,False,False,59.2,"LINESTRING (5.7161617 52.5198257, 5.7156779 52.5198609, 5.7155586 52.5198696, 5.7152918 52.5198818)",,
1056496626,De Zuid,tertiary,50,False,False,123.96,"LINESTRING (5.7152918 52.5198818, 5.7154735 52.5209911)",2,
