osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,junction,access
6893618,Piet Heynstraat,residential,False,False,71.028,"LINESTRING (5.9301708 51.7696116, 5.9296003 51.7696326, 5.9291404 51.7696495)",,,,,
6893625,Piet Heynstraat,residential,False,False,71.524,"LINESTRING (5.9291404 51.7696495, 5.9281041 51.7696994)",,,,,
6893745,Karel Doormanstraat,residential,False,False,52.36,"LINESTRING (5.9291404 51.7696495, 5.9291842 51.7701196)",,,,,
6893618,Piet Heynstraat,residential,False,True,71.028,"LINESTRING (5.9291404 51.7696495, 5.9296003 51.7696326, 5.9301708 51.7696116)",,,,,
6893625,Piet Heynstraat,residential,False,True,71.524,"LINESTRING (5.9281041 51.7696994, 5.9291404 51.7696495)",,,,,
6893642,Maarten Trompstraat,residential,False,False,51.444,"LINESTRING (5.9281041 51.7696994, 5.9281543 51.770161)",,,,,
6893650,Piet Heynstraat,residential,False,False,86.188,"LINESTRING (5.9281041 51.7696994, 5.927355 51.7697737, 5.9268684 51.769826)",,,,,
6894226,Herwendaalseweg,secondary,False,False,17.363,"LINESTRING (5.9338574 51.7697513, 5.933823 51.7697811, 5.9337844 51.7698146, 5.9337108 51.7698784)",50,,,,
6893650,Piet Heynstraat,residential,False,True,86.188,"LINESTRING (5.9268684 51.769826, 5.927355 51.7697737, 5.9281041 51.7696994)",,,,,
6894107,Knapheideweg,unclassified,False,False,139.863,"LINESTRING (5.9268684 51.769826, 5.9268652 51.7699008, 5.9269752 51.7702508, 5.9272697 51.7710569)",,,,,
6894226,Herwendaalseweg,secondary,False,True,17.363,"LINESTRING (5.9337108 51.7698784, 5.9337844 51.7698146, 5.933823 51.7697811, 5.9338574 51.7697513)",50,,,,
719642528,Herwendaalseweg,secondary,False,False,17.256999999999998,"LINESTRING (5.9337108 51.7698784, 5.9336656 51.7699169, 5.9335635 51.770004)",50,,,,
6893777,Helfrichstraat,residential,False,False,52.266,"LINESTRING (5.93152 51.76995, 5.93151 51.77042)",,,,,
"[6893778, 6893783]",Helfrichstraat,residential,False,False,80.721,"LINESTRING (5.93152 51.76995, 5.9318 51.76998, 5.93183 51.77003, 5.93166 51.77042, 5.93151 51.77042)",,,,,
6893904,Helfrichstraat,residential,False,False,105.077,"LINESTRING (5.93152 51.76995, 5.93075 51.76992, 5.93068 51.76994, 5.93065 51.77001, 5.9306115 51.7703566)",30,,,,
6893762,Herwendaalseweg,residential,False,False,100.235,"LINESTRING (5.9335635 51.770004, 5.9335036 51.7701833, 5.9334657 51.7702362, 5.9331823 51.7706587, 5.9331288 51.7707269, 5.9330547 51.7707692, 5.9329648 51.7708025)",50,,,,
6894217,Herwendaalseweg,secondary,False,False,98.55200000000002,"LINESTRING (5.9335635 51.770004, 5.933526 51.7700349, 5.9333089 51.77027, 5.9332093 51.7704025, 5.9331742 51.7704492, 5.9331195 51.7705269, 5.933034 51.7706205, 5.9329648 51.7708025)",50,,,,
719642528,Herwendaalseweg,secondary,False,True,17.256999999999998,"LINESTRING (5.9335635 51.770004, 5.9336656 51.7699169, 5.9337108 51.7698784)",50,,,,
6893745,Karel Doormanstraat,residential,False,False,20.135,"LINESTRING (5.9291842 51.7701196, 5.929203 51.7703003)",,,,,
6893745,Karel Doormanstraat,residential,False,True,52.36,"LINESTRING (5.9291842 51.7701196, 5.9291404 51.7696495)",,,,,
170909022,Evertsenstraat,residential,False,True,71.016,"LINESTRING (5.9291842 51.7701196, 5.9281543 51.770161)",,,,,
6893777,Helfrichstraat,residential,False,True,52.266,"LINESTRING (5.93151 51.77042, 5.93152 51.76995)",,,,,
"[6893778, 6893783]",Helfrichstraat,residential,False,True,80.72099999999999,"LINESTRING (5.93151 51.77042, 5.93166 51.77042, 5.93183 51.77003, 5.9318 51.76998, 5.93152 51.76995)",,,,,
6893828,Helfrichstraat,residential,False,False,52.266,"LINESTRING (5.93151 51.77042, 5.9315 51.77089)",30,,,,
6893745,Karel Doormanstraat,residential,False,False,61.22,"LINESTRING (5.9292197 51.7704707, 5.92928 51.77102)",,,,,
6893745,Karel Doormanstraat,residential,False,True,18.982,"LINESTRING (5.9292197 51.7704707, 5.929203 51.7703003)",,,,,
170909007,Jan van Galenstraat,residential,False,True,70.833,"LINESTRING (5.9292197 51.7704707, 5.9281933 51.7705194)",,,,,
6893642,Maarten Trompstraat,residential,False,False,58.019,"LINESTRING (5.9281933 51.7705194, 5.92825 51.77104)",,,,,
6893642,Maarten Trompstraat,residential,False,True,39.943,"LINESTRING (5.9281933 51.7705194, 5.9281543 51.770161)",,,,,
170909007,Jan van Galenstraat,residential,False,False,70.833,"LINESTRING (5.9281933 51.7705194, 5.9292197 51.7704707)",,,,,
6893762,Herwendaalseweg,residential,False,True,100.23500000000001,"LINESTRING (5.9329648 51.7708025, 5.9330547 51.7707692, 5.9331288 51.7707269, 5.9331823 51.7706587, 5.9334657 51.7702362, 5.9335036 51.7701833, 5.9335635 51.770004)",50,,,,
6894217,Herwendaalseweg,secondary,False,True,98.55199999999999,"LINESTRING (5.9329648 51.7708025, 5.933034 51.7706205, 5.9331195 51.7705269, 5.9331742 51.7704492, 5.9332093 51.7704025, 5.9333089 51.77027, 5.933526 51.7700349, 5.9335635 51.770004)",50,,,,
719642529,Herwendaalseweg,secondary,False,False,16.701,"LINESTRING (5.9329648 51.7708025, 5.9329581 51.7708341, 5.932922 51.7709503)",50,N843,,,
6893828,Helfrichstraat,residential,False,True,52.266,"LINESTRING (5.9315 51.77089, 5.93151 51.77042)",30,,,,
6893860,de Ruyterstraat,residential,False,True,98.075,"LINESTRING (5.9315 51.77089, 5.932922 51.7709503)",30,,,,
6893860,de Ruyterstraat,residential,False,False,67.245,"LINESTRING (5.9315 51.77089, 5.93132 51.7709, 5.93054 51.771)",30,,,,
6893860,de Ruyterstraat,residential,False,False,98.075,"LINESTRING (5.932922 51.7709503, 5.9315 51.77089)",30,,,,
6894218,Herwendaalseweg,secondary,False,False,88.694,"LINESTRING (5.932922 51.7709503, 5.93285 51.77149, 5.9328214 51.7717455)",50,,,,
719642529,Herwendaalseweg,secondary,False,True,16.701,"LINESTRING (5.932922 51.7709503, 5.9329581 51.7708341, 5.9329648 51.7708025)",50,N843,,,
