osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access,tunnel,junction
7072460,Broederschaplaan,residential,30,False,True,128.87,,"LINESTRING (5.00941 52.1053225, 5.0089156 52.105412, 5.0082984 52.1055236, 5.0080622 52.1055664, 5.0076 52.10565)",,,
7072533,Pastoor Ohllaan,residential,30,False,False,87.003,,"LINESTRING (5.0128077 52.105173, 5.012766 52.1052557, 5.0124776 52.1057498, 5.0124077 52.10584, 5.0123735 52.105867, 5.0123313 52.1058932)",,,
118204200,Kees Valkensteinlaan,residential,30,True,False,201.08999999999997,,"LINESTRING (5.0128077 52.105173, 5.0129665 52.1052211, 5.0130858 52.1052248, 5.0132578 52.1052322, 5.0137325 52.1052194, 5.0139002 52.1052107, 5.0144598 52.1051545, 5.0146172 52.1051389, 5.0147134 52.1051404, 5.0147598 52.1051701, 5.0147906 52.1051905, 5.0148399 52.1056557, 5.0148435 52.1057404)",,,
7063275,Poortland,residential,30,False,True,71.259,,"LINESTRING (5.0166073 52.1054754, 5.0166911 52.1055667, 5.0168626 52.1057537, 5.016921 52.1058233, 5.0169497 52.1058818, 5.0169692 52.106012, 5.0169853 52.1060623)",,,
320192897,Hindersteinlaan,tertiary,30,False,False,75.532,,"LINESTRING (5.0166073 52.1054754, 5.0162025 52.105606, 5.0160744 52.1056461, 5.0159554 52.1056755, 5.015835 52.1057015, 5.0156474 52.105735, 5.0155949 52.1057418)",,,
"[320192897, 7063525]",Hindersteinlaan,tertiary,30,False,True,81.762,,"LINESTRING (5.0166073 52.1054754, 5.0166883 52.1054471, 5.0168249 52.1053995, 5.0173089 52.1052424, 5.0176624 52.1051281)",,,
7072179,Stationsstraat,residential,30,True,False,253.04700000000003,,"LINESTRING (5.0112389 52.1055695, 5.0113063 52.1055639, 5.0113533 52.1055524, 5.0113946 52.1055316, 5.011604 52.1053817, 5.011757 52.1052602, 5.0119315 52.1051052, 5.0120839 52.1049492, 5.01224 52.10477, 5.0123173 52.1046783, 5.0123561 52.1046202, 5.012369 52.1045649, 5.0123616 52.1045196, 5.012339 52.1044713, 5.0123123 52.1044305, 5.0120343 52.104184, 5.0117845 52.1039543, 5.011745 52.1039119, 5.0117126 52.1038593, 5.0116684 52.1038007, 5.0116047 52.1036685)",,,
7072340,Den Hamstraat,residential,30,False,False,33.762,,"LINESTRING (5.0112389 52.1055695, 5.0110396 52.1056138, 5.0107911 52.1056962)",,,
7072646,Odenveltlaan,tertiary,30,False,False,74.253,,"LINESTRING (5.0112389 52.1055695, 5.0117996 52.105998, 5.01192 52.10609)",,,
7072646,Odenveltlaan,tertiary,30,False,True,60.743,,"LINESTRING (5.0112389 52.1055695, 5.01104 52.10539, 5.0109054 52.1052409, 5.0108446 52.1051411, 5.0108149 52.1050923)",,,
7072183,John F Kennedylaan,residential,30,False,False,97.379,,"LINESTRING (5.0076 52.10565, 5.0078973 52.1065065)",,,
7072183,John F Kennedylaan,residential,30,False,True,73.417,,"LINESTRING (5.0076 52.10565, 5.00757 52.10499)",,,
7072460,Broederschaplaan,residential,30,False,False,128.87,,"LINESTRING (5.0076 52.10565, 5.0080622 52.1055664, 5.0082984 52.1055236, 5.0089156 52.105412, 5.00941 52.1053225)",,,
251759708,Hindersteinlaan,tertiary,30,True,False,11.464,,"LINESTRING (5.0148435 52.1057404, 5.0148599 52.1057609, 5.0148989 52.1057857, 5.014923 52.1057955, 5.0149661 52.1058047)",,,
7072342,Professor Bronkhorstlaan,residential,30,False,False,71.681,,"LINESTRING (5.0155949 52.1057418, 5.0157351 52.1061165, 5.0157517 52.1061751, 5.0158124 52.1063723)",,,
320192897,Hindersteinlaan,tertiary,30,False,False,43.516000000000005,,"LINESTRING (5.0155949 52.1057418, 5.0151768 52.105782, 5.0150916 52.1057925, 5.0149661 52.1058047)",,,
320192897,Hindersteinlaan,tertiary,30,False,True,75.532,,"LINESTRING (5.0155949 52.1057418, 5.0156474 52.105735, 5.015835 52.1057015, 5.0159554 52.1056755, 5.0160744 52.1056461, 5.0162025 52.105606, 5.0166073 52.1054754)",,,
7072340,Den Hamstraat,residential,30,False,True,43.954,,"LINESTRING (5.0102248 52.105884, 5.0107911 52.1056962)",,,
187960747,Wetering,residential,30,False,True,163.603,,"LINESTRING (5.0102248 52.105884, 5.0103962 52.1061194, 5.0106008 52.1060673, 5.0108188 52.1063538, 5.0109581 52.1062608, 5.0111095 52.1061086, 5.0107911 52.1056962)",,,
7072340,Den Hamstraat,residential,30,False,False,51.65,,"LINESTRING (5.0102248 52.105884, 5.010129 52.1059267, 5.0100423 52.10598, 5.0099739 52.106023, 5.0098507 52.1061005, 5.0097761 52.1061397, 5.0096547 52.1061859)",,,
251759707,Hindersteinlaan,tertiary,30,True,False,77.34,,"LINESTRING (5.0149661 52.1058047, 5.0149295 52.1058173, 5.0148947 52.1058369, 5.0148558 52.1058629, 5.0148074 52.105879, 5.0138789 52.1059183)",,,
320192897,Hindersteinlaan,tertiary,30,False,True,43.516,,"LINESTRING (5.0149661 52.1058047, 5.0150916 52.1057925, 5.0151768 52.105782, 5.0155949 52.1057418)",,,
7072357,Albert Schweitzerlaan,residential,30,False,False,79.852,,"LINESTRING (5.0138789 52.1059183, 5.0138819 52.1060054, 5.0138977 52.1062806, 5.0139157 52.1065501, 5.0139227 52.1066359)",,,
251759707,Hindersteinlaan,tertiary,30,True,False,83.517,,"LINESTRING (5.0138789 52.1059183, 5.0137538 52.1059235, 5.0136488 52.1059273, 5.0132442 52.1059426, 5.0128593 52.1059561, 5.0128066 52.1059482, 5.0127783 52.1059329, 5.0127561 52.105915, 5.0127312 52.1059037, 5.0126923 52.1058942)",,,
7072646,Odenveltlaan,tertiary,30,False,True,74.253,,"LINESTRING (5.01192 52.10609, 5.0117996 52.105998, 5.0112389 52.1055695)",,,
7072654,Dorpsstraat,tertiary,30,False,False,64.308,,"LINESTRING (5.01192 52.10609, 5.011775 52.1061752, 5.0115417 52.1063123, 5.0114585 52.1063709, 5.0113913 52.1064243, 5.0112921 52.1065177)",,,
390242625,Hindersteinlaan,tertiary,30,False,True,35.608,,"LINESTRING (5.01192 52.10609, 5.0120967 52.1060058, 5.0123313 52.1058932)",,,
7063275,Poortland,residential,30,False,False,71.259,,"LINESTRING (5.0169853 52.1060623, 5.0169692 52.106012, 5.0169497 52.1058818, 5.016921 52.1058233, 5.0168626 52.1057537, 5.0166911 52.1055667, 5.0166073 52.1054754)",,,
7063275,Poortland,residential,30,False,True,191.97,,"LINESTRING (5.0169853 52.1060623, 5.0172048 52.1066906, 5.0174275 52.1073052, 5.01754 52.10765, 5.01762 52.10774)",,,
"[7072497, 758773468]",Kloosterweide,residential,"['30', '10']",False,True,102.837,,"LINESTRING (5.0169853 52.1060623, 5.017139 52.106045, 5.0175398 52.105987, 5.0180589 52.1059055, 5.0184483 52.1058444)",,,
7072340,Den Hamstraat,residential,30,False,True,8.408,,"LINESTRING (5.0095477 52.1062233, 5.0096547 52.1061859)",,,
802048065,Van Wanroystraat,residential,30,False,True,69.287,,"LINESTRING (5.0095477 52.1062233, 5.0098126 52.1068248)",,,
7072340,Den Hamstraat,residential,30,False,False,55.749,,"LINESTRING (5.0095477 52.1062233, 5.009318 52.1062912, 5.0092715 52.1063017, 5.0091643 52.1063259, 5.0090784 52.1063452, 5.008781 52.1063898)",,,
7063300,Kloosterweide,unclassified,,False,False,154.00199999999998,,"LINESTRING (5.02073 52.10631, 5.0206959 52.106334, 5.0206091 52.1063513, 5.019319 52.1065357, 5.0192827 52.1065479, 5.0192688 52.1065646, 5.0194116 52.1069951)",no,,
7072340,Den Hamstraat,residential,30,False,False,7.352,,"LINESTRING (5.008781 52.1063898, 5.0086768 52.1064064)",,,
7072340,Den Hamstraat,residential,30,False,True,55.748999999999995,,"LINESTRING (5.008781 52.1063898, 5.0090784 52.1063452, 5.0091643 52.1063259, 5.0092715 52.1063017, 5.009318 52.1062912, 5.0095477 52.1062233)",,,
7072432,Utenhamstraat,residential,30,False,False,73.47200000000001,,"LINESTRING (5.008781 52.1063898, 5.009055 52.1068321, 5.009168 52.1070063)",,,
7072340,Den Hamstraat,residential,30,False,True,7.352,,"LINESTRING (5.0086768 52.1064064, 5.008781 52.1063898)",,,
7072434,Utenhamstraat,residential,30,False,False,73.467,,"LINESTRING (5.0086768 52.1064064, 5.00892 52.10705)",,,
7072340,Den Hamstraat,residential,30,False,False,54.388000000000005,,"LINESTRING (5.0086768 52.1064064, 5.0083477 52.1064487, 5.0078973 52.1065065)",,,
7072342,Professor Bronkhorstlaan,residential,30,False,False,88.362,,"LINESTRING (5.0158124 52.1063723, 5.015913 52.1066435, 5.0160017 52.1068827, 5.0160998 52.1071471)",,,
7072342,Professor Bronkhorstlaan,residential,30,False,True,71.681,,"LINESTRING (5.0158124 52.1063723, 5.0157517 52.1061751, 5.0157351 52.1061165, 5.0155949 52.1057418)",,,
7072420,Dokter Oolderslaan,residential,30,False,False,132.344,,"LINESTRING (5.0158124 52.1063723, 5.0151873 52.1064595, 5.014472 52.1065593, 5.0139227 52.1066359)",,,
7072183,John F Kennedylaan,residential,30,False,True,97.379,,"LINESTRING (5.0078973 52.1065065, 5.0076 52.10565)",,,
7072437,Van Woerdenstraat,residential,30,False,False,74.557,,"LINESTRING (5.0078973 52.1065065, 5.0081307 52.1071615)",,,
7072340,Den Hamstraat,residential,30,False,False,57.872,,"LINESTRING (5.0078973 52.1065065, 5.0077221 52.1065287, 5.0073921 52.1065684, 5.0070622 52.1065925)",,,
7072340,Den Hamstraat,residential,30,False,True,54.388000000000005,,"LINESTRING (5.0078973 52.1065065, 5.0083477 52.1064487, 5.0086768 52.1064064)",,,
7072654,Dorpsstraat,tertiary,30,False,True,64.308,,"LINESTRING (5.0112921 52.1065177, 5.0113913 52.1064243, 5.0114585 52.1063709, 5.0115417 52.1063123, 5.011775 52.1061752, 5.01192 52.10609)",,,
7072662,Schoolstraat,tertiary,30,False,False,123.83200000000001,,"LINESTRING (5.0112921 52.1065177, 5.0115659 52.1067237, 5.0117823 52.1068974, 5.0120497 52.1071174, 5.0121615 52.1072165, 5.0122104 52.1072681, 5.0123532 52.1074186)",,,
7072663,Dorpsstraat,residential,30,False,False,223.29199999999997,,"LINESTRING (5.0112921 52.1065177, 5.0112036 52.1065783, 5.0110499 52.1066843, 5.010839 52.1067812, 5.0105459 52.1069054, 5.0103947 52.1069694, 5.010179 52.1070521, 5.0099482 52.1071235, 5.0093814 52.1072774, 5.0091175 52.1073397, 5.0088573 52.1073899, 5.0086563 52.1074164, 5.0084499 52.1074379)",,,
7072340,Den Hamstraat,residential,30,False,True,11.431000000000001,,"LINESTRING (5.0068961 52.1065825, 5.0069808 52.1065915, 5.0070622 52.1065925)",,,
"[7072440, 7072430]","['Bernard van Hamstraat', 'Rijnbedding']",residential,30,False,"[False, True]",86.936,,"LINESTRING (5.0068961 52.1065825, 5.0069878 52.1072141, 5.0072282 52.1072091)",,,
7072340,Den Hamstraat,residential,30,False,False,11.431000000000001,,"LINESTRING (5.0070622 52.1065925, 5.0069808 52.1065915, 5.0068961 52.1065825)",,,
7072340,Den Hamstraat,residential,30,False,True,57.872,,"LINESTRING (5.0070622 52.1065925, 5.0073921 52.1065684, 5.0077221 52.1065287, 5.0078973 52.1065065)",,,
7072442,Bernard van Hamstraat,residential,30,False,False,69.497,,"LINESTRING (5.0070622 52.1065925, 5.0071595 52.1069374, 5.0072282 52.1072091)",,,
7072357,Albert Schweitzerlaan,residential,30,False,False,88.889,,"LINESTRING (5.0139227 52.1066359, 5.0139489 52.1069209, 5.0139697 52.1071759, 5.0139908 52.1074342)",,,
7072357,Albert Schweitzerlaan,residential,30,False,True,79.852,,"LINESTRING (5.0139227 52.1066359, 5.0139157 52.1065501, 5.0138977 52.1062806, 5.0138819 52.1060054, 5.0138789 52.1059183)",,,
7072420,Dokter Oolderslaan,residential,30,False,True,132.344,,"LINESTRING (5.0139227 52.1066359, 5.014472 52.1065593, 5.0151873 52.1064595, 5.0158124 52.1063723)",,,
802048065,Van Wanroystraat,residential,30,False,False,69.287,,"LINESTRING (5.0098126 52.1068248, 5.0095477 52.1062233)",,,
7072430,Rijnbedding,residential,30,False,False,48.454,,"LINESTRING (5.0098126 52.1068248, 5.0097444 52.1068475, 5.0093598 52.1069582, 5.009168 52.1070063)",,,
802048065,Van Wanroystraat,residential,30,False,True,79.044,,"LINESTRING (5.0098126 52.1068248, 5.0099189 52.1067765, 5.0099474 52.106759, 5.0099576 52.1067365, 5.0099474 52.1067028, 5.0096547 52.1061859)",,,
7072430,Rijnbedding,residential,30,False,False,17.62,,"LINESTRING (5.009168 52.1070063, 5.00892 52.10705)",,,
7072430,Rijnbedding,residential,30,False,True,48.454,,"LINESTRING (5.009168 52.1070063, 5.0093598 52.1069582, 5.0097444 52.1068475, 5.0098126 52.1068248)",,,
7072432,Utenhamstraat,residential,30,False,True,73.47200000000001,,"LINESTRING (5.009168 52.1070063, 5.009055 52.1068321, 5.008781 52.1063898)",,,
7063300,Kloosterweide,unclassified,,False,True,154.002,,"LINESTRING (5.0194116 52.1069951, 5.0192688 52.1065646, 5.0192827 52.1065479, 5.019319 52.1065357, 5.0206091 52.1063513, 5.0206959 52.106334, 5.02073 52.10631)",no,,
"[129887580, 129887581, 7063342]",Rijnweide,residential,30,False,False,54.833,,"LINESTRING (5.0194116 52.1069951, 5.0194512 52.107121, 5.0194904 52.1072446, 5.0194931 52.1072531, 5.01953 52.1073576, 5.0195478 52.1074077, 5.0195732 52.1074781)",,building_passage,
7063348,Rijnweide,unclassified,30,False,False,88.131,,"LINESTRING (5.0194116 52.1069951, 5.0189438 52.1070601, 5.018153 52.1071701)",,,
1040009452,Rijnweide,unclassified,30,False,False,67.995,,"LINESTRING (5.0194116 52.1069951, 5.0201761 52.1068897, 5.0202195 52.1070172)",,,
7072430,Rijnbedding,residential,30,False,True,17.62,,"LINESTRING (5.00892 52.10705, 5.009168 52.1070063)",,,
7072434,Utenhamstraat,residential,30,False,True,73.467,,"LINESTRING (5.00892 52.10705, 5.0086768 52.1064064)",,,
7072430,Rijnbedding,residential,30,False,False,55.361000000000004,,"LINESTRING (5.00892 52.10705, 5.00835 52.10714, 5.0081307 52.1071615)",,,
7072430,Rijnbedding,residential,30,False,False,61.863,,"LINESTRING (5.0081307 52.1071615, 5.0072282 52.1072091)",,,
7072437,Van Woerdenstraat,residential,30,False,True,74.557,,"LINESTRING (5.0081307 52.1071615, 5.0078973 52.1065065)",,,
7072430,Rijnbedding,residential,30,False,True,55.361000000000004,,"LINESTRING (5.0081307 52.1071615, 5.00835 52.10714, 5.00892 52.10705)",,,
7072437,Van Woerdenstraat,residential,30,False,False,32.879,,"LINESTRING (5.0081307 52.1071615, 5.0081608 52.1072463, 5.0081838 52.1073169, 5.0082244 52.1074515)",,,
1040009452,Rijnweide,unclassified,30,False,True,67.995,,"LINESTRING (5.0202195 52.1070172, 5.0201761 52.1068897, 5.0194116 52.1069951)",,,
7072342,Professor Bronkhorstlaan,residential,30,False,False,64.71,,"LINESTRING (5.0160998 52.1071471, 5.0163089 52.1077147)",,,
7072342,Professor Bronkhorstlaan,residential,30,False,True,88.362,,"LINESTRING (5.0160998 52.1071471, 5.0160017 52.1068827, 5.015913 52.1066435, 5.0158124 52.1063723)",,,
7072346,Robert Kochlaan,residential,30,False,False,147.529,,"LINESTRING (5.0160998 52.1071471, 5.0156716 52.1072054, 5.0153568 52.1072482, 5.014869 52.1073147, 5.0144578 52.1073706, 5.0139908 52.1074342)",,,
7072430,Rijnbedding,residential,30,False,True,61.863,,"LINESTRING (5.0072282 52.1072091, 5.0081307 52.1071615)",,,
"[7072440, 7072430]","['Bernard van Hamstraat', 'Rijnbedding']",residential,30,False,"[False, True]",86.936,,"LINESTRING (5.0072282 52.1072091, 5.0069878 52.1072141, 5.0068961 52.1065825)",,,
7072442,Bernard van Hamstraat,residential,30,False,True,69.497,,"LINESTRING (5.0072282 52.1072091, 5.0071595 52.1069374, 5.0070622 52.1065925)",,,
"[7063337, 7063348]","['Rijnweide', 'Hofland']","['unclassified', 'residential']",30,False,False,106.387,,"LINESTRING (5.018153 52.1071701, 5.0181297 52.1072153, 5.0181373 52.1072376, 5.0182523 52.1075774, 5.0182897 52.1076903, 5.0179778 52.1077354, 5.0178583 52.1077092, 5.01762 52.10774)",,,
7063348,Rijnweide,unclassified,30,False,True,88.131,,"LINESTRING (5.018153 52.1071701, 5.0189438 52.1070601, 5.0194116 52.1069951)",,,
758773467,Rijnweide,unclassified,30,False,False,103.993,,"LINESTRING (5.018153 52.1071701, 5.0179974 52.1067301, 5.0179501 52.1065966, 5.0178297 52.1062562)",,,
7072397,Nieuwe Vaart,residential,30,False,False,134.463,,"LINESTRING (5.0123532 52.1074186, 5.0119784 52.1075171, 5.0115946 52.1076138, 5.0113385 52.1076727, 5.0110889 52.1077285, 5.0104997 52.1078189)",,,
7072662,Schoolstraat,tertiary,30,False,False,98.87,,"LINESTRING (5.0123532 52.1074186, 5.0124364 52.10751, 5.0125334 52.1076295, 5.0126154 52.1077543, 5.012892 52.1081953, 5.0128978 52.1082389)",,,
7072662,Schoolstraat,tertiary,30,False,True,123.832,,"LINESTRING (5.0123532 52.1074186, 5.0122104 52.1072681, 5.0121615 52.1072165, 5.0120497 52.1071174, 5.0117823 52.1068974, 5.0115659 52.1067237, 5.0112921 52.1065177)",,,
7072705,Dorpsstraat,residential,30,False,False,15.474,,"LINESTRING (5.0082244 52.1074515, 5.0084499 52.1074379)",,,
7072437,Van Woerdenstraat,residential,30,False,True,32.879000000000005,,"LINESTRING (5.0082244 52.1074515, 5.0081838 52.1073169, 5.0081608 52.1072463, 5.0081307 52.1071615)",,,
7072716,Dorpsstraat,unclassified,30,False,False,115.37899999999999,,"LINESTRING (5.0082244 52.1074515, 5.0079044 52.1074599, 5.0073124 52.1074755, 5.0065358 52.1074784)",,,
7072705,Dorpsstraat,residential,30,False,True,15.474,,"LINESTRING (5.0084499 52.1074379, 5.0082244 52.1074515)",,,
7072423,Camphuysenstraat,residential,30,False,False,70.532,,"LINESTRING (5.0084499 52.1074379, 5.0085253 52.1077745, 5.0086317 52.1080617)",,,
7072663,Dorpsstraat,residential,30,False,True,223.29199999999994,,"LINESTRING (5.0084499 52.1074379, 5.0086563 52.1074164, 5.0088573 52.1073899, 5.0091175 52.1073397, 5.0093814 52.1072774, 5.0099482 52.1071235, 5.010179 52.1070521, 5.0103947 52.1069694, 5.0105459 52.1069054, 5.010839 52.1067812, 5.0110499 52.1066843, 5.0112036 52.1065783, 5.0112921 52.1065177)",,,
7072357,Albert Schweitzerlaan,residential,30,False,False,64.339,,"LINESTRING (5.0139908 52.1074342, 5.0142322 52.1079935)",,,
7072402,Van Leeuwenhoekplantsoen,residential,30,False,False,129.839,,"LINESTRING (5.0139908 52.1074342, 5.0134862 52.107461, 5.013829 52.1080218, 5.0138985 52.1080416, 5.0142322 52.1079935)",,,
