osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,lanes,junction,bridge
48585854,Flevostraat,residential,30,False,True,118.48599999999999,"LINESTRING (5.2176174 52.369152, 5.2176522 52.3690681, 5.217743 52.368823, 5.2179733 52.3682541, 5.217983 52.3682154, 5.2180034 52.3681136)",,,,
"[644856189, 1125699718]",Flevostraat,residential,30,False,False,26.239,"LINESTRING (5.2176174 52.369152, 5.2175992 52.3692471, 5.2175926 52.3692684, 5.217583 52.3693868)",,,,
55199395,Hospitaaldreef,secondary,50,True,False,9.205,"LINESTRING (5.2177255 52.3694851, 5.2178255 52.369541)",,1,,
644856185,Krakeling,secondary,50,True,False,8.56,"LINESTRING (5.2177255 52.3694851, 5.2176929 52.3695349, 5.2176721 52.3695545)",,1,roundabout,
7024992,Hospitaaldreef,secondary,50,True,False,171.71899999999997,"LINESTRING (5.2216789 52.3700426, 5.2218619 52.3700672, 5.2219177 52.3700756, 5.2239127 52.3703728, 5.2239856 52.370379, 5.2241414 52.3703924)",,1,,
263797983,,secondary,50,True,False,8.211,"LINESTRING (5.2216789 52.3700426, 5.2216657 52.3700876, 5.2216466 52.3701132)",,1,roundabout,
7027097,Kruierstraat,residential,30,False,False,7.755,"LINESTRING (5.2163795 52.3701511, 5.2164633 52.3701985)",,,,
"[7027097, 7027030, 1125699719]","['Gezellenhof', 'Kruierstraat']",residential,30,False,"[False, True]",151.983,"LINESTRING (5.2163795 52.3701511, 5.2162645 52.3701038, 5.2162286 52.3700932, 5.2160453 52.3700394, 5.2156247 52.3699745, 5.2151373 52.3699083, 5.2150505 52.3701248, 5.2149176 52.370456)",,,,
7027209,Spoordreef,secondary,50,True,False,44.251,"LINESTRING (5.2163795 52.3701511, 5.216429 52.3701247, 5.2165007 52.3700993, 5.2165708 52.3700852, 5.2166674 52.3700759, 5.2167433 52.370071, 5.2168257 52.3700626, 5.216898 52.3700521, 5.216951 52.3700426, 5.2169825 52.3700255)",,1,,
"[603896146, 7027029]","['Gezellenhof', 'Meesterstraat']",residential,30,False,"[False, True]",443.47499999999997,"LINESTRING (5.2149176 52.370456, 5.2146558 52.370416, 5.2144231 52.3703804, 5.2139804 52.370324, 5.2138895 52.3702997, 5.2129876 52.3701571, 5.2128746 52.3704331, 5.2125671 52.3712255, 5.2126 52.3712702, 5.2137857 52.3714466, 5.2151884 52.3716426)",,,,
"[326531763, 7027030]","['Gezellenhof', 'Leerlinghof']",residential,30,False,False,167.03900000000004,"LINESTRING (5.2149176 52.370456, 5.2148071 52.3707326, 5.2147103 52.3709698, 5.2147703 52.3710298, 5.2153103 52.3710998, 5.2153703 52.3711598, 5.2151884 52.3716426)",,,,
"[7027097, 7027030, 1125699719]","['Gezellenhof', 'Kruierstraat']",residential,30,False,"[False, True]",151.98299999999998,"LINESTRING (5.2149176 52.370456, 5.2150505 52.3701248, 5.2151373 52.3699083, 5.2156247 52.3699745, 5.2160453 52.3700394, 5.2162286 52.3700932, 5.2162645 52.3701038, 5.2163795 52.3701511)",,,,
603896146,Meesterstraat,residential,30,False,False,12.683,"LINESTRING (5.2151884 52.3716426, 5.2153609 52.3716864)",,,,
"[326531763, 7027030]","['Gezellenhof', 'Leerlinghof']",residential,30,False,True,167.039,"LINESTRING (5.2151884 52.3716426, 5.2153703 52.3711598, 5.2153103 52.3710998, 5.2147703 52.3710298, 5.2147103 52.3709698, 5.2148071 52.3707326, 5.2149176 52.370456)",,,,
"[603896146, 7027029]","['Gezellenhof', 'Meesterstraat']",residential,30,False,"[False, True]",443.47499999999997,"LINESTRING (5.2151884 52.3716426, 5.2137857 52.3714466, 5.2126 52.3712702, 5.2125671 52.3712255, 5.2128746 52.3704331, 5.2129876 52.3701571, 5.2138895 52.3702997, 5.2139804 52.370324, 5.2144231 52.3703804, 5.2146558 52.370416, 5.2149176 52.370456)",,,,
7026927,Bankierbaan,residential,30,False,True,77.516,"LINESTRING (5.2192509 52.3716605, 5.2191669 52.3718702, 5.2189847 52.3723384)",,,,
7027287,Meesterstraat,residential,30,True,False,6.699,"LINESTRING (5.2156784 52.3717376, 5.21577 52.37176)",,1,,
7027209,Spoordreef,secondary,50,True,False,183.767,"LINESTRING (5.2156784 52.3717376, 5.2157087 52.3716716, 5.2157126 52.371662, 5.2160231 52.3708992, 5.2161597 52.3705635, 5.2162744 52.3702353, 5.2163199 52.3701878, 5.2163795 52.3701511)",,1,,
603896147,Meesterstraat,residential,30,True,False,6.733,"LINESTRING (5.21577 52.37176, 5.215674 52.3717752)",,1,,
603896149,Spoordreef,secondary,50,True,False,33.366,"LINESTRING (5.21577 52.37176, 5.2159016 52.3719264, 5.2159654 52.3720349)",,2,,
7026935,Koopmanstraat,residential,30,False,True,6.311,"LINESTRING (5.2163758 52.3719654, 5.2162958 52.3719943)",,,,
7027046,Makelaarstraat,residential,30,True,False,30.312,"LINESTRING (5.2163758 52.3719654, 5.2162834 52.3722321)",,,,
1170365131,Koopmanstraat,residential,30,False,False,20.654,"LINESTRING (5.2163758 52.3719654, 5.2166737 52.3720031)",,,,
1170365131,Koopmanstraat,residential,30,False,True,20.654,"LINESTRING (5.2166737 52.3720031, 5.2163758 52.3719654)",,,,
7027179,Koopmanstraat,unclassified,30,False,False,161.266,"LINESTRING (5.2166737 52.3720031, 5.2175213 52.3721308, 5.2178869 52.3721792, 5.2184065 52.3722544, 5.2189847 52.3723384)",,,,
"[387491801, 7026934]",Muntmeesterhof,residential,30,False,True,105.12899999999998,"LINESTRING (5.2166737 52.3720031, 5.2166909 52.3719641, 5.2168099 52.37168, 5.216875 52.3715182, 5.2168104 52.3714683, 5.2166034 52.3714386, 5.2164735 52.3714199, 5.2163612 52.3714039, 5.2163433 52.3714012, 5.2162694 52.3713906, 5.2162571 52.371349)",,,,yes
7027241,Koopmanstraat,residential,30,True,False,10.628,"LINESTRING (5.2159881 52.3720735, 5.2158374 52.3720994)",,1,,
"[27810361, 603896148, 260760701, 603895871]",Spoordreef,secondary,50,True,False,208.21400000000003,"LINESTRING (5.2159881 52.3720735, 5.2160241 52.372207, 5.2160191 52.3722589, 5.216 52.37231, 5.2156607 52.373117, 5.2156119 52.3732384, 5.2155607 52.3733436, 5.2155279 52.3735124, 5.2155352 52.373619, 5.2155862 52.373759, 5.2156407 52.3738789, 5.2156557 52.3738971)",,"['2', '3']",,yes
603896144,Koopmanstraat,residential,30,True,False,11.267,"LINESTRING (5.2158374 52.3720994, 5.2159654 52.3720349)",,1,,
603896145,Spoordreef,secondary,50,True,False,38.125,"LINESTRING (5.2158374 52.3720994, 5.2157351 52.3719553, 5.2156694 52.3718148, 5.215674 52.3717752)",,1,,
7027046,Makelaarstraat,residential,30,True,False,36.26,"LINESTRING (5.2162834 52.3722321, 5.2161364 52.3725456)",,,,
318420065,Hoekmanstraat,residential,30,False,True,122.37299999999999,"LINESTRING (5.2162834 52.3722321, 5.2168672 52.3723201, 5.216877 52.372359, 5.2167752 52.3726441, 5.2163584 52.37258, 5.2161364 52.3725456)",,,,
7025206,Landdroststraat,residential,30,True,False,13.45,"LINESTRING (5.2234538 52.3723439, 5.2233909 52.3724586)",,1,,
"[603901834, 7025235]",Cinemadreef,secondary,50,True,False,81.44300000000001,"LINESTRING (5.2234538 52.3723439, 5.2235807 52.3723502, 5.2236267 52.3723552, 5.2239349 52.3723885, 5.2243985 52.3724588, 5.2246248 52.3724974)",,"['2', '3']",,
7026927,Bankierbaan,residential,30,False,False,77.516,"LINESTRING (5.2189847 52.3723384, 5.2191669 52.3718702, 5.2192509 52.3716605)",,,,
7026927,Bankierbaan,residential,30,False,True,107.213,"LINESTRING (5.2189847 52.3723384, 5.2189623 52.372374, 5.2186224 52.3732765)",,,,
7027179,Koopmanstraat,unclassified,30,False,True,161.266,"LINESTRING (5.2189847 52.3723384, 5.2184065 52.3722544, 5.2178869 52.3721792, 5.2175213 52.3721308, 5.2166737 52.3720031)",,,,
603901835,Landdroststraat,residential,30,True,False,12.442,"LINESTRING (5.2233909 52.3724586, 5.2233254 52.3723541)",,1,,
7025225,Landdrostdreef,secondary,50,True,False,95.25500000000002,"LINESTRING (5.2233909 52.3724586, 5.223104 52.3725114, 5.2227482 52.3726304, 5.2223858 52.3727719, 5.2223416 52.3727892, 5.2223069 52.3728027, 5.2221842 52.372878)",,2,,
7025231,Cinemadreef,secondary,50,True,False,8.826,"LINESTRING (5.2246248 52.3724974, 5.22475 52.3725188)",,2,,
"[1235857993, 603897477]",Hospitaaldreef,secondary,50,True,False,165.461,"LINESTRING (5.2246248 52.3724974, 5.22464 52.3724204, 5.2246482 52.3723998, 5.2247274 52.3722016, 5.2247941 52.3720316, 5.2248283 52.3719352, 5.2248493 52.3718492, 5.2249244 52.3716429, 5.2250209 52.3714021, 5.2250324 52.3713794, 5.2250413 52.3713401, 5.2250442 52.3712918, 5.2250502 52.3712568, 5.2250608 52.3712137, 5.2251281 52.3710435)",,"['1', '2']",,
7025226,Hospitaaldreef,secondary,50,True,False,13.613,"LINESTRING (5.22475 52.3725188, 5.2246348 52.372619)",,1,,
7027046,Makelaarstraat,residential,30,True,False,73.077,"LINESTRING (5.2161364 52.3725456, 5.2158808 52.373184)",,,,
318420065,Hoekmanstraat,residential,30,False,False,122.37299999999999,"LINESTRING (5.2161364 52.3725456, 5.2163584 52.37258, 5.2167752 52.3726441, 5.216877 52.372359, 5.2168672 52.3723201, 5.2162834 52.3722321)",,,,
7025229,Hospitaaldreef,secondary,50,True,False,13.538,"LINESTRING (5.2246348 52.372619, 5.2246248 52.3724974)",,2,,
7025230,Cinemadreef,secondary,50,True,False,86.61200000000001,"LINESTRING (5.2246348 52.372619, 5.2236338 52.3724705, 5.223585 52.3724633, 5.2235394 52.3724565, 5.2233909 52.3724586)",,2,,
7027128,Schrijverstraat,unclassified,30,False,False,24.431,"LINESTRING (5.2209067 52.3726295, 5.2212557 52.3726831)",,,,
7027128,Schrijverstraat,unclassified,30,False,True,84.219,"LINESTRING (5.2209067 52.3726295, 5.2210232 52.3723454, 5.2212515 52.3723774, 5.2213285 52.3724701, 5.2212557 52.3726831)",,,,
7027128,Schrijverstraat,unclassified,30,False,True,114.66600000000003,"LINESTRING (5.2209067 52.3726295, 5.2203927 52.3725623, 5.2198667 52.3724832, 5.2193063 52.3723946, 5.2192651 52.3723875)",,,,
7027128,Schrijverstraat,unclassified,30,False,True,24.431,"LINESTRING (5.2212557 52.3726831, 5.2209067 52.3726295)",,,,
7027128,Schrijverstraat,unclassified,30,False,False,84.219,"LINESTRING (5.2212557 52.3726831, 5.2213285 52.3724701, 5.2212515 52.3723774, 5.2210232 52.3723454, 5.2209067 52.3726295)",,,,
7026964,Regisseurstraat,residential,30,False,False,105.882,"LINESTRING (5.2212557 52.3726831, 5.2210267 52.3732772, 5.2208967 52.3735872, 5.2208878 52.3736084)",,,,
7027116,Schrijverstraat,unclassified,30,False,False,56.743,"LINESTRING (5.2212557 52.3726831, 5.2218471 52.3727797, 5.2220537 52.372832)",,,,
7027218,Schrijverstraat,unclassified,50,False,False,10.23,"LINESTRING (5.2220537 52.372832, 5.2221842 52.372878)",,,,
"[7025243, 603901836]",Landdrostdreef,secondary,50,True,False,102.77100000000002,"LINESTRING (5.2220537 52.372832, 5.2221861 52.3727298, 5.2222256 52.3727148, 5.2226684 52.3725469, 5.2227949 52.3724972, 5.2231782 52.3723788, 5.2233254 52.3723541)",,"['2', '3']",,
7027116,Schrijverstraat,unclassified,30,False,True,56.743,"LINESTRING (5.2220537 52.372832, 5.2218471 52.3727797, 5.2212557 52.3726831)",,,,
7027218,Schrijverstraat,unclassified,50,False,True,10.23,"LINESTRING (5.2221842 52.372878, 5.2220537 52.372832)",,,,
"[164227492, 603901837, 263994127, 263994128, 263994129]",Landdrostdreef,secondary,50,True,False,210.593,"LINESTRING (5.2221842 52.372878, 5.2221182 52.3729631, 5.2220643 52.3730997, 5.2218008 52.3736948, 5.2217593 52.3738125, 5.2216948 52.3739823, 5.2214414 52.3746061, 5.2214013 52.3747086)",,"['1', '2', '3']",,yes
"[1246476921, 1236306139]",Baljuwstraat,residential,"['50', '30']",False,False,39.213,"LINESTRING (5.2221842 52.372878, 5.2222468 52.3729041, 5.2223369 52.3729516, 5.2223447 52.3729558, 5.2224293 52.3730148, 5.222494 52.373082, 5.2225529 52.3731432)",,,,
318423534,Marktmeesterstraat,residential,30,False,False,5.671,"LINESTRING (5.2175492 52.3731149, 5.2175081 52.3731593)",,,,
"[7027161, 279780829, 1109758111]",Kassierstraat,residential,30,True,False,26.773,"LINESTRING (5.2175492 52.3731149, 5.2175933 52.3731151, 5.217647 52.373124, 5.2178412 52.373154, 5.2179212 52.3731845)",building_passage,,,
7027082,Rentmeesterstraat,residential,30,False,False,106.38199999999999,"LINESTRING (5.2158808 52.373184, 5.2159555 52.3731901, 5.2161957 52.3732269, 5.2174022 52.3734121)",,,,
7026927,Bankierbaan,residential,30,False,False,107.213,"LINESTRING (5.2186224 52.3732765, 5.2189623 52.372374, 5.2189847 52.3723384)",,,,
279780830,Kassierstraat,residential,30,False,True,48.689,"LINESTRING (5.2186224 52.3732765, 5.2180239 52.3731983, 5.2179212 52.3731845)",,,,
"[318421355, 313060732, 313060741]","['Bankierbaan', 'Schoutstraat']",residential,30,False,"[False, True]",184.258,"LINESTRING (5.2186224 52.3732765, 5.2183664 52.3738758, 5.2182271 52.374202, 5.2182109 52.3742399, 5.2177418 52.3741731, 5.2171613 52.3740763)",,,,
318423534,Marktmeesterstraat,residential,30,False,True,29.015,"LINESTRING (5.2174022 52.3734121, 5.2175081 52.3731593)",,,,
7027082,Rentmeesterstraat,residential,30,False,True,106.38199999999999,"LINESTRING (5.2174022 52.3734121, 5.2161957 52.3732269, 5.2159555 52.3731901, 5.2158808 52.373184)",,,,
318423534,Marktmeesterstraat,residential,30,False,False,75.645,"LINESTRING (5.2174022 52.3734121, 5.2171745 52.3740433, 5.2171613 52.3740763)",,,,
7026964,Regisseurstraat,residential,30,False,True,105.882,"LINESTRING (5.2208878 52.3736084, 5.2208967 52.3735872, 5.2210267 52.3732772, 5.2212557 52.3726831)",,,,
318421357,Schoutstraat,residential,30,True,False,11.809,"LINESTRING (5.2154831 52.3739103, 5.2156557 52.3738971)",,,,
"[7027224, 318449195, 603896150, 603896151]",Spoordreef,secondary,50,True,False,206.058,"LINESTRING (5.2154831 52.3739103, 5.2154373 52.3738222, 5.2154016 52.3737439, 5.2153801 52.3736669, 5.2153721 52.3735965, 5.2153694 52.3735147, 5.2154096 52.3734197, 5.2154958 52.3732249, 5.2155464 52.3731028, 5.2157486 52.3725465, 5.2158363 52.3722991, 5.215847 52.3722023, 5.2158374 52.3720994)",,2,,yes
"[22794577, 84193755]",,busway,50,False,"[False, True]",471.154,"LINESTRING (5.2182437 52.3745506, 5.2183516 52.3742724, 5.2187567 52.3732998, 5.2187589 52.3732947, 5.219116 52.3723941, 5.2191311 52.3723567, 5.2194024 52.3716699, 5.2194556 52.3715411, 5.2195603 52.3712809, 5.2196387 52.3710859, 5.2198784 52.3704328)",yes,2,,
1109722090,Busplein,busway,50,False,False,15.716,"LINESTRING (5.2182437 52.3745506, 5.2182059 52.3746097, 5.2181666 52.3746838)",,,,
7026925,Metropolestraat,unclassified,30,False,False,20.543,"LINESTRING (5.2204905 52.3745862, 5.2207825 52.3746347)",,,,
"[318366162, 7026925]","['Metropolestraat', 'Wijsgeerbaan']","['unclassified', 'residential']",30,False,True,359.01300000000003,"LINESTRING (5.2204905 52.3745862, 5.2196415 52.3744575, 5.2185185 52.3742963, 5.2184751 52.3742903, 5.2186814 52.3738112, 5.2188801 52.3733445, 5.2188909 52.3733192, 5.218893 52.373314, 5.2190777 52.3728593, 5.2192472 52.3724203, 5.2192651 52.3723875)",,,,
242743590,Regisseurstraat,residential,30,False,True,100.61,"LINESTRING (5.2204905 52.3745862, 5.2205866 52.3743641, 5.2206833 52.3741146, 5.2208443 52.3737076)",,,,
7026925,Metropolestraat,unclassified,30,False,True,20.543,"LINESTRING (5.2207825 52.3746347, 5.2204905 52.3745862)",,,,
7026962,Metropolestraat,unclassified,30,True,False,31.519,"LINESTRING (5.2207825 52.3746347, 5.2210655 52.3746664, 5.2212375 52.3746908)",,,,
164227473,Festivalplein,unclassified,30,True,False,11.294,"LINESTRING (5.2212375 52.3746908, 5.2214013 52.3747086)",,,,
"[263994124, 263994125, 263994126]",Landdrostdreef,secondary,50,True,False,214.11199999999997,"LINESTRING (5.2212375 52.3746908, 5.2213787 52.3743682, 5.2214804 52.3741256, 5.2216051 52.3737914, 5.2216606 52.3736582, 5.2216961 52.3735801, 5.2218162 52.3732848, 5.2219698 52.3729688, 5.2220537 52.372832)",,"['2', '3']",,yes
"[7026968, 263714390, 7027039]",Busbaan Krakelingtunnel,busway,50,False,True,194.046,"LINESTRING (5.2198784 52.3704328, 5.2198764 52.3703831, 5.2198569 52.3703262, 5.2198346 52.3702934, 5.2198035 52.3702573, 5.219772 52.3702213, 5.219721 52.3701862, 5.2196525 52.3701351, 5.2174941 52.3698107, 5.2174675 52.3698025, 5.2174173 52.369794)",yes,2,,
"[22794577, 84193755]",,busway,50,False,"[False, True]",471.15400000000005,"LINESTRING (5.2198784 52.3704328, 5.2196387 52.3710859, 5.2195603 52.3712809, 5.2194556 52.3715411, 5.2194024 52.3716699, 5.2191311 52.3723567, 5.219116 52.3723941, 5.2187589 52.3732947, 5.2187567 52.3732998, 5.2183516 52.3742724, 5.2182437 52.3745506)",yes,2,,
"[22794578, 263997631]",,busway,50,False,"[False, True]",107.10499999999999,"LINESTRING (5.2198784 52.3704328, 5.2199166 52.3703886, 5.219975 52.3703455, 5.2200316 52.370315, 5.2200835 52.3702921, 5.2201239 52.3702785, 5.2201929 52.3702535, 5.220379 52.3702518, 5.2207647 52.3703184, 5.2213045 52.3703868)",yes,2,,
7026919,Brouwerstraat,residential,30,False,False,121.01299999999999,"LINESTRING (5.2162338 52.3680076, 5.2163634 52.3680166, 5.2178445 52.3681256, 5.2180034 52.3681136)",,,,
"[48585857, 1038662774, 1038662775]",Koetsierbaan,residential,30,False,False,355.323,"LINESTRING (5.2162338 52.3680076, 5.2162073 52.3679745, 5.2159481 52.3676487, 5.2159259 52.3675937, 5.2159544 52.3675243, 5.2159781 52.3675019, 5.2162433 52.3672514, 5.2162676 52.3672285, 5.2163282 52.3671713, 5.2163933 52.3671098, 5.2164208 52.3670716, 5.2165343 52.3669534, 5.2166074 52.3669054, 5.2167059 52.3668964, 5.2176013 52.367034, 5.2180249 52.3670991, 5.2181048 52.3671453, 5.2181204 52.3672129, 5.2181154 52.3672538, 5.2181069 52.3673241, 5.218026 52.3679836, 5.2180034 52.3681136)",,,,
7026919,Brouwerstraat,residential,30,False,True,86.503,"LINESTRING (5.2162338 52.3680076, 5.2161887 52.36801, 5.2161292 52.3680066, 5.2160438 52.3680018, 5.2159419 52.3679952, 5.2157005 52.3679608, 5.2154994 52.3679264, 5.215089 52.3678675, 5.2149882 52.3678561)",,,,
7026919,Brouwerstraat,residential,30,False,True,121.01299999999999,"LINESTRING (5.2180034 52.3681136, 5.2178445 52.3681256, 5.2163634 52.3680166, 5.2162338 52.3680076)",,,,
"[48585857, 1038662774, 1038662775]",Koetsierbaan,residential,30,False,True,355.323,"LINESTRING (5.2180034 52.3681136, 5.218026 52.3679836, 5.2181069 52.3673241, 5.2181154 52.3672538, 5.2181204 52.3672129, 5.2181048 52.3671453, 5.2180249 52.3670991, 5.2176013 52.367034, 5.2167059 52.3668964, 5.2166074 52.3669054, 5.2165343 52.3669534, 5.2164208 52.3670716, 5.2163933 52.3671098, 5.2163282 52.3671713, 5.2162676 52.3672285, 5.2162433 52.3672514, 5.2159781 52.3675019, 5.2159544 52.3675243, 5.2159259 52.3675937, 5.2159481 52.3676487, 5.2162073 52.3679745, 5.2162338 52.3680076)",,,,
48585854,Flevostraat,residential,30,False,False,118.48599999999999,"LINESTRING (5.2180034 52.3681136, 5.217983 52.3682154, 5.2179733 52.3682541, 5.217743 52.368823, 5.2176522 52.3690681, 5.2176174 52.369152)",,,,
263797983,,secondary,50,True,False,17.614,"LINESTRING (5.2216466 52.3701132, 5.2216039 52.370143, 5.2215473 52.3701624, 5.2214834 52.3701691, 5.2214195 52.3701624)",,1,roundabout,
55446813,,secondary,50,True,False,12.373000000000001,"LINESTRING (5.2242208 52.3705717, 5.224169 52.3705523, 5.2241298 52.370524, 5.224107 52.3704896)",,1,roundabout,
"[253337904, 724320084, 1089319701, 7025268, 1089319710]",Landdroststraat,residential,30,False,"[False, True]",171.782,"LINESTRING (5.2242208 52.3705717, 5.2241433 52.3706497, 5.2240914 52.3707068, 5.2239004 52.37091, 5.2238949 52.3709244, 5.2238942 52.3709261, 5.2236641 52.3714782, 5.2235482 52.3717518, 5.2234388 52.3720291)",yes,,,
55446813,,secondary,50,True,False,11.378,"LINESTRING (5.224107 52.3704896, 5.2241026 52.3704556, 5.2241144 52.3704222, 5.2241414 52.3703924)",,1,roundabout,
55447089,Hospitaaldreef,secondary,50,True,False,172.39900000000003,"LINESTRING (5.224107 52.3704896, 5.2239529 52.370455, 5.2238431 52.3704305, 5.2218935 52.3701386, 5.221836 52.3701285, 5.2216466 52.3701132)",,1,,
55446813,,secondary,50,True,False,30.800000000000004,"LINESTRING (5.2241414 52.3703924, 5.2241813 52.3703686, 5.2242306 52.3703528, 5.2242852 52.3703463, 5.2243532 52.3703519, 5.2243875 52.370361, 5.2244279 52.3703793, 5.2244591 52.3704034, 5.224479 52.3704317, 5.2244823 52.3704496)",,1,roundabout,
644856185,Krakeling,secondary,50,True,False,31.296999999999997,"LINESTRING (5.2169825 52.3700255, 5.2170039 52.3700053, 5.2170422 52.369984, 5.2170812 52.3699626, 5.2171343 52.3699362, 5.2171749 52.3699034, 5.2172012 52.3698738, 5.2172213 52.3698373, 5.2172311 52.369811, 5.2172352 52.3697996)",,1,roundabout,
644856185,Krakeling,secondary,50,True,False,15.791,"LINESTRING (5.217583 52.3693868, 5.2176558 52.3694072, 5.2177124 52.3694412, 5.2177255 52.3694851)",,1,roundabout,
"[644856189, 1125699718]",Flevostraat,residential,30,False,True,26.239,"LINESTRING (5.217583 52.3693868, 5.2175926 52.3692684, 5.2175992 52.3692471, 5.2176174 52.369152)",,,,
169810625,Krakeling,residential,30,False,False,9.32,"LINESTRING (5.21732 52.3700188, 5.2174526 52.3700405)",,,,
644856185,Krakeling,secondary,50,True,False,32.329,"LINESTRING (5.21732 52.3700188, 5.2172621 52.3701175, 5.2172316 52.3701521, 5.2171704 52.3701735, 5.2171122 52.3701777, 5.2170048 52.3701606)",,1,roundabout,
7027097,Kruierstraat,residential,30,False,True,7.755,"LINESTRING (5.2164633 52.3701985, 5.2163795 52.3701511)",,,,
"[603896142, 7027198]",Spoordreef,secondary,50,True,False,180.994,"LINESTRING (5.2164633 52.3701985, 5.2164111 52.3702296, 5.2163682 52.3702666, 5.2161157 52.3709152, 5.2157935 52.3716716, 5.2157886 52.3716832, 5.21577 52.37176)",,"['1', '2']",,
7027198,Spoordreef,secondary,50,True,False,38.78,"LINESTRING (5.2170048 52.3701606, 5.2168931 52.3701377, 5.2167612 52.3701339, 5.2166774 52.3701381, 5.2165951 52.3701542, 5.21653 52.3701724, 5.2164633 52.3701985)",,1,,
644856185,Krakeling,secondary,50,True,False,15.659,"LINESTRING (5.2170048 52.3701606, 5.2169784 52.370125, 5.2169653 52.3700907, 5.2169664 52.3700615, 5.2169825 52.3700255)",,1,roundabout,
603896141,Krakeling,secondary,50,True,False,38.502,"LINESTRING (5.2172945 52.3696302, 5.2173287 52.3695409, 5.2173862 52.3694411, 5.2174455 52.3693912, 5.2175062 52.3693779, 5.217583 52.3693868)",,2,roundabout,
130351318,Stadhuispromenade,residential,30,False,False,26.159000000000002,"LINESTRING (5.2213045 52.3703868, 5.2213381 52.3703092, 5.2214195 52.3701624)",,,,
130351318,Stadhuispromenade,residential,30,False,True,59.662,"LINESTRING (5.2213045 52.3703868, 5.2212645 52.3704866, 5.2212461 52.3705321, 5.2211948 52.3706597, 5.2211397 52.3707968, 5.2211315 52.3708173, 5.2211061 52.3708805, 5.2210951 52.3709079)",,,,
"[22794578, 263997631]",,busway,50,False,"[False, True]",107.10499999999999,"LINESTRING (5.2213045 52.3703868, 5.2207647 52.3703184, 5.220379 52.3702518, 5.2201929 52.3702535, 5.2201239 52.3702785, 5.2200835 52.3702921, 5.2200316 52.370315, 5.219975 52.3703455, 5.2199166 52.3703886, 5.2198784 52.3704328)",yes,2,,
603901839,Landdroststraat,secondary,50,True,False,6.739,"LINESTRING (5.2214013 52.3747086, 5.221376 52.3747672)",,3,,
164227473,Festivalplein,unclassified,30,True,False,21.436,"LINESTRING (5.2214013 52.3747086, 5.221563 52.374736, 5.2216875 52.3747848)",,,,
