osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,access,junction
7461332,Koninklijke Marinelaan,tertiary,50,False,False,8.233,"LINESTRING (4.4432743 52.1232554, 4.4433764 52.123216)",,,,,
7461332,Koninklijke Marinelaan,tertiary,50,False,True,8.233,"LINESTRING (4.4433764 52.123216, 4.4432743 52.1232554)",,,,,
127935577,Schoolstraat,secondary,50,True,False,4.923,"LINESTRING (4.4433764 52.123216, 4.4434134 52.123254)",,,,,
7460928,Merelhof,residential,30,False,False,61.33399999999999,"LINESTRING (4.4493255 52.1232193, 4.4493015 52.1233555, 4.4492578 52.1233891, 4.4487649 52.1235626, 4.4487327 52.1235739)",,,,,
"[89281114, 7460895]",Voorstraat,residential,"['50', '30']",False,False,92.89300000000001,"LINESTRING (4.4434134 52.123254, 4.4436375 52.1232818, 4.4440094 52.1233204, 4.4442694 52.1233614, 4.4445294 52.1234105, 4.4445634 52.1234228, 4.444616 52.1234418, 4.4447039 52.1234863)",,,,,
127935582,Schoolstraat,secondary,50,True,False,72.981,"LINESTRING (4.4434134 52.123254, 4.4434944 52.1233471, 4.4437143 52.1235638, 4.4439736 52.1238127)",1,,,,
7460937,Molenlaan,residential,30,False,False,115.419,"LINESTRING (4.4516375 52.1233051, 4.4503454 52.1239745)",,,,,
7460946,Professor Van 't Hofflaan,residential,30,False,False,68.137,"LINESTRING (4.4516375 52.1233051, 4.4519148 52.1235065, 4.4519838 52.123533, 4.4519961 52.1235422, 4.4520227 52.123564, 4.4520446 52.1236007, 4.4522293 52.1237349, 4.4522768 52.1237694)",,,,,
7460938,Kalkoenstraat,residential,30,False,False,87.865,"LINESTRING (4.4426974 52.1233947, 4.4434918 52.1240164)",,,,,
"[89281114, 7460895]",Voorstraat,residential,"['30', '50']",False,True,92.893,"LINESTRING (4.4447039 52.1234863, 4.444616 52.1234418, 4.4445634 52.1234228, 4.4445294 52.1234105, 4.4442694 52.1233614, 4.4440094 52.1233204, 4.4436375 52.1232818, 4.4434134 52.123254)",,,,,
7460928,Merelhof,residential,30,False,False,53.089999999999996,"LINESTRING (4.4487327 52.1235739, 4.4484826 52.1236679, 4.4481894 52.1237781, 4.4481361 52.1237926, 4.4480864 52.123803, 4.4480577 52.123808)",,,,,
7460928,Merelhof,residential,30,False,True,61.33399999999999,"LINESTRING (4.4487327 52.1235739, 4.4487649 52.1235626, 4.4492578 52.1233891, 4.4493015 52.1233555, 4.4493255 52.1232193)",,,,,
7460936,Merelhof,residential,30,False,False,44.477,"LINESTRING (4.4487327 52.1235739, 4.4489767 52.1238267, 4.4491495 52.1238236)",,,,,
7461213,Burgemeester De Kempenaerstraat,residential,30,True,False,83.987,"LINESTRING (4.4416306 52.1236723, 4.4422909 52.1243096)",,,,,
7460962,Bijdorpstraat,living_street,15,True,False,156.372,"LINESTRING (4.4416306 52.1236723, 4.441479 52.1237251, 4.4414572 52.1237357, 4.4411907 52.1238657, 4.4408638 52.1240218, 4.4408458 52.1240616, 4.4404916 52.1242365, 4.4403482 52.1242674, 4.4398383 52.1245248)",1,,,,
7460928,Merelhof,residential,30,False,True,53.089999999999996,"LINESTRING (4.4480577 52.123808, 4.4480864 52.123803, 4.4481361 52.1237926, 4.4481894 52.1237781, 4.4484826 52.1236679, 4.4487327 52.1235739)",,,,,
"[7461280, 7461275, 1153254207]","['Oranjeboomstraat', 'Koninklijke Marinelaan']",residential,"['50', '30']",False,False,98.77199999999999,"LINESTRING (4.4480577 52.123808, 4.4480587 52.1238388, 4.4480359 52.1238773, 4.4479748 52.1239422, 4.4479143 52.124056, 4.4479254 52.1241189, 4.4480789 52.1242686, 4.4482331 52.1244286, 4.4483038 52.1245041, 4.4483719 52.1245707, 4.4483993 52.1245956)",2,yes,,,
7460946,Professor Van 't Hofflaan,residential,30,False,False,71.526,"LINESTRING (4.4522768 52.1237694, 4.4523697 52.1238366, 4.4524553 52.1238986, 4.4526824 52.1240638, 4.452854 52.1241932, 4.4529512 52.1242616)",,,,,
7460946,Professor Van 't Hofflaan,residential,30,False,True,68.137,"LINESTRING (4.4522768 52.1237694, 4.4522293 52.1237349, 4.4520446 52.1236007, 4.4520227 52.123564, 4.4519961 52.1235422, 4.4519838 52.123533, 4.4519148 52.1235065, 4.4516375 52.1233051)",,,,,
7461200,Professor Van der Waalslaan,residential,30,False,False,140.613,"LINESTRING (4.4522768 52.1237694, 4.4515103 52.1241674, 4.451832 52.1244113, 4.4520795 52.1245969, 4.4521771 52.12467)",,,,,
7461199,Curielaan,residential,30,False,False,77.64200000000001,"LINESTRING (4.4538139 52.1238066, 4.4534581 52.1239943, 4.4531633 52.1241498, 4.4529746 52.1242493, 4.45297 52.1242517, 4.4529512 52.1242616)",,,,,
89281072,Pauwenstraat,residential,30,False,False,23.857,"LINESTRING (4.4437817 52.1238966, 4.4434918 52.1240164)",,,,,
89281072,Pauwenstraat,residential,30,False,True,8.661000000000001,"LINESTRING (4.4437817 52.1238966, 4.443833 52.1238711, 4.4438822 52.1238491)",,,,,
89281072,Pauwenstraat,residential,30,False,True,7.438,"LINESTRING (4.4438822 52.1238491, 4.4439736 52.1238127)",,,,,
89281072,Pauwenstraat,residential,30,False,False,8.661000000000001,"LINESTRING (4.4438822 52.1238491, 4.443833 52.1238711, 4.4437817 52.1238966)",,,,,
127935581,Schoolstraat,secondary,50,True,False,77.97800000000001,"LINESTRING (4.4438822 52.1238491, 4.4434506 52.1234273, 4.4434049 52.1233812, 4.4432743 52.1232554)",2,,,,
89281072,Pauwenstraat,residential,30,False,False,7.438,"LINESTRING (4.4439736 52.1238127, 4.4438822 52.1238491)",,,,,
127935578,Schoolstraat,secondary,50,True,False,105.851,"LINESTRING (4.4439736 52.1238127, 4.4440541 52.1238968, 4.4442321 52.1241127, 4.4443768 52.1243111, 4.4445024 52.1245104, 4.4445428 52.1245745, 4.444609 52.1246795)",2,,,,
7460936,Merelhof,residential,30,False,True,44.477,"LINESTRING (4.4491495 52.1238236, 4.4489767 52.1238267, 4.4487327 52.1235739)",,,,,
7460937,Molenlaan,residential,30,False,True,115.419,"LINESTRING (4.4503454 52.1239745, 4.4516375 52.1233051)",,,,,
7461260,Molenlaan,residential,30,False,False,24.333,"LINESTRING (4.4503454 52.1239745, 4.4502876 52.1239551, 4.4500157 52.124018)",,,,,
7461261,Professor Asserlaan,residential,30,False,False,68.214,"LINESTRING (4.4503454 52.1239745, 4.4504886 52.1241562, 4.4505238 52.1241987, 4.4507928 52.124523)",,,,,
7460938,Kalkoenstraat,residential,30,False,True,87.865,"LINESTRING (4.4434918 52.1240164, 4.4426974 52.1233947)",,,,,
89281072,Pauwenstraat,residential,30,False,True,23.857,"LINESTRING (4.4434918 52.1240164, 4.4437817 52.1238966)",,,,,
89281072,Pauwenstraat,residential,30,False,False,87.239,"LINESTRING (4.4434918 52.1240164, 4.4434473 52.1240372, 4.4432037 52.124151, 4.443113 52.1241934, 4.442475 52.1244916)",,,,,
7461260,Molenlaan,residential,30,False,True,24.333,"LINESTRING (4.4500157 52.124018, 4.4502876 52.1239551, 4.4503454 52.1239745)",,,,,
7461213,Burgemeester De Kempenaerstraat,residential,30,True,False,10.155,"LINESTRING (4.4422909 52.1243096, 4.4423696 52.1243871)",,,,,
7460946,Professor Van 't Hofflaan,residential,30,False,True,71.526,"LINESTRING (4.4529512 52.1242616, 4.452854 52.1241932, 4.4526824 52.1240638, 4.4524553 52.1238986, 4.4523697 52.1238366, 4.4522768 52.1237694)",,,,,
7461199,Curielaan,residential,30,False,False,69.678,"LINESTRING (4.4529512 52.1242616, 4.45249 52.124505, 4.4521771 52.12467)",,,,,
7461199,Curielaan,residential,30,False,True,77.642,"LINESTRING (4.4529512 52.1242616, 4.45297 52.1242517, 4.4529746 52.1242493, 4.4531633 52.1241498, 4.4534581 52.1239943, 4.4538139 52.1238066)",,,,,
7461600,Hyacinthstraat,residential,30,False,False,20.087,"LINESTRING (4.4396143 52.1244188, 4.4396701 52.1244237, 4.4397281 52.1244453, 4.4398383 52.1245248)",,,,,
7461213,Burgemeester De Kempenaerstraat,residential,30,True,False,90.693,"LINESTRING (4.442475 52.1244916, 4.442669 52.124689, 4.4428757 52.1249362, 4.4431382 52.1251805, 4.4431513 52.1251926)",,,,,
89281072,Pauwenstraat,residential,30,False,True,87.23899999999999,"LINESTRING (4.442475 52.1244916, 4.443113 52.1241934, 4.4432037 52.124151, 4.4434473 52.1240372, 4.4434918 52.1240164)",,,,,
7461634,Hyacinthstraat,residential,30,False,False,69.472,"LINESTRING (4.4398383 52.1245248, 4.4404461 52.1250259)",,,,,
7461600,Hyacinthstraat,residential,30,False,True,20.087,"LINESTRING (4.4398383 52.1245248, 4.4397281 52.1244453, 4.4396701 52.1244237, 4.4396143 52.1244188)",,,,,
7461261,Professor Asserlaan,residential,30,False,True,68.214,"LINESTRING (4.4507928 52.124523, 4.4505238 52.1241987, 4.4504886 52.1241562, 4.4503454 52.1239745)",,,,,
7461273,Christiaan Huygensstraat,residential,30,True,False,78.991,"LINESTRING (4.4507928 52.124523, 4.4500297 52.1247997, 4.4497985 52.1248863)",,,,,
"[7460952, 802232265, 802232266]",Molenlaan,residential,30,False,False,97.44900000000001,"LINESTRING (4.4483993 52.1245956, 4.448226 52.1246682, 4.4479051 52.1247763, 4.4478514 52.1247867, 4.4477347 52.1247898, 4.4476815 52.1247912, 4.4471254 52.1249667)",,yes,,,
1153254207,Oranjeboomstraat,residential,30,False,False,55.431,"LINESTRING (4.4483993 52.1245956, 4.4486433 52.1248045, 4.4488725 52.1250007)",,,,,
"[7461280, 7461275, 1153254207]","['Oranjeboomstraat', 'Koninklijke Marinelaan']",residential,"['30', '50']",False,True,98.772,"LINESTRING (4.4483993 52.1245956, 4.4483719 52.1245707, 4.4483038 52.1245041, 4.4482331 52.1244286, 4.4480789 52.1242686, 4.4479254 52.1241189, 4.4479143 52.124056, 4.4479748 52.1239422, 4.4480359 52.1238773, 4.4480587 52.1238388, 4.4480577 52.123808)",2,yes,,,
7461199,Curielaan,residential,30,False,False,77.207,"LINESTRING (4.4521771 52.12467, 4.4517625 52.1248887, 4.4513193 52.1251225)",,,,,
