osmid,name,highway,maxspeed,oneway,reversed,length,lanes,bridge,geometry,access,width,tunnel,ref
7402285,Zijhuizen,tertiary,50,False,False,75.704,2,,"LINESTRING (4.6341533 52.3853675, 4.6342032 52.3855638, 4.6342116 52.3856127, 4.6342139 52.3856545, 4.6341639 52.3857948, 4.6340852 52.3859031, 4.634051 52.3859672, 4.6340236 52.3860266)",,,,
7402536,Nieuwe Gracht,residential,30,True,False,156.129,,,"LINESTRING (4.6341533 52.3853675, 4.632004 52.3855603, 4.631971 52.3855646, 4.631951 52.3855671, 4.6318777 52.385573)",,,,
"[7402464, 7402538, 7402460]",Nassaubrug,tertiary,50,False,True,40.799,2,yes,"LINESTRING (4.6341533 52.3853675, 4.6341409 52.3853005, 4.6340978 52.3850931, 4.6340901 52.3850028)",,,,
7402652,Friese Varkenmarkt,tertiary,50,True,False,63.064,,,"LINESTRING (4.6443676 52.3853871, 4.6435563 52.3851106)",,,,
7402533,Parklaan,residential,50,True,False,42.236,1,,"LINESTRING (4.6443676 52.3853871, 4.6443272 52.3854292, 4.6442874 52.3854543, 4.6442317 52.3854851, 4.6440583 52.3855093, 4.6438303 52.3855359)",,,,
"[173511259, 7404949]",Kenaupark,tertiary,50,False,False,77.80199999999999,2,,"LINESTRING (4.6318777 52.385573, 4.6318936 52.3857266, 4.6319097 52.385896, 4.6319888 52.386, 4.6321352 52.3860829, 4.6322048 52.3861054, 4.6322643 52.3861167, 4.6323501 52.3861274)",,,,
"[157529650, 7404934, 157529655]","['Kinderhuisvest', 'Manegebrug']",tertiary,50,False,True,39.251999999999995,,yes,"LINESTRING (4.6318777 52.385573, 4.6318702 52.3854653, 4.6318389 52.3853386, 4.6318179 52.385272, 4.6318049 52.3852234)",,,,
7402534,Ripperdapark,residential,50,False,True,25.686,,,"LINESTRING (4.6418894 52.3855735, 4.6418493 52.3853438)",,,,
7402502,Ripperdapark,residential,30,True,False,72.343,,,"LINESTRING (4.6418894 52.3855735, 4.6419831 52.385681, 4.6420046 52.38574, 4.64209 52.38615, 4.642058 52.3862015)",,,,
7402504,Parklaan,residential,50,True,False,94.019,1,,"LINESTRING (4.6418894 52.3855735, 4.6417255 52.3855626, 4.6405188 52.3856742)",,,,
7402527,Parklaan,residential,50,True,False,65.635,1,,"LINESTRING (4.6438303 52.3855359, 4.6428729 52.3856193)",,,,
7402547,Claes van Ruyvenstraat,residential,30,False,False,111.594,,,"LINESTRING (4.6438303 52.3855359, 4.64393 52.38598, 4.6440061 52.3862662, 4.6440578 52.3864333, 4.6441651 52.3865026)",,,,
7402501,Parklaan,residential,50,False,False,22.196,2,,"LINESTRING (4.6391214 52.3855843, 4.639185 52.3857801)",,,,
"[7402537, 7402530]",Parklaan,residential,50,True,False,187.059,1,,"LINESTRING (4.6391214 52.3855843, 4.6397452 52.3855282, 4.6404593 52.3854639, 4.6418493 52.3853438)",,,,
7402282,Phoenixstraat,residential,30,False,False,137.689,,,"LINESTRING (4.6428729 52.3856193, 4.6429544 52.3860052, 4.6430938 52.3864717, 4.6431582 52.3865749, 4.6433846 52.3868005)",,,,
7402529,Parklaan,residential,50,True,False,67.893,1,,"LINESTRING (4.6428729 52.3856193, 4.642517 52.3856485, 4.6424557 52.3856498, 4.6418894 52.3855735)",,,,
477368169,,unclassified,50,False,False,4.576,,,"LINESTRING (4.645082 52.3856202, 4.6451161 52.3855847)",,,,
7402601,Gonnetstraat,residential,30,False,False,116.44999999999999,,,"LINESTRING (4.645082 52.3856202, 4.6450414 52.3856627, 4.6444146 52.3863176, 4.6441651 52.3865026)",,,,
7402654,Friese Varkenmarkt,tertiary,50,True,False,55.03,1,,"LINESTRING (4.645082 52.3856202, 4.6447668 52.3855052, 4.6443676 52.3853871)",,,,
7402289,Parklaan,residential,50,True,False,91.313,1,,"LINESTRING (4.6405188 52.3856742, 4.6397281 52.3857474, 4.6393557 52.3857698, 4.639185 52.3857801)",,,,
7402592,Ripperdastraat,residential,30,False,False,124.78299999999999,,,"LINESTRING (4.6405188 52.3856742, 4.6406298 52.3860081, 4.6409052 52.3867713)",,,,
7402501,Parklaan,residential,50,False,True,22.196,2,,"LINESTRING (4.639185 52.3857801, 4.6391214 52.3855843)",,,,
7402526,Jansweg,residential,30,False,False,70.992,2,,"LINESTRING (4.639185 52.3857801, 4.6392569 52.3859198, 4.6394985 52.3863892)",,,,
"[7402587, 1263098388]",Parklaan,residential,50,True,False,195.68099999999998,1,,"LINESTRING (4.639185 52.3857801, 4.6382189 52.3858673, 4.6374164 52.3859384, 4.6365849 52.3860121, 4.6365089 52.3860184, 4.6364576 52.3860226, 4.6363912 52.386028, 4.6363316 52.3860329)",,,,
"[1012219672, 7402288]",Parklaan,residential,50,True,False,191.61599999999999,2,,"LINESTRING (4.6363367 52.3858643, 4.6364056 52.385858, 4.6368662 52.3858158, 4.6373771 52.385769, 4.6381713 52.3857031, 4.6388598 52.385617, 4.6389147 52.3856102, 4.6391214 52.3855843)",,,,
"[1262914044, 1263098381, 1263098382, 7402287]",Kruisweg,residential,30,True,False,75.35900000000001,,,"LINESTRING (4.6363367 52.3858643, 4.6363196 52.3858114, 4.6363107 52.385784, 4.6363007 52.3857537, 4.6362924 52.3857275, 4.6361243 52.3851991)",,,,
967088726,Kenaupark,tertiary,50,False,True,53.569,,,"LINESTRING (4.6336709 52.3859984, 4.633531 52.3859923, 4.6333311 52.3860043, 4.6331339 52.3860147, 4.6329972 52.3860302, 4.6328967 52.3860593)",,,,
967088727,Kenaupark,tertiary,50,True,False,24.411,1,,"LINESTRING (4.6336709 52.3859984, 4.6337461 52.3859934, 4.6338312 52.385996, 4.6340236 52.3860266)",,,,
7402585,Nassaulaan,tertiary,50,False,False,8.685,2,,"LINESTRING (4.6340236 52.3860266, 4.6339652 52.3860961)",,,,
"[1012219673, 7402237]",Parklaan,residential,50,True,False,160.28,2,,"LINESTRING (4.6340236 52.3860266, 4.6342424 52.3860751, 4.6343648 52.3860855, 4.6344798 52.3860769, 4.6354326 52.3859601, 4.6356203 52.38594, 4.6361124 52.3858868, 4.6362109 52.3858769, 4.6363367 52.3858643)",,,,
7402285,Zijhuizen,tertiary,50,False,True,75.704,2,,"LINESTRING (4.6340236 52.3860266, 4.634051 52.3859672, 4.6340852 52.3859031, 4.6341639 52.3857948, 4.6342139 52.3856545, 4.6342116 52.3856127, 4.6342032 52.3855638, 4.6341533 52.3853675)",,,,
"[7402584, 1012219675]",Parklaan,residential,50,True,False,86.101,1,,"LINESTRING (4.6363316 52.3860329, 4.6362615 52.3860387, 4.6359448 52.3860648, 4.6354793 52.3861039, 4.6350756 52.3861419)",,,,
7402585,Nassaulaan,tertiary,50,False,True,8.685,2,,"LINESTRING (4.6339652 52.3860961, 4.6340236 52.3860266)",,,,
967088728,Kenaupark,tertiary,50,True,False,22.791,1,,"LINESTRING (4.6339652 52.3860961, 4.6337697 52.3860389, 4.6336709 52.3859984)",,,,
"[7402600, 7402596, 7402525]",Tuinstraat,residential,30,True,False,70.67599999999999,,,"LINESTRING (4.6350756 52.3861419, 4.6350886 52.3861909, 4.6351585 52.3864338, 4.6352067 52.3865921, 4.6352449 52.3867689)",,,,
7402584,Parklaan,residential,50,True,False,50.583999999999996,1,,"LINESTRING (4.6350756 52.3861419, 4.63447 52.3862, 4.634338 52.3861945)",,,,
7402555,Ripperdapark,residential,30,False,False,6.406,,,"LINESTRING (4.642058 52.3862015, 4.6420861 52.3862565)",,,,
7402580,Ripperdapark,residential,30,True,False,74.326,,,"LINESTRING (4.642058 52.3862015, 4.64196 52.38616, 4.64184 52.38572, 4.6418894 52.3855735)",,,,
7402278,Ripperdapark,residential,30,True,False,69.001,,,"LINESTRING (4.6420861 52.3862565, 4.6424312 52.3868402)",,,,
7402555,Ripperdapark,residential,30,False,True,6.406,,,"LINESTRING (4.6420861 52.3862565, 4.642058 52.3862015)",,,,
7402325,Jansweg,residential,30,False,False,106.9,,,"LINESTRING (4.6394985 52.3863892, 4.6395769 52.3865324, 4.639657 52.3866786, 4.6397087 52.3867767, 4.6397379 52.3868322, 4.6397532 52.3868612, 4.6399862 52.3873033)",no,,,
7402526,Jansweg,residential,30,False,True,70.992,2,,"LINESTRING (4.6394985 52.3863892, 4.6392569 52.3859198, 4.639185 52.3857801)",,,,
"[96831668, 53773382]",Lange Herenstraat,residential,30,False,"[False, True]",178.898,,,"LINESTRING (4.6394985 52.3863892, 4.639433 52.386395, 4.6387698 52.386454, 4.6386037 52.3864682, 4.6370888 52.3865979, 4.6368886 52.3866152)",,,,
7402584,Parklaan,residential,50,True,False,27.565,1,,"LINESTRING (4.634338 52.3861945, 4.6339652 52.3860961)",,,,
42592193,Kenaupark,residential,30,True,False,132.589,,,"LINESTRING (4.634338 52.3861945, 4.6343137 52.386227, 4.6343013 52.3862804, 4.6343661 52.3863763, 4.6344221 52.3864793, 4.6345298 52.3869132, 4.6346494 52.3873589)",,,,
7402290,Gonnetstraat,residential,30,False,False,62.499,,,"LINESTRING (4.6441651 52.3865026, 4.6440417 52.3865566, 4.6433846 52.3868005)",,,,
7402547,Claes van Ruyvenstraat,residential,30,False,True,111.59400000000001,,,"LINESTRING (4.6441651 52.3865026, 4.6440578 52.3864333, 4.6440061 52.3862662, 4.64393 52.38598, 4.6438303 52.3855359)",,,,
7402601,Gonnetstraat,residential,30,False,True,116.44999999999999,,,"LINESTRING (4.6441651 52.3865026, 4.6444146 52.3863176, 4.6450414 52.3856627, 4.645082 52.3856202)",,,,
"[1263098387, 7402597]",Kruisweg,residential,50,True,False,68.989,1,,"LINESTRING (4.6365145 52.3866432, 4.6363569 52.3861174, 4.6363516 52.3860996, 4.6363431 52.3860714, 4.6363316 52.3860329)",,4,,
7402595,Korte Herenstraat,residential,30,True,False,87.28999999999999,,,"LINESTRING (4.6352449 52.3867689, 4.6364349 52.3866507, 4.6364755 52.3866469, 4.6365145 52.3866432)",,,,
7402593,Ripperdapark,residential,30,False,True,23.918,,,"LINESTRING (4.6412573 52.386762, 4.6409052 52.3867713)",,,,
7402594,Ripperdapark,residential,30,True,False,83.97800000000001,,,"LINESTRING (4.6412573 52.386762, 4.6413503 52.386588, 4.6415444 52.3864405, 4.6417649 52.3863389, 4.64198 52.38627, 4.6420861 52.3862565)",,,,
7402593,Ripperdapark,residential,30,False,False,23.918,,,"LINESTRING (4.6409052 52.3867713, 4.6412573 52.386762)",,,,
54531868,Ripperdastraat,residential,30,False,False,66.884,,,"LINESTRING (4.6409052 52.3867713, 4.6411289 52.3873571)",,,,
"[7402281, 86323422]",Parkstraat,residential,30,False,"[False, True]",66.49699999999999,,,"LINESTRING (4.6409052 52.3867713, 4.6404944 52.3868124, 4.6399552 52.3868672, 4.6399502 52.3868677, 4.6399459 52.3868682, 4.6399385 52.3868689)",,,,
7402592,Ripperdastraat,residential,30,False,True,124.78299999999999,,,"LINESTRING (4.6409052 52.3867713, 4.6406298 52.3860081, 4.6405188 52.3856742)",,,,
7402282,Phoenixstraat,residential,30,False,True,137.68900000000002,,,"LINESTRING (4.6433846 52.3868005, 4.6431582 52.3865749, 4.6430938 52.3864717, 4.6429544 52.3860052, 4.6428729 52.3856193)",,,,
7402290,Gonnetstraat,residential,30,False,True,62.499,,,"LINESTRING (4.6433846 52.3868005, 4.6440417 52.3865566, 4.6441651 52.3865026)",,,,
"[7402326, 7402327]",Gonnetstraat,residential,30,False,"[False, True]",70.682,,,"LINESTRING (4.6433846 52.3868005, 4.6431121 52.3868878, 4.6429823 52.3869282, 4.6426872 52.3869168, 4.6425745 52.3868611, 4.6424312 52.3868402)",,,,
7402279,Ripperdapark,residential,30,True,False,84.789,,,"LINESTRING (4.6424312 52.3868402, 4.6422187 52.3868815, 4.6418908 52.3869065, 4.64167 52.38689, 4.641378 52.3868318, 4.6412573 52.386762)",,,,
"[7402326, 7402327]",Gonnetstraat,residential,30,False,"[False, True]",70.682,,,"LINESTRING (4.6424312 52.3868402, 4.6425745 52.3868611, 4.6426872 52.3869168, 4.6429823 52.3869282, 4.6431121 52.3868878, 4.6433846 52.3868005)",,,,
7402323,Kruisweg,residential,30,True,False,58.78,,,"LINESTRING (4.6366703 52.3871632, 4.6365397 52.3867301, 4.6365145 52.3866432)",no,4,,
187386577,Kenaustraat,residential,30,False,False,37.115,,,"LINESTRING (4.6360369 52.3872275, 4.6365775 52.387177)",,4,,
7402553,Kenaustraat,residential,30,False,True,46.198,,,"LINESTRING (4.6360369 52.3872275, 4.6358238 52.3872479, 4.6353644 52.3872919)",,4,,
7402627,Korte Rozenstraat,residential,30,True,False,46.221000000000004,,,"LINESTRING (4.6360369 52.3872275, 4.6361201 52.3875947, 4.6361309 52.3876392)",,4,,
7402550,Tuinstraat,residential,30,True,False,58.718,,,"LINESTRING (4.6353644 52.3872919, 4.6352449 52.3867689)",,,,
7402553,Kenaustraat,residential,30,False,False,46.198,,,"LINESTRING (4.6353644 52.3872919, 4.6358238 52.3872479, 4.6360369 52.3872275)",,4,,
7402553,Kenaustraat,residential,30,False,True,49.092,,,"LINESTRING (4.6353644 52.3872919, 4.634732 52.387351, 4.6346494 52.3873589)",,4,,
7402292,Kenaupark,residential,30,False,True,83.478,,,"LINESTRING (4.6346494 52.3873589, 4.6334352 52.3874791)",,,,
7402553,Kenaustraat,residential,30,False,False,49.092,,,"LINESTRING (4.6346494 52.3873589, 4.634732 52.387351, 4.6353644 52.3872919)",,4,,
7402325,Jansweg,residential,30,False,True,106.89999999999999,,,"LINESTRING (4.6399862 52.3873033, 4.6397532 52.3868612, 4.6397379 52.3868322, 4.6397087 52.3867767, 4.639657 52.3866786, 4.6395769 52.3865324, 4.6394985 52.3863892)",no,,,
"[98716038, 1263349652, 1215833012, 7402644, 148952116]",Jansweg,residential,30,False,False,113.61500000000001,2,,"LINESTRING (4.6399862 52.3873033, 4.6400525 52.3874293, 4.6401561 52.3875899, 4.6401816 52.387638, 4.640427 52.3881094, 4.6405122 52.388273)",no,,yes,
"[42592205, 976878932, 472324021]",Stationsplein,busway,30,False,False,111.656,,,"LINESTRING (4.6399862 52.3873033, 4.6397736 52.3873273, 4.6386995 52.3874368, 4.6385803 52.3874471, 4.6385509 52.3874503, 4.6385035 52.3874543, 4.6384158 52.3874513, 4.6383618 52.3874488)",,,,
"[976878932, 42592205, 472324021]",Stationsplein,busway,30,False,True,111.656,,,"LINESTRING (4.6383618 52.3874488, 4.6384158 52.3874513, 4.6385035 52.3874543, 4.6385509 52.3874503, 4.6385803 52.3874471, 4.6386995 52.3874368, 4.6397736 52.3873273, 4.6399862 52.3873033)",,,,
"[51863052, 472324030]",Stationsplein,busway,30,True,False,53.37999999999999,,,"LINESTRING (4.6383618 52.3874488, 4.6383332 52.3873411, 4.6382618 52.3870532, 4.6382531 52.3870455, 4.6382401 52.3870386, 4.6382208 52.3870311, 4.6382024 52.3870275, 4.6381807 52.3870245, 4.638147 52.3870243)",,,,
7402292,Kenaupark,residential,30,False,False,83.478,,,"LINESTRING (4.6334352 52.3874791, 4.6346494 52.3873589)",,,,
287622125,Kenaupark,residential,30,False,True,26.774,,,"LINESTRING (4.6334352 52.3874791, 4.6332185 52.3875015, 4.6330462 52.3875192)",,,,
173511258,Kenaupark,residential,30,False,False,62.763999999999996,,,"LINESTRING (4.6330462 52.3875192, 4.633033 52.3875535, 4.6330009 52.3875984, 4.6329585 52.3876375, 4.6328704 52.3876938, 4.63255 52.3878469, 4.6323958 52.3878981)",,,,
287622125,Kenaupark,residential,30,False,False,26.774,,,"LINESTRING (4.6330462 52.3875192, 4.6332185 52.3875015, 4.6334352 52.3874791)",,,,
"[635011369, 578866276]",Kenaupark,residential,30,True,False,145.975,,,"LINESTRING (4.6330462 52.3875192, 4.6330273 52.3873796, 4.632929 52.3870125, 4.6328917 52.3868141, 4.6327828 52.3863928, 4.6327373 52.3862205)",,,,
7402645,Kruisweg,residential,30,True,False,47.06400000000001,,,"LINESTRING (4.6367999 52.387579, 4.6367893 52.3875429, 4.6366934 52.3872375, 4.6366845 52.3872092, 4.6366716 52.3871682, 4.6366703 52.3871632)",no,4,,
172301246,Rozenstraat,residential,30,True,False,45.892,,,"LINESTRING (4.6367999 52.387579, 4.6367513 52.3875834, 4.6361309 52.3876392)",,,,
"[498904785, 172301246]","['Rozenstraat', 'Kenaupark']",residential,30,True,False,208.962,,,"LINESTRING (4.6361309 52.3876392, 4.635988 52.3876521, 4.6350449 52.387737, 4.6348254 52.3877556, 4.6345224 52.387784, 4.6340517 52.3878264, 4.6339112 52.3878321, 4.63376 52.38781, 4.6336678 52.3877878, 4.633564 52.3877417, 4.6335041 52.3876791, 4.6334352 52.3874791)",,,,
"[7404970, 492207083, 492207084]","['Kenaubrug', 'Kinderhuissingel']",secondary,50,False,False,21.128,2,yes,"LINESTRING (4.6318052 52.3879536, 4.6318633 52.3879565, 4.6320294 52.387959, 4.6320622 52.3879629, 4.6320841 52.3879729, 4.6320938 52.3879877)",,,,
"[7405025, 7405012, 160424285]",Kinderhuissingel,secondary,50,True,False,82.3,1,,"LINESTRING (4.6320938 52.3879877, 4.6320938 52.3880083, 4.6320923 52.3880397, 4.6320858 52.3881908, 4.6320752 52.3886161, 4.6320823 52.3886593, 4.6320888 52.3886807, 4.6321048 52.3887261)",,,,
"[7404970, 492207083, 492207084]","['Kenaubrug', 'Kinderhuissingel']",secondary,50,False,True,21.128,2,yes,"LINESTRING (4.6320938 52.3879877, 4.6320841 52.3879729, 4.6320622 52.3879629, 4.6320294 52.387959, 4.6318633 52.3879565, 4.6318052 52.3879536)",,,,
7402552,Kloppersingel,residential,30,False,False,76.511,,,"LINESTRING (4.6455045 52.388005, 4.6453306 52.3880153, 4.6451117 52.3880615, 4.6449487 52.3881107, 4.6448011 52.3882221, 4.6446819 52.3883931)",,,,
7402575,Rozenhagenplein,residential,30,False,False,60.568,,,"LINESTRING (4.6455045 52.388005, 4.6455012 52.3880616, 4.6455344 52.3883885, 4.6455229 52.3884854, 4.6455487 52.3885468)",,,,
"[144650602, 1144033858]",Baljuwslaan,residential,30,False,"[False, True]",125.767,,,"LINESTRING (4.6405122 52.388273, 4.6405841 52.3882611, 4.6406078 52.3882572, 4.64138 52.38813, 4.64169 52.3880764, 4.6422961 52.3879668)",,,,
"[1263208961, 144650607]",Jansweg,residential,50,True,False,28.789,1,,"LINESTRING (4.6405122 52.388273, 4.6405529 52.3883131, 4.6405777 52.3884207, 4.6405797 52.3884527, 4.6405818 52.388487, 4.6405841 52.3885237)",,,,
"[98716038, 1263349652, 1215833012, 7402644, 148952116]",Jansweg,residential,30,False,True,113.61500000000001,2,,"LINESTRING (4.6405122 52.388273, 4.640427 52.3881094, 4.6401816 52.387638, 4.6401561 52.3875899, 4.6400525 52.3874293, 4.6399862 52.3873033)",no,,yes,
7402552,Kloppersingel,residential,30,False,False,131.456,,,"LINESTRING (4.6446819 52.3883931, 4.6442421 52.3894833, 4.6442214 52.3895414)",,,,
7402552,Kloppersingel,residential,30,False,True,76.511,,,"LINESTRING (4.6446819 52.3883931, 4.6448011 52.3882221, 4.6449487 52.3881107, 4.6451117 52.3880615, 4.6453306 52.3880153, 4.6455045 52.388005)",,,,
7402576,Rozenhagenplein,residential,30,False,False,61.346000000000004,,,"LINESTRING (4.6446819 52.3883931, 4.6447663 52.3884157, 4.6453194 52.3885007, 4.6455487 52.3885468)",,,,
"[52586721, 58126844]",Kennemerplein,secondary,50,True,False,108.492,2,,"LINESTRING (4.6405331 52.3885686, 4.6403558 52.3885688, 4.6396781 52.3886387, 4.6393787 52.3886705, 4.6391706 52.3887046, 4.6390793 52.3887192, 4.638961 52.3887327)",,,,N200
7402575,Rozenhagenplein,residential,30,False,True,60.568,,,"LINESTRING (4.6455487 52.3885468, 4.6455229 52.3884854, 4.6455344 52.3883885, 4.6455012 52.3880616, 4.6455045 52.388005)",,,,
7402576,Rozenhagenplein,residential,30,False,True,61.346000000000004,,,"LINESTRING (4.6455487 52.3885468, 4.6453194 52.3885007, 4.6447663 52.3884157, 4.6446819 52.3883931)",,,,
7402630,Patrimoniumstraat,residential,30,False,False,146.94000000000003,,,"LINESTRING (4.6455487 52.3885468, 4.6452966 52.3891696, 4.645339 52.3892298, 4.6455564 52.3892666, 4.6455989 52.3892948, 4.645583 52.3893615, 4.6454353 52.3897214)",,,,
147404994,Kennemerplein,secondary,50,True,False,6.802,,,"LINESTRING (4.6388093 52.3887485, 4.638789 52.3886886)",,,,
"[147404996, 7402214, 58272620, 618038828, 864713590, 98723195]","['Staten Bolwerk', 'Kennemerplein']",secondary,50,True,False,466.47799999999995,1,,"LINESTRING (4.6388093 52.3887485, 4.6385871 52.3887701, 4.6384264 52.3887833, 4.637616 52.3888639, 4.6373789 52.3889001, 4.6373084 52.3889108, 4.6372478 52.3889201, 4.6370201 52.388953, 4.6363764 52.389054, 4.63605 52.38909, 4.6358245 52.3891117, 4.63559 52.38911, 4.6353639 52.3890928, 4.6351329 52.389065, 4.634904 52.3890317, 4.6346351 52.38898, 4.6341962 52.3888843, 4.63381 52.3888, 4.6334764 52.3887638, 4.6333526 52.3887503, 4.6326006 52.3887327, 4.6325358 52.3887336, 4.6324429 52.3887348, 4.6323386 52.3887467, 4.632236 52.3887639, 4.6320983 52.3887984)",,,,N200
"[492212145, 7405013]",Staten Bolwerk,secondary,50,True,False,20.163,2,yes,"LINESTRING (4.6320983 52.3887984, 4.6319331 52.3888436, 4.631831 52.3888773)",,,,N200
7405014,,secondary,50,True,False,6.788,,yes,"LINESTRING (4.631831 52.3888773, 4.6317853 52.388823)",,,,
7402638,Vrouwehekstraat,residential,30,False,False,54.785,,,"LINESTRING (4.6442214 52.3895414, 4.6450042 52.3896619)",,,,
7402552,Kloppersingel,residential,30,False,False,88.536,,,"LINESTRING (4.6442214 52.3895414, 4.6441534 52.3897051, 4.6441265 52.3897485, 4.6437591 52.3898294, 4.6436494 52.3898289, 4.6433037 52.3897604, 4.64322 52.3897435)",,,,
7402552,Kloppersingel,residential,30,False,True,131.456,,,"LINESTRING (4.6442214 52.3895414, 4.6442421 52.3894833, 4.6446819 52.3883931)",,,,
7402565,Zocherstraat,residential,30,False,False,53.259,,,"LINESTRING (4.6450042 52.3896619, 4.6448134 52.3901265)",,,,
7402629,Vrouwehekstraat,residential,30,False,False,29.994,,,"LINESTRING (4.6450042 52.3896619, 4.6454353 52.3897214)",,,,
7402638,Vrouwehekstraat,residential,30,False,True,54.785,,,"LINESTRING (4.6450042 52.3896619, 4.6442214 52.3895414)",,,,
