osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,lanes,width,bridge,junction
"[7626145, 988954439]",Coosje Buskenstraat,residential,True,False,140.96600000000004,"LINESTRING (3.5705847 51.4446121, 3.5707112 51.4446773, 3.5710036 51.4448495, 3.5711291 51.4449014, 3.5712165 51.4449372, 3.5719399 51.4452451, 3.5720296 51.4453213, 3.5720408 51.4453911, 3.572048 51.4454359)",30,,,,,
7626383,Schutterijstraat,residential,False,False,13.952,"LINESTRING (3.5725736 51.4446497, 3.5724168 51.4447284)",,,,,,
7626383,Schutterijstraat,residential,False,False,27.486,"LINESTRING (3.5725736 51.4446497, 3.5728871 51.4444983)",,,,,,
7626383,Schutterijstraat,residential,False,True,64.17,"LINESTRING (3.5725736 51.4446497, 3.5717729 51.4443599)",,,,,,
828858308,Vrijgang,residential,False,True,32.552,"LINESTRING (3.5741442 51.444718, 3.5745824 51.4446126)",,,,,,
7626841,Kenau Hasselaarstraat,residential,False,False,47.148999999999994,"LINESTRING (3.5670418 51.4451267, 3.5670945 51.4451352, 3.5671365 51.4451481, 3.5671775 51.445179, 3.5673653 51.4453137, 3.5674661 51.4453969, 3.5675061 51.4454257)",,,,,,
7626848,Kenau Hasselaarstraat,residential,False,False,162.875,"LINESTRING (3.5670418 51.4451267, 3.5669052 51.4451324, 3.566815 51.4451585, 3.566505 51.445328, 3.5659695 51.4456188, 3.5652704 51.4460092, 3.5652304 51.4460304)",,,,,,
7626848,Kenau Hasselaarstraat,residential,False,True,80.71600000000001,"LINESTRING (3.5670418 51.4451267, 3.5670822 51.4450311, 3.5672472 51.4449411, 3.5672603 51.4449305, 3.5676947 51.4446838, 3.5678356 51.4446164)",,,,,,
7626840,Kommedijk,residential,False,True,124.85499999999999,"LINESTRING (3.569914 51.4449079, 3.5699043 51.4448435, 3.5698241 51.4447732, 3.5696681 51.4446494, 3.569435 51.4444546, 3.569223 51.4442761, 3.5689498 51.4441094, 3.5688566 51.4440147)",,,,,,
7626898,Spuikomweg,unclassified,False,False,179.268,"LINESTRING (3.569914 51.4449079, 3.5694109 51.4449956, 3.5688716 51.4450576, 3.5683715 51.4451125, 3.5678778 51.4452474, 3.5675061 51.4454257)",50,,,,,
7626968,Spuistraat,residential,False,False,57.275000000000006,"LINESTRING (3.569914 51.4449079, 3.5700606 51.4448604, 3.5703443 51.4447485, 3.5704767 51.44468, 3.5705847 51.4446121)",30,,2,,,
7626841,Kenau Hasselaarstraat,residential,False,True,47.149,"LINESTRING (3.5675061 51.4454257, 3.5674661 51.4453969, 3.5673653 51.4453137, 3.5671775 51.445179, 3.5671365 51.4451481, 3.5670945 51.4451352, 3.5670418 51.4451267)",,,,,,
7626898,Spuikomweg,unclassified,False,False,301.192,"LINESTRING (3.5675061 51.4454257, 3.5672876 51.4455369, 3.5670831 51.4456436, 3.5662308 51.4461019, 3.5659907 51.4462643, 3.565832 51.4464169, 3.5657437 51.4465676, 3.5657068 51.4466992, 3.5656651 51.4468516, 3.565653 51.4470392, 3.5657689 51.4475063, 3.5657463 51.447659)",50,,,,,
7626898,Spuikomweg,unclassified,False,True,179.26800000000003,"LINESTRING (3.5675061 51.4454257, 3.5678778 51.4452474, 3.5683715 51.4451125, 3.5688716 51.4450576, 3.5694109 51.4449956, 3.569914 51.4449079)",50,,,,,
"[1221533801, 7626477]",Badhuisstraat,tertiary,False,False,63.598,"LINESTRING (3.572048 51.4454359, 3.5718703 51.4454679, 3.5717866 51.4455013, 3.5712534 51.4457143)",50,,2,,,
"[618598753, 618598754, 7626480, 7626224, 517078942]",Aagje Dekenstraat,tertiary,False,"[False, True]",201.16500000000002,"LINESTRING (3.572048 51.4454359, 3.5721255 51.4454387, 3.572217 51.4454501, 3.5723249 51.4454781, 3.5725179 51.4455512, 3.5732251 51.4457857, 3.5734864 51.4458723, 3.5742473 51.4461345, 3.5744705 51.4462075, 3.5745569 51.4462215, 3.5746349 51.4462356)",50,,2,,,
7626847,Glacisstraat,residential,False,False,47.352,"LINESTRING (3.5706205 51.4455213, 3.5712139 51.4457324)",,,,,,
"[7626843, 7626879]","['Komstraat', 'Glacisstraat']",residential,True,False,95.01899999999999,"LINESTRING (3.5706205 51.4455213, 3.5703541 51.4454656, 3.5700562 51.4455012, 3.5701969 51.4453834, 3.5702096 51.4452904, 3.5700124 51.44511, 3.5699836 51.4450837)",,,,,,
7626850,Trompweg,residential,False,False,53.934,"LINESTRING (3.5647314 51.4456582, 3.5647915 51.445703, 3.5648457 51.4457451, 3.5652304 51.4460304)",30,,,,,
"[190344258, 7626965]",Boulevard Bankert,residential,True,False,366.286,"LINESTRING (3.5647314 51.4456582, 3.5676539 51.4441489, 3.5681701 51.4439285, 3.5683855 51.4438516, 3.5685773 51.4437663, 3.5688622 51.4436094)",30,,,,,
7626478,Glacisstraat,residential,False,False,48.183,"LINESTRING (3.5712534 51.4457143, 3.5718603 51.4459257)",30,,,,,
7626503,Badhuisstraat,tertiary,False,False,3.398,"LINESTRING (3.5712534 51.4457143, 3.5712139 51.4457324)",50,,,,,
"[1221533801, 7626477]",Badhuisstraat,tertiary,False,True,63.598,"LINESTRING (3.5712534 51.4457143, 3.5717866 51.4455013, 3.5718703 51.4454679, 3.572048 51.4454359)",50,,2,,,
7626503,Badhuisstraat,tertiary,False,True,3.398,"LINESTRING (3.5712139 51.4457324, 3.5712534 51.4457143)",50,,,,,
7626847,Glacisstraat,residential,False,True,47.352,"LINESTRING (3.5712139 51.4457324, 3.5706205 51.4455213)",,,,,,
"[7626914, 7626852]",Badhuisstraat,tertiary,False,False,228.04799999999997,"LINESTRING (3.5712139 51.4457324, 3.5709161 51.4458515, 3.5700601 51.4461938, 3.5686292 51.4467634, 3.5685785 51.4467839, 3.5684397 51.4468353)",50,,,,,
7626478,Glacisstraat,residential,False,True,48.183,"LINESTRING (3.5718603 51.4459257, 3.5712534 51.4457143)",30,,,,,
7626227,Hobeinstraat,residential,False,False,57.557,"LINESTRING (3.5718603 51.4459257, 3.571496 51.4463507, 3.5714685 51.4463821)",30,,,,,
7626467,Glacisstraat,residential,True,False,195.684,"LINESTRING (3.5718603 51.4459257, 3.5728533 51.4462595, 3.5743455 51.4467611)",30,,,,,
7626848,Kenau Hasselaarstraat,residential,False,True,162.875,"LINESTRING (3.5652304 51.4460304, 3.5652704 51.4460092, 3.5659695 51.4456188, 3.566505 51.445328, 3.566815 51.4451585, 3.5669052 51.4451324, 3.5670418 51.4451267)",,,,,,
7626850,Trompweg,residential,False,True,53.934000000000005,"LINESTRING (3.5652304 51.4460304, 3.5648457 51.4457451, 3.5647915 51.445703, 3.5647314 51.4456582)",30,,,,,
7626227,Hobeinstraat,residential,False,False,47.697,"LINESTRING (3.5714685 51.4463821, 3.5713686 51.4464858, 3.5712672 51.4465588, 3.570995 51.446685)",30,,,,,
7626227,Hobeinstraat,residential,False,True,57.557,"LINESTRING (3.5714685 51.4463821, 3.571496 51.4463507, 3.5718603 51.4459257)",30,,,,,
7626472,Kasteelstraat,residential,False,False,198.808,"LINESTRING (3.5714685 51.4463821, 3.5715826 51.4464181, 3.572156 51.4466162, 3.5723101 51.4466073, 3.5729915 51.4468372, 3.5730564 51.446919, 3.57394 51.4472229)",,,,,,
7626227,Hobeinstraat,residential,False,False,59.09,"LINESTRING (3.570995 51.446685, 3.5702826 51.446977)",30,,,,,
7626146,Clijverstraat,residential,False,False,212.85700000000003,"LINESTRING (3.570995 51.446685, 3.5717171 51.4469254, 3.5718042 51.4470246, 3.572314 51.4472088, 3.5724797 51.4472095, 3.5730115 51.4473969, 3.5730612 51.4474681, 3.5735593 51.4476544)",,,,,,
7626227,Hobeinstraat,residential,False,True,47.697,"LINESTRING (3.570995 51.446685, 3.5712672 51.4465588, 3.5713686 51.4464858, 3.5714685 51.4463821)",30,,,,,
7626446,Scheldestraat,tertiary,False,True,54.12,"LINESTRING (3.5743455 51.4467611, 3.5746382 51.4464255, 3.5747191 51.4463337)",50,,2,,,
525603222,Scheldestraat,tertiary,False,False,58.536,"LINESTRING (3.5743455 51.4467611, 3.5740187 51.4471333, 3.57394 51.4472229)",50,,,,,
7626141,Paul Krugerstraat,secondary,False,True,50.092999999999996,"LINESTRING (3.5684397 51.4468353, 3.5685171 51.4469279, 3.5688027 51.4472247)",50,,2,,,
7626913,Badhuisstraat,secondary,False,False,57.977999999999994,"LINESTRING (3.5684397 51.4468353, 3.5683072 51.4468854, 3.568198 51.4469277, 3.5679851 51.4470041, 3.5677203 51.4471014)",50,,,,,
"[7626914, 7626852]",Badhuisstraat,tertiary,False,True,228.048,"LINESTRING (3.5684397 51.4468353, 3.5685785 51.4467839, 3.5686292 51.4467634, 3.5700601 51.4461938, 3.5709161 51.4458515, 3.5712139 51.4457324)",50,,,,,
7626227,Hobeinstraat,residential,False,False,55.932,"LINESTRING (3.5702826 51.446977, 3.5695962 51.4472416)",30,,,,,
7626227,Hobeinstraat,residential,False,True,59.09,"LINESTRING (3.5702826 51.446977, 3.570995 51.446685)",30,,,,,
7626143,Bouwen Ewoutstraat,residential,False,False,243.25199999999998,"LINESTRING (3.5702826 51.446977, 3.5708702 51.4472072, 3.5710383 51.4472271, 3.571612 51.4474414, 3.5716961 51.4475438, 3.5721406 51.4477208, 3.5723193 51.4477225, 3.5727897 51.4478988, 3.5728497 51.4479985, 3.5731685 51.44811)",,,,,,
"[7626913, 851425654, 851425653, 517090598]",Badhuisstraat,secondary,False,False,150.564,"LINESTRING (3.5677203 51.4471014, 3.5672871 51.447243, 3.567265 51.4472502, 3.5668089 51.4473956, 3.5666431 51.447441, 3.5665257 51.4474677, 3.5661411 51.4475561, 3.5660758 51.4475703, 3.5660201 51.4475812, 3.5659137 51.4476014, 3.5658624 51.447616, 3.5657463 51.447659)",50,,,,,
7626913,Badhuisstraat,secondary,False,True,57.978,"LINESTRING (3.5677203 51.4471014, 3.5679851 51.4470041, 3.568198 51.4469277, 3.5683072 51.4468854, 3.5684397 51.4468353)",50,,,,,
141256733,Stadhuisplein,residential,False,False,83.24,"LINESTRING (3.5677203 51.4471014, 3.5679614 51.4473662, 3.56832 51.44775)",,,,,,
7626227,Hobeinstraat,residential,False,True,55.932,"LINESTRING (3.5695962 51.4472416, 3.5702826 51.446977)",30,,,,,
7626148,Verkuijl Quakkelaarstraat,residential,False,False,269.005,"LINESTRING (3.5695962 51.4472416, 3.5704842 51.4475765, 3.5705635 51.4476551, 3.5714438 51.4479956, 3.571619 51.4480102, 3.5720299 51.4481688, 3.572121 51.4482838, 3.5727919 51.4485472)",,,,,,
"[525603184, 7626227, 7626896]",Hobeinstraat,residential,False,False,47.479,"LINESTRING (3.5695962 51.4472416, 3.5691335 51.4474204, 3.5690532 51.4474514, 3.5690104 51.4474623)","['30', '50']",,,,,
525603222,Scheldestraat,tertiary,False,False,54.756,"LINESTRING (3.57394 51.4472229, 3.5735593 51.4476544)",50,,,,,
7626472,Kasteelstraat,residential,False,True,198.808,"LINESTRING (3.57394 51.4472229, 3.5730564 51.446919, 3.5729915 51.4468372, 3.5723101 51.4466073, 3.572156 51.4466162, 3.5715826 51.4464181, 3.5714685 51.4463821)",,,,,,
7626473,Kasteelstraat,residential,False,False,30.394,"LINESTRING (3.57394 51.4472229, 3.5740007 51.4472418, 3.5743711 51.4472516)",,,,,,
525603222,Scheldestraat,tertiary,False,True,58.536,"LINESTRING (3.57394 51.4472229, 3.5740187 51.4471333, 3.5743455 51.4467611)",50,,,,,
7626452,Nicolaes Honighstraat,residential,False,False,106.345,"LINESTRING (3.5743711 51.4472516, 3.5743396 51.4478968, 3.5743118 51.4479492, 3.5742922 51.4482046)",,,,,,
7626473,Kasteelstraat,residential,False,False,48.662,"LINESTRING (3.5743711 51.4472516, 3.5748757 51.4472613, 3.5750555 51.447312)",,,,,,
7626473,Kasteelstraat,residential,False,True,30.394,"LINESTRING (3.5743711 51.4472516, 3.5740007 51.4472418, 3.57394 51.4472229)",,,,,,
7626454,Van der Swalmestraat,residential,False,False,49.93,"LINESTRING (3.5764257 51.4473037, 3.5763874 51.4477521)",,,,,,
7626473,Kasteelstraat,residential,False,True,48.461999999999996,"LINESTRING (3.5764257 51.4473037, 3.5761958 51.4472961, 3.5760534 51.4473368, 3.5757413 51.4473282)",,,,,,
7626473,Kasteelstraat,residential,False,False,47.56,"LINESTRING (3.5750555 51.447312, 3.5757413 51.4473282)",,,,,,
7626509,Lammensstraat,residential,False,False,45.724,"LINESTRING (3.5750555 51.447312, 3.5750404 51.4477231)",,,,,,
7626473,Kasteelstraat,residential,False,True,48.662,"LINESTRING (3.5750555 51.447312, 3.5748757 51.4472613, 3.5743711 51.4472516)",,,,,,
7626473,Kasteelstraat,residential,False,True,47.56,"LINESTRING (3.5757413 51.4473282, 3.5750555 51.447312)",,,,,,
7626473,Kasteelstraat,residential,False,False,48.461999999999996,"LINESTRING (3.5757413 51.4473282, 3.5760534 51.4473368, 3.5761958 51.4472961, 3.5764257 51.4473037)",,,,,,
7626141,Paul Krugerstraat,secondary,False,False,30.086,"LINESTRING (3.5690104 51.4474623, 3.5688027 51.4472247)",50,,2,,,
7626141,Paul Krugerstraat,secondary,False,True,129.49699999999999,"LINESTRING (3.5690104 51.4474623, 3.5690724 51.4475332, 3.5691509 51.447619, 3.5692356 51.4476803, 3.5701997 51.4480729, 3.5704375 51.448186)",50,,2,,,
"[7626826, 760194771]",Stadhuisplein,residential,False,False,58.34,"LINESTRING (3.5690104 51.4474623, 3.5689098 51.447533, 3.5688561 51.4475727, 3.5687195 51.4476179, 3.56832 51.44775)",50,,,,,
"[7626896, 7626227, 525603184]",Hobeinstraat,residential,False,True,47.479,"LINESTRING (3.5690104 51.4474623, 3.5690532 51.4474514, 3.5691335 51.4474204, 3.5695962 51.4472416)","['50', '30']",,,,,
7626898,Spuikomweg,unclassified,False,True,301.192,"LINESTRING (3.5657463 51.447659, 3.5657689 51.4475063, 3.565653 51.4470392, 3.5656651 51.4468516, 3.5657068 51.4466992, 3.5657437 51.4465676, 3.565832 51.4464169, 3.5659907 51.4462643, 3.5662308 51.4461019, 3.5670831 51.4456436, 3.5672876 51.4455369, 3.5675061 51.4454257)",50,,,,,
7626927,Koudekerkseweg,secondary,False,False,152.14,"LINESTRING (3.5657463 51.447659, 3.5657134 51.4477538, 3.5656698 51.4478682, 3.5652392 51.4489902)",50,,,,,
"[517090594, 7626906]",Badhuisstraat,tertiary,False,False,87.187,"LINESTRING (3.5657463 51.447659, 3.5656466 51.4476806, 3.5654927 51.447714, 3.5654375 51.4477275, 3.5652429 51.4477659, 3.564822 51.4478628, 3.5647378 51.4478787, 3.5646254 51.4478965, 3.5645549 51.4479095)",50,,,,,
"[517090598, 7626913, 851425653, 851425654]",Badhuisstraat,secondary,False,True,150.564,"LINESTRING (3.5657463 51.447659, 3.5658624 51.447616, 3.5659137 51.4476014, 3.5660201 51.4475812, 3.5660758 51.4475703, 3.5661411 51.4475561, 3.5665257 51.4474677, 3.5666431 51.447441, 3.5668089 51.4473956, 3.567265 51.4472502, 3.5672871 51.447243, 3.5677203 51.4471014)",50,,,,,
525603222,Scheldestraat,tertiary,False,True,54.756,"LINESTRING (3.5735593 51.4476544, 3.57394 51.4472229)",50,,,,,
7626146,Clijverstraat,residential,False,True,212.85700000000003,"LINESTRING (3.5735593 51.4476544, 3.5730612 51.4474681, 3.5730115 51.4473969, 3.5724797 51.4472095, 3.572314 51.4472088, 3.5718042 51.4470246, 3.5717171 51.4469254, 3.570995 51.446685)",,,,,,
525603222,Scheldestraat,tertiary,False,False,57.448,"LINESTRING (3.5735593 51.4476544, 3.5732316 51.4480407, 3.5731685 51.44811)",50,,,,,
7626466,Hurgronjestraat,residential,True,False,46.021,"LINESTRING (3.5750404 51.4477231, 3.5757042 51.4477351)",,,,,,
7626509,Lammensstraat,residential,False,True,45.724,"LINESTRING (3.5750404 51.4477231, 3.5750555 51.447312)",,,,,,
7626517,Lammensstraat,residential,False,False,55.742,"LINESTRING (3.5750404 51.4477231, 3.5750128 51.4482241)",,,,,,
7626466,Hurgronjestraat,residential,True,False,45.318,"LINESTRING (3.5757042 51.4477351, 3.5757413 51.4473282)",,,,,,
7626454,Van der Swalmestraat,residential,False,False,56.458,"LINESTRING (3.5763874 51.4477521, 3.5763626 51.4482596)",,,,,,
7626454,Van der Swalmestraat,residential,False,True,49.93,"LINESTRING (3.5763874 51.4477521, 3.5764257 51.4473037)",,,,,,
264767945,,residential,True,False,47.383,"LINESTRING (3.5763874 51.4477521, 3.5757042 51.4477351)",,,,,,
7626759,Stadhuisplein,residential,False,False,94.78299999999999,"LINESTRING (3.56832 51.44775, 3.5684758 51.4479262, 3.5688735 51.4483761, 3.5690132 51.4484826)",50,,,,,
141256733,Stadhuisplein,residential,False,True,83.24,"LINESTRING (3.56832 51.44775, 3.5679614 51.4473662, 3.5677203 51.4471014)",,,,,,
"[7626826, 760194771]",Stadhuisplein,residential,False,True,58.339999999999996,"LINESTRING (3.56832 51.44775, 3.5687195 51.4476179, 3.5688561 51.4475727, 3.5689098 51.447533, 3.5690104 51.4474623)",50,,,,,
7626906,Badhuisstraat,tertiary,False,False,86.82,"LINESTRING (3.5645549 51.4479095, 3.5633724 51.4481674)",50,,,,,
"[7626906, 517090594]",Badhuisstraat,tertiary,False,True,87.18699999999998,"LINESTRING (3.5645549 51.4479095, 3.5646254 51.4478965, 3.5647378 51.4478787, 3.564822 51.4478628, 3.5652429 51.4477659, 3.5654375 51.4477275, 3.5654927 51.447714, 3.5656466 51.4476806, 3.5657463 51.447659)",50,,,,,
142812049,Strandweg,unclassified,False,True,117.03299999999999,"LINESTRING (3.5645549 51.4479095, 3.5644979 51.4478171, 3.5644148 51.4477608, 3.5641377 51.4476718, 3.5635925 51.4475074, 3.5634737 51.4474803, 3.5632891 51.4474618, 3.5632109 51.4475603)",,,,,,
7626811,Dokter Stavermanstraat,residential,False,False,66.826,"LINESTRING (3.5674416 51.4480466, 3.5677896 51.4483833, 3.56809 51.448455)",50,,,,,
7626821,Dokter Gallandatstraat,residential,False,False,89.327,"LINESTRING (3.5674416 51.4480466, 3.567759 51.447945, 3.568144 51.4483505, 3.56809 51.448455)",,,,,,
7626821,Dokter Gallandatstraat,residential,False,True,70.86,"LINESTRING (3.5674416 51.4480466, 3.5670458 51.448174, 3.5669301 51.4482292, 3.5666525 51.4483187, 3.5665414 51.4483449)",,,,,,
7626920,Brouwenaarstraat,unclassified,False,False,4.228,"LINESTRING (3.5704678 51.448153, 3.5704375 51.448186)",50,,,,,
7626143,Bouwen Ewoutstraat,residential,False,True,243.252,"LINESTRING (3.5731685 51.44811, 3.5728497 51.4479985, 3.5727897 51.4478988, 3.5723193 51.4477225, 3.5721406 51.4477208, 3.5716961 51.4475438, 3.571612 51.4474414, 3.5710383 51.4472271, 3.5708702 51.4472072, 3.5702826 51.446977)",,,,,,
525603222,Scheldestraat,tertiary,False,False,55.18599999999999,"LINESTRING (3.5731685 51.44811, 3.5730183 51.4482883, 3.5728997 51.4484306, 3.5727919 51.4485472)",50,,,,,
525603222,Scheldestraat,tertiary,False,True,57.448,"LINESTRING (3.5731685 51.44811, 3.5732316 51.4480407, 3.5735593 51.4476544)",50,,,,,
7626517,Lammensstraat,residential,False,True,55.742,"LINESTRING (3.5750128 51.4482241, 3.5750404 51.4477231)",,,,,,
7626453,Van Hoorn van Burghstraat,residential,True,False,46.411,"LINESTRING (3.5750128 51.4482241, 3.5753047 51.4482299, 3.5754292 51.4482026, 3.5756744 51.4482122)",,,,,,
7626436,Beckerstraat,residential,True,False,48.282,"LINESTRING (3.5756744 51.4482122, 3.5756443 51.448646)",,,,,,
7626454,Van der Swalmestraat,residential,False,True,56.458,"LINESTRING (3.5763626 51.4482596, 3.5763874 51.4477521)",,,,,,
1188948094,Van Hoorn van Burghstraat,residential,True,False,48.616,"LINESTRING (3.5763626 51.4482596, 3.5760813 51.4482514, 3.5759849 51.4482194, 3.5756744 51.4482122)",,,,,,
142812052,Singel,residential,False,True,63.916,"LINESTRING (3.5665414 51.4483449, 3.5663226 51.4477865)",,,,,,
7626821,Dokter Gallandatstraat,residential,False,False,70.86,"LINESTRING (3.5665414 51.4483449, 3.5666525 51.4483187, 3.5669301 51.4482292, 3.5670458 51.448174, 3.5674416 51.4480466)",,,,,,
1188948094,Van Hoorn van Burghstraat,residential,True,False,44.359,"LINESTRING (3.5770018 51.4482809, 3.5763626 51.4482596)",,,,,,
7626371,Callenfelsstraat,residential,False,False,45.638999999999996,"LINESTRING (3.5770018 51.4482809, 3.5770336 51.4483452, 3.5770054 51.4486879)",,,,,,
7626906,Badhuisstraat,tertiary,False,True,9.786,"LINESTRING (3.5632396 51.4481973, 3.5633107 51.4481809, 3.5633724 51.4481674)",50,,,,,
7626745,Dokter Friesenstraat,residential,False,False,62.267,"LINESTRING (3.5690132 51.4484826, 3.5697678 51.4487866)",50,,,,,
