osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,width,lanes,ref
7347332,Kuringen,unclassified,30,False,True,19.518,,"LINESTRING (4.6037947 51.6421333, 4.6037656 51.6420729, 4.6037112 51.6419656)",,,,
384660057,Kuringen,unclassified,50,True,False,32.974,,"LINESTRING (4.6037947 51.6421333, 4.6039395 51.642307, 4.6039608 51.6423326, 4.6040044 51.6423995)",,,,
7347326,,tertiary,50,True,False,14.514000000000001,,"LINESTRING (4.6040044 51.6423995, 4.6040687 51.6424052, 4.6041115 51.6424193, 4.6041458 51.6424405, 4.6041685 51.6424671)",roundabout,,,
7347326,,tertiary,50,True,False,6.977,,"LINESTRING (4.6039073 51.6424164, 4.6039704 51.6424032, 4.6040044 51.6423995)",roundabout,,,
7347337,Kuringen,unclassified,50,True,False,32.480000000000004,,"LINESTRING (4.6039073 51.6424164, 4.6038696 51.6423519, 4.60386 51.6423238, 4.6037947 51.6421333)",,,,
7347373,Pastoor van Kessellaan,tertiary,50,False,True,188.29600000000002,,"LINESTRING (4.6041685 51.6424671, 4.6042675 51.6424501, 4.6043106 51.6424429, 4.6046646 51.6423834, 4.60509 51.6423124, 4.6054529 51.6422469, 4.6057218 51.6421984, 4.6060242 51.6421439, 4.6067923 51.6420023)",,,,
732003910,,tertiary,50,True,False,19.239,,"LINESTRING (4.6041685 51.6424671, 4.6041776 51.6425069, 4.604161 51.6425458, 4.6041214 51.6425776, 4.6040462 51.6426014)",roundabout,,,
7347963,Kristallaan,tertiary,50,False,True,64.03999999999999,,"LINESTRING (4.6003496 51.642573, 4.6002002 51.6425871, 4.6001097 51.6426198, 4.5998531 51.6427621, 4.5996095 51.6428985)",,,,
1239042270,Sint Jorisstraat,tertiary,50,False,False,46.522999999999996,,"LINESTRING (4.6003496 51.642573, 4.6004662 51.6425874, 4.6005282 51.6426056, 4.6006171 51.6426451, 4.6006907 51.6427055, 4.6008265 51.6428397)",,,,
"[7347298, 7347295, 732003911]",Sint Jorisstraat,tertiary,50,False,False,67.956,,"LINESTRING (4.6038582 51.6425307, 4.6037464 51.6425485, 4.6034501 51.6426026, 4.6032508 51.6426391, 4.6029155 51.6427071)",,,,
7347326,,tertiary,50,True,False,13.672,,"LINESTRING (4.6038582 51.6425307, 4.603851 51.6424986, 4.6038604 51.6424668, 4.6038856 51.6424384, 4.6039073 51.6424164)",roundabout,,,
7347255,Molenbergstraat,residential,30,False,False,73.947,,"LINESTRING (4.6021235 51.6425476, 4.6017149 51.6426871, 4.6016325 51.6427153, 4.6016207 51.6427191, 4.6013367 51.6426724, 4.6012427 51.6425791, 4.6012285 51.642565)",,,,
7347251,Molenbergstraat,residential,30,False,True,78.444,,"LINESTRING (4.6012285 51.642565, 4.6019008 51.642331, 4.6020648 51.6422745, 4.6020996 51.6422503, 4.60218 51.64219)",,,,
7347255,Molenbergstraat,residential,30,False,False,125.85900000000001,,"LINESTRING (4.6012285 51.642565, 4.60088 51.64219, 4.6008927 51.6421773, 4.60091 51.64216, 4.6013068 51.6420186, 4.601491 51.6419553, 4.6015611 51.6419313, 4.60167 51.64197, 4.60183 51.64204)",,,,
7347255,Molenbergstraat,residential,30,False,True,73.947,,"LINESTRING (4.6012285 51.642565, 4.6012427 51.6425791, 4.6013367 51.6426724, 4.6016207 51.6427191, 4.6016325 51.6427153, 4.6017149 51.6426871, 4.6021235 51.6425476)",,,,
7335428,Burgemeester Vogelstraat,residential,30,False,False,81.595,,"LINESTRING (4.6105525 51.6425935, 4.6105999 51.642621, 4.6107751 51.6427562, 4.610936 51.6429244, 4.6112028 51.6432034)",,,,
7335621,Prins Hendrikstraat,tertiary,50,False,False,19.846,,"LINESTRING (4.6105525 51.6425935, 4.610456 51.6426345, 4.6104114 51.642643, 4.6103478 51.6426491, 4.6103205 51.6426474, 4.6102907 51.6426398)",,,,
"[1149527296, 7347278]",Doelstraat,residential,50,False,False,39.083,,"LINESTRING (4.6040462 51.6426014, 4.6040692 51.6426682, 4.6040963 51.6427534, 4.6041722 51.642944)",,,,
732003910,,tertiary,50,True,False,16.485,,"LINESTRING (4.6040462 51.6426014, 4.6040139 51.6426023, 4.6039629 51.6425971, 4.6039171 51.6425824, 4.603881 51.6425595, 4.6038582 51.6425307)",roundabout,,,
"[7347257, 7347255]",Molenbergstraat,residential,"['50', '30']",False,True,78.831,,"LINESTRING (4.6029155 51.6427071, 4.602846 51.6426224, 4.6027519 51.6424995, 4.6026828 51.6424208, 4.6025929 51.6423753, 4.60218 51.64219)",,,,
7347295,Sint Jorisstraat,tertiary,50,False,False,33.708,,"LINESTRING (4.6029155 51.6427071, 4.6027241 51.6427705, 4.6024846 51.6428499)",,,,
"[7347298, 732003911, 7347295]",Sint Jorisstraat,tertiary,50,False,True,67.956,,"LINESTRING (4.6029155 51.6427071, 4.6032508 51.6426391, 4.6034501 51.6426026, 4.6037464 51.6425485, 4.6038582 51.6425307)",,,,
7347963,Kristallaan,tertiary,50,False,False,64.03999999999999,,"LINESTRING (4.5996095 51.6428985, 4.5998531 51.6427621, 4.6001097 51.6426198, 4.6002002 51.6425871, 4.6003496 51.642573)",,,,
"[7347122, 583982666]",Fabrieksstraat,residential,30,False,False,48.764,,"LINESTRING (4.5996095 51.6428985, 4.5996732 51.6429379, 4.5999391 51.643104, 4.6001079 51.6432094)",,,,
7347104,Doelstraat,residential,30,False,False,50.175,,"LINESTRING (4.6041722 51.642944, 4.6040251 51.642984, 4.6038764 51.6430861, 4.6036832 51.6432633)",,,,
7347104,Doelstraat,residential,30,False,True,59.697,,"LINESTRING (4.6041722 51.642944, 4.6042174 51.643016, 4.6042769 51.6430943, 4.6043483 51.64316, 4.60451 51.64325, 4.6047068 51.6433518)",,,,
"[1149527296, 7347278]",Doelstraat,residential,50,False,True,39.083,,"LINESTRING (4.6041722 51.642944, 4.6040963 51.6427534, 4.6040692 51.6426682, 4.6040462 51.6426014)",,,,
1239042273,Sint Jorisstraat,tertiary,50,False,True,28.92,,"LINESTRING (4.6021215 51.6429798, 4.6024846 51.6428499)",,,,
1239042269,Sint Jorisstraat,tertiary,50,True,False,49.206,,"LINESTRING (4.6021215 51.6429798, 4.6020354 51.6430244, 4.6017819 51.6431085, 4.6017262 51.6431231, 4.6016667 51.6431387, 4.6014789 51.6431483)",,,,
1239042271,Haveneind,unclassified,50,False,True,9.385,,"LINESTRING (4.6014789 51.6431483, 4.6014793 51.6430639)",,,,
7347275,Sint Jorisstraat,tertiary,50,True,False,60.76599999999999,,"LINESTRING (4.6014789 51.6431483, 4.6013074 51.6431365, 4.6012573 51.643125, 4.6012033 51.6431126, 4.6010594 51.6430582, 4.6008931 51.6429432, 4.6008265 51.6428397)",,,,
7347288,Haveneind,unclassified,50,False,False,40.667,,"LINESTRING (4.6014789 51.6431483, 4.6014751 51.643189, 4.6014763 51.6432232, 4.6014743 51.6432533, 4.6014641 51.6434112, 4.6014331 51.6434495, 4.6013758 51.6434975)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,False,57.093,,"LINESTRING (4.6099908 51.6430927, 4.6100253 51.6436057)",,,,
7335444,Stationsstraat,residential,30,False,True,21.793,,"LINESTRING (4.6099908 51.6430927, 4.609919 51.6430932, 4.6097884 51.6431126, 4.6097104 51.6431605)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,True,55.346,,"LINESTRING (4.6099908 51.6430927, 4.6099903 51.6430347, 4.6100083 51.6429826, 4.6100319 51.6429421, 4.6100772 51.6428967, 4.6101588 51.642819, 4.6101691 51.6428008, 4.6102234 51.6427205, 4.6102907 51.6426398)",,,,
7335444,Stationsstraat,residential,30,False,False,21.793,,"LINESTRING (4.6097104 51.6431605, 4.6097884 51.6431126, 4.609919 51.6430932, 4.6099908 51.6430927)",,,,
"[583982669, 7335325]",Neerhofstraat,residential,"['30', '50']",False,True,210.82600000000002,,"LINESTRING (4.6097104 51.6431605, 4.6091261 51.6428309, 4.60875 51.6426429, 4.6086768 51.6426108, 4.60806 51.64234, 4.6075862 51.6421165, 4.6075201 51.6420599, 4.6074777 51.6419803, 4.6074585 51.6419228)",,,,
7347122,Fabrieksstraat,residential,30,False,False,18.291,,"LINESTRING (4.6001079 51.6432094, 4.6002848 51.6433319)",,,,
"[7347122, 583982666]",Fabrieksstraat,residential,30,False,True,48.764,,"LINESTRING (4.6001079 51.6432094, 4.5999391 51.643104, 4.5996732 51.6429379, 4.5996095 51.6428985)",,,,
7347132,Fabrieksstraat,residential,30,False,False,77.66,,"LINESTRING (4.6001079 51.6432094, 4.6002706 51.6431301, 4.6004241 51.6432388, 4.60044 51.64327, 4.60043 51.64331, 4.60032 51.64337, 4.6000399 51.6435195, 4.6 51.64354)",,,,
7335428,Burgemeester Vogelstraat,residential,30,False,False,68.92,,"LINESTRING (4.6112028 51.6432034, 4.611736 51.6437275)",,,,
7335428,Burgemeester Vogelstraat,residential,30,False,True,81.595,,"LINESTRING (4.6112028 51.6432034, 4.610936 51.6429244, 4.6107751 51.6427562, 4.6105999 51.642621, 4.6105525 51.6425935)",,,,
627343657,Azelmastraat,residential,30,False,True,37.698,,"LINESTRING (4.6112028 51.6432034, 4.6111057 51.6432185, 4.6106669 51.6431682)",,,,
7347104,Doelstraat,residential,30,False,True,50.175000000000004,,"LINESTRING (4.6036832 51.6432633, 4.6038764 51.6430861, 4.6040251 51.642984, 4.6041722 51.642944)",,,,
7347097,Molenstraat,residential,30,False,False,25.666,,"LINESTRING (4.6028553 51.6432742, 4.6026284 51.6434571)",,,,
7347125,Molenstraat,residential,30,True,False,53.702,,"LINESTRING (4.6028553 51.6432742, 4.6026761 51.6430688, 4.6025572 51.6429207, 4.6024846 51.6428499)",,,,
7347139,Oude Kerkstraat,residential,30,False,False,66.41,,"LINESTRING (4.6047068 51.6433518, 4.6041577 51.6438423)",,,,
7347104,Doelstraat,residential,30,False,False,59.696999999999996,,"LINESTRING (4.6047068 51.6433518, 4.60451 51.64325, 4.6043483 51.64316, 4.6042769 51.6430943, 4.6042174 51.643016, 4.6041722 51.642944)",,,,
"[7347104, 721649594]",Doelstraat,residential,30,False,"[False, True]",231.462,,"LINESTRING (4.6047068 51.6433518, 4.6047903 51.6433904, 4.6049851 51.6434803, 4.6053516 51.643654, 4.60557 51.64376, 4.6056943 51.6438181, 4.6060094 51.6439655, 4.6060832 51.6440023, 4.6061393 51.644026, 4.6061659 51.6440382, 4.6062374 51.6440718, 4.60634 51.64412, 4.6064456 51.6441715, 4.606576 51.6442352, 4.6067091 51.6443003, 4.6067758 51.6443344, 4.60708 51.64449, 4.6072168 51.6445593, 4.6073517 51.6446313)",,,,
7347097,Molenstraat,residential,30,False,True,25.666,,"LINESTRING (4.6026284 51.6434571, 4.6028553 51.6432742)",,,,
7347137,Zuidhaven,residential,30,True,False,34.312,,"LINESTRING (4.6026284 51.6434571, 4.6023458 51.643711)",,,,
"[7347121, 7347067, 7347060, 833160662]","['Molenstraat', 'Noordhaven']",residential,"['30', '50']",True,False,110.79100000000001,,"LINESTRING (4.6026284 51.6434571, 4.6024363 51.6433785, 4.6023429 51.6433398, 4.6022563 51.6433411, 4.6019702 51.6434438, 4.601812 51.6435756, 4.6017994 51.6435858, 4.6017154 51.6436536, 4.6016794 51.6436379, 4.6016092 51.6436074, 4.6015416 51.6435763, 4.6014614 51.6435393, 4.6013758 51.6434975)",,,,
"[7347288, 7347276]","['Haveneind', 'Kerkhofweg']",unclassified,50,False,False,75.141,,"LINESTRING (4.6013758 51.6434975, 4.6013007 51.643516, 4.6011521 51.6435331, 4.600818 51.6435465, 4.6006064 51.6436234, 4.6004008 51.6437386)",,,,
7347288,Haveneind,unclassified,50,False,True,40.667,,"LINESTRING (4.6013758 51.6434975, 4.6014331 51.6434495, 4.6014641 51.6434112, 4.6014743 51.6432533, 4.6014763 51.6432232, 4.6014751 51.643189, 4.6014789 51.6431483)",,,,
7347136,Fabrieksstraat,residential,30,False,False,34.352000000000004,,"LINESTRING (4.5992683 51.6435817, 4.5993302 51.6435535, 4.599636 51.6437331)",,,,
7347198,Fabrieksstraat,residential,30,False,False,52.247,,"LINESTRING (4.5992683 51.6435817, 4.599245 51.6435921, 4.5993 51.64372, 4.59938 51.64381, 4.59944 51.64384, 4.59951 51.64383, 4.599636 51.6437331)",,,,
7347132,Fabrieksstraat,residential,30,False,False,35.199,,"LINESTRING (4.6 51.64354, 4.6002965 51.6437103, 4.6003744 51.643755)",,,,
7347132,Fabrieksstraat,residential,30,False,True,77.66,,"LINESTRING (4.6 51.64354, 4.6000399 51.6435195, 4.60032 51.64337, 4.60043 51.64331, 4.60044 51.64327, 4.6004241 51.6432388, 4.6002706 51.6431301, 4.6001079 51.6432094)",,,,
7347198,Fabrieksstraat,residential,30,False,True,33.049,,"LINESTRING (4.6 51.64354, 4.5999593 51.6435638, 4.599636 51.6437331)",,,,
7347072,Molenstraat,residential,30,True,False,82.78399999999999,,"LINESTRING (4.6035272 51.6435555, 4.6033277 51.6437326, 4.6032817 51.6437444, 4.6032317 51.6437302, 4.6026284 51.6434571)",,,,
7347125,Molenstraat,residential,30,True,False,56.498000000000005,,"LINESTRING (4.6035272 51.6435555, 4.6031607 51.6433868, 4.6029317 51.6432813, 4.6028553 51.6432742)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,True,57.093,,"LINESTRING (4.6100253 51.6436057, 4.6099908 51.6430927)",,,,
7335485,Ameliastraat,residential,30,False,False,58.674,,"LINESTRING (4.6100253 51.6436057, 4.6100913 51.6436042, 4.6107537 51.6436637, 4.6108675 51.6436739)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,False,64.44,,"LINESTRING (4.6100253 51.6436057, 4.6100554 51.6440781, 4.6100607 51.6441848)",,,,
7335400,Burgemeester van Akenstraat,residential,30,False,False,161.77999999999997,,"LINESTRING (4.6108675 51.6436739, 4.6109094 51.6438524, 4.6109712 51.6440495, 4.6110114 51.6441443, 4.6111202 51.6444006, 4.6112404 51.6445855, 4.6113377 51.6447351, 4.6114171 51.6448464, 4.611566 51.6450551)",,,,
7335485,Ameliastraat,residential,30,False,False,60.589,,"LINESTRING (4.6108675 51.6436739, 4.6112596 51.643711, 4.6115757 51.6437408, 4.611736 51.6437275)",,,,
7335485,Ameliastraat,residential,30,False,True,58.674,,"LINESTRING (4.6108675 51.6436739, 4.6107537 51.6436637, 4.6100913 51.6436042, 4.6100253 51.6436057)",,,,
7347276,Kerkhofweg,unclassified,50,False,False,2.578,,"LINESTRING (4.6004008 51.6437386, 4.6003744 51.643755)",,,,
7347140,Langenoordstraat,residential,30,True,False,220.822,,"LINESTRING (4.6004008 51.6437386, 4.6004754 51.6437837, 4.6005187 51.6438099, 4.6007121 51.6438933, 4.6010485 51.6440231, 4.601341 51.6441443, 4.6016718 51.6442942, 4.6017288 51.6443384, 4.60206 51.64449, 4.6029786 51.6449088)",,,,
"[7347288, 7347276]","['Haveneind', 'Kerkhofweg']",unclassified,50,False,True,75.141,,"LINESTRING (4.6004008 51.6437386, 4.6006064 51.6436234, 4.600818 51.6435465, 4.6011521 51.6435331, 4.6013007 51.643516, 4.6013758 51.6434975)",,,,
7347137,Zuidhaven,residential,30,True,False,19.743,,"LINESTRING (4.6023458 51.643711, 4.6022606 51.6437866, 4.6021774 51.6438545)",,,,
7347136,Fabrieksstraat,residential,30,False,True,34.352000000000004,,"LINESTRING (4.599636 51.6437331, 4.5993302 51.6435535, 4.5992683 51.6435817)",,,,
7347198,Fabrieksstraat,residential,30,False,True,52.247,,"LINESTRING (4.599636 51.6437331, 4.59951 51.64383, 4.59944 51.64384, 4.59938 51.64381, 4.5993 51.64372, 4.599245 51.6435921, 4.5992683 51.6435817)",,,,
7347198,Fabrieksstraat,residential,30,False,False,33.049,,"LINESTRING (4.599636 51.6437331, 4.5999593 51.6435638, 4.6 51.64354)",,,,
7347276,Kerkhofweg,unclassified,50,False,False,25.925,,"LINESTRING (4.6003744 51.643755, 4.6000891 51.6439067)",,,,
7347276,Kerkhofweg,unclassified,50,False,True,2.578,,"LINESTRING (4.6003744 51.643755, 4.6004008 51.6437386)",,,,
7347132,Fabrieksstraat,residential,30,False,True,35.199,,"LINESTRING (4.6003744 51.643755, 4.6002965 51.6437103, 4.6 51.64354)",,,,
7335428,Burgemeester Vogelstraat,residential,30,False,True,68.92,,"LINESTRING (4.611736 51.6437275, 4.6112028 51.6432034)",,,,
7335375,Burgemeester Vranckenstraat,residential,30,False,False,102.311,,"LINESTRING (4.611736 51.6437275, 4.6118228 51.6440229, 4.6118871 51.6442417, 4.612 51.64443, 4.6120163 51.6444533, 4.6121472 51.6446039)",,,,
7335485,Ameliastraat,residential,30,False,True,60.589,,"LINESTRING (4.611736 51.6437275, 4.6115757 51.6437408, 4.6112596 51.643711, 4.6108675 51.6436739)",,,,
7347139,Oude Kerkstraat,residential,30,False,True,66.41,,"LINESTRING (4.6041577 51.6438423, 4.6047068 51.6433518)",,,,
7347123,Molenstraat,residential,30,True,False,196.926,,"LINESTRING (4.6041577 51.6438423, 4.6046649 51.6440689, 4.6047008 51.6440834, 4.60549 51.64445, 4.6060295 51.6446897, 4.606253 51.644789, 4.6063824 51.6448433, 4.60647 51.64488)",,,,
7347125,Molenstraat,residential,30,True,False,53.942,,"LINESTRING (4.6041577 51.6438423, 4.6036886 51.6436288, 4.6035272 51.6435555)",,,,
"[7347267, 7347131]","['Nieuwe Kerkstraat', 'Zuidhaven']",residential,30,True,False,172.238,,"LINESTRING (4.6041577 51.6438423, 4.6037758 51.6441811, 4.6036552 51.644294, 4.6024445 51.6437549, 4.6023458 51.643711)",,,,
7347276,Kerkhofweg,unclassified,50,False,True,25.925,,"LINESTRING (4.6000891 51.6439067, 4.6003744 51.643755)",,,,
7347276,Kerkhofweg,unclassified,50,False,False,59.019000000000005,,"LINESTRING (4.6000891 51.6439067, 4.5997713 51.644071, 4.5996976 51.6441091, 4.5994552 51.6442621)",,,,
7335378,Julianaplantsoen,residential,30,False,False,142.661,,"LINESTRING (4.6100607 51.6441848, 4.6099528 51.644177, 4.6099151 51.6441842, 4.6098774 51.6441936, 4.6098433 51.6442057, 4.6098144 51.6442222, 4.6089019 51.6451852)",,,,
7335380,Prinses Beatrixstraat,residential,30,False,True,134.546,,"LINESTRING (4.6100607 51.6441848, 4.6101942 51.644209, 4.6102868 51.6444023, 4.6105665 51.6448838, 4.61083 51.64526)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,False,140.68200000000002,,"LINESTRING (4.6100607 51.6441848, 4.6100938 51.6450034, 4.6101178 51.6453412, 4.6101177 51.6454494)",,,,
7335613,Prins Hendrikstraat,tertiary,50,False,True,64.44,,"LINESTRING (4.6100607 51.6441848, 4.6100554 51.6440781, 4.6100253 51.6436057)",,,,
7347276,Kerkhofweg,unclassified,50,False,True,59.019000000000005,,"LINESTRING (4.5994552 51.6442621, 4.5996976 51.6441091, 4.5997713 51.644071, 4.6000891 51.6439067)",,,,
7347316,Doctor Ariënslaan,unclassified,30,False,False,108.417,,"LINESTRING (4.5994552 51.6442621, 4.5995619 51.6443214, 4.5996841 51.6443893, 4.5996917 51.6443945, 4.5997794 51.6444545, 4.6000224 51.6446206, 4.6003341 51.6448336, 4.6005374 51.6449679)",,,,
7335348,Burgemeester Vranckenstraat,residential,30,False,False,76.546,,"LINESTRING (4.6121472 51.6446039, 4.6122429 51.6445612, 4.6123131 51.6445424, 4.61241 51.64455, 4.61249 51.64458, 4.61258 51.64464, 4.61273 51.64484, 4.61275 51.64492, 4.6126992 51.6449776)",,,,
7335375,Burgemeester Vranckenstraat,residential,30,False,False,28.489,,"LINESTRING (4.6121472 51.6446039, 4.61228 51.64471, 4.612428 51.6447901)",,,,
7335375,Burgemeester Vranckenstraat,residential,30,False,True,102.311,,"LINESTRING (4.6121472 51.6446039, 4.6120163 51.6444533, 4.612 51.64443, 4.6118871 51.6442417, 4.6118228 51.6440229, 4.611736 51.6437275)",,,,
"[7335371, 7347319]","['Stationsstraat', 'Markt']",residential,30,True,False,232.11699999999996,,"LINESTRING (4.6073517 51.6446313, 4.6074525 51.6446124, 4.6077867 51.644411, 4.6079637 51.6442944, 4.6087872 51.6437522, 4.6089337 51.6436641, 4.6089837 51.6436478, 4.6092746 51.6434613, 4.6092942 51.6434313, 4.6097104 51.6431605)",,,,
"[7347104, 721649594]",Doelstraat,residential,30,False,"[False, True]",231.46200000000002,,"LINESTRING (4.6073517 51.6446313, 4.6072168 51.6445593, 4.60708 51.64449, 4.6067758 51.6443344, 4.6067091 51.6443003, 4.606576 51.6442352, 4.6064456 51.6441715, 4.60634 51.64412, 4.6062374 51.6440718, 4.6061659 51.6440382, 4.6061393 51.644026, 4.6060832 51.6440023, 4.6060094 51.6439655, 4.6056943 51.6438181, 4.60557 51.64376, 4.6053516 51.643654, 4.6049851 51.6434803, 4.6047903 51.6433904, 4.6047068 51.6433518)",,,,
7335375,Burgemeester Vranckenstraat,residential,30,False,True,28.489,,"LINESTRING (4.612428 51.6447901, 4.61228 51.64471, 4.6121472 51.6446039)",,,,
7335381,Prins Bernhardstraat,residential,30,False,False,66.457,,"LINESTRING (4.612428 51.6447901, 4.6122103 51.6448714, 4.6119848 51.6449357, 4.611566 51.6450551)",,,,
7335396,Wilhelminapark,residential,30,False,False,28.046,,"LINESTRING (4.612428 51.6447901, 4.6125666 51.644877, 4.6126992 51.6449776)",,,,
7347280,Markt,residential,30,True,False,68.379,,"LINESTRING (4.60647 51.64488, 4.6066186 51.6447817, 4.6068912 51.6447318, 4.6071762 51.6446816, 4.6073517 51.6446313)",,,,
7347145,Drielindenstraat,residential,30,False,False,52.387,,"LINESTRING (4.6029786 51.6449088, 4.6025426 51.6452945)",,,,
7347140,Langenoordstraat,residential,30,True,False,169.88400000000001,,"LINESTRING (4.6029786 51.6449088, 4.6031005 51.6449365, 4.6034191 51.6450775, 4.6036119 51.6451629, 4.6037117 51.645207, 4.6038466 51.6452895, 4.6042114 51.6454543, 4.6047002 51.6456752, 4.6049749 51.6457955)",,,,
7347159,van Strijenstraat,residential,30,False,False,160.14100000000002,,"LINESTRING (4.6005374 51.6449679, 4.6002419 51.6452138, 4.6001064 51.6453626, 4.6000298 51.6454574, 4.5998958 51.6456517, 4.5998115 51.6457853, 4.5996483 51.6460439, 4.5995166 51.6462524)",,,,
7347316,Doctor Ariënslaan,unclassified,30,False,False,68.25800000000001,,"LINESTRING (4.6005374 51.6449679, 4.6007408 51.6450875, 4.6012555 51.6453901)",,,,
7347316,Doctor Ariënslaan,unclassified,30,False,True,108.417,,"LINESTRING (4.6005374 51.6449679, 4.6003341 51.6448336, 4.6000224 51.6446206, 4.5997794 51.6444545, 4.5996917 51.6443945, 4.5996841 51.6443893, 4.5995619 51.6443214, 4.5994552 51.6442621)",,,,
