osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
6471109,Schoolstraat,residential,30,False,False,103.353,"LINESTRING (6.06442 53.00153, 6.0642177 53.0016245, 6.0641022 53.0016785, 6.0640017 53.0017251, 6.0632 53.0021)",,
6470835,Heerenacker,residential,30,False,False,206.976,"LINESTRING (6.0692 53.00175, 6.0678754 53.0022924, 6.0666499 53.0028034)",,
6471195,Sjoelstrjitte,residential,30,False,False,55.438,"LINESTRING (6.0692 53.00175, 6.06953 53.00202, 6.06967 53.00216)",,
6470852,Compagnonsstrjitte,residential,30,False,False,59.611,"LINESTRING (6.0715828 53.0017392, 6.0707585 53.0019425)",,
6471049,Badweg,residential,50,False,False,70.413,"LINESTRING (6.0597401 53.0018576, 6.0588701 53.0022138)",,
6470897,Lammert Heringastrjitte,residential,30,False,False,106.17500000000001,"LINESTRING (6.0597401 53.0018576, 6.0597954 53.0019004, 6.0598143 53.0019367, 6.0598146 53.0019784, 6.0596738 53.0026222, 6.0596634 53.0026434, 6.0596398 53.0026667, 6.0596171 53.0026854, 6.0595794 53.002703, 6.0594816 53.0027414)",,
6470852,Compagnonsstrjitte,residential,30,False,True,59.611,"LINESTRING (6.0707585 53.0019425, 6.0715828 53.0017392)",,
6470852,Compagnonsstrjitte,residential,30,False,False,73.981,"LINESTRING (6.0707585 53.0019425, 6.0703116 53.0020763, 6.06982 53.00229)",,
6471061,Formanjestrjitte,residential,30,False,False,91.89699999999999,"LINESTRING (6.06602 53.00207, 6.0662913 53.0023454, 6.0664389 53.0025326, 6.0666499 53.0028034)",,
6471269,Hoofdstraat,secondary,30,True,False,75.831,"LINESTRING (6.0632 53.0021, 6.06253 53.00155)",,
6471109,Schoolstraat,residential,30,False,True,103.353,"LINESTRING (6.0632 53.0021, 6.0640017 53.0017251, 6.0641022 53.0016785, 6.0642177 53.0016245, 6.06442 53.00153)",,
6470872,Rindert van Zinderen Bakkerstrjitte,residential,30,False,False,8.229,"LINESTRING (6.0587988 53.0021535, 6.0588701 53.0022138)",,
6471195,Sjoelstrjitte,residential,30,False,False,17.598,"LINESTRING (6.06967 53.00216, 6.06982 53.00229)",,
6471195,Sjoelstrjitte,residential,30,False,True,55.438,"LINESTRING (6.06967 53.00216, 6.06953 53.00202, 6.0692 53.00175)",,
