osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
6994320,Schoutenkampweg,residential,30,False,True,91.05799999999999,"LINESTRING (5.2993678 52.1605552, 5.2988695 52.1611565, 5.2987588 52.1612839)",,
6994332,Bonifaciusstraat,residential,30,False,False,67.418,"LINESTRING (5.3022833 52.1607122, 5.3017874 52.1608134, 5.3015844 52.1609074, 5.3014421 52.1610033)",,
6994934,Foekenlaan,residential,30,False,False,56.576,"LINESTRING (5.2973463 52.160865, 5.2974823 52.1612655, 5.2975587 52.1613535)",,
6994288,Sint Willibrordusstraat,residential,30,False,False,24.101,"LINESTRING (5.3011406 52.1608903, 5.3014421 52.1610033)",,
6994915,Plasweg,residential,30,False,False,102.05799999999999,"LINESTRING (5.3011406 52.1608903, 5.3010197 52.1610198, 5.3008757 52.1617833)",,
6994288,Sint Willibrordusstraat,residential,30,False,True,24.101,"LINESTRING (5.3014421 52.1610033, 5.3011406 52.1608903)",,
6994332,Bonifaciusstraat,residential,30,False,True,67.418,"LINESTRING (5.3014421 52.1610033, 5.3015844 52.1609074, 5.3017874 52.1608134, 5.3022833 52.1607122)",,
6994320,Schoutenkampweg,residential,30,False,False,91.05799999999999,"LINESTRING (5.2987588 52.1612839, 5.2988695 52.1611565, 5.2993678 52.1605552)",,
6994583,Schoutenkampweg,residential,30,False,False,83.953,"LINESTRING (5.2987588 52.1612839, 5.2984412 52.1612632, 5.29808 52.1612552, 5.2977885 52.1612875, 5.2975587 52.1613535)",,
6994583,Schoutenkampweg,residential,30,False,True,87.39699999999999,"LINESTRING (5.2987588 52.1612839, 5.2992932 52.1613713, 5.299505 52.1614308, 5.2999375 52.1615788)",,
6994235,Kastanjelaan,residential,30,False,False,91.8,"LINESTRING (5.2975587 52.1613535, 5.2976779 52.1615115, 5.2978474 52.1616639, 5.2980487 52.1618199, 5.29832 52.16203)",,
6994583,Schoutenkampweg,residential,30,False,True,83.953,"LINESTRING (5.2975587 52.1613535, 5.2977885 52.1612875, 5.29808 52.1612552, 5.2984412 52.1612632, 5.2987588 52.1612839)",,
6994934,Foekenlaan,residential,30,False,True,56.576,"LINESTRING (5.2975587 52.1613535, 5.2974823 52.1612655, 5.2973463 52.160865)",,
6994143,Acacialaan,residential,30,False,False,146.325,"LINESTRING (5.2999375 52.1615788, 5.2997139 52.1618702, 5.2995008 52.1621196, 5.2996998 52.1621785, 5.2998861 52.1622336, 5.2997206 52.1624788, 5.2995813 52.1626423)",,
6994583,Schoutenkampweg,residential,30,False,False,87.39699999999999,"LINESTRING (5.2999375 52.1615788, 5.299505 52.1614308, 5.2992932 52.1613713, 5.2987588 52.1612839)",,
6994583,Schoutenkampweg,residential,30,False,True,69.403,"LINESTRING (5.2999375 52.1615788, 5.3001116 52.1616284, 5.30049 52.16175, 5.3006293 52.1617871, 5.3008757 52.1617833)",,
6994915,Plasweg,residential,30,False,False,12.177,"LINESTRING (5.3008757 52.1617833, 5.3009106 52.1618907)",,
6994583,Schoutenkampweg,residential,30,False,False,69.40299999999999,"LINESTRING (5.3008757 52.1617833, 5.3006293 52.1617871, 5.30049 52.16175, 5.3001116 52.1616284, 5.2999375 52.1615788)",,
