osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,ref
6659115,Visschedijkweg,unclassified,50,False,False,179.126,"LINESTRING (6.9163137 52.3047476, 6.9166227 52.30516, 6.916668 52.3052084, 6.9167194 52.3052502, 6.916791 52.3052972, 6.9168555 52.3053338, 6.9170053 52.3054029, 6.917918 52.3057832, 6.9181174 52.3058543)",,,
60413673,Grondmanstraat,unclassified,,False,True,601.6169999999998,"LINESTRING (6.9163137 52.3047476, 6.916464 52.3047144, 6.9168068 52.3046617, 6.9179531 52.3045382, 6.9180562 52.3045151, 6.9181319 52.3044958, 6.9183579 52.3044029, 6.918718 52.3042413, 6.918892 52.3041834, 6.9190321 52.3041576, 6.9193944 52.3041154, 6.919666 52.3040921, 6.919806 52.3040933, 6.9199514 52.3041199, 6.9201024 52.3041639, 6.9203453 52.3042409, 6.9207738 52.3043736, 6.9209617 52.3044237, 6.9209937 52.3044576, 6.9209763 52.3045013, 6.9207644 52.3046772, 6.9204751 52.3048871, 6.9204219 52.3049257, 6.9203006 52.3050142, 6.9200815 52.3051718, 6.9198185 52.3053429, 6.9195092 52.305492, 6.9192115 52.3055886, 6.9189776 52.3056389, 6.9186917 52.3057012, 6.9183603 52.3057608, 6.9182092 52.3058054, 6.9181653 52.3058266, 6.9181174 52.3058543)",,,
6659115,Visschedijkweg,unclassified,50,False,False,6.83,"LINESTRING (6.9181174 52.3058543, 6.9181594 52.3058774, 6.9181884 52.3058976)",,,
6659115,Visschedijkweg,unclassified,50,False,True,179.126,"LINESTRING (6.9181174 52.3058543, 6.917918 52.3057832, 6.9170053 52.3054029, 6.9168555 52.3053338, 6.916791 52.3052972, 6.9167194 52.3052502, 6.916668 52.3052084, 6.9166227 52.30516, 6.9163137 52.3047476)",,,
60413673,Grondmanstraat,unclassified,,False,False,601.6170000000001,"LINESTRING (6.9181174 52.3058543, 6.9181653 52.3058266, 6.9182092 52.3058054, 6.9183603 52.3057608, 6.9186917 52.3057012, 6.9189776 52.3056389, 6.9192115 52.3055886, 6.9195092 52.305492, 6.9198185 52.3053429, 6.9200815 52.3051718, 6.9203006 52.3050142, 6.9204219 52.3049257, 6.9204751 52.3048871, 6.9207644 52.3046772, 6.9209763 52.3045013, 6.9209937 52.3044576, 6.9209617 52.3044237, 6.9207738 52.3043736, 6.9203453 52.3042409, 6.9201024 52.3041639, 6.9199514 52.3041199, 6.919806 52.3040933, 6.919666 52.3040921, 6.9193944 52.3041154, 6.9190321 52.3041576, 6.918892 52.3041834, 6.918718 52.3042413, 6.9183579 52.3044029, 6.9181319 52.3044958, 6.9180562 52.3045151, 6.9179531 52.3045382, 6.9168068 52.3046617, 6.916464 52.3047144, 6.9163137 52.3047476)",,,
449827436,Hengelosestraat,residential,50,False,True,5.816,"LINESTRING (6.9182713 52.3059333, 6.9181926 52.3059538)",,,
6659112,Visschedijkweg,residential,50,True,False,16.243,"LINESTRING (6.9182713 52.3059333, 6.9183269 52.3059851, 6.9183958 52.3060579)",,,
6659102,Titus Brandsmastraat,residential,30,False,False,5.125,"LINESTRING (6.9207226 52.306543, 6.9206797 52.3065809)",,,
6659124,Hengelosestraat,tertiary,50,False,False,14.276,"LINESTRING (6.914193 52.3067275, 6.9142365 52.3068531)",,,
"[483324708, 6659135, 483324711]",Ossenmaatstraat,primary,50,True,False,287.92800000000005,"LINESTRING (6.914193 52.3067275, 6.9144947 52.3066877, 6.9165357 52.3064345, 6.91681 52.3064, 6.9170249 52.3063714, 6.9172419 52.3063401, 6.917369 52.306319, 6.9174854 52.3062966, 6.9176419 52.3062588, 6.9178471 52.3062099, 6.9180523 52.3061544, 6.9181556 52.3061263, 6.9182842 52.3060908)","['2', '3', '4']",,
