osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,junction
7578821,False,Pieter Postplein,residential,False,27.592,"LINESTRING (4.1369855 51.8296862, 4.1373684 51.8296115)",,,,
7578569,False,Pieter Poststraat,residential,False,79.086,"LINESTRING (4.1373684 51.8296115, 4.1377057 51.8302915)",,,,
7578821,False,Pieter Postplein,residential,True,27.592,"LINESTRING (4.1373684 51.8296115, 4.1369855 51.8296862)",,,,
7576019,False,de Eik,residential,False,17.575,"LINESTRING (4.1485878 51.8297809, 4.1485206 51.8299334)",,,,
7576055,False,Hazelaar,residential,False,42.277,"LINESTRING (4.1504373 51.8298647, 4.1504353 51.8302449)",,,,
7576019,False,de Eik,residential,True,17.575,"LINESTRING (4.1485206 51.8299334, 4.1485878 51.8297809)",,,,
7576020,False,de Eik,residential,False,48.473,"LINESTRING (4.1485206 51.8299334, 4.1490866 51.830032, 4.1491905 51.8300657)",,,,
7576020,False,de Eik,residential,True,46.576,"LINESTRING (4.1485206 51.8299334, 4.148217 51.8298877, 4.1481092 51.8301034)",,,,
7575979,False,de Eik,residential,False,17.239,"LINESTRING (4.1481092 51.8301034, 4.148049 51.8302539)",,,,
7576020,False,de Eik,residential,False,46.576,"LINESTRING (4.1481092 51.8301034, 4.148217 51.8298877, 4.1485206 51.8299334)",,,,
7576020,False,de Eik,residential,True,122.99000000000001,"LINESTRING (4.1481092 51.8301034, 4.1474607 51.8300263, 4.1471547 51.829911, 4.147 51.8299, 4.1468433 51.8300157, 4.1467785 51.8300676, 4.1465888 51.830182)",,,,
7576020,False,de Eik,residential,True,48.473,"LINESTRING (4.1491905 51.8300657, 4.1490866 51.830032, 4.1485206 51.8299334)",,,,
7576057,False,Hazelaar,residential,False,47.102,"LINESTRING (4.1491905 51.8300657, 4.1493455 51.8301247, 4.1498032 51.8302542)",,,,
"[1126650448, 7576087]",False,Kastanjelaan,"['unclassified', 'residential']",False,41.788,"LINESTRING (4.1491905 51.8300657, 4.1490652 51.8302123, 4.1488996 51.8303957)",,,,
7576020,False,de Eik,residential,False,122.99000000000001,"LINESTRING (4.1465888 51.830182, 4.1467785 51.8300676, 4.1468433 51.8300157, 4.147 51.8299, 4.1471547 51.829911, 4.1474607 51.8300263, 4.1481092 51.8301034)",,,,
7578520,False,Plataanlaan,tertiary,False,71.76,"LINESTRING (4.1465888 51.830182, 4.1468 51.8303, 4.1474095 51.8305801)",2,50,,
7575979,False,de Eik,residential,True,17.239,"LINESTRING (4.148049 51.8302539, 4.1481092 51.8301034)",,,,
7576035,False,Abeel,residential,False,72.663,"LINESTRING (4.1498032 51.8302542, 4.1498 51.8303, 4.1498097 51.8305495, 4.1497182 51.83068, 4.1495593 51.8308722)",,,,
7576057,False,Hazelaar,residential,False,43.449,"LINESTRING (4.1498032 51.8302542, 4.1502141 51.8302483, 4.1504353 51.8302449)",,,,
7576057,False,Hazelaar,residential,True,47.102,"LINESTRING (4.1498032 51.8302542, 4.1493455 51.8301247, 4.1491905 51.8300657)",,,,
7576055,False,Hazelaar,residential,True,42.277,"LINESTRING (4.1504353 51.8302449, 4.1504373 51.8298647)",,,,
7576057,False,Hazelaar,residential,False,20.722,"LINESTRING (4.1504353 51.8302449, 4.1507368 51.8302484)",,,,
7576057,False,Hazelaar,residential,True,43.449,"LINESTRING (4.1504353 51.8302449, 4.1502141 51.8302483, 4.1498032 51.8302542)",,,,
7578569,False,Pieter Poststraat,residential,True,79.086,"LINESTRING (4.1377057 51.8302915, 4.1373684 51.8296115)",,,,
7578678,False,Jan Blankenstraat,residential,False,23.522,"LINESTRING (4.1377057 51.8302915, 4.1380473 51.830305)",,,,
7578678,False,Jan Blankenstraat,residential,True,23.522,"LINESTRING (4.1380473 51.830305, 4.1377057 51.8302915)",,,,
"[1103698300, 7578678]",False,Jan Blankenstraat,residential,False,69.936,"LINESTRING (4.1380473 51.830305, 4.1385159 51.8302723, 4.1386457 51.8302612, 4.1387365 51.8302355, 4.1388292 51.8301922, 4.1389524 51.8300956)",,,,
7578683,False,Bolwerk,residential,False,82.49799999999999,"LINESTRING (4.1380473 51.830305, 4.1381 51.8307149, 4.1380699 51.8310451)",,,,
7576040,False,Sering,residential,True,44.656,"LINESTRING (4.1495593 51.8308722, 4.1501327 51.8310612)",,,,
7576035,False,Abeel,residential,True,72.663,"LINESTRING (4.1495593 51.8308722, 4.1497182 51.83068, 4.1498097 51.8305495, 4.1498 51.8303, 4.1498032 51.8302542)",,,,
7576040,False,Sering,residential,False,85.96600000000001,"LINESTRING (4.1495593 51.8308722, 4.1489381 51.8306774, 4.1489198 51.8306673, 4.1489411 51.8306121, 4.1491171 51.8303642)",,,,
7576041,False,Sering,residential,False,24.436,"LINESTRING (4.1503083 51.8308701, 4.1501327 51.8310612)",,,,
7578685,False,Bolwerk,unclassified,False,39.587,"LINESTRING (4.137495 51.8310222, 4.1380699 51.8310451)",,,,
7578683,False,Bolwerk,residential,False,74.439,"LINESTRING (4.1380699 51.8310451, 4.1391232 51.8312015)",,,,
7578685,False,Bolwerk,unclassified,True,39.587,"LINESTRING (4.1380699 51.8310451, 4.137495 51.8310222)",,,,
7578683,False,Bolwerk,residential,True,82.49799999999999,"LINESTRING (4.1380699 51.8310451, 4.1381 51.8307149, 4.1380473 51.830305)",,,,
7576040,False,Sering,residential,False,44.656,"LINESTRING (4.1501327 51.8310612, 4.1495593 51.8308722)",,,,
7576040,False,Sering,residential,True,48.157,"LINESTRING (4.1501327 51.8310612, 4.150739 51.8312784)",,,,
7576041,False,Sering,residential,True,24.436,"LINESTRING (4.1501327 51.8310612, 4.1503083 51.8308701)",,,,
7578683,False,Bolwerk,residential,True,74.439,"LINESTRING (4.1391232 51.8312015, 4.1380699 51.8310451)",,,,
767366200,False,Bolwerk,unclassified,False,38.022,"LINESTRING (4.1391232 51.8312015, 4.1389588 51.831528)",,,,
767366200,False,Bolwerk,unclassified,True,47.254,"LINESTRING (4.1391232 51.8312015, 4.1392335 51.8309723, 4.1389409 51.8309294)",,,,
7576040,False,Sering,residential,False,48.157,"LINESTRING (4.150739 51.8312784, 4.1501327 51.8310612)",,,,
272413724,False,Sering,residential,True,27.113,"LINESTRING (4.150739 51.8312784, 4.1508925 51.8311061, 4.1509318 51.8310657)",,,,
7575905,False,Weegschaal,residential,False,38.628,"LINESTRING (4.1481566 51.8313549, 4.1479631 51.8316063, 4.147897 51.8316619)",,,,
93348305,True,Weegschaal,residential,False,41.856,"LINESTRING (4.1481566 51.8313549, 4.1481991 51.8312455, 4.148297 51.8310963, 4.148312 51.8309938)",,,,
767366200,False,Bolwerk,unclassified,True,38.022,"LINESTRING (4.1389588 51.831528, 4.1391232 51.8312015)",,,,
7578696,False,Bolwerk,residential,False,29.047,"LINESTRING (4.1399906 51.8316738, 4.1398887 51.8316962, 4.1397914 51.8317331, 4.1396446 51.8318174)",,,,
7578564,False,Bolwerk,residential,False,88.393,"LINESTRING (4.1396446 51.8318174, 4.1396727 51.8318341, 4.1397256 51.8318804, 4.1398266 51.8319255, 4.1399722 51.8319493, 4.1408472 51.8320098)",,,,
"[7578564, 93117196, 93117198]",False,Bolwerk,residential,"[False, True]",102.144,"LINESTRING (4.1396446 51.8318174, 4.1393877 51.8317152, 4.1392704 51.8316983, 4.1391664 51.8317099, 4.1390727 51.8317397, 4.1390002 51.8319414, 4.138932 51.8322569)",,,yes,
7578696,False,Bolwerk,residential,True,29.046999999999997,"LINESTRING (4.1396446 51.8318174, 4.1397914 51.8317331, 4.1398887 51.8316962, 4.1399906 51.8316738)",,,,
7578743,False,Potgieterstraat,residential,False,77.137,"LINESTRING (4.1369946 51.832311, 4.136896 51.8328387, 4.1366345 51.8328216)",,,,
7579173,False,P A de Genestetlaan,residential,False,136.469,"LINESTRING (4.1369946 51.832311, 4.1374642 51.8323409, 4.1379404 51.8323692, 4.1384321 51.8322403, 4.1385592 51.8322368, 4.138932 51.8322569)",,30,,
7579173,False,P A de Genestetlaan,residential,False,366.45399999999995,"LINESTRING (4.138932 51.8322569, 4.1391701 51.8322736, 4.1401326 51.8323404, 4.140777 51.8323894, 4.141548 51.8324441, 4.1423 51.8325, 4.1424066 51.8325232, 4.1426 51.8326, 4.1428792 51.8327396, 4.143215 51.8329027, 4.1432351 51.8330303, 4.1428419 51.8333148)",,30,,
7579173,False,P A de Genestetlaan,residential,True,136.469,"LINESTRING (4.138932 51.8322569, 4.1385592 51.8322368, 4.1384321 51.8322403, 4.1379404 51.8323692, 4.1374642 51.8323409, 4.1369946 51.832311)",,30,,
"[7578564, 93117196, 93117198]",False,Bolwerk,residential,"[False, True]",102.144,"LINESTRING (4.138932 51.8322569, 4.1390002 51.8319414, 4.1390727 51.8317397, 4.1391664 51.8317099, 4.1392704 51.8316983, 4.1393877 51.8317152, 4.1396446 51.8318174)",,,yes,
7578890,False,Kanaalweg Westzijde,tertiary,True,402.429,"LINESTRING (4.1437729 51.8321463, 4.1424768 51.8315806, 4.1403997 51.8307115, 4.1399169 51.8305094, 4.1394105 51.8303225, 4.1391726 51.8302191, 4.1389524 51.8300956)",,50,,
"[94233865, 7578892, 7578879]",True,Kanaalweg Westzijde,tertiary,False,280.63800000000003,"LINESTRING (4.1437729 51.8321463, 4.1442911 51.8323604, 4.1445126 51.8324606, 4.1446102 51.8325293, 4.1446815 51.8326104, 4.1447227 51.8326889, 4.1447258 51.8327606, 4.1447101 51.8329088, 4.1446821 51.8330981, 4.1446335 51.8333661, 4.1445902 51.8336242, 4.1445477 51.8337591, 4.1444707 51.8339019, 4.1443976 51.8339972, 4.1443426 51.8340404, 4.1441113 51.834201, 4.1440207 51.8342676, 4.144007 51.8342773)",,50,,
7578743,False,Potgieterstraat,residential,True,77.137,"LINESTRING (4.1366345 51.8328216, 4.136896 51.8328387, 4.1369946 51.832311)",,,,
7578735,False,Staringhof,residential,False,115.337,"LINESTRING (4.1441849 51.8330329, 4.1438253 51.8330265, 4.1437404 51.833046, 4.1437 51.8333, 4.1436356 51.8335551, 4.1432413 51.8335247)",,,,
7578720,False,,residential,False,50.528000000000006,"LINESTRING (4.1405 51.8332, 4.1401623 51.8331767, 4.1401301 51.8333302, 4.1401114 51.8334191)",,,,
93232557,False,Herman Heijermansstraat,residential,True,45.518,"LINESTRING (4.1394523 51.8333781, 4.1401114 51.8334191)",,,,
7578863,False,Tollenshof,unclassified,False,111.13900000000001,"LINESTRING (4.1394523 51.8333781, 4.1393618 51.8338479, 4.139322 51.8340547, 4.1398332 51.8340923)",,,,
93232557,False,Herman Heijermansstraat,residential,False,94.327,"LINESTRING (4.1394523 51.8333781, 4.1392056 51.8333584, 4.138843 51.8333389, 4.1386291 51.8333251, 4.1385046 51.8333251, 4.138428 51.8333764, 4.1384089 51.8334573, 4.138399 51.8335654)",,,,
7578788,False,Staringhof,residential,False,36.027,"LINESTRING (4.1428419 51.8333148, 4.1432413 51.8335247)",,,,
7579173,False,P A de Genestetlaan,residential,True,366.45399999999995,"LINESTRING (4.1428419 51.8333148, 4.1432351 51.8330303, 4.143215 51.8329027, 4.1428792 51.8327396, 4.1426 51.8326, 4.1424066 51.8325232, 4.1423 51.8325, 4.141548 51.8324441, 4.140777 51.8323894, 4.1401326 51.8323404, 4.1391701 51.8322736, 4.138932 51.8322569)",,30,,
93232557,False,Herman Heijermansstraat,residential,False,68.87899999999999,"LINESTRING (4.1428419 51.8333148, 4.1425 51.8336, 4.1420741 51.8335736)",,,,
7578543,False,Isaäc da Costastraat,residential,False,73.647,"LINESTRING (4.136654 51.8334442, 4.1377191 51.8335182)",,,,
7578748,False,Isaäc da Costastraat,residential,False,22.846,"LINESTRING (4.136654 51.8334442, 4.1366203 51.8336486)",,,,
93232557,False,Herman Heijermansstraat,residential,False,45.518,"LINESTRING (4.1401114 51.8334191, 4.1394523 51.8333781)",,,,
7578720,False,,residential,True,50.528,"LINESTRING (4.1401114 51.8334191, 4.1401301 51.8333302, 4.1401623 51.8331767, 4.1405 51.8332)",,,,
93232557,False,Herman Heijermansstraat,residential,True,73.33,"LINESTRING (4.1401114 51.8334191, 4.1409994 51.833489, 4.1411705 51.8335)",,,,
7578747,False,Bilderdijkhof,residential,False,37.317,"LINESTRING (4.1411705 51.8335, 4.1411084 51.8338334)",,,,
93232557,False,Herman Heijermansstraat,residential,False,73.33,"LINESTRING (4.1411705 51.8335, 4.1409994 51.833489, 4.1401114 51.8334191)",,,,
93232557,False,Herman Heijermansstraat,residential,True,62.626000000000005,"LINESTRING (4.1411705 51.8335, 4.1413426 51.833514, 4.1420741 51.8335736)",,,,
7578543,False,Isaäc da Costastraat,residential,True,73.647,"LINESTRING (4.1377191 51.8335182, 4.136654 51.8334442)",,,,
7578543,False,Isaäc da Costastraat,residential,False,47.012,"LINESTRING (4.1377191 51.8335182, 4.1381284 51.8335465, 4.138399 51.8335654)",,,,
7578719,False,Jacq Perkstraat,residential,True,39.36,"LINESTRING (4.1377191 51.8335182, 4.1377352 51.8334266, 4.1377403 51.8333981, 4.1377811 51.8331663)",,,,
7578543,False,Isaäc da Costastraat,residential,True,47.012,"LINESTRING (4.138399 51.8335654, 4.1381284 51.8335465, 4.1377191 51.8335182)",,,,
7578729,True,Isaäc da Costastraat,unclassified,False,96.897,"LINESTRING (4.138399 51.8335654, 4.1384319 51.8337952, 4.1383857 51.8341548, 4.1383529 51.8343314, 4.1383922 51.8344307)",,,,
93232557,False,Herman Heijermansstraat,residential,True,94.327,"LINESTRING (4.138399 51.8335654, 4.1384089 51.8334573, 4.138428 51.8333764, 4.1385046 51.8333251, 4.1386291 51.8333251, 4.138843 51.8333389, 4.1392056 51.8333584, 4.1394523 51.8333781)",,,,
7578614,False,Jacob van Lennephof,residential,False,35.501,"LINESTRING (4.1420741 51.8335736, 4.1420168 51.8338909)",,,,
93232557,False,Herman Heijermansstraat,residential,False,62.626000000000005,"LINESTRING (4.1420741 51.8335736, 4.1413426 51.833514, 4.1411705 51.8335)",,,,
93232557,False,Herman Heijermansstraat,residential,True,68.87899999999999,"LINESTRING (4.1420741 51.8335736, 4.1425 51.8336, 4.1428419 51.8333148)",,,,
7578788,False,Staringhof,residential,True,36.027,"LINESTRING (4.1432413 51.8335247, 4.1428419 51.8333148)",,,,
"[7578851, 7578735]",False,"['Jacob van Lennephof', 'Staringhof']",residential,"[False, True]",129.042,"LINESTRING (4.1432413 51.8335247, 4.143163 51.8339699, 4.1420168 51.8338909)",,,,
7578735,False,Staringhof,residential,True,115.337,"LINESTRING (4.1432413 51.8335247, 4.1436356 51.8335551, 4.1437 51.8333, 4.1437404 51.833046, 4.1438253 51.8330265, 4.1441849 51.8330329)",,,,
7578748,False,Isaäc da Costastraat,residential,False,47.425,"LINESTRING (4.1366203 51.8336486, 4.1365503 51.8340729)",,,,
7578717,False,Isaäc da Costastraat,residential,False,77.387,"LINESTRING (4.1366203 51.8336486, 4.1364034 51.8336349, 4.1363334 51.8340592, 4.1365503 51.8340729)",,,,
7578748,False,Isaäc da Costastraat,residential,True,22.846,"LINESTRING (4.1366203 51.8336486, 4.136654 51.8334442)",,,,
7578726,False,Bilderdijkhof,residential,True,57.236,"LINESTRING (4.1411084 51.8338334, 4.1402803 51.8337778)",,,,
7578747,False,Bilderdijkhof,residential,False,49.759,"LINESTRING (4.1411084 51.8338334, 4.1410291 51.8342782)",,,,
7578747,False,Bilderdijkhof,residential,True,37.317,"LINESTRING (4.1411084 51.8338334, 4.1411705 51.8335)",,,,
7578614,False,Jacob van Lennephof,residential,True,35.501,"LINESTRING (4.1420168 51.8338909, 4.1420741 51.8335736)",,,,
"[7578830, 7578614]",False,"['Jacob van Lennephof', 'Bilderdijkhof']",residential,"[False, True]",119.19400000000002,"LINESTRING (4.1420168 51.8338909, 4.1419271 51.8343874, 4.1411014 51.8343132, 4.1410291 51.8342782)",,,,
"[7578851, 7578735]",False,"['Jacob van Lennephof', 'Staringhof']",residential,"[False, True]",129.042,"LINESTRING (4.1420168 51.8338909, 4.143163 51.8339699, 4.1432413 51.8335247)",,,,
"[7575896, 7575912]",False,"['Landhoofd', 'Bruggehoofd']","['residential', 'unclassified']",False,160.05599999999998,"LINESTRING (4.1473204 51.8339847, 4.14769 51.8341532, 4.1477 51.8342, 4.1476163 51.8342837, 4.1473076 51.8345378, 4.1470428 51.834768, 4.1468872 51.8348361, 4.1467029 51.8348822, 4.1464364 51.8349208)",,,,
7575936,False,Landhoofd,residential,False,131.915,"LINESTRING (4.1473204 51.8339847, 4.1467609 51.834471, 4.1466914 51.8344877, 4.1466125 51.8345066, 4.1464824 51.8345647, 4.14641 51.8346007, 4.1463645 51.834664, 4.1463637 51.8348082, 4.1464364 51.8349208)",,,,
7575936,False,Landhoofd,residential,True,117.88499999999999,"LINESTRING (4.1473204 51.8339847, 4.1472909 51.8339519, 4.1467336 51.8337392, 4.1461782 51.8335208, 4.1458979 51.8334002)",,,,
7578863,False,Tollenshof,unclassified,True,111.13900000000001,"LINESTRING (4.1398332 51.8340923, 4.139322 51.8340547, 4.1393618 51.8338479, 4.1394523 51.8333781)",,,,
254552808,False,Tollenshof,unclassified,False,54.658,"LINESTRING (4.1398332 51.8340923, 4.139843 51.834041, 4.1400957 51.8340596, 4.1400788 51.8341475, 4.1398261 51.8341289, 4.1398332 51.8340923)",,,,
254552808,False,Tollenshof,unclassified,True,54.658,"LINESTRING (4.1398332 51.8340923, 4.1398261 51.8341289, 4.1400788 51.8341475, 4.1400957 51.8340596, 4.139843 51.834041, 4.1398332 51.8340923)",,,,
"[207081280, 93227834, 207081282]",True,Amnesty Internationallaan,secondary,False,331.20500000000004,"LINESTRING (4.14807 51.8343314, 4.148022 51.8343757, 4.1473664 51.8349518, 4.1471585 51.8350443, 4.1469204 51.8351147, 4.1468051 51.8351317, 4.1467175 51.8351463, 4.1463886 51.8351441, 4.146084 51.8351109, 4.1459947 51.8350961, 4.1455273 51.8350613, 4.1453072 51.8350459, 4.1443737 51.8349785, 4.14405 51.8349493, 4.143876 51.8349603)",1,50,viaduct,
