osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,junction
7572019,Flothuisstraat,residential,30,False,False,56.604,"LINESTRING (4.1557243 51.9984089, 4.1554067 51.9988789)",,,,
7572016,Vestdijklaan,residential,30,False,False,106.083,"LINESTRING (4.1557243 51.9984089, 4.1564684 51.9985618, 4.1567481 51.9986361, 4.1571709 51.9987484)",,,,
7572018,Vondellaan,tertiary,50,False,False,64.429,"LINESTRING (4.1582488 51.9983567, 4.1579745 51.998831, 4.1579489 51.9988731, 4.1579419 51.9989038)",,,,
7571383,Abeelstraat,residential,30,False,False,32.706,"LINESTRING (4.1640701 51.9983384, 4.1644202 51.998426, 4.1645127 51.9984491)",,,,
7571383,Abeelstraat,residential,30,False,True,32.706,"LINESTRING (4.1645127 51.9984491, 4.1644202 51.998426, 4.1640701 51.9983384)",,,,
7571716,Berkenstraat,residential,30,False,False,131.05599999999998,"LINESTRING (4.1645127 51.9984491, 4.1641849 51.9993632, 4.1641 51.9996)",,,,
7571547,Populierenstraat,residential,30,False,False,133.721,"LINESTRING (4.1670505 51.9984236, 4.1669095 51.9989744, 4.1669 51.999, 4.1666284 51.9995957)",,,,
7572034,Obrechtlaan,residential,30,False,False,55.823,"LINESTRING (4.1571709 51.9987484, 4.1568995 51.9992218)",,,,
"[7572016, 1151516993]",Vestdijklaan,residential,30,False,False,55.684,"LINESTRING (4.1571709 51.9987484, 4.1578411 51.998896, 4.1579419 51.9989038)",,,,
7572016,Vestdijklaan,residential,30,False,True,106.083,"LINESTRING (4.1571709 51.9987484, 4.1567481 51.9986361, 4.1564684 51.9985618, 4.1557243 51.9984089)",,,,
7571658,Kastanjestraat,residential,30,False,False,68.902,"LINESTRING (4.1653602 51.9987878, 4.1651244 51.9993902)",,,,
7571659,Kamperfoeliestraat,residential,30,False,False,86.894,"LINESTRING (4.1653602 51.9987878, 4.1658137 51.9988542, 4.1665944 51.9989702)",,,,
7572019,Flothuisstraat,residential,30,False,True,56.604,"LINESTRING (4.1554067 51.9988789, 4.1557243 51.9984089)",,,,
7572019,Flothuisstraat,residential,30,False,False,109.086,"LINESTRING (4.1554067 51.9988789, 4.1560118 51.9990148, 4.1566072 51.9991576, 4.1568995 51.9992218)",,,,
7572162,Flothuisstraat,residential,30,False,False,30.548000000000002,"LINESTRING (4.1554067 51.9988789, 4.1553138 51.9989248, 4.1551957 51.9991126)",,,,
7572018,Vondellaan,tertiary,50,False,True,64.429,"LINESTRING (4.1579419 51.9989038, 4.1579489 51.9988731, 4.1579745 51.998831, 4.1582488 51.9983567)",,,,
7572098,Vestdijklaan,tertiary,50,False,False,108.118,"LINESTRING (4.1579419 51.9989038, 4.1579795 51.9989482, 4.158033 51.9989667, 4.1583085 51.9990864, 4.1589565 51.9993239, 4.1592945 51.9993673)",,,,
"[7572016, 1151516993]",Vestdijklaan,residential,30,False,True,55.684,"LINESTRING (4.1579419 51.9989038, 4.1578411 51.998896, 4.1571709 51.9987484)",,,,
7572162,Flothuisstraat,residential,30,False,True,30.548000000000002,"LINESTRING (4.1551957 51.9991126, 4.1553138 51.9989248, 4.1554067 51.9988789)",,,,
7571544,Magnoliastraat,residential,30,False,False,164.578,"LINESTRING (4.1622764 51.9991878, 4.1621557 51.9994843, 4.1639371 51.9999043)",,,,
7571607,Acaciastraat,residential,30,False,False,132.994,"LINESTRING (4.1622764 51.9991878, 4.1626711 51.9992802, 4.163101 51.999378, 4.1641 51.9996)",,,,
"[7571695, 1147475287]",Larixstraat,"['residential', 'living_street']","['15', '30']",False,True,80.46700000000001,"LINESTRING (4.1622764 51.9991878, 4.1624339 51.9987942, 4.162521 51.9985878, 4.1625552 51.9984849)",,,,
7572127,Andriessenlaan,living_street,15,False,False,23.954,"LINESTRING (4.1551235 51.999228, 4.155014 51.9994326)",,,,
7572034,Obrechtlaan,residential,30,False,True,7.369,"LINESTRING (4.1568637 51.9992843, 4.1568995 51.9992218)",,,,
7572034,Obrechtlaan,residential,30,False,False,58.400999999999996,"LINESTRING (4.1568637 51.9992843, 4.1567038 51.9995474, 4.1566319 51.9995898, 4.1563819 51.9996888)",,,,
7572104,Obrechtlaan,living_street,15,False,False,65.28200000000001,"LINESTRING (4.1568637 51.9992843, 4.1573992 51.9994211, 4.1572733 51.9996378)",,,,
7572131,Badingslaan,residential,30,False,False,69.267,"LINESTRING (4.1576641 51.9992934, 4.1582 51.9995, 4.1582613 51.9995912, 4.1582305 51.9997248)",,,,
"[148698515, 7571316, 715631267]",Vestdijklaan,tertiary,30,False,False,132.01299999999998,"LINESTRING (4.1592945 51.9993673, 4.1597102 51.9993976, 4.160094 51.9994653, 4.1602066 51.9994852, 4.1605439 51.9995392, 4.1606193 51.9995473, 4.1611733 51.9996253)",,,,
7572098,Vestdijklaan,tertiary,50,False,True,108.118,"LINESTRING (4.1592945 51.9993673, 4.1589565 51.9993239, 4.1583085 51.9990864, 4.158033 51.9989667, 4.1579795 51.9989482, 4.1579419 51.9989038)",,,,
7572175,Zandeveltweg,tertiary,,False,False,53.551,"LINESTRING (4.1592945 51.9993673, 4.1592772 51.9994157, 4.1592388 51.9994727, 4.1590085 51.9998148)",,,,
7571609,Wilgenstraat,residential,30,False,False,105.468,"LINESTRING (4.1651244 51.9993902, 4.1666284 51.9995957)",,,,
7571658,Kastanjestraat,residential,30,False,True,68.902,"LINESTRING (4.1651244 51.9993902, 4.1653602 51.9987878)",,,,
7571658,Kastanjestraat,residential,30,False,False,57.059,"LINESTRING (4.1651244 51.9993902, 4.1649386 51.9998443, 4.1649208 51.9998878)",,,,
7572127,Andriessenlaan,living_street,15,False,False,99.67,"LINESTRING (4.155014 51.9994326, 4.1544943 52.0002699)",,,,
7572127,Andriessenlaan,living_street,15,False,True,23.954,"LINESTRING (4.155014 51.9994326, 4.1551235 51.999228)",,,,
7572094,van Rennesstraat,living_street,15,False,False,91.50099999999999,"LINESTRING (4.155014 51.9994326, 4.1561914 51.9996916, 4.1562425 51.9997344)",,,,
7571741,Zuidwind,tertiary,30,False,False,133.804,"LINESTRING (4.1611733 51.9996253, 4.1616941 51.9997031, 4.1625184 51.9999303, 4.1626444 52.0000081, 4.1628324 52.0001803)",,,,
"[7571316, 715631267, 148698515]",Vestdijklaan,tertiary,30,False,True,132.013,"LINESTRING (4.1611733 51.9996253, 4.1606193 51.9995473, 4.1605439 51.9995392, 4.1602066 51.9994852, 4.160094 51.9994653, 4.1597102 51.9993976, 4.1592945 51.9993673)",,,,
7571543,Reraenstraat,residential,30,False,False,35.627,"LINESTRING (4.1641 51.9996, 4.1639371 51.9999043)",,,,
7571607,Acaciastraat,residential,30,False,True,132.994,"LINESTRING (4.1641 51.9996, 4.163101 51.999378, 4.1626711 51.9992802, 4.1622764 51.9991878)",,,,
7571716,Berkenstraat,residential,30,False,True,131.05599999999998,"LINESTRING (4.1641 51.9996, 4.1641849 51.9993632, 4.1645127 51.9984491)",,,,
7571547,Populierenstraat,residential,30,False,False,51.66,"LINESTRING (4.1666284 51.9995957, 4.1664433 52.0000461)",,,,
7571609,Wilgenstraat,residential,30,False,True,105.468,"LINESTRING (4.1666284 51.9995957, 4.1651244 51.9993902)",,,,
7571547,Populierenstraat,residential,30,False,True,133.721,"LINESTRING (4.1666284 51.9995957, 4.1669 51.999, 4.1669095 51.9989744, 4.1670505 51.9984236)",,,,
7572034,Obrechtlaan,residential,30,False,False,14.973,"LINESTRING (4.1562425 51.9997344, 4.1560476 51.9997955)",,,,
7572034,Obrechtlaan,residential,30,False,True,10.807,"LINESTRING (4.1562425 51.9997344, 4.1563819 51.9996888)",,,,
7572094,van Rennesstraat,living_street,15,False,True,91.50099999999999,"LINESTRING (4.1562425 51.9997344, 4.1561914 51.9996916, 4.155014 51.9994326)",,,,
7572034,Obrechtlaan,residential,30,False,False,10.807,"LINESTRING (4.1563819 51.9996888, 4.1562425 51.9997344)",,,,
729676355,,residential,,False,True,49.534,"LINESTRING (4.1563819 51.9996888, 4.1567428 52.0000749)",,,,
7572034,Obrechtlaan,residential,30,False,True,58.400999999999996,"LINESTRING (4.1563819 51.9996888, 4.1566319 51.9995898, 4.1567038 51.9995474, 4.1568637 51.9992843)",,,,
7572104,Obrechtlaan,living_street,15,False,True,65.28200000000001,"LINESTRING (4.1572733 51.9996378, 4.1573992 51.9994211, 4.1568637 51.9992843)",,,,
7572034,Obrechtlaan,residential,30,False,True,14.973,"LINESTRING (4.1560476 51.9997955, 4.1562425 51.9997344)",,,,
7572034,Obrechtlaan,residential,30,False,False,88.55,"LINESTRING (4.1560476 51.9997955, 4.1559693 51.9998303, 4.1555461 52.0005196)",,,,
7572099,Obrechtlaan,residential,,False,False,64.373,"LINESTRING (4.1560476 51.9997955, 4.1564487 52.0002058, 4.1563973 52.0003007)",,,,
