osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access
"[7090881, 7091850, 7091852]",Tunnelweg,tertiary,50,False,False,169.29600000000002,1,"LINESTRING (5.2721036 51.878343, 5.2724016 51.878392, 5.272821 51.8784624, 5.2732612 51.8785325, 5.2735383 51.8785825, 5.273619 51.8786075, 5.2736975 51.8786427, 5.2737734 51.8786883, 5.2739914 51.8788847, 5.2741731 51.8790329)",
7091943,Burgemeester Roozeveld van der Venlaan,unclassified,50,False,False,321.745,,"LINESTRING (5.2721036 51.878343, 5.2720433 51.8784572, 5.2720027 51.878536, 5.2719331 51.8786374, 5.2718754 51.8787147, 5.2718388 51.8787639, 5.2712253 51.87949, 5.2711175 51.8796356, 5.2710244 51.8797853, 5.2709379 51.880015, 5.2708256 51.8802858, 5.2707245 51.8805403, 5.2706239 51.8807976, 5.2705186 51.8810492)",
"[7090881, 7091850, 7091852]",Tunnelweg,tertiary,50,False,True,169.29600000000002,1,"LINESTRING (5.2741731 51.8790329, 5.2739914 51.8788847, 5.2737734 51.8786883, 5.2736975 51.8786427, 5.273619 51.8786075, 5.2735383 51.8785825, 5.2732612 51.8785325, 5.272821 51.8784624, 5.2724016 51.878392, 5.2721036 51.878343)",
7091514,Oudenhof,residential,30,False,True,165.477,,"LINESTRING (5.2741731 51.8790329, 5.2745701 51.8788637, 5.2746665 51.8788313, 5.2747545 51.8788108, 5.2748399 51.878799, 5.2749331 51.8787968, 5.2750139 51.8788011, 5.275411 51.8788266, 5.2756378 51.8788372, 5.2758739 51.8788401, 5.2764736 51.8788364)",
7091520,Tunnelweg,tertiary,50,False,False,87.318,,"LINESTRING (5.2741731 51.8790329, 5.274303 51.8791486, 5.2744827 51.879304, 5.2746059 51.8793957, 5.2749697 51.8796435)",
"[7091521, 7954183]",Genteldijk,residential,50,False,"[False, True]",353.754,,"LINESTRING (5.2741731 51.8790329, 5.2740869 51.8790662, 5.2739229 51.8791839, 5.2737746 51.8793284, 5.2733025 51.8798887, 5.2731044 51.8801267, 5.2729535 51.8803498, 5.2728528 51.8805068, 5.2727832 51.880642, 5.2725631 51.8811395, 5.2722236 51.8819374)",
7090905,Tuindorp,living_street,15,False,False,23.278,,"LINESTRING (5.2775268 51.8795016, 5.2774973 51.8796124, 5.2774518 51.8797053)",
7090905,Tuindorp,living_street,15,False,True,45.261,,"LINESTRING (5.2775268 51.8795016, 5.2772056 51.8794703, 5.27719 51.87953, 5.2771581 51.8796745)",
7090964,Leliestraat,residential,30,False,True,85.781,,"LINESTRING (5.2775268 51.8795016, 5.2775748 51.8793015, 5.277597 51.8792048, 5.2776399 51.8790377, 5.2776465 51.8789725, 5.2776446 51.878898, 5.2776362 51.8788421, 5.2776134 51.8787367)",
7091524,Tunnelweg,tertiary,50,False,False,61.117,,"LINESTRING (5.2749697 51.8796435, 5.2755769 51.8800455)",
7091338,Duindoornstraat,residential,30,False,False,78.377,,"LINESTRING (5.2749697 51.8796435, 5.2749254 51.8796936, 5.2744194 51.8802611)",
7091520,Tunnelweg,tertiary,50,False,True,87.318,,"LINESTRING (5.2749697 51.8796435, 5.2746059 51.8793957, 5.2744827 51.879304, 5.274303 51.8791486, 5.2741731 51.8790329)",
7091020,Tuindorp,living_street,15,False,False,20.449,,"LINESTRING (5.2771581 51.8796745, 5.2774518 51.8797053)",
7090905,Tuindorp,living_street,15,False,False,45.261,,"LINESTRING (5.2771581 51.8796745, 5.27719 51.87953, 5.2772056 51.8794703, 5.2775268 51.8795016)",
7091020,Tuindorp,living_street,15,False,True,114.447,,"LINESTRING (5.2771581 51.8796745, 5.27714 51.87974, 5.2770841 51.8799678, 5.27706 51.8799956, 5.2769599 51.8800596, 5.27652 51.88032, 5.276331 51.880446, 5.2762577 51.8804912)",
7091020,Tuindorp,living_street,15,False,True,20.449,,"LINESTRING (5.2774518 51.8797053, 5.2771581 51.8796745)",
7090905,Tuindorp,living_street,15,False,True,23.278,,"LINESTRING (5.2774518 51.8797053, 5.2774973 51.8796124, 5.2775268 51.8795016)",
7091020,Tuindorp,living_street,15,False,False,89.962,,"LINESTRING (5.2774518 51.8797053, 5.2774789 51.8797458, 5.2782409 51.8803251, 5.27826 51.88034)",
7091524,Tunnelweg,tertiary,50,False,False,68.117,,"LINESTRING (5.2755769 51.8800455, 5.2762577 51.8804912)",
7091524,Tunnelweg,tertiary,50,False,True,61.117,,"LINESTRING (5.2755769 51.8800455, 5.2749697 51.8796435)",
7090927,Dahliastraat,residential,30,False,True,155.13400000000001,,"LINESTRING (5.2755769 51.8800455, 5.2756558 51.8800003, 5.2761336 51.8797388, 5.2761748 51.8797127, 5.2762039 51.8796852, 5.2762214 51.8796505, 5.27623 51.8796136, 5.2764736 51.8788364)",
7090885,Duindoornstraat,residential,30,False,True,42.225,,"LINESTRING (5.2744194 51.8802611, 5.2738821 51.8800762)",
7091338,Duindoornstraat,residential,30,False,False,55.159,,"LINESTRING (5.2744194 51.8802611, 5.2741092 51.8806523, 5.2740459 51.8806985)",
7091338,Duindoornstraat,residential,30,False,True,78.377,,"LINESTRING (5.2744194 51.8802611, 5.2749254 51.8796936, 5.2749697 51.8796435)",
7091370,Esdoornstraat,residential,30,False,False,105.05,,"LINESTRING (5.2744194 51.8802611, 5.2754007 51.8809048, 5.2754844 51.8809369)",
"[407594699, 7090982]",Anjerstraat,"['living_street', 'residential']","['15', '50']",False,False,112.348,,"LINESTRING (5.27826 51.88034, 5.2779205 51.8805239, 5.2778323 51.8805716, 5.2775321 51.8807277, 5.2774618 51.8807865, 5.2773906 51.8808489, 5.2773241 51.8808929, 5.2771407 51.8809921, 5.27707 51.8810284)",
7091020,Tuindorp,living_street,15,False,True,89.962,,"LINESTRING (5.27826 51.88034, 5.2782409 51.8803251, 5.2774789 51.8797458, 5.2774518 51.8797053)",
7091524,Tunnelweg,tertiary,50,False,False,81.713,,"LINESTRING (5.2762577 51.8804912, 5.27707 51.8810284)",
7091524,Tunnelweg,tertiary,50,False,True,68.117,,"LINESTRING (5.2762577 51.8804912, 5.2755769 51.8800455)",
7090976,Haagdoornstraat,residential,30,False,False,72.63199999999999,,"LINESTRING (5.2762577 51.8804912, 5.2761901 51.8805349, 5.2754844 51.8809369)",
7091020,Tuindorp,living_street,15,False,False,114.447,,"LINESTRING (5.2762577 51.8804912, 5.276331 51.880446, 5.27652 51.88032, 5.2769599 51.8800596, 5.27706 51.8799956, 5.2770841 51.8799678, 5.27714 51.87974, 5.2771581 51.8796745)",
7091026,Duindoornstraat,residential,30,False,False,36.855,,"LINESTRING (5.2735638 51.8805526, 5.2740459 51.8806985)",
7091026,Duindoornstraat,residential,30,False,True,36.855,,"LINESTRING (5.2740459 51.8806985, 5.2735638 51.8805526)",
7091338,Duindoornstraat,residential,30,False,False,62.449,,"LINESTRING (5.2740459 51.8806985, 5.2740179 51.8807658, 5.2737701 51.8810597, 5.2736935 51.8812134)",
7091338,Duindoornstraat,residential,30,False,True,55.159,,"LINESTRING (5.2740459 51.8806985, 5.2741092 51.8806523, 5.2744194 51.8802611)",
7090976,Haagdoornstraat,residential,30,False,True,72.63199999999999,,"LINESTRING (5.2754844 51.8809369, 5.2761901 51.8805349, 5.2762577 51.8804912)",
7091370,Esdoornstraat,residential,30,False,False,55.423,,"LINESTRING (5.2754844 51.8809369, 5.2755454 51.8810012, 5.2759466 51.8812714, 5.2759629 51.8813279)",
7091370,Esdoornstraat,residential,30,False,True,105.05,,"LINESTRING (5.2754844 51.8809369, 5.2754007 51.8809048, 5.2744194 51.8802611)",
7091524,Tunnelweg,tertiary,50,False,True,81.713,,"LINESTRING (5.27707 51.8810284, 5.2762577 51.8804912)",
7090989,Burgemeester Vernèdelaan,residential,30,False,False,23.990000000000002,,"LINESTRING (5.27707 51.8810284, 5.2769988 51.8810646, 5.2769188 51.8811186, 5.27679 51.8811504)",
7091524,Tunnelweg,tertiary,50,False,False,148.065,,"LINESTRING (5.27707 51.8810284, 5.2773217 51.8811924, 5.2785652 51.8819882)",
"[407594699, 7090982]",Anjerstraat,"['residential', 'living_street']","['15', '50']",False,True,112.348,,"LINESTRING (5.27707 51.8810284, 5.2771407 51.8809921, 5.2773241 51.8808929, 5.2773906 51.8808489, 5.2774618 51.8807865, 5.2775321 51.8807277, 5.2778323 51.8805716, 5.2779205 51.8805239, 5.27826 51.88034)",
308736789,Deilseweg,residential,50,False,False,17.971,,"LINESTRING (5.2667683 51.881098, 5.2668069 51.8811234, 5.2668546 51.8811438, 5.266889 51.8811563, 5.2669394 51.881172, 5.2669866 51.8811839)",
8069681,Duindoornstraat,residential,30,False,False,32.679,,"LINESTRING (5.2736935 51.8812134, 5.2732175 51.8812077)",
7091338,Duindoornstraat,residential,30,False,False,59.73,,"LINESTRING (5.2736935 51.8812134, 5.273768 51.8813665, 5.273924 51.8816755, 5.2739638 51.8817232)",
7091338,Duindoornstraat,residential,30,False,True,62.449,,"LINESTRING (5.2736935 51.8812134, 5.2737701 51.8810597, 5.2740179 51.8807658, 5.2740459 51.8806985)",
7090989,Burgemeester Vernèdelaan,residential,30,False,False,60.105,,"LINESTRING (5.27679 51.8811504, 5.2759629 51.8813279)",
7090989,Burgemeester Vernèdelaan,residential,30,False,True,23.99,,"LINESTRING (5.27679 51.8811504, 5.2769188 51.8811186, 5.2769988 51.8810646, 5.27707 51.8810284)",
7091341,Tunnelweg,residential,30,True,False,22.162,,"LINESTRING (5.27679 51.8811504, 5.2768486 51.8811966, 5.276997 51.8813033)",
7091735,Deilseweg,unclassified,50,False,False,218.231,,"LINESTRING (5.2669866 51.8811839, 5.2669477 51.8812714, 5.2668298 51.8815252, 5.2667468 51.8817038, 5.2666272 51.8819744, 5.2665419 51.8821109, 5.2664758 51.88219, 5.2663853 51.8823007, 5.2662438 51.8824433, 5.2661806 51.8825039, 5.2658154 51.882773, 5.2655745 51.8828943)",destination
