osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,junction
6736979,Hertenweide,residential,30,False,False,47.565,"LINESTRING (6.0636428 50.8705709, 6.0638844 50.8707231, 6.0639815 50.8708169, 6.0640406 50.87091)",,,
6737048,Hertenweide,residential,30,False,False,228.56300000000002,"LINESTRING (6.0636428 50.8705709, 6.0635608 50.8706169, 6.06348 50.87065, 6.0634193 50.8706646, 6.0633627 50.8706777, 6.0633014 50.8706878, 6.06324 50.8706931, 6.0631477 50.8706961, 6.0630529 50.8706931, 6.0627374 50.8706562, 6.0624277 50.8706166, 6.0622818 50.8706038, 6.06214 50.87061, 6.0620648 50.8706175, 6.0619711 50.8706371, 6.0618394 50.8706854, 6.0617177 50.8707511, 6.0616215 50.8708429, 6.0615602 50.8709408, 6.0615411 50.8710442, 6.0615671 50.8714815)",,,
6737041,Erensteinerstraat,residential,30,False,False,54.733,"LINESTRING (6.0663297 50.8709098, 6.0655607 50.8709921)",,,
6737035,Nassaustraat,residential,30,False,False,92.038,"LINESTRING (6.0663297 50.8709098, 6.0663452 50.8709634, 6.0663853 50.8711232, 6.0664555 50.8714037, 6.066465 50.8715068, 6.0664645 50.8716106, 6.0664426 50.8717302)",,,
6736979,Hertenweide,residential,30,False,True,47.565,"LINESTRING (6.0640406 50.87091, 6.0639815 50.8708169, 6.0638844 50.8707231, 6.0636428 50.8705709)",,,
6737041,Erensteinerstraat,residential,30,False,True,54.733,"LINESTRING (6.0655607 50.8709921, 6.0663297 50.8709098)",,,
6737041,Erensteinerstraat,residential,30,False,False,57.308,"LINESTRING (6.0655607 50.8709921, 6.0654472 50.8710101, 6.0652397 50.8710527, 6.0650775 50.8711003, 6.0648068 50.8711856)",,,
6736973,Van Ederenstraat,residential,30,False,False,51.32299999999999,"LINESTRING (6.0648068 50.8711856, 6.0648587 50.871255, 6.0648898 50.8713098, 6.0649115 50.8713646, 6.0649228 50.8714235, 6.0649334 50.8714812, 6.0649389 50.8715414, 6.0649549 50.8715854, 6.0649508 50.8716326)",,,
6737041,Erensteinerstraat,residential,30,False,False,132.296,"LINESTRING (6.0648068 50.8711856, 6.0644055 50.8713171, 6.0643003 50.8713443, 6.0641833 50.8713681, 6.0640443 50.8713845, 6.0635457 50.871411, 6.0629925 50.8714372)",,,
6737041,Erensteinerstraat,residential,30,False,True,57.30799999999999,"LINESTRING (6.0648068 50.8711856, 6.0650775 50.8711003, 6.0652397 50.8710527, 6.0654472 50.8710101, 6.0655607 50.8709921)",,,
6737041,Erensteinerstraat,residential,30,False,False,69.441,"LINESTRING (6.0629925 50.8714372, 6.0620044 50.8714716)",,,
6736965,Poyckstraat,residential,30,False,False,59.74099999999999,"LINESTRING (6.0629925 50.8714372, 6.0630218 50.8716303, 6.0630632 50.8719027, 6.0630723 50.8719455, 6.0630779 50.8719717)",,,
6737041,Erensteinerstraat,residential,30,False,True,132.296,"LINESTRING (6.0629925 50.8714372, 6.0635457 50.871411, 6.0640443 50.8713845, 6.0641833 50.8713681, 6.0643003 50.8713443, 6.0644055 50.8713171, 6.0648068 50.8711856)",,,
6737041,Erensteinerstraat,residential,30,False,True,30.706,"LINESTRING (6.0615671 50.8714815, 6.0620044 50.8714716)",,,
6737041,Erensteinerstraat,residential,30,False,False,47.955,"LINESTRING (6.0615671 50.8714815, 6.0609546 50.8714938, 6.0608846 50.871488)",,,
6737048,Hertenweide,residential,30,False,True,228.56299999999996,"LINESTRING (6.0615671 50.8714815, 6.0615411 50.8710442, 6.0615602 50.8709408, 6.0616215 50.8708429, 6.0617177 50.8707511, 6.0618394 50.8706854, 6.0619711 50.8706371, 6.0620648 50.8706175, 6.06214 50.87061, 6.0622818 50.8706038, 6.0624277 50.8706166, 6.0627374 50.8706562, 6.0630529 50.8706931, 6.0631477 50.8706961, 6.06324 50.8706931, 6.0633014 50.8706878, 6.0633627 50.8706777, 6.0634193 50.8706646, 6.06348 50.87065, 6.0635608 50.8706169, 6.0636428 50.8705709)",,,
6737041,Erensteinerstraat,residential,30,False,False,30.706,"LINESTRING (6.0620044 50.8714716, 6.0615671 50.8714815)",,,
6737041,Erensteinerstraat,residential,30,False,True,69.441,"LINESTRING (6.0620044 50.8714716, 6.0629925 50.8714372)",,,
6736672,Spiesstraat,residential,30,False,False,133.61700000000002,"LINESTRING (6.0620044 50.8714716, 6.0620219 50.8720253, 6.0620323 50.8723562, 6.0620375 50.8725205, 6.0620428 50.872673)",,,
6736823,Teutelebroekstraat,residential,30,False,False,136.23,"LINESTRING (6.0608846 50.871488, 6.0609568 50.8727123)",,,
