osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width
7618124,False,2,Zuidwal,tertiary,30,False,15.977,"LINESTRING (3.4868868 51.3231494, 3.486661 51.3231765)",
7617932,False,2,Zuidwal,residential,30,False,109.94399999999999,"LINESTRING (3.4868868 51.3231494, 3.4871872 51.3231595, 3.487606 51.3231993, 3.4879637 51.3232641, 3.488403 51.323393)",
7618124,False,2,Zuidwal,tertiary,30,False,7.593,"LINESTRING (3.486661 51.3231765, 3.4865525 51.3231846)",
7618124,False,2,Zuidwal,tertiary,30,True,15.977,"LINESTRING (3.486661 51.3231765, 3.4868868 51.3231494)",
"[7617886, 7617887]",False,"['1', '2']",Zuidwal,unclassified,30,False,47.036,"LINESTRING (3.486661 51.3231765, 3.4867115 51.32339, 3.4867441 51.323471, 3.4867467 51.3235319, 3.4866497 51.3235481)",
7618124,False,2,Zuidwal,tertiary,30,True,7.593,"LINESTRING (3.4865525 51.3231846, 3.486661 51.3231765)",
7618157,False,2,Nieuwstraat,tertiary,30,False,40.985,"LINESTRING (3.4865525 51.3231846, 3.4866041 51.3233947, 3.4866497 51.3235481)",
7617932,False,2,Zuidwal,residential,30,False,8.023,"LINESTRING (3.488403 51.323393, 3.4885064 51.3234251)",
7617660,False,,Zuidwal,residential,30,True,34.848,"LINESTRING (3.488403 51.323393, 3.4885502 51.3231952, 3.4884118 51.3231553)",
7617932,False,2,Zuidwal,residential,30,True,109.94399999999999,"LINESTRING (3.488403 51.323393, 3.4879637 51.3232641, 3.487606 51.3231993, 3.4871872 51.3231595, 3.4868868 51.3231494)",
7617932,False,2,Zuidwal,residential,30,True,8.023,"LINESTRING (3.4885064 51.3234251, 3.488403 51.323393)",
7617890,False,,Burgemeester H.A. Callenfelsstraat,residential,30,False,91.235,"LINESTRING (3.4885064 51.3234251, 3.4884595 51.323491, 3.4883521 51.3236572, 3.4880651 51.3241017, 3.4880804 51.324191)",
7617913,False,2,Zuidwal,residential,30,False,361.26399999999995,"LINESTRING (3.4885064 51.3234251, 3.4886416 51.323465, 3.4890477 51.3235778, 3.4892064 51.3236218, 3.4893692 51.3236603, 3.4894543 51.3236383, 3.4898797 51.3232395, 3.4899545 51.3232175, 3.4900322 51.3232267, 3.4910444 51.3235274, 3.4911016 51.3235695, 3.4910943 51.3236291, 3.4909789 51.323796, 3.4906821 51.3239252, 3.4906228 51.3239385, 3.4905559 51.3239307, 3.4900308 51.323774, 3.4899721 51.3237831, 3.4898415 51.3239335, 3.4897887 51.3239527, 3.4896351 51.3239993)",
"[7617886, 7617887]",False,"['1', '2']",Zuidwal,unclassified,30,True,47.036,"LINESTRING (3.4866497 51.3235481, 3.4867467 51.3235319, 3.4867441 51.323471, 3.4867115 51.32339, 3.486661 51.3231765)",
"[7617888, 7617889]",False,2,Baljuw Veltersweg,residential,30,False,261.96000000000004,"LINESTRING (3.4866497 51.3235481, 3.4861672 51.3235967, 3.4858499 51.323634, 3.4854652 51.3236793, 3.4852123 51.323709, 3.4851702 51.3237141, 3.484361 51.3238138, 3.4837058 51.3238945, 3.4829487 51.3239951)",
7618132,False,2,Nieuwstraat,tertiary,30,False,175.052,"LINESTRING (3.4866497 51.3235481, 3.486684 51.3236837, 3.4867952 51.3241231, 3.4870537 51.325102)",
7618157,False,2,Nieuwstraat,tertiary,30,True,40.985,"LINESTRING (3.4866497 51.3235481, 3.4866041 51.3233947, 3.4865525 51.3231846)",
7617913,False,2,Zuidwal,residential,30,True,361.264,"LINESTRING (3.4896351 51.3239993, 3.4897887 51.3239527, 3.4898415 51.3239335, 3.4899721 51.3237831, 3.4900308 51.323774, 3.4905559 51.3239307, 3.4906228 51.3239385, 3.4906821 51.3239252, 3.4909789 51.323796, 3.4910943 51.3236291, 3.4911016 51.3235695, 3.4910444 51.3235274, 3.4900322 51.3232267, 3.4899545 51.3232175, 3.4898797 51.3232395, 3.4894543 51.3236383, 3.4893692 51.3236603, 3.4892064 51.3236218, 3.4890477 51.3235778, 3.4886416 51.323465, 3.4885064 51.3234251)",
7617941,False,,Vaartstraat,residential,30,False,71.672,"LINESTRING (3.4896351 51.3239993, 3.4892656 51.3241103, 3.4889673 51.324451)",
"[7617888, 7617889]",False,2,Baljuw Veltersweg,residential,30,True,261.96,"LINESTRING (3.4829487 51.3239951, 3.4837058 51.3238945, 3.484361 51.3238138, 3.4851702 51.3237141, 3.4852123 51.323709, 3.4854652 51.3236793, 3.4858499 51.323634, 3.4861672 51.3235967, 3.4866497 51.3235481)",
7617945,False,2,Torenweidelaan,residential,30,False,64.00800000000001,"LINESTRING (3.4829487 51.3239951, 3.483045 51.3243045, 3.4830494 51.3243211, 3.4830843 51.3244515, 3.4831045 51.3245052, 3.4831454 51.3245553)",
7617775,False,,Burgemeester H.A. Callenfelsstraat,residential,30,False,176.36599999999999,"LINESTRING (3.4880804 51.324191, 3.4880486 51.3242546, 3.4880735 51.3245007, 3.4881316 51.3250044, 3.4881447 51.3251466, 3.4881662 51.3253175, 3.4881661 51.3254892, 3.4880841 51.3257118, 3.4880615 51.3257638)",
7617781,False,,Burgemeester I. van Houtestraat,residential,30,False,68.33800000000001,"LINESTRING (3.4880804 51.324191, 3.4881746 51.3242067, 3.4888311 51.3244246, 3.4889673 51.324451)",
7617890,False,,Burgemeester H.A. Callenfelsstraat,residential,30,True,91.235,"LINESTRING (3.4880804 51.324191, 3.4880651 51.3241017, 3.4883521 51.3236572, 3.4884595 51.323491, 3.4885064 51.3234251)",
7617724,False,,Burgemeester I. van Houtestraat,residential,30,False,40.027,"LINESTRING (3.4889673 51.324451, 3.4890678 51.3245029, 3.4893655 51.3246044, 3.4894446 51.324649)",
7617781,False,,Burgemeester I. van Houtestraat,residential,30,True,68.33800000000001,"LINESTRING (3.4889673 51.324451, 3.4888311 51.3244246, 3.4881746 51.3242067, 3.4880804 51.324191)",
7617941,False,,Vaartstraat,residential,30,True,71.672,"LINESTRING (3.4889673 51.324451, 3.4892656 51.3241103, 3.4896351 51.3239993)",
"[7617777, 111851851]",False,2,"['Jupiter', 'Castor']",residential,30,False,128.692,"LINESTRING (3.4959823 51.3245491, 3.4959183 51.3246158, 3.495738 51.3245477, 3.4950375 51.3242832, 3.4946528 51.3246475)",4 m
7617724,False,,Burgemeester I. van Houtestraat,residential,30,False,72.73400000000001,"LINESTRING (3.4894446 51.324649, 3.4895625 51.3246643, 3.4903764 51.3249407)",
7617724,False,,Burgemeester I. van Houtestraat,residential,30,True,40.027,"LINESTRING (3.4894446 51.324649, 3.4893655 51.3246044, 3.4890678 51.3245029, 3.4889673 51.324451)",
7617950,False,,Schouwburgstraat,residential,30,False,132.077,"LINESTRING (3.4894446 51.324649, 3.4892336 51.3249091, 3.489116 51.3250541, 3.4890076 51.3251878, 3.4888592 51.3255576, 3.4888542 51.3255701, 3.4888061 51.3256885, 3.4887831 51.3257544)",
7617945,False,2,Torenweidelaan,residential,30,True,5.973,"LINESTRING (3.4831876 51.3246021, 3.4831454 51.3245553)",
"[7617794, 504537908, 1215608407]",True,2,Pastoor van Genklaan,residential,30,False,21.33,"LINESTRING (3.4831876 51.3246021, 3.4831308 51.3246311, 3.4830997 51.3246607, 3.483062 51.3247134, 3.4830303 51.3247624)",
"[7617920, 7617906]",False,2,Torenweidelaan,residential,30,False,65.152,"LINESTRING (3.4831876 51.3246021, 3.4833877 51.3247386, 3.4836683 51.3249227, 3.4838265 51.3250309)",
7617742,False,2,Jupiter,unclassified,30,False,30.467,"LINESTRING (3.4946528 51.3246475, 3.4944221 51.3248805)",
7617946,False,2,Jupiter,residential,30,True,122.339,"LINESTRING (3.4946528 51.3246475, 3.4939286 51.3243726, 3.493761 51.3243961, 3.4934686 51.324293, 3.493246 51.324505)",
"[7617777, 111851851]",False,2,"['Jupiter', 'Castor']",residential,30,True,128.692,"LINESTRING (3.4946528 51.3246475, 3.4950375 51.3242832, 3.495738 51.3245477, 3.4959183 51.3246158, 3.4959823 51.3245491)",4 m
7617706,False,2,Grote Beer,residential,30,False,155.56499999999997,"LINESTRING (3.49161 51.3247, 3.4919277 51.3248587, 3.4920135 51.3248935, 3.492102 51.3249061, 3.4922053 51.3248956, 3.4926264 51.3247896, 3.4926981 51.3247803, 3.4927994 51.3247871, 3.4929033 51.3248197, 3.4934539 51.3250456, 3.4935618 51.3250913)",
7617828,False,2,Langestraat,residential,30,False,70.58,"LINESTRING (3.49161 51.3247, 3.4914264 51.3248405, 3.4909758 51.3251958)",
7617742,False,2,Jupiter,unclassified,30,False,52.352,"LINESTRING (3.4944221 51.3248805, 3.4940104 51.3252748)",
7617742,False,2,Jupiter,unclassified,30,True,30.467,"LINESTRING (3.4944221 51.3248805, 3.4946528 51.3246475)",
7617783,False,2,Pollux,unclassified,30,False,73.19,"LINESTRING (3.4944221 51.3248805, 3.4951153 51.3251676, 3.4951288 51.3251733, 3.4952081 51.3251982, 3.49525 51.32521, 3.49528 51.32517)",
7617645,False,2,Burgemeester I. van Houtestraat,residential,30,False,50.730999999999995,"LINESTRING (3.4903764 51.3249407, 3.4907441 51.3250657, 3.4909758 51.3251958)",
7617724,False,,Burgemeester I. van Houtestraat,residential,30,True,72.73400000000001,"LINESTRING (3.4903764 51.3249407, 3.4895625 51.3246643, 3.4894446 51.324649)",
7617807,True,2,Violetstraat,residential,30,False,125.712,"LINESTRING (3.4903764 51.3249407, 3.4904709 51.3248348, 3.4904664 51.3247805, 3.4903037 51.3245902, 3.4900566 51.3243631, 3.490013 51.3243305, 3.4899335 51.3242746, 3.4898 51.32423, 3.4896351 51.3239993)",
7617797,True,1,Mr. P.C. Hennequinstraat,residential,30,False,168.302,"LINESTRING (3.4870537 51.325102, 3.4867111 51.3251521, 3.4865098 51.32522, 3.4854364 51.3256371, 3.4851668 51.3257789, 3.4849946 51.3258695)",
7618132,False,2,Nieuwstraat,tertiary,30,True,175.05200000000002,"LINESTRING (3.4870537 51.325102, 3.4867952 51.3241231, 3.486684 51.3236837, 3.4866497 51.3235481)",
7618173,False,2,Nieuwstraat,tertiary,30,False,81.405,"LINESTRING (3.4870537 51.325102, 3.4872324 51.32572, 3.4872631 51.3258223)",
7617684,False,2,Grote Beer,unclassified,30,False,37.256,"LINESTRING (3.4935618 51.3250913, 3.4940104 51.3252748)",
7617706,False,2,Grote Beer,residential,30,True,155.565,"LINESTRING (3.4935618 51.3250913, 3.4934539 51.3250456, 3.4929033 51.3248197, 3.4927994 51.3247871, 3.4926981 51.3247803, 3.4926264 51.3247896, 3.4922053 51.3248956, 3.492102 51.3249061, 3.4920135 51.3248935, 3.4919277 51.3248587, 3.49161 51.3247)",
7617812,True,2,Mariahoevestraat,unclassified,30,False,122.666,"LINESTRING (3.4935618 51.3250913, 3.4933016 51.3253532, 3.49311 51.32554, 3.49314 51.32561, 3.4931536 51.3256243, 3.4934802 51.3259668, 3.49355 51.32604)",
7617783,False,2,Pollux,unclassified,30,True,73.19,"LINESTRING (3.49528 51.32517, 3.49525 51.32521, 3.4952081 51.3251982, 3.4951288 51.3251733, 3.4951153 51.3251676, 3.4944221 51.3248805)",
7617645,False,2,Burgemeester I. van Houtestraat,residential,30,True,50.730999999999995,"LINESTRING (3.4909758 51.3251958, 3.4907441 51.3250657, 3.4903764 51.3249407)",
7617659,False,,Langestraat,residential,30,False,69.303,"LINESTRING (3.4909758 51.3251958, 3.490845 51.3252911, 3.4907085 51.3254101, 3.4904561 51.3256455, 3.4904124 51.3257077)",
7617828,False,2,Langestraat,residential,30,True,70.58,"LINESTRING (3.4909758 51.3251958, 3.4914264 51.3248405, 3.49161 51.3247)",
7617684,False,2,Grote Beer,unclassified,30,False,22.334,"LINESTRING (3.4940104 51.3252748, 3.4942813 51.3253829)",
7617684,False,2,Grote Beer,unclassified,30,True,37.256,"LINESTRING (3.4940104 51.3252748, 3.4935618 51.3250913)",
7617742,False,2,Jupiter,unclassified,30,True,52.352,"LINESTRING (3.4940104 51.3252748, 3.4944221 51.3248805)",
"[7617864, 7617907]",False,2,Pastoor van Genklaan,residential,30,False,69.214,"LINESTRING (3.4827852 51.3253574, 3.48274 51.3254962, 3.48268 51.32568, 3.4826474 51.3257771, 3.482649 51.3257888, 3.4826564 51.3257995, 3.4826688 51.3258083, 3.4828881 51.3258887)",
"[7618000, 504537906]",False,2,Pastoor van Genklaan,residential,30,True,61.796,"LINESTRING (3.4827852 51.3253574, 3.4828377 51.3252053, 3.4828576 51.3251477, 3.4828915 51.3250442, 3.4829173 51.3249768, 3.4829391 51.3249199, 3.4829725 51.3248486, 3.4829906 51.3248171)",
7617684,False,2,Grote Beer,unclassified,30,True,22.334,"LINESTRING (3.4942813 51.3253829, 3.4940104 51.3252748)",
