osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
953708266,Archipel 11,residential,30,False,False,89.102,"LINESTRING (5.4832135 52.5106926, 5.4831579 52.5114932)",,,
6548068,Archipel 11,residential,30,False,True,111.16600000000001,"LINESTRING (5.4832135 52.5106926, 5.4823573 52.5106471, 5.4821973 52.5106465, 5.4821724 52.510702, 5.4821563 52.5110236)",,,
6548140,Kustendreef,secondary,50,True,False,49.257,"LINESTRING (5.482431 52.5114704, 5.4831579 52.5114932)",1,,
6548145,Atol,tertiary,30,False,False,13.117,"LINESTRING (5.482431 52.5114704, 5.4824181 52.5115881)",,,
953708266,Archipel 11,residential,30,False,False,13.509,"LINESTRING (5.4831579 52.5114932, 5.4831325 52.5116137)",,,
953708266,Archipel 11,residential,30,False,True,89.102,"LINESTRING (5.4831579 52.5114932, 5.4832135 52.5106926)",,,
15711528,Agoraweg,tertiary,30,False,False,46.572,"LINESTRING (5.4773283 52.5115347, 5.4772493 52.5115852, 5.4771937 52.5116207, 5.4771305 52.5116611, 5.4768537 52.511838)",,,
"[24358346, 1190000516]",Agorawagenplein,residential,30,False,False,55.02400000000001,"LINESTRING (5.4773283 52.5115347, 5.4774187 52.5115622, 5.4774567 52.5115637, 5.4774962 52.5115653, 5.4776065 52.5115697, 5.4776492 52.5115714, 5.4778591 52.5115775, 5.4781289 52.5115923)",,,
6550156,,secondary,50,True,False,14.592,"LINESTRING (5.4731144 52.5115671, 5.4731419 52.5115767, 5.4731675 52.511589, 5.4731926 52.5116061, 5.4732124 52.5116255, 5.4732261 52.5116467, 5.4732336 52.5116698)",,roundabout,
94173651,Kustendreef,secondary,50,True,False,48.43,"LINESTRING (5.4831325 52.5116137, 5.4824181 52.5115881)",1,,
953708266,Archipel 11,residential,30,False,True,13.509,"LINESTRING (5.4831325 52.5116137, 5.4831579 52.5114932)",,,
6548145,Atol,tertiary,30,False,True,13.117,"LINESTRING (5.4824181 52.5115881, 5.482431 52.5114704)",,,
