osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,width,junction,bridge
6778267,True,Neerhem,secondary,50,False,14.598,1,"LINESTRING (5.833066 50.8611386, 5.8330656 50.8611087, 5.8330723 50.8610867, 5.8331467 50.8610232)",,,
6766669,False,Wethouder Paulssenlaan,residential,30,True,72.424,,"LINESTRING (5.8381146 50.8614647, 5.837837 50.8612151, 5.8374867 50.8609485)",,,
"[6766713, 6766585, 6766577]",False,"['Louis Eliasstraat', 'Betsy Perklaan']",residential,30,"[False, True]",228.247,,"LINESTRING (5.8381146 50.8614647, 5.8387227 50.8609934, 5.8387579 50.8609642, 5.8388612 50.8608545, 5.8388777 50.86081, 5.83885 50.86077, 5.838432 50.8604559, 5.8383457 50.8604762, 5.8375437 50.8608885, 5.8374867 50.8609485)",,,
6766786,False,Betsy Perklaan,residential,30,False,204.36200000000002,,"LINESTRING (5.8381146 50.8614647, 5.8379372 50.8616743, 5.8378424 50.8618134, 5.8375082 50.8623168, 5.8374241 50.8623423, 5.8373075 50.8623244, 5.8370793 50.8622891, 5.83677 50.86224, 5.83662 50.8622, 5.83622 50.86201)",,,
199700409,True,,secondary,50,False,27.468000000000004,1,"LINESTRING (5.8339511 50.8615355, 5.833995 50.8615233, 5.8340446 50.8615205, 5.8340935 50.8615283, 5.8341359 50.8615459, 5.8341545 50.8615593, 5.8341689 50.8615745, 5.8341785 50.8615912, 5.8341831 50.8616087, 5.8341807 50.8616333, 5.8341676 50.8616577)",,roundabout,
6778275,True,Berkelplein,secondary,50,False,77.488,1,"LINESTRING (5.8338874 50.8615911, 5.8337764 50.8615363, 5.8331513 50.8612296, 5.833095 50.8611909, 5.8330778 50.8611673, 5.833066 50.8611386)",3.4,,
199700408,True,,secondary,50,False,7.783999999999999,1,"LINESTRING (5.8338874 50.8615911, 5.8339005 50.8615702, 5.8339182 50.8615538, 5.8339511 50.8615355)",,roundabout,
6778152,False,Berkelplein,residential,30,False,76.908,,"LINESTRING (5.8353415 50.8615966, 5.83622 50.86201)",,,
6766670,False,Oosterbeekstraat,residential,30,True,175.31,,"LINESTRING (5.8353415 50.8615966, 5.8355908 50.8613889, 5.83685 50.86034)",,,
"[6778185, 6778060, 6778103]",False,"['Thibaltstraat', 'Berkelplein']",residential,30,True,134.053,,"LINESTRING (5.8353415 50.8615966, 5.8352432 50.8615498, 5.83455 50.86122, 5.8345051 50.8611805, 5.8344816 50.8611486, 5.8344965 50.861109, 5.8349343 50.860747)",,,
"[1061745608, 6778171, 6778075, 6778095]",False,"['Palankastraat', 'De Guascostraat']",residential,30,False,143.812,,"LINESTRING (5.8339143 50.8616736, 5.833764 50.8617364, 5.8336237 50.8618401, 5.833506 50.8620065, 5.8333718 50.862196, 5.8332402 50.862427, 5.833237 50.8624507, 5.833236 50.8624709, 5.8332464 50.8624893, 5.8332563 50.8625066, 5.833278 50.8625356, 5.8332761 50.862556, 5.8332752 50.8625763, 5.833262 50.8625925, 5.8332408 50.8626173, 5.8331974 50.8626531, 5.8331757 50.8626637, 5.8331455 50.8626738, 5.8330954 50.8626864, 5.8329968 50.8626957, 5.8329572 50.8627023)",,,
1061745609,True,,secondary,50,False,9.665,1,"LINESTRING (5.8339143 50.8616736, 5.833894 50.8616516, 5.8338828 50.8616217, 5.8338874 50.8615911)",,roundabout,
6778101,False,Neerhem,residential,50,True,93.34599999999999,,"LINESTRING (5.8322444 50.8617811, 5.8323747 50.8616173, 5.8326677 50.861378, 5.8329437 50.8611724, 5.833066 50.8611386)",5,,
6778266,True,Berkelplein,secondary,50,False,27.244,1,"LINESTRING (5.8343984 50.8618522, 5.8342077 50.8617758, 5.8340958 50.8617016)",,,
6778303,False,Berkelplein,secondary,50,False,93.37,,"LINESTRING (5.8343984 50.8618522, 5.8346555 50.8619818, 5.8354378 50.8623763)",,,
6778152,False,Berkelplein,residential,30,True,76.908,,"LINESTRING (5.83622 50.86201, 5.8353415 50.8615966)",,,
6766676,False,Louis Eliasstraat,residential,30,True,147.76999999999998,,"LINESTRING (5.83622 50.86201, 5.8364552 50.8618129, 5.8374867 50.8609485)",,,
6766786,False,Betsy Perklaan,residential,30,True,204.36200000000002,,"LINESTRING (5.83622 50.86201, 5.83662 50.8622, 5.83677 50.86224, 5.8370793 50.8622891, 5.8373075 50.8623244, 5.8374241 50.8623423, 5.8375082 50.8623168, 5.8378424 50.8618134, 5.8379372 50.8616743, 5.8381146 50.8614647)",,,
6778137,False,Berkelplein,residential,30,False,65.942,,"LINESTRING (5.83622 50.86201, 5.8361629 50.8620567, 5.8356953 50.8624389, 5.8356458 50.8624794)",,,
6778302,False,Berkelplein,secondary,50,False,18.562,,"LINESTRING (5.8354378 50.8623763, 5.8356458 50.8624794)",,,
6778090,False,Het Bat,residential,30,True,104.843,1,"LINESTRING (5.8354378 50.8623763, 5.8353586 50.862443, 5.8353163 50.8624786, 5.8352554 50.8625299, 5.8351544 50.8626114, 5.8351327 50.8626241, 5.8350453 50.8626753, 5.8349273 50.8627229, 5.8342941 50.8629608)",,,
6778303,False,Berkelplein,secondary,50,True,93.37,,"LINESTRING (5.8354378 50.8623763, 5.8346555 50.8619818, 5.8343984 50.8618522)",,,
6778302,False,Berkelplein,secondary,50,True,18.562,,"LINESTRING (5.8356458 50.8624794, 5.8354378 50.8623763)",,,
6778137,False,Berkelplein,residential,30,True,65.94200000000001,,"LINESTRING (5.8356458 50.8624794, 5.8356953 50.8624389, 5.8361629 50.8620567, 5.83622 50.86201)",,,
"[6778298, 6778300, 6778293, 352646196]",False,Burgemeester Henssingel,secondary,50,False,85.576,2,"LINESTRING (5.8356458 50.8624794, 5.835896 50.8626097, 5.8359337 50.8626265, 5.8362141 50.8627787, 5.8363805 50.8628858, 5.8365295 50.8630056)",,,yes
"[6778297, 6778291, 819034172]",False,"['Grendelplein', 'Plenkertstraat']",secondary,50,False,113.003,,"LINESTRING (5.8296494 50.8625284, 5.8296498 50.8625519, 5.8296534 50.8625674, 5.8296577 50.8625773, 5.8296689 50.8625954, 5.8297234 50.8626496, 5.8297809 50.8627133, 5.8298304 50.8627796, 5.8298617 50.8628231, 5.8298766 50.862846, 5.8298849 50.8628682, 5.8298945 50.8629132, 5.8298947 50.862959, 5.8298858 50.8629981, 5.8298781 50.863018, 5.8298703 50.8630346, 5.8298218 50.8631344, 5.829804 50.8631654, 5.8297514 50.8632617, 5.8297216 50.8633198, 5.8297102 50.8633452, 5.829705 50.863373, 5.8297038 50.8633992, 5.8297086 50.863491)",,,
23311569,False,Daalhemerweg,tertiary,50,True,100.292,,"LINESTRING (5.8296494 50.8625284, 5.8296524 50.862512, 5.8296581 50.8624968, 5.8296789 50.8624716, 5.8297 50.8624445, 5.8297421 50.8623862, 5.8297527 50.8623527, 5.8297619 50.8623157, 5.82977 50.8622667, 5.8297767 50.8622379, 5.8298164 50.861982, 5.8298311 50.8619, 5.8298419 50.8618484, 5.82985 50.86181, 5.8299154 50.8616485)",,,
651820860,False,Walramplein,residential,30,True,54.405,,"LINESTRING (5.8337703 50.8626027, 5.834113 50.862806, 5.8342941 50.8629608)",,,
6778293,False,Burgemeester Henssingel,secondary,50,False,31.28,,"LINESTRING (5.8365295 50.8630056, 5.8366438 50.8630983, 5.836802 50.8632282)",,,
"[6778298, 352646196, 6778293, 6778300]",False,Burgemeester Henssingel,secondary,50,True,85.576,2,"LINESTRING (5.8365295 50.8630056, 5.8363805 50.8628858, 5.8362141 50.8627787, 5.8359337 50.8626265, 5.835896 50.8626097, 5.8356458 50.8624794)",,,yes
6778172,False,Walramplein,residential,30,False,40.032,,"LINESTRING (5.8342941 50.8629608, 5.8345618 50.8632787)",,,
6778090,False,Het Bat,residential,30,False,104.84299999999999,1,"LINESTRING (5.8342941 50.8629608, 5.8349273 50.8627229, 5.8350453 50.8626753, 5.8351327 50.8626241, 5.8351544 50.8626114, 5.8352554 50.8625299, 5.8353163 50.8624786, 5.8353586 50.862443, 5.8354378 50.8623763)",,,
651820860,False,Walramplein,residential,30,False,54.405,,"LINESTRING (5.8342941 50.8629608, 5.834113 50.862806, 5.8337703 50.8626027)",,,
6778172,False,Walramplein,residential,30,True,40.032,,"LINESTRING (5.8345618 50.8632787, 5.8342941 50.8629608)",,,
6766501,False,Burgemeester Henssingel,secondary,50,False,30.35,,"LINESTRING (5.836802 50.8632282, 5.8368591 50.8632764, 5.8369654 50.8633687, 5.8370562 50.863449)",,,
"[6778140, 6778086]",True,Doctor Hermanstraat,residential,30,False,56.598,,"LINESTRING (5.836802 50.8632282, 5.8365815 50.863217, 5.8363966 50.8632412, 5.8364885 50.8630887, 5.8365295 50.8630056)",,,
6778293,False,Burgemeester Henssingel,secondary,50,True,31.28,,"LINESTRING (5.836802 50.8632282, 5.8366438 50.8630983, 5.8365295 50.8630056)",,,
6766501,False,Burgemeester Henssingel,secondary,50,True,30.35,,"LINESTRING (5.8370562 50.863449, 5.8369654 50.8633687, 5.8368591 50.8632764, 5.836802 50.8632282)",,,
"[6766881, 951992948, 61891751]",False,Burgemeester Henssingel,residential,50,False,97.224,,"LINESTRING (5.8370562 50.863449, 5.8373428 50.8633012, 5.8376016 50.8631602, 5.8376419 50.8631545, 5.8376929 50.8631685, 5.837865 50.8633154, 5.8379216 50.8633721, 5.8379571 50.8634219, 5.8379824 50.8634792)",,,
6767178,False,Burgemeester Henssingel,secondary,50,False,18.785,,"LINESTRING (5.8370562 50.863449, 5.8371274 50.8635184, 5.8371984 50.8635921)",,,
6778157,True,Plenkertstraat,residential,30,False,76.919,,"LINESTRING (5.8297086 50.863491, 5.8295759 50.8634962, 5.8295547 50.8635003, 5.8295386 50.8635067, 5.8291166 50.8637758, 5.8288545 50.8638938)",,,
"[38691029, 941758133]",False,Wilhelminalaan,secondary,50,False,38.212,,"LINESTRING (5.8297086 50.863491, 5.8297119 50.8635075, 5.8297202 50.8635446, 5.8297384 50.8635921, 5.8298097 50.8637252, 5.8298615 50.8638199)",,,
"[6778297, 6778291, 819034172]",False,"['Grendelplein', 'Plenkertstraat']",secondary,50,True,113.00300000000003,,"LINESTRING (5.8297086 50.863491, 5.8297038 50.8633992, 5.829705 50.863373, 5.8297102 50.8633452, 5.8297216 50.8633198, 5.8297514 50.8632617, 5.829804 50.8631654, 5.8298218 50.8631344, 5.8298703 50.8630346, 5.8298781 50.863018, 5.8298858 50.8629981, 5.8298947 50.862959, 5.8298945 50.8629132, 5.8298849 50.8628682, 5.8298766 50.862846, 5.8298617 50.8628231, 5.8298304 50.8627796, 5.8297809 50.8627133, 5.8297234 50.8626496, 5.8296689 50.8625954, 5.8296577 50.8625773, 5.8296534 50.8625674, 5.8296498 50.8625519, 5.8296494 50.8625284)",,,
6778271,False,Wilhelminalaan,secondary,50,False,100.40299999999999,,"LINESTRING (5.8298615 50.8638199, 5.8300927 50.8642468, 5.8303224 50.8646747)",,,
635749159,False,Halderstraat,residential,30,True,39.815000000000005,,"LINESTRING (5.8298615 50.8638199, 5.8299316 50.8638087, 5.8304122 50.8637339)",,,
"[38691029, 941758133]",False,Wilhelminalaan,secondary,50,True,38.211999999999996,,"LINESTRING (5.8298615 50.8638199, 5.8298097 50.8637252, 5.8297384 50.8635921, 5.8297202 50.8635446, 5.8297119 50.8635075, 5.8297086 50.863491)",,,
6778122,True,Emmalaan,residential,30,False,76.759,,"LINESTRING (5.8288545 50.8638938, 5.8290422 50.8644344, 5.8290942 50.8644961, 5.8291715 50.864542)",,,
6778138,False,Van Tillstraat,residential,30,False,73.652,,"LINESTRING (5.8354921 50.8642326, 5.8363357 50.8646266)",,,
6778064,True,Koninginneweg,residential,30,False,83.44800000000001,,"LINESTRING (5.8291715 50.864542, 5.8300772 50.8647, 5.8302494 50.8646885, 5.8303224 50.8646747)",,,
19733130,False,Emmalaan,residential,30,False,75.796,,"LINESTRING (5.8291715 50.864542, 5.829139 50.8645713, 5.8291239 50.8646257, 5.8291249 50.8647352, 5.8291761 50.8649033, 5.8292253 50.8650363, 5.829283 50.8651207, 5.8293534 50.865189)",,,
6778138,False,Van Tillstraat,residential,30,True,73.652,,"LINESTRING (5.8363357 50.8646266, 5.8354921 50.8642326)",,,
6766826,False,Pastoor Sartonstraat,residential,30,True,130.188,,"LINESTRING (5.8363357 50.8646266, 5.8367279 50.8642128, 5.83709 50.86374, 5.83716 50.8636306, 5.8371984 50.8635921)",,,
6778119,False,Pastoor Sartonstraat,residential,30,False,131.783,,"LINESTRING (5.8363357 50.8646266, 5.8359858 50.8649193, 5.8356826 50.8650846, 5.8353976 50.8651992, 5.8351081 50.8652743, 5.834876 50.8653243)",,,
"[251379513, 6778268, 6778269, 6778270]",False,Wilhelminalaan,secondary,50,False,69.922,,"LINESTRING (5.8303224 50.8646747, 5.8303494 50.8647288, 5.830373 50.8647736, 5.8304049 50.8648314, 5.8304648 50.8649417, 5.830498 50.8650141, 5.8306109 50.8652763)",,,yes
6778271,False,Wilhelminalaan,secondary,50,True,100.40299999999999,,"LINESTRING (5.8303224 50.8646747, 5.8300927 50.8642468, 5.8298615 50.8638199)",,,
6767177,False,Burgemeester Henssingel,secondary,50,False,23.151999999999997,,"LINESTRING (5.8374689 50.8648647, 5.8374474 50.8648906, 5.8374178 50.8649229, 5.8373752 50.8649632, 5.8373307 50.8650016, 5.8372841 50.8650365)",,,
6767178,False,Burgemeester Henssingel,secondary,50,True,147.038,,"LINESTRING (5.8374689 50.8648647, 5.8374909 50.8648246, 5.837513 50.864781, 5.8375272 50.8647429, 5.8375382 50.8647061, 5.8375473 50.8646737, 5.8375603 50.8646058, 5.8375651 50.8645746, 5.8375689 50.8645352, 5.8375703 50.8645031, 5.8375705 50.8644648, 5.8375668 50.8643897, 5.8375519 50.8642609, 5.8375321 50.864173, 5.8374838 50.8640205, 5.8374194 50.8638861, 5.8373247 50.8637387, 5.8372789 50.8636801, 5.8371984 50.8635921)",,,
6766503,True,Van Tillstraat,residential,30,False,80.67,,"LINESTRING (5.8372841 50.8650365, 5.8363357 50.8646266)",,,
6767174,False,Oosterweg,secondary,50,False,185.668,2,"LINESTRING (5.8372841 50.8650365, 5.8372478 50.8650581, 5.8372093 50.865081, 5.8371684 50.8651024, 5.8371254 50.8651232, 5.8370662 50.8651489, 5.8370038 50.8651747, 5.8366348 50.8653129, 5.8359376 50.8655674, 5.8352596 50.8658421, 5.8351924 50.8658679, 5.8350436 50.8659201)",,,
6767177,False,Burgemeester Henssingel,secondary,50,True,23.152,,"LINESTRING (5.8372841 50.8650365, 5.8373307 50.8650016, 5.8373752 50.8649632, 5.8374178 50.8649229, 5.8374474 50.8648906, 5.8374689 50.8648647)",,,
"[251379513, 6778268, 6778269, 6778270]",False,Wilhelminalaan,secondary,50,True,69.922,,"LINESTRING (5.8306109 50.8652763, 5.830498 50.8650141, 5.8304648 50.8649417, 5.8304049 50.8648314, 5.830373 50.8647736, 5.8303494 50.8647288, 5.8303224 50.8646747)",,,yes
"[941719315, 6778289, 6778273, 6778287]",True,Wilhelminalaan,secondary,50,False,206.20200000000003,2,"LINESTRING (5.8306109 50.8652763, 5.8306428 50.86535, 5.8306991 50.8654822, 5.830739 50.8655444, 5.8307625 50.8655749, 5.8307799 50.8655964, 5.8308276 50.8656422, 5.8308698 50.8656777, 5.8309362 50.8657284, 5.8313035 50.8660086, 5.8314212 50.8660988, 5.8315205 50.8661833, 5.8317208 50.8663578, 5.8317722 50.8664062, 5.8320902 50.8667124, 5.8321147 50.8667367, 5.8321954 50.8668188)",,,yes
6778066,False,Emmalaan,unclassified,30,False,32.662,,"LINESTRING (5.8294539 50.8652852, 5.8297142 50.8655287)",,,
6778176,False,Oranjelaan,unclassified,30,False,9.461,,"LINESTRING (5.8298439 50.865515, 5.829809 50.8655115, 5.8297795 50.865513, 5.8297142 50.8655287)",,,
"[6778256, 6778274, 6778255]",False,Koningin Julianalaan,secondary,50,False,47.572,2,"LINESTRING (5.8298439 50.865515, 5.8298399 50.8655317, 5.82984 50.8655577, 5.8298482 50.8655809, 5.8299262 50.8656941, 5.8300008 50.8658096, 5.8300348 50.8658592, 5.8300723 50.8659132)",,,yes
6778288,True,Oranjelaan,secondary,50,False,60.498999999999995,2,"LINESTRING (5.8298439 50.865515, 5.8298584 50.8654995, 5.8298783 50.8654873, 5.829907 50.8654756, 5.8299437 50.865463, 5.8305683 50.8652883, 5.8306109 50.8652763)",,,
6778066,False,Emmalaan,unclassified,30,True,32.662,,"LINESTRING (5.8297142 50.8655287, 5.8294539 50.8652852)",,,
"[6778178, 6778151]",False,Oranjelaan,unclassified,30,False,92.52,,"LINESTRING (5.8297142 50.8655287, 5.8294588 50.8656136, 5.8289081 50.8658961, 5.8288259 50.86598, 5.8287953 50.8660815)",,,yes
6778176,False,Oranjelaan,unclassified,30,True,9.461,,"LINESTRING (5.8297142 50.8655287, 5.8297795 50.865513, 5.829809 50.8655115, 5.8298439 50.865515)",,,
6767174,False,Oosterweg,secondary,50,True,185.66800000000003,2,"LINESTRING (5.8350436 50.8659201, 5.8351924 50.8658679, 5.8352596 50.8658421, 5.8359376 50.8655674, 5.8366348 50.8653129, 5.8370038 50.8651747, 5.8370662 50.8651489, 5.8371254 50.8651232, 5.8371684 50.8651024, 5.8372093 50.865081, 5.8372478 50.8650581, 5.8372841 50.8650365)",,,
6778199,False,Hekerbeekstraat,residential,30,False,24.704,,"LINESTRING (5.8350436 50.8659201, 5.8351167 50.8660344, 5.8351792 50.8661251)",,,
"[6778257, 6778258, 1012584291]",False,Reinaldstraat,secondary,50,False,197.246,2,"LINESTRING (5.8350436 50.8659201, 5.8348801 50.8659719, 5.8348445 50.8659837, 5.8347237 50.8660178, 5.8346045 50.8660535, 5.8339563 50.8662649, 5.8338407 50.8663038, 5.8332787 50.8664894, 5.8329799 50.8665882, 5.8328157 50.8666417, 5.8327777 50.8666548, 5.8327443 50.8666651, 5.8326736 50.8666878, 5.8325405 50.8667262)",,,
7914064,False,Sint Pieterstraat,residential,30,False,27.985000000000003,,"LINESTRING (5.8350436 50.8659201, 5.8350207 50.8658841, 5.8350001 50.8658453, 5.8349883 50.865821, 5.834942 50.8656774)",,,
"[954629745, 6778094]",False,Prins Bernhardlaan,tertiary,50,False,251.38800000000003,2,"LINESTRING (5.8300723 50.8659132, 5.8293442 50.8661265, 5.8287937 50.8662895, 5.8277229 50.8666124, 5.8275379 50.8666659, 5.82704 50.86681, 5.8268238 50.8668654)",,,
"[6778256, 6778274, 6778255]",False,Koningin Julianalaan,secondary,50,True,47.572,2,"LINESTRING (5.8300723 50.8659132, 5.8300348 50.8658592, 5.8300008 50.8658096, 5.8299262 50.8656941, 5.8298482 50.8655809, 5.82984 50.8655577, 5.8298399 50.8655317, 5.8298439 50.865515)",,,yes
6778281,False,Koningin Julianalaan,secondary,50,False,150.12199999999999,2,"LINESTRING (5.8300723 50.8659132, 5.8306474 50.8667849, 5.8306913 50.8668515, 5.830894 50.8671597)",,,
6766815,False,Steenstraat,unclassified,30,False,163.56699999999998,,"LINESTRING (5.8375015 50.8660196, 5.8374004 50.866036, 5.8372085 50.8660507, 5.8371736 50.8660518, 5.8371104 50.8660547, 5.8366843 50.8660727, 5.8358989 50.8661057, 5.8357139 50.8661077, 5.8353979 50.8661208, 5.8351792 50.8661251)",,,
"[6778178, 6778151]",False,Oranjelaan,unclassified,30,True,92.52,,"LINESTRING (5.8287953 50.8660815, 5.8288259 50.86598, 5.8289081 50.8658961, 5.8294588 50.8656136, 5.8297142 50.8655287)",,,yes
6766815,False,Steenstraat,unclassified,30,True,163.567,,"LINESTRING (5.8351792 50.8661251, 5.8353979 50.8661208, 5.8357139 50.8661077, 5.8358989 50.8661057, 5.8366843 50.8660727, 5.8371104 50.8660547, 5.8371736 50.8660518, 5.8372085 50.8660507, 5.8374004 50.866036, 5.8375015 50.8660196)",,,
6778199,False,Hekerbeekstraat,residential,30,True,24.704,,"LINESTRING (5.8351792 50.8661251, 5.8351167 50.8660344, 5.8350436 50.8659201)",,,
"[6778467, 6778221, 6778487]",False,Hekerbeekstraat,residential,30,False,156.31500000000003,,"LINESTRING (5.8351792 50.8661251, 5.8355273 50.8666022, 5.8357954 50.8670544, 5.835856 50.8671319, 5.8359169 50.8671899, 5.8359359 50.8672102, 5.8359535 50.867228, 5.8360467 50.8672924, 5.8361668 50.867372)",,,
"[6778073, 19732762, 35219967]",False,Prinses Beatrixsingel,tertiary,50,False,143.62,2,"LINESTRING (5.824836 50.8667175, 5.8251822 50.8666989, 5.8253093 50.866702, 5.82542 50.866712, 5.8256376 50.8667458, 5.8257167 50.8667605, 5.8262843 50.8668921, 5.8263728 50.8669059, 5.826471 50.8669081, 5.8265662 50.8668994, 5.8268238 50.8668654)",,,
"[6778073, 19732762, 35219967]",False,Prinses Beatrixsingel,tertiary,50,True,143.62,2,"LINESTRING (5.8268238 50.8668654, 5.8265662 50.8668994, 5.826471 50.8669081, 5.8263728 50.8669059, 5.8262843 50.8668921, 5.8257167 50.8667605, 5.8256376 50.8667458, 5.82542 50.866712, 5.8253093 50.866702, 5.8251822 50.8666989, 5.824836 50.8667175)",,,
"[954629745, 6778094]",False,Prins Bernhardlaan,tertiary,50,True,251.388,2,"LINESTRING (5.8268238 50.8668654, 5.82704 50.86681, 5.8275379 50.8666659, 5.8277229 50.8666124, 5.8287937 50.8662895, 5.8293442 50.8661265, 5.8300723 50.8659132)",,,
6766811,False,Sint Barbarastraat,residential,30,False,114.39099999999999,,"LINESTRING (5.8376381 50.867126, 5.8372702 50.8675138, 5.837225 50.8675775, 5.8372467 50.8676019, 5.83729 50.86762, 5.8378899 50.8678561)",,,
6766904,False,Herkenbroekerweg,unclassified,30,True,120.887,,"LINESTRING (5.8376381 50.867126, 5.8375065 50.8670995, 5.8374155 50.867082, 5.837008 50.8670028, 5.8369651 50.8669962, 5.8369241 50.8669965, 5.836875 50.8669998, 5.8368359 50.8670048, 5.8367986 50.8670167, 5.8367713 50.8670275, 5.8367402 50.8670449, 5.8362054 50.8673496, 5.8361668 50.867372)",,,
6778223,False,Geneindestraat,secondary,50,False,57.11,2,"LINESTRING (5.830894 50.8671597, 5.8302947 50.8673113, 5.8301407 50.8673539)",,,
6778281,False,Koningin Julianalaan,secondary,50,True,150.12199999999999,2,"LINESTRING (5.830894 50.8671597, 5.8306913 50.8668515, 5.8306474 50.8667849, 5.8300723 50.8659132)",,,
"[6778282, 941717716]",False,Geneindestraat,secondary,50,True,98.89800000000001,3,"LINESTRING (5.830894 50.8671597, 5.8314841 50.867007, 5.8316399 50.8669696, 5.8319784 50.866875, 5.8320163 50.866865, 5.8320568 50.8668541, 5.8321954 50.8668188)",,,
6766904,False,Herkenbroekerweg,unclassified,30,False,120.88700000000001,,"LINESTRING (5.8361668 50.867372, 5.8362054 50.8673496, 5.8367402 50.8670449, 5.8367713 50.8670275, 5.8367986 50.8670167, 5.8368359 50.8670048, 5.836875 50.8669998, 5.8369241 50.8669965, 5.8369651 50.8669962, 5.837008 50.8670028, 5.8374155 50.867082, 5.8375065 50.8670995, 5.8376381 50.867126)",,,
6766974,False,Hekerbeekweg,residential,30,False,153.087,,"LINESTRING (5.8361668 50.867372, 5.8361261 50.8674132, 5.8361082 50.8674519, 5.8361035 50.8675037, 5.8361138 50.8675549, 5.8361865 50.8676775, 5.8362883 50.8677924, 5.83646 50.86793, 5.83664 50.86802, 5.83695 50.86814, 5.8375142 50.8682485)",,,
"[6778467, 6778221, 6778487]",False,Hekerbeekstraat,residential,30,True,156.315,,"LINESTRING (5.8361668 50.867372, 5.8360467 50.8672924, 5.8359535 50.867228, 5.8359359 50.8672102, 5.8359169 50.8671899, 5.835856 50.8671319, 5.8357954 50.8670544, 5.8355273 50.8666022, 5.8351792 50.8661251)",,,
6778223,False,Geneindestraat,secondary,50,True,57.11,2,"LINESTRING (5.8301407 50.8673539, 5.8302947 50.8673113, 5.830894 50.8671597)",,,
6778315,True,Wehryweg,unclassified,50,False,210.404,,"LINESTRING (5.8301407 50.8673539, 5.83078 50.86785, 5.8312179 50.8682049, 5.831321 50.8682873, 5.8316507 50.8685351, 5.8320955 50.8687828)",,,
6778516,False,Broekhem,secondary,50,False,92.672,2,"LINESTRING (5.8301407 50.8673539, 5.8298793 50.8674341, 5.8297169 50.8675091, 5.8295967 50.8675869, 5.8294174 50.8677465, 5.8292426 50.8679353)",,,
6766900,False,Sint Nicolaasstraat,residential,30,False,50.98,,"LINESTRING (5.8378899 50.8678561, 5.8375142 50.8682485)",,,
6766811,False,Sint Barbarastraat,residential,30,True,114.39099999999999,,"LINESTRING (5.8378899 50.8678561, 5.83729 50.86762, 5.8372467 50.8676019, 5.837225 50.8675775, 5.8372702 50.8675138, 5.8376381 50.867126)",,,
6778416,True,De Valk,residential,50,False,38.076,,"LINESTRING (5.8292426 50.8679353, 5.829702 50.8681175)",,,
6778516,False,Broekhem,secondary,50,False,62.74199999999999,2,"LINESTRING (5.8292426 50.8679353, 5.8292315 50.8679472, 5.8289369 50.8682635, 5.8287598 50.8684091)",,,
6778516,False,Broekhem,secondary,50,True,92.672,2,"LINESTRING (5.8292426 50.8679353, 5.8294174 50.8677465, 5.8295967 50.8675869, 5.8297169 50.8675091, 5.8298793 50.8674341, 5.8301407 50.8673539)",,,
