osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,tunnel
7144717,Trambrugweg,residential,30,False,False,60.621,"LINESTRING (5.6507087 51.4748277, 5.6505369 51.4748676, 5.6503789 51.4749295, 5.650204 51.4750094, 5.6499974 51.4751347)",,,,
7144700,Haaglaan,residential,30,False,False,43.57000000000001,"LINESTRING (5.6488816 51.4748827, 5.6489702 51.4748835, 5.64934 51.4748959, 5.6494094 51.4749063, 5.6494989 51.4749323)",,,,
7144801,Kloosterweide,residential,30,False,True,154.218,"LINESTRING (5.6488816 51.4748827, 5.6488006 51.4753582, 5.6486517 51.4761852, 5.6486665 51.4762612)",,,,
293308070,Verlengde Stationsstraat,unclassified,50,False,False,51.518,"LINESTRING (5.6561632 51.4748686, 5.6561906 51.4749566, 5.6563719 51.4752199, 5.6564438 51.4752947)",,,,
7144700,Haaglaan,residential,30,False,False,41.230000000000004,"LINESTRING (5.6494989 51.4749323, 5.6498985 51.4750894, 5.6499974 51.4751347)",,,,
7144700,Haaglaan,residential,30,False,True,43.57,"LINESTRING (5.6494989 51.4749323, 5.6494094 51.4749063, 5.64934 51.4748959, 5.6489702 51.4748835, 5.6488816 51.4748827)",,,,
7144700,Haaglaan,residential,30,False,True,41.230000000000004,"LINESTRING (5.6499974 51.4751347, 5.6498985 51.4750894, 5.6494989 51.4749323)",,,,
7144717,Trambrugweg,residential,30,False,False,133.601,"LINESTRING (5.6499974 51.4751347, 5.6497881 51.4753008, 5.6496767 51.4754528, 5.649593 51.475647, 5.6495333 51.4759885, 5.6495238 51.4762671)",,,,
7144793,Oude Huys,residential,30,False,False,197.675,"LINESTRING (5.6499974 51.4751347, 5.65055 51.47548, 5.6505721 51.4755065, 5.6506 51.47554, 5.6505802 51.4756811, 5.6505212 51.476044, 5.6504752 51.4761449, 5.6503036 51.4761754, 5.6497613 51.4762747, 5.6495238 51.4762671)",,,,
7144717,Trambrugweg,residential,30,False,True,60.620999999999995,"LINESTRING (5.6499974 51.4751347, 5.650204 51.4750094, 5.6503789 51.4749295, 5.6505369 51.4748676, 5.6507087 51.4748277)",,,,
266705475,Verlengde Stationsstraat,unclassified,50,True,False,27.956999999999997,"LINESTRING (5.6564438 51.4752947, 5.6565321 51.4753329, 5.6566399 51.4754007, 5.6567564 51.4754523)",,,,
293308070,Verlengde Stationsstraat,unclassified,50,False,True,51.518,"LINESTRING (5.6564438 51.4752947, 5.6563719 51.4752199, 5.6561906 51.4749566, 5.6561632 51.4748686)",,,,
7142941,Groenstraat,residential,30,False,False,175.167,"LINESTRING (5.6578553 51.4754591, 5.6579121 51.4755266, 5.6579648 51.4755767, 5.6580196 51.4756099, 5.6581127 51.4756606, 5.6581825 51.4756891, 5.6582384 51.4757089, 5.6583689 51.4757318, 5.6585395 51.4757324, 5.6587968 51.4757244, 5.6591344 51.4757276, 5.6594635 51.4757535, 5.6596246 51.4757653, 5.6596481 51.475773, 5.6596638 51.4757843, 5.6596716 51.4757976, 5.6596816 51.4758092, 5.6596931 51.4758231, 5.6597117 51.4758338, 5.6597312 51.4758406, 5.6597535 51.4758446, 5.659781 51.4758491, 5.6598214 51.4758595, 5.6598514 51.4758728, 5.6598729 51.4758884, 5.6598792 51.4758945, 5.6598901 51.4759049, 5.6599044 51.4759253, 5.6599108 51.4759473, 5.6599116 51.47597, 5.6599103 51.4759903, 5.659905 51.4760079, 5.6598953 51.4760282)",,,,
26237270,Verlengde Stationsstraat,unclassified,50,False,False,29.023,"LINESTRING (5.6578553 51.4754591, 5.6575731 51.4755125, 5.6574548 51.4755359)",,,,
266705476,Groenewoud,unclassified,50,False,False,6.084,"LINESTRING (5.6567044 51.4754964, 5.6567564 51.4754523)",,,,
"[293308928, 293308929, 7144883]",Groenewoud,unclassified,"['50', '30']",False,False,138.21800000000002,"LINESTRING (5.6567044 51.4754964, 5.6566561 51.4755578, 5.6565786 51.4756601, 5.656532 51.475736, 5.6564925 51.4759182, 5.65649 51.47593, 5.6564498 51.4760586, 5.656402 51.4762008, 5.6563615 51.4763251, 5.65624 51.4766989)",,,,
266705474,Verlengde Stationsstraat,unclassified,50,True,False,29.397,"LINESTRING (5.6567044 51.4754964, 5.6565921 51.4754358, 5.6564844 51.475363, 5.6564438 51.4752947)",,,,
26237270,Verlengde Stationsstraat,unclassified,50,False,True,29.023,"LINESTRING (5.6574548 51.4755359, 5.6575731 51.4755125, 5.6578553 51.4754591)",,,,
266705474,Verlengde Stationsstraat,unclassified,50,True,False,54.53,"LINESTRING (5.6574548 51.4755359, 5.6573475 51.4755692, 5.65714 51.4755799, 5.6568644 51.475545, 5.6567044 51.4754964)",,,,
100682017,,unclassified,30,False,True,7.056,"LINESTRING (5.6598953 51.4760282, 5.6599943 51.4760432)",,,,
7142941,Groenstraat,residential,30,False,True,175.167,"LINESTRING (5.6598953 51.4760282, 5.659905 51.4760079, 5.6599103 51.4759903, 5.6599116 51.47597, 5.6599108 51.4759473, 5.6599044 51.4759253, 5.6598901 51.4759049, 5.6598792 51.4758945, 5.6598729 51.4758884, 5.6598514 51.4758728, 5.6598214 51.4758595, 5.659781 51.4758491, 5.6597535 51.4758446, 5.6597312 51.4758406, 5.6597117 51.4758338, 5.6596931 51.4758231, 5.6596816 51.4758092, 5.6596716 51.4757976, 5.6596638 51.4757843, 5.6596481 51.475773, 5.6596246 51.4757653, 5.6594635 51.4757535, 5.6591344 51.4757276, 5.6587968 51.4757244, 5.6585395 51.4757324, 5.6583689 51.4757318, 5.6582384 51.4757089, 5.6581825 51.4756891, 5.6581127 51.4756606, 5.6580196 51.4756099, 5.6579648 51.4755767, 5.6579121 51.4755266, 5.6578553 51.4754591)",,,,
293308080,Weg op den Heuvel,residential,30,False,False,67.146,"LINESTRING (5.6598953 51.4760282, 5.659879 51.4760457, 5.6598623 51.4760585, 5.6598398 51.47607, 5.6598152 51.4760822, 5.6597894 51.4760908, 5.6597643 51.4761026, 5.6597463 51.4761178, 5.6597347 51.476137, 5.6596901 51.4762866, 5.65964 51.4763827, 5.6595938 51.4764384, 5.6595409 51.4764913, 5.6594781 51.4765541)",,,,
7142814,Stationsplein,busway,50,True,False,6.487,"LINESTRING (5.6623878 51.4762109, 5.6624474 51.4761659)",1,,,
7142846,Stationsplein,unclassified,50,False,False,20.446,"LINESTRING (5.6623878 51.4762109, 5.6624457 51.4763912)",2,,,
317368524,Stationsplein,unclassified,50,False,True,17.075,"LINESTRING (5.6623878 51.4762109, 5.6622536 51.4761601, 5.6621641 51.4761597)",2,,,
7144717,Trambrugweg,residential,30,False,False,11.482,"LINESTRING (5.6495238 51.4762671, 5.64951 51.47637)",,,,
7144717,Trambrugweg,residential,30,False,True,133.601,"LINESTRING (5.6495238 51.4762671, 5.6495333 51.4759885, 5.649593 51.475647, 5.6496767 51.4754528, 5.6497881 51.4753008, 5.6499974 51.4751347)",,,,
7144793,Oude Huys,residential,30,False,True,197.675,"LINESTRING (5.6495238 51.4762671, 5.6497613 51.4762747, 5.6503036 51.4761754, 5.6504752 51.4761449, 5.6505212 51.476044, 5.6505802 51.4756811, 5.6506 51.47554, 5.6505721 51.4755065, 5.65055 51.47548, 5.6499974 51.4751347)",,,,
7144801,Kloosterweide,residential,30,False,False,154.21800000000002,"LINESTRING (5.6486665 51.4762612, 5.6486517 51.4761852, 5.6488006 51.4753582, 5.6488816 51.4748827)",,,,
7144803,Kloosterweide,residential,30,False,False,62.78699999999999,"LINESTRING (5.6486665 51.4762612, 5.6487429 51.4763269, 5.6488127 51.4763489, 5.64951 51.47637)",,,,
7144717,Trambrugweg,residential,30,False,True,11.482,"LINESTRING (5.64951 51.47637, 5.6495238 51.4762671)",,,,
7144717,Trambrugweg,residential,30,False,False,42.61,"LINESTRING (5.64951 51.47637, 5.64951 51.4766, 5.64956 51.47675)",,,,
7144803,Kloosterweide,residential,30,False,True,62.78699999999999,"LINESTRING (5.64951 51.47637, 5.6488127 51.4763489, 5.6487429 51.4763269, 5.6486665 51.4762612)",,,,
7142846,Stationsplein,unclassified,50,False,True,20.446,"LINESTRING (5.6624457 51.4763912, 5.6623878 51.4762109)",2,,,
"[7142721, 653490807]",Smalstraat,"['unclassified', 'busway']",50,False,False,58.196999999999996,"LINESTRING (5.6624457 51.4763912, 5.6626202 51.4768443, 5.6626406 51.4769003)",2,,,
100693976,Stationsplein,unclassified,50,False,False,35.788,"LINESTRING (5.6614351 51.4764787, 5.6614438 51.4761569)",,,,
"[7142856, 293308077]",Weg op den Heuvel,"['residential', 'unclassified']",30,False,False,165.775,"LINESTRING (5.6594781 51.4765541, 5.6593607 51.4765942, 5.6592319 51.476632, 5.6591533 51.4766436, 5.6588199 51.4766461, 5.6581611 51.4766511, 5.6572465 51.4766986, 5.6571933 51.4767211, 5.657157 51.4767526)",,,,
7142948,De Callenburgh,unclassified,30,False,False,44.206,"LINESTRING (5.6594781 51.4765541, 5.6595497 51.4765896, 5.6596721 51.4766307, 5.6598868 51.4767159, 5.6599842 51.4767629, 5.6600079 51.4767743)",,,,
293308080,Weg op den Heuvel,residential,30,False,True,67.14599999999999,"LINESTRING (5.6594781 51.4765541, 5.6595409 51.4764913, 5.6595938 51.4764384, 5.65964 51.4763827, 5.6596901 51.4762866, 5.6597347 51.476137, 5.6597463 51.4761178, 5.6597643 51.4761026, 5.6597894 51.4760908, 5.6598152 51.4760822, 5.6598398 51.47607, 5.6598623 51.4760585, 5.659879 51.4760457, 5.6598953 51.4760282)",,,,
7144806,Kerkstraat Zuid,unclassified,30,False,False,69.219,"LINESTRING (5.65624 51.4766989, 5.6559956 51.4773025)",,,,
7144816,Beugelsplein,unclassified,30,False,False,63.989000000000004,"LINESTRING (5.65624 51.4766989, 5.6564085 51.4767164, 5.6569751 51.4767296, 5.6570584 51.4767358, 5.657157 51.4767526)",,,,
"[293308928, 293308929, 7144883]",Groenewoud,unclassified,"['30', '50']",False,True,138.218,"LINESTRING (5.65624 51.4766989, 5.6563615 51.4763251, 5.656402 51.4762008, 5.6564498 51.4760586, 5.65649 51.47593, 5.6564925 51.4759182, 5.656532 51.475736, 5.6565786 51.4756601, 5.6566561 51.4755578, 5.6567044 51.4754964)",,,,
7144816,Beugelsplein,unclassified,30,False,True,63.989000000000004,"LINESTRING (5.657157 51.4767526, 5.6570584 51.4767358, 5.6569751 51.4767296, 5.6564085 51.4767164, 5.65624 51.4766989)",,,,
"[1103867754, 7144933]",Zuid Koninginnewal,unclassified,"['30', '50']",False,False,97.316,"LINESTRING (5.657157 51.4767526, 5.6572727 51.4771884, 5.6573467 51.4774679, 5.6573513 51.4774853, 5.6573641 51.4775304, 5.6573678 51.4775503, 5.6573747 51.4775794, 5.6573834 51.4776163)",,,,
"[7142856, 293308077]",Weg op den Heuvel,"['unclassified', 'residential']",30,False,True,165.77499999999995,"LINESTRING (5.657157 51.4767526, 5.6571933 51.4767211, 5.6572465 51.4766986, 5.6581611 51.4766511, 5.6588199 51.4766461, 5.6591533 51.4766436, 5.6592319 51.476632, 5.6593607 51.4765942, 5.6594781 51.4765541)",,,,
7144717,Trambrugweg,residential,30,False,True,42.61,"LINESTRING (5.64956 51.47675, 5.64951 51.4766, 5.64951 51.47637)",,,,
"[7145036, 430554932]",Eikendreef,tertiary,50,False,True,104.899,"LINESTRING (5.64956 51.47675, 5.6496169 51.476735, 5.6499654 51.4766433, 5.6507101 51.4764215, 5.6508839 51.4763862, 5.6509474 51.4763744)","['2', '3']",,,
293308061,De Callenburgh,unclassified,50,False,True,10.056,"LINESTRING (5.6601197 51.476832, 5.6600079 51.4767743)",,,,
7143198,Stationsstraat,tertiary,50,True,False,62.16400000000001,"LINESTRING (5.6601197 51.476832, 5.6600635 51.4768991, 5.6600293 51.4769636, 5.66001 51.4771, 5.6600232 51.4771809, 5.6600252 51.4771923, 5.6600332 51.4772388, 5.6600565 51.4773412, 5.6600645 51.4773764)",3,,,
7144809,De Wiel,unclassified,30,False,False,32.385000000000005,"LINESTRING (5.6546597 51.4770207, 5.6550059 51.4770727, 5.6550657 51.4771313)",,,,
7144807,De Wiel,unclassified,30,False,False,67.164,"LINESTRING (5.6550657 51.4771313, 5.6557634 51.4772642, 5.6559956 51.4773025)",,,,
"[7144808, 7144836]",De Wiel,"['residential', 'unclassified']",30,False,False,54.052,"LINESTRING (5.6550657 51.4771313, 5.6550483 51.4771537, 5.6550003 51.477194, 5.6548663 51.4775436, 5.65483 51.47759)",,,,
7144809,De Wiel,unclassified,30,False,True,32.385000000000005,"LINESTRING (5.6550657 51.4771313, 5.6550059 51.4770727, 5.6546597 51.4770207)",,,,
7143242,Kasteel-Traverse,primary,50,True,False,14.377,"LINESTRING (5.6627161 51.4771294, 5.6629187 51.4771012)",2,N270,,
