osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
6633496,Gijzenveltplantsoen,tertiary,50,False,True,63.35,"LINESTRING (4.6085747 52.4539502, 4.608662 52.4538477, 4.6086829 52.4538179, 4.608725 52.4537416, 4.6088308 52.4534587, 4.6088479 52.4534086)",,
6633509,Waalstraat,residential,30,False,False,34.11,"LINESTRING (4.6085747 52.4539502, 4.6086541 52.4539767, 4.6088778 52.4540503, 4.6090174 52.4540962)",,
6633165,Waalstraat,residential,30,False,False,9.793,"LINESTRING (4.6090174 52.4540962, 4.6091423 52.4541405)",,
6633507,Waalstraat,residential,30,False,True,55.797,"LINESTRING (4.6090174 52.4540962, 4.6092268 52.4540474, 4.6098045 52.4539504)",,
6633509,Waalstraat,residential,30,False,True,34.11,"LINESTRING (4.6090174 52.4540962, 4.6088778 52.4540503, 4.6086541 52.4539767, 4.6085747 52.4539502)",,
6637414,Poolsterstraat,residential,30,False,True,123.67,"LINESTRING (4.6052041 52.4541116, 4.6060689 52.4531322)",,
6637573,Eenhoornstraat,residential,30,False,False,61.598,"LINESTRING (4.6052041 52.4541116, 4.60599 52.45439)",,
6637573,Eenhoornstraat,residential,30,False,True,58.590999999999994,"LINESTRING (4.6052041 52.4541116, 4.6051704 52.4541005, 4.6044435 52.453861)",,
6633186,Lekstraat,residential,30,False,False,61.309,"LINESTRING (4.6111208 52.4541519, 4.6107 52.45464)",,
6633291,Maasstraat,residential,30,False,False,116.787,"LINESTRING (4.6111208 52.4541519, 4.6111739 52.4541684, 4.6117216 52.4543382, 4.6126389 52.4546488)",,
6633291,Maasstraat,residential,30,False,True,94.803,"LINESTRING (4.6111208 52.4541519, 4.6100782 52.4538193, 4.6098813 52.4537565)",,
6633069,IJsselstraat,residential,30,False,False,120.402,"LINESTRING (4.6091423 52.4541405, 4.6082939 52.4550919)",,
6633165,Waalstraat,residential,30,False,False,119.273,"LINESTRING (4.6091423 52.4541405, 4.6107 52.45464)",,
6633165,Waalstraat,residential,30,False,True,9.793,"LINESTRING (4.6091423 52.4541405, 4.6090174 52.4540962)",,
6637958,Saturnusstraat,residential,30,False,True,58.683,"LINESTRING (4.6040196 52.4543212, 4.6044435 52.453861)",,
6637382,Venusstraat,residential,30,False,False,60.346999999999994,"LINESTRING (4.6040196 52.4543212, 4.6043474 52.4544235, 4.6046939 52.4545376, 4.6048069 52.4545748)",,
6637554,Radarstraat,residential,30,False,False,56.658,"LINESTRING (4.60599 52.45439, 4.6056015 52.4548412)",,
6637573,Eenhoornstraat,residential,30,False,True,61.598,"LINESTRING (4.60599 52.45439, 4.6052041 52.4541116)",,
6637386,Radarstraat,residential,30,False,True,127.91900000000001,"LINESTRING (4.60599 52.45439, 4.6062465 52.454093, 4.6064273 52.4538901, 4.6068219 52.4534388, 4.6068779 52.4533748)",,
6637994,Venusstraat,residential,30,False,False,61.454,"LINESTRING (4.6048069 52.4545748, 4.6056015 52.4548412)",,
6637382,Venusstraat,residential,30,False,True,60.346999999999994,"LINESTRING (4.6048069 52.4545748, 4.6046939 52.4545376, 4.6043474 52.4544235, 4.6040196 52.4543212)",,
6638075,Uranusstraat,residential,30,False,False,124.11399999999999,"LINESTRING (4.6048069 52.4545748, 4.6046051 52.4547969, 4.6040762 52.455402, 4.6039378 52.4555573)",,
6633165,Waalstraat,residential,30,False,False,119.215,"LINESTRING (4.6107 52.45464, 4.612253 52.4551438)",,
6633165,Waalstraat,residential,30,False,True,119.273,"LINESTRING (4.6107 52.45464, 4.6091423 52.4541405)",,
6633186,Lekstraat,residential,30,False,False,35.198,"LINESTRING (4.6107 52.45464, 4.6104439 52.4549154)",,
6633186,Lekstraat,residential,30,False,True,61.309,"LINESTRING (4.6107 52.45464, 4.6111208 52.4541519)",,
6633189,Scheldestraat,residential,30,False,False,60.937,"LINESTRING (4.6126389 52.4546488, 4.612253 52.4551438)",,
6633291,Maasstraat,residential,30,False,False,91.07,"LINESTRING (4.6126389 52.4546488, 4.6138311 52.4550269)",,
6633291,Maasstraat,residential,30,False,True,116.787,"LINESTRING (4.6126389 52.4546488, 4.6117216 52.4543382, 4.6111739 52.4541684, 4.6111208 52.4541519)",,
6637554,Radarstraat,residential,30,False,True,56.658,"LINESTRING (4.6056015 52.4548412, 4.60599 52.45439)",,
6637994,Venusstraat,residential,30,False,True,61.454,"LINESTRING (4.6056015 52.4548412, 4.6048069 52.4545748)",,
6637968,Radarstraat,residential,30,False,False,123.821,"LINESTRING (4.6056015 52.4548412, 4.6054963 52.4549623, 4.6053405 52.4551437, 4.6047372 52.4558223)",,
6633186,Lekstraat,residential,30,False,False,86.757,"LINESTRING (4.6104439 52.4549154, 4.6098367 52.4556023)",,
6633186,Lekstraat,residential,30,False,True,35.198,"LINESTRING (4.6104439 52.4549154, 4.6107 52.45464)",,
6633180,Reggestraat,residential,30,False,False,143.77800000000002,"LINESTRING (4.6104439 52.4549154, 4.6096739 52.4546726, 4.6090808 52.4553465)",,
6633219,Reggestraat,residential,30,False,False,142.59,"LINESTRING (4.6104439 52.4549154, 4.611169 52.455144, 4.61119 52.4552, 4.6106101 52.4558358)",,
6633496,Gijzenveltplantsoen,tertiary,50,False,False,63.472,"LINESTRING (4.6077464 52.4548857, 4.6073189 52.4553936)",,
6633060,Hunzestraat,residential,30,False,False,43.939,"LINESTRING (4.6077464 52.4548857, 4.6078358 52.454921, 4.6080366 52.4550216, 4.6082939 52.4550919)",,
6633496,Gijzenveltplantsoen,tertiary,50,False,True,118.19900000000001,"LINESTRING (4.6077464 52.4548857, 4.6078083 52.4548152, 4.6085029 52.4540321, 4.6085747 52.4539502)",,
6633190,Vechtstraat,residential,30,False,False,61.993,"LINESTRING (4.6138311 52.4550269, 4.613389 52.455515)",,
6633291,Maasstraat,residential,30,False,True,91.07,"LINESTRING (4.6138311 52.4550269, 4.6126389 52.4546488)",,
6633291,Maasstraat,residential,30,False,False,101.04499999999999,"LINESTRING (4.6138311 52.4550269, 4.6139236 52.4550615, 4.6141439 52.4551319, 4.6150436 52.4553865, 4.61514 52.45545)",,
6633069,IJsselstraat,residential,30,False,True,120.402,"LINESTRING (4.6082939 52.4550919, 4.6091423 52.4541405)",,
6633188,IJsselstraat,residential,30,False,False,60.683,"LINESTRING (4.6082939 52.4550919, 4.607877 52.4555749)",,
6633060,Hunzestraat,residential,30,False,True,43.93900000000001,"LINESTRING (4.6082939 52.4550919, 4.6080366 52.4550216, 4.6078358 52.454921, 4.6077464 52.4548857)",,
6633213,Hunzestraat,residential,30,False,False,60.381,"LINESTRING (4.6082939 52.4550919, 4.6089699 52.4553146, 4.6090808 52.4553465)",,
6633165,Waalstraat,residential,30,False,False,87.344,"LINESTRING (4.612253 52.4551438, 4.613389 52.455515)",,
6633165,Waalstraat,residential,30,False,True,119.215,"LINESTRING (4.612253 52.4551438, 4.6107 52.45464)",,
6633189,Scheldestraat,residential,30,False,False,135.59,"LINESTRING (4.612253 52.4551438, 4.6113385 52.4562284)",,
6633189,Scheldestraat,residential,30,False,True,60.937,"LINESTRING (4.612253 52.4551438, 4.6126389 52.4546488)",,
6633179,Hunzestraat,residential,30,False,False,58.617999999999995,"LINESTRING (4.6090808 52.4553465, 4.6091782 52.4553861, 4.6098367 52.4556023)",,
6633180,Reggestraat,residential,30,False,True,143.77800000000002,"LINESTRING (4.6090808 52.4553465, 4.6096739 52.4546726, 4.6104439 52.4549154)",,
6633213,Hunzestraat,residential,30,False,True,60.381,"LINESTRING (4.6090808 52.4553465, 4.6089699 52.4553146, 4.6082939 52.4550919)",,
6633496,Gijzenveltplantsoen,tertiary,50,False,True,63.472,"LINESTRING (4.6073189 52.4553936, 4.6077464 52.4548857)",,
6633185,Rijnstraat,residential,30,False,False,42.9,"LINESTRING (4.6073189 52.4553936, 4.607404 52.4554142, 4.6076309 52.4554913, 4.607877 52.4555749)",,
6633496,Gijzenveltplantsoen,tertiary,50,False,False,178.82899999999998,"LINESTRING (4.6073189 52.4553936, 4.606172 52.4567144, 4.6061524 52.4567364, 4.6061113 52.4568217)",,
6633178,Maasstraat,residential,30,False,False,108.76500000000001,"LINESTRING (4.61514 52.45545, 4.6159002 52.4557125, 4.6164787 52.4558001, 4.61661 52.45582)",,
6633291,Maasstraat,residential,30,False,True,101.045,"LINESTRING (4.61514 52.45545, 4.6150436 52.4553865, 4.6141439 52.4551319, 4.6139236 52.4550615, 4.6138311 52.4550269)",,
"[6633296, 6633294]",Eemstraat,"['unclassified', 'residential']",30,False,False,62.580999999999996,"LINESTRING (4.61514 52.45545, 4.61512 52.45547, 4.61475 52.45596)",,
6633165,Waalstraat,residential,30,False,False,55.404,"LINESTRING (4.613389 52.455515, 4.61411 52.45575)",,
6633165,Waalstraat,residential,30,False,True,87.344,"LINESTRING (4.613389 52.455515, 4.612253 52.4551438)",,
6633190,Vechtstraat,residential,30,False,True,61.993,"LINESTRING (4.613389 52.455515, 4.6138311 52.4550269)",,
6633190,Vechtstraat,residential,30,False,False,94.968,"LINESTRING (4.613389 52.455515, 4.6127826 52.4561681, 4.612754 52.4562703)",,
6637967,Mercuriusstraat,residential,30,False,False,61.663,"LINESTRING (4.6039378 52.4555573, 4.6047372 52.4558223)",,
6638075,Uranusstraat,residential,30,False,True,124.11399999999999,"LINESTRING (4.6039378 52.4555573, 4.6040762 52.455402, 4.6046051 52.4547969, 4.6048069 52.4545748)",,
6633186,Lekstraat,residential,30,False,True,86.757,"LINESTRING (4.6098367 52.4556023, 4.6104439 52.4549154)",,
6633198,Hunzestraat,residential,30,False,False,58.484,"LINESTRING (4.6098367 52.4556023, 4.6106101 52.4558358)",,
6633179,Hunzestraat,residential,30,False,True,58.617999999999995,"LINESTRING (4.6098367 52.4556023, 4.6091782 52.4553861, 4.6090808 52.4553465)",,
6633186,Lekstraat,residential,30,False,False,57.754,"LINESTRING (4.6098367 52.4556023, 4.60952 52.45599, 4.6094854 52.4560737)",,
6633188,IJsselstraat,residential,30,False,True,60.683,"LINESTRING (4.607877 52.4555749, 4.6082939 52.4550919)",,
6633185,Rijnstraat,residential,30,False,False,64.2,"LINESTRING (4.607877 52.4555749, 4.6085519 52.4557978, 4.60871 52.45585)",,
6633185,Rijnstraat,residential,30,False,True,42.9,"LINESTRING (4.607877 52.4555749, 4.6076309 52.4554913, 4.607404 52.4554142, 4.6073189 52.4553936)",,
6638007,IJsselstraat,residential,30,False,False,163.21699999999998,"LINESTRING (4.607877 52.4555749, 4.6077566 52.4559005, 4.6077016 52.456173, 4.6075788 52.4566996, 4.6075201 52.4569516, 4.6075189 52.4570247)",,
6633165,Waalstraat,residential,30,False,True,55.404,"LINESTRING (4.61411 52.45575, 4.613389 52.455515)",,
6633183,Waalstraat,residential,30,False,False,51.08,"LINESTRING (4.61411 52.45575, 4.61377 52.45616)",,
6633199,Waalstraat,residential,30,False,False,49.253,"LINESTRING (4.61411 52.45575, 4.61475 52.45596)",,
6637967,Mercuriusstraat,residential,30,False,True,61.663,"LINESTRING (4.6047372 52.4558223, 4.6039378 52.4555573)",,
6637968,Radarstraat,residential,30,False,True,123.82100000000001,"LINESTRING (4.6047372 52.4558223, 4.6053405 52.4551437, 4.6054963 52.4549623, 4.6056015 52.4548412)",,
6637999,Radarstraat,residential,30,False,False,65.87,"LINESTRING (4.6047372 52.4558223, 4.6043581 52.4562875, 4.6043461 52.4563023, 4.6043015 52.4563518)",,
6633178,Maasstraat,residential,30,False,True,108.765,"LINESTRING (4.61661 52.45582, 4.6164787 52.4558001, 4.6159002 52.4557125, 4.61514 52.45545)",,
6633423,Maasstraat,tertiary,30,False,False,80.93699999999998,"LINESTRING (4.61661 52.45582, 4.6173249 52.4559577, 4.6175901 52.4559903, 4.6177632 52.4559785)",,
6633169,Reggestraat,residential,30,False,False,36.033,"LINESTRING (4.6106101 52.4558358, 4.6105462 52.4561575)",,
6633198,Hunzestraat,residential,30,False,True,58.484,"LINESTRING (4.6106101 52.4558358, 4.6098367 52.4556023)",,
6633219,Reggestraat,residential,30,False,True,142.59,"LINESTRING (4.6106101 52.4558358, 4.61119 52.4552, 4.611169 52.455144, 4.6104439 52.4549154)",,
6633185,Rijnstraat,residential,30,False,False,58.131,"LINESTRING (4.60871 52.45585, 4.6087575 52.4558637, 4.6094854 52.4560737)",,
6633185,Rijnstraat,residential,30,False,True,64.2,"LINESTRING (4.60871 52.45585, 4.6085519 52.4557978, 4.607877 52.4555749)",,
6633202,Roerstraat,residential,30,False,False,125.67399999999999,"LINESTRING (4.60871 52.45585, 4.6086544 52.4559229, 4.6086001 52.4561406, 4.6085991 52.4561446, 4.6085539 52.4564222, 4.608566 52.4564349, 4.60859 52.45646, 4.6086246 52.4564624, 4.6089675 52.4564861, 4.60941 52.4565167)",,
6633428,Spaarnestraat,tertiary,30,True,False,39.364,"LINESTRING (4.6177632 52.4559785, 4.6176037 52.4563189)",,
6633423,Maasstraat,tertiary,30,False,True,80.937,"LINESTRING (4.6177632 52.4559785, 4.6175901 52.4559903, 4.6173249 52.4559577, 4.61661 52.45582)",,
"[1020254151, 1030987165, 214841783]",Spaarnestraat,tertiary,"['30', '50']",False,True,62.509,"LINESTRING (4.6177632 52.4559785, 4.6177902 52.4558607, 4.6178931 52.4556425, 4.6179351 52.4555534, 4.6179855 52.4554338)",,
6633173,Waalstraat,residential,30,False,False,117.462,"LINESTRING (4.61475 52.45596, 4.61643 52.4562205)",,
6633199,Waalstraat,residential,30,False,True,49.253,"LINESTRING (4.61475 52.45596, 4.61411 52.45575)",,
6633220,Eemstraat,residential,30,False,False,68.513,"LINESTRING (4.61475 52.45596, 4.61452 52.45656)",,
"[6633296, 6633294]",Eemstraat,"['residential', 'unclassified']",30,False,True,62.580999999999996,"LINESTRING (4.61475 52.45596, 4.61512 52.45547, 4.61514 52.45545)",,
6633185,Rijnstraat,residential,30,False,False,61.741,"LINESTRING (4.6094854 52.4560737, 4.6103885 52.4561475)",,
6633186,Lekstraat,residential,30,False,False,49.524,"LINESTRING (4.6094854 52.4560737, 4.60941 52.4565167)",,
6633185,Rijnstraat,residential,30,False,True,58.131,"LINESTRING (4.6094854 52.4560737, 4.6087575 52.4558637, 4.60871 52.45585)",,
6633186,Lekstraat,residential,30,False,True,57.754,"LINESTRING (4.6094854 52.4560737, 4.60952 52.45599, 4.6098367 52.4556023)",,
6633183,Waalstraat,residential,30,False,True,51.08,"LINESTRING (4.61377 52.45616, 4.61411 52.45575)",,
6633185,Rijnstraat,residential,30,False,False,10.743,"LINESTRING (4.6103885 52.4561475, 4.6105462 52.4561575)",,
6633185,Rijnstraat,residential,30,False,True,61.741,"LINESTRING (4.6103885 52.4561475, 4.6094854 52.4560737)",,
6633194,Roerstraat,residential,30,False,False,107.499,"LINESTRING (4.6103885 52.4561475, 4.6102789 52.4565686, 4.6102662 52.4565743, 4.6102378 52.456587, 4.6101893 52.4565836, 4.6098578 52.4565552, 4.60941 52.4565167)",,
6633169,Reggestraat,residential,30,False,True,36.033,"LINESTRING (4.6105462 52.4561575, 4.6106101 52.4558358)",,
6633185,Rijnstraat,residential,30,False,False,54.261,"LINESTRING (4.6105462 52.4561575, 4.6113385 52.4562284)",,
6633185,Rijnstraat,residential,30,False,True,10.743,"LINESTRING (4.6105462 52.4561575, 4.6103885 52.4561475)",,
6633185,Rijnstraat,residential,30,False,False,93.515,"LINESTRING (4.6113385 52.4562284, 4.6126938 52.4563872)",,
6633185,Rijnstraat,residential,30,False,True,54.261,"LINESTRING (4.6113385 52.4562284, 4.6105462 52.4561575)",,
6633189,Scheldestraat,residential,30,False,True,135.59,"LINESTRING (4.6113385 52.4562284, 4.612253 52.4551438)",,
6633189,Scheldestraat,residential,30,False,False,30.626,"LINESTRING (4.6113385 52.4562284, 4.6112733 52.4564643, 4.6112634 52.4565)",,
6633173,Waalstraat,residential,30,False,True,117.462,"LINESTRING (4.61643 52.4562205, 4.61475 52.45596)",,
6633426,Merwedestraat,tertiary,30,True,False,46.174,"LINESTRING (4.61643 52.4562205, 4.61661 52.45582)",,
6633185,Rijnstraat,residential,30,False,True,93.515,"LINESTRING (4.6126938 52.4563872, 4.6113385 52.4562284)",,
6633190,Vechtstraat,residential,30,False,False,29.254,"LINESTRING (4.6126938 52.4563872, 4.6126061 52.4566448)",,
6633190,Vechtstraat,residential,30,False,True,13.624,"LINESTRING (4.6126938 52.4563872, 4.612754 52.4562703)",,
6633419,Spaarnestraat,tertiary,30,True,False,75.233,"LINESTRING (4.6176037 52.4563189, 4.6173065 52.4569708)",,
6637999,Radarstraat,residential,30,False,True,6.267,"LINESTRING (4.6042467 52.4563972, 4.6043015 52.4563518)",,
6638015,Grahamstraat,residential,30,False,False,106.41999999999999,"LINESTRING (4.6042467 52.4563972, 4.604229 52.4564177, 4.6041961 52.4564537, 4.60409 52.45657, 4.6039031 52.4567863, 4.603935 52.4568685, 4.6039706 52.4569601, 4.60408 52.45729)",,
6633283,Rijnstraat,residential,30,False,True,62.329,"LINESTRING (4.6136306 52.4564169, 4.61452 52.45656)",,
205692163,Rijnstraat,residential,30,False,False,61.593,"LINESTRING (4.6136306 52.4564169, 4.612754 52.4562703)",,
"[6633217, 6633283]","['Rijnstraat', 'Kromme Mijdrechtstraat']",residential,30,False,False,118.67599999999999,"LINESTRING (4.6136306 52.4564169, 4.6134926 52.4568547, 4.6134721 52.4569478, 4.6143135 52.457072)",,
6633195,Lingestraat,residential,30,False,False,35.318,"LINESTRING (4.6112634 52.4565, 4.6117756 52.4565589)",,
6633189,Scheldestraat,residential,30,False,False,63.347,"LINESTRING (4.6112634 52.4565, 4.6111292 52.4570111, 4.6111396 52.4570628)",,
6633189,Scheldestraat,residential,30,False,True,30.626,"LINESTRING (4.6112634 52.4565, 4.6112733 52.4564643, 4.6113385 52.4562284)",,
6633186,Lekstraat,residential,30,False,True,49.524,"LINESTRING (4.60941 52.4565167, 4.6094854 52.4560737)",,
6633186,Lekstraat,residential,30,False,False,73.224,"LINESTRING (4.60941 52.4565167, 4.6093304 52.4568502, 4.6092703 52.4571019, 4.6092539 52.4571683)",,
6633194,Roerstraat,residential,30,False,True,107.499,"LINESTRING (4.60941 52.4565167, 4.6098578 52.4565552, 4.6101893 52.4565836, 4.6102378 52.456587, 4.6102662 52.4565743, 4.6102789 52.4565686, 4.6103885 52.4561475)",,
6633202,Roerstraat,residential,30,False,True,125.674,"LINESTRING (4.60941 52.4565167, 4.6089675 52.4564861, 4.6086246 52.4564624, 4.60859 52.45646, 4.608566 52.4564349, 4.6085539 52.4564222, 4.6085991 52.4561446, 4.6086001 52.4561406, 4.6086544 52.4559229, 4.60871 52.45585)",,
6633098,Dollardstraat,residential,30,False,False,59.455,"LINESTRING (4.6117756 52.4565589, 4.6116226 52.4570854)",,
6633195,Lingestraat,residential,30,False,True,35.318,"LINESTRING (4.6117756 52.4565589, 4.6112634 52.4565)",,
6633221,Lingestraat,residential,30,False,False,25.951,"LINESTRING (4.6117756 52.4565589, 4.6121548 52.4565917)",,
6633220,Eemstraat,residential,30,False,True,68.513,"LINESTRING (4.61452 52.45656, 4.61475 52.45596)",,
6633233,Eemstraat,residential,30,False,False,58.626,"LINESTRING (4.61452 52.45656, 4.6143135 52.457072)",,
6633283,Rijnstraat,residential,30,False,False,62.329,"LINESTRING (4.61452 52.45656, 4.6136306 52.4564169)",,
6633286,Rijnstraat,residential,30,False,False,58.879,"LINESTRING (4.61452 52.45656, 4.61537 52.45667)",,
6633100,Lingestraat,residential,30,False,False,60.702,"LINESTRING (4.6121548 52.4565917, 4.6119546 52.4571238)",,
6633221,Lingestraat,residential,30,False,True,25.951,"LINESTRING (4.6121548 52.4565917, 4.6117756 52.4565589)",,
6633222,Lingestraat,residential,30,False,False,31.144,"LINESTRING (4.6121548 52.4565917, 4.6126061 52.4566448)",,
6633190,Vechtstraat,residential,30,False,False,62.234,"LINESTRING (4.6126061 52.4566448, 4.6123868 52.4571883)",,
6633190,Vechtstraat,residential,30,False,True,29.254,"LINESTRING (4.6126061 52.4566448, 4.6126938 52.4563872)",,
6633222,Lingestraat,residential,30,False,True,31.144,"LINESTRING (4.6126061 52.4566448, 4.6121548 52.4565917)",,
6633281,Rijnstraat,residential,30,False,False,60.435,"LINESTRING (4.61537 52.45667, 4.6162418 52.4567848)",,
6633286,Rijnstraat,residential,30,False,True,58.879,"LINESTRING (4.61537 52.45667, 4.61452 52.45656)",,
6633235,Kromme Mijdrechtstraat,residential,30,False,False,120.303,"LINESTRING (4.61537 52.45667, 4.6151718 52.4571999, 4.6143135 52.457072)",,
6633496,Gijzenveltplantsoen,tertiary,50,False,True,178.829,"LINESTRING (4.6061113 52.4568217, 4.6061524 52.4567364, 4.606172 52.4567144, 4.6073189 52.4553936)",,
669839156,Stadsparkrotonde,tertiary,50,True,False,16.554,"LINESTRING (4.6061113 52.4568217, 4.6061635 52.456841, 4.6062046 52.4568685, 4.6062311 52.456902, 4.6062409 52.4569388)",roundabout,
6633281,Rijnstraat,residential,30,False,True,60.435,"LINESTRING (4.6162418 52.4567848, 4.61537 52.45667)",,
953942484,Rijnstraat,unclassified,30,False,False,8.537,"LINESTRING (4.6162418 52.4567848, 4.6163629 52.456806)",,
6633407,Merwedestraat,tertiary,30,True,False,64.047,"LINESTRING (4.6162418 52.4567848, 4.6163936 52.4563058, 4.61643 52.4562205)",,
951704217,Stadsparkrotonde,tertiary,50,True,False,6.2669999999999995,"LINESTRING (4.6062409 52.4569388, 4.6062366 52.4569669, 4.6062225 52.4569937)",roundabout,
951704224,Lange Nieuwstraat,tertiary,50,False,False,23.53,"LINESTRING (4.6062409 52.4569388, 4.6063842 52.4569513, 4.606443 52.4569622, 4.6064707 52.4569673, 4.6065766 52.4569897)",,
953942483,Rijnstraat,unclassified,30,False,True,59.286,"LINESTRING (4.6173065 52.4569708, 4.6164654 52.4568239)",,
"[6633419, 6633413, 1030987167]",Spaarnestraat,tertiary,"['30', '50']",True,False,134.402,"LINESTRING (4.6173065 52.4569708, 4.6172413 52.4571073, 4.6169017 52.4578696, 4.6168751 52.4579293, 4.6168199 52.4580582, 4.6167847 52.4581369)",,
6633097,Dollardstraat,residential,30,False,False,34.522,"LINESTRING (4.6111396 52.4570628, 4.6115994 52.457108, 4.6116226 52.4570854)",,
6633189,Scheldestraat,residential,30,False,False,28.183999999999997,"LINESTRING (4.6111396 52.4570628, 4.6110806 52.4572684, 4.6110715 52.4573128)",,
6633189,Scheldestraat,residential,30,False,True,63.347,"LINESTRING (4.6111396 52.4570628, 4.6111292 52.4570111, 4.6112634 52.4565)",,
77113146,,residential,30,False,True,11.952,"LINESTRING (4.6075189 52.4570247, 4.607495 52.4571312)",,
6638007,IJsselstraat,residential,30,False,True,163.21699999999998,"LINESTRING (4.6075189 52.4570247, 4.6075201 52.4569516, 4.6075788 52.4566996, 4.6077016 52.456173, 4.6077566 52.4559005, 4.607877 52.4555749)",,
6638280,Lange Nieuwstraat,tertiary,50,False,False,118.652,"LINESTRING (4.6075189 52.4570247, 4.6077387 52.4570375, 4.6092539 52.4571683)",,
6638280,Lange Nieuwstraat,tertiary,50,False,True,42.463,"LINESTRING (4.6075189 52.4570247, 4.6071372 52.4570115, 4.6068931 52.4570045)",,
6633233,Eemstraat,residential,30,False,True,58.626,"LINESTRING (4.6143135 52.457072, 4.61452 52.45656)",,
6633192,Eemstraat,residential,30,False,False,73.924,"LINESTRING (4.6143135 52.457072, 4.6141096 52.4574263, 4.6140346 52.4576479, 4.6140137 52.4577097)",,
"[6633217, 6633283]","['Rijnstraat', 'Kromme Mijdrechtstraat']",residential,30,False,True,118.67599999999999,"LINESTRING (4.6143135 52.457072, 4.6134721 52.4569478, 4.6134926 52.4568547, 4.6136306 52.4564169)",,
6633235,Kromme Mijdrechtstraat,residential,30,False,True,120.303,"LINESTRING (4.6143135 52.457072, 4.6151718 52.4571999, 4.61537 52.45667)",,
6633098,Dollardstraat,residential,30,False,True,59.455,"LINESTRING (4.6116226 52.4570854, 4.6117756 52.4565589)",,
6633099,Dollardstraat,residential,30,False,False,22.897,"LINESTRING (4.6116226 52.4570854, 4.6119546 52.4571238)",,
6633097,Dollardstraat,residential,30,False,True,34.522,"LINESTRING (4.6116226 52.4570854, 4.6115994 52.457108, 4.6111396 52.4570628)",,
