osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,tunnel
6872591,Ziekerstraat,residential,30,False,False,15.478,"LINESTRING (5.8652896 51.8439637, 5.8652078 51.8440934)",1,,,
6872591,Ziekerstraat,residential,30,False,True,40.838,"LINESTRING (5.8652896 51.8439637, 5.8654991 51.84362)",1,,,
6872276,Tweede Walstraat,residential,30,True,False,139.499,"LINESTRING (5.8652896 51.8439637, 5.8653824 51.8439871, 5.8659108 51.8441202, 5.8659976 51.8441421, 5.8660418 51.8441512, 5.8668284 51.8443124, 5.8671992 51.8443884)",1,,,
6873556,Quackplein,secondary,50,True,False,12.878,"LINESTRING (5.8581836 51.8439073, 5.8581107 51.844014)",2,S101,,
"[6872905, 723317693]",Smetiusstraat,residential,"['50', '30']",True,False,78.023,"LINESTRING (5.8581836 51.8439073, 5.8582891 51.8439262, 5.8584262 51.8439523, 5.858841 51.8440314, 5.8590683 51.8440786, 5.8592532 51.8441382)",,,,
722850507,van Broeckhuysenstraat,residential,30,False,True,10.426,"LINESTRING (5.8672763 51.8440229, 5.8674178 51.8440568)",1,,,
6872278,van Broeckhuysenstraat,residential,30,True,False,130.269,"LINESTRING (5.8672763 51.8440229, 5.8670313 51.843966, 5.8664802 51.843838, 5.8656741 51.8436389, 5.8654991 51.84362)",1,,,
6872606,Staringstraat,residential,30,False,True,97.053,"LINESTRING (5.8672763 51.8440229, 5.8674815 51.8436912, 5.8677807 51.8432076)",1,,,
6873551,Tunnelweg,secondary,50,True,False,39.229,"LINESTRING (5.8576377 51.8439995, 5.8575116 51.8439697, 5.857288 51.8439342, 5.8570868 51.8439094)",3,S102,,
240432150,Quackplein,secondary,50,True,False,20.457,"LINESTRING (5.8576377 51.8439995, 5.8577269 51.8438943, 5.857777 51.8438369)",2,S101,,
722850507,van Broeckhuysenstraat,residential,30,False,False,10.426,"LINESTRING (5.8674178 51.8440568, 5.8672763 51.8440229)",1,,,
6872513,van Broeckhuysenstraat,unclassified,30,False,True,63.19,"LINESTRING (5.8674178 51.8440568, 5.8681397 51.8442199, 5.8682822 51.8442511)",1,,,
722850506,Mariënburg,residential,30,False,True,39.81400000000001,"LINESTRING (5.8674178 51.8440568, 5.8672295 51.8443398, 5.8671992 51.8443884)",1,,,
6872906,In de Betouwstraat,residential,30,True,False,141.92499999999998,"LINESTRING (5.8592532 51.8441382, 5.8593632 51.8440807, 5.8597905 51.8438539, 5.8607059 51.8433665, 5.8608157 51.8433033)",1,,,
6872917,Smetiusstraat,residential,30,True,False,51.120999999999995,"LINESTRING (5.8592532 51.8441382, 5.8593392 51.8441782, 5.8594338 51.8442363, 5.8596522 51.8443938, 5.8597591 51.8444734)",,,,
"[560998521, 723317692]",Smetiusstraat,"['residential', 'busway']",30,True,False,80.59799999999998,"LINESTRING (5.8592532 51.8441382, 5.8587332 51.8440478, 5.8585288 51.8440175, 5.8584165 51.8440024, 5.8583298 51.8439988, 5.8582359 51.8440005, 5.8581107 51.844014)",,,no,
6873441,Kronenburgersingel,secondary,50,True,False,62.233000000000004,"LINESTRING (5.8580351 51.8440975, 5.8579561 51.8441906, 5.8576761 51.8444981, 5.8576217 51.8445341, 5.8575469 51.844559)",1,S101,,
240432151,Quackplein,secondary,50,True,False,29.395,"LINESTRING (5.8580351 51.8440975, 5.8577343 51.8440239, 5.8576377 51.8439995)",2,S102,,
"[6872507, 489076948]",Hertogplein,unclassified,50,True,False,48.457,"LINESTRING (5.8682822 51.8442511, 5.8688056 51.8443693, 5.8688861 51.8444461)",1,,,
6872513,van Broeckhuysenstraat,unclassified,30,False,False,63.19,"LINESTRING (5.8682822 51.8442511, 5.8681397 51.8442199, 5.8674178 51.8440568)",1,,,
"[672543618, 255227004, 1097077165]",Hertogstraat,tertiary,50,True,False,109.536,"LINESTRING (5.8682822 51.8442511, 5.8683157 51.8440589, 5.8683421 51.8439402, 5.8683732 51.8438307, 5.8684176 51.8437249, 5.8685338 51.8434611, 5.8685578 51.843404, 5.8686317 51.843294)","['1', '2']",,,
6872734,van der Brugghenstraat,tertiary,50,True,False,13.114,"LINESTRING (5.8690037 51.8443532, 5.8688861 51.8444461)",1,,,
6872714,Hertogplein,tertiary,50,True,False,29.691,"LINESTRING (5.8688861 51.8444461, 5.8686206 51.8446568)",1,,,
489076947,Mariënburg,residential,30,False,True,29.308000000000003,"LINESTRING (5.8671992 51.8443884, 5.8671612 51.8444697, 5.867139 51.8445515, 5.8671664 51.844646)",1,,,
722850506,Mariënburg,residential,30,False,False,39.81400000000001,"LINESTRING (5.8671992 51.8443884, 5.8672295 51.8443398, 5.8674178 51.8440568)",1,,,
"[6873465, 488870934]",Kronenburgersingel,secondary,50,True,False,50.754999999999995,"LINESTRING (5.8572988 51.8444049, 5.857355 51.8443434, 5.8575204 51.8441335, 5.8575493 51.8440979, 5.8576377 51.8439995)",2,S101,,
6872868,Eerste Walstraat,residential,30,True,False,72.898,"LINESTRING (5.8597591 51.8444734, 5.859438 51.8450011, 5.8593711 51.8450831)",,,,
6872896,Bloemerstraat,residential,30,True,False,169.146,"LINESTRING (5.8597591 51.8444734, 5.8603522 51.8449203, 5.8605005 51.8450326, 5.8607104 51.8451916, 5.8612557 51.8456007, 5.8613299 51.8456442)",,,,
6873442,Kronenburgersingel,secondary_link,50,True,False,26.256999999999998,"LINESTRING (5.8575469 51.844559, 5.8574611 51.8445441, 5.8573873 51.8445143, 5.8573216 51.8444696, 5.8572988 51.8444049)",1,S101,,
6873462,Kronenburgersingel,secondary,50,True,False,43.266999999999996,"LINESTRING (5.8575469 51.844559, 5.8572685 51.8446297, 5.8571433 51.8446783, 5.8570174 51.8447586)",1,S101,,
6872589,Derde Walstraat,residential,30,True,False,82.276,"LINESTRING (5.8686206 51.8446568, 5.8695321 51.8450667, 5.8695885 51.8450926)",,,,
6872714,Hertogplein,tertiary,50,True,False,16.694,"LINESTRING (5.8686206 51.8446568, 5.8685337 51.8446885, 5.8683949 51.8447073)",1,,,
6872343,Bastionstraat,residential,30,False,False,53.446,"LINESTRING (5.8700278 51.8446959, 5.8695885 51.8450926)",,,,
110970922,Gerard Noodtstraat,residential,30,True,False,80.142,"LINESTRING (5.8700278 51.8446959, 5.8697376 51.8445772, 5.8690037 51.8443532)",1,,,
6873465,Kronenburgersingel,secondary,50,True,False,43.853,"LINESTRING (5.8570174 51.8447586, 5.8570732 51.8446747, 5.8572988 51.8444049)",,S101,,
488876078,Kronenburgersingel,secondary,50,False,True,34.919000000000004,"LINESTRING (5.8570174 51.8447586, 5.8569479 51.8448586, 5.856817 51.8450472)",,S101,,
6872596,Klein Mariënburg,residential,30,False,False,40.329,"LINESTRING (5.8683949 51.8447073, 5.8678267 51.8447985)",,,,
6872443,Hertogplein,tertiary,50,True,False,52.057,"LINESTRING (5.8683949 51.8447073, 5.8683261 51.8446136, 5.868289 51.8445087, 5.8682764 51.8443851, 5.8682822 51.8442511)",1,,,
6872705,Hertogstraat,tertiary,30,False,True,134.84300000000002,"LINESTRING (5.8683949 51.8447073, 5.8684511 51.844816, 5.8685479 51.8450947, 5.8686612 51.8453876, 5.8687805 51.845696, 5.8688556 51.8458857)",,,,
27812013,Mariënburg,residential,30,False,False,31.162,"LINESTRING (5.8671664 51.844646, 5.8672068 51.844731, 5.8673296 51.844907)",,,,
489076947,Mariënburg,residential,30,False,False,29.308000000000003,"LINESTRING (5.8671664 51.844646, 5.867139 51.8445515, 5.8671612 51.8444697, 5.8671992 51.8443884)",1,,,
"[63060201, 739241366, 31952711]",Mariënburg,residential,30,False,"[False, True]",86.453,"LINESTRING (5.8671664 51.844646, 5.8668545 51.8447772, 5.8663106 51.8450039, 5.8662287 51.8450027, 5.8660876 51.8450175)",,,,
6872858,Karrengas,residential,30,False,True,145.631,"LINESTRING (5.8617644 51.8448646, 5.860455 51.8438346)",,,,
"[6872880, 6872858]","['Zeigelhof', 'Karrengas']",residential,30,False,False,112.876,"LINESTRING (5.8617644 51.8448646, 5.8620014 51.845051, 5.8619422 51.8453437, 5.86191 51.8453596, 5.8616074 51.8455093, 5.8613299 51.8456442)",,,,
"[6872872, 6872934]",Piersonstraat,residential,30,False,"[False, True]",175.12199999999999,"LINESTRING (5.8617644 51.8448646, 5.8614361 51.8450252, 5.8601 51.844)",,,,
6872596,Klein Mariënburg,residential,30,False,True,36.487,"LINESTRING (5.8673296 51.844907, 5.8674173 51.8448711, 5.8678267 51.8447985)",,,,
27812013,Mariënburg,residential,30,False,True,31.162,"LINESTRING (5.8673296 51.844907, 5.8672068 51.844731, 5.8671664 51.844646)",,,,
85334397,Mariënburgsestraat,residential,30,True,False,123.66300000000001,"LINESTRING (5.8673296 51.844907, 5.8673246 51.8449679, 5.867419 51.8451881, 5.8674416 51.8452296, 5.8674573 51.8452574, 5.8674773 51.8452917, 5.8676413 51.8455789, 5.8678258 51.8458952, 5.8678462 51.8459303, 5.8678658 51.8459638)",,,,
488876078,Kronenburgersingel,secondary,50,False,False,34.919000000000004,"LINESTRING (5.856817 51.8450472, 5.8569479 51.8448586, 5.8570174 51.8447586)",,S101,,
"[348505602, 6872870]",van Berchenstraat,residential,"['30', '50']",True,False,143.323,"LINESTRING (5.8593711 51.8450831, 5.85929 51.845011, 5.8583932 51.8443215, 5.8581986 51.8441774, 5.8581225 51.8441442, 5.8580351 51.8440975)",2,,,
6872343,Bastionstraat,residential,30,False,True,53.446,"LINESTRING (5.8695885 51.8450926, 5.8700278 51.8446959)",,,,
6872589,Derde Walstraat,residential,30,True,False,117.10300000000001,"LINESTRING (5.8695885 51.8450926, 5.8697503 51.8451667, 5.8699244 51.8452472, 5.8702383 51.8453923, 5.8707147 51.8456127, 5.8709538 51.8457232)",,,,
"[6872880, 6872858]","['Zeigelhof', 'Karrengas']",residential,30,False,True,112.876,"LINESTRING (5.8613299 51.8456442, 5.8616074 51.8455093, 5.86191 51.8453596, 5.8619422 51.8453437, 5.8620014 51.845051, 5.8617644 51.8448646)",,,,
"[6872896, 557625442, 6872978]","['Bloemerstraat', 'Doddendaal']",residential,30,True,False,109.762,"LINESTRING (5.8613299 51.8456442, 5.8614119 51.8456964, 5.8616903 51.8458905, 5.8617445 51.8459219, 5.8617824 51.8459506, 5.8618014 51.845965, 5.8616533 51.8460418, 5.8616026 51.8460642, 5.8614783 51.8461192, 5.8612967 51.8461899, 5.8610565 51.8462697)",,,,
6872883,Regulierstraat,residential,30,True,False,25.559,"LINESTRING (5.86028 51.84578, 5.8600432 51.8456027)",,,,
6872972,Achter Valburg,residential,,False,False,49.953,"LINESTRING (5.86028 51.84578, 5.8596999 51.8460509)",,,,
6873037,Parkweg,residential,30,False,True,61.821,"LINESTRING (5.8590048 51.8457999, 5.8592761 51.8452698)",,,,
6873005,Parkdwarsstraat,residential,30,False,False,57.416,"LINESTRING (5.8590048 51.8457999, 5.859358 51.8458632, 5.8594548 51.8458866, 5.8595544 51.8459351, 5.8596999 51.8460509)",,,,
6873037,Parkweg,residential,30,False,False,134.80200000000002,"LINESTRING (5.8590048 51.8457999, 5.8589331 51.8459259, 5.85862 51.84657, 5.8584911 51.8468841, 5.8584829 51.846943, 5.8584956 51.8469647)",,,,
6872705,Hertogstraat,tertiary,30,False,False,134.843,"LINESTRING (5.8688556 51.8458857, 5.8687805 51.845696, 5.8686612 51.8453876, 5.8685479 51.8450947, 5.8684511 51.844816, 5.8683949 51.8447073)",,,,
6872705,Hertogstraat,tertiary,30,False,True,74.651,"LINESTRING (5.8688556 51.8458857, 5.8690545 51.8464041, 5.8691066 51.8465389)",,,,
"[6872320, 280670057, 280670058, 6872182]","['Achter de Oude Gracht', 'Raadhuisstraat']",residential,30,False,False,50.446000000000005,"LINESTRING (5.8678658 51.8459638, 5.8675774 51.8460323, 5.8676037 51.8460814, 5.8676358 51.8461321, 5.8677238 51.846279)",,,,building_passage
"[6872456, 85334397]","['Mariënburgsestraat', 'Wintersoord']",residential,30,True,False,80.51,"LINESTRING (5.8678658 51.8459638, 5.867933 51.8460788, 5.8685436 51.845951, 5.8688556 51.8458857)",,,,
6872972,Achter Valburg,residential,,False,True,49.953,"LINESTRING (5.8596999 51.8460509, 5.86028 51.84578)",,,,
6873005,Parkdwarsstraat,residential,30,False,False,62.229,"LINESTRING (5.8596999 51.8460509, 5.859823 51.8461574, 5.859933 51.8462527, 5.8600486 51.8462674, 5.8601483 51.8463699, 5.8602175 51.8464812)",,,,
6873005,Parkdwarsstraat,residential,30,False,True,57.416,"LINESTRING (5.8596999 51.8460509, 5.8595544 51.8459351, 5.8594548 51.8458866, 5.859358 51.8458632, 5.8590048 51.8457999)",,,,
6872984,Doddendaal,residential,30,False,False,8.978,"LINESTRING (5.8610565 51.8462697, 5.86093 51.84629)",,,,
"[6872937, 6873013]","['Achter de Carmel', 'Titus Brandsmastraat']",residential,30,False,False,109.755,"LINESTRING (5.8610565 51.8462697, 5.8610879 51.8463012, 5.8614624 51.846677, 5.8614635 51.8467251, 5.8614272 51.8467568, 5.8608838 51.8470122)",,,,
6872883,Regulierstraat,residential,30,True,False,26.14,"LINESTRING (5.86093 51.84629, 5.8606946 51.8461053)",,,,
6872984,Doddendaal,residential,30,False,False,53.362,"LINESTRING (5.86093 51.84629, 5.8602175 51.8464812)",,,,
6872984,Doddendaal,residential,30,False,True,8.978,"LINESTRING (5.86093 51.84629, 5.8610565 51.8462697)",,,,
"[6872320, 280670057, 280670058, 6872182]","['Achter de Oude Gracht', 'Raadhuisstraat']",residential,30,False,True,50.446000000000005,"LINESTRING (5.8677238 51.846279, 5.8676358 51.8461321, 5.8676037 51.8460814, 5.8675774 51.8460323, 5.8678658 51.8459638)",,,,building_passage
6872984,Doddendaal,residential,30,False,True,53.362,"LINESTRING (5.8602175 51.8464812, 5.86093 51.84629)",,,,
6872984,Doddendaal,residential,30,False,False,130.57100000000003,"LINESTRING (5.8602175 51.8464812, 5.859331 51.8467375, 5.8592342 51.8467483, 5.8590138 51.8467821, 5.8585944 51.8469299, 5.8584956 51.8469647)",,,,
6873005,Parkdwarsstraat,residential,30,False,True,62.229,"LINESTRING (5.8602175 51.8464812, 5.8601483 51.8463699, 5.8600486 51.8462674, 5.859933 51.8462527, 5.859823 51.8461574, 5.8596999 51.8460509)",,,,
6872705,Hertogstraat,tertiary,30,False,False,74.651,"LINESTRING (5.8691066 51.8465389, 5.8690545 51.8464041, 5.8688556 51.8458857)",,,,
669580402,Burchtstraat,residential,30,False,True,57.8,"LINESTRING (5.8691066 51.8465389, 5.8688512 51.8465288, 5.8682657 51.8465304)",,,,
1002361741,Hoogstraat,tertiary,30,False,True,42.831999999999994,"LINESTRING (5.8691066 51.8465389, 5.8690499 51.8465536, 5.8689992 51.8465751, 5.8689564 51.8466023, 5.8689232 51.8466343, 5.8689011 51.8466697, 5.8688909 51.8467072, 5.868893 51.8467451, 5.8689083 51.8467838, 5.8689364 51.8468196, 5.8689759 51.846851)",,,,
"[6872201, 6872555]","['Groene Balkon', 'Lindenberg']",residential,30,False,False,233.62599999999998,"LINESTRING (5.8686616 51.8471138, 5.8687205 51.8471551, 5.8687406 51.8472346, 5.868883 51.8479796, 5.8688094 51.8481527, 5.8687449 51.8483504, 5.8687207 51.8483849, 5.8686268 51.8484169, 5.8675527 51.8485899, 5.8674826 51.848577)",,,,
1002361738,Ridderstraat,residential,30,False,False,78.888,"LINESTRING (5.8686616 51.8471138, 5.8680806 51.8472473, 5.8679277 51.8473051, 5.867623 51.8474106)",,,,
"[1002361737, 1002361742]",Ridderstraat,residential,30,False,False,36.332,"LINESTRING (5.8686616 51.8471138, 5.8687438 51.8470451, 5.8689759 51.846851)",,,,
6872953,Pijkestraat,residential,30,False,False,18.701,"LINESTRING (5.8583626 51.8472014, 5.8586213 51.8472538)",,,,
936769650,Parkweg,residential,30,False,True,28.389999999999997,"LINESTRING (5.8583626 51.8472014, 5.8584105 51.8470567, 5.8584702 51.8469775, 5.8584956 51.8469647)",,,,
"[936769652, 1125734717, 6872950]",Parkweg,residential,30,False,False,144.82,"LINESTRING (5.8583626 51.8472014, 5.8583081 51.8472748, 5.858244 51.8473344, 5.8577441 51.8476978, 5.8574032 51.8479629, 5.8572922 51.8480698, 5.8572306 51.8481275, 5.8571091 51.8482439)",,,,
6872893,Pijkestraat,residential,30,False,False,19.736,"LINESTRING (5.8586213 51.8472538, 5.8587106 51.8474225)",,,,
6872953,Pijkestraat,residential,30,False,True,18.701,"LINESTRING (5.8586213 51.8472538, 5.8583626 51.8472014)",,,,
190006999,Kroonstraat,residential,30,False,True,16.757,"LINESTRING (5.8586213 51.8472538, 5.8588423 51.84719)",,,,
"[6872219, 285773284]","['Eiermarkt', 'Stockumstraat']",residential,30,False,True,94.87100000000001,"LINESTRING (5.8665242 51.847337, 5.8666637 51.8472796, 5.8670426 51.8471535, 5.8671737 51.8471628, 5.8673557 51.8471757, 5.8673987 51.8472006, 5.8675546 51.8473647, 5.867623 51.8474106)",,,,
"[6872219, 285773284]","['Eiermarkt', 'Stockumstraat']",residential,30,False,False,94.871,"LINESTRING (5.867623 51.8474106, 5.8675546 51.8473647, 5.8673987 51.8472006, 5.8673557 51.8471757, 5.8671737 51.8471628, 5.8670426 51.8471535, 5.8666637 51.8472796, 5.8665242 51.847337)",,,,
6872563,Ridderstraat,residential,30,False,False,40.368,"LINESTRING (5.867623 51.8474106, 5.8674886 51.8475021, 5.8674627 51.8475195, 5.8672264 51.8476785)",,,,
1002361738,Ridderstraat,residential,30,False,True,78.888,"LINESTRING (5.867623 51.8474106, 5.8679277 51.8473051, 5.8680806 51.8472473, 5.8686616 51.8471138)",,,,
6872563,Ridderstraat,residential,30,False,False,28.482,"LINESTRING (5.8672264 51.8476785, 5.8669503 51.8478696)",,,,
6872252,Sint Anthoniusplaats,residential,30,False,False,66.792,"LINESTRING (5.8672264 51.8476785, 5.8673962 51.8478377, 5.867567 51.8480631, 5.8676785 51.8482088)",,,,
6872563,Ridderstraat,residential,30,False,True,40.368,"LINESTRING (5.8672264 51.8476785, 5.8674627 51.8475195, 5.8674886 51.8475021, 5.867623 51.8474106)",,,,
6872563,Ridderstraat,residential,30,False,True,28.482,"LINESTRING (5.8669503 51.8478696, 5.8672264 51.8476785)",,,,
"[693627897, 6872243]","['Muchterplaats', 'Muchterstraat']",residential,30,False,"[False, True]",100.051,"LINESTRING (5.8669503 51.8478696, 5.8669158 51.8479173, 5.8666768 51.8480675, 5.86645 51.84821, 5.8661159 51.8483901, 5.8663 51.8485071)",,,,
6872439,Ottengas,residential,30,False,False,78.166,"LINESTRING (5.8669503 51.8478696, 5.8671438 51.8480533, 5.8673273 51.8482698, 5.8674708 51.8484922)",,,,
6872252,Sint Anthoniusplaats,residential,30,False,True,66.792,"LINESTRING (5.8676785 51.8482088, 5.867567 51.8480631, 5.8673962 51.8478377, 5.8672264 51.8476785)",,,,
200810018,Lange Hezelstraat,residential,,False,True,6.612,"LINESTRING (5.8570027 51.8484068, 5.8569501 51.848357)",,,,
"[6873314, 348523039]",Lange Hezelstraat,residential,50,True,False,36.159,"LINESTRING (5.8570027 51.8484068, 5.8569431 51.8484497, 5.8568163 51.8484732, 5.8566291 51.8485019, 5.8565231 51.8485192)",1,,,
"[6872201, 6872555]","['Groene Balkon', 'Lindenberg']",residential,30,False,True,233.626,"LINESTRING (5.8674826 51.848577, 5.8675527 51.8485899, 5.8686268 51.8484169, 5.8687207 51.8483849, 5.8687449 51.8483504, 5.8688094 51.8481527, 5.868883 51.8479796, 5.8687406 51.8472346, 5.8687205 51.8471551, 5.8686616 51.8471138)",,,,
303702152,Ottengas,residential,30,False,False,26.076999999999998,"LINESTRING (5.8674826 51.848577, 5.867467 51.8485909, 5.8674433 51.8485992, 5.8674161 51.8486002, 5.8673908 51.8485938, 5.8673721 51.8485807, 5.8673651 51.8485637, 5.8673712 51.8485466, 5.8673892 51.8485331, 5.8674151 51.848526, 5.8674435 51.848527, 5.867468 51.8485358, 5.8674817 51.8485479, 5.8674869 51.8485624, 5.8674826 51.848577)",,,,
303702152,Ottengas,residential,30,False,True,26.076999999999998,"LINESTRING (5.8674826 51.848577, 5.8674869 51.8485624, 5.8674817 51.8485479, 5.867468 51.8485358, 5.8674435 51.848527, 5.8674151 51.848526, 5.8673892 51.8485331, 5.8673712 51.8485466, 5.8673651 51.8485637, 5.8673721 51.8485807, 5.8673908 51.8485938, 5.8674161 51.8486002, 5.8674433 51.8485992, 5.867467 51.8485909, 5.8674826 51.848577)",,,,
6872606,Staringstraat,residential,30,False,False,97.053,"LINESTRING (5.8677807 51.8432076, 5.8674815 51.8436912, 5.8672763 51.8440229)",1,,,
"[693627897, 6872243]","['Muchterplaats', 'Muchterstraat']",residential,30,False,"[False, True]",100.051,"LINESTRING (5.8663 51.8485071, 5.8661159 51.8483901, 5.86645 51.84821, 5.8666768 51.8480675, 5.8669158 51.8479173, 5.8669503 51.8478696)",,,,
6873037,Parkweg,residential,30,False,False,61.821,"LINESTRING (5.8592761 51.8452698, 5.8590048 51.8457999)",,,,
190008099,Carmelhof,residential,30,False,False,43.609,"LINESTRING (5.8611734 51.8473612, 5.8610603 51.8472249, 5.8609207 51.8470567, 5.8608838 51.8470122)",,,,
"[6872937, 6873013]","['Achter de Carmel', 'Titus Brandsmastraat']",residential,30,False,True,109.755,"LINESTRING (5.8608838 51.8470122, 5.8614272 51.8467568, 5.8614635 51.8467251, 5.8614624 51.846677, 5.8610879 51.8463012, 5.8610565 51.8462697)",,,,
190007955,Achter de Carmel,residential,30,False,False,30.066000000000003,"LINESTRING (5.8608838 51.8470122, 5.8608212 51.8469383, 5.8605321 51.8469937)",,,,
190008099,Carmelhof,residential,30,False,True,43.608999999999995,"LINESTRING (5.8608838 51.8470122, 5.8609207 51.8470567, 5.8610603 51.8472249, 5.8611734 51.8473612)",,,,
190006999,Kroonstraat,residential,30,False,False,16.757,"LINESTRING (5.8588423 51.84719, 5.8586213 51.8472538)",,,,
190007955,Achter de Carmel,residential,30,False,True,30.066000000000003,"LINESTRING (5.8605321 51.8469937, 5.8608212 51.8469383, 5.8608838 51.8470122)",,,,
200810018,Lange Hezelstraat,residential,,False,False,6.612,"LINESTRING (5.8569501 51.848357, 5.8570027 51.8484068)",,,,
200810014,Parkweg,residential,50,True,False,16.674999999999997,"LINESTRING (5.8569501 51.848357, 5.8569932 51.8483214, 5.8571091 51.8482439)",,,,
200810017,Parkweg,residential,50,True,False,19.622,"LINESTRING (5.8571091 51.8482439, 5.8570619 51.8483385, 5.8570027 51.8484068)",,,,
"[936769652, 1125734717, 6872950]",Parkweg,residential,30,False,True,144.82,"LINESTRING (5.8571091 51.8482439, 5.8572306 51.8481275, 5.8572922 51.8480698, 5.8574032 51.8479629, 5.8577441 51.8476978, 5.858244 51.8473344, 5.8583081 51.8472748, 5.8583626 51.8472014)",,,,
6872156,Molenstraat,unclassified,30,False,True,16.795,"LINESTRING (5.8614113 51.8436288, 5.8613081 51.8435523, 5.8612553 51.8435125)",,,,
6872883,Regulierstraat,residential,30,True,False,74.014,"LINESTRING (5.8600432 51.8456027, 5.8595088 51.8452068, 5.8593711 51.8450831)",,,,
"[452096885, 217637694, 452096887]",Zes Huizenhof,residential,,False,True,91.61999999999999,"LINESTRING (5.8600432 51.8456027, 5.8603946 51.8454198, 5.860657 51.8456224, 5.8605219 51.8456934, 5.8603708 51.8457701, 5.860308 51.845802)",,,,building_passage
237497329,Achter de Bank,residential,30,False,True,32.936,"LINESTRING (5.867712 51.8445109, 5.8678267 51.8447985)",,,,
6872596,Klein Mariënburg,residential,30,False,True,40.329,"LINESTRING (5.8678267 51.8447985, 5.8683949 51.8447073)",,,,
237497329,Achter de Bank,residential,30,False,False,32.936,"LINESTRING (5.8678267 51.8447985, 5.867712 51.8445109)",,,,
6872596,Klein Mariënburg,residential,30,False,False,36.487,"LINESTRING (5.8678267 51.8447985, 5.8674173 51.8448711, 5.8673296 51.844907)",,,,
6872984,Doddendaal,residential,30,False,True,130.571,"LINESTRING (5.8584956 51.8469647, 5.8585944 51.8469299, 5.8590138 51.8467821, 5.8592342 51.8467483, 5.859331 51.8467375, 5.8602175 51.8464812)",,,,
6873037,Parkweg,residential,30,False,True,134.802,"LINESTRING (5.8584956 51.8469647, 5.8584829 51.846943, 5.8584911 51.8468841, 5.85862 51.84657, 5.8589331 51.8459259, 5.8590048 51.8457999)",,,,
936769650,Parkweg,residential,30,False,False,28.389999999999997,"LINESTRING (5.8584956 51.8469647, 5.8584702 51.8469775, 5.8584105 51.8470567, 5.8583626 51.8472014)",,,,
