osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,lanes,tunnel,bridge,ref,junction
424896166,Meent,residential,False,True,80.423,"LINESTRING (4.4822804 51.9220509, 4.4814281 51.9217287, 4.4812738 51.9216804)",30,,,,,,
7525851,Karel Doormanstraat,residential,False,False,59.976,"LINESTRING (4.473878 51.9221496, 4.4737136 51.9224673, 4.4736084 51.9226627)",50,,,,,,
7525851,Karel Doormanstraat,residential,False,True,46.925000000000004,"LINESTRING (4.473878 51.9221496, 4.4740595 51.9218056, 4.4740897 51.9217483)",50,,,,,,
7525700,Kruisstraat,unclassified,True,False,36.956,"LINESTRING (4.4713521 51.9222306, 4.4713902 51.9222363, 4.4714454 51.9222474, 4.4715583 51.9222701, 4.4718647 51.9223329)",,,,,,,
"[411031861, 7525926]",Kruisplein,tertiary,True,False,86.68100000000001,"LINESTRING (4.4713521 51.9222306, 4.4711484 51.9226166, 4.4711369 51.9226504, 4.471131 51.9226891, 4.4711337 51.922848, 4.4711594 51.9229439, 4.4711845 51.9229852)",50,,1,,,,
7523175,Meent,residential,False,True,55.146,"LINESTRING (4.4828602 51.9222721, 4.4834871 51.9225827)",30,,,,,,
"[7523153, 424896166, 7523175]",Meent,residential,False,"[False, True]",46.756,"LINESTRING (4.4828602 51.9222721, 4.4826865 51.9222037, 4.4825858 51.9221663, 4.4825668 51.9221591, 4.4822804 51.9220509)",30,,,,yes,,
534327073,Delftsevaart,residential,True,False,93.965,"LINESTRING (4.4828602 51.9222721, 4.4832801 51.9217839, 4.483543 51.9215799, 4.4835886 51.921565)",30,,,,,,
7522817,Stadhuisstraat,residential,False,False,93.14500000000001,"LINESTRING (4.4795523 51.9222937, 4.4800308 51.9223801, 4.4808532 51.9225345)",,,,,,,
534327204,Oppert,residential,False,False,26.91,"LINESTRING (4.4837358 51.9223955, 4.4834871 51.9225827)",30,,,,,,
534327204,Oppert,residential,False,True,12.654,"LINESTRING (4.4837358 51.9223955, 4.4838557 51.922309)",30,,,,,,
1081176056,Zandstraat,residential,False,True,24.461,"LINESTRING (4.4808532 51.9225345, 4.4809513 51.922323)",30,,,,,,
7522817,Stadhuisstraat,residential,False,True,93.14500000000001,"LINESTRING (4.4808532 51.9225345, 4.4800308 51.9223801, 4.4795523 51.9222937)",,,,,,,
7523090,Raam,residential,False,False,73.065,"LINESTRING (4.4808532 51.9225345, 4.4808549 51.9226374, 4.4807302 51.9229067, 4.4806077 51.9231702)",,,,,,,
7523175,Meent,residential,False,False,55.146,"LINESTRING (4.4834871 51.9225827, 4.4828602 51.9222721)",30,,,,,,
7523175,Meent,residential,False,True,79.181,"LINESTRING (4.4834871 51.9225827, 4.484373 51.9230394)",30,,,,,,
534327204,Oppert,residential,False,True,26.91,"LINESTRING (4.4834871 51.9225827, 4.4837358 51.9223955)",30,,,,,,
534327204,Oppert,residential,False,False,62.071,"LINESTRING (4.4834871 51.9225827, 4.4833693 51.9226675, 4.4832799 51.9227099, 4.4831478 51.9228012, 4.4828681 51.9229885)",30,,,,,,
7525851,Karel Doormanstraat,residential,False,False,87.59399999999998,"LINESTRING (4.4736084 51.9226627, 4.4734481 51.9229625, 4.4734321 51.9229927, 4.4733498 51.9231637, 4.4733254 51.9232119, 4.4732995 51.9232593, 4.4732796 51.9232956, 4.4732262 51.9234142)",50,,,,,,
7525851,Karel Doormanstraat,residential,False,True,59.976,"LINESTRING (4.4736084 51.9226627, 4.4737136 51.9224673, 4.473878 51.9221496)",50,,,,,,
192310280,Kruisstraat,unclassified,False,True,125.08600000000001,"LINESTRING (4.4736084 51.9226627, 4.4727468 51.922492, 4.4718647 51.9223329)",,,,,,,
7523121,Haagseveer,residential,False,False,30.698,"LINESTRING (4.4814653 51.9230374, 4.4813883 51.9231348, 4.4812571 51.9232817)",50,,,,,,
"[7523258, 292763620, 638209090]",Noordmolenwerf,residential,False,False,48.433,"LINESTRING (4.4828681 51.9229885, 4.4827217 51.9230882, 4.4826406 51.9231528, 4.4826324 51.923158, 4.4824529 51.9233015, 4.4824426 51.9233317)",,,,,yes,,
7523279,Delftsevaart,residential,True,False,96.253,"LINESTRING (4.4828681 51.9229885, 4.4826018 51.9228024, 4.4824813 51.922724, 4.4826024 51.9225526, 4.4828602 51.9222721)",30,,,,,,
510807260,Lombardkade,residential,False,False,82.64,"LINESTRING (4.4828681 51.9229885, 4.4837203 51.923437, 4.4837602 51.9234406, 4.4838042 51.9234367)",30,,,,,,
534327204,Oppert,residential,False,True,62.071000000000005,"LINESTRING (4.4828681 51.9229885, 4.4831478 51.9228012, 4.4832799 51.9227099, 4.4833693 51.9226675, 4.4834871 51.9225827)",30,,,,,,
7523175,Meent,residential,False,False,79.181,"LINESTRING (4.484373 51.9230394, 4.4834871 51.9225827)",30,,,,,,
"[7523089, 7523231]","['Binnenrotte', 'Bagijnenstraat']",residential,True,False,106.589,"LINESTRING (4.484373 51.9230394, 4.4846268 51.9228518, 4.4837358 51.9223955)",30,,,,,,
7523175,Meent,residential,False,True,43.314,"LINESTRING (4.484373 51.9230394, 4.4846317 51.9231799, 4.4848492 51.9232953)",30,,,,,,
7525747,Doelwater,residential,False,False,48.304,"LINESTRING (4.4786505 51.9231504, 4.4787849 51.9231753, 4.4788351 51.923185, 4.4793244 51.9232768)",50,,,,,,
1120483925,Coolsingel,tertiary,True,False,26.389,"LINESTRING (4.4786505 51.9231504, 4.4786022 51.9232436, 4.4785601 51.923325, 4.4785062 51.9233676)",50,,1,,,,
7525741,Doelwater,residential,False,False,87.442,"LINESTRING (4.4793244 51.9232768, 4.479266 51.9233903, 4.4789329 51.9240252)",50,,,,,,
"[7523090, 1081176057, 1081176058, 7525747]","['Raam', 'Doelwater']",residential,False,"[False, True]",116.835,"LINESTRING (4.4793244 51.9232768, 4.4795842 51.923326, 4.4804451 51.9234838, 4.4805423 51.9232962, 4.4805564 51.9232688, 4.4806077 51.9231702)",50,,,building_passage,,,
7525747,Doelwater,residential,False,True,48.304,"LINESTRING (4.4793244 51.9232768, 4.4788351 51.923185, 4.4787849 51.9231753, 4.4786505 51.9231504)",50,,,,,,
7523144,Sint-Jacobstraat,residential,False,False,75.436,"LINESTRING (4.4824426 51.9233317, 4.4832799 51.9237717)",,,,,,,
7523163,Noordmolenwerf,residential,False,False,140.93200000000002,"LINESTRING (4.4824426 51.9233317, 4.4823049 51.9234673, 4.4810417 51.9242544)",,,,,,,
"[7523258, 638209090, 292763620]",Noordmolenwerf,residential,False,True,48.43299999999999,"LINESTRING (4.4824426 51.9233317, 4.4824529 51.9233015, 4.4826324 51.923158, 4.4826406 51.9231528, 4.4827217 51.9230882, 4.4828681 51.9229885)",,,,,yes,,
7523147,Binnenrotte,residential,True,False,62.208,"LINESTRING (4.4848492 51.9232953, 4.4845259 51.9234946, 4.4842213 51.9236989)",30,,,,,,
7523175,Meent,residential,False,False,43.314,"LINESTRING (4.4848492 51.9232953, 4.4846317 51.9231799, 4.484373 51.9230394)",30,,,,,,
7523089,Binnenrotte,residential,True,False,58.93299999999999,"LINESTRING (4.4838042 51.9234367, 4.4840495 51.923266, 4.484373 51.9230394)",30,,,,,,
510807260,Lombardkade,residential,False,False,41.854,"LINESTRING (4.4838042 51.9234367, 4.4838121 51.9234762, 4.483928 51.9235406, 4.4841123 51.923642, 4.4841434 51.9236591, 4.4842213 51.9236989)",30,,,,,,
510807260,Lombardkade,residential,False,True,82.64,"LINESTRING (4.4838042 51.9234367, 4.4837602 51.9234406, 4.4837203 51.923437, 4.4828681 51.9229885)",30,,,,,,
"[491013328, 7523130, 7523140, 134951120]","['Sint-Jacobsplaats', 'Sint-Jabsbrug', 'Binnenrotte']",residential,False,"[False, True]",49.28,"LINESTRING (4.4842213 51.9236989, 4.4841288 51.9237548, 4.4839432 51.9238937, 4.4839137 51.9239151, 4.4838067 51.924, 4.4837809 51.924008, 4.483758 51.9240125, 4.4837337 51.9240143)",,,,,yes,,
510807260,Lombardkade,residential,False,True,41.854,"LINESTRING (4.4842213 51.9236989, 4.4841434 51.9236591, 4.4841123 51.923642, 4.483928 51.9235406, 4.4838121 51.9234762, 4.4838042 51.9234367)",30,,,,,,
7523140,Sint-Jacobsplaats,residential,False,False,13.565,"LINESTRING (4.4832799 51.9237717, 4.4833889 51.9238735)",,,,,,,
7523144,Sint-Jacobstraat,residential,False,True,75.436,"LINESTRING (4.4832799 51.9237717, 4.4824426 51.9233317)",,,,,,,
7522990,Binnenrotte,residential,False,False,148.611,"LINESTRING (4.4832799 51.9237717, 4.4825025 51.9242487, 4.4817437 51.9247144)",,,,,,,
7523140,Sint-Jacobsplaats,residential,False,True,13.565,"LINESTRING (4.4833889 51.9238735, 4.4832799 51.9237717)",,,,,,,
7523057,Binnenrotte,residential,False,False,156.126,"LINESTRING (4.4833889 51.9238735, 4.483322 51.9239144, 4.4825043 51.9244233, 4.4819833 51.9247474, 4.4819084 51.9247698, 4.4818602 51.9247653, 4.4818193 51.9247615, 4.4817437 51.9247144)",,,,,,,
7523140,Sint-Jacobsplaats,residential,False,False,28.728,"LINESTRING (4.4833889 51.9238735, 4.4834836 51.923918, 4.4836605 51.9240012, 4.4836851 51.9240097, 4.4837105 51.9240127, 4.4837337 51.9240143)",,,,,,,
421641046,Hofplein,secondary,True,False,18.383000000000003,"LINESTRING (4.4781806 51.9241041, 4.4782549 51.9241504, 4.4783414 51.9242352)",50,,5,,,S100,roundabout
385428680,Hofplein,secondary,True,False,22.250999999999998,"LINESTRING (4.4772165 51.9241418, 4.4773054 51.9240886, 4.4774322 51.9240388, 4.4774795 51.9240283)",50,,3,,,S100,roundabout
7523120,Noordmolenwerf,residential,False,False,67.062,"LINESTRING (4.4810417 51.9242544, 4.4809537 51.9243124, 4.4808721 51.9243663, 4.4810479 51.9244676, 4.4811856 51.9243768, 4.4812175 51.9243557, 4.4810417 51.9242544)",,,,,,,
7523120,Noordmolenwerf,residential,False,True,67.06200000000001,"LINESTRING (4.4810417 51.9242544, 4.4812175 51.9243557, 4.4811856 51.9243768, 4.4810479 51.9244676, 4.4808721 51.9243663, 4.4809537 51.9243124, 4.4810417 51.9242544)",,,,,,,
7523163,Noordmolenwerf,residential,False,True,140.93200000000002,"LINESTRING (4.4810417 51.9242544, 4.4823049 51.9234673, 4.4824426 51.9233317)",,,,,,,
163417103,Pompenburg,secondary,True,False,120.34,"LINESTRING (4.4783414 51.9242352, 4.4785235 51.924358, 4.4786137 51.9244196, 4.478661 51.9244573, 4.4788154 51.9245171, 4.479551 51.9246743, 4.4796266 51.9246902, 4.479682 51.9247018, 4.4798461 51.9247374)",50,,2,,,S100,
421641045,Hofplein,secondary,True,False,52.986999999999995,"LINESTRING (4.4783414 51.9242352, 4.4783766 51.9242914, 4.4783983 51.9243501, 4.4784061 51.9244102, 4.4783973 51.9244866, 4.4783914 51.9244997, 4.4783814 51.9245249, 4.4783484 51.9245795, 4.4783367 51.9245942, 4.4782456 51.9246829)",50,,3,,,S100,roundabout
"[7522961, 7522962]","['Galerij', 'Binnenrotte']",residential,False,True,143.68300000000002,"LINESTRING (4.4800959 51.9243459, 4.4802607 51.9243818, 4.4808042 51.9246527, 4.4812645 51.9248969, 4.4813707 51.924921, 4.4814838 51.9248584, 4.4817437 51.9247144)",,,,,,,
"[465277872, 7523121]",Haagseveer,residential,False,False,46.797,"LINESTRING (4.4800959 51.9243459, 4.4800513 51.924411, 4.479953 51.924561, 4.4799286 51.9245977, 4.4799018 51.9246381, 4.4798461 51.9247374)",50,,,,,,
7523121,Haagseveer,residential,False,True,142.824,"LINESTRING (4.4800959 51.9243459, 4.4803351 51.9240769, 4.4803837 51.924032, 4.4809115 51.9235708, 4.4812571 51.9232817)",50,,,,,,
163417105,Weena,secondary,True,False,163.22899999999998,"LINESTRING (4.4771197 51.9246116, 4.4769519 51.9244827, 4.4768482 51.9244082, 4.4767844 51.9243804, 4.4767203 51.9243525, 4.4766115 51.9243242, 4.4756633 51.9241341, 4.475333 51.9240679, 4.475232 51.9240477, 4.4750155 51.9240038)",50,,2,,,S100,
385428679,Hofplein,secondary,True,False,55.446,"LINESTRING (4.4771197 51.9246116, 4.4770733 51.9245129, 4.4770547 51.9244357, 4.4770599 51.9243561, 4.4770699 51.9243223, 4.4770734 51.9243137, 4.4770766 51.9243058, 4.4770841 51.9242896, 4.4770931 51.9242729, 4.4771033 51.9242564, 4.4771195 51.9242336, 4.4771655 51.9241836, 4.4772165 51.9241418)",50,,3,,,S100,roundabout
7525627,Delftse Poort,residential,False,True,112.391,"LINESTRING (4.4726132 51.9245796, 4.4727484 51.9243243, 4.4730732 51.9237319, 4.4731271 51.9236199)",50,,,,,,
488658842,Delftseplein,residential,False,False,230.603,"LINESTRING (4.4726132 51.9245796, 4.4725758 51.9246507, 4.4725599 51.9246804, 4.4725394 51.9247059, 4.4725199 51.9247238, 4.4724999 51.9247347, 4.4724256 51.9247317, 4.4723853 51.9247267, 4.4712703 51.9245004, 4.4712471 51.9244946, 4.4712304 51.9244885, 4.4712169 51.9244805, 4.4712076 51.9244724, 4.4712013 51.9244619, 4.4711986 51.9244495, 4.4712 51.9244397, 4.4712072 51.9244051, 4.471218 51.9243771, 4.4712192 51.9243743, 4.4712321 51.92434, 4.4712392 51.9243281, 4.4712688 51.9242993, 4.4726132 51.9245796)",30,,,,,,
488658842,Delftseplein,residential,False,True,230.603,"LINESTRING (4.4726132 51.9245796, 4.4712688 51.9242993, 4.4712392 51.9243281, 4.4712321 51.92434, 4.4712192 51.9243743, 4.471218 51.9243771, 4.4712072 51.9244051, 4.4712 51.9244397, 4.4711986 51.9244495, 4.4712013 51.9244619, 4.4712076 51.9244724, 4.4712169 51.9244805, 4.4712304 51.9244885, 4.4712471 51.9244946, 4.4712703 51.9245004, 4.4723853 51.9247267, 4.4724256 51.9247317, 4.4724999 51.9247347, 4.4725199 51.9247238, 4.4725394 51.9247059, 4.4725599 51.9246804, 4.4725758 51.9246507, 4.4726132 51.9245796)",30,,,,,,
"[7525626, 740034013]",Delftseplein,residential,False,True,118.56400000000001,"LINESTRING (4.4726132 51.9245796, 4.4736258 51.9247846, 4.4740417 51.9248758, 4.4740928 51.9248838, 4.474116 51.9248892, 4.4741805 51.9249025, 4.4742174 51.9249065, 4.4742562 51.9249075)",30,6.1,,,,,
"[548839880, 548839881, 7525634]",Delftsestraat,residential,True,False,193.801,"LINESTRING (4.4745094 51.9247216, 4.4751788 51.9248586, 4.4768731 51.9251924, 4.4770285 51.9251704, 4.4771956 51.9251247)",,,,,,,
7525760,Schiestraat,residential,False,False,30.325000000000003,"LINESTRING (4.4745094 51.9247216, 4.4744792 51.9247165, 4.4744567 51.924718, 4.4744308 51.9247238, 4.474413 51.9247351, 4.4744009 51.9247518, 4.4743454 51.9248533, 4.474325 51.9248781, 4.4743074 51.9248929, 4.4742787 51.9249037, 4.4742562 51.9249075)",50,,,,,,
677142263,Hofplein,secondary,True,False,17.605,"LINESTRING (4.4772886 51.9247292, 4.4771852 51.924672, 4.4771197 51.9246116)",50,,5,,,S100,roundabout
677127718,Hofplein,secondary,True,False,20.714,"LINESTRING (4.4782456 51.9246829, 4.4781356 51.9247468, 4.4780055 51.924794)",50,,5,,,S100,roundabout
"[7523395, 405782630]",Pompenburg,secondary,True,False,153.453,"LINESTRING (4.4798461 51.9247374, 4.4800363 51.9247734, 4.48011 51.9247899, 4.4802513 51.9248218, 4.480471 51.9248855, 4.4808426 51.9250146, 4.4818492 51.9253455)",50,,4,,,S100,
"[465277872, 53106698]","['Haagseveer', 'Couwenburg']",residential,False,False,26.183999999999997,"LINESTRING (4.4798461 51.9247374, 4.4798109 51.9247989, 4.4797888 51.9248301, 4.4797758 51.9248533, 4.4797699 51.924864, 4.4797142 51.9249583)",50,,,,,,
"[465277872, 7523121]",Haagseveer,residential,False,True,46.79699999999999,"LINESTRING (4.4798461 51.9247374, 4.4799018 51.9246381, 4.4799286 51.9245977, 4.479953 51.924561, 4.4800513 51.924411, 4.4800959 51.9243459)",50,,,,,,
"[7522961, 7522962]","['Galerij', 'Binnenrotte']",residential,False,False,143.683,"LINESTRING (4.4817437 51.9247144, 4.4814838 51.9248584, 4.4813707 51.924921, 4.4812645 51.9248969, 4.4808042 51.9246527, 4.4802607 51.9243818, 4.4800959 51.9243459)",,,,,,,
7522990,Binnenrotte,residential,False,True,148.611,"LINESTRING (4.4817437 51.9247144, 4.4825025 51.9242487, 4.4832799 51.9237717)",,,,,,,
7523057,Binnenrotte,residential,False,True,156.126,"LINESTRING (4.4817437 51.9247144, 4.4818193 51.9247615, 4.4818602 51.9247653, 4.4819084 51.9247698, 4.4819833 51.9247474, 4.4825043 51.9244233, 4.483322 51.9239144, 4.4833889 51.9238735)",,,,,,,
"[314449720, 7525975]",Schiekade,secondary,True,False,70.622,"LINESTRING (4.4780055 51.924794, 4.477818 51.9248983, 4.4776954 51.9249477, 4.4776237 51.9250077, 4.4775746 51.9250551, 4.4775363 51.9251025, 4.4774305 51.9252972)",50,,"['2', '3']",,,S112,
130209605,Hofplein,secondary,True,False,52.36900000000001,"LINESTRING (4.4780055 51.924794, 4.4778717 51.9248209, 4.4777317 51.9248302, 4.4775917 51.9248214, 4.4775463 51.9248145, 4.4774976 51.9248045, 4.4774804 51.9247999, 4.4774465 51.9247922, 4.477373 51.9247674, 4.4772886 51.9247292)",50,,3,,,S100,roundabout
7523061,Sint-Jacobsplaats,residential,False,True,172.08399999999997,"LINESTRING (4.4831203 51.9247937, 4.4836703 51.9246384, 4.4838095 51.9246125, 4.4840253 51.9245984, 4.4841351 51.924586, 4.48427 51.9245696, 4.4843142 51.9245623, 4.484345 51.9245543, 4.4843771 51.9245399, 4.4843972 51.9245245, 4.4844133 51.9245057, 4.4844266 51.9244826, 4.4844306 51.9244612, 4.4844279 51.9244393, 4.4844199 51.9244158, 4.4844015 51.9243955, 4.4843831 51.9243801, 4.4843404 51.9243537, 4.4840739 51.9242171, 4.4837359 51.9240354, 4.4837337 51.9240143)",,,,,,,
7525948,Pompenburg,secondary,True,False,105.70600000000002,"LINESTRING (4.4797142 51.9249583, 4.4795644 51.9249278, 4.4795062 51.9249152, 4.4786273 51.9247213, 4.4785222 51.924703, 4.4784609 51.9246928, 4.4782456 51.9246829)",50,,4,,,S100,
"[465277872, 53106698]","['Haagseveer', 'Couwenburg']",residential,False,True,26.184,"LINESTRING (4.4797142 51.9249583, 4.4797699 51.924864, 4.4797758 51.9248533, 4.4797888 51.9248301, 4.4798109 51.9247989, 4.4798461 51.9247374)",50,,,,,,
314449728,Schiekade,secondary,True,False,44.661,"LINESTRING (4.4771956 51.9251247, 4.477268 51.9249549, 4.4772788 51.9248622, 4.4772886 51.9247292)",50,,4,,,S112,
7523403,Pompenburg,tertiary,True,False,48.797,"LINESTRING (4.4818492 51.9253455, 4.4820681 51.9254518, 4.4821452 51.9254895, 4.4822083 51.9255273, 4.4823875 51.9256318)",50,,2,,,,
"[465277873, 7525639]",Couwenburg,residential,True,False,121.32,"LINESTRING (4.4786255 51.9255346, 4.4789514 51.9255992, 4.4789955 51.9256044, 4.4790332 51.9256022, 4.4792421 51.9255506, 4.4794239 51.9254881, 4.4794481 51.9254722, 4.4795456 51.9252556, 4.4796155 51.9251221, 4.4796548 51.925047, 4.4797142 51.9249583)",30,,,,,,
"[7525641, 1167980663, 1191727832, 1191727833, 7525756, 7525757]",Couwenburg,residential,False,True,86.111,"LINESTRING (4.4786255 51.9255346, 4.4782357 51.9254643, 4.4781006 51.9254367, 4.4778632 51.9253882, 4.4777537 51.9253658, 4.4775997 51.925331, 4.4774305 51.9252972)",30,,,building_passage,,,
53106697,Pompenburg,secondary,True,False,168.125,"LINESTRING (4.4819174 51.9256072, 4.4812629 51.925377, 4.4808857 51.9252436, 4.4807344 51.9251952, 4.4805964 51.9251501, 4.48039 51.9250926, 4.4802719 51.9250656, 4.4801521 51.9250389, 4.4799927 51.92501, 4.4799149 51.924997, 4.4797142 51.9249583)",50,,3,,,S100,
7522804,Pompenburg,secondary,True,False,32.869,"LINESTRING (4.4823875 51.9256318, 4.4823167 51.9256387, 4.4822566 51.9256415, 4.4821952 51.9256417, 4.482137 51.9256419, 4.4820841 51.9256387, 4.4820444 51.9256333, 4.4820021 51.9256263, 4.4819174 51.9256072)",50,,2,,,S100,
314449746,Schiekade,residential,True,False,48.888000000000005,"LINESTRING (4.4767808 51.9264782, 4.476787 51.9265354, 4.4767794 51.9265934, 4.4767689 51.9266131, 4.4767394 51.926648, 4.4766897 51.9267122, 4.4766146 51.9268012, 4.4766036 51.9268296, 4.476602 51.9268537, 4.4766102 51.9268688, 4.4766297 51.9268888)",50,,1,,,,
704132733,Schiekade,secondary,True,False,45.141999999999996,"LINESTRING (4.4767808 51.9264782, 4.4767315 51.9265495, 4.4767169 51.9265722, 4.476659 51.9266529, 4.4765798 51.9267337, 4.4764577 51.9268289)",50,,2,,,S112,
"[7525821, 7525791]","['Raampoortstraat', 'Heer Bokelweg']",residential,True,False,241.873,"LINESTRING (4.4787113 51.9266625, 4.4780449 51.9264519, 4.4779695 51.9264389, 4.4777774 51.926424, 4.4776427 51.9264299, 4.4776012 51.9264564, 4.4775722 51.9264911, 4.4773342 51.9268187, 4.4772568 51.9269252, 4.4772658 51.9269412, 4.4772879 51.9269535, 4.4784521 51.9273042, 4.4785638 51.9273378)",30,,,,,,
