osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,junction
462642310,Admiraal Helfrichstraat,residential,30,False,False,81.957,"LINESTRING (6.4008509 53.2443652, 6.4013598 53.2444667, 6.4015226 53.2445005, 6.4016195 53.2445365, 6.401686 53.2445884, 6.4017176 53.2446359, 6.4017393 53.2446923, 6.4017401 53.2447626)",,,
754114079,Julianalaan,residential,30,False,True,14.627,"LINESTRING (6.410239 53.2446955, 6.4104492 53.244734)",,,
6457665,Wilhelminalaan,residential,30,False,False,133.246,"LINESTRING (6.410239 53.2446955, 6.4100566 53.2451242, 6.4099935 53.2452827, 6.4098574 53.2456123, 6.4097526 53.2458579)",,,
6457741,Wilhelminalaan,tertiary,30,False,True,82.462,"LINESTRING (6.410239 53.2446955, 6.4103524 53.2444434, 6.4104426 53.2442428, 6.4105435 53.2440344, 6.4105712 53.2439811)",,,
"[754114080, 6457721, 6457723]","['Burgemeester Kruisingalaan', 'Hoofdstraat']",tertiary,30,False,"[False, True]",344.2919999999999,"LINESTRING (6.410239 53.2446955, 6.4089357 53.2444598, 6.4082781 53.2444103, 6.4076981 53.2443708, 6.4075995 53.2443769, 6.4075097 53.2443984, 6.4074508 53.2444384, 6.4074255 53.2445561, 6.4074437 53.2446719, 6.4074836 53.2450834, 6.4074779 53.2453521, 6.40742 53.24557, 6.4073438 53.245794)",,,
6457626,Brilweg,residential,30,False,True,150.774,"LINESTRING (6.4017401 53.2447626, 6.4018185 53.2447634, 6.4019157 53.2447787, 6.4026732 53.2449445, 6.4029249 53.2449996, 6.4035179 53.2451274, 6.4036795 53.2451918, 6.4038556 53.2452312)",,,
462642310,Admiraal Helfrichstraat,residential,30,False,True,81.957,"LINESTRING (6.4017401 53.2447626, 6.4017393 53.2446923, 6.4017176 53.2446359, 6.401686 53.2445884, 6.4016195 53.2445365, 6.4015226 53.2445005, 6.4013598 53.2444667, 6.4008509 53.2443652)",,,
754118916,Jellemaweg,residential,30,False,False,45.493,"LINESTRING (6.4040519 53.2448393, 6.4038556 53.2452312)",,,
6457623,Klein Frankrijk,residential,30,False,False,90.399,"LINESTRING (6.4040519 53.2448393, 6.4048528 53.2449923, 6.4049442 53.2449989, 6.40537 53.2449979)",,,
754118916,Jellemaweg,residential,30,False,True,66.481,"LINESTRING (6.4040519 53.2448393, 6.4041795 53.2445847, 6.4042496 53.2444447, 6.4043388 53.2442666)",,,
26686607,Oosterburcht,residential,30,False,True,31.385,"LINESTRING (6.4112859 53.2448843, 6.4114427 53.2446181)",,,
754114079,Julianalaan,residential,30,False,False,58.131,"LINESTRING (6.4112859 53.2448843, 6.4109223 53.2448218, 6.4104492 53.244734)",,,
"[279542354, 754114079]",Julianalaan,residential,30,False,True,68.12700000000001,"LINESTRING (6.4112859 53.2448843, 6.4113593 53.2448907, 6.4114404 53.2448921, 6.4115282 53.2448898, 6.412305 53.2448434)",,,
6458029,Akkerend,residential,30,False,False,103.202,"LINESTRING (6.39892 53.24495, 6.3986927 53.2458094, 6.3986841 53.2458672)",,,
6457623,Klein Frankrijk,residential,30,False,True,90.399,"LINESTRING (6.40537 53.2449979, 6.4049442 53.2449989, 6.4048528 53.2449923, 6.4040519 53.2448393)",,,
754118916,Jellemaweg,residential,30,False,True,45.493,"LINESTRING (6.4038556 53.2452312, 6.4040519 53.2448393)",,,
6457626,Brilweg,residential,30,False,False,150.774,"LINESTRING (6.4038556 53.2452312, 6.4036795 53.2451918, 6.4035179 53.2451274, 6.4029249 53.2449996, 6.4026732 53.2449445, 6.4019157 53.2447787, 6.4018185 53.2447634, 6.4017401 53.2447626)",,,
462642309,Jellemaweg,residential,30,False,False,14.934999999999999,"LINESTRING (6.4038556 53.2452312, 6.4038314 53.2452827, 6.4038257 53.2453256, 6.4038473 53.2453611)",,,
6457576,Boslaan,residential,30,False,False,140.766,"LINESTRING (6.4038473 53.2453611, 6.4036682 53.245408, 6.4036243 53.2454358, 6.4028446 53.24628, 6.4027264 53.2464079)",,,
6457648,Frankrijkerlaan,residential,30,False,False,107.858,"LINESTRING (6.4038473 53.2453611, 6.4038795 53.2453905, 6.4039304 53.2454136, 6.4040074 53.2454291, 6.40538 53.24564)",,,
462642309,Jellemaweg,residential,30,False,True,14.935,"LINESTRING (6.4038473 53.2453611, 6.4038257 53.2453256, 6.4038314 53.2452827, 6.4038556 53.2452312)",,,
6457624,Molenstraat,residential,30,True,False,71.401,"LINESTRING (6.40538 53.24564, 6.40537 53.2449979)",,,
6457648,Frankrijkerlaan,residential,30,False,False,128.156,"LINESTRING (6.40538 53.24564, 6.4055408 53.2456642, 6.4059775 53.24573, 6.4072499 53.2459163)",,,
6457648,Frankrijkerlaan,residential,30,False,True,107.85800000000002,"LINESTRING (6.40538 53.24564, 6.4040074 53.2454291, 6.4039304 53.2454136, 6.4038795 53.2453905, 6.4038473 53.2453611)",,,
6457579,Poortkampen,residential,30,False,False,62.875,"LINESTRING (6.4024385 53.2457371, 6.4021107 53.2461996, 6.4020772 53.2462594)",,,
6457580,Poortkampen,residential,30,False,False,56.188,"LINESTRING (6.4001293 53.2457628, 6.4001009 53.2457788, 6.4000745 53.2457997, 6.3997542 53.2461311, 6.3997041 53.2461976)",,,
6457580,Poortkampen,residential,30,False,True,41.205,"LINESTRING (6.4001293 53.2457628, 6.4001556 53.2457562, 6.4001864 53.2457543, 6.4002742 53.2457574, 6.4007268 53.2458372)",,,
786990798,Poortkampen,residential,30,False,False,33.944,"LINESTRING (6.4001293 53.2457628, 6.3999453 53.2456665, 6.3996859 53.2456321)",,,
6457733,De Gast,tertiary,30,False,False,14.966,"LINESTRING (6.4073438 53.245794, 6.4072499 53.2459163)",,,
6457583,Burgemeester de Vrieslaan,residential,30,False,False,153.98399999999998,"LINESTRING (6.4073438 53.245794, 6.4077057 53.2458444, 6.4086324 53.2459854, 6.4095851 53.2461386)",4.6,,
"[754114080, 6457721, 6457723]","['Burgemeester Kruisingalaan', 'Hoofdstraat']",tertiary,30,False,"[False, True]",344.292,"LINESTRING (6.4073438 53.245794, 6.40742 53.24557, 6.4074779 53.2453521, 6.4074836 53.2450834, 6.4074437 53.2446719, 6.4074255 53.2445561, 6.4074508 53.2444384, 6.4075097 53.2443984, 6.4075995 53.2443769, 6.4076981 53.2443708, 6.4082781 53.2444103, 6.4089357 53.2444598, 6.410239 53.2446955)",,,
6457580,Poortkampen,residential,30,False,True,9.313,"LINESTRING (6.4007268 53.2458372, 6.400863 53.2458565)",,,
6457580,Poortkampen,residential,30,False,False,41.205000000000005,"LINESTRING (6.4007268 53.2458372, 6.4002742 53.2457574, 6.4001864 53.2457543, 6.4001556 53.2457562, 6.4001293 53.2457628)",,,
6457656,Poortkampen,residential,30,False,True,50.264,"LINESTRING (6.4007268 53.2458372, 6.400901 53.2455856, 6.4006657 53.2455272, 6.4006236 53.2455168)",,,
6458029,Akkerend,residential,30,False,True,103.202,"LINESTRING (6.3986841 53.2458672, 6.3986927 53.2458094, 6.39892 53.24495)",,,
6458122,Hanckemalaan,tertiary,30,False,False,77.481,"LINESTRING (6.3986841 53.2458672, 6.3989223 53.2459154, 6.3997041 53.2461976)",,,
6458122,Hanckemalaan,tertiary,30,False,True,80.702,"LINESTRING (6.3986841 53.2458672, 6.3985116 53.2458477, 6.3983541 53.2458372, 6.3981739 53.245842, 6.3980141 53.2458572, 6.3975041 53.2459572)",,,
6457665,Wilhelminalaan,residential,30,False,False,33.143,"LINESTRING (6.4097526 53.2458579, 6.4095851 53.2461386)",,,
"[6457585, 6457588]",Parklaan,residential,30,False,False,98.186,"LINESTRING (6.4097526 53.2458579, 6.4099089 53.2458828, 6.4107251 53.2460319, 6.4108447 53.2460528, 6.4111663 53.2461109)",5,,
6457665,Wilhelminalaan,residential,30,False,True,133.24599999999998,"LINESTRING (6.4097526 53.2458579, 6.4098574 53.2456123, 6.4099935 53.2452827, 6.4100566 53.2451242, 6.410239 53.2446955)",,,
6457580,Poortkampen,residential,30,False,False,9.313,"LINESTRING (6.400863 53.2458565, 6.4007268 53.2458372)",,,
6457587,Poortkampen,residential,30,False,False,47.367999999999995,"LINESTRING (6.400863 53.2458565, 6.4007349 53.2460881, 6.4010237 53.2461453)",,,
795223710,Poortkampen,residential,30,False,True,138.445,"LINESTRING (6.400863 53.2458565, 6.4014865 53.2459752, 6.4015356 53.2459826, 6.4015711 53.2459816, 6.4015988 53.2459696, 6.4016176 53.2459442, 6.4017931 53.2456241, 6.4016866 53.245603, 6.4017708 53.2454509, 6.4018179 53.2454602, 6.4019019 53.2453085)",,,
6457733,De Gast,tertiary,30,False,True,14.966,"LINESTRING (6.4072499 53.2459163, 6.4073438 53.245794)",,,
6457648,Frankrijkerlaan,residential,30,False,True,128.156,"LINESTRING (6.4072499 53.2459163, 6.4059775 53.24573, 6.4055408 53.2456642, 6.40538 53.24564)",,,
6457733,De Gast,tertiary,30,False,False,148.264,"LINESTRING (6.4072499 53.2459163, 6.407196 53.2460065, 6.4071252 53.246096, 6.4069912 53.2462236, 6.4068356 53.2463395, 6.4066215 53.2464742, 6.406331 53.246648, 6.4060876 53.2467947, 6.4058622 53.2469434)",,,
6458122,Hanckemalaan,tertiary,30,False,False,80.702,"LINESTRING (6.3975041 53.2459572, 6.3980141 53.2458572, 6.3981739 53.245842, 6.3983541 53.2458372, 6.3985116 53.2458477, 6.3986841 53.2458672)",,,
6457587,Poortkampen,residential,30,False,True,47.367999999999995,"LINESTRING (6.4010237 53.2461453, 6.4007349 53.2460881, 6.400863 53.2458565)",,,
"[6457585, 6457588]",Parklaan,residential,30,False,True,98.18599999999999,"LINESTRING (6.4111663 53.2461109, 6.4108447 53.2460528, 6.4107251 53.2460319, 6.4099089 53.2458828, 6.4097526 53.2458579)",5,,
6457665,Wilhelminalaan,residential,30,False,True,33.143,"LINESTRING (6.4095851 53.2461386, 6.4097526 53.2458579)",,,
6457583,Burgemeester de Vrieslaan,residential,30,False,True,153.98399999999998,"LINESTRING (6.4095851 53.2461386, 6.4086324 53.2459854, 6.4077057 53.2458444, 6.4073438 53.245794)",4.6,,
"[279542356, 6457606]","['Stationsweg', 'Wilhelminalaan']","['residential', 'unclassified']",30,False,"[False, True]",448.353,"LINESTRING (6.4095851 53.2461386, 6.4090255 53.2468864, 6.4088622 53.2470825, 6.4086283 53.2472445, 6.408477 53.2473238, 6.408285 53.2473932, 6.4074946 53.2476454, 6.4070688 53.2477792, 6.4069865 53.2478051, 6.4060097 53.248112, 6.4059795 53.2481216, 6.405526 53.2482663, 6.4053054 53.2483366, 6.4050387 53.2484204, 6.4049543 53.2484469, 6.4049192 53.2484573, 6.4048814 53.2484634, 6.4048423 53.2484651, 6.4048049 53.2484625, 6.404769 53.2484558, 6.4047358 53.2484453, 6.4045585 53.2483653)",4.7,,
6457946,Fazantenlaan,residential,30,False,False,41.995,"LINESTRING (6.3997041 53.2461976, 6.3994534 53.2465442)",,,
6457580,Poortkampen,residential,30,False,True,56.188,"LINESTRING (6.3997041 53.2461976, 6.3997542 53.2461311, 6.4000745 53.2457997, 6.4001009 53.2457788, 6.4001293 53.2457628)",,,
6458122,Hanckemalaan,tertiary,30,False,False,104.304,"LINESTRING (6.3997041 53.2461976, 6.4002897 53.2463728, 6.4009116 53.2465728, 6.4010931 53.2466322)",,,
6458122,Hanckemalaan,tertiary,30,False,True,77.481,"LINESTRING (6.3997041 53.2461976, 6.3989223 53.2459154, 6.3986841 53.2458672)",,,
6457575,Poortkampen,residential,30,False,False,46.244,"LINESTRING (6.4020772 53.2462594, 6.4027264 53.2464079)",,,
795223712,Poortkampen,residential,,False,False,19.07,"LINESTRING (6.4020772 53.2462594, 6.4019789 53.2464205)",,,
6457579,Poortkampen,residential,30,False,True,62.875,"LINESTRING (6.4020772 53.2462594, 6.4021107 53.2461996, 6.4024385 53.2457371)",,,
6457577,Burgemeester Geldermanlaan,residential,30,False,False,23.388,"LINESTRING (6.4040532 53.2462807, 6.4043842 53.2463515)",,,
6457578,Poortkampen,residential,,False,True,30.58,"LINESTRING (6.4015424 53.2463344, 6.4019789 53.2464205)",,,
795223712,Poortkampen,residential,,False,True,11.945,"LINESTRING (6.4019206 53.2465221, 6.4019789 53.2464205)",,,
6457574,Burgemeester Geldermanlaan,residential,30,False,False,14.426,"LINESTRING (6.4043842 53.2463515, 6.4045884 53.2463951)",,,
6457577,Burgemeester Geldermanlaan,residential,30,False,True,23.388,"LINESTRING (6.4043842 53.2463515, 6.4040532 53.2462807)",,,
6457632,Burgemeester Geldermanlaan,residential,30,False,False,65.555,"LINESTRING (6.4043842 53.2463515, 6.4039212 53.2468719)",,,
6457575,Poortkampen,residential,30,False,True,46.244,"LINESTRING (6.4027264 53.2464079, 6.4020772 53.2462594)",,,
6457576,Boslaan,residential,30,False,False,73.892,"LINESTRING (6.4027264 53.2464079, 6.4021971 53.2469921)",,,
6457576,Boslaan,residential,30,False,True,140.766,"LINESTRING (6.4027264 53.2464079, 6.4028446 53.24628, 6.4036243 53.2454358, 6.4036682 53.245408, 6.4038473 53.2453611)",,,
6457574,Burgemeester Geldermanlaan,residential,30,False,True,14.426,"LINESTRING (6.4045884 53.2463951, 6.4043842 53.2463515)",,,
6457946,Fazantenlaan,residential,30,False,False,20.264,"LINESTRING (6.3994534 53.2465442, 6.3993281 53.2467103)",,,
6457946,Fazantenlaan,residential,30,False,True,41.995,"LINESTRING (6.3994534 53.2465442, 6.3997041 53.2461976)",,,
6457946,Fazantenlaan,residential,30,False,True,20.264,"LINESTRING (6.3993281 53.2467103, 6.3994534 53.2465442)",,,
6457433,De Koperwiek,residential,30,False,False,55.086,"LINESTRING (6.3993281 53.2467103, 6.3995774 53.2468026, 6.3996367 53.2468151, 6.3999345 53.2468775, 6.4000808 53.2469105)",,,
6457946,Fazantenlaan,residential,30,False,False,162.77100000000002,"LINESTRING (6.3993281 53.2467103, 6.3987096 53.2470956, 6.3986176 53.2472011, 6.3985594 53.2472765, 6.3985276 53.2473171, 6.3984729 53.2473867, 6.3982502 53.2476458, 6.3980279 53.2479307)",,,
6457632,Burgemeester Geldermanlaan,residential,30,False,True,65.555,"LINESTRING (6.4039212 53.2468719, 6.4043842 53.2463515)",,,
6457558,Burgemeester Geldermanlaan,residential,30,False,False,99.744,"LINESTRING (6.4039212 53.2468719, 6.4035086 53.2468109, 6.4034297 53.2468125, 6.4033645 53.2468359, 6.403331 53.2468701, 6.4030015 53.2473408)",,,
6457615,Burgemeester Geldermanlaan,residential,30,False,False,81.277,"LINESTRING (6.4039212 53.2468719, 6.4038484 53.2469878, 6.4035437 53.2475669)",,,
654452875,De Koperwiek,residential,30,False,False,12.71,"LINESTRING (6.4000808 53.2469105, 6.4001462 53.2468031)",,,
6457433,De Koperwiek,residential,30,False,True,55.086,"LINESTRING (6.4000808 53.2469105, 6.3999345 53.2468775, 6.3996367 53.2468151, 6.3995774 53.2468026, 6.3993281 53.2467103)",,,
654452875,De Koperwiek,residential,30,False,True,13.725,"LINESTRING (6.4000808 53.2469105, 6.4000258 53.2470083, 6.4000151 53.2470275)",,,
6457576,Boslaan,residential,30,False,True,73.892,"LINESTRING (6.4021971 53.2469921, 6.4027264 53.2464079)",,,
6457736,Hanckemalaan,tertiary,30,False,False,66.09,"LINESTRING (6.4021971 53.2469921, 6.4030015 53.2473408)",,,
6458122,Hanckemalaan,tertiary,30,False,True,83.649,"LINESTRING (6.4021971 53.2469921, 6.4011893 53.2466637, 6.4010931 53.2466322)",,,
6457619,Maurits Clantlaan,residential,30,False,False,26.88,"LINESTRING (6.4030015 53.2473408, 6.4028599 53.2475672)",,,
6457736,Hanckemalaan,tertiary,30,False,False,43.972,"LINESTRING (6.4030015 53.2473408, 6.4035437 53.2475669)",,,
6457736,Hanckemalaan,tertiary,30,False,True,66.09,"LINESTRING (6.4030015 53.2473408, 6.4021971 53.2469921)",,,
6457558,Burgemeester Geldermanlaan,residential,30,False,True,99.744,"LINESTRING (6.4030015 53.2473408, 6.403331 53.2468701, 6.4033645 53.2468359, 6.4034297 53.2468125, 6.4035086 53.2468109, 6.4039212 53.2468719)",,,
6457619,Maurits Clantlaan,residential,30,False,False,61.048,"LINESTRING (6.4028599 53.2475672, 6.4023089 53.2480062)",,,
6457619,Maurits Clantlaan,residential,30,False,True,26.88,"LINESTRING (6.4028599 53.2475672, 6.4030015 53.2473408)",,,
6457616,Burgemeester Geldermanlaan,residential,30,False,False,54.22500000000001,"LINESTRING (6.4028599 53.2475672, 6.4031222 53.2476245, 6.4032983 53.2476678, 6.4033744 53.2476769, 6.4034408 53.2476668, 6.4034928 53.2476357, 6.4035437 53.2475669)",,,
6457736,Hanckemalaan,tertiary,30,False,True,43.972,"LINESTRING (6.4035437 53.2475669, 6.4030015 53.2473408)",,,
6457615,Burgemeester Geldermanlaan,residential,30,False,True,81.277,"LINESTRING (6.4035437 53.2475669, 6.4038484 53.2469878, 6.4039212 53.2468719)",,,
6457616,Burgemeester Geldermanlaan,residential,30,False,True,54.225,"LINESTRING (6.4035437 53.2475669, 6.4034928 53.2476357, 6.4034408 53.2476668, 6.4033744 53.2476769, 6.4032983 53.2476678, 6.4031222 53.2476245, 6.4028599 53.2475672)",,,
6457736,Hanckemalaan,tertiary,30,False,False,100.72600000000001,"LINESTRING (6.4035437 53.2475669, 6.4037211 53.2476377, 6.4038634 53.2476946, 6.4039311 53.2477216, 6.4042501 53.2478183, 6.4044031 53.2478645, 6.404422 53.2478702, 6.4048657 53.2480055)",,,
654452876,De Koperwiek,residential,30,False,False,55.188,"LINESTRING (6.4001815 53.247863, 6.3999937 53.2478094, 6.3999129 53.247788, 6.3998583 53.2477791, 6.3998189 53.2477785, 6.399784 53.2477869, 6.3997375 53.2478209, 6.3995831 53.2479927)",,,
6457970,Thorbeckestraat,residential,30,False,True,39.539,"LINESTRING (6.3980279 53.2479307, 6.3974947 53.2480877)",,,
6457946,Fazantenlaan,residential,30,False,True,162.77100000000002,"LINESTRING (6.3980279 53.2479307, 6.3982502 53.2476458, 6.3984729 53.2473867, 6.3985276 53.2473171, 6.3985594 53.2472765, 6.3986176 53.2472011, 6.3987096 53.2470956, 6.3993281 53.2467103)",,,
6457970,Thorbeckestraat,residential,30,False,False,107.927,"LINESTRING (6.3980279 53.2479307, 6.3990841 53.2484281, 6.3992096 53.2484687, 6.3993381 53.2484942)",,,
6457977,De Koperwiek,residential,30,False,True,81.047,"LINESTRING (6.3995831 53.2479927, 6.3992975 53.2479155, 6.3988315 53.2477929, 6.3989961 53.2475776)",,,
654452876,De Koperwiek,residential,30,False,False,58.319,"LINESTRING (6.3995831 53.2479927, 6.399479 53.2481337, 6.3994161 53.2482881, 6.3993693 53.248425, 6.3993381 53.2484942)",,,
654452876,De Koperwiek,residential,30,False,True,55.188,"LINESTRING (6.3995831 53.2479927, 6.3997375 53.2478209, 6.399784 53.2477869, 6.3998189 53.2477785, 6.3998583 53.2477791, 6.3999129 53.247788, 6.3999937 53.2478094, 6.4001815 53.247863)",,,
6457619,Maurits Clantlaan,residential,30,False,True,61.048,"LINESTRING (6.4023089 53.2480062, 6.4028599 53.2475672)",,,
6457619,Maurits Clantlaan,residential,30,False,False,104.64,"LINESTRING (6.4023089 53.2480062, 6.4019002 53.2483355, 6.4018534 53.248366, 6.4017867 53.2483783, 6.4017267 53.2483755, 6.4010794 53.2482359)",,,
795223713,Josinalaan,residential,30,False,False,115.197,"LINESTRING (6.4023089 53.2480062, 6.4028275 53.2482354, 6.4028646 53.2482565, 6.4028748 53.248283, 6.4028712 53.2483034, 6.4028592 53.2483239, 6.4024656 53.2488211)",,,
6457970,Thorbeckestraat,residential,30,False,False,39.539,"LINESTRING (6.3974947 53.2480877, 6.3980279 53.2479307)",,,
6457607,Boslaan,residential,30,True,False,77.409,"LINESTRING (6.4010794 53.2482359, 6.4015897 53.2476721, 6.401633 53.2476236)",,,
6457619,Maurits Clantlaan,residential,30,False,True,104.64,"LINESTRING (6.4010794 53.2482359, 6.4017267 53.2483755, 6.4017867 53.2483783, 6.4018534 53.248366, 6.4019002 53.2483355, 6.4023089 53.2480062)",,,
6529194,De Gast,tertiary,30,False,False,166.097,"LINESTRING (6.4045585 53.2483653, 6.4044517 53.2484815, 6.4043139 53.2486399, 6.4041117 53.2488693, 6.4039921 53.2490107, 6.4039414 53.2490707, 6.4038376 53.2491934, 6.4033907 53.2496854)",,,
"[279542356, 6457606]","['Stationsweg', 'Wilhelminalaan']","['unclassified', 'residential']",30,False,"[False, True]",448.35300000000007,"LINESTRING (6.4045585 53.2483653, 6.4047358 53.2484453, 6.404769 53.2484558, 6.4048049 53.2484625, 6.4048423 53.2484651, 6.4048814 53.2484634, 6.4049192 53.2484573, 6.4049543 53.2484469, 6.4050387 53.2484204, 6.4053054 53.2483366, 6.405526 53.2482663, 6.4059795 53.2481216, 6.4060097 53.248112, 6.4069865 53.2478051, 6.4070688 53.2477792, 6.4074946 53.2476454, 6.408285 53.2473932, 6.408477 53.2473238, 6.4086283 53.2472445, 6.4088622 53.2470825, 6.4090255 53.2468864, 6.4095851 53.2461386)",4.7,,
754113534,De Gast,tertiary,30,False,True,44.927,"LINESTRING (6.4045585 53.2483653, 6.4046805 53.2482224, 6.4048657 53.2480055)",,,
6529643,Boslaan,residential,30,False,False,141.419,"LINESTRING (6.3993381 53.2484942, 6.3989296 53.2497423)",,,
6457970,Thorbeckestraat,residential,30,False,True,107.92699999999999,"LINESTRING (6.3993381 53.2484942, 6.3992096 53.2484687, 6.3990841 53.2484281, 6.3980279 53.2479307)",,,
6529115,Boslaan,residential,30,False,False,89.176,"LINESTRING (6.3993381 53.2484942, 6.3998425 53.2485912, 6.4006096 53.2487478)",,,
654452876,De Koperwiek,residential,30,False,True,58.319,"LINESTRING (6.3993381 53.2484942, 6.3993693 53.248425, 6.3994161 53.2482881, 6.399479 53.2481337, 6.3995831 53.2479927)",,,
6529135,Boslaan,residential,30,False,False,21.272,"LINESTRING (6.4006096 53.2487478, 6.4009045 53.2488217)",,,
6529115,Boslaan,residential,30,False,True,89.176,"LINESTRING (6.4006096 53.2487478, 6.3998425 53.2485912, 6.3993381 53.2484942)",,,
"[93795576, 6529146, 6529118]",Boslaan,residential,30,True,False,64.947,"LINESTRING (6.4006096 53.2487478, 6.4007765 53.248574, 6.4009027 53.2484371, 6.4010794 53.2482359)",,,
6529131,Josinalaan,residential,30,False,True,9.518,"LINESTRING (6.4024656 53.2488211, 6.4025992 53.2488517)",,,
"[6529144, 6529131]","['Josinalaan', 'Bospad']",residential,30,False,"[False, True]",121.35499999999999,"LINESTRING (6.4024656 53.2488211, 6.4019483 53.2486989, 6.4018615 53.2486888, 6.4017827 53.2487037, 6.401741 53.2487268, 6.4015583 53.2488946, 6.401512 53.2489185, 6.401462 53.2489298, 6.4014122 53.2489317, 6.4013705 53.2489276, 6.4009045 53.2488217)",,,
795223713,Josinalaan,residential,30,False,True,115.197,"LINESTRING (6.4024656 53.2488211, 6.4028592 53.2483239, 6.4028712 53.2483034, 6.4028748 53.248283, 6.4028646 53.2482565, 6.4028275 53.2482354, 6.4023089 53.2480062)",,,
6529119,Rietschans,residential,30,False,False,54.763,"LINESTRING (6.4009045 53.2488217, 6.4006272 53.2492854)",,,
6529135,Boslaan,residential,30,False,True,21.272,"LINESTRING (6.4009045 53.2488217, 6.4006096 53.2487478)",,,
"[6529144, 6529131]","['Josinalaan', 'Bospad']",residential,30,False,"[False, True]",121.355,"LINESTRING (6.4009045 53.2488217, 6.4013705 53.2489276, 6.4014122 53.2489317, 6.401462 53.2489298, 6.401512 53.2489185, 6.4015583 53.2488946, 6.401741 53.2487268, 6.4017827 53.2487037, 6.4018615 53.2486888, 6.4019483 53.2486989, 6.4024656 53.2488211)",,,
6529119,Rietschans,residential,30,False,True,54.763,"LINESTRING (6.4006272 53.2492854, 6.4009045 53.2488217)",,,
"[6529127, 6529119]",Rietschans,residential,30,False,"[False, True]",97.46199999999999,"LINESTRING (6.4006272 53.2492854, 6.4005386 53.249444, 6.4005098 53.2494719, 6.4004687 53.2494916, 6.4003076 53.2495445, 6.4002619 53.249553, 6.4002189 53.2495494, 6.4001813 53.2495334, 6.400152 53.2495011, 6.4001368 53.2494702, 6.4001433 53.2494423, 6.4001709 53.2494005, 6.4002033 53.2493618, 6.400263 53.249337, 6.4006272 53.2492854)",,,
"[6529119, 6529127]",Rietschans,residential,30,False,"[False, True]",97.462,"LINESTRING (6.4006272 53.2492854, 6.400263 53.249337, 6.4002033 53.2493618, 6.4001709 53.2494005, 6.4001433 53.2494423, 6.4001368 53.2494702, 6.400152 53.2495011, 6.4001813 53.2495334, 6.4002189 53.2495494, 6.4002619 53.249553, 6.4003076 53.2495445, 6.4004687 53.2494916, 6.4005098 53.2494719, 6.4005386 53.249444, 6.4006272 53.2492854)",,,
6529584,Kuyperstraat,residential,30,False,False,82.934,"LINESTRING (6.3977691 53.24947, 6.3989296 53.2497423)",,,
