osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,lanes
7599969,Magnolialaan,residential,30,False,False,66.39,"LINESTRING (4.0434393 51.4891911, 4.0440943 51.4893223, 4.0443507 51.4893766)",,,
7599993,Ericalaan,residential,30,False,False,71.286,"LINESTRING (4.0434393 51.4891911, 4.0434189 51.4892285, 4.0431429 51.4897351, 4.0431085 51.4897982)",,,
147265836,Marijkelaan,tertiary,30,False,False,80.819,"LINESTRING (4.0476604 51.4892509, 4.0475589 51.4893108, 4.0474816 51.4893774, 4.0471827 51.489903)",,,
7599645,Kerkhoekstraat,residential,30,False,False,149.796,"LINESTRING (4.0496631 51.4893031, 4.048747 51.489782, 4.0480061 51.4901693)",,,
175866274,Langeville,residential,30,False,True,177.394,"LINESTRING (4.0496631 51.4893031, 4.0504963 51.4901473, 4.0506198 51.4903172, 4.0507838 51.4905938, 4.0508152 51.4906465, 4.050887 51.4906963)",,,
7599969,Magnolialaan,residential,30,False,False,63.424,"LINESTRING (4.0443507 51.4893766, 4.0451397 51.4895382, 4.0452209 51.4895548)",,,
7599969,Magnolialaan,residential,30,False,True,66.39,"LINESTRING (4.0443507 51.4893766, 4.0440943 51.4893223, 4.0434393 51.4891911)",,,
628634905,Hogeweg,tertiary,30,True,False,16.588,"LINESTRING (4.0398363 51.4894533, 4.040019 51.4895498)",,,
7599650,Rozenlaan,residential,30,False,False,67.411,"LINESTRING (4.0452209 51.4895548, 4.04491 51.4901293)",,,
7599969,Magnolialaan,residential,30,False,True,63.424,"LINESTRING (4.0452209 51.4895548, 4.0451397 51.4895382, 4.0443507 51.4893766)",,,
644882294,Molendijk,secondary,30,False,False,128.356,"LINESTRING (4.0503832 51.4895229, 4.0508713 51.4903615, 4.0509797 51.4905236, 4.0510495 51.4905987)",,,
7599993,Ericalaan,residential,30,False,False,175.244,"LINESTRING (4.0431085 51.4897982, 4.0430694 51.4898675, 4.0423143 51.4912162, 4.042275 51.4912863)",,,
7599993,Ericalaan,residential,30,False,True,71.286,"LINESTRING (4.0431085 51.4897982, 4.0431429 51.4897351, 4.0434189 51.4892285, 4.0434393 51.4891911)",,,
