osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width,access
6566293,Havenweg,secondary,30,False,True,65.572,"LINESTRING (5.413822 53.1714113, 5.41397 53.1713567, 5.4141429 53.1712986, 5.4143672 53.1712315, 5.4145263 53.1711909, 5.414703 53.1711521)",,,,
1066963745,Nutstraat,residential,30,False,False,79.154,"LINESTRING (5.413822 53.1714113, 5.4139418 53.1715149, 5.4141073 53.1716488, 5.4144384 53.1717416, 5.4146394 53.1719013)",,,,
"[6565890, 6565877, 6565895]","['Wasbleekstraat', 'Wasbleek', 'Rozengracht']",residential,30,False,"[False, True]",289.832,"LINESTRING (5.4187117 53.1717111, 5.4188312 53.171689, 5.4188812 53.1716803, 5.4191317 53.1716537, 5.4210679 53.1715365, 5.4210016 53.1711123, 5.4209945 53.1710667, 5.4209079 53.1710673, 5.4199018 53.1710781, 5.4198111 53.1710762)",,,,
"[78868121, 6565922, 78868118]",Steenhouwersstraataat,residential,30,False,False,26.79,"LINESTRING (5.4187117 53.1717111, 5.4187473 53.1718049, 5.4187734 53.1718705, 5.4187824 53.1719476)",,yes,,
840218189,Steenhouwersstraat,residential,30,False,True,16.286,"LINESTRING (5.4187117 53.1717111, 5.4186931 53.1716503, 5.4186653 53.1715673)",,,,
6565999,Rozenstraat,residential,30,False,False,45.211,"LINESTRING (5.4209831 53.1717613, 5.4210485 53.172166)",,,,
"[6565920, 743792835, 1243436453]","['Rozengracht', 'Zuiderplein']",residential,30,False,False,148.33499999999998,"LINESTRING (5.4209831 53.1717613, 5.4194637 53.1718585, 5.4192973 53.1718816, 5.4191916 53.1718962, 5.4190109 53.1719218, 5.4187824 53.1719476)",,,,
6565991,Caspar di Roblesstraat,residential,30,False,True,84.557,"LINESTRING (5.4154471 53.1717678, 5.4153814 53.171717, 5.4150982 53.1714854, 5.4148121 53.1712509, 5.4147694 53.1712138, 5.414703 53.1711521)",,,,
116397525,Nieuweweg,residential,30,False,False,52.12,"LINESTRING (5.4154471 53.1717678, 5.4153361 53.1718208, 5.4151748 53.1718996, 5.4150121 53.1719712, 5.4148162 53.1720436)",,,,
1182067382,Caspar di Roblesstraat,residential,30,False,False,61.781,"LINESTRING (5.4154471 53.1717678, 5.4154684 53.1717856, 5.4155073 53.1718182, 5.4157053 53.1720204, 5.4159172 53.1722463)",,,,
"[6565920, 743792835, 1243436453]","['Rozengracht', 'Zuiderplein']",residential,30,False,True,148.33499999999998,"LINESTRING (5.4187824 53.1719476, 5.4190109 53.1719218, 5.4191916 53.1718962, 5.4192973 53.1718816, 5.4194637 53.1718585, 5.4209831 53.1717613)",,,,
6566004,Zuiderplein,residential,30,False,False,28.055,"LINESTRING (5.4187824 53.1719476, 5.418819 53.1721186, 5.4188178 53.1721985)",,,,
"[78868121, 6565922, 78868118]",Steenhouwersstraataat,residential,30,False,True,26.79,"LINESTRING (5.4187824 53.1719476, 5.4187734 53.1718705, 5.4187473 53.1718049, 5.4187117 53.1717111)",,yes,,
1066963745,Nutstraat,residential,30,False,True,19.729,"LINESTRING (5.4148162 53.1720436, 5.4146394 53.1719013)",,,,
116397525,Nieuweweg,residential,30,False,True,52.120000000000005,"LINESTRING (5.4148162 53.1720436, 5.4150121 53.1719712, 5.4151748 53.1718996, 5.4153361 53.1718208, 5.4154471 53.1717678)",,,,
1066963745,Nutstraat,residential,30,False,False,22.897999999999996,"LINESTRING (5.4148162 53.1720436, 5.414872 53.1720933, 5.4149934 53.1722199)",,,,
"[6566130, 6565997]",Zuiderstraat,residential,30,False,False,39.525,"LINESTRING (5.4127888 53.1720328, 5.4128782 53.1720773, 5.4129445 53.1721124, 5.4132479 53.1722577)",,,5,
"[6566293, 1066943015]",Havenweg,secondary,30,False,False,258.078,"LINESTRING (5.4127888 53.1720328, 5.4126748 53.1721156, 5.4126087 53.1721555, 5.4125308 53.1721972, 5.412464 53.1722412, 5.412379 53.1723197, 5.4123507 53.1723507, 5.4122738 53.1724347, 5.412213 53.1725032, 5.412182 53.172542, 5.4121088 53.1726401, 5.4120453 53.1727192, 5.4119975 53.1727835, 5.4119272 53.1728998, 5.4118916 53.1729611, 5.4118513 53.1730296, 5.4118365 53.1730738, 5.4118288 53.1731168, 5.4118163 53.173205, 5.4118044 53.1732457, 5.4117843 53.1732898, 5.4117652 53.1733316, 5.4117346 53.1733968, 5.4117011 53.1734535, 5.4116229 53.1735649, 5.4115785 53.1737486, 5.4115563 53.1738761, 5.4115429 53.1740014, 5.4115399 53.1741691)",,,,
6566293,Havenweg,secondary,30,False,True,98.89999999999999,"LINESTRING (5.4127888 53.1720328, 5.4128649 53.1719679, 5.4129115 53.1719107, 5.4129612 53.1718525, 5.4129943 53.1718305, 5.4130706 53.1717799, 5.4132154 53.1716959, 5.4133157 53.1716416, 5.4134182 53.171586, 5.4134447 53.171574, 5.4136208 53.1714945, 5.413822 53.1714113)",,,,
6565999,Rozenstraat,residential,30,False,True,45.211,"LINESTRING (5.4210485 53.172166, 5.4209831 53.1717613)",,,,
"[6565963, 6565951]","['Vianen', 'Kerkpad']",residential,30,False,False,113.33500000000001,"LINESTRING (5.4210485 53.172166, 5.4210641 53.1722083, 5.4210872 53.1722482, 5.4211618 53.1723208, 5.4213588 53.1725252, 5.4214014 53.1725737, 5.4210954 53.1726708, 5.4208678 53.1727813, 5.4205768 53.1727779)",,,,
6565998,Hofstraat,residential,30,False,False,95.551,"LINESTRING (5.4210485 53.172166, 5.4200174 53.1722164, 5.4196198 53.1722368)",,,,
6566004,Zuiderplein,residential,30,False,True,28.055,"LINESTRING (5.4188178 53.1721985, 5.418819 53.1721186, 5.4187824 53.1719476)",,,,
6566012,Zuiderplein,residential,30,False,False,15.427,"LINESTRING (5.4188178 53.1721985, 5.4189369 53.1722436, 5.419015 53.1722711)",,,,
743792836,Zuiderhaven,unclassified,30,False,False,215.446,"LINESTRING (5.4188178 53.1721985, 5.4187369 53.1722397, 5.4186407 53.1722753, 5.4183893 53.1723433, 5.4179173 53.1724632, 5.4177175 53.1725139, 5.4175709 53.1725512, 5.4174361 53.172586, 5.4158723 53.1729884)",,,,
6565973,Both Apothekerstraat,residential,30,False,False,28.57,"LINESTRING (5.4196198 53.1722368, 5.4196582 53.1724927)",,,,
6565998,Hofstraat,residential,30,False,True,95.551,"LINESTRING (5.4196198 53.1722368, 5.4200174 53.1722164, 5.4210485 53.172166)",,,,
"[1243436450, 6566018, 527767463]",Hofstraat,residential,30,False,False,40.515,"LINESTRING (5.4196198 53.1722368, 5.4192301 53.1722549, 5.4191864 53.1722567, 5.4190997 53.1722621, 5.419015 53.1722711)",,,,
6565981,Brouwersstraat,residential,30,False,False,118.11,"LINESTRING (5.419015 53.1722711, 5.41903 53.1723214, 5.4191359 53.1726915, 5.4192914 53.1732178, 5.4192983 53.1732374, 5.4193264 53.1733167)",,,,
6566012,Zuiderplein,residential,30,False,True,15.427,"LINESTRING (5.419015 53.1722711, 5.4189369 53.1722436, 5.4188178 53.1721985)",,,,
"[6566018, 1243436450, 527767463]",Hofstraat,residential,30,False,True,40.515,"LINESTRING (5.419015 53.1722711, 5.4190997 53.1722621, 5.4191864 53.1722567, 5.4192301 53.1722549, 5.4196198 53.1722368)",,,,
6566130,Zuiderstraat,residential,30,False,False,48.708,"LINESTRING (5.4137383 53.1725062, 5.4138437 53.1725751, 5.4139692 53.1726596, 5.4141265 53.1727635, 5.4141514 53.1727884, 5.4142169 53.1728365)",,,5,
6566130,Zuiderstraat,residential,30,False,True,42.866,"LINESTRING (5.4137383 53.1725062, 5.4136958 53.1724762, 5.4135072 53.1723845, 5.4132479 53.1722577)",,,5,
6565973,Both Apothekerstraat,residential,30,False,True,24.819,"LINESTRING (5.4196877 53.1727152, 5.4196582 53.1724927)",,,,
6565962,Romastraat,residential,30,False,False,59.66799999999999,"LINESTRING (5.4196877 53.1727152, 5.4198746 53.1727284, 5.4201263 53.1727461, 5.420362 53.1727627, 5.4205768 53.1727779)",,,,
"[6565972, 6565973]","['Gardenierstraat', 'Both Apothekerstraat']",residential,30,False,"[False, True]",90.456,"LINESTRING (5.4196877 53.1727152, 5.4197341 53.1730008, 5.4199373 53.1729878, 5.4201852 53.1729721, 5.4204007 53.1729589, 5.4206078 53.1729462)",,,,
6565970,Vianen,residential,30,False,False,18.828,"LINESTRING (5.4205768 53.1727779, 5.4206078 53.1729462)",,,,
6565962,Romastraat,residential,30,False,True,59.668,"LINESTRING (5.4205768 53.1727779, 5.420362 53.1727627, 5.4201263 53.1727461, 5.4198746 53.1727284, 5.4196877 53.1727152)",,,,
"[6565963, 6565951]","['Vianen', 'Kerkpad']",residential,30,False,True,113.33500000000001,"LINESTRING (5.4205768 53.1727779, 5.4208678 53.1727813, 5.4210954 53.1726708, 5.4214014 53.1725737, 5.4213588 53.1725252, 5.4211618 53.1723208, 5.4210872 53.1722482, 5.4210641 53.1722083, 5.4210485 53.172166)",,,,
6565765,Zuiderhaven,unclassified,30,False,False,118.503,"LINESTRING (5.4158723 53.1729884, 5.4147852 53.1732709, 5.4147423 53.1732879, 5.4147089 53.1733074, 5.4146641 53.1733405, 5.414511 53.1734995, 5.4144522 53.1735606)",,,,
6565867,Jan Ruurdstraat,residential,30,True,False,60.493,"LINESTRING (5.4158723 53.1729884, 5.4158917 53.1730211, 5.4159011 53.1730465, 5.4159071 53.1734307, 5.4159057 53.1734434, 5.4159042 53.173458, 5.4159078 53.1735297)",,,,
743792836,Zuiderhaven,unclassified,30,False,True,215.44600000000003,"LINESTRING (5.4158723 53.1729884, 5.4174361 53.172586, 5.4175709 53.1725512, 5.4177175 53.1725139, 5.4179173 53.1724632, 5.4183893 53.1723433, 5.4186407 53.1722753, 5.4187369 53.1722397, 5.4188178 53.1721985)",,,,
6565970,Vianen,residential,30,False,True,18.828,"LINESTRING (5.4206078 53.1729462, 5.4205768 53.1727779)",,,,
"[6565972, 6565973]","['Gardenierstraat', 'Both Apothekerstraat']",residential,30,False,"[False, True]",90.45599999999999,"LINESTRING (5.4206078 53.1729462, 5.4204007 53.1729589, 5.4201852 53.1729721, 5.4199373 53.1729878, 5.4197341 53.1730008, 5.4196877 53.1727152)",,,,
6565983,Tiepelplein,residential,30,False,False,48.331,"LINESTRING (5.4206078 53.1729462, 5.4206328 53.1730579, 5.4206507 53.1731224, 5.4206705 53.1731934, 5.4206885 53.1732165, 5.4208013 53.1733605)",,,,
6565742,Heiligeweg,residential,30,False,False,114.302,"LINESTRING (5.4193264 53.1733167, 5.419485 53.1733253, 5.4195193 53.1733272, 5.4197495 53.1733477, 5.4198641 53.1733631, 5.4199839 53.1733832, 5.4201136 53.1734092, 5.4202637 53.1734416, 5.4203965 53.1734759, 5.4205366 53.1735145, 5.4207262 53.1735749, 5.4208262 53.1736181, 5.420914 53.1736613)",,,,
6565981,Brouwersstraat,residential,30,False,True,118.11,"LINESTRING (5.4193264 53.1733167, 5.4192983 53.1732374, 5.4192914 53.1732178, 5.4191359 53.1726915, 5.41903 53.1723214, 5.419015 53.1722711)",,,,
142386348,Schritsen,residential,30,False,False,102.276,"LINESTRING (5.4193264 53.1733167, 5.419182 53.1733261, 5.4191354 53.1733292, 5.4186695 53.1733582, 5.4182865 53.1733821, 5.4178002 53.1734124)",,,6.5,
"[6565737, 1243436467, 1243436454]",Spekmarkt,residential,30,True,False,50.227,"LINESTRING (5.4193264 53.1733167, 5.4193739 53.1733984, 5.4193821 53.1734126, 5.4194132 53.1734667, 5.4194344 53.1735036, 5.4194481 53.1735395, 5.4194519 53.1735732, 5.4194486 53.1737093, 5.4194373 53.173756)",,,,
6565983,Tiepelplein,residential,30,False,True,48.331,"LINESTRING (5.4208013 53.1733605, 5.4206885 53.1732165, 5.4206705 53.1731934, 5.4206507 53.1731224, 5.4206328 53.1730579, 5.4206078 53.1729462)",,,,
6565777,Westerstraat,residential,30,False,False,65.95700000000001,"LINESTRING (5.4127105 53.1734174, 5.4127144 53.1734695, 5.4127262 53.1735205, 5.4127445 53.1735614, 5.4127705 53.1736009, 5.4127808 53.1736207, 5.4127978 53.1736389, 5.4128207 53.1736545, 5.412849 53.173667, 5.4128811 53.1736757, 5.4129155 53.1736801, 5.4131757 53.1736818, 5.4132655 53.1736824, 5.413381 53.173685)",,,,
1067665548,Westerstraat,residential,30,True,False,124.261,"LINESTRING (5.4127105 53.1734174, 5.4127215 53.1733489, 5.4127503 53.1732942, 5.4127872 53.1732394, 5.412846 53.1731716, 5.4129152 53.1730993, 5.4129802 53.1730365, 5.4130521 53.1729784, 5.4134739 53.1726864, 5.4137383 53.1725062)",,,,
743792837,Grote Ossenmarkt,residential,30,False,True,5.782,"LINESTRING (5.4158215 53.173535, 5.4159078 53.1735297)",,,,
6565796,Grote Ossenmarkt,residential,30,False,False,92.41999999999999,"LINESTRING (5.4158215 53.173535, 5.4157537 53.173539, 5.4152314 53.1735698, 5.4146697 53.1735977, 5.4146093 53.173598, 5.4145594 53.1735899, 5.4145065 53.1735774, 5.4144522 53.1735606)",,,,
743792837,Grote Ossenmarkt,residential,30,False,False,5.782,"LINESTRING (5.4159078 53.1735297, 5.4158215 53.173535)",,,,
142386348,Schritsen,residential,30,False,True,126.801,"LINESTRING (5.4159078 53.1735297, 5.4171146 53.1734561, 5.4178002 53.1734124)",,,6.5,
6565765,Zuiderhaven,unclassified,30,False,False,102.29,"LINESTRING (5.4144522 53.1735606, 5.4143534 53.1736634, 5.414226 53.173796, 5.4141953 53.1738533, 5.4141833 53.1739522, 5.4141607 53.1741699, 5.4141396 53.1744404)",,,,
6565765,Zuiderhaven,unclassified,30,False,True,118.50299999999999,"LINESTRING (5.4144522 53.1735606, 5.414511 53.1734995, 5.4146641 53.1733405, 5.4147089 53.1733074, 5.4147423 53.1732879, 5.4147852 53.1732709, 5.4158723 53.1729884)",,,,
6565796,Grote Ossenmarkt,residential,30,False,True,92.41999999999999,"LINESTRING (5.4144522 53.1735606, 5.4145065 53.1735774, 5.4145594 53.1735899, 5.4146093 53.173598, 5.4146697 53.1735977, 5.4152314 53.1735698, 5.4157537 53.173539, 5.4158215 53.173535)",,,,
6565742,Heiligeweg,residential,30,False,True,114.302,"LINESTRING (5.420914 53.1736613, 5.4208262 53.1736181, 5.4207262 53.1735749, 5.4205366 53.1735145, 5.4203965 53.1734759, 5.4202637 53.1734416, 5.4201136 53.1734092, 5.4199839 53.1733832, 5.4198641 53.1733631, 5.4197495 53.1733477, 5.4195193 53.1733272, 5.419485 53.1733253, 5.4193264 53.1733167)",,,,
743792832,Heiligeweg,residential,30,False,False,27.317999999999998,"LINESTRING (5.420914 53.1736613, 5.4209757 53.1737009, 5.421029 53.173747, 5.4211501 53.1738613)",,,,
929043480,Zuiderhaven,residential,30,False,True,75.125,"LINESTRING (5.413381 53.173685, 5.4133163 53.1743595)",,,6,
6565777,Westerstraat,residential,30,False,True,65.95700000000001,"LINESTRING (5.413381 53.173685, 5.4132655 53.1736824, 5.4131757 53.1736818, 5.4129155 53.1736801, 5.4128811 53.1736757, 5.412849 53.173667, 5.4128207 53.1736545, 5.4127978 53.1736389, 5.4127808 53.1736207, 5.4127705 53.1736009, 5.4127445 53.1735614, 5.4127262 53.1735205, 5.4127144 53.1734695, 5.4127105 53.1734174)",,,,
929043480,Zuiderhaven,residential,30,False,False,110.12100000000001,"LINESTRING (5.413381 53.173685, 5.4133839 53.1736489, 5.4141828 53.1728585, 5.4141993 53.1728469, 5.4142169 53.1728365)",,,6,
6565729,Spekmarkt,residential,30,True,False,20.201,"LINESTRING (5.4194373 53.173756, 5.419488 53.1738017, 5.4195485 53.1738644, 5.4195904 53.1739126)",,,,
"[1243436458, 6565790]",Lanen,residential,30,True,False,236.36700000000002,"LINESTRING (5.4194373 53.173756, 5.4193597 53.173773, 5.4192802 53.1737787, 5.4191793 53.1737742, 5.4189864 53.1737781, 5.4188055 53.1737874, 5.4185536 53.1738137, 5.4181603 53.1738605, 5.4178872 53.1738921, 5.4178186 53.173899, 5.4174567 53.1739339, 5.4172854 53.1739485, 5.4171127 53.1739583, 5.4169175 53.1739695, 5.4166953 53.1739757, 5.4165248 53.1739786, 5.416493 53.1739791, 5.4163873 53.1739798, 5.4160284 53.1739794, 5.415982 53.1739828, 5.4159241 53.1739871)",,,,
743792832,Heiligeweg,residential,30,False,True,27.317999999999998,"LINESTRING (5.4211501 53.1738613, 5.421029 53.173747, 5.4209757 53.1737009, 5.420914 53.1736613)",,,,
743792833,Heiligeweg,residential,30,False,False,77.038,"LINESTRING (5.4211501 53.1738613, 5.4216407 53.1743418, 5.4216581 53.1743732, 5.4216619 53.1744057, 5.421663 53.1744695)",,,,
6565753,Kleine Kerkstraat,residential,30,False,False,66.369,"LINESTRING (5.4204756 53.1738756, 5.4205191 53.1744719)",,,,
6565743,Grote Kerkstraat,residential,30,True,False,38.285000000000004,"LINESTRING (5.4204756 53.1738756, 5.4205614 53.1738612, 5.420914 53.1736613)",,,,
6565743,Grote Kerkstraat,residential,30,True,False,59.141,"LINESTRING (5.4195904 53.1739126, 5.4204756 53.1738756)",,,,
6565755,Simon Stijlstraat,living_street,15,True,False,70.747,"LINESTRING (5.4195904 53.1739126, 5.4197363 53.1745428)",,,4.1,
6565780,Vijverstraat,residential,30,False,False,47.824,"LINESTRING (5.4159241 53.1739871, 5.4158678 53.1740028, 5.4157885 53.1740115, 5.4157469 53.1740161, 5.4152877 53.1739881, 5.4152171 53.1739838)",,,,
6565841,Kleine Ossenmarkt,residential,30,True,False,51.555,"LINESTRING (5.4159241 53.1739871, 5.4158874 53.1739582, 5.4158683 53.1739316, 5.4158551 53.1739035, 5.4158481 53.1738748, 5.4158288 53.1736194, 5.4158215 53.173535)",,,5,
6565780,Vijverstraat,residential,30,False,False,59.010000000000005,"LINESTRING (5.4152171 53.1739838, 5.4149819 53.1739737, 5.4146471 53.173968, 5.414333 53.1739568)",,,,
6565780,Vijverstraat,residential,30,False,True,47.824000000000005,"LINESTRING (5.4152171 53.1739838, 5.4152877 53.1739881, 5.4157469 53.1740161, 5.4157885 53.1740115, 5.4158678 53.1740028, 5.4159241 53.1739871)",,,,
6565814,Vijver,residential,30,False,False,50.535000000000004,"LINESTRING (5.4152171 53.1739838, 5.4151753 53.174213, 5.4151635 53.1743062, 5.4151584 53.1744366)",,,,
"[6565858, 6565804, 6565805]","['Westerkerklaan', 'Weeshuisstraat', 'Dokstraat']",residential,30,False,"[False, True]",147.69899999999998,"LINESTRING (5.4115399 53.1741691, 5.4122463 53.1741098, 5.4125901 53.1740806, 5.4126356 53.1743078, 5.4126444 53.1743484, 5.4126514 53.1743566, 5.4126677 53.1743679, 5.4126908 53.1743797, 5.4127957 53.1743995, 5.4133163 53.1743595)",,,,
"[738190752, 6566303, 6566302, 1066943015]","['Havenweg', 'Willemskade', 'Havenplein']",secondary,30,False,False,182.168,"LINESTRING (5.4115399 53.1741691, 5.4115583 53.1743136, 5.4115854 53.1744501, 5.411616 53.1744998, 5.4116363 53.1745467, 5.4117287 53.1748, 5.4117577 53.1748611, 5.4118019 53.1749417, 5.4118169 53.1749692, 5.411832 53.1749894, 5.4118561 53.1750059, 5.4118775 53.1750161, 5.4119095 53.1750251, 5.4119541 53.1750295, 5.4120115 53.1750286, 5.4130157 53.1749472, 5.4131274 53.1749397)",,,,
"[6566293, 1066943015]",Havenweg,secondary,30,False,True,258.07800000000003,"LINESTRING (5.4115399 53.1741691, 5.4115429 53.1740014, 5.4115563 53.1738761, 5.4115785 53.1737486, 5.4116229 53.1735649, 5.4117011 53.1734535, 5.4117346 53.1733968, 5.4117652 53.1733316, 5.4117843 53.1732898, 5.4118044 53.1732457, 5.4118163 53.173205, 5.4118288 53.1731168, 5.4118365 53.1730738, 5.4118513 53.1730296, 5.4118916 53.1729611, 5.4119272 53.1728998, 5.4119975 53.1727835, 5.4120453 53.1727192, 5.4121088 53.1726401, 5.412182 53.172542, 5.412213 53.1725032, 5.4122738 53.1724347, 5.4123507 53.1723507, 5.412379 53.1723197, 5.412464 53.1722412, 5.4125308 53.1721972, 5.4126087 53.1721555, 5.4126748 53.1721156, 5.4127888 53.1720328)",,,,
929043480,Zuiderhaven,residential,30,False,False,75.125,"LINESTRING (5.4133163 53.1743595, 5.413381 53.173685)",,,6,
"[6565858, 6565804, 6565805]","['Westerkerklaan', 'Weeshuisstraat', 'Dokstraat']",residential,30,False,"[False, True]",147.699,"LINESTRING (5.4133163 53.1743595, 5.4127957 53.1743995, 5.4126908 53.1743797, 5.4126677 53.1743679, 5.4126514 53.1743566, 5.4126444 53.1743484, 5.4126356 53.1743078, 5.4125901 53.1740806, 5.4122463 53.1741098, 5.4115399 53.1741691)",,,,
929043480,Zuiderhaven,residential,30,False,True,70.829,"LINESTRING (5.4133163 53.1743595, 5.4133355 53.1745476, 5.4133451 53.1747313, 5.4133386 53.1747716, 5.4133245 53.174805, 5.4133052 53.1748262, 5.4132786 53.1748433, 5.4132466 53.1748539, 5.4132243 53.1748579, 5.4132009 53.1748638, 5.4131642 53.1748825, 5.4131387 53.1749067, 5.4131274 53.1749397)",,,6,
"[937411875, 6565765, 1243436462]",Zuiderhaven,unclassified,30,False,False,69.711,"LINESTRING (5.4141396 53.1744404, 5.4141055 53.1747928, 5.4140906 53.1748811, 5.4140801 53.1749037, 5.4140434 53.1749591, 5.4139553 53.1750465)",,,,
6565765,Zuiderhaven,unclassified,30,False,True,102.28999999999999,"LINESTRING (5.4141396 53.1744404, 5.4141607 53.1741699, 5.4141833 53.1739522, 5.4141953 53.1738533, 5.414226 53.173796, 5.4143534 53.1736634, 5.4144522 53.1735606)",,,,
"[6565819, 6565813]","['Hondenstraat', 'Prinsenstraat']",residential,30,False,False,67.903,"LINESTRING (5.4141396 53.1744404, 5.4146179 53.17444, 5.4150987 53.174437, 5.4151584 53.1744366)",,,,
6565819,Hondenstraat,residential,30,False,True,55.647,"LINESTRING (5.4159933 53.1744315, 5.4151584 53.1744366)",,,,
"[6565802, 1243436478]",Kleine Bredeplaats,"['living_street', 'residential']","['15', '30']",True,False,50.359,"LINESTRING (5.4159933 53.1744315, 5.4159901 53.1743815, 5.4159756 53.1740549, 5.4159704 53.1740353, 5.4159582 53.1740141, 5.4159241 53.1739871)",,,4,
733296829,Franekereind,residential,30,False,False,21.734,"LINESTRING (5.421663 53.1744695, 5.4215713 53.1744697, 5.4213369 53.1744702)",,,,
743792833,Heiligeweg,residential,30,False,True,77.038,"LINESTRING (5.421663 53.1744695, 5.4216619 53.1744057, 5.4216581 53.1743732, 5.4216407 53.1743418, 5.4211501 53.1738613)",,,,
6565753,Kleine Kerkstraat,residential,30,False,True,66.369,"LINESTRING (5.4205191 53.1744719, 5.4204756 53.1738756)",,,,
"[738191841, 6565829, 379143158]",Voorstraat,living_street,15,True,False,257.35799999999995,"LINESTRING (5.4197527 53.1746135, 5.4194123 53.1746931, 5.4191642 53.1747495, 5.4188476 53.17482, 5.4185855 53.1748789, 5.418316 53.1749194, 5.4181604 53.1749323, 5.4180237 53.1749367, 5.4177418 53.1749385, 5.4174438 53.1749374, 5.41689 53.1749129, 5.4167288 53.1749066, 5.4165702 53.1749071, 5.4159848 53.1749216)",,,,
1243436477,Grote Bredeplaats,living_street,15,False,True,6.967,"LINESTRING (5.4159848 53.1749216, 5.4158804 53.1749184)",,,,
6565802,Kleine Bredeplaats,living_street,15,True,False,54.721999999999994,"LINESTRING (5.4159848 53.1749216, 5.416011 53.1748574, 5.4159933 53.1744315)",,,4,
"[6566200, 1243436476]",Vismarkt,"['living_street', 'residential']","['15', '30']",True,False,59.031000000000006,"LINESTRING (5.4159848 53.1749216, 5.4159364 53.1750012, 5.4159593 53.1754048, 5.4159617 53.1754471)",,,,
