osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge
6866660,Koperslagerstraat,residential,30,False,False,11.083,"LINESTRING (5.94305 51.93388, 5.9430885 51.9339768)",,,
6866650,Bottelierstraat,residential,30,False,False,92.149,"LINESTRING (5.94305 51.93388, 5.94284 51.93393, 5.94209 51.93421, 5.94185 51.93419)",,,
6875144,,secondary,50,True,False,8.911,"LINESTRING (5.9386769 51.9339207, 5.9386975 51.9339249, 5.9387168 51.9339309, 5.9387347 51.9339384, 5.9387507 51.9339474, 5.9387645 51.9339577, 5.9387758 51.9339691)",1,roundabout,
1090542230,,secondary,50,True,False,8.714,"LINESTRING (5.9385547 51.9339324, 5.9385734 51.9339262, 5.9385932 51.9339216, 5.9386139 51.9339187, 5.938635 51.9339176, 5.9386561 51.9339183, 5.9386769 51.9339207)",1,roundabout,
6866660,Koperslagerstraat,residential,30,False,True,11.083,"LINESTRING (5.9430885 51.9339768, 5.94305 51.93388)",,,
6866660,Koperslagerstraat,residential,30,False,False,98.034,"LINESTRING (5.9430885 51.9339768, 5.94324 51.93428, 5.94329 51.93433, 5.94336 51.93434, 5.9440607 51.9341782)",,,
"[6874913, 1090983748]",Huismanstraat,tertiary,50,True,False,25.793000000000003,"LINESTRING (5.938117 51.9339801, 5.9381957 51.9339857, 5.9382273 51.9339936, 5.9382608 51.9339994, 5.9383037 51.9340031, 5.9383395 51.9340018, 5.9383908 51.9340014, 5.9384069 51.9340013, 5.9384461 51.9339983, 5.9384864 51.933991)",1,,
"[6866522, 1090542227]",Helmichstraat,residential,50,True,False,36.458000000000006,"LINESTRING (5.9387758 51.9339691, 5.9388158 51.9339757, 5.9388425 51.9339801, 5.9388603 51.9339817, 5.9388947 51.9339833, 5.938929 51.933983, 5.938967 51.9339827, 5.9389961 51.933984, 5.9390181 51.9339871, 5.9390418 51.9339945, 5.939059 51.9340025, 5.9390798 51.9340132, 5.9391002 51.9340254, 5.9391316 51.9340447, 5.939159 51.934062, 5.9392003 51.9341175)",,,
6875144,,secondary,50,True,False,9.264000000000001,"LINESTRING (5.9387758 51.9339691, 5.9387848 51.9339818, 5.9387907 51.9339952, 5.9387934 51.934009, 5.9387929 51.9340229, 5.9387891 51.9340366, 5.9387822 51.9340498)",1,roundabout,
723872430,,secondary,50,True,False,8.221,"LINESTRING (5.9384864 51.933991, 5.9384923 51.9339792, 5.9385007 51.933968, 5.9385113 51.9339576, 5.938524 51.9339481, 5.9385385 51.9339396, 5.9385547 51.9339324)",1,roundabout,
788043590,,secondary,50,True,False,9.402000000000001,"LINESTRING (5.9387174 51.9340963, 5.9386969 51.9341026, 5.9386752 51.9341069, 5.9386527 51.9341093, 5.9386298 51.9341096, 5.9386071 51.9341079, 5.9385851 51.9341041)",1,roundabout,
788043591,Stadswal,secondary,50,True,False,102.618,"LINESTRING (5.9387174 51.9340963, 5.9387091 51.9341188, 5.9387084 51.9341384, 5.9387095 51.934148, 5.9387126 51.9341672, 5.9387176 51.934192, 5.9388612 51.9348699, 5.9388635 51.934881, 5.9388902 51.9350114)",1,,
6874856,De Jongstraat,unclassified,30,False,False,187.24,"LINESTRING (5.9332631 51.9340965, 5.9334705 51.934399, 5.9337557 51.9348271, 5.9339079 51.9350575, 5.9341411 51.9353879, 5.9342697 51.9356045, 5.9342919 51.9356556)",,,
6866643,Helmichstraat,tertiary,50,False,False,7.28,"LINESTRING (5.9392003 51.9341175, 5.9392757 51.9341636)",,,
"[1090542226, 519250066]",Helmichstraat,residential,50,True,False,31.283,"LINESTRING (5.9392003 51.9341175, 5.9391102 51.934096, 5.9390793 51.9340793, 5.9390411 51.9340583, 5.9390229 51.9340516, 5.9390109 51.9340471, 5.9389892 51.9340415, 5.9389689 51.9340396, 5.9389309 51.9340399, 5.938877 51.9340404, 5.9388624 51.9340407, 5.9388463 51.9340422, 5.938828 51.9340438, 5.9387822 51.9340498)",,,
"[1090983739, 1090983742, 1090542223]",Touwslagersbaan,residential,"['50', '30']",False,False,14.771,"LINESTRING (5.9392003 51.9341175, 5.9392446 51.9340919, 5.939271 51.9340762, 5.9392967 51.9340634, 5.9393264 51.9340522, 5.9393754 51.9340455)",,,
6866660,Koperslagerstraat,residential,30,False,True,98.03399999999999,"LINESTRING (5.9440607 51.9341782, 5.94336 51.93434, 5.94329 51.93433, 5.94324 51.93428, 5.9430885 51.9339768)",,,
"[6866649, 39441285]",Molenaarstraat,residential,"['30', '50']",False,False,139.19099999999997,"LINESTRING (5.94185 51.93419, 5.94173 51.93439, 5.9413897 51.9347608, 5.9412375 51.9348685, 5.9411637 51.9349167, 5.9409869 51.9350396, 5.9407351 51.9352214)",,,
6866650,Bottelierstraat,residential,30,False,True,92.149,"LINESTRING (5.94185 51.93419, 5.94209 51.93421, 5.94284 51.93393, 5.94305 51.93388)",,,
6874945,Wilhelminastraat,residential,30,False,False,69.031,"LINESTRING (5.9377249 51.9344241, 5.9368611 51.9347431)",,,
6874888,Wilhelminastraat,residential,30,False,False,40.756,"LINESTRING (5.9364461 51.9344726, 5.9363604 51.9344946, 5.9359307 51.9346542)",,,
6874947,Wilhelminastraat,residential,30,False,False,41.935,"LINESTRING (5.9364461 51.9344726, 5.9365305 51.9344967, 5.9368611 51.9347431)",,,
"[115974828, 170338526, 6866686]",Stadsdam,tertiary,50,False,False,244.138,"LINESTRING (5.9446509 51.9347478, 5.9447166 51.9347908, 5.9447676 51.9349504, 5.9447783 51.935124, 5.9447461 51.9353291, 5.9447381 51.9353903, 5.944726 51.9354564, 5.9447166 51.9355714, 5.9446343 51.9360555, 5.944601 51.936264, 5.9445649 51.9366132, 5.944586 51.9367176, 5.9446142 51.9367737, 5.9446449 51.9368183, 5.9447085 51.936902)",,,
6874945,Wilhelminastraat,residential,30,False,True,69.031,"LINESTRING (5.9368611 51.9347431, 5.9377249 51.9344241)",,,
6874947,Wilhelminastraat,residential,30,False,False,64.11,"LINESTRING (5.9368611 51.9347431, 5.9370056 51.9348872, 5.93712 51.93505, 5.937235 51.9352685)",,,
6874947,Wilhelminastraat,residential,30,False,True,41.935,"LINESTRING (5.9368611 51.9347431, 5.9365305 51.9344967, 5.9364461 51.9344726)",,,
6875033,Julianastraat,residential,30,False,False,82.32,"LINESTRING (5.9351571 51.9348998, 5.9355528 51.9353207, 5.9356104 51.935332, 5.9356718 51.9353453, 5.9357467 51.9354116, 5.935836 51.9354898)",,,
6874888,Wilhelminastraat,residential,30,False,True,59.543000000000006,"LINESTRING (5.9359303 51.9350632, 5.935671 51.934801, 5.9357043 51.9347396, 5.9359307 51.9346542)",,,
"[1091072169, 6874875, 1091072164]",Julianastraat,residential,"['30', '50']",False,True,92.38400000000001,"LINESTRING (5.937235 51.9352685, 5.9376719 51.9351873, 5.937873 51.9351504, 5.938111 51.9351042, 5.9383322 51.9350614, 5.9383582 51.9350566, 5.938407 51.9350476, 5.9384433 51.9350436, 5.9384834 51.9350398, 5.9385275 51.935036)",,,
6874947,Wilhelminastraat,residential,30,False,True,64.11,"LINESTRING (5.937235 51.9352685, 5.93712 51.93505, 5.9370056 51.9348872, 5.9368611 51.9347431)",,,
"[6875028, 6874861]",Julianastraat,residential,30,False,False,99.068,"LINESTRING (5.937235 51.9352685, 5.9366117 51.9353817, 5.935836 51.9354898)",,,
6866648,Achter de Gracht,residential,50,False,False,35.62,"LINESTRING (5.9411647 51.9354676, 5.9407952 51.9356928)",,,
6866643,Helmichstraat,tertiary,50,False,False,13.308,"LINESTRING (5.9411647 51.9354676, 5.941219 51.9354924, 5.9412814 51.9355069, 5.9413404 51.9355131)",,,
6866643,Helmichstraat,tertiary,50,False,True,40.296,"LINESTRING (5.9411647 51.9354676, 5.9408575 51.9352774, 5.9407351 51.9352214)",,,
6874826,Beatrixstraat,residential,30,False,False,49.591,"LINESTRING (5.935836 51.9354898, 5.9362612 51.9358506)",,,
"[6874859, 6874853]",Julianastraat,residential,30,False,False,49.728,"LINESTRING (5.935836 51.9354898, 5.9356251 51.9355046, 5.9351218 51.9355661)",,,
