osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction,bridge
"[450201104, 6973655]",False,Kolkplein,residential,30,False,43.513,,"LINESTRING (5.37477 52.2433186, 5.3747882 52.243407, 5.3748664 52.24353, 5.374942 52.2436464, 5.3749606 52.2436899)",,
1199514236,False,Kostverloren,residential,30,True,39.297000000000004,,"LINESTRING (5.37477 52.2433186, 5.3748946 52.2433311, 5.3751749 52.24324, 5.3752797 52.2431893)",,
6973024,True,Bikkersweg,tertiary,50,False,15.807,1,"LINESTRING (5.3777417 52.2433622, 5.3779668 52.2433274)",,
1076708673,False,Prinses Irenestraat,residential,,False,5.951,,"LINESTRING (5.3777417 52.2433622, 5.3777442 52.2434157)",,
1192717392,False,Oosterstraat,residential,,True,33.246,,"LINESTRING (5.3777417 52.2433622, 5.3777473 52.2432857, 5.3777312 52.2431285, 5.3776983 52.2430668)",,
287702073,False,Kolkkamp,residential,,True,25.889,,"LINESTRING (5.3754434 52.2434214, 5.3755436 52.243646)",,
6972816,False,Kolkkamp,residential,,False,28.597,,"LINESTRING (5.3754434 52.2434214, 5.375373 52.2432643, 5.3752797 52.2431893)",,
6972816,False,Kolkkamp,residential,,True,158.51000000000002,,"LINESTRING (5.3754434 52.2434214, 5.3775354 52.2430932, 5.3776983 52.2430668)",,
450201104,False,Kolkplein,residential,30,False,8.023,,"LINESTRING (5.3747601 52.2432467, 5.37477 52.2433186)",,
6973659,False,Kolkplein,residential,30,True,63.699,,"LINESTRING (5.3747601 52.2432467, 5.3747311 52.2429035, 5.3746533 52.2426793)",,
"[139131520, 287705335, 912460998, 912460999]",False,"['Stadsgracht', 'Stadsspui']",residential,30,True,337.53400000000005,,"LINESTRING (5.3747601 52.2432467, 5.374677 52.2432446, 5.3746022 52.2432303, 5.37451 52.243197, 5.3743918 52.2431474, 5.3743248 52.2431293, 5.3736086 52.2430652, 5.3732251 52.2430414, 5.3729889 52.243022, 5.3728195 52.2429912, 5.372639 52.2429128, 5.3718537 52.2425714, 5.3712168 52.2422291, 5.3711249 52.2421797, 5.370537 52.241853)",,yes
450189380,True,Westsingel,primary,50,False,83.532,1,"LINESTRING (5.3675068 52.2436484, 5.36751 52.243521, 5.3675066 52.2434044, 5.3675763 52.2429839, 5.3676218 52.2429041)",,
450189383,True,,tertiary,50,False,9.57,1,"LINESTRING (5.3675068 52.2436484, 5.3675332 52.2436424, 5.3675608 52.2436393, 5.367589 52.2436391, 5.3676167 52.2436418, 5.3676433 52.2436473)",roundabout,
450189373,True,Bikkersweg,tertiary,50,False,58.32,1,"LINESTRING (5.3674277 52.2437831, 5.3671963 52.2437718, 5.3667811 52.243748, 5.3665744 52.2437374)",,
463328456,True,,tertiary,50,False,9.876000000000001,1,"LINESTRING (5.3674277 52.2437831, 5.3674177 52.2437664, 5.3674126 52.2437489, 5.3674125 52.2437312, 5.3674176 52.2437137, 5.3674275 52.243697)",roundabout,
6973738,True,,tertiary,50,False,8.024999999999999,1,"LINESTRING (5.3677294 52.2437787, 5.3677101 52.2437997, 5.3676833 52.2438172, 5.3676504 52.2438304)",roundabout,
6973680,True,Bikkersweg,tertiary,50,False,60.416000000000004,1,"LINESTRING (5.3686155 52.2437503, 5.3679617 52.2437737, 5.3677294 52.2437787)",,
"[450189372, 6973735]",False,Bikkersweg,tertiary,"['50', '30']",False,276.94699999999995,2,"LINESTRING (5.3686155 52.2437503, 5.3689887 52.243769, 5.3690287 52.243771, 5.3692284 52.2437755, 5.3692758 52.2437766, 5.37024 52.24378, 5.3723 52.2437959, 5.3725867 52.2437981, 5.3726814 52.2437987)",,
6973735,False,Bikkersweg,tertiary,30,False,121.315,2,"LINESTRING (5.3726814 52.2437987, 5.3727896 52.2437985, 5.3734441 52.2438042, 5.37347 52.2438033, 5.3744631 52.243806)",,
"[450189372, 6973735]",False,Bikkersweg,tertiary,"['30', '50']",True,276.947,2,"LINESTRING (5.3726814 52.2437987, 5.3725867 52.2437981, 5.3723 52.2437959, 5.37024 52.24378, 5.3692758 52.2437766, 5.3692284 52.2437755, 5.3690287 52.243771, 5.3689887 52.243769, 5.3686155 52.2437503)",,
"[6973218, 450193014]",False,Bachlaan,residential,30,False,83.02999999999999,,"LINESTRING (5.3726814 52.2437987, 5.3726809 52.2438417, 5.3726819 52.2438732, 5.372675 52.243935, 5.3726416 52.2444639, 5.3726365 52.2445448)",,
6973730,True,Westsingel,tertiary,50,False,119.617,1,"LINESTRING (5.3676504 52.2438304, 5.3676647 52.2439576, 5.3676769 52.2446197, 5.3677011 52.2448028, 5.3676745 52.2449039)",,
450189378,True,,tertiary,50,False,8.579,1,"LINESTRING (5.3676504 52.2438304, 5.3676271 52.2438362, 5.3676025 52.2438398, 5.3675774 52.243841, 5.3675523 52.2438398, 5.3675277 52.2438364)",roundabout,
450189379,True,,tertiary,50,False,9.276,1,"LINESTRING (5.3675277 52.2438364, 5.3675025 52.2438301, 5.3674792 52.2438214, 5.3674587 52.2438104, 5.3674414 52.2437975, 5.3674277 52.2437831)",roundabout,
230984087,False,Mast,residential,,False,69.547,,"LINESTRING (5.379358 52.2439715, 5.3796208 52.2445759)",,
6972848,False,Plecht,residential,,False,107.25300000000001,,"LINESTRING (5.379358 52.2439715, 5.3786566 52.2440915, 5.3781197 52.2441834, 5.3778465 52.2442421)",,
6972848,False,Plecht,residential,,True,44.183,,"LINESTRING (5.379358 52.2439715, 5.3795526 52.2439381, 5.3799541 52.2438692, 5.3799836 52.2438663)",,
6973456,False,Dopperstraat,residential,,False,44.585,,"LINESTRING (5.3716351 52.2442592, 5.3713124 52.2446081)",,
"[6973410, 6973452]",False,Dopperstraat,residential,,True,59.636,,"LINESTRING (5.3716351 52.2442592, 5.3717116 52.2441843, 5.3717599 52.2441623, 5.3718206 52.2441508, 5.3718793 52.2441594, 5.3719054 52.2441742, 5.3719255 52.2441917, 5.3719266 52.2442614, 5.3719121 52.2442867, 5.3718858 52.2443082, 5.3718464 52.2443167, 5.3718086 52.2443148, 5.3716351 52.2442592)",,
"[6973410, 6973452]",False,Dopperstraat,residential,,False,59.636,,"LINESTRING (5.3716351 52.2442592, 5.3718086 52.2443148, 5.3718464 52.2443167, 5.3718858 52.2443082, 5.3719121 52.2442867, 5.3719266 52.2442614, 5.3719255 52.2441917, 5.3719054 52.2441742, 5.3718793 52.2441594, 5.3718206 52.2441508, 5.3717599 52.2441623, 5.3717116 52.2441843, 5.3716351 52.2442592)",,
6973457,False,Dopperstraat,residential,,False,99.35299999999998,,"LINESTRING (5.3699532 52.2443552, 5.3704362 52.2443495, 5.3704872 52.2443541, 5.3705288 52.244361, 5.370601 52.244381, 5.3713124 52.2446081)",,
6973457,False,Dopperstraat,residential,,True,214.80500000000004,,"LINESTRING (5.3699532 52.2443552, 5.3697798 52.2443557, 5.3696899 52.2443417, 5.3692715 52.2441984, 5.3691959 52.2441861, 5.3691304 52.2441934, 5.3685909 52.2443881, 5.3685384 52.244418, 5.3685077 52.2444575, 5.368503 52.2445015, 5.3685162 52.2449871, 5.3685359 52.2450331, 5.3685714 52.2450693, 5.3686237 52.245098, 5.3688108 52.24516, 5.3688531 52.2451851, 5.3688906 52.2452204, 5.3689134 52.2452627)",,
6973459,False,Dopperstraat,residential,,False,43.561,,"LINESTRING (5.3699532 52.2443552, 5.3699568 52.244648, 5.3699079 52.2447423)",,
6973456,False,Dopperstraat,residential,,True,44.585,,"LINESTRING (5.3713124 52.2446081, 5.3716351 52.2442592)",,
6973457,False,Dopperstraat,residential,,False,74.324,,"LINESTRING (5.3713124 52.2446081, 5.3713582 52.2446562, 5.3713857 52.2446981, 5.3713929 52.2447545, 5.3713936 52.2447971, 5.3713996 52.2451487, 5.3714139 52.2451855, 5.3714589 52.2452595)",,
6973457,False,Dopperstraat,residential,,True,99.35300000000001,,"LINESTRING (5.3713124 52.2446081, 5.370601 52.244381, 5.3705288 52.244361, 5.3704872 52.2443541, 5.3704362 52.2443495, 5.3699532 52.2443552)",,
6973459,False,Dopperstraat,residential,,True,43.561,,"LINESTRING (5.3699079 52.2447423, 5.3699568 52.244648, 5.3699532 52.2443552)",,
6973727,False,Westsingel,tertiary,50,False,129.821,2,"LINESTRING (5.3676745 52.2449039, 5.3677714 52.2452538, 5.3678756 52.2455716, 5.3680156 52.245886, 5.368091 52.2460419)",,
6973731,True,Westsingel,tertiary,50,False,119.751,1,"LINESTRING (5.3676745 52.2449039, 5.3676273 52.2448094, 5.3675267 52.2444407, 5.3675246 52.2439588, 5.3675277 52.2438364)",,
6972836,False,Prins Willem van Oranjestraat,residential,,False,53.332,,"LINESTRING (5.3779628 52.2449019, 5.3772064 52.2450266)",,
6972853,False,Prinses Irenestraat,residential,,True,73.793,,"LINESTRING (5.3779628 52.2449019, 5.3778465 52.2442421)",,
6972853,False,Prinses Irenestraat,residential,,False,299.554,,"LINESTRING (5.3779628 52.2449019, 5.3779802 52.2449627, 5.3782 52.24588, 5.3783631 52.2464381, 5.3784632 52.2467498, 5.3787887 52.2475457)",,
6972836,False,Prins Willem van Oranjestraat,residential,,False,49.817,,"LINESTRING (5.3772064 52.2450266, 5.3764999 52.2451432)",,
6972836,False,Prins Willem van Oranjestraat,residential,,True,53.332,,"LINESTRING (5.3772064 52.2450266, 5.3779628 52.2449019)",,
"[6972854, 6972831]",False,"['Prinses Marijkestraat', 'Prins Mauritsstraat']",residential,30,False,136.15800000000002,,"LINESTRING (5.3772064 52.2450266, 5.3775085 52.2459918, 5.3774992 52.2460296, 5.3774321 52.2460567, 5.3771896 52.2460986)",,
6972844,False,'t Ruum,residential,,False,125.684,,"LINESTRING (5.3801787 52.2451441, 5.3783954 52.2454363)",,
"[6972810, 6972765, 6972807]",False,"['Kluver', 'Fok', 'Grootzeil']",residential,,"[False, True]",268.412,,"LINESTRING (5.3801787 52.2451441, 5.3804176 52.2457341, 5.38022 52.245768, 5.3785437 52.2460465, 5.3783954 52.2454363)",,
6972833,False,Prins Hendrikstraat,residential,30,False,115.652,,"LINESTRING (5.3764999 52.2451432, 5.3768196 52.2461647)",,
6972836,False,Prins Willem van Oranjestraat,residential,,True,49.817,,"LINESTRING (5.3764999 52.2451432, 5.3772064 52.2450266)",,
6972836,False,Prins Willem van Oranjestraat,residential,,False,61.004999999999995,,"LINESTRING (5.3764999 52.2451432, 5.3757289 52.2452702, 5.3756347 52.2452859)",,
6973216,False,Dopperstraat,residential,,False,33.507000000000005,,"LINESTRING (5.3693687 52.2451626, 5.3692165 52.2451846, 5.3689919 52.2452614, 5.3689134 52.2452627)",,
6973217,False,Bachlaan,residential,,False,39.383,,"LINESTRING (5.3702255 52.2452343, 5.3703249 52.2453177, 5.3705978 52.24541, 5.3706682 52.2454518)",,
6973214,False,Koningin Wilhelminastraat,residential,,True,49.864,,"LINESTRING (5.3756347 52.2452859, 5.3754892 52.2448464)",,
6973224,False,Koningin Wilhelminastraat,residential,30,False,116.978,,"LINESTRING (5.3756347 52.2452859, 5.3759504 52.24632)",,
6972836,False,Prins Willem van Oranjestraat,residential,,True,61.004999999999995,,"LINESTRING (5.3756347 52.2452859, 5.3757289 52.2452702, 5.3764999 52.2451432)",,
6973216,False,Dopperstraat,residential,,True,33.507,,"LINESTRING (5.3689134 52.2452627, 5.3689919 52.2452614, 5.3692165 52.2451846, 5.3693687 52.2451626)",,
6973457,False,Dopperstraat,residential,,False,214.805,,"LINESTRING (5.3689134 52.2452627, 5.3688906 52.2452204, 5.3688531 52.2451851, 5.3688108 52.24516, 5.3686237 52.245098, 5.3685714 52.2450693, 5.3685359 52.2450331, 5.3685162 52.2449871, 5.368503 52.2445015, 5.3685077 52.2444575, 5.3685384 52.244418, 5.3685909 52.2443881, 5.3691304 52.2441934, 5.3691959 52.2441861, 5.3692715 52.2441984, 5.3696899 52.2443417, 5.3697798 52.2443557, 5.3699532 52.2443552)",,
6973457,False,Dopperstraat,residential,,True,57.527,,"LINESTRING (5.3689134 52.2452627, 5.3689158 52.2457585, 5.3689181 52.24578)",,
450201109,False,Molenstraat,residential,30,False,84.931,,"LINESTRING (5.3752262 52.2448771, 5.3754483 52.2456287)",,
"[6973237, 450201109]",False,Molenstraat,residential,30,True,110.48500000000001,,"LINESTRING (5.3752262 52.2448771, 5.3750307 52.2442387, 5.3749876 52.2441046, 5.3749569 52.2440186, 5.3749549 52.2439802, 5.3749641 52.2439427, 5.3749815 52.243901)",,
"[895216952, 161896307, 895216951]",False,Prins Johan Frisostraat,residential,,True,18.228,,"LINESTRING (5.3752262 52.2448771, 5.3753074 52.2448678, 5.3754158 52.2448553, 5.3754892 52.2448464)",,yes
904278109,False,Schubertstraat,residential,,False,84.93999999999998,,"LINESTRING (5.3663986 52.2454834, 5.3668484 52.24602, 5.3669256 52.2460844, 5.3669837 52.246157)",,
6973217,False,Bachlaan,residential,,True,39.382999999999996,,"LINESTRING (5.3706682 52.2454518, 5.3705978 52.24541, 5.3703249 52.2453177, 5.3702255 52.2452343)",,
6973218,False,Bachlaan,residential,30,False,68.3,,"LINESTRING (5.3706682 52.2454518, 5.3706032 52.245493, 5.37055 52.24554, 5.3705251 52.2455788, 5.3705062 52.2456386, 5.370504 52.2457496, 5.3705083 52.2458861, 5.3705131 52.2460357)",,
6973218,False,Bachlaan,residential,30,True,57.974,,"LINESTRING (5.3706682 52.2454518, 5.3707598 52.2454218, 5.3710163 52.2453623, 5.3714046 52.2452722, 5.3714589 52.2452595)",,
6973376,False,Witte de Withstraat,residential,,False,31.625,,"LINESTRING (5.3728892 52.2454733, 5.3728763 52.2457576)",,
6972844,False,'t Ruum,residential,,True,125.684,,"LINESTRING (5.3783954 52.2454363, 5.3801787 52.2451441)",,
"[6972810, 6972765, 6972807]",False,"['Kluver', 'Fok', 'Grootzeil']",residential,,"[False, True]",268.412,,"LINESTRING (5.3783954 52.2454363, 5.3785437 52.2460465, 5.38022 52.245768, 5.3804176 52.2457341, 5.3801787 52.2451441)",,
"[6972810, 6972805]",False,"['Kluver', 'Bolder']",residential,,True,166.2,,"LINESTRING (5.3783954 52.2454363, 5.3782689 52.2449398, 5.3782538 52.2448198, 5.3796208 52.2445759)",,
450201109,False,Molenstraat,residential,30,False,102.926,,"LINESTRING (5.3754483 52.2456287, 5.3757206 52.2465392)",,
450201109,False,Molenstraat,residential,30,True,84.931,,"LINESTRING (5.3754483 52.2456287, 5.3752262 52.2448771)",,
6973371,False,Admiraalstraat,residential,,False,64.508,,"LINESTRING (5.3754483 52.2456287, 5.3753542 52.2456395, 5.3745185 52.2457403)",,
6973376,False,Witte de Withstraat,residential,,True,31.625,,"LINESTRING (5.3728763 52.2457576, 5.3728892 52.2454733)",,
"[6973369, 6973372]",False,"['De Ruyterstraat', 'Piet Heinstraat']",residential,,"[False, True]",135.92000000000002,,"LINESTRING (5.3728763 52.2457576, 5.3729997 52.2457318, 5.3737575 52.2455478, 5.37398 52.2454924, 5.3740994 52.2454739, 5.3741692 52.2454716, 5.3742309 52.2454778, 5.3742812 52.2454848, 5.3743328 52.2454996, 5.3743993 52.2455386, 5.3744401 52.2455759, 5.374475 52.2456218, 5.3745185 52.2457403)",,
"[6973376, 6973231]",False,"['Witte de Withstraat', 'Trompstraat']",residential,,"[False, True]",201.247,,"LINESTRING (5.3728763 52.2457576, 5.3728549 52.2458729, 5.3728232 52.2464053, 5.3729441 52.2463966, 5.3731929 52.2463408, 5.3741625 52.2460986, 5.3745928 52.2459949)",,
6973372,False,De Ruyterstraat,residential,,False,28.759,,"LINESTRING (5.3745185 52.2457403, 5.3745928 52.2459949)",,
6973371,False,Admiraalstraat,residential,,True,64.508,,"LINESTRING (5.3745185 52.2457403, 5.3753542 52.2456395, 5.3754483 52.2456287)",,
"[6973369, 6973372]",False,"['De Ruyterstraat', 'Piet Heinstraat']",residential,,"[False, True]",135.92000000000002,,"LINESTRING (5.3745185 52.2457403, 5.374475 52.2456218, 5.3744401 52.2455759, 5.3743993 52.2455386, 5.3743328 52.2454996, 5.3742812 52.2454848, 5.3742309 52.2454778, 5.3741692 52.2454716, 5.3740994 52.2454739, 5.37398 52.2454924, 5.3737575 52.2455478, 5.3729997 52.2457318, 5.3728763 52.2457576)",,
6973372,False,De Ruyterstraat,residential,,True,28.759,,"LINESTRING (5.3745928 52.2459949, 5.3745185 52.2457403)",,
"[6973376, 6973231]",False,"['Witte de Withstraat', 'Trompstraat']",residential,,"[False, True]",201.247,,"LINESTRING (5.3745928 52.2459949, 5.3741625 52.2460986, 5.3731929 52.2463408, 5.3729441 52.2463966, 5.3728232 52.2464053, 5.3728549 52.2458729, 5.3728763 52.2457576)",,
6973372,False,De Ruyterstraat,residential,,False,75.89200000000001,,"LINESTRING (5.3745928 52.2459949, 5.3746456 52.2461474, 5.3747077 52.2463244, 5.3747314 52.2463689, 5.3747972 52.2465897, 5.3748183 52.2466629)",,
6973724,True,Westsingel,tertiary,50,False,77.00000000000001,1,"LINESTRING (5.368091 52.2460419, 5.3681986 52.2461959, 5.3682392 52.2462531, 5.3682741 52.2463062, 5.3683014 52.2463553, 5.3683269 52.2464194, 5.3683515 52.2464695, 5.3683719 52.2465149, 5.3684146 52.2465817, 5.3684361 52.2466113, 5.3684712 52.2466594, 5.3685052 52.2466828)",,
6973727,False,Westsingel,tertiary,50,True,129.821,2,"LINESTRING (5.368091 52.2460419, 5.3680156 52.245886, 5.3678756 52.2455716, 5.3677714 52.2452538, 5.3676745 52.2449039)",,
6973218,False,Bachlaan,residential,30,False,21.087,,"LINESTRING (5.3705131 52.2460357, 5.3705192 52.2462253)",,
6973218,False,Bachlaan,residential,30,True,68.30000000000001,,"LINESTRING (5.3705131 52.2460357, 5.3705083 52.2458861, 5.370504 52.2457496, 5.3705062 52.2456386, 5.3705251 52.2455788, 5.37055 52.24554, 5.3706032 52.245493, 5.3706682 52.2454518)",,
6973457,False,Dopperstraat,residential,,False,76.19900000000001,,"LINESTRING (5.3705131 52.2460357, 5.3698234 52.2460438, 5.3696664 52.2460456, 5.3695786 52.2460378, 5.3694946 52.2460246, 5.3694061 52.2460004)",,
6972831,False,Prinses Marijkestraat,residential,30,False,26.241,,"LINESTRING (5.3771896 52.2460986, 5.3768196 52.2461647)",,
6972760,False,Prinses Margrietstraat,residential,30,False,185.044,,"LINESTRING (5.3771896 52.2460986, 5.3772305 52.2462269, 5.3773337 52.2465502, 5.3773598 52.2466323, 5.3773803 52.2466966, 5.3774459 52.2469021, 5.3774989 52.2470682, 5.3777095 52.247732)",,
"[6972854, 6972831]",False,"['Prins Mauritsstraat', 'Prinses Marijkestraat']",residential,30,True,136.158,,"LINESTRING (5.3771896 52.2460986, 5.3774321 52.2460567, 5.3774992 52.2460296, 5.3775085 52.2459918, 5.3772064 52.2450266)",,
904278109,False,Schubertstraat,residential,,False,10.111,,"LINESTRING (5.3669837 52.246157, 5.3670512 52.246238)",,
904278109,False,Schubertstraat,residential,,True,84.94,,"LINESTRING (5.3669837 52.246157, 5.3669256 52.2460844, 5.3668484 52.24602, 5.3663986 52.2454834)",,
"[1075274778, 1075274779]",False,Schubertstraat,residential,,False,62.69499999999999,,"LINESTRING (5.3669837 52.246157, 5.3664654 52.2463021, 5.3661479 52.2463937)",,
6972831,False,Prinses Marijkestraat,residential,30,True,26.241,,"LINESTRING (5.3768196 52.2461647, 5.3771896 52.2460986)",,
6972833,False,Prins Hendrikstraat,residential,30,True,115.652,,"LINESTRING (5.3768196 52.2461647, 5.3764999 52.2451432)",,
6972831,False,Prinses Marijkestraat,residential,30,False,61.644,,"LINESTRING (5.3768196 52.2461647, 5.3760486 52.2463022, 5.3759504 52.24632)",,
6973311,False,Regerstraat,residential,,False,75.649,,"LINESTRING (5.3716302 52.2462167, 5.371108 52.2462171, 5.3705192 52.2462253)",,
103643044,False,Regerstraat,residential,,False,99.773,,"LINESTRING (5.3716302 52.2462167, 5.3716231 52.2459692, 5.3716265 52.2459343, 5.3716656 52.2458928, 5.3716935 52.2458838, 5.3717548 52.2458751, 5.3721452 52.2458765, 5.3722302 52.2458756, 5.3725861 52.2458716)",,
