osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,junction,bridge,tunnel
6946037,Schutterstraat,residential,30,False,False,177.19400000000002,"LINESTRING (5.3632904 51.7144226, 5.3633827 51.7142475, 5.363849 51.7140222, 5.364314 51.7143995, 5.3643891 51.7144859, 5.36431 51.71454, 5.3638779 51.7148333)",,,,,
6946136,Koningstraat,residential,30,False,False,61.072,"LINESTRING (5.3632904 51.7144226, 5.3637851 51.71478, 5.3638779 51.7148333)",,,,,
"[6946136, 6946752]","['Koningstraat', 'Keizerstraat']",residential,30,False,"[False, True]",80.934,"LINESTRING (5.3632904 51.7144226, 5.3630567 51.71439, 5.36298 51.71445, 5.36251 51.71486)",,,,,
6946678,Dorpsstraat,unclassified,30,False,False,59.995000000000005,"LINESTRING (5.3618951 51.7144791, 5.3620456 51.714569, 5.36206 51.71458, 5.36239 51.71477, 5.36251 51.71486)",destination,,,,
6946678,Dorpsstraat,unclassified,30,False,True,56.443,"LINESTRING (5.3618951 51.7144791, 5.3618076 51.7144403, 5.3615336 51.7143231, 5.3612128 51.7141984)",destination,,,,
6946133,Koningstraat,residential,30,False,False,48.056000000000004,"LINESTRING (5.3652417 51.7147159, 5.3651361 51.7148285, 5.3649662 51.7151115)",,,,,
514339597,Asterstraat,residential,30,False,False,13.435,"LINESTRING (5.3577353 51.7148153, 5.3579282 51.714833)",,,,,
6946757,Rozenstraat,residential,30,False,False,46.852,"LINESTRING (5.3577353 51.7148153, 5.3576978 51.7148453, 5.3576012 51.7150488, 5.3576025 51.7150771, 5.357624 51.715102, 5.357713 51.7151354, 5.3577883 51.7151541)",,,,,
514339597,Asterstraat,residential,30,False,True,52.593999999999994,"LINESTRING (5.3577353 51.7148153, 5.357683 51.7147655, 5.3576361 51.7147214, 5.3575476 51.7146392, 5.3576179 51.7143809)",,,,,
6946255,Koningstraat,residential,30,False,False,58.809,"LINESTRING (5.3660251 51.7148012, 5.3657404 51.7152998)",,,,,
6946199,Koningstraat,residential,30,False,False,25.901,"LINESTRING (5.3638779 51.7148333, 5.36374 51.71505)",,,,,
6946037,Schutterstraat,residential,30,False,True,177.194,"LINESTRING (5.3638779 51.7148333, 5.36431 51.71454, 5.3643891 51.7144859, 5.364314 51.7143995, 5.363849 51.7140222, 5.3633827 51.7142475, 5.3632904 51.7144226)",,,,,
6946136,Koningstraat,residential,30,False,True,61.072,"LINESTRING (5.3638779 51.7148333, 5.3637851 51.71478, 5.3632904 51.7144226)",,,,,
6946136,Koningstraat,residential,30,False,False,71.869,"LINESTRING (5.3638779 51.7148333, 5.3641331 51.7148235, 5.3642174 51.7148381, 5.36438 51.7149075, 5.3645149 51.7149389, 5.3648023 51.7150716)",,,,,
6946689,Rozenstraat,residential,30,False,False,36.983,"LINESTRING (5.3579282 51.714833, 5.3577883 51.7151541)",,,,,
514339597,Asterstraat,residential,30,False,True,13.435,"LINESTRING (5.3579282 51.714833, 5.3577353 51.7148153)",,,,,
514339597,Asterstraat,residential,30,False,False,107.501,"LINESTRING (5.3579282 51.714833, 5.3580016 51.7148442, 5.3593098 51.7150281, 5.3594506 51.7150114)",,,,,
6946678,Dorpsstraat,unclassified,30,False,False,45.777,"LINESTRING (5.36251 51.71486, 5.3629748 51.7151542)",destination,,,,
6946678,Dorpsstraat,unclassified,30,False,True,59.995000000000005,"LINESTRING (5.36251 51.71486, 5.36239 51.71477, 5.36206 51.71458, 5.3620456 51.714569, 5.3618951 51.7144791)",destination,,,,
"[6946752, 6946136]","['Koningstraat', 'Keizerstraat']",residential,30,False,"[False, True]",80.934,"LINESTRING (5.36251 51.71486, 5.36298 51.71445, 5.3630567 51.71439, 5.3632904 51.7144226)",,,,,
6946199,Koningstraat,residential,30,False,True,25.901,"LINESTRING (5.36374 51.71505, 5.3638779 51.7148333)",,,,,
6946744,Venstraat,unclassified,30,False,False,79.833,"LINESTRING (5.3594506 51.7150114, 5.35954 51.7152, 5.3597209 51.7157092)",,,,,
514339597,Asterstraat,residential,30,False,True,107.501,"LINESTRING (5.3594506 51.7150114, 5.3593098 51.7150281, 5.3580016 51.7148442, 5.3579282 51.714833)",,,,,
6946136,Koningstraat,residential,30,False,False,12.132,"LINESTRING (5.3648023 51.7150716, 5.3649662 51.7151115)",,,,,
6946348,Koningstraat,residential,30,False,False,28.264,"LINESTRING (5.3648023 51.7150716, 5.36466 51.71531)",,,,,
6946136,Koningstraat,residential,30,False,True,71.869,"LINESTRING (5.3648023 51.7150716, 5.3645149 51.7149389, 5.36438 51.7149075, 5.3642174 51.7148381, 5.3641331 51.7148235, 5.3638779 51.7148333)",,,,,
6946136,Koningstraat,residential,30,False,False,57.3,"LINESTRING (5.3649662 51.7151115, 5.3657404 51.7152998)",,,,,
6946136,Koningstraat,residential,30,False,True,12.132,"LINESTRING (5.3649662 51.7151115, 5.3648023 51.7150716)",,,,,
6946133,Koningstraat,residential,30,False,True,48.056000000000004,"LINESTRING (5.3649662 51.7151115, 5.3651361 51.7148285, 5.3652417 51.7147159)",,,,,
6946689,Rozenstraat,residential,30,False,True,36.983,"LINESTRING (5.3577883 51.7151541, 5.3579282 51.714833)",,,,,
6946689,Rozenstraat,residential,30,False,False,31.275,"LINESTRING (5.3577883 51.7151541, 5.3576899 51.7153499, 5.3576606 51.7154239)",,,,,
6946757,Rozenstraat,residential,30,False,True,46.852,"LINESTRING (5.3577883 51.7151541, 5.357713 51.7151354, 5.357624 51.715102, 5.3576025 51.7150771, 5.3576012 51.7150488, 5.3576978 51.7148453, 5.3577353 51.7148153)",,,,,
6946678,Dorpsstraat,unclassified,30,False,True,45.777,"LINESTRING (5.3629748 51.7151542, 5.36251 51.71486)",destination,,,,
6946021,Burgemeester Nieuwenhuijzenstraat,unclassified,30,False,False,340.016,"LINESTRING (5.3629748 51.7151542, 5.3632349 51.7152286, 5.36347 51.71529, 5.3637867 51.7154333, 5.3639105 51.7154893, 5.3646997 51.7158562, 5.3649889 51.7159821, 5.3653255 51.7160959, 5.3656195 51.7161786, 5.3659387 51.7162565, 5.3672116 51.7165336, 5.3672784 51.7165546, 5.3673037 51.7165694)",,,,,
6946678,Dorpsstraat,unclassified,30,False,False,130.683,"LINESTRING (5.3629748 51.7151542, 5.3627155 51.715672, 5.3627326 51.7159072, 5.3627599 51.7161687, 5.3627656 51.716223, 5.3627635 51.7163042)",destination,,,,
6946348,Koningstraat,residential,30,False,True,28.264,"LINESTRING (5.36466 51.71531, 5.3648023 51.7150716)",,,,,
6946136,Koningstraat,residential,30,False,True,57.3,"LINESTRING (5.3657404 51.7152998, 5.3649662 51.7151115)",,,,,
6946255,Koningstraat,residential,30,False,True,58.809,"LINESTRING (5.3657404 51.7152998, 5.3660251 51.7148012)",,,,,
6946136,Koningstraat,residential,30,False,False,48.915,"LINESTRING (5.3657404 51.7152998, 5.3662151 51.7154053, 5.3664176 51.7153829)",,,,,
6946085,Tamboerstraat,residential,30,False,False,38.475,"LINESTRING (5.3664176 51.7153829, 5.366427 51.7154668, 5.3662969 51.715716)",,,,,
6946136,Koningstraat,residential,30,False,False,35.364000000000004,"LINESTRING (5.3664176 51.7153829, 5.366599 51.7153647, 5.366913 51.7154267)",,,,,
6946136,Koningstraat,residential,30,False,True,48.915,"LINESTRING (5.3664176 51.7153829, 5.3662151 51.7154053, 5.3657404 51.7152998)",,,,,
6946113,Koningstraat,residential,30,False,False,40.787,"LINESTRING (5.366913 51.7154267, 5.3672491 51.7156404, 5.3673001 51.7157011)",,,,,
6946136,Koningstraat,residential,30,False,True,35.364000000000004,"LINESTRING (5.366913 51.7154267, 5.366599 51.7153647, 5.3664176 51.7153829)",,,,,
6946249,Vendelierstraat,residential,30,False,False,180.069,"LINESTRING (5.366913 51.7154267, 5.3669433 51.7153646, 5.3674174 51.7151098, 5.3674613 51.7150981, 5.3675098 51.715101, 5.3676683 51.7151411, 5.3679399 51.7153133, 5.3682906 51.7155468, 5.3683033 51.7155744, 5.3682725 51.715601, 5.3679995 51.7157649, 5.3679599 51.7158199, 5.367862 51.7158764)",,,,,
6946689,Rozenstraat,residential,30,False,False,60.922,"LINESTRING (5.3576606 51.7154239, 5.3574909 51.7159616)",,,,,
6946657,Dahliastraat,residential,30,False,False,145.44299999999998,"LINESTRING (5.3576606 51.7154239, 5.3577403 51.715436, 5.3597209 51.7157092)",,,,,
6946689,Rozenstraat,residential,30,False,True,31.275,"LINESTRING (5.3576606 51.7154239, 5.3576899 51.7153499, 5.3577883 51.7151541)",,,,,
6946113,Koningstraat,residential,30,False,False,40.134,"LINESTRING (5.3673001 51.7157011, 5.3676984 51.7159645)",,,,,
6946113,Koningstraat,residential,30,False,True,40.787,"LINESTRING (5.3673001 51.7157011, 5.3672491 51.7156404, 5.366913 51.7154267)",,,,,
6946207,Tamboerstraat,residential,30,False,False,81.068,"LINESTRING (5.3673001 51.7157011, 5.3669703 51.7158781, 5.3669316 51.7158853, 5.366891 51.7158781, 5.3668001 51.7158254, 5.3662969 51.715716)",,,,,
6946085,Tamboerstraat,residential,30,False,False,43.769999999999996,"LINESTRING (5.3662969 51.715716, 5.366191 51.7157227, 5.3660917 51.7157975, 5.3660394 51.7158116, 5.3657417 51.7157468)",,,,,
6946085,Tamboerstraat,residential,30,False,True,38.475,"LINESTRING (5.3662969 51.715716, 5.366427 51.7154668, 5.3664176 51.7153829)",,,,,
6946207,Tamboerstraat,residential,30,False,True,81.068,"LINESTRING (5.3662969 51.715716, 5.3668001 51.7158254, 5.366891 51.7158781, 5.3669316 51.7158853, 5.3669703 51.7158781, 5.3673001 51.7157011)",,,,,
6946657,Dahliastraat,residential,30,False,True,145.44299999999998,"LINESTRING (5.3597209 51.7157092, 5.3577403 51.715436, 5.3576606 51.7154239)",,,,,
6946744,Venstraat,unclassified,30,False,False,107.088,"LINESTRING (5.3597209 51.7157092, 5.359741 51.7160412, 5.35975 51.71619, 5.3597865 51.7166714)",,,,,
6946744,Venstraat,unclassified,30,False,True,79.833,"LINESTRING (5.3597209 51.7157092, 5.35954 51.7152, 5.3594506 51.7150114)",,,,,
6946985,Korte Venstraat,residential,30,False,False,125.81099999999999,"LINESTRING (5.3597209 51.7157092, 5.3599123 51.7157446, 5.3606263 51.7159295, 5.3613525 51.7161179, 5.3613972 51.7161474)",,,,,
6946085,Tamboerstraat,residential,30,False,True,43.769999999999996,"LINESTRING (5.3657417 51.7157468, 5.3660394 51.7158116, 5.3660917 51.7157975, 5.366191 51.7157227, 5.3662969 51.715716)",,,,,
6946416,Deken van Roestellaan,secondary,50,False,False,8.813,"LINESTRING (5.3694116 51.7161838, 5.3693145 51.7162354)",,2,,,
157107135,Deken van Roestellaan,secondary,50,True,False,40.069,"LINESTRING (5.3694116 51.7161838, 5.3695129 51.7161001, 5.3696026 51.7160228, 5.3696592 51.7159444, 5.3697006 51.7158743)",,,,,
6946299,Koningstraat,residential,30,False,False,14.933,"LINESTRING (5.367862 51.7158764, 5.3676984 51.7159645)",,,,,
6946249,Vendelierstraat,residential,30,False,True,180.069,"LINESTRING (5.367862 51.7158764, 5.3679599 51.7158199, 5.3679995 51.7157649, 5.3682725 51.715601, 5.3683033 51.7155744, 5.3682906 51.7155468, 5.3679399 51.7153133, 5.3676683 51.7151411, 5.3675098 51.715101, 5.3674613 51.7150981, 5.3674174 51.7151098, 5.3669433 51.7153646, 5.366913 51.7154267)",,,,,
6946299,Koningstraat,residential,30,False,True,70.41499999999999,"LINESTRING (5.367862 51.7158764, 5.3680068 51.7159238, 5.3681508 51.7160205, 5.3682692 51.7160508, 5.3680748 51.7163482)",,,,,
6946113,Koningstraat,residential,30,False,False,72.55,"LINESTRING (5.3676984 51.7159645, 5.3673037 51.7165694)",,,,,
6946113,Koningstraat,residential,30,False,True,40.134,"LINESTRING (5.3676984 51.7159645, 5.3673001 51.7157011)",,,,,
6946299,Koningstraat,residential,30,False,True,14.933,"LINESTRING (5.3676984 51.7159645, 5.367862 51.7158764)",,,,,
6946993,Brouwerijstraat,residential,30,False,False,21.109,"LINESTRING (5.361536 51.7159809, 5.3614923 51.7160663, 5.3613972 51.7161474)",,,,,
6946689,Rozenstraat,residential,30,False,True,60.922,"LINESTRING (5.3574909 51.7159616, 5.3576606 51.7154239)",,,,,
6946689,Rozenstraat,residential,30,False,False,47.214,"LINESTRING (5.3574909 51.7159616, 5.3574221 51.7161904, 5.3573564 51.7163779)",,,,,
6946965,Hyacintstraat,residential,30,False,False,91.61200000000001,"LINESTRING (5.3574909 51.7159616, 5.357549 51.715969, 5.3581153 51.7160376, 5.35847 51.7160805, 5.3586285 51.7160997, 5.3587959 51.71612)",,,,,
6946965,Hyacintstraat,residential,30,False,True,91.61200000000001,"LINESTRING (5.3587959 51.71612, 5.3586285 51.7160997, 5.35847 51.7160805, 5.3581153 51.7160376, 5.357549 51.715969, 5.3574909 51.7159616)",,,,,
"[6946944, 1034559691, 1034559692]",Brouwerijstraat,residential,30,False,False,78.74000000000001,"LINESTRING (5.3613972 51.7161474, 5.3614028 51.7161888, 5.3613 51.7164, 5.3612559 51.7165074, 5.3612387 51.7165493, 5.3611224 51.7168322)",,,,,
6946985,Korte Venstraat,residential,30,False,True,125.811,"LINESTRING (5.3613972 51.7161474, 5.3613525 51.7161179, 5.3606263 51.7159295, 5.3599123 51.7157446, 5.3597209 51.7157092)",,,,,
6946993,Brouwerijstraat,residential,30,False,True,21.109,"LINESTRING (5.3613972 51.7161474, 5.3614923 51.7160663, 5.361536 51.7159809)",,,,,
6946416,Deken van Roestellaan,secondary,50,False,True,8.813,"LINESTRING (5.3693145 51.7162354, 5.3694116 51.7161838)",,2,,,
6946417,Deken van Roestellaan,secondary,50,False,False,87.135,"LINESTRING (5.3693145 51.7162354, 5.3691862 51.7163147, 5.3690817 51.7164077, 5.3687081 51.7167568, 5.3685871 51.7168184, 5.3685269 51.716838)",,,,,
