osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
6682665,Wilgenlaan,residential,30,False,False,305.638,"LINESTRING (6.593834 52.3535384, 6.593834 52.3537044, 6.5938783 52.3538916, 6.5939236 52.3540137, 6.5939986 52.3541284, 6.5940764 52.3542142, 6.5942367 52.3543467, 6.5952724 52.3551654, 6.5954526 52.3553203, 6.5956138 52.3554995, 6.5958912 52.3559195)",,
6682788,Grote Maatweg,residential,30,False,False,102.428,"LINESTRING (6.593834 52.3535384, 6.5941594 52.3535919, 6.5943867 52.3536174, 6.59462 52.3536342, 6.5953243 52.3536552)",,
22958143,Rijssensestraat,tertiary,50,True,False,29.860999999999997,"LINESTRING (6.5873212 52.353562, 6.5874186 52.3536558, 6.587473 52.3536852, 6.5875553 52.3537163, 6.5876366 52.3537375)",1,
461702838,,tertiary,50,True,False,6.595000000000001,"LINESTRING (6.5873212 52.353562, 6.5872801 52.3535778, 6.5872344 52.3535878)",1,roundabout
6682788,Grote Maatweg,residential,30,False,False,15.338,"LINESTRING (6.5953243 52.3536552, 6.59555 52.35366)",,
6682788,Grote Maatweg,residential,30,False,True,102.428,"LINESTRING (6.5953243 52.3536552, 6.59462 52.3536342, 6.5943867 52.3536174, 6.5941594 52.3535919, 6.593834 52.3535384)",,
6682820,Eikenlaan,residential,30,False,False,89.898,"LINESTRING (6.5953243 52.3536552, 6.5953431 52.3538161, 6.5954705 52.3541457, 6.5955573 52.3543104, 6.5956615 52.35443)",,
6682788,Grote Maatweg,residential,30,False,True,15.338,"LINESTRING (6.59555 52.35366, 6.5953243 52.3536552)",,
6682788,Grote Maatweg,residential,30,False,False,113.61099999999998,"LINESTRING (6.59555 52.35366, 6.5957709 52.3536608, 6.596006 52.3536629, 6.5967797 52.3536718, 6.5970007 52.353676, 6.597116 52.3536773, 6.5972225 52.3536784)",,
6682788,Grote Maatweg,residential,30,False,False,42.771,"LINESTRING (6.5972225 52.3536784, 6.5977182 52.3537042, 6.5978486 52.3537177)",,
6682788,Grote Maatweg,residential,30,False,True,113.61099999999999,"LINESTRING (6.5972225 52.3536784, 6.597116 52.3536773, 6.5970007 52.353676, 6.5967797 52.3536718, 6.596006 52.3536629, 6.5957709 52.3536608, 6.59555 52.35366)",,
6682788,Grote Maatweg,residential,30,False,False,68.292,"LINESTRING (6.5978486 52.3537177, 6.5981483 52.3537435, 6.5984058 52.3537821, 6.5988284 52.3538518)",,
6682788,Grote Maatweg,residential,30,False,True,42.771,"LINESTRING (6.5978486 52.3537177, 6.5977182 52.3537042, 6.5972225 52.3536784)",,
6682806,Acacialaan,residential,30,False,False,139.057,"LINESTRING (6.5978486 52.3537177, 6.5978493 52.3540285, 6.5978637 52.3543014, 6.5978776 52.3545725, 6.5978911 52.3548359, 6.5978979 52.3549678)",,
461702839,Stamanstraat,residential,50,False,False,8.4,"LINESTRING (6.5876366 52.3537375, 6.5875939 52.3538084)",,
22958143,Rijssensestraat,tertiary,50,True,False,39.601,"LINESTRING (6.5876366 52.3537375, 6.5878126 52.3537636, 6.5879524 52.353793, 6.5880733 52.353839, 6.5881528 52.3538869)",1,
