osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction
7342603,True,Surinamestraat,tertiary,50,False,49.049,"LINESTRING (4.6342831 51.8117269, 4.6341575 51.8119791, 4.6341415 51.8120131, 4.6340922 51.8121516)",,,,
7342778,True,Burgemeester Doumaweg,secondary,50,False,9.863,"LINESTRING (4.6339551 51.812126, 4.6340234 51.812136, 4.6340922 51.8121516)",,,,
52261503,True,Surinamestraat,tertiary,50,False,49.894000000000005,"LINESTRING (4.6339551 51.812126, 4.6340337 51.8119996, 4.6340644 51.8119643, 4.6342831 51.8117269)",,,,
"[25472978, 7296724, 25472985, 25472989, 25472991]",True,,motorway_link,100,False,551.3929999999999,"LINESTRING (4.6413517 51.8122865, 4.6409884 51.8124256, 4.6403237 51.812583, 4.6394789 51.8127878, 4.6388052 51.8129621, 4.6381927 51.8131305, 4.6376738 51.8132837, 4.6368616 51.8135623, 4.6362297 51.8137991, 4.6358689 51.8139227, 4.6355381 51.8140554, 4.6352551 51.8141766, 4.6350207 51.8142773, 4.6349217 51.8143288, 4.6348166 51.8144082, 4.6347436 51.8145129, 4.6347021 51.8146206, 4.6346928 51.814703, 4.6347034 51.8147657)",1,A16,yes,
"[126729910, 126729902, 81133047]",True,,motorway,100,False,344.535,"LINESTRING (4.6413517 51.8122865, 4.6409445 51.8123755, 4.6402684 51.8125232, 4.6392602 51.8127623, 4.6382969 51.8130181, 4.6376239 51.8132049, 4.6371363 51.8133408, 4.6367162 51.8134597)",2,A16,yes,
"[703160248, 145341046]",True,Brugweg,secondary,50,False,230.24700000000004,"LINESTRING (4.6451702 51.8126693, 4.6447154 51.8127366, 4.6438697 51.8128068, 4.6435781 51.812844, 4.6432963 51.8129069, 4.6430624 51.8129803, 4.6428502 51.8130736, 4.6426832 51.8131687, 4.6425681 51.8132492, 4.6423347 51.8134269, 4.6422548 51.8134959)",,,yes,
7342592,False,Tollensstraat,unclassified,30,False,64.432,"LINESTRING (4.6408517 51.8130647, 4.6409871 51.8131991, 4.641204 51.8133998, 4.6413889 51.8135385)",,,,
7342657,False,Jan Campertstraat,residential,30,False,115.758,"LINESTRING (4.6408517 51.8130647, 4.639599 51.8136732, 4.6395737 51.8136949, 4.6395635 51.8137236)",,,,
431499464,True,,secondary,50,False,14.105999999999998,"LINESTRING (4.6419637 51.8134704, 4.6420219 51.8134482, 4.642089 51.81344, 4.6421565 51.8134469)",1,,,roundabout
"[703160249, 7342796]",True,Brugweg,secondary,50,False,236.60899999999998,"LINESTRING (4.6421565 51.8134469, 4.6422425 51.8133841, 4.6424115 51.8132573, 4.6425832 51.813136, 4.6427719 51.8130252, 4.6429699 51.8129273, 4.6431982 51.812848, 4.6434472 51.8127873, 4.6437 51.81275, 4.643949 51.8127244, 4.6441735 51.812708, 4.6447014 51.8126683, 4.6451702 51.8126693)",,,yes,
