osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access,ref,width
6677129,Hanzelaan,tertiary,50,False,False,102.30799999999999,"LINESTRING (6.6725316 52.3527604, 6.6724938 52.352885, 6.672467 52.3529723, 6.6724159 52.3531485, 6.6723753 52.3533119, 6.672366 52.3533539, 6.6722967 52.353669)",,2,,,
6677796,Molenkampspark,residential,30,False,True,48.782999999999994,"LINESTRING (6.6661487 52.352807, 6.666235 52.3527091, 6.6663459 52.3526444, 6.6666478 52.3525822, 6.6667087 52.3525697)",,,,,
6677815,Bavinkstraat,residential,30,False,True,62.834999999999994,"LINESTRING (6.6661487 52.352807, 6.6660352 52.3528068, 6.6652236 52.3528129)",,,,,
6677817,Bavinkstraat,residential,30,True,False,156.985,"LINESTRING (6.6661487 52.352807, 6.6663484 52.3528506, 6.6664751 52.3528677, 6.6666881 52.3528749, 6.6668248 52.3528746, 6.6670572 52.3528523, 6.6675726 52.3527603, 6.6676813 52.3527512, 6.6678026 52.3527605, 6.6684087 52.3528254)",,,,,
6677815,Bavinkstraat,residential,30,False,False,62.834999999999994,"LINESTRING (6.6652236 52.3528129, 6.6660352 52.3528068, 6.6661487 52.352807)",,,,,
6678050,Grotestraat,residential,30,False,False,117.835,"LINESTRING (6.6652236 52.3528129, 6.6657258 52.3531901, 6.665882 52.3533261, 6.6659911 52.3534287, 6.6661974 52.3536844)",,,,,
6677881,Vechtstraat,residential,30,False,False,62.23,"LINESTRING (6.6684087 52.3528254, 6.6687374 52.3533478)",,,,,
6677000,Looleestraat,residential,30,False,True,77.446,"LINESTRING (6.6684087 52.3528254, 6.6684919 52.3528043, 6.6694657 52.3525641)",,,,,
6677001,Ganzendiepstraat,unclassified,30,False,True,11.839,"LINESTRING (6.6729817 52.3528156, 6.6730252 52.3527125)",,,,,
6677112,Hofkampstraat,unclassified,50,False,True,31.18,"LINESTRING (6.6729817 52.3528156, 6.6725316 52.3527604)",,,,,
6677130,Hofkampstraat,unclassified,50,False,False,50.281,"LINESTRING (6.6729817 52.3528156, 6.673699 52.3529275)",,,,,
6677130,Hofkampstraat,unclassified,50,False,True,50.281,"LINESTRING (6.673699 52.3529275, 6.6729817 52.3528156)",,,,,
6676994,Hofkampstraat,residential,30,False,False,72.409,"LINESTRING (6.673699 52.3529275, 6.6736781 52.3529788, 6.6736564 52.3530317, 6.6742726 52.3531277, 6.6743429 52.3531754, 6.6743233 52.3532658)",,,,,
6677884,Swanehof,residential,30,False,False,35.257,"LINESTRING (6.6598913 52.3530666, 6.6599395 52.3533823)",,,,,
6677765,Swanehof,residential,30,False,True,73.188,"LINESTRING (6.6598913 52.3530666, 6.6602643 52.3530518, 6.6602843 52.3530118, 6.6598991 52.3527032)",,,,,
6677766,Swanehof,residential,30,False,True,40.61,"LINESTRING (6.6598913 52.3530666, 6.6598734 52.3529343, 6.6598745 52.3527855, 6.6598991 52.3527032)",,,,,
6677914,Zwanenbelt,residential,30,False,True,54.068,"LINESTRING (6.6640659 52.3530625, 6.6639673 52.35258)",,,,,
"[381250512, 6677731]",Holtjesstraat,residential,30,True,False,51.982,"LINESTRING (6.6640659 52.3530625, 6.66404 52.3530644, 6.6638734 52.3530769, 6.6637836 52.3530844, 6.6636274 52.3531302, 6.6633697 52.3532327)",,,,,
6676993,Hofkampstraat,residential,30,False,False,35.142,"LINESTRING (6.6698051 52.3530798, 6.669686 52.3531099, 6.6693271 52.3532008)",,,,,
6677037,Hofkampstraat,residential,30,False,True,129.444,"LINESTRING (6.6698051 52.3530798, 6.6700233 52.3530239, 6.670179 52.3529863, 6.670666 52.3528643, 6.671315 52.3527062, 6.6714465 52.3526679, 6.6715538 52.3526219)",,1,,,
6677038,Reggestraat,residential,30,False,True,61.803,"LINESTRING (6.6698051 52.3530798, 6.669556 52.3527013, 6.6694657 52.3525641)",,,,,
6676995,Hofkampstraat,residential,30,False,False,43.258,"LINESTRING (6.6693271 52.3532008, 6.6687374 52.3533478)",,,,,
6677070,Canisiushof,residential,30,False,False,47.346,"LINESTRING (6.6693271 52.3532008, 6.6695894 52.3535953)",,,,,
6676993,Hofkampstraat,residential,30,False,True,35.142,"LINESTRING (6.6693271 52.3532008, 6.669686 52.3531099, 6.6698051 52.3530798)",,,,,
6677734,Poulinkstraat,unclassified,50,False,False,57.150000000000006,"LINESTRING (6.6611561 52.3532168, 6.6610642 52.3532399, 6.660948 52.3532659, 6.6604864 52.3533402, 6.6603492 52.35336)",,2,,,
"[6677777, 6677764]","['Sesastraat', 'Poulinkstraat']",unclassified,50,False,True,72.634,"LINESTRING (6.6611561 52.3532168, 6.6612854 52.3531663, 6.6613441 52.3531369, 6.6615981 52.3529506, 6.6616421 52.3528946, 6.6616786 52.3528483, 6.6617277 52.352776, 6.6617724 52.3527528, 6.661839 52.3527387)",,2,,,
6677778,Tweede Sligtestraat,living_street,15,False,True,126.06899999999999,"LINESTRING (6.6611561 52.3532168, 6.6610751 52.3531513, 6.66098 52.35306, 6.66091 52.35295, 6.66037 52.35256, 6.6602574 52.3525224, 6.6600328 52.35233)",,1,,,
6677732,Tuinstraat,residential,30,True,False,115.045,"LINESTRING (6.6633697 52.3532327, 6.6624137 52.3523786)",,,,,
"[55588288, 6678030, 55588287]",Adastraat,"['residential', 'unclassified']",30,False,False,38.771,"LINESTRING (6.6633697 52.3532327, 6.6633052 52.3532719, 6.6632797 52.3532848, 6.6632069 52.3533305, 6.663072 52.3534351, 6.6630023 52.353498)",yes,,,,
6677071,Thomas Ainsworthlaan,residential,30,False,False,49.518,"LINESTRING (6.6743233 52.3532658, 6.6742538 52.3537091)",,,,,
6676994,Hofkampstraat,residential,30,False,True,72.409,"LINESTRING (6.6743233 52.3532658, 6.6743429 52.3531754, 6.6742726 52.3531277, 6.6736564 52.3530317, 6.6736781 52.3529788, 6.673699 52.3529275)",,,,,
"[6677027, 6677029]","['Thomas Ainsworthlaan', 'Castellolaan']",residential,30,False,"[False, True]",318.224,"LINESTRING (6.6743233 52.3532658, 6.6750483 52.3533931, 6.6751068 52.3534164, 6.6751365 52.3534578, 6.6751349 52.3535121, 6.6748645 52.3549996, 6.67411 52.3549573, 6.6740629 52.3549269, 6.6741031 52.3546704)",,,,,
6676995,Hofkampstraat,residential,30,False,True,43.258,"LINESTRING (6.6687374 52.3533478, 6.6693271 52.3532008)",,,,,
6677881,Vechtstraat,residential,30,False,True,62.23,"LINESTRING (6.6687374 52.3533478, 6.6684087 52.3528254)",,,,,
6678045,Hofkampstraat,residential,30,False,False,172.51600000000002,"LINESTRING (6.6687374 52.3533478, 6.6675909 52.3536159, 6.6665511 52.3538699, 6.6663723 52.3539136)",,,,,
6677793,Poulinkstraat,unclassified,50,True,False,14.038,"LINESTRING (6.6601482 52.353409, 6.6599486 52.3534418)",,,,,
401234177,Westerstraat,residential,30,False,False,4.417,"LINESTRING (6.6601482 52.353409, 6.6601233 52.3533723)",,,,,
6677884,Swanehof,residential,30,False,True,6.645,"LINESTRING (6.6599486 52.3534418, 6.6599395 52.3533823)",,,,,
6678028,Bartelshoek,living_street,15,False,True,3.578,"LINESTRING (6.6648108 52.3534808, 6.6647819 52.3534539)",,1,,,
6677802,Bartelshoek,living_street,15,False,False,44.214,"LINESTRING (6.6648108 52.3534808, 6.6649225 52.353585, 6.6649453 52.3536213, 6.6649347 52.3536529, 6.6648578 52.3538493)",,1,,,
"[6678027, 1216511116]",Bartelshoek,living_street,15,False,"[False, True]",82.436,"LINESTRING (6.6648108 52.3534808, 6.66467 52.35352, 6.66459 52.3535, 6.66444 52.35333, 6.6643524 52.3532289, 6.6641905 52.3532864, 6.6640594 52.353134)",,1,,,
6678037,Bartelshoek,living_street,15,False,False,18.759999999999998,"LINESTRING (6.6650201 52.3533685, 6.6648992 52.3534113, 6.6647819 52.3534539)",,1,,,
6677801,Marktstraat,unclassified,50,False,False,48.554,"LINESTRING (6.6630023 52.353498, 6.6630623 52.3535561, 6.6631362 52.3536445, 6.6633132 52.3538905)",,,,,
"[998708730, 6678029, 6677767]",Adadwarsstraat,unclassified,50,False,True,116.97499999999998,"LINESTRING (6.6630023 52.353498, 6.6626902 52.3532238, 6.6623645 52.3530053, 6.6620624 52.3528219, 6.662007 52.3527883, 6.6619198 52.3527555, 6.661839 52.3527387)",,2,,,
"[55588288, 6678030, 55588287]",Adastraat,"['residential', 'unclassified']",30,False,True,38.771,"LINESTRING (6.6630023 52.353498, 6.663072 52.3534351, 6.6632069 52.3533305, 6.6632797 52.3532848, 6.6633052 52.3532719, 6.6633697 52.3532327)",yes,,,,
6677070,Canisiushof,residential,30,False,True,47.346,"LINESTRING (6.6695894 52.3535953, 6.6693271 52.3532008)",,,,,
6677006,Canisiushof,residential,30,False,False,63.126000000000005,"LINESTRING (6.6695894 52.3535953, 6.669658 52.3536956, 6.6697221 52.3537848, 6.6697592 52.3538407, 6.6699421 52.3541205)",,,,,
6677010,Krikkenstraat,residential,30,False,False,178.84300000000002,"LINESTRING (6.6695894 52.3535953, 6.6681769 52.3539008, 6.6671039 52.3541265)",,,,,
6678028,Bartelshoek,living_street,15,False,False,3.578,"LINESTRING (6.6647819 52.3534539, 6.6648108 52.3534808)",,1,,,
6678028,Bartelshoek,living_street,15,False,True,55.101,"LINESTRING (6.6647819 52.3534539, 6.664526 52.3531941, 6.6643721 52.3530263)",,1,,,
6678037,Bartelshoek,living_street,15,False,True,18.759999999999998,"LINESTRING (6.6647819 52.3534539, 6.6648992 52.3534113, 6.6650201 52.3533685)",,1,,,
6677803,Bartelshoek,living_street,15,False,False,51.378,"LINESTRING (6.6653362 52.3536555, 6.6652398 52.3538505, 6.6651961 52.3538864, 6.66512 52.3538946, 6.6648578 52.3538493)",,1,,,
6678050,Grotestraat,residential,30,False,False,28.118,"LINESTRING (6.6661974 52.3536844, 6.6663723 52.3539136)",,,,,
6678050,Grotestraat,residential,30,False,True,117.83500000000001,"LINESTRING (6.6661974 52.3536844, 6.6659911 52.3534287, 6.665882 52.3533261, 6.6657258 52.3531901, 6.6652236 52.3528129)",,,,,
"[381316437, 6677823]",Prinsenstraat,residential,30,False,False,110.50699999999999,"LINESTRING (6.6661974 52.3536844, 6.6661328 52.3537013, 6.6660714 52.3537216, 6.6659206 52.3537743, 6.6657484 52.3538571, 6.6656795 52.3539518, 6.6656279 52.3540543, 6.6655332 52.3540661, 6.664881 52.3540706)",,,,,
6677129,Hanzelaan,tertiary,50,False,False,36.275,"LINESTRING (6.6722967 52.353669, 6.6722162 52.3539915)",,2,,,
6677072,Marchelmlaan,residential,30,False,False,133.178,"LINESTRING (6.6722967 52.353669, 6.6723852 52.3536737, 6.6732488 52.35372, 6.6742538 52.3537091)",,,,,
6677129,Hanzelaan,tertiary,50,False,True,102.30799999999998,"LINESTRING (6.6722967 52.353669, 6.672366 52.3533539, 6.6723753 52.3533119, 6.6724159 52.3531485, 6.672467 52.3529723, 6.6724938 52.352885, 6.6725316 52.3527604)",,2,,,
6677011,Thomas Ainsworthlaan,residential,30,False,False,33.701,"LINESTRING (6.6742538 52.3537091, 6.6742065 52.3540108)",,,,,
6677071,Thomas Ainsworthlaan,residential,30,False,True,49.518,"LINESTRING (6.6742538 52.3537091, 6.6743233 52.3532658)",,,,,
6677072,Marchelmlaan,residential,30,False,True,133.178,"LINESTRING (6.6742538 52.3537091, 6.6732488 52.35372, 6.6723852 52.3536737, 6.6722967 52.353669)",,,,,
6677791,Marktstraat,unclassified,50,False,False,121.171,"LINESTRING (6.6633132 52.3538905, 6.6637204 52.3542681, 6.6638995 52.354451, 6.6642817 52.3548055)",,,,,
6677801,Marktstraat,unclassified,50,False,True,48.554,"LINESTRING (6.6633132 52.3538905, 6.6631362 52.3536445, 6.6630623 52.3535561, 6.6630023 52.353498)",,,,,
6677821,Bartelshoek,living_street,15,False,False,24.755,"LINESTRING (6.6648578 52.3538493, 6.66481 52.35407)",,1,,,
6677802,Bartelshoek,living_street,15,False,True,44.214,"LINESTRING (6.6648578 52.3538493, 6.6649347 52.3536529, 6.6649453 52.3536213, 6.6649225 52.353585, 6.6648108 52.3534808)",,1,,,
6677803,Bartelshoek,living_street,15,False,True,51.378,"LINESTRING (6.6648578 52.3538493, 6.66512 52.3538946, 6.6651961 52.3538864, 6.6652398 52.3538505, 6.6653362 52.3536555)",,1,,,
6678050,Grotestraat,residential,30,False,True,28.118,"LINESTRING (6.6663723 52.3539136, 6.6661974 52.3536844)",,,,,
6678045,Hofkampstraat,residential,30,False,True,172.51600000000002,"LINESTRING (6.6663723 52.3539136, 6.6665511 52.3538699, 6.6675909 52.3536159, 6.6687374 52.3533478)",,,,,
6678050,Grotestraat,residential,30,False,False,66.362,"LINESTRING (6.6663723 52.3539136, 6.6664299 52.3540307, 6.6664364 52.354124, 6.6664281 52.3541413, 6.6663804 52.3542646, 6.6663201 52.3543657, 6.6662505 52.3544873)",,,,,
6677129,Hanzelaan,tertiary,50,False,False,35.999,"LINESTRING (6.6722162 52.3539915, 6.6721413 52.354312)",,2,,,
6677129,Hanzelaan,tertiary,50,False,True,36.275,"LINESTRING (6.6722162 52.3539915, 6.6722967 52.353669)",,2,,,
6677013,Thomas a Kempislaan,residential,30,False,False,135.44600000000003,"LINESTRING (6.6722162 52.3539915, 6.6723114 52.3539979, 6.6727036 52.3540194, 6.6731005 52.3540357, 6.6732192 52.354037, 6.6742065 52.3540108)",,,,,
6677821,Bartelshoek,living_street,15,False,True,24.755,"LINESTRING (6.66481 52.35407, 6.6648578 52.3538493)",,1,,,
6677819,Prinsenstraat,living_street,15,True,False,143.499,"LINESTRING (6.66481 52.35407, 6.6647028 52.354056, 6.6643538 52.3540058, 6.6641747 52.353967, 6.66405 52.3539048, 6.6633697 52.3532327)",,1,,,
6677819,Prinsenstraat,living_street,15,True,False,4.822,"LINESTRING (6.664881 52.3540706, 6.66481 52.35407)",,1,,,
"[55587105, 55587106, 381316436, 6677781, 6677787]","['Korte Prinsenstraat', 'De Waag', 'Schuttenstraat']","['living_street', 'unclassified', 'residential']","['15', '30']",False,False,102.373,"LINESTRING (6.664881 52.3540706, 6.6648822 52.354129, 6.6648912 52.3544934, 6.6647625 52.3545499, 6.6646931 52.3545803, 6.6646497 52.3545993, 6.6645349 52.3547009, 6.6644292 52.3547736, 6.6642817 52.3548055)",yes,1,,,
"[381316437, 6677823]",Prinsenstraat,residential,30,False,True,110.50699999999999,"LINESTRING (6.664881 52.3540706, 6.6655332 52.3540661, 6.6656279 52.3540543, 6.6656795 52.3539518, 6.6657484 52.3538571, 6.6659206 52.3537743, 6.6660714 52.3537216, 6.6661328 52.3537013, 6.6661974 52.3536844)",,,,,
6677004,Thomas Ainsworthlaan,residential,30,False,False,36.192,"LINESTRING (6.6742065 52.3540108, 6.6741557 52.3543348)",,,,,
6677011,Thomas Ainsworthlaan,residential,30,False,True,33.701,"LINESTRING (6.6742065 52.3540108, 6.6742538 52.3537091)",,,,,
6677013,Thomas a Kempislaan,residential,30,False,True,135.446,"LINESTRING (6.6742065 52.3540108, 6.6732192 52.354037, 6.6731005 52.3540357, 6.6727036 52.3540194, 6.6723114 52.3539979, 6.6722162 52.3539915)",,,,,
6677010,Krikkenstraat,residential,30,False,True,178.84300000000002,"LINESTRING (6.6671039 52.3541265, 6.6681769 52.3539008, 6.6695894 52.3535953)",,,,,
6677006,Canisiushof,residential,30,False,True,63.126000000000005,"LINESTRING (6.6699421 52.3541205, 6.6697592 52.3538407, 6.6697221 52.3537848, 6.669658 52.3536956, 6.6695894 52.3535953)",,,,,
6678035,Adastraat,unclassified,30,True,False,176.339,"LINESTRING (6.6607176 52.3542509, 6.6610025 52.3541609, 6.662666 52.3536008, 6.6629089 52.3535291, 6.6630023 52.353498)",,,,,
6678046,Westerstraat,residential,30,True,False,101.965,"LINESTRING (6.6607176 52.3542509, 6.660616 52.3539836, 6.6606041 52.3539534, 6.6604377 52.3537469, 6.6601482 52.353409)",,,,,
"[338210757, 6677030]",Franciscanessenhof,residential,30,False,False,158.29500000000002,"LINESTRING (6.6708242 52.3543809, 6.6711288 52.3543108, 6.671168 52.3543032, 6.6711929 52.3543013, 6.6712103 52.3543107, 6.6712172 52.3543219, 6.6711919 52.3544945, 6.6711516 52.3547351, 6.671128 52.3549382, 6.6711545 52.3549636, 6.6711797 52.3549716, 6.6712263 52.3549812, 6.6719782 52.3550307)",,1,,,
6677129,Hanzelaan,tertiary,50,False,False,37.504,"LINESTRING (6.6721413 52.354312, 6.6720633 52.3546459)",,2,,,
6677129,Hanzelaan,tertiary,50,False,True,35.999,"LINESTRING (6.6721413 52.354312, 6.6722162 52.3539915)",,2,,,
6677005,Geert Grootelaan,residential,30,False,False,137.015,"LINESTRING (6.6721413 52.354312, 6.6722536 52.3543168, 6.6731662 52.3543554, 6.6741557 52.3543348)",,,,,
700845012,Adastraat,secondary,50,True,False,18.084,"LINESTRING (6.6604087 52.3542693, 6.6604602 52.3542507, 6.6605249 52.3542496, 6.6605869 52.3542671, 6.6606401 52.354298)",,1,,,
6677738,Adastraat,unclassified,30,True,False,7.425,"LINESTRING (6.6606401 52.354298, 6.6607176 52.3542509)",,,,,
"[6678147, 208080814]","['Wierdensestraat', 'Westerstraat']",secondary,50,True,False,41.56,"LINESTRING (6.6606401 52.354298, 6.6606748 52.3543233, 6.6606935 52.3543512, 6.6607035 52.3543754, 6.6607231 52.3545608, 6.6607247 52.3545778, 6.6607327 52.3546605)",,1,,,
6677004,Thomas Ainsworthlaan,residential,30,False,True,36.192,"LINESTRING (6.6741557 52.3543348, 6.6742065 52.3540108)",,,,,
6677009,Thomas Ainsworthlaan,residential,,False,False,37.488,"LINESTRING (6.6741557 52.3543348, 6.6741031 52.3546704)",,,,,
6677005,Geert Grootelaan,residential,30,False,True,137.015,"LINESTRING (6.6741557 52.3543348, 6.6731662 52.3543554, 6.6722536 52.3543168, 6.6721413 52.354312)",,,,,
6678050,Grotestraat,residential,30,False,True,66.36200000000001,"LINESTRING (6.6662505 52.3544873, 6.6663201 52.3543657, 6.6663804 52.3542646, 6.6664281 52.3541413, 6.6664364 52.354124, 6.6664299 52.3540307, 6.6663723 52.3539136)",,,,,
6677129,Hanzelaan,tertiary,50,False,True,37.504,"LINESTRING (6.6720633 52.3546459, 6.6721413 52.354312)",,2,,,
6677008,Reviuslaan,residential,30,False,False,138.723,"LINESTRING (6.6720633 52.3546459, 6.6721772 52.3546506, 6.6731136 52.3546888, 6.6741031 52.3546704)",,,,,
6677129,Hanzelaan,tertiary,50,False,False,43.177,"LINESTRING (6.6720633 52.3546459, 6.6720232 52.3548163, 6.6719782 52.3550307)",,2,,,
700845008,Wierdensestraat,secondary,50,True,False,8.234,"LINESTRING (6.6607327 52.3546605, 6.660737 52.3547345)",,1,,,
6677009,Thomas Ainsworthlaan,residential,,False,True,37.488,"LINESTRING (6.6741031 52.3546704, 6.6741557 52.3543348)",,,,,
6677008,Reviuslaan,residential,30,False,True,138.723,"LINESTRING (6.6741031 52.3546704, 6.6731136 52.3546888, 6.6721772 52.3546506, 6.6720633 52.3546459)",,,,,
"[6677027, 6677029]","['Thomas Ainsworthlaan', 'Castellolaan']",residential,30,False,"[False, True]",318.224,"LINESTRING (6.6741031 52.3546704, 6.6740629 52.3549269, 6.67411 52.3549573, 6.6748645 52.3549996, 6.6751349 52.3535121, 6.6751365 52.3534578, 6.6751068 52.3534164, 6.6750483 52.3533931, 6.6743233 52.3532658)",,,,,
"[248766256, 6677129, 55586869]",Hanzelaan,tertiary,50,False,False,111.386,"LINESTRING (6.6719782 52.3550307, 6.6719638 52.3551105, 6.6719479 52.3552012, 6.6718681 52.3555512, 6.6718597 52.3555916, 6.6717386 52.3560214)",yes,2,,,
6677129,Hanzelaan,tertiary,50,False,True,43.177,"LINESTRING (6.6719782 52.3550307, 6.6720232 52.3548163, 6.6720633 52.3546459)",,2,,,
"[338210757, 6677030]",Franciscanessenhof,residential,30,False,True,158.29500000000002,"LINESTRING (6.6719782 52.3550307, 6.6712263 52.3549812, 6.6711797 52.3549716, 6.6711545 52.3549636, 6.671128 52.3549382, 6.6711516 52.3547351, 6.6711919 52.3544945, 6.6712172 52.3543219, 6.6712103 52.3543107, 6.6711929 52.3543013, 6.671168 52.3543032, 6.6711288 52.3543108, 6.6708242 52.3543809)",,1,,,
6677835,Schokland,residential,30,False,False,29.114,"LINESTRING (6.6651026 52.3550091, 6.664887 52.3547828)",,,,,
6677835,Schokland,residential,30,False,True,51.42700000000001,"LINESTRING (6.6651026 52.3550091, 6.6651893 52.3550721, 6.665788 52.3551762)",,,,,
"[55587080, 6677868, 55587079]",Werfstraat,residential,30,False,False,21.812,"LINESTRING (6.6651026 52.3550091, 6.6649872 52.3550456, 6.6648473 52.3550546, 6.6648035 52.35507)",yes,,,,
6677870,Werfstraat,unclassified,30,False,True,46.218,"LINESTRING (6.6648035 52.35507, 6.664748 52.3550306, 6.6644351 52.3548667, 6.6642817 52.3548055)",,,,,
6677895,Werfstraat,residential,30,False,False,89.403,"LINESTRING (6.6648035 52.35507, 6.6649721 52.355264, 6.6650187 52.3553243, 6.665059 52.3553471, 6.6656455 52.355477, 6.6657398 52.3554922, 6.6658084 52.3555041)",,,,,
"[55587080, 6677868, 55587079]",Werfstraat,residential,30,False,True,21.812,"LINESTRING (6.6648035 52.35507, 6.6648473 52.3550546, 6.6649872 52.3550456, 6.6651026 52.3550091)",yes,,,,
6677840,De Werf,residential,30,False,False,72.25,"LINESTRING (6.6609251 52.3550845, 6.6609552 52.355734)",,,,,
6678165,Wierdensestraat,secondary,50,False,False,26.577,"LINESTRING (6.6609251 52.3550845, 6.6605344 52.3550981)",,3,,,
6677739,Wierdensestraat,residential,50,False,False,54.279,"LINESTRING (6.6609251 52.3550845, 6.6612151 52.3550837, 6.6614139 52.3550858, 6.6614585 52.3550863, 6.6615846 52.3550913, 6.6617237 52.3550972)",,3,,,
6678168,Wierdensestraat,secondary,50,False,True,42.397000000000006,"LINESTRING (6.6609251 52.3550845, 6.6609221 52.3549339, 6.660874 52.354858, 6.6607947 52.3547816, 6.660737 52.3547345)",,2,,,
6677739,Wierdensestraat,residential,50,False,True,54.279,"LINESTRING (6.6617237 52.3550972, 6.6615846 52.3550913, 6.6614585 52.3550863, 6.6614139 52.3550858, 6.6612151 52.3550837, 6.6609251 52.3550845)",,3,,,
6677871,Boompjes,residential,30,True,False,176.8,"LINESTRING (6.6617237 52.3550972, 6.6617546 52.3549467, 6.6620123 52.3547083, 6.6621143 52.3546139, 6.6624361 52.3543434, 6.6626529 52.3542175, 6.6629472 52.3541041, 6.6630587 52.354049, 6.6631817 52.3539809, 6.6633132 52.3538905)",,1,,,
