osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction
6612325,Moutmolen,residential,30,False,True,15.4,"LINESTRING (4.8370034 52.6587368, 4.8369534 52.6587367, 4.8368795 52.658766, 4.8368242 52.6588091)",,,
6612321,Trasmolen,living_street,15,False,False,59.957,"LINESTRING (4.82874 52.65879, 4.8287942 52.6593282)",,,
295093610,Weidemolen,residential,30,False,False,16.169,"LINESTRING (4.8368242 52.6588091, 4.8366644 52.6589175)",,,
6612325,Moutmolen,residential,30,False,False,15.4,"LINESTRING (4.8368242 52.6588091, 4.8368795 52.658766, 4.8369534 52.6587367, 4.8370034 52.6587368)",,,
"[1270364817, 1270357906]",Stellingmolen,tertiary,50,False,False,38.160000000000004,"LINESTRING (4.8368242 52.6588091, 4.8369914 52.6588933, 4.8372044 52.659004, 4.8372546 52.6590318)",,,
6613179,Windmolen,living_street,15,False,False,37.46,"LINESTRING (4.8318081 52.6589109, 4.832362 52.6588861)",,,
6612319,Verfmolen,living_street,15,False,False,84.34700000000001,"LINESTRING (4.8318081 52.6589109, 4.8318513 52.6594599, 4.83163 52.65962)",,,
6613175,Windmolen,living_street,15,False,False,75.71000000000001,"LINESTRING (4.8318081 52.6589109, 4.8311637 52.6589437, 4.8306895 52.6589678)",,,
6613179,Windmolen,living_street,15,False,True,37.46,"LINESTRING (4.832362 52.6588861, 4.8318081 52.6589109)",,,
6612320,Torenmolen,living_street,15,False,False,85.51700000000001,"LINESTRING (4.832362 52.6588861, 4.832551 52.6589812, 4.8326028 52.6590072, 4.8326517 52.6590318, 4.8332468 52.6593313, 4.8333404 52.6593752)",,,
6611620,Larixplantsoen,residential,30,False,False,43.866,"LINESTRING (4.8394499 52.6589109, 4.83938 52.65889, 4.83921 52.65903, 4.8391 52.65919)",,,
6613175,Windmolen,living_street,15,False,True,75.71000000000001,"LINESTRING (4.8306895 52.6589678, 4.8311637 52.6589437, 4.8318081 52.6589109)",,,
"[856683172, 742004198]",Pelmolen,living_street,15,False,False,118.739,"LINESTRING (4.8306895 52.6589678, 4.8307356 52.6594434, 4.8304003 52.6596634, 4.8303945 52.6597417, 4.8301601 52.6599009)",,,
1270357912,Zuidtangent,tertiary,50,True,False,30.686,"LINESTRING (4.8380888 52.6589498, 4.8380065 52.6590372, 4.8379561 52.6590811, 4.8378331 52.6591774)",1,,
6611617,Larixplantsoen,residential,30,False,False,38.164,"LINESTRING (4.8391 52.65919, 4.83868 52.65942)",,,
