osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access
"[6920489, 6920685]","['Algemeer', 'Alexanderweg']",residential,30,False,False,415.169,"LINESTRING (5.67946 51.99718, 5.67937 51.99746, 5.6792419 51.9977802, 5.6789473 51.9984801, 5.678815 51.9987947, 5.6788194 51.9988216, 5.6788402 51.9988414, 5.6788961 51.9988586, 5.6816665 51.9990706, 5.68192 51.99909, 5.6820907 51.9990825)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,False,66.85900000000001,"LINESTRING (5.6698746 51.9973183, 5.6697873 51.9976127, 5.6696992 51.9979098)",,,
6920825,Commandeursweg,tertiary,50,False,False,19.543,"LINESTRING (5.671911 51.9973608, 5.6718607 51.9975338)",,,
"[1213295169, 6920398]",Kerkstraat,residential,"['50', '30']",False,False,70.049,"LINESTRING (5.671911 51.9973608, 5.6719704 51.9973674, 5.6720451 51.9973758, 5.6721019 51.9973821, 5.6729177 51.9974734)",,,
6920476,Hof van Sint Pieter,residential,30,False,False,156.27,"LINESTRING (5.670941 51.9974325, 5.6708523 51.9974403, 5.6708038 51.9974762, 5.6706066 51.998172, 5.6696496 51.9980747)",,,
6920476,Hof van Sint Pieter,residential,30,False,True,63.965,"LINESTRING (5.670941 51.9974325, 5.6714708 51.9974897, 5.6717227 51.9975182, 5.6718607 51.9975338)",,,
6920257,Hogeweg,residential,30,False,False,55.528000000000006,"LINESTRING (5.6729177 51.9974734, 5.6728407 51.9977562, 5.6727836 51.9979659)",,,
6920398,Kerkstraat,residential,30,False,False,126.459,"LINESTRING (5.6729177 51.9974734, 5.6740772 51.9975955, 5.6747384 51.9976651)",,,
"[1213295169, 6920398]",Kerkstraat,residential,"['30', '50']",False,True,70.049,"LINESTRING (5.6729177 51.9974734, 5.6721019 51.9973821, 5.6720451 51.9973758, 5.6719704 51.9973674, 5.671911 51.9973608)",,,
6920825,Commandeursweg,tertiary,50,False,False,124.821,"LINESTRING (5.6718607 51.9975338, 5.6715415 51.998639)",,,
6920825,Commandeursweg,tertiary,50,False,True,19.543,"LINESTRING (5.6718607 51.9975338, 5.671911 51.9973608)",,,
6920476,Hof van Sint Pieter,residential,30,False,False,63.965,"LINESTRING (5.6718607 51.9975338, 5.6717227 51.9975182, 5.6714708 51.9974897, 5.670941 51.9974325)",,,
6920398,Kerkstraat,residential,30,False,True,126.459,"LINESTRING (5.6747384 51.9976651, 5.6740772 51.9975955, 5.6729177 51.9974734)",,,
1180238733,Dorpsstraat,residential,30,False,False,9.853,"LINESTRING (5.6758054 51.9977476, 5.6758281 51.9976601)",1,,
6920674,Kerkstraat,residential,30,True,False,73.67099999999999,"LINESTRING (5.6758054 51.9977476, 5.675277 51.9977176, 5.6752222 51.9977145, 5.6748385 51.9976753, 5.6747384 51.9976651)",,,
6920641,Heerdlaan,residential,30,False,False,148.61,"LINESTRING (5.6823064 51.9977545, 5.6822128 51.9986608, 5.6820907 51.9990825)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,False,18.648,"LINESTRING (5.6696992 51.9979098, 5.6696496 51.9980747)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,True,66.85900000000001,"LINESTRING (5.6696992 51.9979098, 5.6697873 51.9976127, 5.6698746 51.9973183)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,False,65.586,"LINESTRING (5.6696496 51.9980747, 5.6694854 51.9986558)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,True,18.648,"LINESTRING (5.6696496 51.9980747, 5.6696992 51.9979098)",,,
6920476,Hof van Sint Pieter,residential,30,False,True,156.27000000000004,"LINESTRING (5.6696496 51.9980747, 5.6706066 51.998172, 5.6708038 51.9974762, 5.6708523 51.9974403, 5.670941 51.9974325)",,,
6920786,Dorpsstraat,residential,30,True,False,100.586,"LINESTRING (5.675624 51.998641, 5.6756077 51.9985348, 5.6756091 51.9984301, 5.6756518 51.9983001, 5.6756587 51.9982791, 5.6757013 51.9981084, 5.675727 51.9980193, 5.6757745 51.9978545, 5.6758054 51.9977476)",1,,
6920825,Commandeursweg,tertiary,50,False,False,27.114,"LINESTRING (5.6715415 51.998639, 5.6714688 51.9988787)",,,
6920825,Commandeursweg,tertiary,50,False,True,124.821,"LINESTRING (5.6715415 51.998639, 5.6718607 51.9975338)",,,
6920711,Lindelaan,residential,30,False,False,71.002,"LINESTRING (5.6715415 51.998639, 5.6716684 51.9986516, 5.6725653 51.998741)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,False,69.169,"LINESTRING (5.6694854 51.9986558, 5.6693063 51.999268)",,,
6920559,Van Broeckhuysenstraat,residential,30,False,True,65.586,"LINESTRING (5.6694854 51.9986558, 5.6696496 51.9980747)",,,
