osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,tunnel,ref,junction
"[7441985, 7442737]",Londenstraat,unclassified,30,False,True,201.98999999999995,"LINESTRING (4.4929105 52.0599485, 4.4929676 52.059836, 4.4928361 52.0597838, 4.4927076 52.0597222, 4.4925951 52.0596506, 4.4923892 52.0595057, 4.4922716 52.0593957, 4.4921954 52.0593009, 4.4921076 52.0591435, 4.4920537 52.058986, 4.492037 52.0588498, 4.492059 52.0586806, 4.4921028 52.0585386, 4.4921991 52.0583531)",,,,,
7442243,Londenstraat,unclassified,30,False,True,50.504,"LINESTRING (4.4929105 52.0599485, 4.492813 52.0601094, 4.4926847 52.0603185, 4.4926508 52.0603737)",,,,,
204132273,Londenstraat,unclassified,30,False,True,17.356,"LINESTRING (4.4931518 52.059997, 4.4929105 52.0599485)",,,,,
"[7441984, 7442795, 7442734]",Londenstraat,unclassified,30,False,True,221.907,"LINESTRING (4.4931518 52.059997, 4.4932738 52.0597909, 4.492973 52.059658, 4.4927676 52.0595556, 4.4926892 52.0595076, 4.4925823 52.0594218, 4.4924576 52.0592989, 4.4923567 52.0591474, 4.4922859 52.0589619, 4.4922706 52.0587973, 4.4922899 52.0586812, 4.4923354 52.0585592, 4.4924141 52.0584043, 4.4921991 52.0583531)",,,,,
486416370,Markt,unclassified,30,False,False,47.128,"LINESTRING (4.4931518 52.059997, 4.4935832 52.0600926, 4.4936298 52.0600755, 4.493792 52.0600327)",,,,,
7442243,Londenstraat,unclassified,30,False,False,50.504000000000005,"LINESTRING (4.4926508 52.0603737, 4.4926847 52.0603185, 4.492813 52.0601094, 4.4929105 52.0599485)",,,,,
975802955,Engelandlaan,tertiary,50,False,False,93.974,"LINESTRING (4.4926508 52.0603737, 4.4923835 52.0603041, 4.4921829 52.0602522, 4.4913791 52.060053)",,,,,
"[7442818, 975802955, 254995190, 299082103, 299082110]",Engelandlaan,tertiary,50,False,"[False, True]",124.89300000000001,"LINESTRING (4.4926508 52.0603737, 4.4931576 52.0604986, 4.4931777 52.0605036, 4.4933916 52.0605567, 4.4934365 52.0605679, 4.4934793 52.0605785, 4.4936597 52.0606234, 4.4940937 52.060735, 4.4941428 52.0607476, 4.4943417 52.0607988)",,,building_passage,,
"[139590345, 7442802]",Amsterdamstraat,tertiary,,False,False,225.10599999999997,"LINESTRING (4.4892392 52.0603442, 4.4893329 52.060358, 4.4896723 52.060408, 4.4897722 52.0604381, 4.4898798 52.060488, 4.4899835 52.0605611, 4.4901986 52.0608186, 4.4902816 52.0608708, 4.4909579 52.0610438, 4.4911066 52.0610893, 4.4911733 52.061161, 4.4911719 52.0612294, 4.4911149 52.0613358, 4.4910191 52.0615042, 4.4909757 52.0615863, 4.4909752 52.0616214, 4.4909794 52.0616458)",,,,,
"[975807811, 7442803, 7442804, 44116599]",Bovenlangs,tertiary,50,False,False,211.14800000000002,"LINESTRING (4.4892392 52.0603442, 4.4891704 52.0606385, 4.4891386 52.0606829, 4.4890912 52.0607132, 4.4890241 52.0607293, 4.4889162 52.060739, 4.4880224 52.0606744, 4.48796 52.0606681, 4.4879173 52.0606611, 4.4878653 52.0606419, 4.4878148 52.0606166, 4.487788 52.0605904, 4.4877501 52.060533, 4.4874324 52.0600093, 4.4874042 52.0599612)",yes,2,,,
"[723686382, 723686383]",Nederlandlaan,unclassified,,False,False,131.66299999999998,"LINESTRING (4.4892392 52.0603442, 4.4891327 52.0603279, 4.4888657 52.060287, 4.488509 52.0602554, 4.4881845 52.0602375, 4.4879999 52.0602361, 4.4877548 52.0602405, 4.4873327 52.0602706)",,2,,,
486413858,Frankrijklaan,unclassified,30,False,False,7.535,"LINESTRING (4.4943823 52.0607358, 4.4943417 52.0607988)",,,,,
"[7442273, 363647050]",Frankrijklaan,residential,30,True,False,114.991,"LINESTRING (4.4943823 52.0607358, 4.4945006 52.0607646, 4.4946087 52.0607711, 4.495258 52.0609382, 4.4957702 52.0610701, 4.4958381 52.0610823, 4.4958597 52.0611525)",,,,,
486413858,Frankrijklaan,unclassified,30,False,True,61.265,"LINESTRING (4.4943823 52.0607358, 4.4945333 52.0605013, 4.4946022 52.0603944, 4.4943274 52.0603221)",,,,,
486413858,Frankrijklaan,unclassified,30,False,True,7.535,"LINESTRING (4.4943417 52.0607988, 4.4943823 52.0607358)",,,,,
681591065,Frankrijklaan,tertiary,50,False,False,14.177,"LINESTRING (4.4943417 52.0607988, 4.4945346 52.0608456)",,,,,
"[7442818, 975802955, 254995190, 299082103, 299082110]",Engelandlaan,tertiary,50,False,"[False, True]",124.893,"LINESTRING (4.4943417 52.0607988, 4.4941428 52.0607476, 4.4940937 52.060735, 4.4936597 52.0606234, 4.4934793 52.0605785, 4.4934365 52.0605679, 4.4933916 52.0605567, 4.4931777 52.0605036, 4.4931576 52.0604986, 4.4926508 52.0603737)",,,building_passage,,
7442257,Reimsstraat,residential,30,False,True,31.472,"LINESTRING (4.4943609 52.0611077, 4.4944934 52.0609109, 4.4945346 52.0608456)",,,,,
47660036,Canadalaan,residential,50,True,False,36.699,"LINESTRING (4.4838193 52.0615715, 4.4832999 52.0616549)",,,,,
59304662,Nederlandlaan,unclassified,50,True,False,5.896,"LINESTRING (4.4838193 52.0615715, 4.4837988 52.06152)",,,,,
69219740,Canadalaan,residential,50,True,False,18.216,"LINESTRING (4.4832999 52.0616549, 4.4830337 52.061662)",,,,,
"[139590345, 7442802]",Amsterdamstraat,tertiary,,False,True,225.106,"LINESTRING (4.4909794 52.0616458, 4.4909752 52.0616214, 4.4909757 52.0615863, 4.4910191 52.0615042, 4.4911149 52.0613358, 4.4911719 52.0612294, 4.4911733 52.061161, 4.4911066 52.0610893, 4.4909579 52.0610438, 4.4902816 52.0608708, 4.4901986 52.0608186, 4.4899835 52.0605611, 4.4898798 52.060488, 4.4897722 52.0604381, 4.4896723 52.060408, 4.4893329 52.060358, 4.4892392 52.0603442)",,,,,
"[553846914, 139590370, 553846916, 254995205, 139590373, 139590347, 139590350, 139590360, 139590359, 954922456, 954922457, 139590364]",Onderlangs,unclassified,,False,True,332.47599999999994,"LINESTRING (4.4909794 52.0616458, 4.4909319 52.0616528, 4.4908283 52.0616632, 4.4907458 52.0616663, 4.4906281 52.0616471, 4.4902635 52.0615565, 4.4899295 52.0614829, 4.4895422 52.0614049, 4.4894048 52.0613923, 4.4893573 52.0613879, 4.4892786 52.061383, 4.4890168 52.0613668, 4.4889356 52.0613625, 4.4886624 52.0613489, 4.488014 52.0612859, 4.4879715 52.0612754, 4.4879306 52.0612534, 4.4879019 52.0612248, 4.4876303 52.0607418, 4.4876034 52.0606963, 4.4873327 52.0602706)",,2,building_passage,,
"[422445120, 139590352]",Luxemburglaan,tertiary,,False,False,85.28,"LINESTRING (4.4909794 52.0616458, 4.4910066 52.0616991, 4.4910716 52.061744, 4.4916262 52.0618781, 4.4917007 52.0618974, 4.4919116 52.0619538, 4.4920523 52.0619892)",,,,,
7442855,Europaweg,primary,50,True,False,11.194,"LINESTRING (4.4839532 52.0619231, 4.4841147 52.0619397)",,2,,RING,
59304653,Nederlandlaan,residential,50,True,False,24.728,"LINESTRING (4.4839532 52.0619231, 4.4838692 52.0617068)",,2,,,
7442647,Brusselstraat,unclassified,50,False,False,50.236000000000004,"LINESTRING (4.4881078 52.0619009, 4.4886896 52.0620459, 4.4887184 52.0620745, 4.4887351 52.062105)",,2,,,
"[1105059042, 582246530]",Brusselstraat,unclassified,30,False,False,77.032,"LINESTRING (4.4881078 52.0619009, 4.488034 52.0618823, 4.4876624 52.0617884, 4.4871359 52.0616554, 4.4870781 52.061625)",,,,,
44116875,Nederlandlaan,residential,50,True,False,16.871,"LINESTRING (4.4840198 52.0621319, 4.483975 52.0619827)",,2,,,
147717762,Europaweg,primary,50,True,False,68.132,"LINESTRING (4.4840198 52.0621319, 4.4830365 52.0620321)",,3,,RING,
7442647,Brusselstraat,unclassified,50,False,True,50.236,"LINESTRING (4.4887351 52.062105, 4.4887184 52.0620745, 4.4886896 52.0620459, 4.4881078 52.0619009)",,2,,,
7442706,Belgiëlaan,unclassified,50,False,False,42.735,"LINESTRING (4.4887351 52.062105, 4.4887274 52.0621435, 4.4887032 52.0621902, 4.4886183 52.0623017, 4.4885119 52.0624623)",,,,,
"[1105059041, 7442644]",Belgiëlaan,unclassified,,False,False,47.094,"LINESTRING (4.4887351 52.062105, 4.4888602 52.0621162, 4.4889079 52.0621281, 4.4891176 52.0621808, 4.4893304 52.0622336, 4.4893814 52.0622462)",,,,,
47995675,Duitslandlaan,unclassified,50,True,False,11.678,"LINESTRING (4.4921796 52.0623541, 4.4920521 52.0622842)",,,,,
47995672,Luxemburglaan,tertiary,50,True,False,120.633,"LINESTRING (4.4921796 52.0623541, 4.4921315 52.0624248, 4.4919406 52.0627, 4.4918677 52.0628074, 4.4916071 52.0632115, 4.4915633 52.0632795, 4.4915094 52.0633576)",,,,,
7442706,Belgiëlaan,unclassified,50,False,True,42.73500000000001,"LINESTRING (4.4885119 52.0624623, 4.4886183 52.0623017, 4.4887032 52.0621902, 4.4887274 52.0621435, 4.4887351 52.062105)",,,,,
536737639,Belgiëlaan,unclassified,50,True,False,21.946,"LINESTRING (4.4885119 52.0624623, 4.4885446 52.0625909, 4.4886012 52.0626484)",,,,,
"[552895418, 7442858]",Europaweg,primary,50,True,False,259.296,"LINESTRING (4.4876597 52.0627179, 4.4867507 52.0624832, 4.4864609 52.0624049, 4.4860897 52.0623177, 4.4856709 52.0622622, 4.4855196 52.0622483, 4.4842002 52.0621461, 4.4840198 52.0621319)",,4,,RING,
"[552187719, 51733737, 552187722, 552187723, 51734092, 552187727, 552187728, 52945970, 552187733]",Europatunnel,primary,"['70', '50']",True,False,680.2440000000001,"LINESTRING (4.4878349 52.0625836, 4.4880037 52.0626493, 4.4882921 52.0627199, 4.490229 52.0632085, 4.4908931 52.063376, 4.4911016 52.0634272, 4.4916979 52.0635784, 4.4941455 52.064196, 4.4947311 52.0643454, 4.4953828 52.0645059, 4.4957321 52.064583, 4.4963058 52.0646823, 4.4965229 52.0647172, 4.4968521 52.0647543, 4.4971033 52.0647461)",,2,yes,RING,
536737636,Europaweg,primary,50,True,False,24.8,"LINESTRING (4.4878349 52.0625836, 4.4878999 52.0625763, 4.4880546 52.0625774, 4.4881951 52.06259)",,3,,,
147086968,Berlijnstraat,residential,30,False,True,6.562,"LINESTRING (4.4939586 52.0627874, 4.4939934 52.0627324)",,,,,
7442259,Duitslandlaan,unclassified,50,True,False,130.84,"LINESTRING (4.4939586 52.0627874, 4.4934158 52.0626502, 4.4933 52.0626194, 4.4931984 52.0625941, 4.4926577 52.0624737, 4.4923083 52.0623859, 4.4921796 52.0623541)",,,,,
147086968,Berlijnstraat,residential,30,False,False,70.60900000000001,"LINESTRING (4.4939586 52.0627874, 4.4939149 52.0628555, 4.4935771 52.0633775)",,,,,
47995683,Denemarkenlaan,tertiary,50,True,False,6.727,"LINESTRING (4.4951274 52.0630829, 4.4951658 52.0630272)",,1,,,
7442259,Duitslandlaan,unclassified,50,True,False,86.394,"LINESTRING (4.4951274 52.0630829, 4.4950131 52.0630539, 4.4942426 52.0628592, 4.4939586 52.0627874)",,,,,
"[386077808, 386077807, 7442663]",Heijermanshove,unclassified,30,False,"[False, True]",284.14400000000006,"LINESTRING (4.4852983 52.0632652, 4.4855094 52.0629798, 4.4852364 52.062901, 4.4848653 52.062794, 4.4847765 52.0627877, 4.4846751 52.0627989, 4.4845591 52.0628243, 4.4844507 52.062848, 4.4843864 52.0628708, 4.4843476 52.0629083, 4.4842179 52.0630749, 4.4840816 52.0632701, 4.4842712 52.0633729, 4.4844863 52.0637519, 4.4845219 52.0638145, 4.4846221 52.0639911, 4.4846967 52.0641226, 4.4847495 52.0642204)",,,,,
7442846,Zwaardslootseweg,primary,50,True,False,38.333000000000006,"LINESTRING (4.4901644 52.0634143, 4.4903078 52.0632065, 4.4903519 52.063142, 4.4904187 52.0631152)",,2,,N206,
"[552895416, 552895417]",Europaweg,primary,50,True,False,61.712,"LINESTRING (4.4901644 52.0634143, 4.4899591 52.0633719, 4.4896374 52.0632939, 4.4893219 52.0632154)",,"['2', '3']",,,
7442669,Timmermanshove,living_street,15,False,False,86.273,"LINESTRING (4.4833312 52.0638121, 4.4831455 52.0640445, 4.4831293 52.0640873, 4.4831373 52.0641099, 4.4831467 52.0641366, 4.4832932 52.064373, 4.4835539 52.0643176)",,,,,
7442669,Timmermanshove,living_street,15,False,True,67.524,"LINESTRING (4.4833312 52.0638121, 4.4835068 52.0638584, 4.483554 52.0639311, 4.4835377 52.0639661, 4.4834518 52.0640752, 4.483446 52.064113, 4.483453 52.0641494, 4.4835539 52.0643176)",,,,,
47913739,Europaweg,primary,50,True,False,9.931,"LINESTRING (4.4944331 52.0641139, 4.4945671 52.0641484)",,3,,,
"[7442345, 552897179, 552897181]",Denemarkenlaan,tertiary,50,True,False,124.08300000000001,"LINESTRING (4.4944331 52.0641139, 4.4944996 52.0640148, 4.494778 52.0635924, 4.4948188 52.0635304, 4.49485 52.0634855, 4.4948949 52.063421, 4.4950451 52.0632051, 4.4950666 52.0631732, 4.4951274 52.0630829)",,2,,,
7442670,Van Lennephove,living_street,15,False,False,11.574,"LINESTRING (4.4847495 52.0642204, 4.484592 52.0642586)",,,,,
"[386077808, 7442663, 386077807]",Heijermanshove,unclassified,30,False,"[False, True]",284.144,"LINESTRING (4.4847495 52.0642204, 4.4846967 52.0641226, 4.4846221 52.0639911, 4.4845219 52.0638145, 4.4844863 52.0637519, 4.4842712 52.0633729, 4.4840816 52.0632701, 4.4842179 52.0630749, 4.4843476 52.0629083, 4.4843864 52.0628708, 4.4844507 52.062848, 4.4845591 52.0628243, 4.4846751 52.0627989, 4.4847765 52.0627877, 4.4848653 52.062794, 4.4852364 52.062901, 4.4855094 52.0629798, 4.4852983 52.0632652)",,,,,
386077807,Heijermanshove,unclassified,30,False,True,116.287,"LINESTRING (4.4847495 52.0642204, 4.4847799 52.0642565, 4.4848387 52.0642941, 4.4849 52.0643, 4.485099 52.064288, 4.485404 52.0642695, 4.4854593 52.0642767, 4.4855169 52.0643085, 4.4855913 52.0644206, 4.4858141 52.0647564, 4.4858632 52.0647785)",,,,,
7442670,Van Lennephove,living_street,15,False,True,11.574,"LINESTRING (4.484592 52.0642586, 4.4847495 52.0642204)",,,,,
7442537,Van Lennephove,living_street,15,False,False,68.769,"LINESTRING (4.484592 52.0642586, 4.484233 52.0643397, 4.4841726 52.0643534, 4.4836484 52.064473)",,,,,
7442592,Van Lennephove,living_street,15,False,False,36.705,"LINESTRING (4.484592 52.0642586, 4.4846927 52.0644135, 4.4847837 52.0645669)",,,,,
7442548,Timmermanshove,living_street,15,False,False,18.448,"LINESTRING (4.4835539 52.0643176, 4.4836484 52.064473)",,,,,
7442669,Timmermanshove,living_street,15,False,False,67.524,"LINESTRING (4.4835539 52.0643176, 4.483453 52.0641494, 4.483446 52.064113, 4.4834518 52.0640752, 4.4835377 52.0639661, 4.483554 52.0639311, 4.4835068 52.0638584, 4.4833312 52.0638121)",,,,,
7442669,Timmermanshove,living_street,15,False,True,86.27300000000001,"LINESTRING (4.4835539 52.0643176, 4.4832932 52.064373, 4.4831467 52.0641366, 4.4831373 52.0641099, 4.4831293 52.0640873, 4.4831455 52.0640445, 4.4833312 52.0638121)",,,,,
7442562,,unclassified,30,False,False,23.773,"LINESTRING (4.4887972 52.0643369, 4.4885844 52.064506)",,,,,
7442617,Herman Gorterhove,unclassified,30,False,True,213.143,"LINESTRING (4.4887972 52.0643369, 4.4887107 52.064294, 4.4885245 52.0641151, 4.4884334 52.0640298, 4.4883815 52.0639812, 4.4882884 52.0639383, 4.4881853 52.063926, 4.4880756 52.0639393, 4.4878736 52.0639844, 4.4870923 52.0641587, 4.4868124 52.0642212, 4.4867083 52.0642541, 4.4866717 52.0642919, 4.4866518 52.0643451, 4.4866686 52.0645857, 4.4866617 52.064619)",,,,,
"[1007811843, 1007811845, 1007811847]",Herman Gorterhove,unclassified,"['30', '50']",True,False,56.707,"LINESTRING (4.4887972 52.0643369, 4.488912 52.0643246, 4.4890974 52.0643177, 4.4892502 52.0642951, 4.4894801 52.0642561, 4.4896114 52.0642504)",,"['1', '2']",,,
7442548,Timmermanshove,living_street,15,False,True,18.448,"LINESTRING (4.4836484 52.064473, 4.4835539 52.0643176)",,,,,
7442537,Van Lennephove,living_street,15,False,True,68.769,"LINESTRING (4.4836484 52.064473, 4.4841726 52.0643534, 4.484233 52.0643397, 4.484592 52.0642586)",,,,,
383178222,Timmermanshove,unclassified,30,False,False,93.238,"LINESTRING (4.4836484 52.064473, 4.483722 52.064601, 4.4838041 52.064744, 4.4838929 52.0648985, 4.4839113 52.0649304, 4.4841028 52.0652636)",,,,,
7442562,,unclassified,30,False,True,23.773,"LINESTRING (4.4885844 52.064506, 4.4887972 52.0643369)",,,,,
7442560,Pierre Kemphove,residential,30,False,False,117.124,"LINESTRING (4.4885844 52.064506, 4.4882339 52.06453, 4.488102 52.0645617, 4.4876969 52.0646592, 4.4873823 52.064735, 4.4873215 52.0647496, 4.4872775 52.06476, 4.487083 52.064806, 4.486966 52.0648336)",,,,,
"[383178216, 7442613]",Hildebrandhove,"['residential', 'living_street']","['15', '30']",False,True,391.589,"LINESTRING (4.4885844 52.064506, 4.4887399 52.0646763, 4.4887964 52.0647168, 4.4888927 52.064724, 4.489057 52.0647184, 4.4896 52.0647, 4.4896907 52.0648592, 4.4897831 52.0650215, 4.4898365 52.0651097, 4.4898701 52.0652264, 4.4898675 52.0652901, 4.4898303 52.06541, 4.4897692 52.0655021, 4.4896779 52.0655789, 4.4893931 52.0657309, 4.4893 52.0657, 4.489104 52.0655632, 4.4889398 52.0654568, 4.4887047 52.0655138, 4.488465 52.065572, 4.4884516 52.065785, 4.4886 52.066, 4.4881897 52.0660794, 4.4878896 52.0661375)",,,,,
7442405,Denemarkenlaan,tertiary,50,True,False,39.366,"LINESTRING (4.4942156 52.0644417, 4.4942402 52.0644046, 4.4944331 52.0641139)",,2,,,
47913737,Europaweg,primary,50,True,False,131.16899999999998,"LINESTRING (4.4942156 52.0644417, 4.4940765 52.0644088, 4.492439 52.0639961)",,3,,,
7442617,Herman Gorterhove,unclassified,30,False,False,213.14300000000003,"LINESTRING (4.4866617 52.064619, 4.4866686 52.0645857, 4.4866518 52.0643451, 4.4866717 52.0642919, 4.4867083 52.0642541, 4.4868124 52.0642212, 4.4870923 52.0641587, 4.4878736 52.0639844, 4.4880756 52.0639393, 4.4881853 52.063926, 4.4882884 52.0639383, 4.4883815 52.0639812, 4.4884334 52.0640298, 4.4885245 52.0641151, 4.4887107 52.064294, 4.4887972 52.0643369)",,,,,
383178215,Hildebrandhove,residential,30,False,False,31.811,"LINESTRING (4.4866617 52.064619, 4.4868459 52.0647369, 4.4869361 52.0647978, 4.486966 52.0648336)",,,,,
386077807,Heijermanshove,unclassified,30,False,False,58.174,"LINESTRING (4.4866617 52.064619, 4.4866064 52.0646416, 4.4859454 52.064786, 4.4858632 52.0647785)",,,,,
"[499929729, 7442629]","['Nesciohove', 'Heijermanshove']",living_street,15,False,False,166.109,"LINESTRING (4.4858632 52.0647785, 4.4858523 52.0648259, 4.4858557 52.0648872, 4.4858925 52.0649476, 4.4859685 52.0650774, 4.4853944 52.065222, 4.4853581 52.0652319, 4.4853343 52.0652384, 4.4852741 52.0652609, 4.4852111 52.0653032, 4.4851476 52.0654664, 4.4851245 52.065672, 4.4851302 52.0657947, 4.484917 52.0658917)",,,,,
386077807,Heijermanshove,unclassified,30,False,False,116.287,"LINESTRING (4.4858632 52.0647785, 4.4858141 52.0647564, 4.4855913 52.0644206, 4.4855169 52.0643085, 4.4854593 52.0642767, 4.485404 52.0642695, 4.485099 52.064288, 4.4849 52.0643, 4.4848387 52.0642941, 4.4847799 52.0642565, 4.4847495 52.0642204)",,,,,
386077807,Heijermanshove,unclassified,30,False,True,58.174,"LINESTRING (4.4858632 52.0647785, 4.4859454 52.064786, 4.4866064 52.0646416, 4.4866617 52.064619)",,,,,
7442560,Pierre Kemphove,residential,30,False,True,117.12400000000001,"LINESTRING (4.486966 52.0648336, 4.487083 52.064806, 4.4872775 52.06476, 4.4873215 52.0647496, 4.4873823 52.064735, 4.4876969 52.0646592, 4.488102 52.0645617, 4.4882339 52.06453, 4.4885844 52.064506)",,,,,
383178215,Hildebrandhove,residential,30,False,False,15.862000000000002,"LINESTRING (4.486966 52.0648336, 4.4869543 52.0648561, 4.486838 52.0649062, 4.486812 52.0649336)",,,,,
383178215,Hildebrandhove,residential,30,False,True,31.811,"LINESTRING (4.486966 52.0648336, 4.4869361 52.0647978, 4.4868459 52.0647369, 4.4866617 52.064619)",,,,,
7442398,Europaweg,primary,50,True,False,54.004000000000005,"LINESTRING (4.4971653 52.0649391, 4.4969832 52.0649313, 4.4963809 52.0648827)",,2,,,
