osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
44860970,1,Bé van den Doolstraat,residential,30,False,False,78.45,"LINESTRING (6.2338904 52.2666362, 6.2337574 52.2666314, 6.2336287 52.2666267, 6.2333687 52.2666343, 6.2332939 52.2666365, 6.2331066 52.2666565, 6.2329917 52.2666757, 6.2329568 52.2666816, 6.2327664 52.2667359)",
44860970,1,Bé van den Doolstraat,residential,30,False,True,12.622,"LINESTRING (6.2338904 52.2666362, 6.2339479 52.266634, 6.2339951 52.2666218, 6.2340553 52.2665928)",
185424210,,Lex ten Kleystraat,residential,30,False,True,57.665,"LINESTRING (6.2338904 52.2666362, 6.2338996 52.2667882, 6.2339074 52.2668207, 6.2339272 52.2668527, 6.2339773 52.2669142, 6.2340479 52.2670101, 6.2341312 52.2671248)",
44860970,1,Bé van den Doolstraat,residential,30,False,False,94.50399999999999,"LINESTRING (6.2319482 52.26732, 6.2319139 52.2673576, 6.2318924 52.2673679, 6.2318672 52.2673769, 6.2318207 52.2673813, 6.2312312 52.2674441, 6.2311895 52.2674476, 6.2311501 52.2674472, 6.2311079 52.2674456, 6.2310391 52.2674321, 6.2309702 52.2674121, 6.2309 52.2673998, 6.2307373 52.2673843, 6.2306986 52.2673728, 6.2306763 52.2673564, 6.2306653 52.2673402)",
44860970,1,Bé van den Doolstraat,residential,30,False,True,90.05799999999999,"LINESTRING (6.2319482 52.26732, 6.2319663 52.2672429, 6.2319849 52.2671992, 6.2319981 52.2671684, 6.2320516 52.2670982, 6.2320832 52.2670684, 6.232148 52.2670072, 6.2321737 52.2669882, 6.2322086 52.2669624, 6.2322903 52.2669205, 6.2323161 52.2669096, 6.2325444 52.2668131, 6.2325559 52.2668083, 6.2325819 52.2667973, 6.2326656 52.2667641, 6.2327664 52.2667359)",
447718926,1,Bart Bokhorststraat,residential,30,False,False,35.089,"LINESTRING (6.2319482 52.26732, 6.2320508 52.2673382, 6.2320945 52.2673451, 6.2321266 52.267344, 6.2321535 52.2673407, 6.2324485 52.2672955)",
44860970,1,Bé van den Doolstraat,residential,30,False,False,51.476,"LINESTRING (6.2339007 52.2658327, 6.2340444 52.2662872)",
1082998669,,Hendrik Werkmanweg,residential,30,False,True,4.566,"LINESTRING (6.2339007 52.2658327, 6.2338887 52.2657923)",
87707070,,Lucas van Leydenweg,residential,30,False,True,61.994,"LINESTRING (6.229171 52.2661081, 6.2294279 52.2655732)",
"[1066756808, 1066756809, 337068450, 263339043]",,Chris Lebeaustraat,residential,30,False,True,55.119,"LINESTRING (6.229171 52.2661081, 6.2292784 52.2661731, 6.2293535 52.2662178, 6.2294994 52.2663007, 6.2297522 52.2664533)",yes
263339043,,Chris Lebeaustraat,residential,30,False,True,44.345,"LINESTRING (6.2297522 52.2664533, 6.2302321 52.2667231)",
44860438,,M.C. Escherweg,residential,30,False,False,67.833,"LINESTRING (6.2297522 52.2664533, 6.2300448 52.2660644, 6.230205 52.2659112)",
"[1066756808, 1066756809, 337068450, 263339043]",,Chris Lebeaustraat,residential,30,False,False,55.119,"LINESTRING (6.2297522 52.2664533, 6.2294994 52.2663007, 6.2293535 52.2662178, 6.2292784 52.2661731, 6.229171 52.2661081)",yes
44860438,,M.C. Escherweg,residential,30,False,True,85.512,"LINESTRING (6.2306262 52.2652645, 6.2303934 52.2654505, 6.2301328 52.2657655, 6.2300847 52.2658361, 6.230205 52.2659112)",
44860720,,Theo van Hoytemastraat,residential,30,False,False,69.446,"LINESTRING (6.2348965 52.2656941, 6.2338887 52.2657923)",
