osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,bridge
1113353483,True,1,Pater Euwensweg,primary,False,15.618,"LINESTRING (-68.9386852 12.107099, -68.9386671 12.1070687, -68.9386422 12.1070434, -68.9386118 12.1070246, -68.9385778 12.1070134)",roundabout,,
"[26995226, 238265348]",True,2,Breedestraat,tertiary,False,204.04299999999998,"LINESTRING (-68.9370719 12.1090402, -68.9368891 12.1088938, -68.9368667 12.1088745, -68.9367545 12.1087662, -68.9363371 12.1083407, -68.9361147 12.1080962, -68.9360282 12.1079848, -68.9358129 12.1076879)",,,
239695690,True,1,,residential,False,149.203,"LINESTRING (-68.9370719 12.1090402, -68.9371073 12.1089976, -68.9373897 12.1086845, -68.9379718 12.1080272)",,40,
56019786,True,1,Pater Euwensweg,primary,False,3.594,"LINESTRING (-68.9385778 12.1070134, -68.9385449 12.1070103)",roundabout,,
97831480,False,,,residential,False,18.765,"LINESTRING (-68.937456 12.1103691, -68.9374149 12.1102052)",,,
365099609,True,1,Frederikstraat,residential,False,24.629,"LINESTRING (-68.937456 12.1103691, -68.9372308 12.1103451)",,,
97831577,True,1,Willemstraat,residential,False,48.22,"LINESTRING (-68.935652 12.1105229, -68.9354665 12.1109168)",,,
166758465,True,1,Frederikstraat,residential,False,6.385,"LINESTRING (-68.9364331 12.1102782, -68.9363751 12.1102692)",,,
"[364765376, 364765377, 231715270, 231715271, 56019789]",True,"['1', '2']",Arubastraat,primary,False,356.81500000000005,"LINESTRING (-68.9364331 12.1102782, -68.9364854 12.1099826, -68.9365228 12.109771, -68.9365561 12.1096594, -68.9365728 12.1096036, -68.9365995 12.1095378, -68.9366499 12.1094483, -68.9366732 12.1093963, -68.9367085 12.1093479, -68.9367312 12.1093134, -68.9372462 12.1086964, -68.9373092 12.1086229, -68.9381487 12.1076677, -68.9381742 12.1076392)",,40,yes
166758465,True,1,Frederikstraat,residential,False,61.407,"LINESTRING (-68.9363751 12.1102692, -68.9361488 12.1102184, -68.9358342 12.1101128)",,,
97831759,False,,Kijkduinstraat,residential,True,79.264,"LINESTRING (-68.9335505 12.110784, -68.9338945 12.1101555)",,,
365099609,True,1,Frederikstraat,residential,False,9.073,"LINESTRING (-68.9372308 12.1103451, -68.9371479 12.1103357)",,,
27098770,True,1,De Rouvilleweg,tertiary,False,67.016,"LINESTRING (-68.9341974 12.1096306, -68.933947 12.110063, -68.9338945 12.1101555)",,,
364765375,False,2,De Rouvilleweg,tertiary,False,74.438,"LINESTRING (-68.9341974 12.1096306, -68.9343817 12.1092395, -68.9344846 12.1090229)",,,
694817362,True,1,Emmastraat,residential,False,35.755,"LINESTRING (-68.9348429 12.1098234, -68.9347294 12.1101252)",,,
166758467,True,1,Havenstraat,residential,False,74.167,"LINESTRING (-68.9348429 12.1098234, -68.934768 12.1098254, -68.9347126 12.1098097, -68.9346468 12.1098053, -68.9341974 12.1096306)",,,
56176434,True,2,Hoogstraat,tertiary,False,31.056,"LINESTRING (-68.9342789 12.1103832, -68.9345322 12.1105123)",,,
97831553,True,,Pater Euwensweg,tertiary,False,77.658,"LINESTRING (-68.9372229 12.1059876, -68.9377428 12.1064665)",,,
585653667,True,,,tertiary,False,8.988,"LINESTRING (-68.9372229 12.1059876, -68.9372462 12.1059733, -68.9372659 12.1059544, -68.9372809 12.1059318)",roundabout,,
97831577,True,1,Willemstraat,residential,False,49.718,"LINESTRING (-68.9358342 12.1101128, -68.935652 12.1105229)",,,
166758465,True,1,Frederikstraat,residential,False,39.422,"LINESTRING (-68.9358342 12.1101128, -68.9354952 12.109987)",,,
97831553,True,,Pater Euwensweg,tertiary,False,104.372,"LINESTRING (-68.9377428 12.1064665, -68.9382997 12.1069614, -68.9383443 12.107003, -68.9383741 12.107046, -68.9383923 12.1070902, -68.9383988 12.1071327)",,,
97831686,True,,Rialtostraat,unclassified,False,163.045,"LINESTRING (-68.9377428 12.1064665, -68.9376647 12.1065485, -68.9375632 12.1066603, -68.9373226 12.1069087, -68.9372857 12.1069249, -68.9372384 12.1069192, -68.937204 12.1069022, -68.9366467 12.1064033)",,40,
365099609,True,1,Frederikstraat,residential,False,99.82,"LINESTRING (-68.9383559 12.110525, -68.938228 12.1105233, -68.9381507 12.1105222, -68.9378309 12.1104683, -68.937456 12.1103691)",,,
1090525670,False,1,Belvederestraat,residential,True,14.937,"LINESTRING (-68.9371418 12.1102015, -68.9371479 12.1103357)",,,
365106467,False,,De Rouvilleweg,tertiary,True,67.89,"LINESTRING (-68.937096 12.1059793, -68.9366467 12.1064033)",,,
585653667,True,,,tertiary,False,14.43,"LINESTRING (-68.937096 12.1059793, -68.9371258 12.1059936, -68.9371583 12.106, -68.9371914 12.1059979, -68.9372229 12.1059876)",roundabout,,
97831551,True,1,Frederikstraat,residential,False,78.15200000000002,"LINESTRING (-68.9354952 12.109987, -68.9350698 12.109824, -68.9350271 12.1098059, -68.9349664 12.1097843, -68.9349396 12.1097762, -68.9349173 12.1097734, -68.9348985 12.1097743, -68.934877 12.1097782, -68.9348687 12.1097804, -68.9348429 12.1098234)",,,
"[97831560, 703982349]",True,1,"['IJzerstraat', 'Kaya Augusto Fraai']",residential,False,202.582,"LINESTRING (-68.9354952 12.109987, -68.9355995 12.1097221, -68.9356449 12.1096084, -68.9356544 12.1095828, -68.935676 12.109514, -68.9356775 12.1094877, -68.9356655 12.1094615, -68.9353782 12.1092621, -68.9352681 12.1092722, -68.9352274 12.109276, -68.9350848 12.1092291, -68.9344846 12.1090229)",,,
97831631,True,,Ferdinandstraat,residential,False,109.621,"LINESTRING (-68.9347294 12.1101252, -68.935652 12.1105229)",,,
97831480,False,,,residential,True,18.765,"LINESTRING (-68.9374149 12.1102052, -68.937456 12.1103691)",,,
364765373,True,1,Frederikstraat,residential,False,70.567,"LINESTRING (-68.9385078 12.109908, -68.9383559 12.110525)",,,
238265347,True,,Breedestraat,tertiary,False,183.946,"LINESTRING (-68.9385078 12.109908, -68.9381754 12.1097412, -68.9378816 12.1095848, -68.9376037 12.1094221, -68.9373951 12.1092751, -68.9373916 12.1092725, -68.9372022 12.1091337, -68.9370987 12.1090593, -68.9370719 12.1090402)",,,
365106467,False,,De Rouvilleweg,tertiary,False,67.89,"LINESTRING (-68.9366467 12.1064033, -68.937096 12.1059793)",,,
365106467,False,,De Rouvilleweg,tertiary,True,160.80200000000002,"LINESTRING (-68.9366467 12.1064033, -68.9365469 12.1064905, -68.9364658 12.1065493, -68.9360962 12.1067328, -68.935951 12.1068345, -68.9354762 12.1072701)",,,
106468328,True,,Klipstraat,residential,False,162.42899999999997,"LINESTRING (-68.9347613 12.108705, -68.935072 12.1083292, -68.9351551 12.1082178, -68.9355069 12.10795, -68.935567 12.1079069, -68.935595 12.10785, -68.935787 12.1077072, -68.9358129 12.1076879)",,,
166758464,True,1,Emmastraat,residential,False,48.088,"LINESTRING (-68.9345322 12.1105123, -68.9347294 12.1101252)",,,
56176434,True,2,Hoogstraat,tertiary,False,98.479,"LINESTRING (-68.9345322 12.1105123, -68.9351273 12.1107798, -68.9353596 12.1108723)",,,
237592675,False,,,residential,True,20.168,"LINESTRING (-68.9381138 12.1081439, -68.9379718 12.1080272)",,,
26995226,True,2,Breedestraat,tertiary,False,59.363,"LINESTRING (-68.9358129 12.1076879, -68.9358013 12.1076667, -68.9355392 12.1073236, -68.9354762 12.1072701)",,,
56019822,True,2,Pater Euwensweg,primary,False,46.319,"LINESTRING (-68.9388984 12.1074886, -68.9390488 12.1076149, -68.9392235 12.1077578)",,,
30287312,True,1,Pater Euwensweg,residential,False,69.11399999999999,"LINESTRING (-68.9388503 12.1075701, -68.9389119 12.1076244, -68.9391259 12.1078131, -68.9393279 12.1079802)",,40,
56176434,True,2,Hoogstraat,tertiary,False,12.632,"LINESTRING (-68.9353596 12.1108723, -68.9354665 12.1109168)",,,
547250160,True,1,Pater Euwensweg,residential,False,27.21,"LINESTRING (-68.9392235 12.1077578, -68.9393279 12.1079802)",,40,
239695690,True,1,,residential,False,60.407,"LINESTRING (-68.9383259 12.1076381, -68.9383936 12.1075833, -68.9385558 12.1075388, -68.9387378 12.1075378, -68.9388503 12.1075701)",,40,
"[694756576, 237587210]",True,,Gallerosteeg,residential,False,75.754,"LINESTRING (-68.9383259 12.1076381, -68.9384508 12.1077344, -68.9382662 12.1079488, -68.9381138 12.1081439)",,40,
237592675,False,,,residential,False,20.168,"LINESTRING (-68.9379718 12.1080272, -68.9381138 12.1081439)",,,
239695690,True,1,,residential,False,57.914,"LINESTRING (-68.9379718 12.1080272, -68.9383259 12.1076381)",,40,
"[364765378, 231715268]",True,2,Arubastraat,primary,False,113.172,"LINESTRING (-68.9366178 12.1092903, -68.9365549 12.1094107, -68.9365093 12.1094961, -68.9364707 12.1096235, -68.9364573 12.1096734, -68.9364416 12.1097359, -68.9364361 12.1098217, -68.9363751 12.1102692)",,40,
717305501,False,,Langestraat,residential,True,29.142,"LINESTRING (-68.9366178 12.1092903, -68.9364028 12.1091703, -68.9363868 12.1091578)",,,
706484668,True,,Baden Powellweg,residential,False,34.353,"LINESTRING (-68.9388108 12.1068054, -68.9387015 12.1069143, -68.9385778 12.1070134)",,,
585653667,True,,,tertiary,False,63.53099999999999,"LINESTRING (-68.9372809 12.1059318, -68.9372923 12.105899, -68.9372942 12.1058645, -68.9372862 12.1058307, -68.9372691 12.1058004, -68.9372442 12.1057759, -68.9372082 12.1057572, -68.937168 12.1057505, -68.9371278 12.1057565, -68.9370915 12.1057746, -68.9370629 12.1058029, -68.9370448 12.1058386, -68.9370392 12.1058781, -68.9370466 12.1059172, -68.9370662 12.1059522, -68.937096 12.1059793)",roundabout,,
717305501,False,,Langestraat,residential,False,29.142,"LINESTRING (-68.9363868 12.1091578, -68.9364028 12.1091703, -68.9366178 12.1092903)",,,
365099609,True,1,Frederikstraat,residential,False,77.976,"LINESTRING (-68.9371479 12.1103357, -68.9364331 12.1102782)",,,
1090525670,False,1,Belvederestraat,residential,False,14.937,"LINESTRING (-68.9371479 12.1103357, -68.9371418 12.1102015)",,,
