osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,lanes
6555174,Hoogend,residential,30,False,True,29.24,"LINESTRING (5.6603435 53.0297094, 5.6599432 53.0296036)",,,
6555170,Grootzand,residential,30,False,False,8.019,"LINESTRING (5.6603435 53.0297094, 5.6603774 53.0297176, 5.6604177 53.029721, 5.6604601 53.029718)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,False,31.732,"LINESTRING (5.665589 53.0296856, 5.6653394 53.0299283)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,True,36.032,"LINESTRING (5.665589 53.0296856, 5.6658324 53.0293965)",,,
295742789,2e Woudstraat,residential,30,False,True,117.309,"LINESTRING (5.665589 53.0296856, 5.6654892 53.0296479, 5.6641039 53.0291241)",,,
"[6554560, 6555136, 6554824, 1017338878, 1017338877, 6554558]",Grootzand,residential,30,True,False,276.267,"LINESTRING (5.6604601 53.029718, 5.660447 53.0298429, 5.6604485 53.0299161, 5.6604653 53.030023, 5.6604994 53.030139, 5.6605384 53.0302505, 5.6605678 53.0303078, 5.6605949 53.0303607, 5.6607026 53.0305483, 5.6608555 53.0307664, 5.6607547 53.0307939, 5.6606073 53.0308344, 5.6605517 53.0308496, 5.6603588 53.0305963, 5.6602531 53.0304522, 5.6602081 53.0303714, 5.6601828 53.0302811, 5.6601819 53.0302083, 5.660189 53.0301373, 5.6602022 53.0300533, 5.6602432 53.0299198, 5.6603435 53.0297094)",yes,,
6555170,Grootzand,residential,30,False,True,8.019,"LINESTRING (5.6604601 53.029718, 5.6604177 53.029721, 5.6603774 53.0297176, 5.6603435 53.0297094)",,,
6555171,Hoogend,residential,30,False,True,43.482,"LINESTRING (5.6604601 53.029718, 5.6609294 53.0296552, 5.6610733 53.0296014)",,,
6555167,Johan Mauritsstraat,residential,30,False,True,43.335,"LINESTRING (5.6635227 53.0297004, 5.6638711 53.0293718)",,,
6555134,Albertine Agnesstraat,residential,30,False,False,114.54999999999998,"LINESTRING (5.6635227 53.0297004, 5.6635545 53.0297121, 5.6636233 53.0297375, 5.6637998 53.0298043, 5.6644617 53.0300549, 5.6647294 53.0301562, 5.6648183 53.030193, 5.6648774 53.0302175, 5.6649666 53.0302544)",,,
6555168,Koopmansgracht,residential,30,False,True,80.45400000000001,"LINESTRING (5.6635227 53.0297004, 5.6632333 53.0298147, 5.6628276 53.0293608)",,,
6555166,Willem de Zwijgerstraat,residential,30,False,True,53.059,"LINESTRING (5.6685792 53.0297923, 5.6679041 53.0295416)",,,
6554563,de Bourbonstraat,residential,30,False,False,96.146,"LINESTRING (5.6685792 53.0297923, 5.6685875 53.029828, 5.668544 53.0298905, 5.6684082 53.0299991, 5.6678718 53.0305344)",,,
6555156,Mollemaklooster,residential,30,False,True,26.284,"LINESTRING (5.6590583 53.0298319, 5.6586989 53.0297362)",,,
"[6555176, 6554562]","['Zuidend', 'Hoogend']",residential,30,False,False,85.993,"LINESTRING (5.6590583 53.0298319, 5.6593039 53.0294903, 5.659923 53.0296397)",,,
"[6554562, 6554797]",Zuidend,residential,30,False,"[False, True]",188.11700000000002,"LINESTRING (5.6590583 53.0298319, 5.6589248 53.0300165, 5.6587014 53.0303255, 5.6584353 53.0306934, 5.6583552 53.0307852, 5.6583546 53.0307891, 5.6582921 53.0309035, 5.6582101 53.0311131, 5.6581763 53.0312913, 5.6581553 53.0313689, 5.6581445 53.0314195)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,True,31.732,"LINESTRING (5.6653394 53.0299283, 5.665589 53.0296856)",,,
"[6554995, 6554556]","['1e Woudstraat', 'Jan van Nassaustraat']",residential,30,False,False,178.949,"LINESTRING (5.6653394 53.0299283, 5.6661185 53.0302235, 5.6659673 53.0303649, 5.6658964 53.0304312, 5.6657042 53.030611, 5.6651691 53.0311113)",,,
6554995,1e Woudstraat,residential,30,False,True,116.061,"LINESTRING (5.6653394 53.0299283, 5.6652405 53.0298908, 5.6647251 53.0296955, 5.6645629 53.029634, 5.6638711 53.0293718)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,False,44.004000000000005,"LINESTRING (5.6653394 53.0299283, 5.6652301 53.0300239, 5.6649666 53.0302544)",,,
6555475,Lange Veemarktstraat,residential,30,False,True,7.701,"LINESTRING (5.6566139 53.0300431, 5.6565123 53.0300105)",,,
"[6555435, 6555165]",Lange Veemarktstraat,residential,30,False,True,112.432,"LINESTRING (5.6566139 53.0300431, 5.6568154 53.0297989, 5.6568651 53.0297329, 5.6571013 53.0294599, 5.6571859 53.0293675, 5.6575642 53.0294778)",,,
6555475,Lange Veemarktstraat,residential,30,False,False,67.929,"LINESTRING (5.6566139 53.0300431, 5.6569277 53.0301705, 5.6574597 53.0303814)",,,
6555476,Lange Veemarktstraat,residential,30,False,False,30.48,"LINESTRING (5.6566139 53.0300431, 5.6565685 53.0300839, 5.656405 53.0302863)",,,
6555468,Almastraat,residential,30,False,False,112.943,"LINESTRING (5.6539827 53.0303119, 5.6543269 53.0313063)",,,
79626972,Korte Veemarktstraat,residential,30,False,True,5.01,"LINESTRING (5.6539827 53.0303119, 5.6540566 53.0303045)",,,
6555478,Almastraat,residential,30,False,True,86.61099999999999,"LINESTRING (5.6539827 53.0303119, 5.6539244 53.0301023, 5.6538287 53.029758, 5.653807 53.02968, 5.6536746 53.029567)",,,
6554564,Maria Louisestraat,residential,30,False,False,30.577,"LINESTRING (5.6671434 53.0302539, 5.6675239 53.0304064)",,,
6555133,de Colignystraat,residential,30,False,True,94.133,"LINESTRING (5.6671434 53.0302539, 5.6679041 53.0295416)",,,
"[6555160, 6554564]","['Maria Louisestraat', 'Jan van Nassaustraat']",residential,30,False,True,153.625,"LINESTRING (5.6671434 53.0302539, 5.6664169 53.0299962, 5.6664786 53.0299395, 5.6666977 53.0297378, 5.6672122 53.0292643)",,,
6555476,Lange Veemarktstraat,residential,30,False,True,30.48,"LINESTRING (5.656405 53.0302863, 5.6565685 53.0300839, 5.6566139 53.0300431)",,,
6555134,Albertine Agnesstraat,residential,30,False,True,114.55,"LINESTRING (5.6649666 53.0302544, 5.6648774 53.0302175, 5.6648183 53.030193, 5.6647294 53.0301562, 5.6644617 53.0300549, 5.6637998 53.0298043, 5.6636233 53.0297375, 5.6635545 53.0297121, 5.6635227 53.0297004)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,False,58.71,"LINESTRING (5.6649666 53.0302544, 5.6645745 53.0306279, 5.6644983 53.030701)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,True,44.004000000000005,"LINESTRING (5.6649666 53.0302544, 5.6652301 53.0300239, 5.6653394 53.0299283)",,,
"[6555177, 6555178]","['Geeuwkade', 'Westersingel']",residential,30,False,True,155.84,"LINESTRING (5.6574597 53.0303814, 5.6583886 53.0296218, 5.657999 53.0294555, 5.6578831 53.0293986, 5.6578138 53.0293288)",,,
6555475,Lange Veemarktstraat,residential,30,False,True,67.929,"LINESTRING (5.6574597 53.0303814, 5.6569277 53.0301705, 5.6566139 53.0300431)",,,
6554564,Maria Louisestraat,residential,30,False,False,27.273,"LINESTRING (5.6675239 53.0304064, 5.6678718 53.0305344)",,,
6554564,Maria Louisestraat,residential,30,False,True,30.577,"LINESTRING (5.6675239 53.0304064, 5.6671434 53.0302539)",,,
6554815,Ernst Casimirstraat,residential,30,False,False,61.31,"LINESTRING (5.6675239 53.0304064, 5.6673898 53.0305296, 5.6670217 53.0308677)",,,
6554564,Maria Louisestraat,residential,30,False,True,27.273,"LINESTRING (5.6678718 53.0305344, 5.6675239 53.0304064)",,,
6554563,de Bourbonstraat,residential,30,False,True,96.146,"LINESTRING (5.6678718 53.0305344, 5.6684082 53.0299991, 5.668544 53.0298905, 5.6685875 53.029828, 5.6685792 53.0297923)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,False,66.17699999999999,"LINESTRING (5.6644983 53.030701, 5.6645363 53.0307827, 5.664548 53.0308078, 5.6646365 53.0308772, 5.6651406 53.0311005, 5.6651691 53.0311113)",,,
6554822,Johan Willem Frisostraat,residential,30,False,False,46.111000000000004,"LINESTRING (5.6644983 53.030701, 5.6643103 53.0307322, 5.6638336 53.0308113)",,,
6555135,Johan Willem Frisostraat,unclassified,30,False,True,58.71,"LINESTRING (5.6644983 53.030701, 5.6645745 53.0306279, 5.6649666 53.0302544)",,,
6554822,Johan Willem Frisostraat,residential,30,False,True,46.111000000000004,"LINESTRING (5.6638336 53.0308113, 5.6643103 53.0307322, 5.6644983 53.030701)",,,
"[6554827, 173450789, 173450790]",Johan Willem Frisostraat,residential,30,False,False,30.311000000000003,"LINESTRING (5.6638336 53.0308113, 5.6637845 53.0308226, 5.6634707 53.0308818, 5.6634036 53.0308972)",movable,,
6554921,Koopmansgracht,residential,30,True,False,299.239,"LINESTRING (5.6638336 53.0308113, 5.663884 53.0309153, 5.664156 53.0314762, 5.66555 53.03198, 5.6667 53.03239, 5.6670065 53.0325036)",,,
6554815,Ernst Casimirstraat,residential,30,False,False,91.011,"LINESTRING (5.6670217 53.0308677, 5.6663112 53.0315658)",,,
6554815,Ernst Casimirstraat,residential,30,False,True,61.31,"LINESTRING (5.6670217 53.0308677, 5.6673898 53.0305296, 5.6675239 53.0304064)",,,
"[6554809, 6554826]","['Willem Frederikstraat', 'Hendrik Casimirstraat']","['residential', 'living_street']","['15', '30']",False,"[False, True]",133.334,"LINESTRING (5.6670217 53.0308677, 5.6664523 53.0306741, 5.6660625 53.0310879, 5.6657903 53.0313746)",,,
6554557,Harinxmakade,residential,30,False,True,223.88500000000005,"LINESTRING (5.6634036 53.0308972, 5.6630627 53.0303043, 5.6629374 53.0301686, 5.6628474 53.030059, 5.6626807 53.0298718, 5.6624305 53.029622, 5.6623804 53.0295739, 5.6623606 53.0295511, 5.6620738 53.0292209, 5.6619422 53.0290939)",,,
6554756,Harinxmakade,residential,30,True,False,90.341,"LINESTRING (5.6634036 53.0308972, 5.6635836 53.0312215, 5.6637581 53.0315359, 5.6636559 53.0316607)",,,
"[6554827, 173450789, 173450790]",Johan Willem Frisostraat,residential,30,False,True,30.311,"LINESTRING (5.6634036 53.0308972, 5.6634707 53.0308818, 5.6637845 53.0308226, 5.6638336 53.0308113)",movable,,
"[6554995, 6554556]","['1e Woudstraat', 'Jan van Nassaustraat']",residential,30,False,True,178.949,"LINESTRING (5.6651691 53.0311113, 5.6657042 53.030611, 5.6658964 53.0304312, 5.6659673 53.0303649, 5.6661185 53.0302235, 5.6653394 53.0299283)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,False,50.822,"LINESTRING (5.6651691 53.0311113, 5.6654652 53.0312345, 5.6657903 53.0313746)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,True,66.17699999999999,"LINESTRING (5.6651691 53.0311113, 5.6651406 53.0311005, 5.6646365 53.0308772, 5.664548 53.0308078, 5.6645363 53.0307827, 5.6644983 53.030701)",,,
73885108,Lange Veemarktstraat,residential,30,False,False,35.633,"LINESTRING (5.6554951 53.0311944, 5.6555948 53.0308796)",,,
6555635,Stationsstraat,unclassified,30,False,False,79.18,"LINESTRING (5.6554951 53.0311944, 5.6551723 53.0312164, 5.6549152 53.031234, 5.6543269 53.0313063)",,,
6555637,Stationsstraat,unclassified,30,False,False,76.161,"LINESTRING (5.6554951 53.0311944, 5.6560416 53.0312183, 5.6566256 53.0312728)",,,
6555471,Westersingel,residential,30,True,False,114.58699999999999,"LINESTRING (5.6566256 53.0312728, 5.6566954 53.0311566, 5.6568079 53.0309814, 5.6568917 53.030868, 5.6569972 53.0307602, 5.6570965 53.0306812, 5.6574597 53.0303814)",,,
"[6555671, 6555599]","['Willemstraat', 'Westersingel']",residential,30,False,"[False, True]",155.052,"LINESTRING (5.6566256 53.0312728, 5.6565712 53.0313891, 5.6563951 53.0320326, 5.6563272 53.0322071, 5.6561316 53.0321851, 5.655618 53.0320921)",,,
"[365540787, 6555636, 365540789]",Stationsstraat,unclassified,30,False,False,30.45,"LINESTRING (5.6566256 53.0312728, 5.6567265 53.0312818, 5.6570302 53.0313151, 5.6570741 53.03132)",yes,,
6555637,Stationsstraat,unclassified,30,False,True,76.161,"LINESTRING (5.6566256 53.0312728, 5.6560416 53.0312183, 5.6554951 53.0311944)",,,
"[6555664, 6555666, 618285055]","['Oud Kerkhof', 'Kerkgracht']",residential,30,False,False,66.096,"LINESTRING (5.6570741 53.03132, 5.6570243 53.0314834, 5.6571026 53.0314953, 5.6574458 53.0315872, 5.6576506 53.0316793)",,,
"[722683880, 6554538, 6555667]",Martiniplein,unclassified,30,False,False,72.43,"LINESTRING (5.6570741 53.03132, 5.657154 53.0313273, 5.6575148 53.0313594, 5.6580703 53.0314114, 5.6581445 53.0314195)",,,
"[365540787, 6555636, 365540789]",Stationsstraat,unclassified,30,False,True,30.450000000000003,"LINESTRING (5.6570741 53.03132, 5.6570302 53.0313151, 5.6567265 53.0312818, 5.6566256 53.0312728)",yes,,
6555468,Almastraat,residential,30,False,True,112.943,"LINESTRING (5.6543269 53.0313063, 5.6539827 53.0303119)",,,
6555635,Stationsstraat,unclassified,30,False,True,79.18,"LINESTRING (5.6543269 53.0313063, 5.6549152 53.031234, 5.6551723 53.0312164, 5.6554951 53.0311944)",,,
6554813,Zuidend,unclassified,30,False,False,4.966,"LINESTRING (5.6581445 53.0314195, 5.6581657 53.0314623)",,,
"[722683880, 6554538, 6555667]",Martiniplein,unclassified,30,False,True,72.42999999999999,"LINESTRING (5.6581445 53.0314195, 5.6580703 53.0314114, 5.6575148 53.0313594, 5.657154 53.0313273, 5.6570741 53.03132)",,,
"[6554562, 6554797]",Zuidend,residential,30,False,"[False, True]",188.11700000000002,"LINESTRING (5.6581445 53.0314195, 5.6581553 53.0313689, 5.6581763 53.0312913, 5.6582101 53.0311131, 5.6582921 53.0309035, 5.6583546 53.0307891, 5.6583552 53.0307852, 5.6584353 53.0306934, 5.6587014 53.0303255, 5.6589248 53.0300165, 5.6590583 53.0298319)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,False,40.808,"LINESTRING (5.6657903 53.0313746, 5.6663112 53.0315658)",,,
"[6554809, 6554826]","['Willem Frederikstraat', 'Hendrik Casimirstraat']","['living_street', 'residential']","['15', '30']",False,"[False, True]",133.334,"LINESTRING (5.6657903 53.0313746, 5.6660625 53.0310879, 5.6664523 53.0306741, 5.6670217 53.0308677)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,True,50.822,"LINESTRING (5.6657903 53.0313746, 5.6654652 53.0312345, 5.6651691 53.0311113)",,,
127000297,Singel,secondary,30,False,False,91.05300000000001,"LINESTRING (5.6624961 53.0314804, 5.662532 53.0316306, 5.6625094 53.0319403, 5.6624194 53.0322471, 5.6624037 53.0322917)",,,
"[743435857, 743435858, 6554948]",Singel,secondary,30,False,True,232.305,"LINESTRING (5.6624961 53.0314804, 5.6624602 53.0313317, 5.6619201 53.0305256, 5.6617906 53.0303561, 5.6614799 53.0299496, 5.6612961 53.0297241, 5.6611973 53.0296469, 5.6610733 53.0296014)",,,
6554758,Grote Kerkstraat,residential,30,False,False,44.589,"LINESTRING (5.6587954 53.0315367, 5.6588077 53.0316801, 5.6589654 53.0319194)",,,
"[6555128, 6554810, 6555130, 6554565]",Oude Koemarkt,unclassified,30,False,True,225.22699999999998,"LINESTRING (5.6587954 53.0315367, 5.6588016 53.0315175, 5.6588969 53.0312162, 5.6590689 53.0308205, 5.6591115 53.0307226, 5.6594184 53.0302665, 5.6594842 53.0301785, 5.6598758 53.0297184, 5.659923 53.0296397)",,,
6554811,Oud Kerkhof,unclassified,30,False,False,42.916,"LINESTRING (5.6587954 53.0315367, 5.6585199 53.0315064, 5.6581657 53.0314623)",,,
6554815,Ernst Casimirstraat,residential,30,False,True,91.011,"LINESTRING (5.6663112 53.0315658, 5.6670217 53.0308677)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,True,40.808,"LINESTRING (5.6663112 53.0315658, 5.6657903 53.0313746)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,False,93.908,"LINESTRING (5.6663112 53.0315658, 5.6672335 53.0318936, 5.6675241 53.0319914)",,,
6554757,Hooiblokstraat,residential,30,True,False,81.02799999999999,"LINESTRING (5.6636559 53.0316607, 5.6629922 53.0315024, 5.6626509 53.0314826, 5.6624961 53.0314804)",,,
6554758,Grote Kerkstraat,residential,30,False,True,44.589,"LINESTRING (5.6589654 53.0319194, 5.6588077 53.0316801, 5.6587954 53.0315367)",,,
6554821,Willem Lodewijkstraat,unclassified,30,False,True,93.908,"LINESTRING (5.6675241 53.0319914, 5.6672335 53.0318936, 5.6663112 53.0315658)",,,
"[6554970, 596630708]",Oppenhuizerweg,secondary,50,False,False,66.648,"LINESTRING (5.6675241 53.0319914, 5.6674537 53.0320642, 5.6670065 53.0325036)",,,
993242999,Willemstraat,residential,30,False,False,14.578,"LINESTRING (5.6552862 53.0320016, 5.6554847 53.0320558)",,,
6555543,Willemstraat,residential,30,False,False,95.658,"LINESTRING (5.6552862 53.0320016, 5.6552077 53.0319841, 5.65501 53.03194, 5.6548338 53.0319443, 5.6546658 53.0319853, 5.6545032 53.0321161, 5.6542113 53.0323652)",,,
743435863,Sophiastraat,residential,30,False,False,43.823,"LINESTRING (5.6552862 53.0320016, 5.6552679 53.0321914, 5.6552298 53.0323941)",,,
"[618285055, 6554783]",Oud Kerkhof,residential,30,False,True,83.05000000000001,"LINESTRING (5.6583176 53.0321421, 5.6581711 53.032136, 5.6576781 53.0320186, 5.6576506 53.0316793)",,,
6554784,Oud Kerkhof,residential,30,True,False,50.117000000000004,"LINESTRING (5.6583176 53.0321421, 5.65852 53.03205, 5.65878 53.03197, 5.6589654 53.0319194)",,,
6554787,Nauwe Noorderhorne,residential,30,False,False,25.779999999999998,"LINESTRING (5.6583176 53.0321421, 5.6583229 53.0322034, 5.658272 53.0323711)",,,
6554786,Kleinzand,residential,30,True,False,17.006,"LINESTRING (5.6624037 53.0322917, 5.6626505 53.0323286)",,,
"[6554952, 699266353, 6554946]","['Gedempte Poortezijlen', 'Gedempte Pol']",secondary,30,False,False,199.81200000000004,"LINESTRING (5.6624037 53.0322917, 5.6623773 53.0323945, 5.6621798 53.0329087, 5.6621586 53.0329684, 5.6620063 53.0334599, 5.6619602 53.033533, 5.66185 53.0336, 5.66174 53.03363, 5.6614048 53.033685, 5.6613427 53.0336906, 5.6612835 53.0337039, 5.6612526 53.0337148, 5.6612279 53.0337235, 5.6611891 53.0337505)",,,
127000297,Singel,secondary,30,False,True,91.05300000000001,"LINESTRING (5.6624037 53.0322917, 5.6624194 53.0322471, 5.6625094 53.0319403, 5.662532 53.0316306, 5.6624961 53.0314804)",,,
6554909,Kleinzand,residential,30,True,False,261.16700000000003,"LINESTRING (5.6626505 53.0323286, 5.6640584 53.032567, 5.66497 53.03275, 5.6655968 53.032918, 5.6662866 53.0331566)",,,
6555543,Willemstraat,residential,30,False,False,3.604,"LINESTRING (5.6542113 53.0323652, 5.6541836 53.032393)",,,
6555607,Emmastraat,residential,30,False,False,70.452,"LINESTRING (5.6542113 53.0323652, 5.6551037 53.032702)",,,
6555543,Willemstraat,residential,30,False,True,95.65799999999999,"LINESTRING (5.6542113 53.0323652, 5.6545032 53.0321161, 5.6546658 53.0319853, 5.6548338 53.0319443, 5.65501 53.03194, 5.6552077 53.0319841, 5.6552862 53.0320016)",,,
6554787,Nauwe Noorderhorne,residential,30,False,True,25.779999999999998,"LINESTRING (5.658272 53.0323711, 5.6583229 53.0322034, 5.6583176 53.0321421)",,,
6554790,Marktstraat,residential,30,True,False,49.586,"LINESTRING (5.658272 53.0323711, 5.65836 53.03239, 5.6590078 53.032402)",,,
6554788,Grote Kerkstraat,residential,30,True,False,54.039,"LINESTRING (5.6590078 53.032402, 5.6590284 53.0322179, 5.6590096 53.032055, 5.6589654 53.0319194)",,,
6555543,Willemstraat,residential,30,False,False,45.247,"LINESTRING (5.6541836 53.032393, 5.6538061 53.0327307)",,,
6555543,Willemstraat,residential,30,False,True,3.604,"LINESTRING (5.6541836 53.032393, 5.6542113 53.0323652)",,,
6555537,Beatrixstraat,residential,30,False,False,26.665,"LINESTRING (5.6559716 53.0323946, 5.6557636 53.0325992)",,,
6555538,Beatrixstraat,residential,30,False,False,42.358,"LINESTRING (5.6552298 53.0323941, 5.6557636 53.0325992)",,,
743435863,Sophiastraat,residential,30,False,False,35.26,"LINESTRING (5.6552298 53.0323941, 5.6551037 53.032702)",,,
743435863,Sophiastraat,residential,30,False,True,43.823,"LINESTRING (5.6552298 53.0323941, 5.6552679 53.0321914, 5.6552862 53.0320016)",,,
"[596630720, 515664747, 6554971, 515664748]",Jousterkade,secondary,"['50', '30']",False,False,31.727999999999998,"LINESTRING (5.6670065 53.0325036, 5.666948 53.0325545, 5.6669133 53.0325855, 5.666843 53.032655, 5.666755 53.0327454)",yes,,
"[6554970, 596630708]",Oppenhuizerweg,secondary,50,False,True,66.648,"LINESTRING (5.6670065 53.0325036, 5.6674537 53.0320642, 5.6675241 53.0319914)",,,
6555537,Beatrixstraat,residential,30,False,True,26.665,"LINESTRING (5.6557636 53.0325992, 5.6559716 53.0323946)",,,
6555538,Beatrixstraat,residential,30,False,True,42.358,"LINESTRING (5.6557636 53.0325992, 5.6552298 53.0323941)",,,
6555531,Beatrixstraat,residential,30,False,False,50.565,"LINESTRING (5.6557636 53.0325992, 5.6559831 53.0326857, 5.6557039 53.0329306)",,,
6555607,Emmastraat,residential,30,False,False,47.507,"LINESTRING (5.6551037 53.032702, 5.6557039 53.0329306)",,,
6555607,Emmastraat,residential,30,False,True,70.452,"LINESTRING (5.6551037 53.032702, 5.6542113 53.0323652)",,,
743435863,Sophiastraat,residential,30,False,False,34.687,"LINESTRING (5.6551037 53.032702, 5.6549831 53.0330054)",,,
743435863,Sophiastraat,residential,30,False,True,35.26,"LINESTRING (5.6551037 53.032702, 5.6552298 53.0323941)",,,
