osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge,junction
"[7055147, 1078937940]","['Meerwal', 'Schermwal']",residential,30,False,"[False, True]",108.24000000000001,"LINESTRING (5.0898423 52.0267564, 5.0901472 52.0267934, 5.0908394 52.026899, 5.090937 52.0266594, 5.0908989 52.0265659)",6,,,
7055152,Vlietwal,unclassified,30,False,True,78.456,"LINESTRING (5.0898423 52.0267564, 5.0895659 52.0267041, 5.0895068 52.0266941, 5.0894158 52.0266786, 5.0890876 52.0266261, 5.0887355 52.0265725)",6,,,
7055153,Binnenwal,residential,50,False,True,78.176,"LINESTRING (5.0898423 52.0267564, 5.0899122 52.0266194, 5.089965 52.0265161, 5.0899996 52.0262267, 5.0899869 52.0260659)",,2,,
7055188,Mergelwal,residential,30,False,True,87.357,"LINESTRING (5.0870224 52.0271988, 5.0873079 52.02711, 5.0876379 52.0270074, 5.0876716 52.0269754, 5.087786 52.02666)",,,,
"[7055180, 7055189]","['Krijtwal', 'Zavelwal']",residential,30,False,"[False, True]",221.077,"LINESTRING (5.0870224 52.0271988, 5.0873746 52.0276429, 5.0876729 52.0275558, 5.0877196 52.0275422, 5.0881794 52.0274086, 5.0883356 52.0273632, 5.0884251 52.0273147, 5.0885053 52.027122, 5.088626 52.0268064, 5.0886474 52.0267607, 5.0887355 52.0265725)","['5', '6']",,,
"[841389539, 7055189, 7055166]","['Zavelwal', 'Vlietwal']",residential,30,False,"[False, True]",198.22899999999998,"LINESTRING (5.0870224 52.0271988, 5.0865745 52.0266484, 5.0865351 52.0266, 5.0864703 52.0265369, 5.0864901 52.0264705, 5.0865155 52.0263855, 5.0865923 52.026337, 5.0866951 52.0263005, 5.0867845 52.026294, 5.0868245 52.0262957, 5.0868608 52.0262973, 5.0878759 52.0264426)",5,,,
7052668,Bergwal,residential,30,False,True,114.197,"LINESTRING (5.0966106 52.0273665, 5.0963363 52.0272339, 5.095298 52.0267321)",,,,
"[40717760, 7052427, 7052702]",Vreeswijksestraatweg,tertiary,50,False,"[False, True]",237.33399999999997,"LINESTRING (5.0966106 52.0273665, 5.0962439 52.0275459, 5.0959205 52.0277422, 5.09582 52.02781, 5.0954003 52.0281025, 5.0952623 52.0281939, 5.0950727 52.0283039, 5.094838 52.0283915, 5.0946468 52.0284429, 5.0943637 52.0284941, 5.0941343 52.0285076, 5.0938435 52.0285035)",,,,
7052668,Bergwal,residential,30,False,False,98.17399999999999,"LINESTRING (5.0951781 52.0275157, 5.095047 52.0272242, 5.0949438 52.0269893, 5.0950369 52.0269217, 5.095298 52.0267321)",,,,
7055212,Vreeswijksestraatweg,tertiary,50,True,False,208.68,"LINESTRING (5.090906 52.0280197, 5.0916213 52.028082, 5.0919587 52.0281396, 5.0925019 52.0282287, 5.0926603 52.0282547, 5.0929746 52.0283165, 5.0932094 52.0283627, 5.0935032 52.0284165, 5.0938435 52.0285035)",,,,
7055215,Vreeswijksestraatweg,tertiary,50,False,True,93.23,"LINESTRING (5.090906 52.0280197, 5.0906366 52.0280072, 5.0901659 52.0279969, 5.0898982 52.0280154, 5.0898122 52.0280213, 5.0895517 52.0280532)",,2,,
"[7055208, 7055202, 7055214, 706257511]",Noordstedeweg,tertiary,50,False,False,145.56000000000003,"LINESTRING (5.0895517 52.0280532, 5.0893429 52.0280922, 5.0892644 52.0281106, 5.0887274 52.0282368, 5.0882671 52.0283774, 5.0881478 52.0284225, 5.0878709 52.0285147, 5.0877362 52.0285592, 5.0876203 52.0285939)",,"['2', '3']",movable,
7055215,Vreeswijksestraatweg,tertiary,50,False,False,93.22999999999999,"LINESTRING (5.0895517 52.0280532, 5.0898122 52.0280213, 5.0898982 52.0280154, 5.0901659 52.0279969, 5.0906366 52.0280072, 5.090906 52.0280197)",,2,,
"[7055115, 40717749]",Binnenwal,residential,50,False,True,147.191,"LINESTRING (5.0895517 52.0280532, 5.0895317 52.0279093, 5.0895226 52.0278442, 5.0895187 52.0277471, 5.0895594 52.0273585, 5.0896367 52.0271442, 5.0896605 52.0270993, 5.0897774 52.0268789, 5.0898423 52.0267564)",,"['2', '3']",,
"[40717762, 7055086]",Brugwal,unclassified,50,False,False,64.491,"LINESTRING (5.0895517 52.0280532, 5.0895789 52.0282262, 5.0896016 52.0283416, 5.0896514 52.0286299)",,2,,
144135031,Villawal,unclassified,,False,False,108.119,"LINESTRING (5.0911 52.02826, 5.08986 52.02862, 5.0896514 52.0286299)",,,,
"[40717760, 7052427, 7052702]",Vreeswijksestraatweg,tertiary,50,False,"[False, True]",237.334,"LINESTRING (5.0938435 52.0285035, 5.0941343 52.0285076, 5.0943637 52.0284941, 5.0946468 52.0284429, 5.094838 52.0283915, 5.0950727 52.0283039, 5.0952623 52.0281939, 5.0954003 52.0281025, 5.09582 52.02781, 5.0959205 52.0277422, 5.0962439 52.0275459, 5.0966106 52.0273665)",,,,
"[7055209, 7055213]",Vreeswijksestraatweg,tertiary,50,True,False,208.25,"LINESTRING (5.0938435 52.0285035, 5.0935396 52.0284788, 5.0931741 52.0284179, 5.0929465 52.0283772, 5.0919296 52.0281953, 5.0916031 52.0281417, 5.091339 52.0280955, 5.090906 52.0280197)",,,,
353840661,Noordstedeweg,tertiary,50,True,False,62.419,"LINESTRING (5.0876203 52.0285939, 5.0875335 52.0286406, 5.0873364 52.0287347, 5.0872094 52.0287806, 5.0869727 52.0288473, 5.0868342 52.0288596)",2.5,1,,
"[7055208, 7055202, 7055214, 706257511]",Noordstedeweg,tertiary,50,False,True,145.56,"LINESTRING (5.0876203 52.0285939, 5.0877362 52.0285592, 5.0878709 52.0285147, 5.0881478 52.0284225, 5.0882671 52.0283774, 5.0887274 52.0282368, 5.0892644 52.0281106, 5.0893429 52.0280922, 5.0895517 52.0280532)",,"['2', '3']",movable,
7055086,Brugwal,unclassified,50,False,False,49.04,"LINESTRING (5.0896514 52.0286299, 5.08981 52.02906)",,,,
"[40717762, 7055086]",Brugwal,unclassified,50,False,True,64.491,"LINESTRING (5.0896514 52.0286299, 5.0896016 52.0283416, 5.0895789 52.0282262, 5.0895517 52.0280532)",,2,,
144135031,Villawal,unclassified,,False,True,108.119,"LINESTRING (5.0896514 52.0286299, 5.08986 52.02862, 5.0911 52.02826)",,,,
7055204,Noordstedeweg,tertiary,50,False,False,27.121,"LINESTRING (5.0864215 52.0289596, 5.0860519 52.0290478)",,2,,
7055204,Noordstedeweg,tertiary,50,False,True,30.345,"LINESTRING (5.0864215 52.0289596, 5.0868342 52.0288596)",,2,,
143313483,Lantaarnstede,residential,30,False,True,63.636,"LINESTRING (5.0864215 52.0289596, 5.086362 52.0288672, 5.0863262 52.0287906, 5.0861398 52.0284145)",5,,,
7055086,Brugwal,unclassified,50,False,True,49.04,"LINESTRING (5.08981 52.02906, 5.0896514 52.0286299)",,,,
7055204,Noordstedeweg,tertiary,50,False,True,27.121,"LINESTRING (5.0860519 52.0290478, 5.0864215 52.0289596)",,2,,
"[814873074, 814873075, 7055126]",Herenstraat,unclassified,30,False,"[False, True]",554.936,"LINESTRING (5.0860519 52.0290478, 5.0860677 52.0290781, 5.0862024 52.0293367, 5.0862374 52.0294014, 5.0862682 52.0294489, 5.0863209 52.0294701, 5.0864109 52.0294761, 5.0867544 52.029403, 5.086992 52.0293479, 5.0879883 52.029042, 5.0880636 52.0291286, 5.0886619 52.0298745, 5.0895114 52.0309458, 5.0899486 52.0315433, 5.0903193 52.032132)","['5', '6']",,,
7055101,Kruyderlaan,residential,30,False,False,3.497,"LINESTRING (5.0866175 52.0301409, 5.0866365 52.0301701)",6,,,
7055110,Kruyderlaan,residential,30,False,False,61.024,"LINESTRING (5.0866175 52.0301409, 5.0857644 52.0303012)",5,,,
7055110,Kruyderlaan,residential,30,False,True,61.024,"LINESTRING (5.0857644 52.0303012, 5.0866175 52.0301409)",5,,,
7055037,Kruyderlaan,residential,30,False,False,60.919,"LINESTRING (5.0868954 52.0306786, 5.086043 52.0308371)",6,,,
7055101,Kruyderlaan,residential,30,False,False,61.766,"LINESTRING (5.0868954 52.0306786, 5.0871698 52.0312078)",6,,,
7055101,Kruyderlaan,residential,30,False,True,59.252,"LINESTRING (5.0868954 52.0306786, 5.0866365 52.0301701)",6,,,
7055037,Kruyderlaan,residential,30,False,True,73.35499999999999,"LINESTRING (5.0868954 52.0306786, 5.0874906 52.0305611, 5.0873567 52.0302986)",6,,,
7055037,Kruyderlaan,residential,30,False,True,60.919,"LINESTRING (5.086043 52.0308371, 5.0868954 52.0306786)",6,,,
7055098,Kruyderlaan,residential,30,False,False,60.952,"LINESTRING (5.0871698 52.0312078, 5.08632 52.0313725)",5,,,
7055101,Kruyderlaan,residential,30,False,True,61.766,"LINESTRING (5.0871698 52.0312078, 5.0868954 52.0306786)",6,,,
7055101,Kruyderlaan,residential,30,False,False,63.019999999999996,"LINESTRING (5.0871698 52.0312078, 5.0873753 52.0315237, 5.087512 52.031734)",6,,,
7055098,Kruyderlaan,residential,30,False,True,60.952,"LINESTRING (5.08632 52.0313725, 5.0871698 52.0312078)",5,,,
7055083,Kruyderlaan,residential,30,False,False,65.256,"LINESTRING (5.087512 52.031734, 5.086601 52.031908)",5,,,
7055101,Kruyderlaan,residential,30,False,False,112.225,"LINESTRING (5.087512 52.031734, 5.0881236 52.0326705)",6,,,
7055101,Kruyderlaan,residential,30,False,True,63.019999999999996,"LINESTRING (5.087512 52.031734, 5.0873753 52.0315237, 5.0871698 52.0312078)",6,,,
7055083,Kruyderlaan,residential,30,False,True,65.256,"LINESTRING (5.086601 52.031908, 5.087512 52.031734)",5,,,
7055639,Herenstraat,unclassified,30,False,False,34.291,"LINESTRING (5.0903193 52.032132, 5.0905064 52.0324181)",,,,
"[814873074, 814873075, 7055126]",Herenstraat,unclassified,30,False,"[False, True]",554.9359999999999,"LINESTRING (5.0903193 52.032132, 5.0899486 52.0315433, 5.0895114 52.0309458, 5.0886619 52.0298745, 5.0880636 52.0291286, 5.0879883 52.029042, 5.086992 52.0293479, 5.0867544 52.029403, 5.0864109 52.0294761, 5.0863209 52.0294701, 5.0862682 52.0294489, 5.0862374 52.0294014, 5.0862024 52.0293367, 5.0860677 52.0290781, 5.0860519 52.0290478)","['5', '6']",,,
7055576,Hildo Kropstraat,unclassified,30,True,False,47.501999999999995,"LINESTRING (5.0903193 52.032132, 5.0897522 52.0322703, 5.0896734 52.0322888)",4,,,
537010282,Hildo Kropstraat,unclassified,30,False,True,70.231,"LINESTRING (5.0887235 52.0325284, 5.0896734 52.0322888)",7,,,
7055572,Hildo Kropstraat,unclassified,30,False,False,43.979,"LINESTRING (5.0887235 52.0325284, 5.0885467 52.032573, 5.0884595 52.0325931, 5.0881236 52.0326705)",6,,,
"[7055657, 305840023]",Professor Doctor Hesselaan,unclassified,30,False,True,101.947,"LINESTRING (5.0887235 52.0325284, 5.0888585 52.0327685, 5.0889243 52.0329006, 5.0889458 52.0329388, 5.0891674 52.0334034)",,,,
7055101,Kruyderlaan,residential,30,False,True,112.225,"LINESTRING (5.0881236 52.0326705, 5.087512 52.031734)",6,,,
7055612,Hildo Kropstraat,residential,30,False,False,41.333,"LINESTRING (5.0881236 52.0326705, 5.0875567 52.0327991)",6,,,
7055572,Hildo Kropstraat,unclassified,30,False,True,43.979,"LINESTRING (5.0881236 52.0326705, 5.0884595 52.0325931, 5.0885467 52.032573, 5.0887235 52.0325284)",6,,,
386088759,,tertiary,50,True,False,16.491,"LINESTRING (5.0860938 52.0331449, 5.0860823 52.0331161, 5.0860868 52.0330866, 5.0861068 52.0330596, 5.08614 52.0330381, 5.0861829 52.0330245)",4,,,roundabout
7055642,Professor Doctor Hesselaan,unclassified,,False,True,62.134,"LINESTRING (5.0891674 52.0334034, 5.0893077 52.0336678, 5.0894865 52.033926)",,,,
"[7055643, 7055655]",Professor Doctor Hesselaan,unclassified,,False,"[False, True]",197.45000000000002,"LINESTRING (5.0891674 52.0334034, 5.0901214 52.0331957, 5.090408 52.0337147, 5.0894865 52.033926)",,,,
"[7055657, 305840023]",Professor Doctor Hesselaan,unclassified,30,False,False,101.947,"LINESTRING (5.0891674 52.0334034, 5.0889458 52.0329388, 5.0889243 52.0329006, 5.0888585 52.0327685, 5.0887235 52.0325284)",,,,
7055642,Professor Doctor Hesselaan,unclassified,,False,False,62.134,"LINESTRING (5.0894865 52.033926, 5.0893077 52.0336678, 5.0891674 52.0334034)",,,,
"[7055643, 7055655]",Professor Doctor Hesselaan,unclassified,,False,"[False, True]",197.45000000000002,"LINESTRING (5.0894865 52.033926, 5.090408 52.0337147, 5.0901214 52.0331957, 5.0891674 52.0334034)",,,,
7055639,Herenstraat,unclassified,30,False,True,34.291,"LINESTRING (5.0905064 52.0324181, 5.0903193 52.032132)",,,,
143313483,Lantaarnstede,residential,30,False,False,23.411,"LINESTRING (5.0860318 52.0282148, 5.0860366 52.0282222, 5.0860849 52.0283042, 5.0861034 52.028341, 5.0861398 52.0284145)",5,,,
537010282,Hildo Kropstraat,unclassified,30,False,False,70.231,"LINESTRING (5.0896734 52.0322888, 5.0887235 52.0325284)",7,,,
7055204,Noordstedeweg,tertiary,50,False,False,30.345,"LINESTRING (5.0868342 52.0288596, 5.0864215 52.0289596)",,2,,
353840662,Noordstedeweg,tertiary,50,True,False,62.082,"LINESTRING (5.0868342 52.0288596, 5.086989 52.0287899, 5.0871627 52.028716, 5.0872805 52.0286679, 5.0874915 52.0286084, 5.0876203 52.0285939)",2.5,1,,
367005743,,tertiary,50,True,False,14.591000000000001,"LINESTRING (5.0861829 52.0330245, 5.086225 52.0330203, 5.0862673 52.0330237, 5.0863061 52.0330346, 5.0863381 52.033052, 5.0863605 52.0330743)",4,,,roundabout
367005743,,tertiary,50,True,False,16.105999999999998,"LINESTRING (5.0863605 52.0330743, 5.0863719 52.0331024, 5.086368 52.0331313, 5.0863493 52.0331579, 5.0863178 52.0331794, 5.0862767 52.0331935)",4,,,roundabout
"[7055612, 1038246383]",Hildo Kropstraat,residential,30,False,True,87.36800000000001,"LINESTRING (5.0863605 52.0330743, 5.0864178 52.0330612, 5.0866235 52.0330125, 5.0867962 52.0329717, 5.0870958 52.0329037, 5.0871777 52.0328851, 5.0872585 52.0328668, 5.0873343 52.0328506, 5.0874326 52.0328273, 5.0874867 52.032815, 5.0875567 52.0327991)",6,,,
386088759,,tertiary,50,True,False,14.967,"LINESTRING (5.0862767 52.0331935, 5.0862338 52.0331988, 5.0861903 52.033196, 5.0861501 52.0331853, 5.086117 52.0331678, 5.0860938 52.0331449)",4,,,roundabout
7055101,Kruyderlaan,residential,30,False,False,59.252,"LINESTRING (5.0866365 52.0301701, 5.0868954 52.0306786)",6,,,
7055101,Kruyderlaan,residential,30,False,True,3.497,"LINESTRING (5.0866365 52.0301701, 5.0866175 52.0301409)",6,,,
814873968,Kruyderlaan,residential,30,False,False,42.346,"LINESTRING (5.0866365 52.0301701, 5.0872272 52.0300563)",7,,,
814873968,Kruyderlaan,residential,30,False,True,42.346,"LINESTRING (5.0872272 52.0300563, 5.0866365 52.0301701)",7,,,
7055037,Kruyderlaan,residential,30,False,False,73.35499999999999,"LINESTRING (5.0873567 52.0302986, 5.0874906 52.0305611, 5.0868954 52.0306786)",6,,,
1144235524,Fakkelstede,residential,,False,True,78.95800000000001,"LINESTRING (5.0868894 52.0286219, 5.0865857 52.028269, 5.086213 52.0283855, 5.0861398 52.0284145)",,,,
143313483,Lantaarnstede,residential,30,False,False,63.636,"LINESTRING (5.0861398 52.0284145, 5.0863262 52.0287906, 5.086362 52.0288672, 5.0864215 52.0289596)",5,,,
143313483,Lantaarnstede,residential,30,False,True,23.411,"LINESTRING (5.0861398 52.0284145, 5.0861034 52.028341, 5.0860849 52.0283042, 5.0860366 52.0282222, 5.0860318 52.0282148)",5,,,
1144235524,Fakkelstede,residential,,False,False,78.958,"LINESTRING (5.0861398 52.0284145, 5.086213 52.0283855, 5.0865857 52.028269, 5.0868894 52.0286219)",,,,
7055612,Hildo Kropstraat,residential,30,False,True,41.333,"LINESTRING (5.0875567 52.0327991, 5.0881236 52.0326705)",6,,,
"[7055612, 1038246383]",Hildo Kropstraat,residential,30,False,False,87.36800000000001,"LINESTRING (5.0875567 52.0327991, 5.0874867 52.032815, 5.0874326 52.0328273, 5.0873343 52.0328506, 5.0872585 52.0328668, 5.0871777 52.0328851, 5.0870958 52.0329037, 5.0867962 52.0329717, 5.0866235 52.0330125, 5.0864178 52.0330612, 5.0863605 52.0330743)",6,,,
1265643193,,residential,,False,True,63.623999999999995,"LINESTRING (5.0875567 52.0327991, 5.0875767 52.0328352, 5.087904 52.0330824, 5.0880797 52.0331673, 5.0881962 52.0331975)",,,,
1265643193,,residential,,False,False,67.952,"LINESTRING (5.0881962 52.0331975, 5.0881624 52.0332995, 5.0881556 52.0333457, 5.0881801 52.0333806, 5.0882018 52.0334112, 5.0883089 52.033439, 5.0883487 52.0334039, 5.0883822 52.0333385, 5.0883832 52.0332984, 5.0883695 52.0332737, 5.0883501 52.0332389, 5.0882689 52.0332163, 5.0881962 52.0331975)",,,,
1265643193,,residential,,False,True,67.95200000000001,"LINESTRING (5.0881962 52.0331975, 5.0882689 52.0332163, 5.0883501 52.0332389, 5.0883695 52.0332737, 5.0883832 52.0332984, 5.0883822 52.0333385, 5.0883487 52.0334039, 5.0883089 52.033439, 5.0882018 52.0334112, 5.0881801 52.0333806, 5.0881556 52.0333457, 5.0881624 52.0332995, 5.0881962 52.0331975)",,,,
1265643193,,residential,,False,False,63.623999999999995,"LINESTRING (5.0881962 52.0331975, 5.0880797 52.0331673, 5.087904 52.0330824, 5.0875767 52.0328352, 5.0875567 52.0327991)",,,,
