osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction,access,tunnel
7502873,Stationsweg,residential,False,True,68.646,,"LINESTRING (4.166906 52.0202258, 4.1671918 52.0202798, 4.1678955 52.0202632)",,,,,
7502876,Stationsweg,unclassified,False,True,122.015,,"LINESTRING (4.166906 52.0202258, 4.1668037 52.0202012, 4.1663307 52.0200062, 4.1654953 52.0196717, 4.1654057 52.0196354)",,,,,
125968922,Stationsweg,unclassified,True,False,21.979,,"LINESTRING (4.166906 52.0202258, 4.1669524 52.0203135, 4.1670028 52.0203736, 4.1670513 52.0203968)",,,,,
7502873,Stationsweg,residential,False,False,68.646,,"LINESTRING (4.1678955 52.0202632, 4.1671918 52.0202798, 4.166906 52.0202258)",,,,,
827368094,Emmastraat,primary,True,False,86.775,50,"LINESTRING (4.1670513 52.0203968, 4.1672884 52.0203938, 4.1676192 52.0203793, 4.1678247 52.0203657, 4.1681441 52.0203321, 4.1682331 52.0203224, 4.1683103 52.0203146)",1,N211,,,
1170530024,,primary,True,False,7.073,50,"LINESTRING (4.1644147 52.0204625, 4.1644631 52.0205187)",1,N211,roundabout,,
"[1170530009, 827368094]",Emmastraat,primary,True,False,159.236,50,"LINESTRING (4.1644147 52.0204625, 4.164454 52.020467, 4.1644822 52.0204738, 4.1645023 52.0204798, 4.164533 52.0204865, 4.1645594 52.0204912, 4.1645858 52.0204932, 4.164614 52.0204948, 4.1646484 52.0204935, 4.1646986 52.0204881, 4.1647768 52.0204798, 4.1649785 52.0204588, 4.1652382 52.020445, 4.1658854 52.0204294, 4.1667264 52.020407)",1,N211,roundabout,,
311996236,Emmastraat,primary,True,False,38.09,50,"LINESTRING (4.1650706 52.0205849, 4.1648027 52.0206351, 4.1646037 52.0206682, 4.1645765 52.020677, 4.1645478 52.0206939)",1,N211,,,
1170530026,Emmastraat,primary,True,False,35.156,50,"LINESTRING (4.1650706 52.0205849, 4.1648132 52.0205978, 4.1646048 52.0206309, 4.1645662 52.020638)",1,N211,,,
"[7502872, 7502921]","['Emmaplein', 'Herenstraat']",residential,True,False,154.615,30,"LINESTRING (4.1677696 52.0206432, 4.1678675 52.0205879, 4.1679468 52.0205638, 4.168141 52.0205306, 4.1684 52.0205152, 4.1686285 52.0205152, 4.1687942 52.0205329, 4.1689089 52.0205801, 4.1691702 52.020686, 4.1692794 52.0207427, 4.1693885 52.0207994, 4.1695734 52.0209245, 4.1696867 52.0210012)",,,,,
7502966,Wilhelminastraat,residential,False,False,64.90899999999999,30,"LINESTRING (4.1677696 52.0206432, 4.1676062 52.0207509, 4.1671531 52.0210866)",,,,,
7502841,Havenstraat,residential,False,True,35.692,30,"LINESTRING (4.1730475 52.0204423, 4.172862 52.0207423)",,,,,
"[51413428, 125968909]",Havenstraat,residential,True,False,27.299999999999997,50,"LINESTRING (4.1730475 52.0204423, 4.17305 52.0203416, 4.1730774 52.0202382, 4.1730898 52.0201989)",,,,,
1170530010,,primary,True,False,27.514,50,"LINESTRING (4.1645662 52.020638, 4.1645288 52.0206465, 4.1644954 52.0206599, 4.1644686 52.020678, 4.1644547 52.0206931, 4.1644373 52.0207069, 4.1644169 52.0207189, 4.1643938 52.020729, 4.1643686 52.0207368, 4.1643418 52.0207423, 4.164314 52.0207454, 4.1642858 52.0207459, 4.1642577 52.0207438, 4.1642305 52.0207392)",1,N211,roundabout,,
1170530025,,primary,True,False,6.3629999999999995,50,"LINESTRING (4.1645662 52.020638, 4.1645633 52.0206537, 4.1645582 52.0206735, 4.1645478 52.0206939)",1,N211,roundabout,,
7502788,Herckenrathstraat,residential,False,False,42.38,30,"LINESTRING (4.1706994 52.0208413, 4.1710734 52.0211451)",,,,,
7502924,Herckenrathstraat,residential,False,False,69.336,30,"LINESTRING (4.1706994 52.0208413, 4.1711587 52.02081, 4.1710734 52.0211451)",,,,,
7502924,Herckenrathstraat,residential,False,True,73.946,30,"LINESTRING (4.1706994 52.0208413, 4.1698966 52.0208934, 4.1696867 52.0210012)",,,,,
7502841,Havenstraat,residential,False,False,35.692,30,"LINESTRING (4.172862 52.0207423, 4.1730475 52.0204423)",,,,,
7502841,Havenstraat,residential,False,True,34.022,30,"LINESTRING (4.172862 52.0207423, 4.1726414 52.0210165)",,,,,
7502046,Havenhof,residential,False,True,84.89200000000001,30,"LINESTRING (4.172862 52.0207423, 4.1724364 52.0206305, 4.1718163 52.0205261, 4.171682 52.0205344)",,,,,
7502780,,unclassified,False,False,7.171,50,"LINESTRING (4.1644029 52.0209164, 4.1642997 52.0209052)",,,,,
7502930,Zeereep,residential,True,False,35.327,50,"LINESTRING (4.1644029 52.0209164, 4.1643905 52.021016, 4.1643797 52.0210597, 4.1643519 52.0211143, 4.1643141 52.0211555, 4.1642332 52.0212034)",,,,,
7502998,,unclassified,False,True,17.489,,"LINESTRING (4.1644029 52.0209164, 4.1644443 52.0209224, 4.16457 52.0209338, 4.1646552 52.020941)",,,,,
"[7502828, 7502871]","['Emmastraat', 'Emmaplein']",residential,True,False,225.77800000000002,30,"LINESTRING (4.1646552 52.020941, 4.1647182 52.0208881, 4.1647819 52.020853, 4.1648414 52.0208255, 4.1649197 52.0208142, 4.1653085 52.0207925, 4.1663841 52.020734, 4.1669949 52.0206957, 4.1672087 52.0206416, 4.1673772 52.0205813, 4.1675068 52.020561, 4.167636 52.0205703, 4.1677696 52.0206432)",,,,,
7502998,,unclassified,False,False,17.489,,"LINESTRING (4.1646552 52.020941, 4.16457 52.0209338, 4.1644443 52.0209224, 4.1644029 52.0209164)",,,,,
7502921,Herenstraat,residential,True,False,127.805,30,"LINESTRING (4.1696867 52.0210012, 4.1701386 52.0214093, 4.1707813 52.0219321)",,,,,
7502924,Herckenrathstraat,residential,False,False,73.946,30,"LINESTRING (4.1696867 52.0210012, 4.1698966 52.0208934, 4.1706994 52.0208413)",,,,,
7502963,Geerbronhof,residential,False,False,49.269,30,"LINESTRING (4.1696867 52.0210012, 4.1696 52.021, 4.1694 52.0211, 4.1693 52.0212, 4.1694117 52.0212906)",,,,,
7502841,Havenstraat,residential,False,False,34.022,30,"LINESTRING (4.1726414 52.0210165, 4.172862 52.0207423)",,,,,
7502294,Kloosterlaan,residential,False,False,128.32399999999998,30,"LINESTRING (4.1726414 52.0210165, 4.1731686 52.0211377, 4.1732449 52.0211756, 4.173331 52.0212183, 4.1739665 52.0212803, 4.174145 52.0212671, 4.1744257 52.0212674)",,,,,
7502841,Havenstraat,residential,False,True,50.325,30,"LINESTRING (4.1726414 52.0210165, 4.1724746 52.0211057, 4.1722574 52.0213927)",,,,,
7502867,Wilhelminastraat,residential,False,False,46.644,30,"LINESTRING (4.1671531 52.0210866, 4.1667 52.0214)",,,,,
7502966,Wilhelminastraat,residential,False,True,64.90899999999999,30,"LINESTRING (4.1671531 52.0210866, 4.1676062 52.0207509, 4.1677696 52.0206432)",,,,,
"[7502776, 457651222]",Hortensiastraat,residential,False,False,74.758,30,"LINESTRING (4.1671531 52.0210866, 4.1673999 52.0212252, 4.167552 52.0212943, 4.1680117 52.021501)",,,,,
7502868,Ericahof,residential,False,False,57.443000000000005,30,"LINESTRING (4.1689547 52.021075, 4.1688295 52.0209835, 4.1684614 52.0211621, 4.1685666 52.0212492)",,,,,
148389506,Emmastraat,primary,False,True,66.731,50,"LINESTRING (4.1782886 52.0210496, 4.1773954 52.0208087)",2,N211,,,
125968903,Emmastraat,primary,True,False,33.276,50,"LINESTRING (4.1782886 52.0210496, 4.1785682 52.0211005, 4.1787478 52.0211468)",1,N211,,,
7502788,Herckenrathstraat,residential,False,True,42.38,30,"LINESTRING (4.1710734 52.0211451, 4.1706994 52.0208413)",,,,,
7502924,Herckenrathstraat,residential,False,True,69.336,30,"LINESTRING (4.1710734 52.0211451, 4.1711587 52.02081, 4.1706994 52.0208413)",,,,,
7502788,Herckenrathstraat,residential,False,False,88.769,30,"LINESTRING (4.1710734 52.0211451, 4.1711819 52.0212304, 4.1714601 52.0212247, 4.171553 52.0212477, 4.1716369 52.021265, 4.1722574 52.0213927)",,,,,
7502720,Burgemeester Kampschöerstraat,tertiary,False,True,7.057,50,"LINESTRING (4.1787045 52.0212044, 4.1787478 52.0211468)",,,,,
"[7502720, 7502675, 7502676]",Burgemeester Kampschöerstraat,tertiary,False,False,56.376999999999995,"['50', '30']","LINESTRING (4.1787045 52.0212044, 4.1786875 52.0212282, 4.1785066 52.0214113, 4.1784032 52.0215151, 4.1782814 52.0216392)",,,,,
311996238,Emmastraat,primary,True,False,33.319,50,"LINESTRING (4.1787045 52.0212044, 4.178529 52.0211494, 4.1782886 52.0210496)",1,N211,,,
7502868,Ericahof,residential,False,True,57.443000000000005,30,"LINESTRING (4.1685666 52.0212492, 4.1684614 52.0211621, 4.1688295 52.0209835, 4.1689547 52.021075)",,,,,
7502929,Ericastraat,residential,True,False,149.752,30,"LINESTRING (4.1685666 52.0212492, 4.1691979 52.0217372, 4.1697102 52.0220168, 4.1700309 52.0222449)",,,,,
7502963,Geerbronhof,residential,False,True,49.26899999999999,30,"LINESTRING (4.1694117 52.0212906, 4.1693 52.0212, 4.1694 52.0211, 4.1696 52.021, 4.1696867 52.0210012)",,,,,
7502294,Kloosterlaan,residential,False,True,128.324,30,"LINESTRING (4.1744257 52.0212674, 4.174145 52.0212671, 4.1739665 52.0212803, 4.173331 52.0212183, 4.1732449 52.0211756, 4.1731686 52.0211377, 4.1726414 52.0210165)",,,,,
145041389,Kloosterlaan,residential,False,False,81.541,30,"LINESTRING (4.1744257 52.0212674, 4.1744221 52.0214357, 4.1746005 52.0215437, 4.1745798 52.0219545)",,,,,
145041389,Kloosterlaan,residential,False,True,51.911,30,"LINESTRING (4.1744257 52.0212674, 4.1744263 52.021244, 4.1744321 52.0210133, 4.1744356 52.0208736, 4.1744361 52.0208006)",,,,,
7502867,Wilhelminastraat,residential,False,True,46.644,30,"LINESTRING (4.1667 52.0214, 4.1671531 52.0210866)",,,,,
7502962,Duinvallei,residential,False,False,71.317,30,"LINESTRING (4.1667 52.0214, 4.1660432 52.021898)",,,,,
7503010,'s-Gravenzandseweg,residential,True,False,150.56,30,"LINESTRING (4.1667 52.0214, 4.1665 52.0213, 4.1661 52.0212, 4.1651314 52.021017, 4.1649067 52.0209877, 4.1647045 52.0209644, 4.1646552 52.020941)",,,,,
7502788,Herckenrathstraat,residential,False,True,88.769,30,"LINESTRING (4.1722574 52.0213927, 4.1716369 52.021265, 4.171553 52.0212477, 4.1714601 52.0212247, 4.1711819 52.0212304, 4.1710734 52.0211451)",,,,,
7502841,Havenstraat,residential,False,False,50.325,30,"LINESTRING (4.1722574 52.0213927, 4.1724746 52.0211057, 4.1726414 52.0210165)",,,,,
7502855,Havenstraat,residential,False,True,72.017,30,"LINESTRING (4.1722574 52.0213927, 4.1722095 52.021591, 4.1722362 52.0216977, 4.1723817 52.0220249)",,,,,
7502776,Hortensiastraat,residential,False,False,152.37699999999998,30,"LINESTRING (4.1680117 52.021501, 4.1685646 52.0219465, 4.1690798 52.022383, 4.1693621 52.0225901)",,,,,
"[7502776, 457651222]",Hortensiastraat,residential,False,True,74.758,30,"LINESTRING (4.1680117 52.021501, 4.167552 52.0212943, 4.1673999 52.0212252, 4.1671531 52.0210866)",,,,,
7502929,Ericastraat,residential,True,False,47.294,30,"LINESTRING (4.1680117 52.021501, 4.1682665 52.0213668, 4.1685666 52.0212492)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,False,30.2,30,"LINESTRING (4.1782814 52.0216392, 4.1780037 52.0218503)",,,,,
"[7502720, 7502675, 7502676]",Burgemeester Kampschöerstraat,tertiary,False,True,56.377,"['30', '50']","LINESTRING (4.1782814 52.0216392, 4.1784032 52.0215151, 4.1785066 52.0214113, 4.1786875 52.0212282, 4.1787045 52.0212044)",,,,,
148360711,Choorstraat,tertiary,False,True,29.573,30,"LINESTRING (4.1782814 52.0216392, 4.1784901 52.0217289, 4.1786672 52.0217373)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,True,30.2,30,"LINESTRING (4.1780037 52.0218503, 4.1782814 52.0216392)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,False,146.876,30,"LINESTRING (4.1780037 52.0218503, 4.1778545 52.0219605, 4.1766599 52.0228803)",,,,,
7502921,Herenstraat,residential,True,False,37.913,30,"LINESTRING (4.1707813 52.0219321, 4.1711265 52.0221988)",,,,,
7502936,Kerkpad,residential,False,False,62.018,30,"LINESTRING (4.1707813 52.0219321, 4.1700309 52.0222449)",,,,,
7502050,Choorstraat,residential,False,False,59.050000000000004,30,"LINESTRING (4.1723817 52.0220249, 4.173196 52.022026, 4.1732447 52.0220261)",,,,,
7502855,Havenstraat,residential,False,False,72.017,30,"LINESTRING (4.1723817 52.0220249, 4.1722362 52.0216977, 4.1722095 52.021591, 4.1722574 52.0213927)",,,,,
796000303,Choorstraat,residential,True,False,36.847,30,"LINESTRING (4.1740467 52.0220013, 4.1745798 52.0219545)",,,,,
7502425,Dr van den Brinkstraat,residential,False,False,184.152,30,"LINESTRING (4.1740467 52.0220013, 4.1738395 52.0226974, 4.1735617 52.0236303)",,,,,
145041389,Kloosterlaan,residential,False,True,81.541,30,"LINESTRING (4.1745798 52.0219545, 4.1746005 52.0215437, 4.1744221 52.0214357, 4.1744257 52.0212674)",,,,,
796000303,Choorstraat,residential,True,False,62.777,30,"LINESTRING (4.1745798 52.0219545, 4.1750598 52.0219474, 4.1754971 52.0219505)",,,,,
7502552,Rembrandtstraat,residential,False,False,51.012,30,"LINESTRING (4.1754971 52.0219505, 4.1755 52.0222, 4.1754 52.0224)",,,,,
796000303,Choorstraat,residential,True,False,175.6,30,"LINESTRING (4.1754971 52.0219505, 4.1756006 52.0219472, 4.176158 52.0218994, 4.1767098 52.0218663, 4.177793 52.0217671, 4.1780037 52.0218503)",,,,,
215331587,Choorstraat,residential,True,False,54.946,30,"LINESTRING (4.1732447 52.0220261, 4.1740467 52.0220013)",,,,no,
7502050,Choorstraat,residential,False,True,59.050000000000004,30,"LINESTRING (4.1732447 52.0220261, 4.173196 52.022026, 4.1723817 52.0220249)",,,,,
7502174,Molenbrink,residential,False,True,134.30599999999998,30,"LINESTRING (4.1732447 52.0220261, 4.1731873 52.0223488, 4.1730508 52.0224254, 4.1729881 52.0228497, 4.17294 52.0231919)",,,,,
7502936,Kerkpad,residential,False,False,59.729,30,"LINESTRING (4.1700309 52.0222449, 4.1693621 52.0225901)",,,,,
7502936,Kerkpad,residential,False,True,62.018,30,"LINESTRING (4.1700309 52.0222449, 4.1707813 52.0219321)",,,,,
7502971,Wingerdhof,residential,False,False,63.853,30,"LINESTRING (4.1700309 52.0222449, 4.1706 52.0227)",,,,,
7502552,Rembrandtstraat,residential,False,False,158.56599999999997,30,"LINESTRING (4.1754 52.0224, 4.1746363 52.0236994, 4.1746118 52.023741)",,,,,
7502552,Rembrandtstraat,residential,False,True,51.012,30,"LINESTRING (4.1754 52.0224, 4.1755 52.0222, 4.1754971 52.0219505)",,,,,
7502962,Duinvallei,residential,False,False,66.394,30,"LINESTRING (4.1651905 52.022526, 4.1645814 52.0229908)",,,,,
"[145041408, 7502938, 145041405]",Zeereep,residential,False,"[False, True]",322.61199999999997,30,"LINESTRING (4.1651905 52.022526, 4.1656384 52.0227522, 4.1659924 52.0229317, 4.1662096 52.0230444, 4.1665351 52.0232132, 4.1666368 52.023266, 4.166099 52.0236634, 4.1660184 52.0237238, 4.1645814 52.0229908)",,,,,
7502962,Duinvallei,residential,False,True,91.017,30,"LINESTRING (4.1651905 52.022526, 4.1656231 52.022194, 4.1660432 52.021898)",,,,,
7502936,Kerkpad,residential,False,True,59.729,30,"LINESTRING (4.1693621 52.0225901, 4.1700309 52.0222449)",,,,,
7502776,Hortensiastraat,residential,False,True,152.377,30,"LINESTRING (4.1693621 52.0225901, 4.1690798 52.022383, 4.1685646 52.0219465, 4.1680117 52.021501)",,,,,
7502896,Kerkpad,residential,False,False,76.098,30,"LINESTRING (4.1693621 52.0225901, 4.1686416 52.0230028, 4.1685258 52.0230361)",,,,,
7502980,Hortensiastraat,residential,False,False,83.332,30,"LINESTRING (4.1693621 52.0225901, 4.1701045 52.0231176, 4.1701596 52.0231565)",,,,,
7502971,Wingerdhof,residential,False,True,63.853,30,"LINESTRING (4.1706 52.0227, 4.1700309 52.0222449)",,,,,
7502569,van Goghlaan,tertiary,False,False,38.35,30,"LINESTRING (4.1766599 52.0228803, 4.1770984 52.0230951)",,,,,
7502590,Frans Halsstraat,residential,True,False,102.34599999999999,30,"LINESTRING (4.1766599 52.0228803, 4.1761 52.0226, 4.1757507 52.0224805, 4.1754 52.0224)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,False,195.67600000000004,30,"LINESTRING (4.1766599 52.0228803, 4.1765662 52.022952, 4.1758022 52.0235365, 4.1756189 52.0236767, 4.1754416 52.0238058, 4.1753165 52.0238605, 4.1752046 52.0238838, 4.175031 52.0238896, 4.1747122 52.0238562, 4.1745591 52.0238401)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,True,146.876,30,"LINESTRING (4.1766599 52.0228803, 4.1778545 52.0219605, 4.1780037 52.0218503)",,,,,
7502962,Duinvallei,residential,False,True,66.394,30,"LINESTRING (4.1645814 52.0229908, 4.1651905 52.022526)",,,,,
"[145041408, 7502938, 145041405]",Zeereep,residential,False,"[False, True]",322.61199999999997,30,"LINESTRING (4.1645814 52.0229908, 4.1660184 52.0237238, 4.166099 52.0236634, 4.1666368 52.023266, 4.1665351 52.0232132, 4.1662096 52.0230444, 4.1659924 52.0229317, 4.1656384 52.0227522, 4.1651905 52.022526)",,,,,
7502073,Maris,residential,True,False,147.379,30,"LINESTRING (4.1770984 52.0230951, 4.1757414 52.0241244)",,,,,
7502569,van Goghlaan,tertiary,False,True,38.35,30,"LINESTRING (4.1770984 52.0230951, 4.1766599 52.0228803)",,,,,
7502311,de Masemude,residential,False,True,188.769,30,"LINESTRING (4.1770984 52.0230951, 4.1776144 52.0226992, 4.1778922 52.0224848, 4.1783015 52.0221689, 4.1786212 52.0219217, 4.1786748 52.0218802, 4.1786672 52.0217373)",,,,,
7502569,van Goghlaan,tertiary,False,False,38.429,30,"LINESTRING (4.1770984 52.0230951, 4.1774394 52.0232633, 4.1775565 52.0232895)",,,,,
7502174,Molenbrink,residential,False,False,134.306,30,"LINESTRING (4.17294 52.0231919, 4.1729881 52.0228497, 4.1730508 52.0224254, 4.1731873 52.0223488, 4.1732447 52.0220261)",,,,,
"[7502983, 145041391]","['Molenstraat', 'Molenbrink']",residential,False,False,68.809,30,"LINESTRING (4.17294 52.0231919, 4.1728493 52.0232074, 4.1722026 52.023336, 4.171984 52.0233836)",,,,,
997767225,Molenbrink,residential,False,True,23.618000000000002,30,"LINESTRING (4.17294 52.0231919, 4.1729557 52.0233475, 4.1729811 52.0234018)",,,,,
7502379,Breitner,living_street,False,False,8.192,15,"LINESTRING (4.1775565 52.0232895, 4.1775319 52.0233616)",,,,,
7502569,van Goghlaan,tertiary,False,True,38.429,30,"LINESTRING (4.1775565 52.0232895, 4.1774394 52.0232633, 4.1770984 52.0230951)",,,,,
"[7502892, 269037006, 269037007]",Molenerf,residential,False,False,124.959,30,"LINESTRING (4.171984 52.0233836, 4.1719043 52.0233236, 4.1718455 52.0232615, 4.1717298 52.0231481, 4.1716576 52.0230813, 4.1715823 52.0230801, 4.1713455 52.0231782, 4.171195 52.0232406, 4.1710012 52.0233208, 4.1709583 52.0233386, 4.1706194 52.0234784)",,,,,building_passage
"[145041391, 7502983]","['Molenstraat', 'Molenbrink']",residential,False,True,68.809,30,"LINESTRING (4.171984 52.0233836, 4.1722026 52.023336, 4.1728493 52.0232074, 4.17294 52.0231919)",,,,,
7502379,Breitner,living_street,False,True,8.192,15,"LINESTRING (4.1775319 52.0233616, 4.1775565 52.0232895)",,,,,
7502379,Breitner,living_street,False,False,95.184,15,"LINESTRING (4.1775319 52.0233616, 4.1777412 52.0234383, 4.1778351 52.0235908, 4.1778745 52.0236548, 4.1779186 52.0237264, 4.1780146 52.0237754, 4.1784002 52.023992)",,,,,
144836774,Maris,living_street,False,True,50.352000000000004,15,"LINESTRING (4.1775319 52.0233616, 4.1772529 52.0234107, 4.1769639 52.0236195)",,,,,
997827547,Acaciastraat,residential,False,False,38.683,30,"LINESTRING (4.1706194 52.0234784, 4.1709159 52.0237746)",,,,,
"[7502892, 269037006, 269037007]",Molenerf,residential,False,True,124.95899999999999,30,"LINESTRING (4.1706194 52.0234784, 4.1709583 52.0233386, 4.1710012 52.0233208, 4.171195 52.0232406, 4.1713455 52.0231782, 4.1715823 52.0230801, 4.1716576 52.0230813, 4.1717298 52.0231481, 4.1718455 52.0232615, 4.1719043 52.0233236, 4.171984 52.0233836)",,,,,building_passage
997827547,Acaciastraat,residential,False,True,47.662,30,"LINESTRING (4.1706194 52.0234784, 4.1705327 52.0234139, 4.1703564 52.0232902, 4.1702252 52.023202, 4.1701596 52.0231565)",,,,,
7502425,Dr van den Brinkstraat,residential,False,False,15.298,30,"LINESTRING (4.1735617 52.0236303, 4.173517 52.0237651)",,,,,
7502429,Burgemeester Kampschöerstraat,residential,False,False,72.897,30,"LINESTRING (4.1735617 52.0236303, 4.1746118 52.023741)",,,,,
7502425,Dr van den Brinkstraat,residential,False,True,184.152,30,"LINESTRING (4.1735617 52.0236303, 4.1738395 52.0226974, 4.1740467 52.0220013)",,,,,
7502554,Maris,living_street,False,False,57.772,15,"LINESTRING (4.1769639 52.0236195, 4.1772519 52.0241079)",,,,,
144836774,Maris,living_street,False,False,50.352000000000004,15,"LINESTRING (4.1769639 52.0236195, 4.1772529 52.0234107, 4.1775319 52.0233616)",,,,,
144836774,Maris,living_street,False,True,75.765,15,"LINESTRING (4.1769639 52.0236195, 4.1765551 52.0239264, 4.1765151 52.0240275, 4.1763987 52.0241132, 4.1762979 52.024143)",,,,,
7502429,Burgemeester Kampschöerstraat,residential,False,True,72.897,30,"LINESTRING (4.1746118 52.023741, 4.1735617 52.0236303)",,,,,
7502552,Rembrandtstraat,residential,False,False,11.594,30,"LINESTRING (4.1746118 52.023741, 4.1745591 52.0238401)",,,,,
7502552,Rembrandtstraat,residential,False,True,158.56599999999997,30,"LINESTRING (4.1746118 52.023741, 4.1746363 52.0236994, 4.1754 52.0224)",,,,,
997827547,Acaciastraat,residential,False,True,38.683,30,"LINESTRING (4.1709159 52.0237746, 4.1706194 52.0234784)",,,,,
7502797,Ahornstraat,residential,True,False,68.802,30,"LINESTRING (4.1709159 52.0237746, 4.170232 52.0240196, 4.1700668 52.0241035)",,,,,
7502809,Acaciastraat,residential,False,False,54.64,30,"LINESTRING (4.1709159 52.0237746, 4.1709447 52.023806, 4.1709718 52.0238333, 4.1713309 52.0241944)",,,,,
7502425,Dr van den Brinkstraat,residential,False,True,15.298,30,"LINESTRING (4.173517 52.0237651, 4.1735617 52.0236303)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,False,36.91,30,"LINESTRING (4.173517 52.0237651, 4.1730449 52.0239257)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,True,71.901,30,"LINESTRING (4.173517 52.0237651, 4.1736149 52.0237616, 4.1745591 52.0238401)",,,,,
7502552,Rembrandtstraat,residential,False,True,11.594,30,"LINESTRING (4.1745591 52.0238401, 4.1746118 52.023741)",,,,,
7502566,Amandelgaarde,residential,False,False,43.536,30,"LINESTRING (4.1745591 52.0238401, 4.1744525 52.0240988, 4.1744335 52.0242229)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,False,71.901,30,"LINESTRING (4.1745591 52.0238401, 4.1736149 52.0237616, 4.173517 52.0237651)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,True,195.676,30,"LINESTRING (4.1745591 52.0238401, 4.1747122 52.0238562, 4.175031 52.0238896, 4.1752046 52.0238838, 4.1753165 52.0238605, 4.1754416 52.0238058, 4.1756189 52.0236767, 4.1758022 52.0235365, 4.1765662 52.022952, 4.1766599 52.0228803)",,,,,
7502676,Burgemeester Kampschöerstraat,tertiary,False,True,36.91,30,"LINESTRING (4.1730449 52.0239257, 4.173517 52.0237651)",,,,,
7502605,Molenbrink,residential,True,False,60.114,30,"LINESTRING (4.1730449 52.0239257, 4.1729447 52.0238158, 4.1729811 52.0234018)",,,,,
