osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
7269714,Loonsweer,residential,False,False,44.826,"LINESTRING (4.9015014 51.8035721, 4.9015785 51.8039724)",,
7269848,Loonsweer,residential,False,False,44.116,"LINESTRING (4.9015014 51.8035721, 4.900915 51.8036199, 4.900865 51.8036176)",,
7269848,Loonsweer,residential,False,True,43.445,"LINESTRING (4.9003254 51.8036856, 4.9006037 51.8036609, 4.9006654 51.8036883, 4.9008423 51.8036757, 4.900865 51.8036176)",,
7269848,Loonsweer,residential,False,False,43.445,"LINESTRING (4.900865 51.8036176, 4.9008423 51.8036757, 4.9006654 51.8036883, 4.9006037 51.8036609, 4.9003254 51.8036856)",,
7269848,Loonsweer,residential,False,True,44.116,"LINESTRING (4.900865 51.8036176, 4.900915 51.8036199, 4.9015014 51.8035721)",,
7269474,de Graaff,residential,False,False,77.105,"LINESTRING (4.90315 51.80364, 4.9030527 51.8036607, 4.9020926 51.8038709)",,
7269571,Werkina,residential,False,False,72.549,"LINESTRING (4.90315 51.80364, 4.90322 51.80373, 4.9035205 51.8042504)",,
7269620,Wittingsweer,residential,False,False,37.436,"LINESTRING (4.89848 51.80378, 4.898558 51.8041132)",,
7269474,de Graaff,residential,False,False,37.107,"LINESTRING (4.9020926 51.8038709, 4.9015785 51.8039724)",,
7269630,Sluyterstraat,residential,False,False,92.318,"LINESTRING (4.9020926 51.8038709, 4.90251 51.80466)",,
7269474,de Graaff,residential,False,True,77.105,"LINESTRING (4.9020926 51.8038709, 4.9030527 51.8036607, 4.90315 51.80364)",,
7269468,Eemsteyn,unclassified,False,False,40.702,"LINESTRING (4.9057134 51.8038609, 4.9053015 51.8038983, 4.9051288 51.8039181)",,
7269636,Voetweyde,residential,False,False,127.815,"LINESTRING (4.8974833 51.8039222, 4.89704 51.80406, 4.89718 51.80466, 4.89725 51.80473, 4.89735 51.80479, 4.8973909 51.8048531)",,
7269636,Voetweyde,residential,False,True,33.322,"LINESTRING (4.8974833 51.8039222, 4.8977696 51.8038624, 4.8979505 51.8038478)",,
7269796,Voetweyde,residential,False,False,68.679,"LINESTRING (4.8974833 51.8039222, 4.8975413 51.8040499, 4.8976028 51.8042977, 4.8976573 51.8043264, 4.8979611 51.8042977)",,
7269468,Eemsteyn,unclassified,False,True,40.702,"LINESTRING (4.9051288 51.8039181, 4.9053015 51.8038983, 4.9057134 51.8038609)",,
7269889,Eemsteyn,residential,False,False,119.81700000000001,"LINESTRING (4.9051288 51.8039181, 4.9051245 51.803941, 4.9051132 51.8039601, 4.9050917 51.803977, 4.9050625 51.8039941, 4.9050232 51.8040056, 4.9035205 51.8042504)",,
7269474,de Graaff,residential,False,False,43.806,"LINESTRING (4.9015785 51.8039724, 4.9009772 51.8041026)",,
7269474,de Graaff,residential,False,True,37.107,"LINESTRING (4.9015785 51.8039724, 4.9020926 51.8038709)",,
7269714,Loonsweer,residential,False,True,44.826,"LINESTRING (4.9015785 51.8039724, 4.9015014 51.8035721)",,
7269477,Wittingsweer,residential,False,False,44.977,"LINESTRING (4.899318 51.8040232, 4.8994347 51.8044212)",,
7269682,Wittingsweer,residential,False,False,53.811,"LINESTRING (4.899318 51.8040232, 4.898668 51.8040732, 4.898558 51.8041132)",,
7269474,de Graaff,residential,False,False,78.52,"LINESTRING (4.9009772 51.8041026, 4.8998949 51.8043279)",,
7269474,de Graaff,residential,False,True,43.806,"LINESTRING (4.9009772 51.8041026, 4.9015785 51.8039724)",,
7269895,Postelstraat,residential,False,False,93.099,"LINESTRING (4.9009772 51.8041026, 4.90139 51.8049)",,
7269620,Wittingsweer,residential,False,True,37.436,"LINESTRING (4.898558 51.8041132, 4.89848 51.80378)",,
7269682,Wittingsweer,residential,False,False,26.946,"LINESTRING (4.898558 51.8041132, 4.898328 51.8041332, 4.8981684 51.8041353)",,
7269682,Wittingsweer,residential,False,True,53.811,"LINESTRING (4.898558 51.8041132, 4.898668 51.8040732, 4.899318 51.8040232)",,
7269682,Wittingsweer,residential,False,True,26.946,"LINESTRING (4.8981684 51.8041353, 4.898328 51.8041332, 4.898558 51.8041132)",,
7269571,Werkina,residential,False,False,189.90800000000002,"LINESTRING (4.9035205 51.8042504, 4.903636 51.8044607, 4.9039142 51.8049468, 4.904244 51.8055806, 4.9043948 51.8058703)",,
7269571,Werkina,residential,False,True,72.549,"LINESTRING (4.9035205 51.8042504, 4.90322 51.80373, 4.90315 51.80364)",,
7269889,Eemsteyn,residential,False,True,119.81700000000001,"LINESTRING (4.9035205 51.8042504, 4.9050232 51.8040056, 4.9050625 51.8039941, 4.9050917 51.803977, 4.9051132 51.8039601, 4.9051245 51.803941, 4.9051288 51.8039181)",,
7269796,Voetweyde,residential,False,True,68.679,"LINESTRING (4.8979611 51.8042977, 4.8976573 51.8043264, 4.8976028 51.8042977, 4.8975413 51.8040499, 4.8974833 51.8039222)",,
7269474,de Graaff,residential,False,False,33.299,"LINESTRING (4.8998949 51.8043279, 4.8994347 51.8044212)",,
7269474,de Graaff,residential,False,True,78.52,"LINESTRING (4.8998949 51.8043279, 4.9009772 51.8041026)",,
7269575,Bentlaken,residential,False,False,93.56,"LINESTRING (4.8998949 51.8043279, 4.9003224 51.8051267)",,
7269474,de Graaff,residential,False,False,94.944,"LINESTRING (4.8994347 51.8044212, 4.8981311 51.8047028)",,
7269474,de Graaff,residential,False,True,33.299,"LINESTRING (4.8994347 51.8044212, 4.8998949 51.8043279)",,
7269477,Wittingsweer,residential,False,True,44.977,"LINESTRING (4.8994347 51.8044212, 4.899318 51.8040232)",,
7269885,Talingpad,unclassified,False,False,52.196000000000005,"LINESTRING (4.8944235 51.8044633, 4.89427 51.80459, 4.8946228 51.8048118)",,
7269632,Talingpad,residential,False,False,69.783,"LINESTRING (4.8953628 51.8045753, 4.8951835 51.8044789, 4.8951252 51.8045134, 4.8946228 51.8048118)",,
7269630,Sluyterstraat,residential,False,True,92.318,"LINESTRING (4.90251 51.80466, 4.9020926 51.8038709)",,
7269443,Sluyterstraat,residential,False,False,73.712,"LINESTRING (4.90251 51.80466, 4.9024291 51.8047204, 4.902441 51.8047869, 4.90262 51.80513, 4.90269 51.80518, 4.9028348 51.8051958)",,
7269443,Sluyterstraat,residential,False,True,72.221,"LINESTRING (4.90251 51.80466, 4.9026751 51.8046954, 4.9028289 51.8049464, 4.9029129 51.8051337, 4.9028348 51.8051958)",,
7269474,de Graaff,residential,False,False,53.568,"LINESTRING (4.8981311 51.8047028, 4.8973909 51.8048531)",,
7269474,de Graaff,residential,False,True,94.944,"LINESTRING (4.8981311 51.8047028, 4.8994347 51.8044212)",,
7269815,Floreffestraat,residential,False,False,228.402,"LINESTRING (4.8981311 51.8047028, 4.89839 51.80517, 4.8984328 51.8051923, 4.89915 51.80506, 4.89921 51.80513, 4.8993362 51.8053314, 4.8995523 51.8056762, 4.8996694 51.8058833, 4.8996702 51.805962, 4.8996315 51.8060588)",,
7269555,Zaagbekstraat,residential,False,False,90.92,"LINESTRING (4.8926435 51.804734, 4.89268 51.80478, 4.89276 51.80521, 4.89282 51.80529, 4.89305 51.80549)",,
7269555,Zaagbekstraat,residential,False,True,81.644,"LINESTRING (4.8926435 51.804734, 4.8925683 51.8046872, 4.8924878 51.8046664, 4.8919339 51.804704, 4.89176 51.80473, 4.89173 51.80477, 4.8917248 51.804885)",,
7269791,Smientpad,unclassified,False,False,94.722,"LINESTRING (4.8926435 51.804734, 4.89375 51.80466, 4.8937854 51.8048222)",,
7269632,Talingpad,residential,False,False,141.28999999999996,"LINESTRING (4.8946228 51.8048118, 4.8944879 51.8049128, 4.89439 51.80487, 4.89432 51.8048833, 4.8942591 51.8049335, 4.8940719 51.8050423, 4.8940005 51.8050901, 4.89397 51.80514, 4.89391 51.8052, 4.89383 51.80524, 4.89339 51.80535, 4.89305 51.80549)",,
7269632,Talingpad,residential,False,True,69.783,"LINESTRING (4.8946228 51.8048118, 4.8951252 51.8045134, 4.8951835 51.8044789, 4.8953628 51.8045753)",,
7269885,Talingpad,unclassified,False,True,52.196000000000005,"LINESTRING (4.8946228 51.8048118, 4.89427 51.80459, 4.8944235 51.8044633)",,
7269474,de Graaff,residential,False,True,53.568,"LINESTRING (4.8973909 51.8048531, 4.8981311 51.8047028)",,
7269448,de Graaff,unclassified,False,False,113.608,"LINESTRING (4.8973909 51.8048531, 4.89753 51.80548, 4.89754 51.8056, 4.8975107 51.80578, 4.8974605 51.8058622)",,
7269636,Voetweyde,residential,False,True,127.815,"LINESTRING (4.8973909 51.8048531, 4.89735 51.80479, 4.89725 51.80473, 4.89718 51.80466, 4.89704 51.80406, 4.8974833 51.8039222)",,
7269791,Smientpad,unclassified,False,True,94.722,"LINESTRING (4.8937854 51.8048222, 4.89375 51.80466, 4.8926435 51.804734)",,
7269555,Zaagbekstraat,residential,False,False,81.64399999999999,"LINESTRING (4.8917248 51.804885, 4.89173 51.80477, 4.89176 51.80473, 4.8919339 51.804704, 4.8924878 51.8046664, 4.8925683 51.8046872, 4.8926435 51.804734)",,
7269555,Zaagbekstraat,residential,False,True,50.714,"LINESTRING (4.8917248 51.804885, 4.8917561 51.8050407, 4.8922369 51.8050071)",,
7269895,Postelstraat,residential,False,True,93.099,"LINESTRING (4.90139 51.8049, 4.9009772 51.8041026)",,
7269785,Postelstraat,residential,False,False,70.54,"LINESTRING (4.90139 51.8049, 4.9013376 51.8049572, 4.90156 51.8054, 4.9017241 51.8054269)",,
7269785,Postelstraat,residential,False,True,71.886,"LINESTRING (4.90139 51.8049, 4.9015361 51.8049147, 4.9015813 51.8049529, 4.9017955 51.805354, 4.9017241 51.8054269)",,
7269555,Zaagbekstraat,residential,False,False,50.714,"LINESTRING (4.8922369 51.8050071, 4.8917561 51.8050407, 4.8917248 51.804885)",,
7269575,Bentlaken,residential,False,True,93.56,"LINESTRING (4.9003224 51.8051267, 4.8998949 51.8043279)",,
7269733,Bentlaken,residential,False,False,72.76100000000001,"LINESTRING (4.9003224 51.8051267, 4.900232 51.8051824, 4.9002548 51.8052768, 4.9004355 51.8055901, 4.90047 51.80563, 4.9005485 51.8056537, 4.9006263 51.8056542)",,
7269733,Bentlaken,residential,False,True,71.868,"LINESTRING (4.9003224 51.8051267, 4.9004423 51.8051387, 4.9004954 51.8051585, 4.9007005 51.8055386, 4.9007001 51.8055997, 4.9006263 51.8056542)",,
7269520,Snellenweer,unclassified,False,False,41.76,"LINESTRING (4.8961351 51.8051528, 4.8961938 51.8055266)",,
7269447,Pauwelsweer,unclassified,False,False,82.166,"LINESTRING (4.8961351 51.8051528, 4.8955214 51.8051934, 4.895352 51.8051904, 4.8950638 51.8053693)",,
7269443,Sluyterstraat,residential,False,False,105.683,"LINESTRING (4.9028348 51.8051958, 4.9033143 51.8060988)",,
7269443,Sluyterstraat,residential,False,False,72.221,"LINESTRING (4.9028348 51.8051958, 4.9029129 51.8051337, 4.9028289 51.8049464, 4.9026751 51.8046954, 4.90251 51.80466)",,
7269443,Sluyterstraat,residential,False,True,73.712,"LINESTRING (4.9028348 51.8051958, 4.90269 51.80518, 4.90262 51.80513, 4.902441 51.8047869, 4.9024291 51.8047204, 4.90251 51.80466)",,
7269447,Pauwelsweer,unclassified,False,False,17.196,"LINESTRING (4.8950638 51.8053693, 4.8948922 51.8054818)",,
7269752,Pauwelsweer,residential,False,False,54.681999999999995,"LINESTRING (4.8950638 51.8053693, 4.8952338 51.8054633, 4.8952521 51.8055419, 4.8951624 51.8055832, 4.89506 51.80557, 4.895 51.80555, 4.8948922 51.8054818)",,
7269447,Pauwelsweer,unclassified,False,True,82.166,"LINESTRING (4.8950638 51.8053693, 4.895352 51.8051904, 4.8955214 51.8051934, 4.8961351 51.8051528)",,
7269785,Postelstraat,residential,False,False,106.468,"LINESTRING (4.9017241 51.8054269, 4.9022121 51.8063356)",,
7269785,Postelstraat,residential,False,False,71.886,"LINESTRING (4.9017241 51.8054269, 4.9017955 51.805354, 4.9015813 51.8049529, 4.9015361 51.8049147, 4.90139 51.8049)",,
7269785,Postelstraat,residential,False,True,70.54,"LINESTRING (4.9017241 51.8054269, 4.90156 51.8054, 4.9013376 51.8049572, 4.90139 51.8049)",,
7269447,Pauwelsweer,unclassified,False,True,17.196,"LINESTRING (4.8948922 51.8054818, 4.8950638 51.8053693)",,
7269752,Pauwelsweer,residential,False,True,54.682,"LINESTRING (4.8948922 51.8054818, 4.895 51.80555, 4.89506 51.80557, 4.8951624 51.8055832, 4.8952521 51.8055419, 4.8952338 51.8054633, 4.8950638 51.8053693)",,
7269447,Pauwelsweer,unclassified,False,False,65.429,"LINESTRING (4.8948922 51.8054818, 4.8946559 51.8056296, 4.89456 51.80569, 4.89454 51.80578, 4.8945812 51.8059835)",,
7269555,Zaagbekstraat,residential,False,False,72.791,"LINESTRING (4.89305 51.80549, 4.8931 51.80558, 4.8931544 51.8057956, 4.89321 51.8059, 4.8932983 51.8060134, 4.8933045 51.8061188)",,
7269555,Zaagbekstraat,residential,False,True,90.92,"LINESTRING (4.89305 51.80549, 4.89282 51.80529, 4.89276 51.80521, 4.89268 51.80478, 4.8926435 51.804734)",,
7269632,Talingpad,residential,False,True,141.29,"LINESTRING (4.89305 51.80549, 4.89339 51.80535, 4.89383 51.80524, 4.89391 51.8052, 4.89397 51.80514, 4.8940005 51.8050901, 4.8940719 51.8050423, 4.8942591 51.8049335, 4.89432 51.8048833, 4.89439 51.80487, 4.8944879 51.8049128, 4.8946228 51.8048118)",,
7269733,Bentlaken,residential,False,False,107.669,"LINESTRING (4.9006263 51.8056542, 4.9011186 51.8065734)",,
7269733,Bentlaken,residential,False,False,71.868,"LINESTRING (4.9006263 51.8056542, 4.9007001 51.8055997, 4.9007005 51.8055386, 4.9004954 51.8051585, 4.9004423 51.8051387, 4.9003224 51.8051267)",,
7269733,Bentlaken,residential,False,True,72.76100000000001,"LINESTRING (4.9006263 51.8056542, 4.9005485 51.8056537, 4.90047 51.80563, 4.9004355 51.8055901, 4.9002548 51.8052768, 4.900232 51.8051824, 4.9003224 51.8051267)",,
7269566,Ganzepad,residential,False,False,47.54599999999999,"LINESTRING (4.8915457 51.8057074, 4.89201 51.80568, 4.89211 51.80577, 4.89211 51.8058)",,
7269906,Eendepad,residential,False,True,20.738,"LINESTRING (4.89211 51.8058, 4.8921113 51.8059865)",,
7269566,Ganzepad,residential,False,True,47.546,"LINESTRING (4.89211 51.8058, 4.89211 51.80577, 4.89201 51.80568, 4.8915457 51.8057074)",,
7269906,Eendepad,residential,False,False,30.253,"LINESTRING (4.89211 51.8058, 4.8922508 51.8058, 4.89255 51.8058)",,
7269906,Eendepad,residential,False,True,30.253,"LINESTRING (4.89255 51.8058, 4.8922508 51.8058, 4.89211 51.8058)",,
