osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel
7239493,Parklaan,residential,False,False,372.71700000000004,"LINESTRING (4.52786 51.58487, 4.5287 51.58532, 4.53022 51.58618, 4.5303053 51.5862331, 4.5308204 51.5865535, 4.531651 51.5870848, 4.5317602 51.5871539, 4.5317828 51.5871682)",,
7240264,Ankerstraat,unclassified,False,False,166.96099999999998,"LINESTRING (4.52786 51.58487, 4.527026 51.5856581, 4.526949 51.5857309, 4.5267663 51.5859141, 4.5265459 51.58613)",,
7240268,Spuilaan,residential,False,False,70.655,"LINESTRING (4.5210496 51.5857012, 4.5214209 51.5857703, 4.5213799 51.5858555, 4.5212758 51.5860714, 4.5212703 51.5860826, 4.5212387 51.5861483)",,
7240269,Ankerstraat,unclassified,False,False,46.12,"LINESTRING (4.52598 51.58591, 4.5265459 51.58613)",,
7240239,Spuilaan,unclassified,False,False,83.418,"LINESTRING (4.522427 51.5859327, 4.5219306 51.5858351, 4.5218805 51.5859342, 4.5218723 51.5859505, 4.5217637 51.5861654, 4.5217249 51.5862422)",,
7240213,Spuilaan,unclassified,False,False,77.03199999999998,"LINESTRING (4.5229333 51.5860234, 4.5233284 51.5860981, 4.5232771 51.5862007, 4.523182 51.5863908, 4.5231601 51.5864344, 4.52312 51.5865146)",,
7240264,Ankerstraat,unclassified,False,False,56.563,"LINESTRING (4.5265459 51.58613, 4.5261085 51.58656)",,
7240269,Ankerstraat,unclassified,False,True,46.12,"LINESTRING (4.5265459 51.58613, 4.52598 51.58591)",,
7240264,Ankerstraat,unclassified,False,True,166.96099999999998,"LINESTRING (4.5265459 51.58613, 4.5267663 51.5859141, 4.526949 51.5857309, 4.527026 51.5856581, 4.52786 51.58487)",,
7240268,Spuilaan,residential,False,True,70.655,"LINESTRING (4.5212387 51.5861483, 4.5212703 51.5860826, 4.5212758 51.5860714, 4.5213799 51.5858555, 4.5214209 51.5857703, 4.5210496 51.5857012)",,
1124088542,Spuilaan,unclassified,False,False,35.176,"LINESTRING (4.5212387 51.5861483, 4.5213611 51.5861719, 4.5217249 51.5862422)",,
7240239,Spuilaan,unclassified,False,True,83.418,"LINESTRING (4.5217249 51.5862422, 4.5217637 51.5861654, 4.5218723 51.5859505, 4.5218805 51.5859342, 4.5219306 51.5858351, 4.522427 51.5859327)",,
1124088542,Spuilaan,unclassified,False,False,65.879,"LINESTRING (4.5217249 51.5862422, 4.5217385 51.5862449, 4.5224023 51.5863745, 4.5226346 51.5864198)",,
1124088542,Spuilaan,unclassified,False,True,35.176,"LINESTRING (4.5217249 51.5862422, 4.5213611 51.5861719, 4.5212387 51.5861483)",,
7240210,Spuilaan,unclassified,False,False,72.304,"LINESTRING (4.5241614 51.586299, 4.5237719 51.5862233, 4.523641 51.5864841, 4.5236223 51.5865215, 4.5235819 51.586602)",,
7240208,Ankerstraat,unclassified,False,False,37.504,"LINESTRING (4.52566 51.58637, 4.5261085 51.58656)",,
1124088542,Spuilaan,unclassified,False,False,8.755,"LINESTRING (4.52312 51.5865146, 4.5232409 51.5865382)",,
1124088542,Spuilaan,unclassified,False,True,35.154,"LINESTRING (4.52312 51.5865146, 4.5226346 51.5864198)",,
7240213,Spuilaan,unclassified,False,True,77.032,"LINESTRING (4.52312 51.5865146, 4.5231601 51.5864344, 4.523182 51.5863908, 4.5232771 51.5862007, 4.5233284 51.5860981, 4.5229333 51.5860234)",,
7240198,Jaap Edenlaan,unclassified,False,False,91.034,"LINESTRING (4.5232409 51.5865382, 4.5228258 51.5873152)",,
1124088542,Spuilaan,unclassified,False,False,24.604,"LINESTRING (4.5232409 51.5865382, 4.5235819 51.586602)",,
1124088542,Spuilaan,unclassified,False,True,8.755,"LINESTRING (4.5232409 51.5865382, 4.52312 51.5865146)",,
7240233,Bourgognekruisstraat,unclassified,False,False,55.614000000000004,"LINESTRING (4.5252732 51.5865517, 4.5255278 51.58667, 4.5253506 51.5868458, 4.5253145 51.5869383)",,
7240208,Ankerstraat,unclassified,False,True,37.504,"LINESTRING (4.5261085 51.58656, 4.52566 51.58637)",,
7240264,Ankerstraat,unclassified,False,True,56.563,"LINESTRING (4.5261085 51.58656, 4.5265459 51.58613)",,
7240264,Ankerstraat,unclassified,False,False,51.251000000000005,"LINESTRING (4.5261085 51.58656, 4.5258105 51.5868317, 4.5257663 51.5868893, 4.5257485 51.5869567)",,
1124088542,Spuilaan,unclassified,False,True,24.604,"LINESTRING (4.5235819 51.586602, 4.5232409 51.5865382)",,
7240210,Spuilaan,unclassified,False,True,72.304,"LINESTRING (4.5235819 51.586602, 4.5236223 51.5865215, 4.523641 51.5864841, 4.5237719 51.5862233, 4.5241614 51.586299)",,
1124088542,Spuilaan,unclassified,False,False,71.318,"LINESTRING (4.5235819 51.586602, 4.5242116 51.586723, 4.5245694 51.5867888)",,
