osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,access,bridge,junction
46267580,False,,Մ-3,trunk,False,186.795,"LINESTRING (44.357906 40.2917878, 44.3586248 40.2928864, 44.358877 40.2932955)",Սիսակյան փողոց,60,,,
46267580,False,,Մ-3,trunk,True,116.94200000000001,"LINESTRING (44.357906 40.2917878, 44.3574008 40.2908829, 44.3573658 40.2908202)",Սիսակյան փողոց,60,,,
131881898,False,,,residential,False,168.23,"LINESTRING (44.3561918 40.2930453, 44.3548375 40.2941507)",Զորավար Անդրանիկի փողոց,,,,
131881898,False,,,residential,True,151.628,"LINESTRING (44.3561918 40.2930453, 44.357157 40.2921646, 44.35734 40.2920001)",Զորավար Անդրանիկի փողոց,,,,
190406164,False,,,residential,False,207.392,"LINESTRING (44.3561918 40.2930453, 44.3557029 40.2927223, 44.3554132 40.2926086, 44.3552635 40.2924839, 44.3549624 40.2922934, 44.3547738 40.2922239, 44.3546236 40.2921883, 44.3544837 40.2918277)",Ոսկանյան փողոց,,,,
190406164,False,,,residential,True,209.30400000000003,"LINESTRING (44.3561918 40.2930453, 44.3564175 40.2932379, 44.3566676 40.2930998, 44.3567874 40.2931272, 44.3570811 40.2931576, 44.3573453 40.2932605, 44.3578501 40.293451, 44.3581745 40.29362, 44.3583164 40.2936469)",Ոսկանյան փողոց,,,,
423224874,False,,,living_street,False,97.965,"LINESTRING (44.3521242 40.2942075, 44.3523162 40.2939104, 44.3525088 40.2934982, 44.3525518 40.2933909)",,,,,
133053291,False,,,residential,True,135.83800000000002,"LINESTRING (44.3568921 40.2953332, 44.3570852 40.2952759, 44.3573695 40.2952964, 44.3584585 40.2954559)",Գրիգոր Ղափանցյան փոզոց,,,,
190406296,False,,Հ-19,primary,False,218.388,"LINESTRING (44.3568921 40.2953332, 44.3560713 40.2948258, 44.3548375 40.2941507)",Վարդգես Պետրոսյան փողոց,,,,
133053291,False,,,residential,False,135.83800000000002,"LINESTRING (44.3584585 40.2954559, 44.3573695 40.2952964, 44.3570852 40.2952759, 44.3568921 40.2953332)",Գրիգոր Ղափանցյան փոզոց,,,,
133053291,False,,,residential,True,116.282,"LINESTRING (44.3584585 40.2954559, 44.3588877 40.2955091, 44.3595424 40.295649, 44.3597822 40.2957181)",Գրիգոր Ղափանցյան փոզոց,,,,
"[422350661, 376839262]",False,,,"['living_street', 'residential']","[False, True]",211.297,"LINESTRING (44.3584585 40.2954559, 44.3584641 40.2951886, 44.3585213 40.2945686, 44.358539 40.2943574, 44.3586348 40.2941213, 44.3586022 40.2939449, 44.3585644 40.2938608, 44.3583164 40.2936469)",,,,,
133180754,False,,,residential,False,497.204,"LINESTRING (44.3578845 40.2906318, 44.3580776 40.2907505, 44.3583539 40.2908507, 44.3586316 40.2912052, 44.3589842 40.2917162, 44.3594746 40.2923032, 44.3595881 40.2924363, 44.360276 40.2931097, 44.3606466 40.2935106, 44.3612261 40.2942477)",Գետափնյա փողոց,,,,
"[404550442, 404550443, 404550444]",False,2,Մ-3,trunk,"[False, True]",216.28500000000003,"LINESTRING (44.3578845 40.2906318, 44.3582276 40.2904847, 44.3596996 40.2898947, 44.3601428 40.289729)",Երևանյան փողոց,60,yes,yes,
404550442,False,2,Մ-3,trunk,True,48.727,"LINESTRING (44.3578845 40.2906318, 44.3574416 40.2907927, 44.3573658 40.2908202)",Երևանյան փողոց,60,yes,,
190390378,False,,,residential,False,316.104,"LINESTRING (44.3591365 40.2869547, 44.3574232 40.2876365, 44.357104 40.2877307, 44.3567714 40.2878043, 44.355999 40.2879741, 44.3557484 40.2879725, 44.3557119 40.287945)",Երջանկության փ․,,,,
190390378,False,,,residential,True,35.102000000000004,"LINESTRING (44.3591365 40.2869547, 44.3593544 40.2868631, 44.3594947 40.2867968)",Երջանկության փ․,,,,
190390378,False,,,residential,False,7.91,"LINESTRING (44.3552828 40.2873542, 44.355239 40.2872914)",Երջանկության փ․,,,,
190390378,False,,,residential,True,75.70400000000001,"LINESTRING (44.3552828 40.2873542, 44.3556084 40.2878673, 44.3557119 40.287945)",Երջանկության փ․,,,,
579383033,False,,,residential,True,72.765,"LINESTRING (44.3576874 40.2898478, 44.3576447 40.2899661, 44.3574893 40.2900311, 44.3569887 40.2901379)",,,,,
190406290,False,,,residential,False,295.31600000000003,"LINESTRING (44.3569887 40.2901379, 44.356816 40.2896916, 44.3564152 40.2896296, 44.3560843 40.2896194, 44.3558841 40.2897197, 44.3557723 40.2897939, 44.355555 40.2898277, 44.355379 40.2898504, 44.3552411 40.2899105, 44.3544135 40.2904467, 44.3543549 40.2905075)",,,,,
579383033,False,,,residential,False,72.765,"LINESTRING (44.3569887 40.2901379, 44.3574893 40.2900311, 44.3576447 40.2899661, 44.3576874 40.2898478)",,,,,
579383033,False,,,residential,True,114.77,"LINESTRING (44.3569887 40.2901379, 44.3568757 40.2901846, 44.3568027 40.2902515, 44.3567625 40.2903251, 44.3567223 40.290675, 44.3566885 40.2910903)",,,,,
190406227,False,,,residential,True,18.035,"LINESTRING (44.3541819 40.2904132, 44.3543549 40.2905075)",,,,,
360172464,False,,Տ-1-77,primary,False,26.158,"LINESTRING (44.3562676 40.2912581, 44.3565409 40.2911491)",Գրիգոր Նարեկացի փողոց,60,,,
190406227,False,,,residential,False,183.461,"LINESTRING (44.3562676 40.2912581, 44.3551734 40.2909261, 44.3543549 40.2905075)",,,,,
360172464,False,,Տ-1-77,primary,True,164.254,"LINESTRING (44.3562676 40.2912581, 44.3548625 40.2917409, 44.3544837 40.2918277)",Գրիգոր Նարեկացի փողոց,60,,,
360172464,False,,Տ-1-77,primary,True,107.285,"LINESTRING (44.3544837 40.2918277, 44.3532496 40.2920394)",Գրիգոր Նարեկացի փողոց,60,,,
190406164,False,,,residential,True,207.39200000000002,"LINESTRING (44.3544837 40.2918277, 44.3546236 40.2921883, 44.3547738 40.2922239, 44.3549624 40.2922934, 44.3552635 40.2924839, 44.3554132 40.2926086, 44.3557029 40.2927223, 44.3561918 40.2930453)",Ոսկանյան փողոց,,,,
360172464,False,,Տ-1-77,primary,False,164.254,"LINESTRING (44.3544837 40.2918277, 44.3548625 40.2917409, 44.3562676 40.2912581)",Գրիգոր Նարեկացի փողոց,60,,,
360172464,False,,Տ-1-77,primary,False,8.75,"LINESTRING (44.3531477 40.2920517, 44.3532496 40.2920394)",Գրիգոր Նարեկացի փողոց,60,,,
1155707627,False,,,residential,False,20.136,"LINESTRING (44.3531477 40.2920517, 44.3529908 40.2919158)",,,,,
190406295,False,,,living_street,False,164.418,"LINESTRING (44.3616684 40.2945723, 44.3615618 40.2948852, 44.3615141 40.2949288, 44.3609861 40.295171, 44.3606426 40.2953297, 44.3602663 40.2954764)",,,,,
1137628012,False,,,residential,True,52.084,"LINESTRING (44.3616684 40.2945723, 44.3613337 40.2943359, 44.3612261 40.2942477)",Սաժումյան փողոց,,,,
46267580,False,,Մ-3,trunk,True,140.475,"LINESTRING (44.3602663 40.2954764, 44.3600249 40.2950509, 44.3595689 40.2943308)",Սիսակյան փողոց,60,,,
190406295,False,,,living_street,False,73.402,"LINESTRING (44.3602663 40.2954764, 44.360107 40.2955503, 44.3599436 40.2954115, 44.3598516 40.2955522, 44.3598051 40.2956622, 44.3597822 40.2957181)",,,,,
190406295,False,,,living_street,True,164.418,"LINESTRING (44.3602663 40.2954764, 44.3606426 40.2953297, 44.3609861 40.295171, 44.3615141 40.2949288, 44.3615618 40.2948852, 44.3616684 40.2945723)",,,,,
133053291,False,,,residential,False,116.282,"LINESTRING (44.3597822 40.2957181, 44.3595424 40.295649, 44.3588877 40.2955091, 44.3584585 40.2954559)",Գրիգոր Ղափանցյան փոզոց,,,,
190406295,False,,,living_street,True,73.402,"LINESTRING (44.3597822 40.2957181, 44.3598051 40.2956622, 44.3598516 40.2955522, 44.3599436 40.2954115, 44.360107 40.2955503, 44.3602663 40.2954764)",,,,,
316128463,False,,,living_street,False,238.386,"LINESTRING (44.3634036 40.2902595, 44.3632526 40.2904477, 44.362205 40.2918463, 44.3619906 40.2921125)",Շինարարների փողոց,,,,
855648536,False,2,Մ-3,trunk,False,138.48000000000002,"LINESTRING (44.3634036 40.2902595, 44.3629371 40.2900564, 44.3624617 40.2898544, 44.3619891 40.2897041, 44.3619515 40.2896953)",Երևանյան փողոց,60,yes,,
"[855648536, 1160404992]",False,2,"['Տ-1-76', 'Մ-3']",trunk,True,38.772000000000006,"LINESTRING (44.3634036 40.2902595, 44.3636136 40.2903552, 44.3638194 40.2903956)",Երևանյան փողոց,60,yes,,
316128459,False,,,living_street,False,410.43899999999996,"LINESTRING (44.3619906 40.2921125, 44.3613496 40.2917703, 44.3608749 40.2913215, 44.3605399 40.290934, 44.3604482 40.2907068, 44.3604031 40.2905951, 44.3604558 40.2902619, 44.3605747 40.2901975, 44.3612983 40.2898057, 44.3618867 40.2898116, 44.3619515 40.2896953)",,,,,
316128463,False,,,living_street,True,238.386,"LINESTRING (44.3619906 40.2921125, 44.362205 40.2918463, 44.3632526 40.2904477, 44.3634036 40.2902595)",Շինարարների փողոց,,,,
46267580,False,,Մ-3,trunk,False,129.214,"LINESTRING (44.358877 40.2932955, 44.3595689 40.2943308)",Սիսակյան փողոց,60,,,
46267580,False,,Մ-3,trunk,True,186.795,"LINESTRING (44.358877 40.2932955, 44.3586248 40.2928864, 44.357906 40.2917878)",Սիսակյան փողոց,60,,,
376839262,False,,,residential,False,62.355999999999995,"LINESTRING (44.358877 40.2932955, 44.3585035 40.2934819, 44.3583814 40.2935662, 44.3583164 40.2936469)",,,,,
190406164,False,,,residential,False,209.304,"LINESTRING (44.3583164 40.2936469, 44.3581745 40.29362, 44.3578501 40.293451, 44.3573453 40.2932605, 44.3570811 40.2931576, 44.3567874 40.2931272, 44.3566676 40.2930998, 44.3564175 40.2932379, 44.3561918 40.2930453)",Ոսկանյան փողոց,,,,
"[422350661, 376839262]",False,,,"['residential', 'living_street']","[False, True]",211.297,"LINESTRING (44.3583164 40.2936469, 44.3585644 40.2938608, 44.3586022 40.2939449, 44.3586348 40.2941213, 44.358539 40.2943574, 44.3585213 40.2945686, 44.3584641 40.2951886, 44.3584585 40.2954559)",,,,,
376839262,False,,,residential,True,62.356,"LINESTRING (44.3583164 40.2936469, 44.3583814 40.2935662, 44.3585035 40.2934819, 44.358877 40.2932955)",,,,,
360172464,False,,Տ-1-77,primary,False,107.285,"LINESTRING (44.3532496 40.2920394, 44.3544837 40.2918277)",Գրիգոր Նարեկացի փողոց,60,,,
360172464,False,,Տ-1-77,primary,True,8.75,"LINESTRING (44.3532496 40.2920394, 44.3531477 40.2920517)",Գրիգոր Նարեկացի փողոց,60,,,
1155707626,False,,,living_street,True,150.099,"LINESTRING (44.3532496 40.2920394, 44.3531571 40.291889, 44.3530378 40.2918215, 44.3529131 40.2917458, 44.3528768 40.2916701, 44.3528983 40.2915678, 44.3531933 40.2910768, 44.3532792 40.290862)",,,,,
360172464,False,,Տ-1-77,primary,False,14.123,"LINESTRING (44.3565409 40.2911491, 44.3566885 40.2910903)",Գրիգոր Նարեկացի փողոց,60,,,
360172464,False,,Տ-1-77,primary,True,26.158,"LINESTRING (44.3565409 40.2911491, 44.3562676 40.2912581)",Գրիգոր Նարեկացի փողոց,60,,,
380041581,False,,,living_street,False,117.855,"LINESTRING (44.3565409 40.2911491, 44.3568605 40.291625, 44.3569843 40.2917367, 44.3570536 40.2917993, 44.3571189 40.2918525, 44.35734 40.2920001)",Հեքիմյան փողոց,,,,
131881898,False,,,residential,True,53.496,"LINESTRING (44.35734 40.2920001, 44.357906 40.2917878)",Զորավար Անդրանիկի փողոց,,,,
131881898,False,,,residential,False,151.628,"LINESTRING (44.35734 40.2920001, 44.357157 40.2921646, 44.3561918 40.2930453)",Զորավար Անդրանիկի փողոց,,,,
380041581,False,,,living_street,True,117.85499999999999,"LINESTRING (44.35734 40.2920001, 44.3571189 40.2918525, 44.3570536 40.2917993, 44.3569843 40.2917367, 44.3568605 40.291625, 44.3565409 40.2911491)",Հեքիմյան փողոց,,,,
842444834,False,,,living_street,False,108.979,"LINESTRING (44.35734 40.2920001, 44.3575868 40.2921628, 44.3577906 40.2922937, 44.3579703 40.2924288, 44.3581393 40.2925802, 44.3582412 40.2926927)",Հեքիմյան փողոց,,,,
190406296,False,,Հ-19,primary,True,213.85500000000002,"LINESTRING (44.3525518 40.2933909, 44.3536305 40.2935943, 44.3548375 40.2941507)",Վարդգես Պետրոսյան փողոց,,,,
423224874,False,,,living_street,True,97.965,"LINESTRING (44.3525518 40.2933909, 44.3525088 40.2934982, 44.3523162 40.2939104, 44.3521242 40.2942075)",,,,,
46267580,False,,Մ-3,trunk,True,129.214,"LINESTRING (44.3595689 40.2943308, 44.358877 40.2932955)",Սիսակյան փողոց,60,,,
46267580,False,,Մ-3,trunk,False,140.475,"LINESTRING (44.3595689 40.2943308, 44.3600249 40.2950509, 44.3602663 40.2954764)",Սիսակյան փողոց,60,,,
544849225,False,,,residential,False,161.07500000000002,"LINESTRING (44.3595689 40.2943308, 44.360037 40.2943609, 44.3602807 40.2945589, 44.3604519 40.2945549, 44.3607357 40.2944834, 44.3608963 40.2944487, 44.361006 40.2944222, 44.3610623 40.2943874, 44.3611372 40.2943323, 44.3611747 40.2943119, 44.3612261 40.2942477)",Մայիսյան փողոց,,,,
133180754,False,,,residential,True,497.20399999999995,"LINESTRING (44.3612261 40.2942477, 44.3606466 40.2935106, 44.360276 40.2931097, 44.3595881 40.2924363, 44.3594746 40.2923032, 44.3589842 40.2917162, 44.3586316 40.2912052, 44.3583539 40.2908507, 44.3580776 40.2907505, 44.3578845 40.2906318)",Գետափնյա փողոց,,,,
544849225,False,,,residential,True,161.07500000000002,"LINESTRING (44.3612261 40.2942477, 44.3611747 40.2943119, 44.3611372 40.2943323, 44.3610623 40.2943874, 44.361006 40.2944222, 44.3608963 40.2944487, 44.3607357 40.2944834, 44.3604519 40.2945549, 44.3602807 40.2945589, 44.360037 40.2943609, 44.3595689 40.2943308)",Մայիսյան փողոց,,,,
1137628012,False,,,residential,False,52.084,"LINESTRING (44.3612261 40.2942477, 44.3613337 40.2943359, 44.3616684 40.2945723)",Սաժումյան փողոց,,,,
360172464,False,,Տ-1-77,primary,False,64.823,"LINESTRING (44.3566885 40.2910903, 44.3573658 40.2908202)",Գրիգոր Նարեկացի փողոց,60,,,
360172464,False,,Տ-1-77,primary,True,14.123,"LINESTRING (44.3566885 40.2910903, 44.3565409 40.2911491)",Գրիգոր Նարեկացի փողոց,60,,,
579383033,False,,,residential,False,114.77,"LINESTRING (44.3566885 40.2910903, 44.3567223 40.290675, 44.3567625 40.2903251, 44.3568027 40.2902515, 44.3568757 40.2901846, 44.3569887 40.2901379)",,,,,
190406227,False,,,residential,False,18.035,"LINESTRING (44.3543549 40.2905075, 44.3541819 40.2904132)",,,,,
190406227,False,,,residential,True,183.461,"LINESTRING (44.3543549 40.2905075, 44.3551734 40.2909261, 44.3562676 40.2912581)",,,,,
190406290,False,,,residential,True,295.316,"LINESTRING (44.3543549 40.2905075, 44.3544135 40.2904467, 44.3552411 40.2899105, 44.355379 40.2898504, 44.355555 40.2898277, 44.3557723 40.2897939, 44.3558841 40.2897197, 44.3560843 40.2896194, 44.3564152 40.2896296, 44.356816 40.2896916, 44.3569887 40.2901379)",,,,,
842444834,False,,,living_street,True,108.979,"LINESTRING (44.3582412 40.2926927, 44.3581393 40.2925802, 44.3579703 40.2924288, 44.3577906 40.2922937, 44.3575868 40.2921628, 44.35734 40.2920001)",Հեքիմյան փողոց,,,,
360172464,False,,Տ-1-77,primary,True,64.823,"LINESTRING (44.3573658 40.2908202, 44.3566885 40.2910903)",Գրիգոր Նարեկացի փողոց,60,,,
46267580,False,,Մ-3,trunk,False,116.94200000000001,"LINESTRING (44.3573658 40.2908202, 44.3574008 40.2908829, 44.357906 40.2917878)",Սիսակյան փողոց,60,,,
404550442,False,2,Մ-3,trunk,False,48.727,"LINESTRING (44.3573658 40.2908202, 44.3574416 40.2907927, 44.3578845 40.2906318)",Երևանյան փողոց,60,yes,,
190390378,False,,,residential,False,75.70400000000001,"LINESTRING (44.3557119 40.287945, 44.3556084 40.2878673, 44.3552828 40.2873542)",Երջանկության փ․,,,,
190390378,False,,,residential,True,316.10400000000004,"LINESTRING (44.3557119 40.287945, 44.3557484 40.2879725, 44.355999 40.2879741, 44.3567714 40.2878043, 44.357104 40.2877307, 44.3574232 40.2876365, 44.3591365 40.2869547)",Երջանկության փ․,,,,
"[1155707588, 1155707589, 1155707591]",False,,,residential,True,322.259,"LINESTRING (44.3557119 40.287945, 44.35561 40.2879496, 44.3552615 40.2879652, 44.3550038 40.2879537, 44.3547986 40.2879179, 44.3540034 40.2877266, 44.3539068 40.2877153, 44.3538384 40.2877235, 44.3538022 40.2877644, 44.3536949 40.288148, 44.3536708 40.2881941, 44.3536118 40.2882084, 44.3535595 40.2882074, 44.3535005 40.2881798, 44.3532792 40.2879373, 44.3532055 40.2878872, 44.3530807 40.2878698, 44.3527709 40.2878779, 44.3526435 40.2878902)",,,,yes,
1155707592,False,,,residential,True,15.779,"LINESTRING (44.3525657 40.2877613, 44.3526435 40.2878902)",,,,,
1155707592,False,,,residential,False,15.779,"LINESTRING (44.3526435 40.2878902, 44.3525657 40.2877613)",,,,,
1155707592,False,,,residential,True,12.686,"LINESTRING (44.3526435 40.2878902, 44.3526676 40.2880028)",,,,,
"[1155707588, 1155707589, 1155707591]",False,,,residential,False,322.259,"LINESTRING (44.3526435 40.2878902, 44.3527709 40.2878779, 44.3530807 40.2878698, 44.3532055 40.2878872, 44.3532792 40.2879373, 44.3535005 40.2881798, 44.3535595 40.2882074, 44.3536118 40.2882084, 44.3536708 40.2881941, 44.3536949 40.288148, 44.3538022 40.2877644, 44.3538384 40.2877235, 44.3539068 40.2877153, 44.3540034 40.2877266, 44.3547986 40.2879179, 44.3550038 40.2879537, 44.3552615 40.2879652, 44.35561 40.2879496, 44.3557119 40.287945)",,,,yes,
1155707592,False,,,residential,False,12.686,"LINESTRING (44.3526676 40.2880028, 44.3526435 40.2878902)",,,,,
1155707600,False,,,residential,True,130.608,"LINESTRING (44.353762 40.2871987, 44.3545988 40.2873726, 44.3549421 40.2873972, 44.355239 40.2872914)",,,,,
190390378,False,,,residential,True,7.91,"LINESTRING (44.355239 40.2872914, 44.3552828 40.2873542)",Երջանկության փ․,,,,
1155707600,False,,,residential,False,130.608,"LINESTRING (44.355239 40.2872914, 44.3549421 40.2873972, 44.3545988 40.2873726, 44.353762 40.2871987)",,,,,
1155707626,False,,,living_street,False,150.099,"LINESTRING (44.3532792 40.290862, 44.3531933 40.2910768, 44.3528983 40.2915678, 44.3528768 40.2916701, 44.3529131 40.2917458, 44.3530378 40.2918215, 44.3531571 40.291889, 44.3532496 40.2920394)",,,,,
1155707627,False,,,residential,True,20.136,"LINESTRING (44.3529908 40.2919158, 44.3531477 40.2920517)",,,,,
"[1160404992, 855648536]",False,2,"['Տ-1-76', 'Մ-3']",trunk,False,38.772000000000006,"LINESTRING (44.3638194 40.2903956, 44.3636136 40.2903552, 44.3634036 40.2902595)",Երևանյան փողոց,60,yes,,
190390378,False,,,residential,False,35.102000000000004,"LINESTRING (44.3594947 40.2867968, 44.3593544 40.2868631, 44.3591365 40.2869547)",Երջանկության փ․,,,,
1160404998,True,2,,trunk,False,3.077,"LINESTRING (44.3595229 40.2868142, 44.3594947 40.2867968)",,,yes,,roundabout
