osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,bridge,geometry,junction
363490103,False,Մ-3,Մարշալ Բաղրամյան փողոց,trunk,60,True,114.631,2,,"LINESTRING (44.3579259 40.5891871, 44.3579869 40.5888838, 44.3581071 40.5881655)",
177857450,False,Տ-1-44,Գարեգին Նժդեհի փողոց,tertiary,,True,122.835,,,"LINESTRING (44.3628444 40.5948339, 44.3619655 40.5939536)",
1191054568,False,,,living_street,,False,107.547,,,"LINESTRING (44.3627583 40.5937445, 44.3622631 40.5928534)",
177513629,False,,Մելիք Սիրեկանի փողոց,living_street,,True,71.129,,,"LINESTRING (44.3627583 40.5937445, 44.3622661 40.5938979, 44.3620811 40.5939229, 44.3619655 40.5939536)",
177513598,False,,Շահումյան փողոց,residential,,False,90.264,,,"LINESTRING (44.3522134 40.5872074, 44.3529377 40.5866104)",
1257200284,False,,,residential,,False,61.271,,,"LINESTRING (44.3522134 40.5872074, 44.3524287 40.5874128, 44.3526916 40.5874657, 44.3527829 40.587422)",
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,False,318.81100000000004,,,"LINESTRING (44.3564673 40.5889429, 44.3563662 40.5889038, 44.3561999 40.588916, 44.355947 40.5890243, 44.3554865 40.58925, 44.3545584 40.5896248, 44.3543707 40.589637, 44.3542425 40.5896017, 44.3541285 40.5895702, 44.353989 40.5894317, 44.3539192 40.5892769, 44.3536445 40.5887762)",
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,True,126.625,,,"LINESTRING (44.3564673 40.5889429, 44.3565891 40.5889352, 44.3579259 40.5891871)",
177513537,False,,Մելիքյան փողոց,residential,,False,376.81399999999996,,,"LINESTRING (44.3564673 40.5889429, 44.3564727 40.5890325, 44.3565164 40.5891604, 44.3567677 40.589391, 44.3568437 40.5895067, 44.35679 40.58958, 44.3566988 40.58969, 44.3566605 40.5898065, 44.3559263 40.5900974, 44.3556313 40.5902562, 44.3554167 40.5903907, 44.3551324 40.5905006, 44.3549393 40.5905984, 44.3548374 40.5905984, 44.3545799 40.5907491, 44.3540917 40.5909121, 44.3539255 40.5909769)",
177513526,False,,Ավետիք Իսահակյանի փողոց,residential,,False,199.619,,,"LINESTRING (44.3559094 40.58757, 44.3560757 40.5876841, 44.3563126 40.5877876, 44.3564896 40.5877957, 44.3569456 40.5878975, 44.3581071 40.5881655)",
177513526,False,,Ավետիք Իսահակյանի փողոց,residential,,True,141.911,,,"LINESTRING (44.3559094 40.58757, 44.355947 40.5873704, 44.3558397 40.5871504, 44.3552509 40.5864393)",
1191054569,False,,Ավետիք Իսահակյանի փողոց,residential,,False,69.28399999999999,,,"LINESTRING (44.3559094 40.58757, 44.3557493 40.5876205, 44.3555401 40.5876368, 44.3553792 40.5876368, 44.3551324 40.5877305)",
177513526,False,,Ավետիք Իսահակյանի փողոց,residential,,False,141.911,,,"LINESTRING (44.3552509 40.5864393, 44.3558397 40.5871504, 44.355947 40.5873704, 44.3559094 40.58757)",
177513531,False,,Եղիշե Չարենցի փողոց,residential,,True,236.36500000000004,,,"LINESTRING (44.3552509 40.5864393, 44.3545262 40.5867447, 44.3539576 40.586928, 44.3536733 40.5871032, 44.3533729 40.5872131, 44.3529384 40.5873476, 44.3527829 40.587422)",
177857450,False,Տ-1-44,Գարեգին Նժդեհի փողոց,tertiary,,False,153.124,,,"LINESTRING (44.3576215 40.5909282, 44.358298 40.5912399, 44.358874 40.5915052, 44.3591719 40.5916425)",
210281235,True,Մ-3,,trunk,40,False,6.158,,,"LINESTRING (44.3576215 40.5909282, 44.357607 40.59095, 44.357576 40.5909701)",roundabout
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,False,41.616,,,"LINESTRING (44.3536445 40.5887762, 44.3534541 40.588431)",
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,True,318.811,,,"LINESTRING (44.3536445 40.5887762, 44.3539192 40.5892769, 44.353989 40.5894317, 44.3541285 40.5895702, 44.3542425 40.5896017, 44.3543707 40.589637, 44.3545584 40.5896248, 44.3554865 40.58925, 44.355947 40.5890243, 44.3561999 40.588916, 44.3563662 40.5889038, 44.3564673 40.5889429)",
177513600,False,,"Մեսրոպ Մաշտոցի փողոց, 2-րդ փակուղի",living_street,,True,136.112,,,"LINESTRING (44.3536445 40.5887762, 44.3532656 40.5888956, 44.3531476 40.5888997, 44.3529536 40.5889958, 44.3529062 40.5890789, 44.3528686 40.5892052, 44.352697 40.5893234, 44.352477 40.5895107)",
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,True,41.616,,,"LINESTRING (44.3534541 40.588431, 44.3536445 40.5887762)",
177513602,False,,"Մեսրոպ Մաշտոցի փողոց, 3-րդ փակուղի",living_street,,False,72.737,,,"LINESTRING (44.3534541 40.588431, 44.354246 40.5881736)",
177513535,False,,Մեսրոպ Մաշտոցի փողոց,residential,,False,125.769,,,"LINESTRING (44.3534541 40.588431, 44.3530878 40.5878389, 44.3527829 40.587422)",
1257200286,False,Տ-1-45,Զարզանդ Դարյան փողոց,tertiary,,False,181.879,,,"LINESTRING (44.3601484 40.5876436, 44.3581071 40.5881655)",
1257200286,False,Տ-1-45,Զարզանդ Դարյան փողոց,tertiary,,True,11.664,,,"LINESTRING (44.3601484 40.5876436, 44.3602802 40.5876122)",
177513598,False,,Շահումյան փողոց,residential,,True,90.264,,,"LINESTRING (44.3529377 40.5866104, 44.3522134 40.5872074)",
1254520644,False,,"Մարշալ Բաղրամյան փողոց, 2-րդ փակուղի",living_street,,True,89.965,,,"LINESTRING (44.354758 40.5920062, 44.3550128 40.5920898, 44.3553713 40.5922263, 44.3557231 40.5923485)",
177513569,False,Մ-3,Մարշալ Բաղրամյան փողոց,trunk,60,False,79.024,2,,"LINESTRING (44.3557231 40.5923485, 44.3554223 40.5929427, 44.3554111 40.5930163)",
177513569,False,Մ-3,Մարշալ Բաղրամյան փողոց,trunk,60,True,146.24,2,,"LINESTRING (44.3557231 40.5923485, 44.3558102 40.5922734, 44.3565192 40.5917952, 44.357004 40.5914643)",
1254520644,False,,"Մարշալ Բաղրամյան փողոց, 2-րդ փակուղի",living_street,,False,89.96499999999999,,,"LINESTRING (44.3557231 40.5923485, 44.3553713 40.5922263, 44.3550128 40.5920898, 44.354758 40.5920062)",
188984270,False,,Գնթունիներ Փողոց,living_street,,False,83.848,,,"LINESTRING (44.3539143 40.5931715, 44.354129 40.5933452, 44.3546559 40.5936708)",
188984270,False,,Գնթունիներ Փողոց,living_street,,True,117.53,,,"LINESTRING (44.3539143 40.5931715, 44.3538045 40.5929756, 44.3538936 40.5926572, 44.3539271 40.5925374, 44.3539361 40.5923268, 44.3540166 40.5923153, 44.3541216 40.5922651, 44.3541539 40.5922497)",
188984293,False,,"Պարույր Սևակի փողոց, 1-ին նրբանցք",residential,5,False,116.24999999999999,,,"LINESTRING (44.3539143 40.5931715, 44.3537591 40.5934898, 44.3537643 40.5935566, 44.3537543 40.5936258, 44.3537428 40.5937012, 44.3537106 40.5937786, 44.3536731 40.5938804, 44.3536463 40.5939721, 44.3536221 40.5940311, 44.3536329 40.5940617, 44.3537214 40.5941603)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,False,60.271,,,"LINESTRING (44.3546559 40.5936708, 44.3546765 40.5936739, 44.3548677 40.5937027, 44.3549059 40.5937279, 44.3549421 40.5937559, 44.354976 40.5937724, 44.3553217 40.5938348)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,True,56.536,,,"LINESTRING (44.3546559 40.5936708, 44.3544231 40.5937574, 44.3541057 40.5939549)",
188984270,False,,Գնթունիներ Փողոց,living_street,,True,83.848,,,"LINESTRING (44.3546559 40.5936708, 44.354129 40.5933452, 44.3539143 40.5931715)",
177513569,False,Մ-3,Մարշալ Բաղրամյան փողոց,trunk,60,True,91.429,2,,"LINESTRING (44.3553217 40.5938348, 44.3553374 40.5934543, 44.3554111 40.5930163)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,True,60.27100000000001,,,"LINESTRING (44.3553217 40.5938348, 44.354976 40.5937724, 44.3549421 40.5937559, 44.3549059 40.5937279, 44.3548677 40.5937027, 44.3546765 40.5936739, 44.3546559 40.5936708)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,True,39.68,,,"LINESTRING (44.3541057 40.5939549, 44.3537214 40.5941603)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,False,56.536,,,"LINESTRING (44.3541057 40.5939549, 44.3544231 40.5937574, 44.3546559 40.5936708)",
188984358,False,,Հովհաննես Հովակիմյան փողոց,residential,,True,261.02,,,"LINESTRING (44.3541057 40.5939549, 44.3541697 40.5942442, 44.3540651 40.5944906, 44.3537325 40.5946271, 44.3535467 40.594727, 44.3533462 40.5949794, 44.3531477 40.5950263, 44.3528471 40.5949406, 44.3526247 40.5947493, 44.3523206 40.594601, 44.352334 40.5944923)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,False,26.824,,,"LINESTRING (44.352334 40.5944923, 44.3526477 40.5944542)",
188984358,False,,Հովհաննես Հովակիմյան փողոց,residential,,False,261.02,,,"LINESTRING (44.352334 40.5944923, 44.3523206 40.594601, 44.3526247 40.5947493, 44.3528471 40.5949406, 44.3531477 40.5950263, 44.3533462 40.5949794, 44.3535467 40.594727, 44.3537325 40.5946271, 44.3540651 40.5944906, 44.3541697 40.5942442, 44.3541057 40.5939549)",
177513602,False,,"Մեսրոպ Մաշտոցի փողոց, 3-րդ փակուղի",living_street,,True,60.648,,,"LINESTRING (44.3548644 40.5879021, 44.3547189 40.5879949, 44.354246 40.5881736)",
1257200286,False,Տ-1-45,Զարզանդ Դարյան փողոց,tertiary,,False,11.664,,,"LINESTRING (44.3602802 40.5876122, 44.3601484 40.5876436)",
1257200286,False,Տ-1-45,Զարզանդ Դարյան փողոց,tertiary,,True,90.615,,,"LINESTRING (44.3602802 40.5876122, 44.3612952 40.5873477)",
442026984,False,,,residential,,False,126.40899999999999,,,"LINESTRING (44.3602802 40.5876122, 44.360445 40.5878037, 44.360634 40.5880074, 44.361094 40.5884219, 44.361182 40.5885177)",
"[442028881, 1191054570]",False,,"Մարշալ Բաղրամյան փողոց, 4-րդ փակուղի",living_street,,True,139.79399999999998,,,"LINESTRING (44.3558681 40.5908043, 44.3559258 40.5909672, 44.355966 40.5910324, 44.3560626 40.5911251, 44.3561336 40.591176, 44.3563026 40.5911617, 44.3564394 40.5911475, 44.356591 40.5911139, 44.357004 40.5914643)",
177501223,False,,Մահուբի Գևորգի փողոց,residential,,False,9.959,,,"LINESTRING (44.3596064 40.5935788, 44.359652 40.5936614)",
177501223,False,,Մահուբի Գևորգի փողոց,residential,,True,63.5,,,"LINESTRING (44.3596064 40.5935788, 44.3594348 40.5930228)",
1243915014,False,,,residential,,False,121.89500000000001,,,"LINESTRING (44.3596064 40.5935788, 44.3593061 40.5936393, 44.3592685 40.593623, 44.3592444 40.5935985, 44.3590727 40.593126, 44.3590848 40.5931006, 44.3591157 40.5930812, 44.3594348 40.5930228)",
217393902,False,,Գայի փողոց,residential,,False,15.684,,,"LINESTRING (44.36108 40.5932466, 44.3612516 40.5931926)",
217393902,False,,Գայի փողոց,residential,,True,95.862,,,"LINESTRING (44.36108 40.5932466, 44.3600313 40.5935769)",
1243915015,False,,,residential,,True,108.443,,,"LINESTRING (44.36108 40.5932466, 44.3611548 40.5933989, 44.3611535 40.5934152, 44.3611448 40.5934295, 44.36021 40.5937543)",
217393902,False,,Գայի փողոց,residential,,False,95.862,,,"LINESTRING (44.3600313 40.5935769, 44.36108 40.5932466)",
217393902,False,,Գայի փողոց,residential,,True,13.153,,,"LINESTRING (44.3600313 40.5935769, 44.3598874 40.5936222)",
1243915016,False,,,residential,,True,24.835,,,"LINESTRING (44.3600313 40.5935769, 44.36021 40.5937543)",
1243915016,False,,,residential,,False,24.835,,,"LINESTRING (44.36021 40.5937543, 44.3600313 40.5935769)",
1243915015,False,,,residential,,False,108.443,,,"LINESTRING (44.36021 40.5937543, 44.3611448 40.5934295, 44.3611535 40.5934152, 44.3611548 40.5933989, 44.36108 40.5932466)",
1243915016,False,,,residential,,True,90.962,,,"LINESTRING (44.36021 40.5937543, 44.3603636 40.5943017, 44.3603542 40.5943195, 44.3603334 40.5943297, 44.3600483 40.5943709)",
177501224,False,,Մահուբի Գևորգի փողոց,residential,,True,84.353,,,"LINESTRING (44.3600483 40.5943709, 44.3598874 40.5936222)",
