osmid,highway,oneway,reversed,length,name,geometry,tunnel
37140191,residential,False,True,19.584,,"LINESTRING (35.2102733 31.7017179, 35.2104703 31.7016638)",
37140188,tertiary,False,False,209.27900000000002,شارع العناترة,"LINESTRING (35.2102733 31.7017179, 35.2101792 31.7016488, 35.2097782 31.701707, 35.2093547 31.7017592, 35.2088553 31.7018311, 35.2088478 31.70195, 35.2087523 31.7019684, 35.2084699 31.7020227, 35.2082861 31.7021244)",
340809746,tertiary,True,False,37.853,شارع المدبسة,"LINESTRING (35.2010141 31.7075414, 35.2012735 31.7072822)",
41845323,tertiary,False,False,66.068,شارع المدبسة,"LINESTRING (35.201383 31.7071349, 35.201452 31.7070407, 35.2015347 31.7069146, 35.2016199 31.7067569, 35.2016858 31.7066015)",
"[37140239, 41845839]",residential,True,False,206.60600000000002,شارع النجاجرة,"LINESTRING (35.2038078 31.7041675, 35.204004 31.7040341, 35.2041125 31.7039765, 35.2044457 31.7039546, 35.2046951 31.7040284, 35.2049153 31.7040678, 35.2050568 31.7040763, 35.2052044 31.7040684, 35.2052468 31.7043706, 35.2055384 31.7043527, 35.2055795 31.7043462)",
551976792,living_street,False,True,39.591,,"LINESTRING (35.2038078 31.7041675, 35.2037358 31.7041253, 35.203591 31.703872)",
119437870,residential,True,False,26.418,,"LINESTRING (35.2057155 31.7045537, 35.2055795 31.7043462)",
119437868,residential,True,False,55.037000000000006,,"LINESTRING (35.2057155 31.7045537, 35.2057582 31.704615, 35.2058435 31.704801, 35.2059393 31.7050097)",
513674145,living_street,True,False,61.376,,"LINESTRING (35.2057155 31.7045537, 35.206329 31.70448, 35.206349 31.7044619)",
41845851,residential,True,False,202.205,شارع الفواغرة,"LINESTRING (35.2017611 31.7063836, 35.201646 31.7058438, 35.2016821 31.7055766, 35.2018879 31.7053675, 35.2022217 31.7051207, 35.2025754 31.7049382)",
340809746,tertiary,True,False,19.38,شارع المدبسة,"LINESTRING (35.2012735 31.7072822, 35.201383 31.7071349)",
41846464,residential,True,False,138.204,شارع الأخوة,"LINESTRING (35.2012735 31.7072822, 35.2019609 31.7077015, 35.2021794 31.7078426, 35.2024542 31.7080141)",
37140160,residential,True,False,168.318,شارع السلزيان,"LINESTRING (35.2024542 31.7080141, 35.2025536 31.7079049, 35.2026118 31.7077389, 35.2026321 31.7075089, 35.2027304 31.7073558, 35.2029659 31.707223, 35.203231 31.7070469, 35.2034023 31.70695, 35.203505 31.7069108)",
41845467,residential,True,False,95.263,شارع السلزيان,"LINESTRING (35.203505 31.7069108, 35.2039005 31.7076217, 35.2039811 31.7076368)",
