osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,tunnel
8103485,True,4,Largo São Francisco,secondary,40,False,69.50699999999999,"LINESTRING (-46.636659 -23.5495688, -46.6365865 -23.5496339, -46.6365596 -23.5496617, -46.6365274 -23.5496992, -46.636514 -23.5497214, -46.636503 -23.5497446, -46.6364939 -23.5497702, -46.6364861 -23.5497969, -46.6364817 -23.5498437, -46.6364801 -23.5498867, -46.6364853 -23.5499389, -46.6364953 -23.5499899, -46.6365356 -23.5501329)",,,
"[262851681, 425455930, 22999755, 977619572]",True,"['1', '2']","['Rua Benjamim Constant', 'Largo São Francisco']",secondary,40,False,164.15699999999998,"LINESTRING (-46.636659 -23.5495688, -46.6365364 -23.5495913, -46.6363057 -23.5496271, -46.636182 -23.5496548, -46.635868 -23.549725, -46.6352095 -23.5498521, -46.6350842 -23.5498758)",,,
"[262851680, 997700499, 933354647]",True,"['4', '3']",Largo São Francisco,secondary,,False,82.92599999999999,"LINESTRING (-46.6374572 -23.5494279, -46.6372318 -23.5494761, -46.6370492 -23.5495151, -46.6368536 -23.5495421, -46.636783 -23.5495519, -46.6367002 -23.5495631, -46.636659 -23.5495688)",,,
324535432,True,4,Rua Cristóvão Colombo,secondary,40,False,57.604,"LINESTRING (-46.6365356 -23.5501329, -46.6367008 -23.5505229, -46.6367399 -23.5506159)",,,
"[755536601, 334434102, 1003306303]",True,2,Rua Doutor Rodrigo Silva,secondary,,False,101.392,"LINESTRING (-46.6355562 -23.552893, -46.6355861 -23.5531448, -46.6356047 -23.5533015, -46.6356704 -23.5537988)",,,
"[1005082920, 8103471]",True,2,Rua Doutor Rodrigo Silva,secondary,,False,111.12199999999999,"LINESTRING (-46.6355562 -23.552893, -46.6355455 -23.5527887, -46.6355419 -23.5527251, -46.6354917 -23.5522851, -46.6354905 -23.5522789, -46.6354564 -23.5520116, -46.635442 -23.5518993)",,,
153916354,True,2,,tertiary_link,,False,28.439,"LINESTRING (-46.6331555 -23.5529895, -46.6331704 -23.5529515, -46.6331725 -23.5529095, -46.6331641 -23.5528577, -46.6331725 -23.5528115, -46.6331834 -23.5527893, -46.6331989 -23.5527682, -46.6332192 -23.5527525)",,,
565520814,True,4,Rua Anita Garibaldi,tertiary,50,False,56.074,"LINESTRING (-46.6331555 -23.5529895, -46.6329656 -23.552609, -46.6329267 -23.5525309)",,,
153916355,True,3,Rua Conde do Pinhal,tertiary,,False,33.419000000000004,"LINESTRING (-46.6332336 -23.5524714, -46.6332044 -23.552522, -46.6331841 -23.5525657, -46.6331744 -23.5526063, -46.6331887 -23.5527013, -46.6332192 -23.5527525)",,,
244936652,True,5,Praça Doutor João Mendes,primary,50,False,31.981,"LINESTRING (-46.6332336 -23.5524714, -46.6330425 -23.5525112, -46.6329267 -23.5525309)",,,
22999494,False,4,Rua Conselheiro Furtado,tertiary,50,False,35.589,"LINESTRING (-46.6332639 -23.5534514, -46.6332863 -23.553132)",,,
8579406,False,,Rua Conde de Sarzedas,residential,,False,133.739,"LINESTRING (-46.6332639 -23.5534514, -46.6331269 -23.5534834, -46.6329762 -23.5535185, -46.6319924 -23.5537481)",,,
1005029796,False,4,Rua Conselheiro Furtado,tertiary,40,True,140.892,"LINESTRING (-46.6332639 -23.5534514, -46.6332594 -23.5535116, -46.6332123 -23.5540988, -46.6331632 -23.5547151)",,,
8103459,False,,Praça da Sé,living_street,20,False,100.594,"LINESTRING (-46.6343559 -23.5505721, -46.6339045 -23.5507496, -46.6338797 -23.5507816, -46.633871 -23.5508222, -46.6339125 -23.5509476, -46.6340198 -23.5511695)",,,
568491295,True,3,Praça da Sé,primary,40,False,32.893,"LINESTRING (-46.6343559 -23.5505721, -46.6344329 -23.5507293, -46.6344449 -23.5507538, -46.634488 -23.550842)",,,
8103459,False,,Praça da Sé,living_street,20,False,99.535,"LINESTRING (-46.6340198 -23.5511695, -46.6344161 -23.5519876)",,,
8103459,False,,Praça da Sé,living_street,20,True,100.594,"LINESTRING (-46.6340198 -23.5511695, -46.6339125 -23.5509476, -46.633871 -23.5508222, -46.6338797 -23.5507816, -46.6339045 -23.5507496, -46.6343559 -23.5505721)",,,
519691384,False,,Rua Filipe de Oliveira,living_street,20,True,57.974000000000004,"LINESTRING (-46.6340198 -23.5511695, -46.6338028 -23.5512564, -46.6335006 -23.5513823)",10,,
447117762,True,3,Rua Tabatinguera,secondary,40,False,89.50200000000001,"LINESTRING (-46.630443 -23.5525158, -46.6297539 -23.5525246, -46.6295661 -23.552506)",,,
141294961,True,,Rua Conde de Sarzedas,residential,,False,89.979,"LINESTRING (-46.6319924 -23.5537481, -46.6311399 -23.5539581)",,,
8579406,False,,Rua Conde de Sarzedas,residential,,True,133.739,"LINESTRING (-46.6319924 -23.5537481, -46.6329762 -23.5535185, -46.6331269 -23.5534834, -46.6332639 -23.5534514)",,,
424630814,False,,Rua Doutor Tomaz de Lima,residential,,False,99.798,"LINESTRING (-46.6319924 -23.5537481, -46.6319922 -23.5538154, -46.6319897 -23.5546456)",,,
8579409,False,,Rua Oliveira Monteiro,living_street,,False,60.927,"LINESTRING (-46.6311399 -23.5539581, -46.6309942 -23.5534267)",5,,
141294961,True,,Rua Conde de Sarzedas,residential,,False,82.429,"LINESTRING (-46.6311399 -23.5539581, -46.6310769 -23.5539735, -46.6303592 -23.5541514)",,,
8579409,False,,Rua Oliveira Monteiro,living_street,,True,60.927,"LINESTRING (-46.6309942 -23.5534267, -46.6311399 -23.5539581)",5,,
8579414,False,,Rua Carolina Augusta,living_street,,False,83.904,"LINESTRING (-46.6309942 -23.5534267, -46.6302011 -23.5536287)",5,,
8579414,False,,Rua Carolina Augusta,living_street,,True,41.927,"LINESTRING (-46.6309942 -23.5534267, -46.6313901 -23.5533244)",5,,
8579414,False,,Rua Carolina Augusta,living_street,,False,41.927,"LINESTRING (-46.6313901 -23.5533244, -46.6309942 -23.5534267)",5,,
141294961,True,,Rua Conde de Sarzedas,residential,,False,50.399,"LINESTRING (-46.6303592 -23.5541514, -46.6298827 -23.5542724)",,,
424630827,False,,Rua João de Carvalho,living_street,,False,60.314,"LINESTRING (-46.6303592 -23.5541514, -46.6303404 -23.554089, -46.6302029 -23.5536348, -46.6302011 -23.5536287)",5,,
8579414,False,,Rua Carolina Augusta,living_street,,True,83.904,"LINESTRING (-46.6302011 -23.5536287, -46.6309942 -23.5534267)",5,,
424630827,False,,Rua João de Carvalho,living_street,,False,46.569,"LINESTRING (-46.6302011 -23.5536287, -46.6300803 -23.5532248)",5,,
424630827,False,,Rua João de Carvalho,living_street,,True,60.314,"LINESTRING (-46.6302011 -23.5536287, -46.6302029 -23.5536348, -46.6303404 -23.554089, -46.6303592 -23.5541514)",5,,
"[425691418, 236765475]",True,2,Rua Doutor Bittencourt Rodrigues,tertiary,40,False,230.69299999999998,"LINESTRING (-46.6310381 -23.5492637, -46.6310862 -23.5491643, -46.6311796 -23.5489713, -46.6315451 -23.5482154, -46.6317131 -23.5478323, -46.6317818 -23.5476859, -46.6318993 -23.5474231, -46.631929 -23.5473568)",,,
425691443,True,4,Rua Venceslau Brás,primary,40,False,108.10799999999999,"LINESTRING (-46.6310381 -23.5492637, -46.6311779 -23.54928, -46.631999 -23.5493763, -46.6320901 -23.549387)",,,
425691410,False,2,Rua Anchieta,residential,30,False,72.07,"LINESTRING (-46.6331697 -23.5483839, -46.6338136 -23.5486516)",,,
871898052,True,2,Rua Doutor Bettencourt Rodrigues,primary,40,False,62.012,"LINESTRING (-46.6307917 -23.5497736, -46.6310381 -23.5492637)",,,
425458233,True,1,Rua do Ouvidor,residential,,False,37.164,"LINESTRING (-46.6377087 -23.5488779, -46.6377444 -23.548904, -46.637879 -23.5490174, -46.6379772 -23.5491038)",,,
211556980,True,2,Rua Líbero Badaró,secondary,40,False,144.321,"LINESTRING (-46.6369703 -23.5477248, -46.6370874 -23.5479438, -46.6372541 -23.5482558, -46.6375131 -23.5487231, -46.6375347 -23.5487834, -46.6375461 -23.548826, -46.6375472 -23.5488336, -46.6375503 -23.5488563, -46.6375531 -23.5489008)",,,
"[936107424, 425458285, 425458287]",True,2,Rua São Francisco,secondary,40,False,65.34700000000001,"LINESTRING (-46.6379772 -23.5491038, -46.6377316 -23.549313, -46.6376704 -23.5493572, -46.6376137 -23.5493862, -46.6375362 -23.5494074, -46.6374572 -23.5494279)",,,
"[1001542449, 1011571340, 922287837, 762552390]",True,2,Rua Vinte e Cinco de Março,residential,40,False,100.232,"LINESTRING (-46.6316926 -23.5462717, -46.6315857 -23.5464838, -46.6315216 -23.5466028, -46.6313591 -23.5469313, -46.6313038 -23.5470432, -46.6312806 -23.5470901)",,,
762552389,True,2,Rua Vinte e Cinco de Março,residential,40,False,108.74,"LINESTRING (-46.6308565 -23.5479521, -46.6304195 -23.5488442)",,,
425691426,True,2,Rua Hércules Florence,residential,40,False,62.12299999999999,"LINESTRING (-46.6308565 -23.5479521, -46.6307932 -23.5479161, -46.6304356 -23.5477157, -46.6303368 -23.5476603)",,,
"[167147474, 425691414]",True,3,Parque Dom Pedro II,tertiary,50,False,118.317,"LINESTRING (-46.6303368 -23.5476603, -46.6302358 -23.5478045, -46.6300053 -23.5481335, -46.6298245 -23.5483923, -46.6297099 -23.5485558)",,,
23000026,True,3,,trunk_link,50,False,167.377,"LINESTRING (-46.636495 -23.5547984, -46.6364008 -23.5546107, -46.6362807 -23.5542763, -46.636219 -23.5539553, -46.6361858 -23.5533354)",,,
16975738,True,2,,secondary_link,40,False,53.125,"LINESTRING (-46.6361858 -23.5533354, -46.6361584 -23.5528583)",,,
"[16975744, 780170817, 780170818]",True,2,Viaduto Doutor Manoel José Chaves,trunk_link,40,False,245.525,"LINESTRING (-46.6361858 -23.5533354, -46.6362139 -23.5531574, -46.6362294 -23.5530953, -46.6362757 -23.5529572, -46.6362952 -23.5529123, -46.6363097 -23.5528809, -46.6363303 -23.5528478, -46.636354 -23.5528167, -46.6363793 -23.5527856, -46.636404 -23.5527619, -46.6364272 -23.5527397, -46.6364514 -23.5527189, -46.6364855 -23.5526936, -46.6365184 -23.552674, -46.6365612 -23.5526532, -46.6366034 -23.5526395, -46.6366485 -23.5526253, -46.63669 -23.5526164, -46.6367333 -23.5526098, -46.6368034 -23.5526069, -46.6368394 -23.5526079, -46.6368693 -23.5526107, -46.6369023 -23.5526135, -46.636934 -23.5526208, -46.6369755 -23.5526329, -46.6370136 -23.5526485, -46.6370512 -23.5526646, -46.6370894 -23.5526831, -46.6371435 -23.5527127, -46.6371938 -23.5527481, -46.6372213 -23.5527675, -46.6372455 -23.5527912, -46.6372692 -23.5528153, -46.6372876 -23.5528417, -46.6373084 -23.5528724, -46.6373269 -23.5529045, -46.6373403 -23.5529376, -46.6373521 -23.5529719, -46.637362 -23.5530019, -46.6373661 -23.5530321, -46.6373702 -23.5530647, -46.637372 -23.5530953, -46.6373738 -23.5531332, -46.6373722 -23.5531636, -46.6373692 -23.5532069, -46.6373598 -23.5532681, -46.6373208 -23.5534818)",,viaduct,
"[936376000, 1073843435]",True,3,Rua Asdrubal do Nascimento,trunk_link,50,False,35.837,"LINESTRING (-46.6373208 -23.5534818, -46.6372926 -23.5535502, -46.6371963 -23.5537832)",,,
16975738,True,2,,secondary_link,40,False,99.38599999999998,"LINESTRING (-46.6361584 -23.5528583, -46.6361618 -23.5527654, -46.6361715 -23.5525, -46.6361618 -23.5523618, -46.6361492 -23.5522928, -46.6361182 -23.5522266, -46.6360807 -23.5521773, -46.6359471 -23.5521068, -46.6359282 -23.5520563)",,,
46887907,True,,Praça Carlos Gomes,residential,,False,140.51,"LINESTRING (-46.6361584 -23.5528583, -46.6360106 -23.5528651, -46.6359115 -23.5528691, -46.6358253 -23.5528709, -46.6358075 -23.5528746, -46.6357921 -23.5528885, -46.6357831 -23.5529103, -46.6357168 -23.5536206, -46.6356981 -23.5537472, -46.6356704 -23.5537988)",,,
936910133,True,1,Rua Asdrubal do Nascimento,trunk_link,50,False,73.36500000000001,"LINESTRING (-46.6375428 -23.5528553, -46.6375344 -23.5528853, -46.6374966 -23.5530204, -46.6374489 -23.5531806, -46.6373208 -23.5534818)",,,
1073843436,True,3,Rua Asdrubal do Nascimento,trunk_link,50,False,18.43,"LINESTRING (-46.6371963 -23.5537832, -46.6371709 -23.5538651, -46.6371586 -23.5539449)",,,
454557953,True,1,Rua Assembleia,trunk_link,50,False,97.547,"LINESTRING (-46.6371586 -23.5539449, -46.6372043 -23.5540662, -46.6372459 -23.5541673, -46.637329 -23.5542939, -46.6376151 -23.5547115)",,,
933595463,True,1,Rua Asdrubal do Nascimento,trunk_link,50,False,98.107,"LINESTRING (-46.6371586 -23.5539449, -46.6371259 -23.5540438, -46.6371158 -23.554214, -46.6371265 -23.5544056, -46.6371573 -23.5548213)",,,
128521814,True,,Rua do Carmo,residential,,False,79.63800000000002,"LINESTRING (-46.6295661 -23.552506, -46.629626 -23.5524288, -46.6300595 -23.5519589, -46.6300638 -23.5519543)",,,
447117762,True,3,Rua Tabatinguera,secondary,40,False,45.276,"LINESTRING (-46.6295661 -23.552506, -46.6294163 -23.5524711, -46.62928 -23.5524143, -46.629154 -23.5523586)",,,
1005029796,False,4,Rua Conselheiro Furtado,tertiary,40,False,140.89200000000002,"LINESTRING (-46.6331632 -23.5547151, -46.6332123 -23.5540988, -46.6332594 -23.5535116, -46.6332639 -23.5534514)",,,
424630814,False,,Rua Doutor Tomaz de Lima,residential,,True,99.798,"LINESTRING (-46.6319897 -23.5546456, -46.6319922 -23.5538154, -46.6319924 -23.5537481)",,,
424630842,True,,Rua Santa Luzia,residential,,False,119.864,"LINESTRING (-46.6319897 -23.5546456, -46.6320742 -23.5546505, -46.6329934 -23.5547047, -46.6330332 -23.554707, -46.6331632 -23.5547151)",,,
424630827,False,,Rua João de Carvalho,living_street,,True,46.569,"LINESTRING (-46.6300803 -23.5532248, -46.6302011 -23.5536287)",5,,
424630837,True,,Rua Oscar Cintra Gordinho,residential,20,False,206.09100000000004,"LINESTRING (-46.6284853 -23.5531104, -46.6286882 -23.5531845, -46.6288839 -23.553256, -46.6294183 -23.5534469, -46.6294733 -23.5534931, -46.6295137 -23.5535456, -46.6296357 -23.5537933, -46.6298269 -23.5541633, -46.6298827 -23.5542724)",,,
424630819,True,3,Rua Glicério,tertiary,40,False,21.823,"LINESTRING (-46.6285164 -23.5547628, -46.6286082 -23.5549401)",,,
575155217,True,,Rua dos Carmelitas,residential,,False,62.587,"LINESTRING (-46.6292119 -23.5513536, -46.6292206 -23.5519164)",,,
22999649,True,,Rua Joaquim dos Santos Andrade,residential,,False,41.714,"LINESTRING (-46.6292119 -23.5513536, -46.6292912 -23.5514101, -46.6295351 -23.5515837)",5,,
575155215,True,2,Rua Frederico Alvarenga,residential,40,False,82.035,"LINESTRING (-46.6291669 -23.5503437, -46.6286459 -23.550906)",,,
22999651,True,,Rua dos Carmelitas,residential,,False,112.662,"LINESTRING (-46.6291669 -23.5503437, -46.6291466 -23.550561, -46.6291449 -23.5505791, -46.6292119 -23.5513536)",,,
575155217,True,,Rua dos Carmelitas,residential,,False,49.641000000000005,"LINESTRING (-46.6292206 -23.5519164, -46.6291791 -23.552209, -46.6291747 -23.5522401, -46.629154 -23.5523586)",,,
22999649,True,,Rua Joaquim dos Santos Andrade,residential,,False,67.842,"LINESTRING (-46.6295351 -23.5515837, -46.6299753 -23.5518923, -46.6300638 -23.5519543)",5,,
22999717,False,,Rua Alcides Bezerra,residential,,False,93.00500000000001,"LINESTRING (-46.6295351 -23.5515837, -46.6296145 -23.5515062, -46.6301683 -23.5509815)",,,
22999717,False,,Rua Alcides Bezerra,residential,,True,93.00500000000001,"LINESTRING (-46.6301683 -23.5509815, -46.6296145 -23.5515062, -46.6295351 -23.5515837)",,,
755536601,True,2,Rua Doutor Rodrigo Silva,secondary,,False,50.613,"LINESTRING (-46.6356704 -23.5537988, -46.6356727 -23.5538603, -46.6356804 -23.5540664, -46.6356874 -23.5542537)",,,
755536600,True,2,Avenida da Liberdade,primary,40,False,148.868,"LINESTRING (-46.6348984 -23.5531597, -46.6355195 -23.5543714)",,,
"[424630794, 46892580, 424630796]",True,,Rua Alvares Machado,residential,,False,73.321,"LINESTRING (-46.6348984 -23.5531597, -46.6349919 -23.5531196, -46.635479 -23.5529259, -46.6355562 -23.552893)",,,
237455942,True,1,Viaduto do Chá,secondary,40,False,42.047,"LINESTRING (-46.6370328 -23.547233, -46.6369951 -23.5472913, -46.6369433 -23.5473632, -46.6369095 -23.5474385, -46.6368988 -23.5474863, -46.6368896 -23.5475799)",,,
279753892,True,,Praça Doutor Mário Margarido,residential,20,False,43.926,"LINESTRING (-46.6293295 -23.5548514, -46.6292989 -23.5547845, -46.6292034 -23.5545754, -46.6291623 -23.5544873)",,,
424630872,False,1,Vila Suíça,living_street,20,False,39.962,"LINESTRING (-46.6293295 -23.5548514, -46.6293963 -23.5548233, -46.629435 -23.554813, -46.6294736 -23.5548026, -46.6297092 -23.5547716)",,,
424632409,True,,Praça Doutor Mário Margarido,residential,,False,70.783,"LINESTRING (-46.6287025 -23.555125, -46.6288103 -23.555078, -46.629272 -23.5548765, -46.6293295 -23.5548514)",,,
22999494,False,4,Rua Conselheiro Furtado,tertiary,50,True,35.589,"LINESTRING (-46.6332863 -23.553132, -46.6332639 -23.5534514)",,,
153916345,True,5,Rua Anita Garibaldi,tertiary,50,False,20.708,"LINESTRING (-46.6332863 -23.553132, -46.6331555 -23.5529895)",,,
246490209,True,4,Viaduto Vinte e Cinco de Março,primary,50,False,24.209,"LINESTRING (-46.6291378 -23.5493739, -46.6289019 -23.5493991)",,,
425691413,True,3,Parque Dom Pedro II,tertiary,50,False,29.726,"LINESTRING (-46.6291378 -23.5493739, -46.6290571 -23.54951, -46.6289951 -23.549607)",,,
"[425691401, 25619255]",True,3,Avenida Rangel Pestana,primary,40,False,169.297,"LINESTRING (-46.6293357 -23.5490647, -46.6294089 -23.5491452, -46.6295512 -23.5492394, -46.6297229 -23.5493257, -46.6306102 -23.5496976, -46.6307917 -23.5497736)",,,
211556999,True,3,Parque Dom Pedro II,tertiary,50,False,39.865,"LINESTRING (-46.6293357 -23.5490647, -46.6291958 -23.5492792, -46.6291378 -23.5493739)",,,
75479791,False,,Rua Fernão Sales,residential,30,False,79.12199999999999,"LINESTRING (-46.6297099 -23.5485558, -46.6297795 -23.5485841, -46.6298007 -23.5485927, -46.6302934 -23.548793, -46.630318 -23.548803, -46.6304195 -23.5488442)",,,
244936623,True,4,Parque Dom Pedro II,tertiary,50,False,68.251,"LINESTRING (-46.6297099 -23.5485558, -46.6294245 -23.5489505, -46.6294123 -23.5489673, -46.6293357 -23.5490647)",,,
75479791,False,,Rua Fernão Sales,residential,30,True,79.12199999999999,"LINESTRING (-46.6304195 -23.5488442, -46.630318 -23.548803, -46.6302934 -23.548793, -46.6298007 -23.5485927, -46.6297795 -23.5485841, -46.6297099 -23.5485558)",,,
"[231242275, 22999659, 244936668]",True,2,"['Rua Vinte e Cinco de Março', 'Rua Frederico Alvarenga']",residential,40,False,158.61,"LINESTRING (-46.6304195 -23.5488442, -46.6303056 -23.549085, -46.6301903 -23.5492885, -46.6301447 -23.5493512, -46.6298136 -23.5496946, -46.629536 -23.5499613, -46.6295126 -23.5499855)",,,yes
196799744,False,2,Rua da Glória,tertiary,,False,10.835,"LINESTRING (-46.6347008 -23.5529992, -46.6347994 -23.5529628)",,,
8579183,False,3,Rua da Glória,tertiary,,False,56.195,"LINESTRING (-46.6347008 -23.5529992, -46.6345468 -23.553056, -46.6344624 -23.5530871, -46.634427 -23.5531137, -46.6344019 -23.5531493, -46.6343888 -23.5531926, -46.6343766 -23.5533327)",,,
"[338999840, 196799737, 945510041, 424637888]",True,3,Avenida da Liberdade,primary,40,False,114.18799999999999,"LINESTRING (-46.6347008 -23.5529992, -46.6346434 -23.5528826, -46.6344204 -23.5524099, -46.6343807 -23.5523272, -46.634301 -23.5521588, -46.6342543 -23.5520574)",,,
196799744,False,2,Rua da Glória,tertiary,,True,10.835,"LINESTRING (-46.6347994 -23.5529628, -46.6347008 -23.5529992)",,,
"[880773160, 312285778]",True,2,Avenida da Liberdade,primary,40,False,24.109,"LINESTRING (-46.6347994 -23.5529628, -46.6348695 -23.5531047, -46.6348984 -23.5531597)",,,
424630819,True,3,Rua Glicério,tertiary,40,False,22.695,"LINESTRING (-46.6286082 -23.5549401, -46.6286574 -23.5550366, -46.6287025 -23.555125)",,,
153916355,True,3,Rua Conde do Pinhal,tertiary,,False,9.087,"LINESTRING (-46.6332192 -23.5527525, -46.6332438 -23.5527764, -46.6332634 -23.552793, -46.6332848 -23.5528075)",,,
153916353,True,2,Rua Conselheiro Furtado,tertiary,,False,36.69499999999999,"LINESTRING (-46.6332848 -23.5528075, -46.633306 -23.5528923, -46.6333152 -23.5529621, -46.6333127 -23.5530273, -46.6332863 -23.553132)",,,
565522125,True,2,Rua Conde do Pinhal,tertiary,40,False,117.59700000000001,"LINESTRING (-46.6332848 -23.5528075, -46.6334005 -23.5528846, -46.633502 -23.5529522, -46.6342181 -23.5534292)",,,
