osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
20902155,Oklahoma Avenue,residential,False,False,77.191,"LINESTRING (-94.9922309 29.5085669, -94.9928542 29.5081337)",,
20902155,Oklahoma Avenue,residential,False,True,75.888,"LINESTRING (-94.9922309 29.5085669, -94.9916126 29.5089867)",,
20908488,Sevan Street,residential,False,True,140.82999999999998,"LINESTRING (-94.9922309 29.5085669, -94.9922057 29.5085144, -94.991343 29.507566)",,
20904904,Jackson Avenue,tertiary,False,False,3.429,"LINESTRING (-94.9924002 29.5053197, -94.9924282 29.5053008)",,
20904904,Jackson Avenue,tertiary,False,True,74.172,"LINESTRING (-94.9924002 29.5053197, -94.991795 29.505729)",,
20907431,14th Street,residential,False,False,92.805,"LINESTRING (-94.9924002 29.5053197, -94.991831 29.504648)",,
20894275,Grand Avenue,secondary,False,False,95.689,"LINESTRING (-94.982877 29.507109, -94.9832445 29.5068657, -94.983664 29.506588)",3,FM 646
20901328,5th Street,residential,False,True,118.375,"LINESTRING (-94.982877 29.507109, -94.983095 29.5073526, -94.983242 29.507517, -94.983627 29.50795)",,
20894275,Grand Avenue,secondary,False,False,94.013,"LINESTRING (-94.983664 29.506588, -94.9840507 29.5063381, -94.984444 29.506084)",3,FM 646
20894275,Grand Avenue,secondary,False,True,95.689,"LINESTRING (-94.983664 29.506588, -94.9832445 29.5068657, -94.982877 29.507109)",3,FM 646
20901849,6th Street,residential,False,False,115.662,"LINESTRING (-94.983664 29.506588, -94.9832384 29.5061258, -94.9829166 29.5057763)",,
20901849,6th Street,residential,False,True,116.785,"LINESTRING (-94.983664 29.506588, -94.9839508 29.5069109, -94.984402 29.507419)",,
20894275,Grand Avenue,secondary,False,False,93.617,"LINESTRING (-94.984444 29.506084, -94.985203 29.505562)",3,FM 646
20901205,7th Street,residential,False,False,118.164,"LINESTRING (-94.984444 29.506084, -94.9836902 29.505248)",,
20901205,7th Street,residential,False,True,114.019,"LINESTRING (-94.984444 29.506084, -94.985162 29.506897)",,
20894275,Grand Avenue,secondary,False,True,94.013,"LINESTRING (-94.984444 29.506084, -94.9840507 29.5063381, -94.983664 29.506588)",3,FM 646
20894275,Grand Avenue,secondary,False,False,93.114,"LINESTRING (-94.985203 29.505562, -94.985959 29.505044)",3,FM 646
20894275,Grand Avenue,secondary,False,True,93.617,"LINESTRING (-94.985203 29.505562, -94.984444 29.506084)",3,FM 646
20901696,8th Street,residential,False,False,117.85,"LINESTRING (-94.985203 29.505562, -94.984453 29.504727)",,
20901696,8th Street,residential,False,True,113.964,"LINESTRING (-94.985203 29.505562, -94.985411 29.505793, -94.985926 29.506371)",,
20894275,Grand Avenue,secondary,False,False,95.012,"LINESTRING (-94.985959 29.505044, -94.98673 29.504515)",3,FM 646
20894275,Grand Avenue,secondary,False,True,93.114,"LINESTRING (-94.985959 29.505044, -94.985203 29.505562)",3,FM 646
20902004,9th Street,residential,False,False,113.82,"LINESTRING (-94.985959 29.505044, -94.986684 29.50585)",,
20902004,9th Street,residential,False,True,116.74,"LINESTRING (-94.985959 29.505044, -94.98524 29.504201)",,
20894275,Grand Avenue,secondary,False,False,94.501,"LINESTRING (-94.98673 29.504515, -94.987497 29.503989)",3,FM 646
20894275,Grand Avenue,secondary,False,True,95.012,"LINESTRING (-94.98673 29.504515, -94.985959 29.505044)",3,FM 646
20909539,10th Street,residential,False,False,117.034,"LINESTRING (-94.98673 29.504515, -94.986009 29.50367)",,
20909539,10th Street,residential,False,True,114.365,"LINESTRING (-94.98673 29.504515, -94.987467 29.505319)",,
20894275,Grand Avenue,secondary,False,False,95.888,"LINESTRING (-94.987497 29.503989, -94.988275 29.503455)",3,FM 646
20894275,Grand Avenue,secondary,False,True,94.501,"LINESTRING (-94.987497 29.503989, -94.98673 29.504515)",3,FM 646
20909758,11th Street,residential,False,True,114.735,"LINESTRING (-94.987497 29.503989, -94.98823 29.5048)",,
20909758,11th Street,residential,False,False,117.29,"LINESTRING (-94.987497 29.503989, -94.9873279 29.5038002, -94.9871961 29.503653, -94.986752 29.503157)",,
20894275,Grand Avenue,secondary,False,True,95.888,"LINESTRING (-94.988275 29.503455, -94.987497 29.503989)",3,FM 646
20906528,12th Street,residential,False,False,117.464,"LINESTRING (-94.988275 29.503455, -94.987533 29.502619)",,
20894275,Grand Avenue,secondary,False,False,92.30699999999999,"LINESTRING (-94.988275 29.503455, -94.9885322 29.5032785, -94.9887194 29.50315, -94.989024 29.502941)",3,FM 646
20906528,12th Street,residential,False,True,115.554,"LINESTRING (-94.988275 29.503455, -94.9884123 29.5036104, -94.988618 29.5038431, -94.989003 29.5042787)",,
20906781,13th Street,residential,False,False,117.758,"LINESTRING (-94.989024 29.502941, -94.988286 29.502099)",,
20894275,Grand Avenue,secondary,False,False,96.476,"LINESTRING (-94.989024 29.502941, -94.9894055 29.5026794, -94.989807 29.502404)",3,FM 646
20894275,Grand Avenue,secondary,False,True,92.307,"LINESTRING (-94.989024 29.502941, -94.9887194 29.50315, -94.9885322 29.5032785, -94.988275 29.503455)",3,FM 646
