osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,ref
23471805,Gilder Street,residential,False,True,103.493,"LINESTRING (-73.7531125 40.9276555, -73.7530532 40.9277479, -73.7527959 40.9281157, -73.752548 40.9283699, -73.7524724 40.9284474)",,,,
23472217,Addison Street,residential,True,False,131.451,"LINESTRING (-73.7542699 40.9280607, -73.7542074 40.9280954, -73.7540364 40.9281587, -73.7538019 40.9282636, -73.7537439 40.9283053, -73.7536639 40.9283756, -73.7535237 40.9285257, -73.7532688 40.9288099, -73.7531988 40.9288871)",,,,
23512396,Beach Avenue,tertiary,False,False,103.134,"LINESTRING (-73.7542699 40.9280607, -73.7542013 40.9279418, -73.754005 40.9275846, -73.7539648 40.9274735, -73.7539511 40.9274037, -73.7539411 40.9272994, -73.7539434 40.9271787)",,,,
23512396,Beach Avenue,tertiary,False,True,44.824999999999996,"LINESTRING (-73.7542699 40.9280607, -73.7543124 40.9281348, -73.7544098 40.9283141, -73.7544483 40.9284003, -73.7544531 40.9284377)",,,,
23534126,Lincoln Street,residential,False,False,245.46499999999997,"LINESTRING (-73.7542699 40.9280607, -73.7566858 40.9269842, -73.7567925 40.9269479)",,,,
23475317,Chatsworth Avenue,tertiary,False,False,75.862,"LINESTRING (-73.7566236 40.9319644, -73.7574201 40.9322859)",2,,,
23475317,Chatsworth Avenue,tertiary,False,True,91.412,"LINESTRING (-73.7566236 40.9319644, -73.7556748 40.9315619)",2,,,
23474081,Thompson Place,residential,False,False,171.439,"LINESTRING (-73.7486433 40.9294607, -73.750507 40.9300888)",,,,
124913868,Locust Avenue,residential,False,True,52.903,"LINESTRING (-73.7486433 40.9294607, -73.7483637 40.929887)",,,,
124913868,Locust Avenue,residential,False,False,117.49600000000001,"LINESTRING (-73.7486433 40.9294607, -73.748977 40.928933, -73.749009 40.928892, -73.7492597 40.9285124)",,,,
23474246,Pine Brook Drive,residential,False,True,77.274,"LINESTRING (-73.75756 40.9266577, -73.757465 40.9266376, -73.75741 40.926626, -73.757322 40.926641, -73.757194 40.926682, -73.7570581 40.9267663, -73.7568649 40.9269087, -73.7567925 40.9269479)",,25 mph,,
23536256,Beverly Place,residential,False,False,101.24700000000001,"LINESTRING (-73.75756 40.9266577, -73.7576455 40.9265182, -73.7576793 40.9264262, -73.7576792 40.9263223, -73.7576509 40.9262351, -73.7576078 40.9261712, -73.757532 40.9260967, -73.7574185 40.926027, -73.7573299 40.9259898, -73.7571892 40.9259463)",,,,
23474935,Kane Avenue,residential,False,False,75.783,"LINESTRING (-73.7547946 40.9234559, -73.7549767 40.9241234)",,,,
23530431,Chestnut Avenue,residential,False,True,133.676,"LINESTRING (-73.7547946 40.9234559, -73.7532352 40.9236945)",,,,
23474935,Kane Avenue,residential,False,False,76.144,"LINESTRING (-73.7549767 40.9241234, -73.7551563 40.9247946)",,,,
23474935,Kane Avenue,residential,False,True,75.783,"LINESTRING (-73.7549767 40.9241234, -73.7547946 40.9234559)",,,,
123051810,Elm Avenue,residential,False,False,122.228,"LINESTRING (-73.7549767 40.9241234, -73.7563991 40.9238927)",,,,
123051810,Elm Avenue,residential,False,True,133.855,"LINESTRING (-73.7549767 40.9241234, -73.7534177 40.9243715)",,,,
23474935,Kane Avenue,residential,False,True,76.144,"LINESTRING (-73.7551563 40.9247946, -73.7549767 40.9241234)",,,,
23527805,Jochum Avenue,residential,False,False,80.697,"LINESTRING (-73.7551563 40.9247946, -73.756097 40.924648)",,,,
23527805,Jochum Avenue,residential,False,True,134.161,"LINESTRING (-73.7551563 40.9247946, -73.7535926 40.9250392)",,,,
23474935,Kane Avenue,residential,False,False,94.021,"LINESTRING (-73.7551563 40.9247946, -73.7553595 40.925541, -73.7553818 40.9256228)",,,,
23528277,Monroe Avenue,residential,True,False,38.695,"LINESTRING (-73.7470881 40.923488, -73.7471783 40.9235276, -73.7472479 40.9235438, -73.7473213 40.9235672, -73.7473968 40.9236063, -73.7474654 40.9236734)",,,,
23475075,Flint Place,residential,False,False,66.231,"LINESTRING (-73.7467395 40.9293637, -73.7468882 40.9293709, -73.747468 40.9295745)",,,,
23537023,Shore Drive,residential,False,False,66.595,"LINESTRING (-73.7467395 40.9293637, -73.7467379 40.9293966, -73.7467224 40.9294225, -73.7467039 40.9294413, -73.7466627 40.9295027, -73.7463963 40.9298999)",,,,
23537023,Shore Drive,residential,False,True,67.107,"LINESTRING (-73.7467395 40.9293637, -73.7467246 40.9293402, -73.7466937 40.9293064, -73.7466537 40.9292758, -73.7465842 40.9292191, -73.7465067 40.9290997, -73.746439 40.9289227, -73.7464158 40.9288254)",,,,
23524920,Flint Avenue,residential,False,False,82.883,"LINESTRING (-73.747468 40.9295745, -73.7483637 40.929887)",,,,
23475075,Flint Place,residential,False,True,66.231,"LINESTRING (-73.747468 40.9295745, -73.7468882 40.9293709, -73.7467395 40.9293637)",,,,
23524920,Flint Avenue,residential,False,True,188.35399999999998,"LINESTRING (-73.747468 40.9295745, -73.7474134 40.9294045, -73.7473273 40.9289725, -73.7473232 40.9289299, -73.7473144 40.9288386, -73.747338 40.928662, -73.7475256 40.9279048)",,,,
23475317,Chatsworth Avenue,tertiary,False,False,95.657,"LINESTRING (-73.7546824 40.9311401, -73.7556748 40.9315619)",2,,,
23475317,Chatsworth Avenue,tertiary,False,True,110.724,"LINESTRING (-73.7546824 40.9311401, -73.7535324 40.9306536)",2,,,
23475317,Chatsworth Avenue,tertiary,False,False,91.412,"LINESTRING (-73.7556748 40.9315619, -73.7566236 40.9319644)",2,,,
23475317,Chatsworth Avenue,tertiary,False,True,95.657,"LINESTRING (-73.7556748 40.9315619, -73.7546824 40.9311401)",2,,,
23536531,Summit Avenue,residential,False,False,88.443,"LINESTRING (-73.7556748 40.9315619, -73.7561786 40.9308635)",,,,
23475653,Bronson Avenue,residential,False,False,70.313,"LINESTRING (-73.7482054 40.930126, -73.7489713 40.930381)",,,,
124913868,Locust Avenue,residential,False,False,29.717,"LINESTRING (-73.7482054 40.930126, -73.7483637 40.929887)",,,,
124913870,Locust Avenue,residential,True,False,164.123,"LINESTRING (-73.7482054 40.930126, -73.7480244 40.9304033, -73.747568 40.9311026, -73.7473414 40.9314498)",,,,
23475653,Bronson Avenue,residential,False,False,104.837,"LINESTRING (-73.7489713 40.930381, -73.7501051 40.9307749)",,,,
23475653,Bronson Avenue,residential,False,True,70.313,"LINESTRING (-73.7489713 40.930381, -73.7482054 40.930126)",,,,
23527134,Birch Lane,residential,False,True,244.626,"LINESTRING (-73.7489713 40.930381, -73.7488457 40.930625, -73.7487051 40.9309445, -73.7485917 40.9311785, -73.74848 40.931368, -73.7483008 40.9316718, -73.7482646 40.9317125, -73.7482382 40.9317269, -73.7481833 40.9317334, -73.7481097 40.9317139, -73.7477696 40.931597, -73.7474293 40.93148, -73.7473414 40.9314498)",,,,
123984183,Forest Park Avenue,residential,True,False,80.311,"LINESTRING (-73.7523686 40.9322535, -73.7524901 40.932138, -73.7528689 40.9316396)",,,,
23528735,Bonnett Avenue,residential,False,False,7.808,"LINESTRING (-73.7527895 40.9316031, -73.7528689 40.9316396)",,,,
23528735,Bonnett Avenue,residential,False,True,244.265,"LINESTRING (-73.7527895 40.9316031, -73.7502535 40.9305285)",,,,
123984181,Forest Park Avenue,residential,True,False,81.19800000000001,"LINESTRING (-73.7527895 40.9316031, -73.7524016 40.932118, -73.7523686 40.9322535)",,,,
23475665,Forest Park Avenue,residential,True,False,81.067,"LINESTRING (-73.7540146 40.9300221, -73.7535324 40.9306536)",,,,
23535043,Wendt Avenue,residential,False,True,204.457,"LINESTRING (-73.7540146 40.9300221, -73.7561786 40.9308635)",,,,
123944557,Willow Avenue,residential,False,False,81.728,"LINESTRING (-73.7502933 40.9239973, -73.7511753 40.9236873)",,,,
123944557,Willow Avenue,residential,False,True,85.253,"LINESTRING (-73.7502933 40.9239973, -73.7494803 40.9242873, -73.7493757 40.9243246)",,,,
23537023,Shore Drive,residential,False,False,50.972,"LINESTRING (-73.746158 40.930559, -73.7460441 40.9307478, -73.745916 40.9309793)",,,,
23537023,Shore Drive,residential,False,True,76.09100000000001,"LINESTRING (-73.746158 40.930559, -73.746203 40.9304526, -73.7462551 40.9303284, -73.7463202 40.9300785, -73.7463963 40.9298999)",,,,
23476217,Lyons Place,residential,False,False,216.942,"LINESTRING (-73.7478786 40.9271573, -73.7479459 40.9272005, -73.7481491 40.9272587, -73.7482587 40.9273093, -73.7483472 40.9273682, -73.7484078 40.9274358, -73.7484543 40.9275221, -73.7484721 40.927599, -73.7484853 40.9276738, -73.7484824 40.9277518, -73.7484747 40.9280233, -73.748479 40.9280933, -73.748513 40.9281793, -73.7485664 40.9282563, -73.7486241 40.9283233, -73.7487179 40.9283961, -73.7488237 40.9284352, -73.7490953 40.9284913, -73.7492597 40.9285124)",,,,
23524917,Flint Avenue,residential,True,False,14.068,"LINESTRING (-73.7478786 40.9271573, -73.7478864 40.9271327, -73.7478848 40.9271074, -73.7478739 40.9270835, -73.7478547 40.9270628, -73.7478286 40.9270469)",,,roundabout,
23476217,Lyons Place,residential,False,False,16.599,"LINESTRING (-73.7492597 40.9285124, -73.7494478 40.9285581)",,,,
23476217,Lyons Place,residential,False,True,216.942,"LINESTRING (-73.7492597 40.9285124, -73.7490953 40.9284913, -73.7488237 40.9284352, -73.7487179 40.9283961, -73.7486241 40.9283233, -73.7485664 40.9282563, -73.748513 40.9281793, -73.748479 40.9280933, -73.7484747 40.9280233, -73.7484824 40.9277518, -73.7484853 40.9276738, -73.7484721 40.927599, -73.7484543 40.9275221, -73.7484078 40.9274358, -73.7483472 40.9273682, -73.7482587 40.9273093, -73.7481491 40.9272587, -73.7479459 40.9272005, -73.7478786 40.9271573)",,,,
124913868,Locust Avenue,residential,False,False,32.138000000000005,"LINESTRING (-73.7492597 40.9285124, -73.7492864 40.9284623, -73.7494198 40.92825)",,,,
124913868,Locust Avenue,residential,False,True,117.49600000000001,"LINESTRING (-73.7492597 40.9285124, -73.749009 40.928892, -73.748977 40.928933, -73.7486433 40.9294607)",,,,
23476361,Prospect Avenue,residential,False,False,92.846,"LINESTRING (-73.7511753 40.9236873, -73.7515241 40.9244796)",,,,
123944557,Willow Avenue,residential,False,True,81.728,"LINESTRING (-73.7511753 40.9236873, -73.7502933 40.9239973)",,,,
23476361,Prospect Avenue,residential,False,False,67.981,"LINESTRING (-73.7515241 40.9244796, -73.7517498 40.9250667)",,,,
23476361,Prospect Avenue,residential,False,True,92.846,"LINESTRING (-73.7515241 40.9244796, -73.7511753 40.9236873)",,,,
23530433,Chestnut Avenue,residential,False,False,163.133,"LINESTRING (-73.7515241 40.9244796, -73.7532777 40.9238497)",,,,
23530433,Chestnut Avenue,residential,False,True,156.303,"LINESTRING (-73.7515241 40.9244796, -73.7504199 40.9248668, -73.749942 40.9250344, -73.7498366 40.9250714)",,,,
23476361,Prospect Avenue,residential,False,True,67.981,"LINESTRING (-73.7517498 40.9250667, -73.7515241 40.9244796)",,,,
23529258,Elm Avenue,residential,False,False,157.756,"LINESTRING (-73.7517498 40.9250667, -73.7534492 40.9244633)",,,,
23529258,Elm Avenue,residential,False,True,146.13500000000002,"LINESTRING (-73.7517498 40.9250667, -73.750716 40.9254259, -73.7502881 40.9255746, -73.7501695 40.9256158)",,,,
23503169,Mayhew Avenue,residential,False,False,91.71,"LINESTRING (-73.756326 40.9262171, -73.7563667 40.9263616, -73.7564255 40.9264931, -73.7564646 40.9265758, -73.7565662 40.9267273, -73.7566647 40.9268468, -73.7567925 40.9269479)",,,,
23503169,Mayhew Avenue,residential,False,True,129.301,"LINESTRING (-73.756326 40.9262171, -73.7563474 40.9260843, -73.756363 40.9259801, -73.7566264 40.9250776)",,,,
23529818,Bayard Street,residential,False,True,227.93800000000002,"LINESTRING (-73.756326 40.9262171, -73.7561884 40.926266, -73.755118 40.926722, -73.7542778 40.9270989, -73.7541782 40.9271416, -73.754082 40.9271638, -73.7539434 40.9271787)",,,,
23503169,Mayhew Avenue,residential,False,True,90.53500000000001,"LINESTRING (-73.7576237 40.9274659, -73.7568715 40.9269918, -73.7567925 40.9269479)",,,,
23525379,Howard Street,residential,False,True,71.345,"LINESTRING (-73.7576237 40.9274659, -73.7575234 40.9275655, -73.7572093 40.9279252, -73.7571422 40.9279941)",,,,
23512396,Beach Avenue,tertiary,False,True,17.623,"LINESTRING (-73.7532352 40.9236945, -73.7532777 40.9238497)",,,,
23530431,Chestnut Avenue,residential,False,False,133.676,"LINESTRING (-73.7532352 40.9236945, -73.7547946 40.9234559)",,,,
23512396,Beach Avenue,tertiary,False,False,17.623,"LINESTRING (-73.7532777 40.9238497, -73.7532352 40.9236945)",,,,
23512396,Beach Avenue,tertiary,False,True,59.202,"LINESTRING (-73.7532777 40.9238497, -73.7534177 40.9243715)",,,,
23530433,Chestnut Avenue,residential,False,True,163.133,"LINESTRING (-73.7532777 40.9238497, -73.7515241 40.9244796)",,,,
23512396,Beach Avenue,tertiary,False,True,66.808,"LINESTRING (-73.7535926 40.9250392, -73.7537528 40.9256277)",,,,
23527805,Jochum Avenue,residential,False,False,134.161,"LINESTRING (-73.7535926 40.9250392, -73.7551563 40.9247946)",,,,
23512396,Beach Avenue,tertiary,False,False,65.168,"LINESTRING (-73.7535926 40.9250392, -73.753494 40.924622, -73.7534492 40.9244633)",,,,
23512396,Beach Avenue,tertiary,False,False,66.808,"LINESTRING (-73.7537528 40.9256277, -73.7535926 40.9250392)",,,,
23529767,Manor Lane,residential,True,False,130.436,"LINESTRING (-73.7537528 40.9256277, -73.7523444 40.9261213)",,,,
23512396,Beach Avenue,tertiary,False,True,72.09200000000001,"LINESTRING (-73.7537528 40.9256277, -73.753836 40.925923, -73.7538989 40.9261537, -73.7539285 40.9262623)",,,,
23512396,Beach Avenue,tertiary,False,False,105.076,"LINESTRING (-73.7539434 40.9271787, -73.754025 40.9268664, -73.7540616 40.9267617, -73.7540777 40.9266761, -73.754073 40.9265942, -73.7540457 40.9265113, -73.7539759 40.926379, -73.7539285 40.9262623)",,,,
23512396,Beach Avenue,tertiary,False,True,103.13400000000001,"LINESTRING (-73.7539434 40.9271787, -73.7539411 40.9272994, -73.7539511 40.9274037, -73.7539648 40.9274735, -73.754005 40.9275846, -73.7542013 40.9279418, -73.7542699 40.9280607)",,,,
23529818,Bayard Street,residential,False,False,227.93800000000002,"LINESTRING (-73.7539434 40.9271787, -73.754082 40.9271638, -73.7541782 40.9271416, -73.7542778 40.9270989, -73.755118 40.926722, -73.7561884 40.926266, -73.756326 40.9262171)",,,,
23515139,Stafford Place,residential,False,False,137.844,"LINESTRING (-73.7554197 40.9297152, -73.7562131 40.9286301)",,,,
667597480,Larchmont Avenue,tertiary,False,True,86.067,"LINESTRING (-73.7554197 40.9297152, -73.7544601 40.9294441)",2,,,
901656312,Larchmont Avenue,tertiary,False,False,76.668,"LINESTRING (-73.7554197 40.9297152, -73.756279 40.9299474)",2,,,
23515139,Stafford Place,residential,False,True,137.844,"LINESTRING (-73.7562131 40.9286301, -73.7554197 40.9297152)",,,,
901656312,Larchmont Avenue,tertiary,False,False,43.161,"LINESTRING (-73.756279 40.9299474, -73.756756 40.9300916)",2,,,
901656312,Larchmont Avenue,tertiary,False,True,76.668,"LINESTRING (-73.756279 40.9299474, -73.7554197 40.9297152)",2,,,
23516921,Gerlach Place,residential,False,False,153.166,"LINESTRING (-73.756279 40.9299474, -73.756861 40.929173, -73.7571609 40.928742)",,,,
23516921,Gerlach Place,residential,False,True,153.166,"LINESTRING (-73.7571609 40.928742, -73.756861 40.929173, -73.756279 40.9299474)",,,,
23523651,Manor Place,residential,True,False,80.827,"LINESTRING (-73.7523444 40.9261213, -73.7527262 40.9267885)",,,,
123051836,Manor Place,residential,False,False,31.907,"LINESTRING (-73.7523444 40.9261213, -73.7521956 40.9258573)",,,,
123051836,Manor Place,residential,False,True,31.907,"LINESTRING (-73.7521956 40.9258573, -73.7523444 40.9261213)",,,,
23524916,Flint Avenue,residential,False,False,177.268,"LINESTRING (-73.7461629 40.9260839, -73.7462826 40.9261287, -73.747245 40.9265367, -73.7475187 40.9266808, -73.7476233 40.926758, -73.747675 40.9268252, -73.7477171 40.9269333, -73.7477616 40.9270344)",,,,
123944557,Willow Avenue,residential,False,False,146.425,"LINESTRING (-73.7461629 40.9260839, -73.7468374 40.9256031, -73.7469182 40.9255065, -73.7469746 40.9254225, -73.7470139 40.9252608, -73.7470528 40.9251852, -73.7471173 40.9250672, -73.7471413 40.9250378)",,,,
124913838,Brittany Lane,residential,False,True,61.188,"LINESTRING (-73.7475256 40.9279048, -73.7468061 40.9278194)",,,,
23524920,Flint Avenue,residential,False,False,188.35399999999998,"LINESTRING (-73.7475256 40.9279048, -73.747338 40.928662, -73.7473144 40.9288386, -73.7473232 40.9289299, -73.7473273 40.9289725, -73.7474134 40.9294045, -73.747468 40.9295745)",,,,
23524920,Flint Avenue,residential,False,True,79.869,"LINESTRING (-73.7475256 40.9279048, -73.7476626 40.9273011, -73.7477033 40.9271999)",,,,
23524920,Flint Avenue,residential,False,True,82.883,"LINESTRING (-73.7483637 40.929887, -73.747468 40.9295745)",,,,
124913868,Locust Avenue,residential,False,False,52.903,"LINESTRING (-73.7483637 40.929887, -73.7486433 40.9294607)",,,,
124913868,Locust Avenue,residential,False,True,29.717,"LINESTRING (-73.7483637 40.929887, -73.7482054 40.930126)",,,,
23531552,Larchmont Avenue,tertiary,False,True,76.008,"LINESTRING (-73.7493757 40.9243246, -73.7493384 40.924264, -73.7489936 40.923705)",2,,,
123944557,Willow Avenue,residential,False,False,85.253,"LINESTRING (-73.7493757 40.9243246, -73.7494803 40.9242873, -73.7502933 40.9239973)",,,,
123944557,Willow Avenue,residential,False,True,172.333,"LINESTRING (-73.7493757 40.9243246, -73.7492669 40.9243619, -73.7480629 40.9247751, -73.7479487 40.9248137, -73.7475068 40.9249633)",,,,
1152537677,Larchmont Avenue,tertiary,False,False,91.625,"LINESTRING (-73.7493757 40.9243246, -73.7494053 40.9243725, -73.7498366 40.9250714)",2,,,
901656311,Larchmont Avenue,tertiary,False,True,90.59,"LINESTRING (-73.757683 40.9305078, -73.756756 40.9300916)",2,30 mph,,
23531552,Larchmont Avenue,tertiary,False,False,76.008,"LINESTRING (-73.7489936 40.923705, -73.7493384 40.924264, -73.7493757 40.9243246)",2,,,
123984184,Monroe Avenue,residential,False,True,63.045,"LINESTRING (-73.7484322 40.9263202, -73.7481218 40.925804)",,,,
