osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,junction
"[668888792, 1031541831]",West Main Street,primary,False,False,158.04500000000002,"['3', '2']","LINESTRING (-73.015125 40.7657013, -73.0152184 40.7657025, -73.015304 40.7657039, -73.0153821 40.7657052, -73.0156215 40.765721, -73.016443 40.7657754, -73.0166193 40.7657827, -73.0168851 40.7657993, -73.016913 40.7658005, -73.016996 40.765806)",,,
"[1031541825, 1101200770]",North Ocean Avenue,tertiary,False,True,79.73,"['3', '2']","LINESTRING (-73.015125 40.7657013, -73.0151267 40.7657923, -73.0151119 40.7660902, -73.0151027 40.7663454, -73.015101 40.766418)",30 mph,,
20246329,Church Street,residential,True,False,225.036,,"LINESTRING (-73.014581 40.764438, -73.0146718 40.7644209, -73.0152342 40.764315, -73.0154326 40.7642776, -73.0155004 40.7642648, -73.0156142 40.7642434, -73.0161239 40.7641474, -73.0171015 40.7639626, -73.0171738 40.7639489)",,,
668888785,South Ocean Avenue,tertiary,False,False,37.759,2,"LINESTRING (-73.014581 40.764438, -73.0144732 40.7641674, -73.0144515 40.7641129)",30 mph,,
668888785,South Ocean Avenue,tertiary,False,True,148.304,2,"LINESTRING (-73.014581 40.764438, -73.0148855 40.7651076, -73.0151244 40.7656061, -73.015125 40.7657013)",30 mph,,
20218053,Terry Street,tertiary,True,False,161.144,,"LINESTRING (-73.0144515 40.7641129, -73.0143791 40.7641242, -73.0138697 40.764204, -73.0137091 40.7642278, -73.013465 40.764264, -73.0126668 40.7643824, -73.012575 40.764396)",,,
668888785,South Ocean Avenue,tertiary,False,True,37.759,2,"LINESTRING (-73.0144515 40.7641129, -73.0144732 40.7641674, -73.014581 40.764438)",30 mph,,
1103096765,South Ocean Avenue,tertiary,False,False,122.778,2,"LINESTRING (-73.0144515 40.7641129, -73.0142198 40.7635959, -73.0141141 40.7633556, -73.0139926 40.7630649)",30 mph,,
669207530,South Ocean Avenue,tertiary,False,False,26.678,,"LINESTRING (-73.0139926 40.7630649, -73.0138848 40.7628393)",,,
20247534,Gerard Street,residential,False,True,121.293,,"LINESTRING (-73.0139926 40.7630649, -73.0140682 40.763052, -73.0141145 40.7630441, -73.0153719 40.7628304, -73.0153978 40.762826)",,,
1103096765,South Ocean Avenue,tertiary,False,True,122.778,2,"LINESTRING (-73.0139926 40.7630649, -73.0141141 40.7633556, -73.0142198 40.7635959, -73.0144515 40.7641129)",30 mph,,
"[1051936746, 1051936747, 20245879]",Baker Street,tertiary,False,False,183.36299999999997,3,"LINESTRING (-73.0134237 40.7617406, -73.0135179 40.7617372, -73.0136038 40.7617341, -73.0141124 40.7616623, -73.0142335 40.7616452, -73.0147517 40.7615703, -73.0149985 40.7615328, -73.0152813 40.7614838, -73.0154809 40.7614493, -73.015561 40.7614354)",,,
668888786,South Ocean Avenue,tertiary,False,True,128.199,,"LINESTRING (-73.0134237 40.7617406, -73.0134518 40.7618109, -73.0134894 40.7618926, -73.013603 40.7621587, -73.013683 40.7623562, -73.0136971 40.7623886, -73.0138848 40.7628393)",,,
20204554,Union Avenue,residential,False,False,136.957,,"LINESTRING (-73.018115 40.767052, -73.0181174 40.7671065, -73.018169 40.768283)",,,
20241249,Lake Street,residential,False,False,33.624,2,"LINESTRING (-73.018115 40.767052, -73.0183484 40.7670633, -73.0185127 40.7670776)",,,
20241249,Lake Street,residential,False,True,117.52600000000001,2,"LINESTRING (-73.018115 40.767052, -73.0175502 40.7670217, -73.0172655 40.7670064, -73.016922 40.766988, -73.0168 40.766985, -73.0167226 40.7669823)",,,
20204554,Union Avenue,residential,False,False,44.035,,"LINESTRING (-73.018169 40.768283, -73.0181742 40.768679)",,,
20204554,Union Avenue,residential,False,True,136.957,,"LINESTRING (-73.018169 40.768283, -73.0181174 40.7671065, -73.018115 40.767052)",,,
"[20236717, 20236718]",Lake Court,residential,False,False,110.836,,"LINESTRING (-73.018169 40.768283, -73.0188595 40.7683153, -73.0190311 40.7683234, -73.01913 40.768328, -73.019107 40.768595)",,,
20204554,Union Avenue,residential,False,True,44.035,,"LINESTRING (-73.0181742 40.768679, -73.018169 40.768283)",,,
20210199,Maple Avenue,residential,False,False,245.39299999999997,2,"LINESTRING (-73.0114478 40.7658011, -73.0114491 40.7658755, -73.0114504 40.7659062, -73.0114528 40.7659647, -73.0114785 40.7665826, -73.011479 40.7666, -73.011485 40.766769, -73.011487 40.7668334, -73.0115135 40.767932, -73.0115197 40.7680072)",,,
"[1031541830, 20232774]",East Main Street,primary,False,True,310.20799999999997,"['3', '2']","LINESTRING (-73.0114478 40.7658011, -73.0115344 40.7657959, -73.0115744 40.7657943, -73.0121266 40.7657723, -73.0123272 40.7657611, -73.0125243 40.7657484, -73.0130272 40.7657095, -73.0132405 40.7656962, -73.0134686 40.7656877, -73.0136568 40.7656848, -73.0136957 40.7656842, -73.0137286 40.7656843, -73.0139181 40.7656848, -73.0143971 40.7656886, -73.0150113 40.7656988, -73.015125 40.7657013)",,,
20210199,Maple Avenue,residential,False,False,135.46800000000002,2,"LINESTRING (-73.0115197 40.7680072, -73.0115241 40.7680702, -73.0115373 40.7684093, -73.0115438 40.7686057, -73.011564 40.769225)",,,
20210199,Maple Avenue,residential,False,True,245.39300000000003,2,"LINESTRING (-73.0115197 40.7680072, -73.0115135 40.767932, -73.011487 40.7668334, -73.011485 40.766769, -73.011479 40.7666, -73.0114785 40.7665826, -73.0114528 40.7659647, -73.0114504 40.7659062, -73.0114491 40.7658755, -73.0114478 40.7658011)",,,
1031541844,Oak Street,residential,False,False,139.238,2,"LINESTRING (-73.0115197 40.7680072, -73.0114357 40.7680471, -73.0110301 40.7682253, -73.0109277 40.768268, -73.0106279 40.7683764, -73.0101717 40.7685475, -73.0100628 40.7685972)",20 mph,,
1031541844,Oak Street,residential,False,True,191.173,2,"LINESTRING (-73.0115197 40.7680072, -73.0115941 40.7679699, -73.0122838 40.7676598, -73.0123625 40.7676235, -73.0125852 40.7675252, -73.0127444 40.7674549, -73.0132615 40.7672236, -73.0134687 40.767126)",20 mph,,
20210199,Maple Avenue,residential,False,True,135.468,2,"LINESTRING (-73.011564 40.769225, -73.0115438 40.7686057, -73.0115373 40.7684093, -73.0115241 40.7680702, -73.0115197 40.7680072)",,,
20237593,Thorne Street,residential,False,True,159.166,,"LINESTRING (-73.011564 40.769225, -73.0116307 40.7692247, -73.0123917 40.7692211, -73.013362 40.7692164, -73.013454 40.769216)",,,
20211276,Rose Avenue,residential,False,True,303.234,,"LINESTRING (-73.0092335 40.7691049, -73.009223 40.7690693, -73.0092174 40.7690307, -73.0092175 40.7690124, -73.0092346 40.766379)",,,
1031541844,Oak Street,residential,False,True,89.882,2,"LINESTRING (-73.0092335 40.7691049, -73.0093319 40.7690552, -73.0094195 40.7690033, -73.0099808 40.7686413, -73.0100628 40.7685972)",20 mph,,
20215247,West Avenue,secondary,False,False,9.188,,"LINESTRING (-73.018741 40.764319, -73.018777 40.764397)",,CR 19,
20214451,South Street,residential,False,False,114.245,,"LINESTRING (-73.018741 40.764319, -73.0188738 40.7642934, -73.019477 40.764177, -73.0200518 40.7640548)",,,
20215247,West Avenue,secondary,False,True,73.814,,"LINESTRING (-73.018741 40.764319, -73.0187185 40.7642527, -73.0185232 40.763676)",,CR 19,
20214451,South Street,residential,False,True,67.415,,"LINESTRING (-73.0208225 40.763891, -73.0200518 40.7640548)",,,
668888790,Railroad Avenue,residential,False,False,16.818,,"LINESTRING (-73.0172474 40.7645152, -73.0172426 40.7646664)",,,
20214452,South Street,residential,False,False,129.491,,"LINESTRING (-73.0172474 40.7645152, -73.0173325 40.7645086, -73.0177372 40.7644774, -73.0186353 40.764408, -73.018777 40.764397)",,,
668888784,Railroad Avenue,residential,False,True,63.36,,"LINESTRING (-73.0172474 40.7645152, -73.017229 40.764231, -73.0171819 40.7640095, -73.0171738 40.7639489)",,,
20215247,West Avenue,secondary,False,True,9.188,,"LINESTRING (-73.018777 40.764397, -73.018741 40.764319)",,CR 19,
20214452,South Street,residential,False,True,129.491,,"LINESTRING (-73.018777 40.764397, -73.0186353 40.764408, -73.0177372 40.7644774, -73.0173325 40.7645086, -73.0172474 40.7645152)",,,
668888791,West Avenue,secondary,False,True,139.60700000000003,,"LINESTRING (-73.018777 40.764397, -73.018833 40.764602, -73.0189397 40.7652155, -73.018978 40.765436, -73.019031 40.765637)",,CR 19,
20214655,Hammond Street,residential,False,False,131.02,,"LINESTRING (-73.019031 40.765637, -73.0191561 40.7655708, -73.0192009 40.7655471, -73.019358 40.765464, -73.0197953 40.7652054, -73.0198671 40.765163, -73.02013 40.7650526, -73.0203341 40.7650139)",,,
668888791,West Avenue,secondary,False,False,139.607,,"LINESTRING (-73.019031 40.765637, -73.018978 40.765436, -73.0189397 40.7652155, -73.018833 40.764602, -73.018777 40.764397)",,CR 19,
668888791,West Avenue,secondary,False,True,35.488,,"LINESTRING (-73.019031 40.765637, -73.0190891 40.7658192, -73.0191016 40.7658584, -73.019129 40.7659474)",,CR 19,
668888791,West Avenue,secondary,False,False,35.488,,"LINESTRING (-73.019129 40.7659474, -73.0191016 40.7658584, -73.0190891 40.7658192, -73.019031 40.765637)",,CR 19,
668888792,West Main Street,primary,False,True,162.536,2,"LINESTRING (-73.019129 40.7659474, -73.0189624 40.7659401, -73.0189281 40.7659378, -73.0188463 40.7659328, -73.018688 40.7659231, -73.0173395 40.7658328, -73.017206 40.765824)",,,
20233538,Sephton Street,residential,False,False,104.983,,"LINESTRING (-73.0178673 40.7617156, -73.0177571 40.7617361, -73.0172826 40.7618223, -73.017268 40.761825, -73.0166575 40.7619429)",,,
1002533094,West Avenue,secondary,True,False,78.20500000000001,,"LINESTRING (-73.0178673 40.7617156, -73.0178468 40.7618251, -73.0178915 40.7619442, -73.0179088 40.7619915, -73.0179262 40.7620359, -73.018067 40.762309, -73.0181056 40.7623838)",,CR 19,
"[1031541825, 1101200770]",North Ocean Avenue,tertiary,False,False,79.73000000000002,"['3', '2']","LINESTRING (-73.015101 40.766418, -73.0151027 40.7663454, -73.0151119 40.7660902, -73.0151267 40.7657923, -73.015125 40.7657013)",30 mph,,
"[20256793, 1031541826]",North Ocean Avenue,tertiary,False,True,55.054,"['3', '2']","LINESTRING (-73.015101 40.766418, -73.0150993 40.7665259, -73.0150911 40.7666711, -73.0150828 40.7668163, -73.0150797 40.7669128)",30 mph,,
"[1031541843, 1031541844]",Oak Street,residential,False,False,158.49800000000002,"['3', '2']","LINESTRING (-73.015101 40.766418, -73.0150148 40.7664469, -73.01491 40.7664849, -73.0146665 40.766588, -73.0144011 40.7667073, -73.0140345 40.7668735, -73.0137745 40.7669877, -73.0134687 40.767126)",20 mph,,
20254164,Jayne Avenue,residential,False,False,136.439,,"LINESTRING (-73.0134687 40.767126, -73.0134662 40.7674617, -73.013465 40.7676159, -73.0134626 40.7679116, -73.013459 40.768353)",,,
1031541844,Oak Street,residential,False,False,191.173,2,"LINESTRING (-73.0134687 40.767126, -73.0132615 40.7672236, -73.0127444 40.7674549, -73.0125852 40.7675252, -73.0123625 40.7676235, -73.0122838 40.7676598, -73.0115941 40.7679699, -73.0115197 40.7680072)",20 mph,,
"[1031541843, 1031541844]",Oak Street,residential,False,True,158.498,"['3', '2']","LINESTRING (-73.0134687 40.767126, -73.0137745 40.7669877, -73.0140345 40.7668735, -73.0144011 40.7667073, -73.0146665 40.766588, -73.01491 40.7664849, -73.0150148 40.7664469, -73.015101 40.766418)",20 mph,,
1031541844,Oak Street,residential,False,False,89.882,2,"LINESTRING (-73.0100628 40.7685972, -73.0099808 40.7686413, -73.0094195 40.7690033, -73.0093319 40.7690552, -73.0092335 40.7691049)",20 mph,,
1031541844,Oak Street,residential,False,True,139.238,2,"LINESTRING (-73.0100628 40.7685972, -73.0101717 40.7685475, -73.0106279 40.7683764, -73.0109277 40.768268, -73.0110301 40.7682253, -73.0114357 40.7680471, -73.0115197 40.7680072)",20 mph,,
20227851,Seitz Court,residential,False,False,85.225,,"LINESTRING (-73.013459 40.768353, -73.0133601 40.7683528, -73.012447 40.768351)",,,
20254164,Jayne Avenue,residential,False,False,95.962,,"LINESTRING (-73.013459 40.768353, -73.0134544 40.7691546, -73.013454 40.769216)",,,
20254164,Jayne Avenue,residential,False,True,136.439,,"LINESTRING (-73.013459 40.768353, -73.0134626 40.7679116, -73.013465 40.7676159, -73.0134662 40.7674617, -73.0134687 40.767126)",,,
20227851,Seitz Court,residential,False,True,85.225,,"LINESTRING (-73.012447 40.768351, -73.0133601 40.7683528, -73.013459 40.768353)",,,
20254853,Railroad Avenue,residential,False,False,7.063,,"LINESTRING (-73.0166575 40.7619429, -73.0166763 40.7620048)",,,
20233538,Sephton Street,residential,False,True,104.983,,"LINESTRING (-73.0166575 40.7619429, -73.017268 40.761825, -73.0172826 40.7618223, -73.0177571 40.7617361, -73.0178673 40.7617156)",,,
"[20236717, 20236718]",Lake Court,residential,False,True,110.836,,"LINESTRING (-73.019107 40.768595, -73.01913 40.768328, -73.0190311 40.7683234, -73.0188595 40.7683153, -73.018169 40.768283)",,,
20237593,Thorne Street,residential,False,False,138.734,,"LINESTRING (-73.016711 40.769207, -73.0166199 40.769207, -73.0151476 40.7692121, -73.0150636 40.769212)",,,
20241287,Jennings Avenue,residential,False,True,247.386,,"LINESTRING (-73.016711 40.769207, -73.0167141 40.7683451, -73.016717 40.7675391, -73.0167178 40.7673061, -73.0167188 40.767035, -73.0167226 40.7669823)",,,
20237593,Thorne Street,residential,False,False,135.551,,"LINESTRING (-73.0150636 40.769212, -73.0149908 40.7692122, -73.0135159 40.7692157, -73.013454 40.769216)",,,
20237593,Thorne Street,residential,False,True,138.734,,"LINESTRING (-73.0150636 40.769212, -73.0151476 40.7692121, -73.0166199 40.769207, -73.016711 40.769207)",,,
20256793,North Ocean Avenue,tertiary,False,False,255.695,2,"LINESTRING (-73.0150636 40.769212, -73.0150574 40.7691469, -73.0150602 40.7687924, -73.0150649 40.7684381, -73.0150648 40.7684067, -73.0150669 40.7680507, -73.0150682 40.7678994, -73.0150679 40.7676118, -73.0150679 40.7675751, -73.0150703 40.7674325, -73.0150694 40.7673505, -73.0150698 40.767248, -73.015077 40.7669657, -73.0150797 40.7669128)",30 mph,,
20237593,Thorne Street,residential,False,False,159.166,,"LINESTRING (-73.013454 40.769216, -73.013362 40.7692164, -73.0123917 40.7692211, -73.0116307 40.7692247, -73.011564 40.769225)",,,
20237593,Thorne Street,residential,False,True,135.551,,"LINESTRING (-73.013454 40.769216, -73.0135159 40.7692157, -73.0149908 40.7692122, -73.0150636 40.769212)",,,
20254164,Jayne Avenue,residential,False,True,95.962,,"LINESTRING (-73.013454 40.769216, -73.0134544 40.7691546, -73.013459 40.768353)",,,
20241249,Lake Street,residential,False,True,33.624,2,"LINESTRING (-73.0185127 40.7670776, -73.0183484 40.7670633, -73.018115 40.767052)",,,
1032428957,,residential,True,False,70.335,1,"LINESTRING (-73.0185127 40.7670776, -73.018583 40.7671025, -73.0187892 40.7671131, -73.018907 40.7671154, -73.0189454 40.7671118, -73.0189909 40.7671076, -73.0190547 40.7670956, -73.0191133 40.7670815, -73.0191966 40.7670664, -73.0192712 40.7670602, -73.0193309 40.7670523)",,,
20241249,Lake Street,residential,False,False,117.526,2,"LINESTRING (-73.0167226 40.7669823, -73.0168 40.766985, -73.016922 40.766988, -73.0172655 40.7670064, -73.0175502 40.7670217, -73.018115 40.767052)",,,
20241249,Lake Street,residential,False,True,138.57399999999998,2,"LINESTRING (-73.0167226 40.7669823, -73.016639 40.766979, -73.0157696 40.7669424, -73.0151785 40.7669176, -73.0150797 40.7669128)",,,
20241287,Jennings Avenue,residential,False,False,247.386,,"LINESTRING (-73.0167226 40.7669823, -73.0167188 40.767035, -73.0167178 40.7673061, -73.016717 40.7675391, -73.0167141 40.7683451, -73.016711 40.769207)",,,
20241249,Lake Street,residential,False,False,138.574,2,"LINESTRING (-73.0150797 40.7669128, -73.0151785 40.7669176, -73.0157696 40.7669424, -73.016639 40.766979, -73.0167226 40.7669823)",,,
"[20256793, 1031541826]",North Ocean Avenue,tertiary,False,False,55.05400000000001,"['3', '2']","LINESTRING (-73.0150797 40.7669128, -73.0150828 40.7668163, -73.0150911 40.7666711, -73.0150993 40.7665259, -73.015101 40.766418)",30 mph,,
20256793,North Ocean Avenue,tertiary,False,True,255.69499999999996,2,"LINESTRING (-73.0150797 40.7669128, -73.015077 40.7669657, -73.0150698 40.767248, -73.0150694 40.7673505, -73.0150703 40.7674325, -73.0150679 40.7675751, -73.0150679 40.7676118, -73.0150682 40.7678994, -73.0150669 40.7680507, -73.0150648 40.7684067, -73.0150649 40.7684381, -73.0150602 40.7687924, -73.0150574 40.7691469, -73.0150636 40.769212)",30 mph,,
668888784,Railroad Avenue,residential,False,False,63.36,,"LINESTRING (-73.0171738 40.7639489, -73.0171819 40.7640095, -73.017229 40.764231, -73.0172474 40.7645152)",,,
668888784,Railroad Avenue,residential,False,True,149.994,,"LINESTRING (-73.0171738 40.7639489, -73.0171538 40.7638771, -73.0170338 40.76339, -73.0168359 40.7626245)",,,
668888784,Railroad Avenue,residential,False,False,4.77,,"LINESTRING (-73.0168305 40.7625818, -73.0168359 40.7626245)",,,
20247534,Gerard Street,residential,False,False,123.682,,"LINESTRING (-73.0168305 40.7625818, -73.0167467 40.7625961, -73.0153978 40.762826)",,,
20254853,Railroad Avenue,residential,False,True,65.50099999999999,,"LINESTRING (-73.0168305 40.7625818, -73.016797 40.7624721, -73.0166817 40.7620526, -73.0166763 40.7620048)",,,
668888792,West Main Street,primary,False,False,17.799,2,"LINESTRING (-73.016996 40.765806, -73.017206 40.765824)",,,
20253424,Havens Avenue,residential,False,False,74.165,,"LINESTRING (-73.016996 40.765806, -73.0169877 40.7658929, -73.0169851 40.76592, -73.0169488 40.766472)",,,
"[668888792, 1031541831]",West Main Street,primary,False,True,158.04500000000002,"['3', '2']","LINESTRING (-73.016996 40.765806, -73.016913 40.7658005, -73.0168851 40.7657993, -73.0166193 40.7657827, -73.016443 40.7657754, -73.0156215 40.765721, -73.0153821 40.7657052, -73.015304 40.7657039, -73.0152184 40.7657025, -73.015125 40.7657013)",,,
668888792,West Main Street,primary,False,True,17.799,2,"LINESTRING (-73.017206 40.765824, -73.016996 40.765806)",,,
668888792,West Main Street,primary,False,False,162.536,2,"LINESTRING (-73.017206 40.765824, -73.0173395 40.7658328, -73.018688 40.7659231, -73.0188463 40.7659328, -73.0189281 40.7659378, -73.0189624 40.7659401, -73.019129 40.7659474)",,,
880000688,Railroad Avenue,residential,True,False,128.756,,"LINESTRING (-73.017206 40.765824, -73.0172088 40.765735, -73.0172332 40.7649632, -73.0172426 40.7646664)",,,
20254853,Railroad Avenue,residential,False,True,7.063,,"LINESTRING (-73.0166763 40.7620048, -73.0166575 40.7619429)",,,
20254853,Railroad Avenue,residential,False,False,65.501,,"LINESTRING (-73.0166763 40.7620048, -73.0166817 40.7620526, -73.016797 40.7624721, -73.0168305 40.7625818)",,,
20256808,Funaro Court,residential,False,False,64.41,,"LINESTRING (-73.0166763 40.7620048, -73.0165949 40.7620197, -73.016495 40.762038, -73.0159374 40.762154)",,,
668888789,Railroad Avenue,residential,True,False,16.013,,"LINESTRING (-73.0166078 40.7618039, -73.0166575 40.7619429)",,,
20256808,Funaro Court,residential,False,True,64.41,,"LINESTRING (-73.0159374 40.762154, -73.016495 40.762038, -73.0165949 40.7620197, -73.0166763 40.7620048)",,,
1079413127,Holbrook Road,primary,True,False,19.63,1,"LINESTRING (-73.0193309 40.7670523, -73.0193735 40.7670666, -73.0194197 40.7670717, -73.0194659 40.7670672, -73.0195089 40.7670535, -73.0195453 40.7670315)",30 mph,CR 19,roundabout
"[1079413121, 1216336390]",Holbrook Road,primary,True,False,53.43899999999999,1,"LINESTRING (-73.0194919 40.7668233, -73.0194621 40.7667787, -73.0193992 40.7666914, -73.0193417 40.7666081, -73.0193283 40.7665816, -73.0192305 40.7663864)",30 mph,CR 19,
1079413125,Holbrook Road,primary,True,False,18.616,1,"LINESTRING (-73.0194919 40.7668233, -73.0194496 40.7668136, -73.0194054 40.7668123, -73.0193623 40.7668197, -73.0193231 40.7668351, -73.0192904 40.7668577)",30 mph,CR 19,roundabout
20211276,Rose Avenue,residential,False,False,303.234,,"LINESTRING (-73.0092346 40.766379, -73.0092175 40.7690124, -73.0092174 40.7690307, -73.009223 40.7690693, -73.0092335 40.7691049)",,,
20247534,Gerard Street,residential,False,False,121.293,,"LINESTRING (-73.0153978 40.762826, -73.0153719 40.7628304, -73.0141145 40.7630441, -73.0140682 40.763052, -73.0139926 40.7630649)",,,
20247534,Gerard Street,residential,False,True,123.682,,"LINESTRING (-73.0153978 40.762826, -73.0167467 40.7625961, -73.0168305 40.7625818)",,,
358414822,Copper Beech Court,residential,False,False,27.813000000000002,,"LINESTRING (-73.0153978 40.762826, -73.0154133 40.7628849, -73.0154624 40.7630713)",,,
358414822,Copper Beech Court,residential,False,True,27.813000000000002,,"LINESTRING (-73.0154624 40.7630713, -73.0154133 40.7628849, -73.0153978 40.762826)",,,
358414829,,residential,True,False,12.692,,"LINESTRING (-73.0154624 40.7630713, -73.0154277 40.7630825, -73.0154018 40.7631032, -73.015389 40.76313, -73.0153913 40.7631585)",,,roundabout
"[358414827, 358414828]","['Stahlman Lane', 'Rialto Way']",residential,False,"[False, True]",197.142,,"LINESTRING (-73.0155701 40.7631222, -73.0163911 40.7629779, -73.0164665 40.7629807, -73.0165024 40.7629993, -73.016577 40.7632631, -73.0155788 40.7634319)",,,
358414829,,residential,True,False,11.711,,"LINESTRING (-73.0155701 40.7631222, -73.0155551 40.7630984, -73.0155296 40.7630806, -73.0154971 40.7630711, -73.0154624 40.7630713)",,,roundabout
358414825,Maler Lane,residential,False,False,128.775,,"LINESTRING (-73.0153913 40.7631585, -73.0145773 40.7632999, -73.0145553 40.7633564, -73.0147412 40.7638013)",,,
358414829,,residential,True,False,11.694,,"LINESTRING (-73.0153913 40.7631585, -73.0154065 40.7631821, -73.0154322 40.7631999, -73.0154646 40.7632092, -73.0154993 40.7632088)",,,roundabout
358414824,Copper Beech Court,residential,False,False,25.695,,"LINESTRING (-73.0154993 40.7632088, -73.0155788 40.7634319)",,,
358414829,,residential,True,False,12.593,,"LINESTRING (-73.0154993 40.7632088, -73.0155337 40.7631976, -73.0155593 40.763177, -73.0155722 40.7631505, -73.0155701 40.7631222)",,,roundabout
358414824,Copper Beech Court,residential,False,True,25.695,,"LINESTRING (-73.0155788 40.7634319, -73.0154993 40.7632088)",,,
358414824,Copper Beech Court,residential,False,False,28.855,,"LINESTRING (-73.0155788 40.7634319, -73.0155899 40.7634867, -73.0156307 40.7636884)",,,
"[358414827, 358414828]","['Stahlman Lane', 'Rialto Way']",residential,False,"[False, True]",197.142,,"LINESTRING (-73.0155788 40.7634319, -73.016577 40.7632631, -73.0165024 40.7629993, -73.0164665 40.7629807, -73.0163911 40.7629779, -73.0155701 40.7631222)",,,
358414824,Copper Beech Court,residential,False,True,28.855,,"LINESTRING (-73.0156307 40.7636884, -73.0155899 40.7634867, -73.0155788 40.7634319)",,,
358414825,Maler Lane,residential,False,True,128.775,,"LINESTRING (-73.0147412 40.7638013, -73.0145553 40.7633564, -73.0145773 40.7632999, -73.0153913 40.7631585)",,,
20253424,Havens Avenue,residential,False,True,74.165,,"LINESTRING (-73.0169488 40.766472, -73.0169851 40.76592, -73.0169877 40.7658929, -73.016996 40.765806)",,,
668888790,Railroad Avenue,residential,False,True,16.818,,"LINESTRING (-73.0172426 40.7646664, -73.0172474 40.7645152)",,,
20214451,South Street,residential,False,False,67.415,,"LINESTRING (-73.0200518 40.7640548, -73.0208225 40.763891)",,,
20214451,South Street,residential,False,True,114.245,,"LINESTRING (-73.0200518 40.7640548, -73.019477 40.764177, -73.0188738 40.7642934, -73.018741 40.764319)",,,
733178799,Millie Court,residential,False,False,103.445,,"LINESTRING (-73.0200518 40.7640548, -73.0200327 40.7639998, -73.0199583 40.7637852, -73.0196102 40.763846, -73.0195153 40.763535, -73.0194969 40.7634748)",,,
733178799,Millie Court,residential,False,False,40.847,,"LINESTRING (-73.0194969 40.7634748, -73.019029 40.7635715)",,,
733178807,Millie Court,residential,False,False,37.553,,"LINESTRING (-73.0194969 40.7634748, -73.0199271 40.763386)",,,
733178799,Millie Court,residential,False,True,103.44500000000001,,"LINESTRING (-73.0194969 40.7634748, -73.0195153 40.763535, -73.0196102 40.763846, -73.0199583 40.7637852, -73.0200327 40.7639998, -73.0200518 40.7640548)",,,
20215247,West Avenue,secondary,False,True,4.5,,"LINESTRING (-73.0185232 40.763676, -73.0185099 40.7636368)",,CR 19,
