osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,access
17053315,South 15th Street,tertiary,25 mph,False,True,17.408,,"LINESTRING (-105.2271651 38.4458628, -105.2270607 38.4457293)",,
306252168,South 15th Street,tertiary,25 mph,False,False,58.385000000000005,4,"LINESTRING (-105.2271651 38.4458628, -105.22726 38.4459961, -105.2274465 38.4462377, -105.2274825 38.4463233)",,
"[17052365, 17053438]","['Kountz Avenue', 'Frazier Avenue']",residential,,False,"[False, True]",368.437,,"LINESTRING (-105.2245723 38.4423533, -105.2246149 38.4432553, -105.2243973 38.4432954, -105.2223611 38.4433926, -105.221547 38.4434137)",,
17052365,Frazier Avenue,residential,,False,True,241.211,,"LINESTRING (-105.2245723 38.4423533, -105.2245404 38.4415448, -105.2244681 38.4401856)",,
17051314,East Main Street,tertiary,,False,False,59.648,,"LINESTRING (-105.217514 38.4466829, -105.2168291 38.4466882)",,
17051314,East Main Street,tertiary,,False,True,52.037,,"LINESTRING (-105.217514 38.4466829, -105.2181115 38.446678)",,
204518795,Main Street,tertiary,25 mph,False,False,98.71000000000001,2,"LINESTRING (-105.2258554 38.4467655, -105.2260496 38.4467028, -105.2262749 38.4467039, -105.226973 38.4467074)",,
17051314,East Main Street,tertiary,,False,True,153.156,,"LINESTRING (-105.2197868 38.4466865, -105.2215454 38.4466748)",,
17050766,Willmoor Court,residential,,False,False,296.25800000000004,,"LINESTRING (-105.2197868 38.4466865, -105.2197835 38.4441474, -105.2197847 38.4440222)",,
17051314,East Main Street,tertiary,,False,False,145.905,,"LINESTRING (-105.2197868 38.4466865, -105.2197098 38.4466855, -105.2190604 38.4466773, -105.2186045 38.4466776, -105.2181115 38.446678)",,
17050766,Willmoor Court,residential,,False,True,296.25800000000004,,"LINESTRING (-105.2197847 38.4440222, -105.2197835 38.4441474, -105.2197868 38.4466865)",,
17052821,Cameron Avenue,residential,,False,False,55.776,,"LINESTRING (-105.2215422 38.4461732, -105.2215454 38.4466748)",,
17052821,Cameron Avenue,residential,,False,True,45.835,,"LINESTRING (-105.2215422 38.4461732, -105.2215396 38.445761)",,
17050813,Rio Grande Drive,residential,,False,False,197.54700000000003,,"LINESTRING (-105.2215422 38.4461732, -105.2222664 38.4461693, -105.222754 38.445977, -105.2236052 38.4455686)",,
17050813,Rio Grande Drive,residential,,False,False,98.215,,"LINESTRING (-105.2236052 38.4455686, -105.2240177 38.4453631, -105.2241143 38.4452929, -105.2241668 38.445102, -105.2241666 38.4449001)",,
17050813,Rio Grande Drive,residential,,False,True,197.547,,"LINESTRING (-105.2236052 38.4455686, -105.222754 38.445977, -105.2222664 38.4461693, -105.2215422 38.4461732)",,
17052955,Turner Drive,residential,,False,True,242.10399999999998,,"LINESTRING (-105.2236052 38.4455686, -105.2228704 38.4445896, -105.2225185 38.4444522, -105.2223485 38.4444382, -105.2215827 38.4444316)",,
17050813,Rio Grande Drive,residential,,False,True,98.215,,"LINESTRING (-105.2241666 38.4449001, -105.2241668 38.445102, -105.2241143 38.4452929, -105.2240177 38.4453631, -105.2236052 38.4455686)",,
17050837,Centner Court,residential,,False,False,79.543,,"LINESTRING (-105.2215352 38.4450671, -105.220624 38.445018)",,
17052821,Cameron Avenue,residential,,False,False,29.678,,"LINESTRING (-105.2215352 38.4450671, -105.2215369 38.445334)",,
17052821,Cameron Avenue,residential,,False,True,70.785,,"LINESTRING (-105.2215352 38.4450671, -105.2215827 38.4444316)",,
17050837,Centner Court,residential,,False,True,79.543,,"LINESTRING (-105.220624 38.445018, -105.2215352 38.4450671)",,
17050915,Cameron Court,residential,,False,False,58.812,,"LINESTRING (-105.2215369 38.445334, -105.2222122 38.4453375)",,
17052821,Cameron Avenue,residential,,False,False,47.481,,"LINESTRING (-105.2215369 38.445334, -105.2215396 38.445761)",,
17052821,Cameron Avenue,residential,,False,True,29.678,,"LINESTRING (-105.2215369 38.445334, -105.2215352 38.4450671)",,
204518795,Main Street,tertiary,25 mph,False,True,98.71000000000001,2,"LINESTRING (-105.226973 38.4467074, -105.2262749 38.4467039, -105.2260496 38.4467028, -105.2258554 38.4467655)",,
306252170,Main Street,tertiary,25 mph,True,False,28.566000000000003,,"LINESTRING (-105.226973 38.4467074, -105.2271301 38.4467444, -105.2272925 38.4467621)",,
17051314,East Main Street,tertiary,,False,False,278.531,,"LINESTRING (-105.2246883 38.4468466, -105.2244913 38.4467284, -105.2242225 38.4466914, -105.2238377 38.4466867, -105.2233327 38.4466805, -105.2231932 38.4466788, -105.2215454 38.4466748)",,
347363475,Rainbow Drive,residential,,False,False,113.35600000000001,,"LINESTRING (-105.2246883 38.4468466, -105.2249503 38.4467375, -105.2252437 38.4465992, -105.2256304 38.4464234, -105.2258145 38.4463359)",,
17051314,East Main Street,tertiary,,False,False,153.156,,"LINESTRING (-105.2215454 38.4466748, -105.2197868 38.4466865)",,
17052821,Cameron Avenue,residential,,False,True,55.776,,"LINESTRING (-105.2215454 38.4466748, -105.2215422 38.4461732)",,
17051314,East Main Street,tertiary,,False,True,278.531,,"LINESTRING (-105.2215454 38.4466748, -105.2231932 38.4466788, -105.2233327 38.4466805, -105.2238377 38.4466867, -105.2242225 38.4466914, -105.2244913 38.4467284, -105.2246883 38.4468466)",,
17051314,East Main Street,tertiary,,False,False,52.037,,"LINESTRING (-105.2181115 38.446678, -105.217514 38.4466829)",,
17051765,Weaver Lane,residential,,False,False,89.307,,"LINESTRING (-105.2181115 38.446678, -105.2181315 38.445875)",,
17051314,East Main Street,tertiary,,False,True,145.905,,"LINESTRING (-105.2181115 38.446678, -105.2186045 38.4466776, -105.2190604 38.4466773, -105.2197098 38.4466855, -105.2197868 38.4466865)",,
17051765,Weaver Lane,residential,,False,True,89.307,,"LINESTRING (-105.2181315 38.445875, -105.2181115 38.446678)",,
306252167,Main Street,tertiary,25 mph,False,False,29.466,2,"LINESTRING (-105.2278034 38.4466686, -105.2279218 38.4466151, -105.228 38.4465798, -105.2280965 38.4465362)",,
306252171,Main Street,tertiary,25 mph,True,False,22.032,1,"LINESTRING (-105.2278034 38.4466686, -105.2276544 38.4466695, -105.2275562 38.4466427)",,
17052365,Frazier Avenue,residential,,False,False,241.211,,"LINESTRING (-105.2244681 38.4401856, -105.2245404 38.4415448, -105.2245723 38.4423533)",,
17052821,Cameron Avenue,residential,,False,False,75.762,,"LINESTRING (-105.221547 38.4434137, -105.2215703 38.4440948)",,
"[17052365, 17053438]","['Frazier Avenue', 'Kountz Avenue']",residential,,False,"[False, True]",368.437,,"LINESTRING (-105.221547 38.4434137, -105.2223611 38.4433926, -105.2243973 38.4432954, -105.2246149 38.4432553, -105.2245723 38.4423533)",,
17053438,Kountz Avenue,residential,,False,True,322.115,,"LINESTRING (-105.221547 38.4434137, -105.2199343 38.4434873, -105.2183693 38.4435629, -105.217862 38.4436334)",,
17052821,Cameron Avenue,residential,,False,False,37.466,,"LINESTRING (-105.2215703 38.4440948, -105.2215827 38.4444316)",,
17052821,Cameron Avenue,residential,,False,True,75.762,,"LINESTRING (-105.2215703 38.4440948, -105.221547 38.4434137)",,
17053381,Breyfogle Court,residential,,False,False,50.077,,"LINESTRING (-105.2215703 38.4440948, -105.2209953 38.4440972)",,
17052821,Cameron Avenue,residential,,False,False,70.785,,"LINESTRING (-105.2215827 38.4444316, -105.2215352 38.4450671)",,
17052821,Cameron Avenue,residential,,False,True,37.466,,"LINESTRING (-105.2215827 38.4444316, -105.2215703 38.4440948)",,
17052955,Turner Drive,residential,,False,False,242.10399999999998,,"LINESTRING (-105.2215827 38.4444316, -105.2223485 38.4444382, -105.2225185 38.4444522, -105.2228704 38.4445896, -105.2236052 38.4455686)",,
17052821,Cameron Avenue,residential,,False,False,45.835,,"LINESTRING (-105.2215396 38.445761, -105.2215422 38.4461732)",,
17052821,Cameron Avenue,residential,,False,True,47.481,,"LINESTRING (-105.2215396 38.445761, -105.2215369 38.445334)",,
17053414,Hurliman Court,residential,,False,False,86.021,,"LINESTRING (-105.2215396 38.445761, -105.220554 38.44571)",,
17053381,Breyfogle Court,residential,,False,True,50.077,,"LINESTRING (-105.2209953 38.4440972, -105.2215703 38.4440948)",,
17053414,Hurliman Court,residential,,False,True,86.021,,"LINESTRING (-105.220554 38.44571, -105.2215396 38.445761)",,
17050915,Cameron Court,residential,,False,True,58.812,,"LINESTRING (-105.2222122 38.4453375, -105.2215369 38.445334)",,
17053315,South 15th Street,tertiary,25 mph,False,False,130.148,,"LINESTRING (-105.2264608 38.444703, -105.2264153 38.44489, -105.2265565 38.4450937, -105.2265828 38.4451241, -105.2267106 38.445286, -105.2268542 38.4454677, -105.2268612 38.4454766, -105.2270462 38.4457109, -105.2270607 38.4457293)",,
17053438,Kountz Avenue,residential,,False,False,322.115,,"LINESTRING (-105.217862 38.4436334, -105.2183693 38.4435629, -105.2199343 38.4434873, -105.221547 38.4434137)",,
306252173,South 15th Street,tertiary,25 mph,True,False,26.108,1,"LINESTRING (-105.2274817 38.4463949, -105.2273575 38.4466086)",,
470140087,South 15th Street,tertiary,25 mph,False,True,7.962,,"LINESTRING (-105.2274817 38.4463949, -105.2274825 38.4463233)",,
