osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,ref
43924952,1,,motorway_link,,15.2,True,False,94.341,"LINESTRING (-72.610395 42.152004, -72.610198 42.152042, -72.610016 42.152071, -72.609925 42.152076, -72.609861 42.152074, -72.609798 42.152069, -72.609738 42.152059, -72.609643 42.152019, -72.609558 42.151962, -72.609375 42.151835)",,
8882410,2,Grape Street,tertiary,,14.3,False,False,17.903,"LINESTRING (-72.603592 42.147079, -72.603592 42.147119, -72.603591 42.14724)",,
8882410,2,Grape Street,tertiary,,14.3,False,True,163.046,"LINESTRING (-72.603592 42.147079, -72.603594 42.14679, -72.6036067 42.1466155, -72.6036326 42.1462595, -72.603635 42.146226, -72.6036435 42.1460675, -72.603668 42.145614)",,
8883390,2,Elm Street,residential,,12.2,False,False,95.641,"LINESTRING (-72.603592 42.147079, -72.6029949 42.1470732, -72.602876 42.147072, -72.6028054 42.1470714, -72.602432 42.147068)",,
8882739,2,School Street,residential,,11.3,False,True,37.384,"LINESTRING (-72.606702 42.146343, -72.6065 42.146042)",,
8882739,2,School Street,residential,,11.3,False,False,72.934,"LINESTRING (-72.606702 42.146343, -72.6068207 42.1464825, -72.606873 42.146544, -72.6069852 42.1466082, -72.607018 42.146627, -72.607331 42.146788)",,
8883600,2,Chapman Street,residential,,13.1,False,False,118.46000000000001,"LINESTRING (-72.606702 42.146343, -72.606011 42.146795, -72.605628 42.1470507)",,
698789318,,Dwight Terrace,residential,,,False,False,41.356,"LINESTRING (-72.6091716 42.1522771, -72.6087338 42.1524587)",,
8882688,2,Old Chicopee Street,residential,,6.7,False,False,66.019,"LINESTRING (-72.6091716 42.1522771, -72.609293 42.152394, -72.609449 42.152527, -72.609734 42.152695)",,
8882688,2,Old Chicopee Street,residential,,6.7,False,True,53.131,"LINESTRING (-72.6091716 42.1522771, -72.609153 42.152255, -72.60911 42.152199, -72.60906 42.152121, -72.609041 42.152023, -72.609048 42.15195, -72.609091 42.151897, -72.609131 42.151837)",,
8882262,2,Springfield Street,secondary,30 mph,18.3,False,False,8.779,"LINESTRING (-72.6077337 42.1509575, -72.6076847 42.1510276)",,MA 116
8883498,,Granby Road,secondary,30 mph,11.6,True,False,102.25800000000001,"LINESTRING (-72.6077337 42.1509575, -72.6076439 42.1509279, -72.6075673 42.1509085, -72.6075059 42.1508969, -72.6074256 42.1508851, -72.6073372 42.1508729, -72.6072414 42.1508638, -72.6071287 42.1508624, -72.6069422 42.1508642, -72.6065128 42.1508841)",,
"[839727364, 839727366, 8883527, 22978319, 22978320]",2,"['Springfield Street', 'Davitt Bridge']",secondary,30 mph,18.3,False,True,228.66700000000003,"LINESTRING (-72.6077337 42.1509575, -72.6077599 42.1508893, -72.607774 42.150842, -72.6077821 42.1507752, -72.6078206 42.1499254, -72.6078209 42.1499003, -72.6078237 42.1496712, -72.6078287 42.1493079, -72.6078291 42.1492806, -72.6078318 42.1490837, -72.6078343 42.1489057)",yes,MA 116
8882410,2,Grape Street,tertiary,,14.3,False,False,163.046,"LINESTRING (-72.603668 42.145614, -72.6036435 42.1460675, -72.603635 42.146226, -72.6036326 42.1462595, -72.6036067 42.1466155, -72.603594 42.14679, -72.603592 42.147079)",,
8882410,2,Grape Street,tertiary,,14.3,False,True,59.083,"LINESTRING (-72.603668 42.145614, -72.603677 42.145423, -72.603686 42.14532, -72.60373 42.145256, -72.603801 42.145211, -72.603903 42.145152)",,
8882739,2,School Street,residential,,11.3,False,False,52.787000000000006,"LINESTRING (-72.609478 42.147062, -72.609485 42.147057, -72.609551 42.147029, -72.609669 42.146953, -72.60993 42.14673)",,
8882739,2,School Street,residential,,11.3,False,True,55.063,"LINESTRING (-72.609478 42.147062, -72.609436 42.147078, -72.609403 42.147082, -72.60926 42.147086, -72.608816 42.147078)",,
8883184,2,Perkins Street,residential,,15.2,False,False,88.626,"LINESTRING (-72.609478 42.147062, -72.609494 42.14709, -72.6097556 42.1475482, -72.609897 42.147796)",,
918637637,2,Center Street,secondary,,15.2,False,True,55.187,"LINESTRING (-72.608947 42.144785, -72.609332 42.144379)",,MA 116
92218740,2,Center Street,secondary,,15.2,True,False,24.706000000000003,"LINESTRING (-72.608947 42.144785, -72.608823 42.144885, -72.608753 42.144954)",,MA 116
8883367,2,Springfield Street,secondary,,18.3,False,False,16.477,"LINESTRING (-72.605628 42.1470507, -72.6055134 42.1469293)",,
8883367,2,Springfield Street,secondary,,18.3,False,True,82.40299999999999,"LINESTRING (-72.605628 42.1470507, -72.6056763 42.1471032, -72.6057618 42.147198, -72.6058616 42.1473051, -72.605923 42.147371, -72.6060368 42.1474748, -72.6060704 42.1475054, -72.6062236 42.147645)",,
8883600,2,Chapman Street,residential,,13.1,False,True,118.46000000000001,"LINESTRING (-72.605628 42.1470507, -72.606011 42.146795, -72.606702 42.146343)",,
8882726,2,Gilmore Street,residential,,15.2,False,False,105.143,"LINESTRING (-72.607913 42.14452, -72.607231 42.145319)",,
8884595,2,Union Street,residential,,15.2,False,False,35.699,"LINESTRING (-72.607913 42.14452, -72.607568 42.144326)",,
8884595,2,Union Street,residential,,15.2,False,True,84.41,"LINESTRING (-72.607913 42.14452, -72.608753 42.144954)",,
8882739,2,School Street,residential,,11.3,False,False,29.655,"LINESTRING (-72.605578 42.144774, -72.605753 42.145007)",,
8882709,2,South Street,tertiary,,20.1,False,False,160.64600000000002,"LINESTRING (-72.605578 42.144774, -72.604794 42.144775, -72.6046569 42.1447772, -72.604032 42.144787, -72.603632 42.144819)",,
8882709,2,South Street,tertiary,,20.1,False,True,37.2,"LINESTRING (-72.605578 42.144774, -72.605743 42.144771, -72.606029 42.144778)",,
8882697,2,Spruce Street,residential,,15.2,False,True,27.323,"LINESTRING (-72.611883 42.145248, -72.611649 42.145074)",,
8882739,2,School Street,residential,,11.3,False,False,75.564,"LINESTRING (-72.611883 42.145248, -72.612525 42.144763)",,
8882739,2,School Street,residential,,11.3,False,True,73.883,"LINESTRING (-72.611883 42.145248, -72.611255 42.145722)",,
8884446,1,Bullens Street,residential,,6.1,False,False,96.622,"LINESTRING (-72.611883 42.145248, -72.612693 42.145876)",,
8882739,2,School Street,residential,,11.3,False,False,73.883,"LINESTRING (-72.611255 42.145722, -72.611883 42.145248)",,
8882739,2,School Street,residential,,11.3,False,True,68.904,"LINESTRING (-72.611255 42.145722, -72.610672 42.146166)",,
8883135,2,Chestnut Street,residential,,15.2,False,False,122.23,"LINESTRING (-72.611255 42.145722, -72.610209 42.144943)",,
8883135,2,Chestnut Street,residential,,15.2,False,True,96.53,"LINESTRING (-72.611255 42.145722, -72.61208 42.146338)",,
8883587,2,Cabot Street,secondary,,15.9,True,False,51.176,"LINESTRING (-72.608851 42.145737, -72.608831 42.145277)",,MA 116
850747661,2,Park Street,residential,,12.2,False,True,77.33500000000001,"LINESTRING (-72.608851 42.145737, -72.60896 42.145737, -72.609052 42.145731, -72.60913 42.145709, -72.609256 42.145649, -72.6093767 42.145555, -72.6094003 42.1455366, -72.609564 42.145409, -72.609605 42.14538)",,
"[419219362, 419219363, 182517939]",1,,motorway_link,,15.2,True,False,304.147,"LINESTRING (-72.6129257 42.1501338, -72.612475 42.150623, -72.61219 42.150972, -72.612083 42.151096, -72.61197 42.151217, -72.611849 42.151334, -72.611783 42.151393, -72.611714 42.151451, -72.611642 42.151507, -72.611562 42.151563, -72.611478 42.151616, -72.61139 42.151666, -72.611287 42.15172, -72.611179 42.15177, -72.611069 42.151816, -72.6109088 42.1518729, -72.61081 42.151899, -72.610677 42.151935, -72.610519 42.151975, -72.610395 42.152004)",yes,
8882358,2,Fairview Avenue,secondary,,22.0,False,True,138.654,"LINESTRING (-72.601951 42.144855, -72.6022488 42.1448509, -72.60261 42.144846, -72.603632 42.144819)",,
8883390,2,Elm Street,residential,,12.2,False,True,80.178,"LINESTRING (-72.601461 42.147036, -72.601927 42.147039, -72.602432 42.147068)",,
8883784,2,West Street,tertiary,,15.9,False,True,49.327,"LINESTRING (-72.613007 42.145249, -72.612679 42.144878)",,
8883784,2,West Street,tertiary,,15.9,False,False,30.983,"LINESTRING (-72.613007 42.145249, -72.61314 42.145395, -72.613152 42.145473, -72.613143 42.145496)",,
8882494,2,Center Street,secondary,,15.2,True,False,137.203,"LINESTRING (-72.608176 42.145725, -72.6080819 42.1458434, -72.6077621 42.1462457, -72.6074603 42.1466254, -72.607331 42.146788)",,MA 116
8883107,2,Nonotuck Avenue,residential,,12.8,False,True,90.13,"LINESTRING (-72.608176 42.145725, -72.6078447 42.1455974, -72.607719 42.145549, -72.607231 42.145319)",,
"[8883474, 839748491, 839748492]",2,Lower Grape Street,residential,,13.7,False,False,115.13100000000001,"LINESTRING (-72.604611 42.149595, -72.60453 42.149602, -72.604449 42.14961, -72.604368 42.149616, -72.604277 42.149623, -72.604186 42.149629, -72.604095 42.149633, -72.604052 42.149636, -72.604009 42.149638, -72.603969 42.149634, -72.603936 42.149621, -72.603905 42.149602, -72.603876 42.149582, -72.603853 42.149561, -72.6037369 42.1494392, -72.6037062 42.1494121, -72.6036697 42.1493653, -72.6036454 42.1493255, -72.6035689 42.1491751)",yes,
8882739,2,School Street,residential,,11.3,False,False,37.384,"LINESTRING (-72.6065 42.146042, -72.606702 42.146343)",,
8882739,2,School Street,residential,,11.3,False,True,53.024,"LINESTRING (-72.6065 42.146042, -72.606211 42.145616)",,
8882726,2,Gilmore Street,residential,,15.2,False,True,101.806,"LINESTRING (-72.6065 42.146042, -72.606719 42.145919, -72.606875 42.145778, -72.607043 42.145561, -72.607231 42.145319)",,
8882505,2,Wintworth Street,residential,,9.1,True,False,119.665,"LINESTRING (-72.602432 42.147068, -72.602431 42.14713, -72.602425 42.147367, -72.602416 42.147587, -72.602409 42.148144)",,
8883390,2,Elm Street,residential,,12.2,False,False,80.178,"LINESTRING (-72.602432 42.147068, -72.601927 42.147039, -72.601461 42.147036)",,
8883390,2,Elm Street,residential,,12.2,False,True,95.64099999999999,"LINESTRING (-72.602432 42.147068, -72.6028054 42.1470714, -72.602876 42.147072, -72.6029949 42.1470732, -72.603592 42.147079)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,False,54.107,"LINESTRING (-72.603548 42.148183, -72.604183 42.148306)",,
8882410,2,Grape Street,tertiary,,14.3,False,True,104.926,"LINESTRING (-72.603548 42.148183, -72.603557 42.147939, -72.603566 42.147613, -72.603591 42.14724)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,True,94.033,"LINESTRING (-72.603548 42.148183, -72.603047 42.148155, -72.602567 42.148146, -72.602409 42.148144)",,
8884424,2,Grape Street,residential,,14.3,False,False,75.622,"LINESTRING (-72.603548 42.148183, -72.6035248 42.1483197, -72.603514 42.148383, -72.6034987 42.1485621, -72.603495 42.148605, -72.603488 42.148861)",,
8882361,2,Springfield Street,secondary,30 mph,18.3,True,False,90.59100000000001,"LINESTRING (-72.6070136 42.1483955, -72.6071426 42.1485205, -72.607237 42.148612, -72.6072588 42.1486273, -72.607519 42.148809, -72.607654 42.148867, -72.6078343 42.1489057)",,MA 116
8882733,,Front Street,secondary,30 mph,15.2,True,False,64.693,"LINESTRING (-72.6070136 42.1483955, -72.6070111 42.1484792, -72.6070234 42.1485275, -72.6070269 42.1485582, -72.6070229 42.1485895, -72.6070128 42.1486186, -72.6070007 42.148644, -72.6069803 42.148674, -72.6069578 42.1486982, -72.6069257 42.148725, -72.6068874 42.1487466, -72.6068454 42.148763, -72.6067841 42.1487765, -72.6067259 42.1487833, -72.6066331 42.1487871)",,
8882739,2,School Street,residential,,11.3,False,False,87.608,"LINESTRING (-72.60993 42.14673, -72.610672 42.146166)",,
8882739,2,School Street,residential,,11.3,False,True,52.787,"LINESTRING (-72.60993 42.14673, -72.609669 42.146953, -72.609551 42.147029, -72.609485 42.147057, -72.609478 42.147062)",,
8883409,2,Dwight Street,residential,,12.2,False,False,96.88,"LINESTRING (-72.60993 42.14673, -72.6103202 42.1470111, -72.6104896 42.147133, -72.610773 42.147337)",,
8883409,2,Dwight Street,residential,,12.2,False,True,117.379,"LINESTRING (-72.60993 42.14673, -72.609461 42.146386, -72.609263 42.146221, -72.609134 42.146139, -72.609013 42.146107, -72.608895 42.146097, -72.608846 42.146097)",,
8883351,2,Chicopee Street,secondary,35 mph,19.2,True,False,66.141,"LINESTRING (-72.60989 42.152291, -72.609804 42.152209, -72.609786 42.152194, -72.609712 42.152129, -72.609621 42.15205, -72.609539 42.151978, -72.609457 42.151907, -72.609375 42.151835)",,MA 116
8883733,1,,motorway_link,,15.2,True,False,28.42,"LINESTRING (-72.60989 42.152291, -72.6098655 42.1523344, -72.6098611 42.1523833, -72.6098631 42.152438, -72.6099095 42.152537)",,
8882622,2,Perkins Street,residential,,15.2,False,True,108.70700000000001,"LINESTRING (-72.6104 42.148699, -72.610174 42.148339, -72.610032 42.1480607, -72.609897 42.147796)",,
8882745,2,Front Street,tertiary,,9.1,True,False,133.641,"LINESTRING (-72.6104 42.148699, -72.610416 42.148695, -72.610774 42.148606, -72.611036 42.148498, -72.611295 42.148352, -72.611561 42.148187, -72.611739 42.148052)",,
8882739,2,School Street,residential,,11.3,False,False,65.333,"LINESTRING (-72.608027 42.147049, -72.608055 42.147056, -72.608235 42.147074, -72.608264 42.147077, -72.6084788 42.1470774, -72.6084951 42.1470774, -72.608816 42.147078)",,
8882739,2,School Street,residential,,11.3,False,True,64.594,"LINESTRING (-72.608027 42.147049, -72.607861 42.14701, -72.6077758 42.146978, -72.6077149 42.1469526, -72.607606 42.146914, -72.607331 42.146788)",,
8883376,2,Exchange Street,tertiary,20 mph,15.2,False,False,89.459,"LINESTRING (-72.610773 42.147337, -72.610609 42.147458, -72.610483 42.147556, -72.610274 42.147661, -72.609897 42.147796)",,
8883376,2,Exchange Street,tertiary,20 mph,15.2,False,True,154.76000000000002,"LINESTRING (-72.610773 42.147337, -72.611154 42.147045, -72.6113618 42.1468863, -72.6115144 42.1467698, -72.611747 42.1465922, -72.61208 42.146338)",,
8883409,2,Dwight Street,residential,,12.2,False,False,112.55,"LINESTRING (-72.610773 42.147337, -72.6111267 42.1476063, -72.611372 42.147793, -72.611739 42.148052)",,
8883409,2,Dwight Street,residential,,12.2,False,True,96.88,"LINESTRING (-72.610773 42.147337, -72.6104896 42.147133, -72.6103202 42.1470111, -72.60993 42.14673)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,True,139.288,"LINESTRING (-72.6066331 42.1487871, -72.6060638 42.1486762, -72.6058635 42.1486369, -72.60519 42.148505, -72.605 42.148466)",,
284720986,2,Front Street,secondary,30 mph,15.2,True,False,100.311,"LINESTRING (-72.6066331 42.1487871, -72.6067238 42.148809, -72.6067925 42.1488257, -72.6068656 42.1488398, -72.6070482 42.1488619, -72.6071412 42.1488709, -72.6071662 42.1488728, -72.6072374 42.1488781, -72.6073811 42.1488855, -72.6078343 42.1489057)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,False,52.514,"LINESTRING (-72.604385 42.148343, -72.605 42.148466)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,True,17.154,"LINESTRING (-72.604385 42.148343, -72.604183 42.148306)",,
8882900,2,Spring Street,residential,,8.2,True,False,192.895,"LINESTRING (-72.604385 42.148343, -72.604436 42.14811, -72.604491 42.147988, -72.604542 42.147957, -72.604722 42.147945, -72.605166 42.147928, -72.605552 42.147902, -72.605796 42.147862, -72.605961 42.147792, -72.6062236 42.147645)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,False,94.033,"LINESTRING (-72.602409 42.148144, -72.602567 42.148146, -72.603047 42.148155, -72.603548 42.148183)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,True,19.791,"LINESTRING (-72.602409 42.148144, -72.6023267 42.1481426, -72.602169 42.14814)",,
8883080,2,Cooney Place,residential,,15.2,False,False,58.553,"LINESTRING (-72.610831 42.144468, -72.611335 42.144839)",,
8884469,2,Park Street,residential,,12.2,False,False,73.61699999999999,"LINESTRING (-72.610831 42.144468, -72.6108021 42.1444901, -72.6106371 42.1446161, -72.610209 42.144943)",,
8883204,2,Granby Road,secondary,30 mph,11.6,True,False,98.36,"LINESTRING (-72.6065128 42.1508841, -72.6070329 42.1509143, -72.6071742 42.1509289, -72.6073475 42.150951, -72.6074743 42.1509754, -72.6075789 42.150999, -72.6076847 42.1510276)",,
250578386,2,Granby Road,secondary,30 mph,11.6,False,False,434.096,"LINESTRING (-72.6065128 42.1508841, -72.6063798 42.1508836, -72.6060262 42.1508813, -72.6057264 42.150878, -72.6055087 42.1508747, -72.6053771 42.1508747, -72.605299 42.1508769, -72.6052151 42.1508832, -72.605128 42.1508954, -72.6050582 42.1509056, -72.6049736 42.1509232, -72.604874 42.1509474, -72.6047864 42.1509739, -72.6046701 42.1510168, -72.6045529 42.1510646, -72.604357 42.151156, -72.6042381 42.1512312, -72.603938 42.151421, -72.603325 42.1518, -72.6026765 42.1522036, -72.602041 42.152599)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,False,19.791,"LINESTRING (-72.602169 42.14814, -72.6023267 42.1481426, -72.602409 42.148144)",,
8882814,2,Front Street,secondary,30 mph,15.2,False,True,59.97,"LINESTRING (-72.602169 42.14814, -72.6020406 42.1481382, -72.6014417 42.14813)",,
8883590,2,Chase Place,residential,,10.4,True,False,93.80699999999999,"LINESTRING (-72.602169 42.14814, -72.60217 42.148611, -72.602168 42.1486369, -72.602141 42.148983)",,
8882494,2,Center Street,secondary,,15.2,True,False,61.845,"LINESTRING (-72.608564 42.145249, -72.6084689 42.1453656, -72.6083568 42.1455032, -72.6082743 42.1456044, -72.608176 42.145725)",,MA 116
8884595,2,Union Street,residential,,15.2,False,False,84.41,"LINESTRING (-72.608753 42.144954, -72.607913 42.14452)",,
8882494,2,Center Street,secondary,,15.2,True,False,36.592,"LINESTRING (-72.608753 42.144954, -72.608744 42.144962, -72.608583 42.145183, -72.608564 42.145249)",,MA 116
8882688,2,Old Chicopee Street,residential,,6.7,False,False,53.131,"LINESTRING (-72.609131 42.151837, -72.609091 42.151897, -72.609048 42.15195, -72.609041 42.152023, -72.60906 42.152121, -72.60911 42.152199, -72.609153 42.152255, -72.6091716 42.1522771)",,
8884368,2,Chicopee Street,secondary,35 mph,19.2,True,False,74.287,"LINESTRING (-72.609131 42.151837, -72.609312 42.151988, -72.609545 42.152188, -72.609718 42.1523438)",,MA 116
8883135,2,Chestnut Street,residential,,15.2,False,True,122.23,"LINESTRING (-72.610209 42.144943, -72.611255 42.145722)",,
8884469,2,Park Street,residential,,12.2,False,True,73.61699999999999,"LINESTRING (-72.610209 42.144943, -72.6106371 42.1446161, -72.6108021 42.1444901, -72.610831 42.144468)",,
850747659,2,Chestnut Street,residential,,15.2,False,False,96.52499999999999,"LINESTRING (-72.610209 42.144943, -72.609903 42.14474, -72.609447 42.144411, -72.609391 42.144389, -72.609332 42.144379)",,
8882739,2,School Street,residential,,11.3,False,False,68.904,"LINESTRING (-72.610672 42.146166, -72.611255 42.145722)",,
8882739,2,School Street,residential,,11.3,False,True,87.608,"LINESTRING (-72.610672 42.146166, -72.60993 42.14673)",,
8883367,2,Springfield Street,secondary,,18.3,False,False,94.223,"LINESTRING (-72.605009 42.146361, -72.604361 42.145663)",,
8883367,2,Springfield Street,secondary,,18.3,False,True,75.654,"LINESTRING (-72.605009 42.146361, -72.605251 42.146642, -72.6055134 42.1469293)",,
8884582,2,Howard Street,residential,,12.2,True,False,129.258,"LINESTRING (-72.605009 42.146361, -72.605277 42.146204, -72.6054881 42.1460618, -72.6055187 42.1460412, -72.6056277 42.1459678, -72.605813 42.145843, -72.606211 42.145616)",,
8883367,2,Springfield Street,secondary,,18.3,False,False,43.247,"LINESTRING (-72.603903 42.145152, -72.603632 42.144819)",,
8883367,2,Springfield Street,secondary,,18.3,False,True,68.223,"LINESTRING (-72.603903 42.145152, -72.604361 42.145663)",,
8882410,2,Grape Street,tertiary,,14.3,False,False,59.083,"LINESTRING (-72.603903 42.145152, -72.603801 42.145211, -72.60373 42.145256, -72.603686 42.14532, -72.603677 42.145423, -72.603668 42.145614)",,
8883107,2,Nonotuck Avenue,residential,,12.8,False,False,74.981,"LINESTRING (-72.606774 42.144736, -72.607231 42.145319)",,
8882763,2,South Street,tertiary,,14.0,False,False,61.967,"LINESTRING (-72.606774 42.144736, -72.606628 42.144768, -72.606418 42.144776, -72.606117 42.14478, -72.606029 42.144778)",,
8882763,2,South Street,tertiary,,14.0,False,True,80.095,"LINESTRING (-72.606774 42.144736, -72.607052 42.144629, -72.607276 42.144501, -72.6072849 42.1444957, -72.607568 42.144326)",,
8883351,2,Chicopee Street,secondary,35 mph,19.2,True,False,167.346,"LINESTRING (-72.609375 42.151835, -72.609347 42.151816, -72.609223 42.151724, -72.609094 42.151637, -72.608923 42.151536, -72.608745 42.151442, -72.608565 42.151351, -72.60838 42.15126, -72.608318 42.15123, -72.608193 42.15117, -72.6079871 42.1510847, -72.6078885 42.1510303, -72.6078189 42.1509945, -72.6077337 42.1509575)",,MA 116
8882262,2,Springfield Street,secondary,30 mph,18.3,False,True,8.779,"LINESTRING (-72.6076847 42.1510276, -72.6077337 42.1509575)",,MA 116
8882375,2,Chicopee Street,secondary,35 mph,19.2,True,False,150.243,"LINESTRING (-72.6076847 42.1510276, -72.607843 42.151088, -72.608023 42.151171, -72.608271 42.151288, -72.608273 42.151289, -72.608517 42.151415, -72.608749 42.151552, -72.608945 42.15169, -72.609131 42.151837)",,MA 116
