osmid,lanes,name,highway,width,oneway,reversed,length,geometry,access,ref,bridge,tunnel
8923023,2,Meridian Street,residential,10.7,False,False,44.375,"LINESTRING (-71.0686475 42.4221459, -71.068755 42.422537)",,,,
8923098,2,Meridian Parkway,residential,9.1,False,False,55.271,"LINESTRING (-71.0686475 42.4221459, -71.0683507 42.4221914, -71.068262 42.4222006, -71.06818 42.4222066, -71.0679821 42.4222153)",,,,
8922804,2,Concord Street,residential,12.2,False,True,46.059,"LINESTRING (-71.0652313 42.4304558, -71.065784 42.430384)",,,,
8922901,2,Wyeth Street,residential,12.2,False,False,49.575,"LINESTRING (-71.0624973 42.4250205, -71.0628296 42.4253928)",,,,
8923367,1,Wyeth Court,residential,4.3,False,True,42.353,"LINESTRING (-71.0624973 42.4250205, -71.06293 42.424813)",,,,
8922901,2,Wyeth Street,residential,12.2,False,True,94.284,"LINESTRING (-71.0624973 42.4250205, -71.0620718 42.424544, -71.0618638 42.4243132)",,,,
8921829,2,Main Street,secondary,18.3,False,False,31.97,"LINESTRING (-71.0673933 42.429906, -71.067454 42.43019)",yes,,,
8921829,2,Main Street,secondary,18.3,False,True,17.869,"LINESTRING (-71.0673933 42.429906, -71.0673657 42.4297466)",yes,,,
8922464,1,Barrett Lane,living_street,3.0,False,True,86.338,"LINESTRING (-71.0673933 42.429906, -71.0673132 42.4299178, -71.0668947 42.4299751, -71.0664447 42.4300448, -71.0663623 42.4300597)",,,,
8921853,2,Exchange Street,secondary,,True,False,86.328,"LINESTRING (-71.0685863 42.4261132, -71.0677772 42.4258781, -71.0677284 42.4258617, -71.0676189 42.4258119)",,,,
8922173,2,Middlesex Street,tertiary,,False,True,83.222,"LINESTRING (-71.0685863 42.4261132, -71.0686196 42.4260343, -71.0686293 42.426008, -71.0686343 42.4259902, -71.0686366 42.4259753, -71.0686377 42.4259642, -71.0686673 42.425641, -71.0686788 42.4255141, -71.0686863 42.4253711)",,,,
245132443,2,Washington Street,tertiary,12.2,False,False,11.292,"LINESTRING (-71.0709137 42.4285442, -71.0709455 42.428643)",,,,
80493867,2,Florence Street,tertiary,21.3,True,False,66.71600000000001,"LINESTRING (-71.0709137 42.4285442, -71.0708065 42.4285565, -71.0704988 42.428592, -71.0701103 42.4286355)",,,,
245132443,2,Washington Street,tertiary,12.2,False,True,50.514,"LINESTRING (-71.0709137 42.4285442, -71.070898 42.4284883, -71.0708861 42.4284459, -71.0708648 42.4283696, -71.0708097 42.4281727, -71.0708036 42.4281509, -71.0707892 42.4280993)",,,,
"[1102763342, 1102763349, 1102763350]",2,Mountain Avenue,tertiary,15.2,False,False,108.051,"LINESTRING (-71.0705393 42.4303207, -71.0700795 42.4304021, -71.0695769 42.4304914, -71.0695289 42.4305, -71.0694043 42.4305221, -71.0693438 42.4305319, -71.0692587 42.4305461)",,,,
1102763350,2,Mountain Avenue,tertiary,15.2,False,True,71.228,"LINESTRING (-71.0705393 42.4303207, -71.0713194 42.4301871, -71.0713847 42.4301759)",,,,
8921939,2,Middlesex Street,tertiary,18.3,False,False,170.218,"LINESTRING (-71.0691875 42.4237557, -71.0692035 42.4243454, -71.0692082 42.4245691, -71.0692095 42.4246305, -71.0692202 42.4248834, -71.0692227 42.4249414, -71.0692265 42.4250305, -71.0692388 42.425286)",,,,
8922800,2,Charles Street,secondary,18.3,False,False,130.055,"LINESTRING (-71.0691875 42.4237557, -71.0689162 42.4238146, -71.0686006 42.4238909, -71.0678684 42.4240792, -71.0678295 42.4240866, -71.06768 42.424114)",,,,
8922800,2,Charles Street,secondary,18.3,False,True,249.188,"LINESTRING (-71.0691875 42.4237557, -71.0692631 42.4237438, -71.0693756 42.423726, -71.0695705 42.4237015, -71.0698758 42.4236743, -71.0701015 42.4236541, -71.0703543 42.4236348, -71.0709319 42.4235892, -71.0710295 42.4235803, -71.0715027 42.4235413, -71.0716376 42.4235302, -71.071971 42.4235029, -71.0720881 42.4234882, -71.0721975 42.4234725)",,,,
8922374,2,Page Street,residential,12.2,False,False,76.09200000000001,"LINESTRING (-71.063923 42.4303316, -71.063522 42.4304438, -71.0630561 42.4305742)",,,,
8922809,2,Hillside Park,residential,9.1,False,False,62.538,"LINESTRING (-71.0661891 42.4229482, -71.0660548 42.4233183, -71.0660127 42.4234072, -71.0659702 42.4234863)",,,,
8922816,2,High Street,tertiary,14.0,False,False,30.746000000000002,"LINESTRING (-71.0640966 42.422281, -71.0640429 42.4223346, -71.0639873 42.4223847, -71.0638587 42.4224944)",,,,
8922816,2,High Street,tertiary,14.0,False,True,24.953000000000003,"LINESTRING (-71.0640966 42.422281, -71.0641531 42.4222212, -71.0641961 42.4221693, -71.0642257 42.4221262, -71.0642477 42.4220871)",,,,
8922094,2,Garfield Terrace,residential,6.1,False,False,73.399,"LINESTRING (-71.065514 42.423263, -71.0650352 42.4238205)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,False,26.032,"LINESTRING (-71.065514 42.423263, -71.065245 42.423139)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,True,44.93,"LINESTRING (-71.065514 42.423263, -71.0659702 42.4234863)",,,,
8922005,1,Elm Court,residential,7.6,False,False,29.578,"LINESTRING (-71.0649218 42.4226718, -71.0647298 42.4228969)",,,,
8922193,1,Rockland Place,residential,4.9,False,False,58.068,"LINESTRING (-71.065613 42.422693, -71.065245 42.423139)",,,,
8923425,1,Maude Street,residential,5.5,False,False,52.558,"LINESTRING (-71.0724235 42.4289155, -71.071792 42.4289939)",,,,
8922051,1,Clement Street,residential,6.1,False,False,80.015,"LINESTRING (-71.0724235 42.4289155, -71.072494 42.429234, -71.072578 42.429626)",,,,
8922051,1,Clement Street,residential,6.1,False,True,49.220000000000006,"LINESTRING (-71.0724235 42.4289155, -71.0723561 42.4286318, -71.072332 42.4285304, -71.0723199 42.4284795)",,,,
8922235,2,Mount Vernon Street,tertiary,15.2,False,True,35.032,"LINESTRING (-71.062223 42.4308068, -71.0620761 42.430511)",,,,
8922374,2,Page Street,residential,12.2,False,True,73.103,"LINESTRING (-71.062223 42.4308068, -71.0630561 42.4305742)",,,,
8922068,2,Holden Street,tertiary,15.2,True,False,44.117,"LINESTRING (-71.0637892 42.4260834, -71.0637856 42.4261034, -71.063784 42.4261221, -71.0637835 42.42614, -71.0638139 42.4264792)",,,,
80493861,2,Centre Street,secondary,10,True,False,28.725,"LINESTRING (-71.0637892 42.4260834, -71.0638459 42.4260655, -71.06391 42.4260446, -71.0639818 42.426019, -71.0640419 42.4259957, -71.064103 42.4259696)",,MA 60,,
8922689,1,Everett Street,residential,7.3,False,True,119.671,"LINESTRING (-71.071792 42.4289939, -71.0720933 42.4300469)",,,,
8923425,1,Maude Street,residential,5.5,False,True,52.558,"LINESTRING (-71.071792 42.4289939, -71.0724235 42.4289155)",,,,
8923425,1,Maude Street,residential,5.5,False,False,59.935,"LINESTRING (-71.071792 42.4289939, -71.0716919 42.4290072, -71.0716415 42.4290139, -71.0714336 42.4290414, -71.0711479 42.4290795, -71.0710733 42.4290894)",,,,
8921934,1,Sprague Court,residential,6.1,False,True,45.675,"LINESTRING (-71.0641397 42.4292171, -71.0646924 42.4291691)",,,,
8923474,2,Hillside Terrace,residential,9.1,False,True,62.304,"LINESTRING (-71.0643876 42.4234, -71.0647865 42.4229233)",,,,
"[8921963, 8921853]",2,Exchange Street,secondary,,True,False,158.199,"LINESTRING (-71.0705376 42.4264787, -71.070387 42.4264783, -71.0700916 42.426478, -71.069993 42.4264752, -71.0698942 42.426469, -71.0697685 42.4264535, -71.069659 42.4264356, -71.0695774 42.4264163, -71.0694954 42.4263932, -71.0694009 42.426366, -71.0693312 42.4263448, -71.0692037 42.4263058, -71.0687911 42.4261763, -71.0686923 42.4261453)",,,,
8922463,,Dartmouth Street,tertiary,,False,True,154.226,"LINESTRING (-71.0692587 42.4305461, -71.0692345 42.4304764, -71.069068 42.4302776, -71.0689755 42.430165, -71.0689263 42.4301015, -71.0688832 42.43004, -71.0688382 42.4299713, -71.0687488 42.4298516, -71.0686717 42.4296847, -71.0686497 42.4296163, -71.0686329 42.4295447, -71.0686258 42.4294854, -71.0686246 42.4294263, -71.0686268 42.4293562, -71.0686346 42.4292702)",,,,
"[48807730, 1102763341, 1102763342]",2,Mountain Avenue,tertiary,15.2,False,False,137.69,"LINESTRING (-71.0692587 42.4305461, -71.069117 42.4305695, -71.0690518 42.4305817, -71.0690201 42.4305872, -71.0689279 42.4306042, -71.0687548 42.4306316, -71.0686563 42.430649, -71.0683524 42.4307029, -71.0683392 42.4307052, -71.068256 42.4307195, -71.0681314 42.4307409, -71.0680061 42.4307624, -71.0679292 42.4307756, -71.0677502 42.4308062, -71.0677138 42.4308111, -71.0676231 42.4308199)",,,,
"[1102763350, 1102763349, 1102763342]",2,Mountain Avenue,tertiary,15.2,False,True,108.051,"LINESTRING (-71.0692587 42.4305461, -71.0693438 42.4305319, -71.0694043 42.4305221, -71.0695289 42.4305, -71.0695769 42.4304914, -71.0700795 42.4304021, -71.0705393 42.4303207)",,,,
8922464,1,Barrett Lane,living_street,3.0,False,False,86.338,"LINESTRING (-71.0663623 42.4300597, -71.0664447 42.4300448, -71.0668947 42.4299751, -71.0673132 42.4299178, -71.0673933 42.429906)",,,,
8922464,1,Barrett Lane,living_street,3.0,False,True,52.304,"LINESTRING (-71.0663623 42.4300597, -71.0657897 42.4301667, -71.0657454 42.4301774)",,,,
8923186,1,Main Street Park,living_street,,False,True,114.00099999999999,"LINESTRING (-71.0663623 42.4300597, -71.0662996 42.4298338, -71.0667317 42.4297617, -71.0672683 42.4296738, -71.0673497 42.4296587)",,,,
591493210,2,Centre Street,secondary,10,True,False,48.969,"LINESTRING (-71.0612656 42.4263964, -71.0613154 42.426392, -71.0615276 42.426364, -71.0616329 42.4263511, -71.0617163 42.4263413, -71.0618542 42.4263248)",,MA 60,,
8921844,2,Hills Court,residential,12.2,False,False,59.73,"LINESTRING (-71.0626891 42.4222178, -71.0622161 42.422626)",,,,
1103702645,2,Centre Street,secondary,9,True,False,44.866,"LINESTRING (-71.0686863 42.4253711, -71.0692321 42.4253931)",,MA 60,,
8922173,2,Middlesex Street,tertiary,,False,False,83.22200000000001,"LINESTRING (-71.0686863 42.4253711, -71.0686788 42.4255141, -71.0686673 42.425641, -71.0686377 42.4259642, -71.0686366 42.4259753, -71.0686343 42.4259902, -71.0686293 42.426008, -71.0686196 42.4260343, -71.0685863 42.4261132)",,,,
8922068,2,Holden Street,tertiary,15.2,True,False,21.500999999999998,"LINESTRING (-71.0639135 42.4259197, -71.0638918 42.4259274, -71.0638638 42.4259527, -71.0638402 42.4259792, -71.0638211 42.4260071, -71.0638076 42.4260341, -71.0637961 42.4260614, -71.0637892 42.4260834)",,,,
"[1096926644, 1096926645]","['1', '2']",Centre Street,secondary,10,True,False,73.819,"LINESTRING (-71.0639135 42.4259197, -71.0638316 42.4259439, -71.0637651 42.425966, -71.0636955 42.4259867, -71.0636198 42.4260063, -71.0635605 42.4260195, -71.0634978 42.4260313, -71.0634349 42.4260409, -71.0633637 42.4260511, -71.0633453 42.4260533, -71.0632928 42.4260596, -71.06322 42.4260657, -71.0631493 42.4260693, -71.0630981 42.4260712, -71.0630458 42.4260721)",,MA 60,,
8923001,2,Elmwood Park,residential,7.6,False,False,81.651,"LINESTRING (-71.06228 42.4230707, -71.0622299 42.4231483, -71.0622224 42.4231585, -71.0622134 42.423168, -71.0622031 42.4231768, -71.0619526 42.4233683, -71.0616287 42.4236202)",,,,
8923351,2,Ferry Street,secondary,17.7,False,False,52.028000000000006,"LINESTRING (-71.06228 42.4230707, -71.0619694 42.4229642, -71.0617068 42.422871)",,,,
8923351,2,Ferry Street,secondary,17.7,False,True,40.667,"LINESTRING (-71.06228 42.4230707, -71.0626213 42.4231891, -71.0627299 42.4232238)",,,,
8921844,2,Hills Court,residential,12.2,False,True,59.73,"LINESTRING (-71.0622161 42.422626, -71.0626891 42.4222178)",,,,
8923075,2,Walnut Street,residential,15.2,True,False,42.599,"LINESTRING (-71.0622161 42.422626, -71.062111 42.42254, -71.0618601 42.4223473)",,,,
8922622,,,secondary_link,,True,False,63.48800000000001,"LINESTRING (-71.0618542 42.4263248, -71.0621336 42.4262474, -71.0622501 42.4262144, -71.0623037 42.4261931, -71.0623549 42.4261689, -71.0624106 42.4261378, -71.0624586 42.426104, -71.062525 42.4260565)",,,,
80493861,2,Centre Street,secondary,10,True,False,122.3,"LINESTRING (-71.0618542 42.4263248, -71.0620632 42.426309, -71.0621827 42.4262975, -71.0623295 42.4262833, -71.0624827 42.4262669, -71.062652 42.4262524, -71.0632368 42.4261896, -71.0633307 42.4261781)",,MA 60,,
8922021,2,Salem Street,secondary,17.7,False,False,51.373,"LINESTRING (-71.0627113 42.4286646, -71.062198 42.428929)",,,,
8922252,2,Salem Street,secondary,18.9,False,True,41.870000000000005,"LINESTRING (-71.0627113 42.4286646, -71.0627751 42.4286333, -71.063136 42.428456)",,,,
8922737,2,Neilon Park,residential,10.7,False,False,59.938,"LINESTRING (-71.0627113 42.4286646, -71.06286 42.428901, -71.063005 42.429158)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,False,38.033,"LINESTRING (-71.0663116 42.4237091, -71.0662741 42.4236635, -71.0662461 42.423633, -71.0662154 42.4236087, -71.0661778 42.4235868, -71.0659702 42.4234863)",,,,
8923191,2,Eastern Avenue,secondary,18.3,False,False,91.97299999999998,"LINESTRING (-71.0663116 42.4237091, -71.0664274 42.4236584, -71.0665282 42.4236133, -71.066638 42.423567, -71.0667429 42.4235255, -71.0668528 42.4234835, -71.0669133 42.4234615, -71.0670891 42.4233968, -71.0671621 42.4233745, -71.067232 42.4233565, -71.0673113 42.4233415)",,,,
8923191,2,Eastern Avenue,secondary,18.3,False,True,159.703,"LINESTRING (-71.0663116 42.4237091, -71.0660252 42.4238427, -71.0659043 42.4239005, -71.0658579 42.4239227, -71.0657189 42.4239892, -71.0654961 42.4240945, -71.0652728 42.4242, -71.064673 42.4244835)",,,,
8922689,1,Everett Street,residential,7.3,False,False,66.644,"LINESTRING (-71.0725758 42.4302914, -71.0722146 42.4303427, -71.0722018 42.4303433, -71.0721892 42.4303414, -71.0721778 42.4303371, -71.0721683 42.4303307, -71.0721613 42.4303228, -71.0721575 42.4303137, -71.0720933 42.4300469)",,,,
141297990,,,tertiary,,False,False,12.914,"LINESTRING (-71.072007 42.428413, -71.0720908 42.4285113)",,,,
80493867,2,Florence Street,tertiary,21.3,True,False,90.916,"LINESTRING (-71.072007 42.428413, -71.071956 42.4284199, -71.0718414 42.4284324, -71.0716745 42.4284526, -71.0716216 42.4284602, -71.0712971 42.4284986, -71.0710463 42.4285285, -71.0710164 42.428532, -71.0709137 42.4285442)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,False,44.93,"LINESTRING (-71.0659702 42.4234863, -71.065514 42.423263)",,,,
8922809,2,Hillside Park,residential,9.1,False,True,62.538,"LINESTRING (-71.0659702 42.4234863, -71.0660127 42.4234072, -71.0660548 42.4233183, -71.0661891 42.4229482)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,True,38.033,"LINESTRING (-71.0659702 42.4234863, -71.0661778 42.4235868, -71.0662154 42.4236087, -71.0662461 42.423633, -71.0662741 42.4236635, -71.0663116 42.4237091)",,,,
8922051,1,Clement Street,residential,6.1,False,True,80.015,"LINESTRING (-71.072578 42.429626, -71.072494 42.429234, -71.0724235 42.4289155)",,,,
8922252,2,Salem Street,secondary,18.9,False,True,28.923,"LINESTRING (-71.063136 42.428456, -71.063433 42.428316)",,,,
8922221,2,Albion Street,residential,12.2,False,True,160.135,"LINESTRING (-71.063136 42.428456, -71.0631029 42.4284112, -71.0630841 42.4283736, -71.0627516 42.4270471)",,,,
8922252,2,Salem Street,secondary,18.9,False,False,41.870000000000005,"LINESTRING (-71.063136 42.428456, -71.0627751 42.4286333, -71.0627113 42.4286646)",,,,
8922021,2,Salem Street,secondary,17.7,False,False,13.324,"LINESTRING (-71.0614669 42.429293, -71.0613315 42.4293591)",,,,
8922021,2,Salem Street,secondary,17.7,False,True,72.38,"LINESTRING (-71.0614669 42.429293, -71.061609 42.4292223, -71.0620235 42.4290159, -71.062198 42.428929)",,,,
8922235,2,Mount Vernon Street,tertiary,15.2,False,False,144.376,"LINESTRING (-71.0614669 42.429293, -71.06154 42.429434, -71.061731 42.429814, -71.061964 42.430295, -71.0620761 42.430511)",,,,
"[8922704, 8923493]","['1', '2']",Bickford Road,"['residential', 'unclassified']","['12.2', '6.1']",False,True,116.44800000000001,"LINESTRING (-71.066606 42.428759, -71.0665449 42.4285883, -71.0665423 42.4285631, -71.0665437 42.4285431, -71.0665526 42.4285113, -71.0665684 42.4284547, -71.0665642 42.4283833, -71.066547 42.428279, -71.0665321 42.4281336, -71.0670882 42.4280901)",,,,
8922252,2,Salem Street,secondary,18.9,False,False,28.923,"LINESTRING (-71.063433 42.428316, -71.063136 42.428456)",,,,
8922054,2,Tremont Street,residential,12.2,True,False,159.86200000000002,"LINESTRING (-71.063433 42.428316, -71.063578 42.4286204, -71.0635973 42.4286706, -71.0636115 42.4287166, -71.0636347 42.4288289, -71.0637172 42.4292586, -71.0638083 42.4297218)",,,,
8922252,2,Salem Street,secondary,18.9,False,True,60.556,"LINESTRING (-71.063433 42.428316, -71.0640211 42.4280392, -71.0640551 42.4280232)",,,,
8922504,,Middlesex Street,tertiary,,False,True,11.922,"LINESTRING (-71.0692321 42.4253931, -71.0692388 42.425286)",,,,
"[1103702646, 591493246]",2,Centre Street,secondary,8,True,False,184.194,"LINESTRING (-71.0692321 42.4253931, -71.0699403 42.4254252, -71.0704046 42.4254437, -71.0705638 42.4254501, -71.0708946 42.4254642, -71.0710077 42.425469, -71.0713928 42.4254814, -71.0714728 42.4254837)",,MA 60,,
8922816,2,High Street,tertiary,14.0,False,True,30.384,"LINESTRING (-71.0636138 42.4226993, -71.0638587 42.4224944)",,,,
8922816,2,High Street,tertiary,14.0,False,False,83.302,"LINESTRING (-71.0636138 42.4226993, -71.0630667 42.4231591, -71.0629652 42.423274)",,,,
8923081,2,Burridge Place,residential,4.9,False,False,52.323,"LINESTRING (-71.0636138 42.4226993, -71.0633528 42.4225433, -71.0631065 42.4224148)",,,,
8922816,2,High Street,tertiary,14.0,False,False,30.384,"LINESTRING (-71.0638587 42.4224944, -71.0636138 42.4226993)",,,,
8923117,2,Hillside Avenue,residential,11.0,False,True,84.355,"LINESTRING (-71.0638587 42.4224944, -71.0647298 42.4228969)",,,,
8922816,2,High Street,tertiary,14.0,False,True,30.746,"LINESTRING (-71.0638587 42.4224944, -71.0639873 42.4223847, -71.0640429 42.4223346, -71.0640966 42.422281)",,,,
