osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel,junction
262807553,East Milton Avenue,tertiary,False,True,78.142,"LINESTRING (-74.2752667 40.6056369, -74.2753303 40.6056581, -74.2756755 40.6057728, -74.275721 40.6057855, -74.2758919 40.6058333, -74.2761361 40.6058693)",,,CR 648,,
132503873,East Milton Avenue,residential,False,False,74.503,"LINESTRING (-74.2746264 40.6054054, -74.2744859 40.6053526, -74.2738054 40.6051611)",,,CR 648,,
132503899,Main Street,residential,False,False,98.73,"LINESTRING (-74.2746264 40.6054054, -74.2745917 40.6054891, -74.274424 40.6058101, -74.2743806 40.6058931, -74.2743481 40.6059553, -74.2742022 40.6062326)",,,,,
132503900,Main Street,tertiary,False,True,167.955,"LINESTRING (-74.2746264 40.6054054, -74.2746736 40.6052864, -74.27471 40.6052206, -74.2751447 40.6045546, -74.2751727 40.6044986, -74.2753915 40.6040615, -74.2754157 40.6040215)",,,,,
262807553,East Milton Avenue,tertiary,False,True,59.871,"LINESTRING (-74.2746264 40.6054054, -74.2747773 40.6054584, -74.2751685 40.6056011, -74.2752558 40.6056329, -74.2752667 40.6056369)",,,CR 648,,
11776789,Augusta Street,residential,False,False,97.097,"LINESTRING (-74.2738054 40.6051611, -74.2733165 40.6059515)",,,,,
132503873,East Milton Avenue,residential,False,True,74.503,"LINESTRING (-74.2738054 40.6051611, -74.2744859 40.6053526, -74.2746264 40.6054054)",,,CR 648,,
"[793011042, 793011043, 793011044, 11775722, 11777531]","['East Cherry Street', 'West Cherry Street']",residential,True,False,79.293,"LINESTRING (-74.2764975 40.6070439, -74.2763275 40.6070523, -74.2762717 40.607055, -74.275939 40.6070749, -74.2758417 40.6070815, -74.2756545 40.6070663, -74.2755617 40.6070587)",,,,yes,
626720671,Broad Street,residential,False,False,96.31,"LINESTRING (-74.2764975 40.6070439, -74.2763942 40.6071144, -74.2761435 40.6073109, -74.2760291 40.6074006, -74.2757835 40.6075931, -74.2756971 40.6076608)",,,,,
626720671,Broad Street,residential,False,True,86.695,"LINESTRING (-74.2764975 40.6070439, -74.2766167 40.6069628, -74.277092 40.6065544, -74.277207 40.6064824)",,,,,
11775722,West Cherry Street,residential,True,False,67.089,"LINESTRING (-74.277286 40.606969, -74.2771801 40.6069786, -74.2768411 40.6070093, -74.2766158 40.6070297, -74.2764975 40.6070439)",,,,,
11776297,Campbell Street,residential,False,False,138.95199999999997,"LINESTRING (-74.277286 40.606969, -74.2772954 40.6070478, -74.2773172 40.6072315, -74.2773432 40.6074511, -74.2773612 40.6076027, -74.2774014 40.6077713, -74.2774177 40.6078794, -74.2774611 40.6081231, -74.2774765 40.6082096)",,,,,
11776297,Campbell Street,residential,False,True,54.517,"LINESTRING (-74.277286 40.606969, -74.2772741 40.6068958, -74.277207 40.6064824)",,,,,
569361077,West Cherry Street,residential,False,False,189.36599999999999,"LINESTRING (-74.277286 40.606969, -74.2773892 40.6069604, -74.2782335 40.6068897, -74.2783016 40.606884, -74.2794292 40.6070369, -74.279504 40.607047)",,,,,
11777926,Esterbrook Avenue,residential,False,False,52.682,"LINESTRING (-74.279504 40.607047, -74.2794223 40.6075167)",,,,,
11777926,Esterbrook Avenue,residential,False,True,89.004,"LINESTRING (-74.279504 40.607047, -74.2796528 40.6063215, -74.2796662 40.6062561)",,,,,
569361077,West Cherry Street,residential,False,True,189.366,"LINESTRING (-74.279504 40.607047, -74.2794292 40.6070369, -74.2783016 40.606884, -74.2782335 40.6068897, -74.2773892 40.6069604, -74.277286 40.606969)",,,,,
"[29273736, 11778722, 29273734]",New Church Street,residential,False,True,270.829,"LINESTRING (-74.2825992 40.6122982, -74.2825429 40.6118827, -74.2825157 40.611666, -74.2822692 40.6099532, -74.2822581 40.6098764)",yes,,,,
11776175,Elizabeth Avenue,tertiary,False,False,58.422,"LINESTRING (-74.276483 40.609379, -74.2758652 40.6096158)",,,,,
262807578,Irving Street,tertiary,False,False,70.88300000000001,"LINESTRING (-74.276483 40.609379, -74.2765608 40.6095721, -74.2767353 40.609987)",,,,,
779470264,Irving Street,tertiary,False,True,104.125,"LINESTRING (-74.276483 40.609379, -74.2761082 40.6085572, -74.2760766 40.6084949)",,,,,
"[262807555, 149935482, 149935507]",Elizabeth Avenue,tertiary,False,True,260.182,"LINESTRING (-74.273093 40.61136, -74.2735002 40.611014, -74.27428 40.6103513, -74.2744924 40.6101708, -74.2746003 40.6100954, -74.274974 40.6099415, -74.2751076 40.6098937, -74.2753479 40.6098141)",yes,,,,
"[268631086, 426713117, 627037045, 268631087]",West Grand Avenue,secondary,False,False,196.017,"LINESTRING (-74.273093 40.61136, -74.2738062 40.6116678, -74.2740789 40.6117854, -74.2743344 40.6118957, -74.2745474 40.6119872, -74.2751127 40.6122299)",yes,4,CR 613,,
11776297,Campbell Street,residential,False,False,54.517,"LINESTRING (-74.277207 40.6064824, -74.2772741 40.6068958, -74.277286 40.606969)",,,,,
626720671,Broad Street,residential,False,False,86.695,"LINESTRING (-74.277207 40.6064824, -74.277092 40.6065544, -74.2766167 40.6069628, -74.2764975 40.6070439)",,,,,
626720671,Broad Street,residential,False,True,62.774,"LINESTRING (-74.277207 40.6064824, -74.2772042 40.6064421, -74.2771984 40.6063607, -74.2773268 40.6062374, -74.2774761 40.6060941, -74.2774891 40.6060817, -74.2775601 40.6060135)",,,,,
11776297,Campbell Street,residential,False,False,240.15000000000003,"LINESTRING (-74.2774765 40.6082096, -74.2774913 40.6082952, -74.2775058 40.6083796, -74.2776244 40.6092975, -74.2777909 40.6102499, -74.2778091 40.6103542)",,,,,
11776297,Campbell Street,residential,False,True,138.952,"LINESTRING (-74.2774765 40.6082096, -74.2774611 40.6081231, -74.2774177 40.6078794, -74.2774014 40.6077713, -74.2773612 40.6076027, -74.2773432 40.6074511, -74.2773172 40.6072315, -74.2772954 40.6070478, -74.277286 40.606969)",,,,,
779470263,Elm Avenue,residential,False,False,158.919,"LINESTRING (-74.2774765 40.6082096, -74.2775947 40.6082108, -74.2779589 40.6081841, -74.2787381 40.6081272, -74.2792603 40.608089, -74.2793509 40.6080823)",,,,,
779470263,Elm Avenue,residential,False,True,122.691,"LINESTRING (-74.2774765 40.6082096, -74.2773709 40.6082108, -74.2771657 40.6082462, -74.2761748 40.6084699, -74.2760766 40.6084949)",,,,,
11776297,Campbell Street,residential,False,True,240.15,"LINESTRING (-74.2778091 40.6103542, -74.2777909 40.6102499, -74.2776244 40.6092975, -74.2775058 40.6083796, -74.2774913 40.6082952, -74.2774765 40.6082096)",,,,,
1053601120,Central Avenue,residential,False,False,168.269,"LINESTRING (-74.2778091 40.6103542, -74.2786991 40.6099751, -74.2795475 40.6096137)",,,,,
1053601120,Central Avenue,residential,False,True,67.46300000000001,"LINESTRING (-74.2778091 40.6103542, -74.2777713 40.6103691, -74.2771106 40.6106301, -74.2771001 40.6106342)",,,,,
779470263,Elm Avenue,residential,False,False,122.691,"LINESTRING (-74.2760766 40.6084949, -74.2761748 40.6084699, -74.2771657 40.6082462, -74.2773709 40.6082108, -74.2774765 40.6082096)",,,,,
779470264,Irving Street,tertiary,False,False,104.125,"LINESTRING (-74.2760766 40.6084949, -74.2761082 40.6085572, -74.276483 40.609379)",,,,,
793011041,Irving Street,tertiary,False,True,66.428,"LINESTRING (-74.2760766 40.6084949, -74.2760414 40.6084321, -74.2758809 40.6080808, -74.2758423 40.6079915, -74.2758164 40.6079313)",,,,,
11777926,Esterbrook Avenue,residential,False,False,171.099,"LINESTRING (-74.2793509 40.6080823, -74.2793575 40.6081388, -74.2794387 40.6088434, -74.2795475 40.6096137)",,,,,
11777926,Esterbrook Avenue,residential,False,True,63.619,"LINESTRING (-74.2793509 40.6080823, -74.2793368 40.6079916, -74.2793302 40.6079491, -74.2794223 40.6075167)",,,,,
779470263,Elm Avenue,residential,False,False,186.12499999999997,"LINESTRING (-74.2793509 40.6080823, -74.2794344 40.6080738, -74.2794487 40.6080723, -74.2797842 40.6080462, -74.2803371 40.6080032, -74.2810709 40.6079331, -74.2814597 40.607911, -74.2815433 40.6079122)",,,,,
779470263,Elm Avenue,residential,False,True,158.91899999999998,"LINESTRING (-74.2793509 40.6080823, -74.2792603 40.608089, -74.2787381 40.6081272, -74.2779589 40.6081841, -74.2775947 40.6082108, -74.2774765 40.6082096)",,,,,
11781085,Bryant Street,residential,False,False,215.60500000000002,"LINESTRING (-74.2815433 40.6079122, -74.2815285 40.6079724, -74.2810941 40.6097489, -74.2810771 40.6098186)",,,,,
11781085,Bryant Street,residential,False,True,158.27200000000002,"LINESTRING (-74.2815433 40.6079122, -74.2815635 40.6078308, -74.2818728 40.6065832, -74.2818901 40.6065134)",,,,,
779470263,Elm Avenue,residential,False,False,88.43,"LINESTRING (-74.2815433 40.6079122, -74.2816281 40.6079148, -74.28259 40.607944)",,,,,
779470263,Elm Avenue,residential,False,True,186.12499999999997,"LINESTRING (-74.2815433 40.6079122, -74.2814597 40.607911, -74.2810709 40.6079331, -74.2803371 40.6080032, -74.2797842 40.6080462, -74.2794487 40.6080723, -74.2794344 40.6080738, -74.2793509 40.6080823)",,,,,
779470263,Elm Avenue,residential,False,True,88.43,"LINESTRING (-74.28259 40.607944, -74.2816281 40.6079148, -74.2815433 40.6079122)",,,,,
11776346,Monroe Street,residential,False,False,36.217,"LINESTRING (-74.2737988 40.6078854, -74.2733821 40.6079629)",,,,,
132503899,Main Street,residential,False,True,114.842,"LINESTRING (-74.2737988 40.6078854, -74.2736548 40.6074717, -74.273644 40.607389, -74.2736525 40.6072927, -74.2736906 40.6072005, -74.2738538 40.6068961)",,,,,
1021538621,Main Street,residential,False,False,55.475,"LINESTRING (-74.2737988 40.6078854, -74.2738683 40.6080809, -74.2739765 40.6083657)",,,,,
11776346,Monroe Street,residential,False,True,36.217,"LINESTRING (-74.2733821 40.6079629, -74.2737988 40.6078854)",,,,,
"[627037048, 149934497, 295023394, 132503909]",Monroe Street,residential,False,False,71.642,"LINESTRING (-74.2733821 40.6079629, -74.2732599 40.6079945, -74.2731552 40.6080215, -74.272781 40.6081181, -74.2725786 40.6081703)",yes,,,,
"[11780675, 132503852]","['Clarkson Place', 'Bridge Street']",residential,False,"[False, True]",280.673,"LINESTRING (-74.2725786 40.6081703, -74.2732775 40.6090914, -74.271984 40.6101734)",,,,,
"[627037048, 149934497, 295023394, 132503909]",Monroe Street,residential,False,True,71.642,"LINESTRING (-74.2725786 40.6081703, -74.272781 40.6081181, -74.2731552 40.6080215, -74.2732599 40.6079945, -74.2733821 40.6079629)",yes,,,,
11777345,Broad Street,residential,True,False,91.22,"LINESTRING (-74.2775601 40.6060135, -74.2775857 40.6059451, -74.2782151 40.605368)",,,,,
626720670,West Milton Avenue,tertiary,False,False,129.632,"LINESTRING (-74.2775601 40.6060135, -74.2776528 40.6060244, -74.2781712 40.6060852, -74.2790773 40.6061933)",,,CR 648,,
626720671,Broad Street,residential,False,False,62.774,"LINESTRING (-74.2775601 40.6060135, -74.2774891 40.6060817, -74.2774761 40.6060941, -74.2773268 40.6062374, -74.2771984 40.6063607, -74.2772042 40.6064421, -74.277207 40.6064824)",,,,,
"[29273762, 793011045, 793011046, 11776645, 793011047]","['West Milton Avenue', 'East Milton Avenue']",tertiary,False,"[False, True]",121.28,"LINESTRING (-74.2775601 40.6060135, -74.2774514 40.6060021, -74.277168 40.6059724, -74.2770716 40.6059628, -74.2768441 40.6059381, -74.2763733 40.6058924, -74.2761361 40.6058693)",,,CR 648,yes,
11779746,Georgia Street,residential,False,True,78.388,"LINESTRING (-74.2790773 40.6061933, -74.2790906 40.606121, -74.2792056 40.6054951)",,,,,
626720670,West Milton Avenue,tertiary,False,False,50.202999999999996,"LINESTRING (-74.2790773 40.6061933, -74.2795996 40.6062488, -74.2796662 40.6062561)",,,CR 648,,
626720670,West Milton Avenue,tertiary,False,True,129.632,"LINESTRING (-74.2790773 40.6061933, -74.2781712 40.6060852, -74.2776528 40.6060244, -74.2775601 40.6060135)",,,CR 648,,
11777926,Esterbrook Avenue,residential,False,False,89.004,"LINESTRING (-74.2796662 40.6062561, -74.2796528 40.6063215, -74.279504 40.607047)",,,,,
626720670,West Milton Avenue,tertiary,False,False,88.122,"LINESTRING (-74.2796662 40.6062561, -74.2803179 40.606328, -74.2803931 40.6063363, -74.280474 40.6063452, -74.2805673 40.6063555, -74.2806992 40.6063701)",,,CR 648,,
626720670,West Milton Avenue,tertiary,False,True,50.202999999999996,"LINESTRING (-74.2796662 40.6062561, -74.2795996 40.6062488, -74.2790773 40.6061933)",,,CR 648,,
262807674,West Milton Avenue,tertiary,False,False,101.792,"LINESTRING (-74.2806992 40.6063701, -74.2807845 40.6063797, -74.2810848 40.6064137, -74.2817273 40.6064927, -74.2818139 40.6065033, -74.2818901 40.6065134)",,,CR 648,,
608822535,Jacques Avenue,residential,False,True,78.56,"LINESTRING (-74.2806992 40.6063701, -74.2807099 40.6063063, -74.2808162 40.6056692)",,,,,
626720670,West Milton Avenue,tertiary,False,True,88.122,"LINESTRING (-74.2806992 40.6063701, -74.2805673 40.6063555, -74.280474 40.6063452, -74.2803931 40.6063363, -74.2803179 40.606328, -74.2796662 40.6062561)",,,CR 648,,
11781085,Bryant Street,residential,False,False,158.27200000000002,"LINESTRING (-74.2818901 40.6065134, -74.2818728 40.6065832, -74.2815635 40.6078308, -74.2815433 40.6079122)",,,,,
11781085,Bryant Street,residential,False,True,86.067,"LINESTRING (-74.2818901 40.6065134, -74.2819568 40.6064433, -74.2825215 40.6059058)",,,,,
262807674,West Milton Avenue,tertiary,False,True,101.792,"LINESTRING (-74.2818901 40.6065134, -74.2818139 40.6065033, -74.2817273 40.6064927, -74.2810848 40.6064137, -74.2807845 40.6063797, -74.2806992 40.6063701)",,,CR 648,,
11785263,Maple Avenue,residential,False,False,170.45499999999998,"LINESTRING (-74.281704 40.604253, -74.2823178 40.6044819, -74.2835163 40.6049288)",,,,,
11785263,Maple Avenue,residential,False,True,149.54,"LINESTRING (-74.281704 40.604253, -74.281625 40.604226, -74.280077 40.6037213)",,,,,
608822535,Jacques Avenue,residential,False,False,140.812,"LINESTRING (-74.281704 40.604253, -74.281071 40.604867, -74.280988 40.605005, -74.2809351 40.6052593, -74.2809174 40.6053356)",,,,,
11779800,West Emerson Avenue,residential,False,False,149.526,"LINESTRING (-74.2809174 40.6053356, -74.2825215 40.6059058)",,,,,
11779800,West Emerson Avenue,residential,False,True,145.711,"LINESTRING (-74.2809174 40.6053356, -74.2793552 40.6047784)",,,,,
608822535,Jacques Avenue,residential,False,False,38.066,"LINESTRING (-74.2809174 40.6053356, -74.2808162 40.6056692)",,,,,
608822535,Jacques Avenue,residential,False,True,140.81199999999998,"LINESTRING (-74.2809174 40.6053356, -74.2809351 40.6052593, -74.280988 40.605005, -74.281071 40.604867, -74.281704 40.604253)",,,,,
608822535,Jacques Avenue,residential,False,True,38.066,"LINESTRING (-74.2808162 40.6056692, -74.2809174 40.6053356)",,,,,
11782372,Clinton Street,residential,False,True,137.33800000000002,"LINESTRING (-74.2808162 40.6056692, -74.2807509 40.6056621, -74.280536 40.6056389, -74.2802741 40.6056107, -74.2792056 40.6054951)",,,,,
608822535,Jacques Avenue,residential,False,False,78.56,"LINESTRING (-74.2808162 40.6056692, -74.2807099 40.6063063, -74.2806992 40.6063701)",,,,,
11776789,Augusta Street,residential,False,True,97.097,"LINESTRING (-74.2733165 40.6059515, -74.2738054 40.6051611)",,,,,
11785445,Lewis Street,residential,False,False,52.321000000000005,"LINESTRING (-74.2733165 40.6059515, -74.2737587 40.6060958, -74.2738859 40.6061373)",,,,,
11785445,Lewis Street,residential,False,True,115.409,"LINESTRING (-74.2733165 40.6059515, -74.2731159 40.605886, -74.2727507 40.6057668, -74.2724234 40.6056599, -74.2720606 40.6055415)",,,,,
626353296,Essex Street,residential,False,True,105.979,"LINESTRING (-74.271984 40.6101734, -74.271755 40.6092363)",,,,,
"[11780675, 132503852]","['Clarkson Place', 'Bridge Street']",residential,False,"[False, True]",280.673,"LINESTRING (-74.271984 40.6101734, -74.2732775 40.6090914, -74.2725786 40.6081703)",,,,,
262807578,Irving Street,tertiary,False,False,79.842,"LINESTRING (-74.2767353 40.609987, -74.2770017 40.6105786, -74.2770044 40.6106714)",,,,,
262807578,Irving Street,tertiary,False,True,70.88300000000001,"LINESTRING (-74.2767353 40.609987, -74.2765608 40.6095721, -74.276483 40.609379)",,,,,
11785263,Maple Avenue,residential,False,False,149.54,"LINESTRING (-74.280077 40.6037213, -74.281625 40.604226, -74.281704 40.604253)",,,,,
11777345,Broad Street,residential,True,False,137.504,"LINESTRING (-74.2790161 40.6046596, -74.2790876 40.6045964, -74.2797485 40.6040118, -74.280077 40.6037213)",,,,,
11779800,West Emerson Avenue,residential,False,False,31.528,"LINESTRING (-74.2790161 40.6046596, -74.27908 40.604682, -74.2793552 40.6047784)",,,,,
"[1089510164, 1089510165, 11775012]","['West Emerson Avenue', 'East Emerson Avenue']",residential,False,"[False, True]",99.324,"LINESTRING (-74.2790161 40.6046596, -74.278806 40.604585, -74.278389 40.604439, -74.2779552 40.6042737)",,,,,
11777345,Broad Street,residential,True,False,103.814,"LINESTRING (-74.2782151 40.605368, -74.2790161 40.6046596)",,,,,
11782372,Clinton Street,residential,False,False,84.804,"LINESTRING (-74.2782151 40.605368, -74.2792056 40.6054951)",,,,,
793011041,Irving Street,tertiary,False,False,31.72,"LINESTRING (-74.2756971 40.6076608, -74.2758164 40.6079313)",,,,,
626720671,Broad Street,residential,False,True,96.30999999999999,"LINESTRING (-74.2756971 40.6076608, -74.2757835 40.6075931, -74.2760291 40.6074006, -74.2761435 40.6073109, -74.2763942 40.6071144, -74.2764975 40.6070439)",,,,,
"[793011040, 793011041, 11781606, 793011038, 793011039]",Irving Street,tertiary,False,True,67.92699999999999,"LINESTRING (-74.2756971 40.6076608, -74.2756853 40.6076068, -74.2756788 40.607577, -74.2756318 40.6073609, -74.2756164 40.6072981, -74.2755761 40.6071341, -74.2755617 40.6070587)",,,,yes,
11781606,Irving Street,tertiary,False,True,43.923,"LINESTRING (-74.2755617 40.6070587, -74.2756225 40.6066664)",,,,,
"[793011040, 793011041, 11781606, 793011038, 793011039]",Irving Street,tertiary,False,False,67.92699999999999,"LINESTRING (-74.2755617 40.6070587, -74.2755761 40.6071341, -74.2756164 40.6072981, -74.2756318 40.6073609, -74.2756788 40.607577, -74.2756853 40.6076068, -74.2756971 40.6076608)",,,,yes,
132503899,Main Street,residential,False,True,79.424,"LINESTRING (-74.2738538 40.6068961, -74.2742022 40.6062326)",,,,,
569361078,East Cherry Street,residential,True,False,83.286,"LINESTRING (-74.2738538 40.6068961, -74.2748329 40.6069882)",,,,,
132503899,Main Street,residential,False,False,114.842,"LINESTRING (-74.2738538 40.6068961, -74.2736906 40.6072005, -74.2736525 40.6072927, -74.273644 40.607389, -74.2736548 40.6074717, -74.2737988 40.6078854)",,,,,
1053601120,Central Avenue,residential,False,False,131.116,"LINESTRING (-74.2795475 40.6096137, -74.2810771 40.6098186)",,,,,
11777926,Esterbrook Avenue,residential,False,False,116.423,"LINESTRING (-74.2795475 40.6096137, -74.2795583 40.6097295, -74.2796166 40.6102205, -74.279361 40.6106131)",,,,,
11777926,Esterbrook Avenue,residential,False,True,171.099,"LINESTRING (-74.2795475 40.6096137, -74.2794387 40.6088434, -74.2793575 40.6081388, -74.2793509 40.6080823)",,,,,
1053601120,Central Avenue,residential,False,True,168.269,"LINESTRING (-74.2795475 40.6096137, -74.2786991 40.6099751, -74.2778091 40.6103542)",,,,,
1053601120,Central Avenue,residential,False,False,12.368,"LINESTRING (-74.2821117 40.6098809, -74.2822581 40.6098764)",,,,,
11778606,Maple Terrace,residential,True,False,219.12499999999997,"LINESTRING (-74.2821117 40.6098809, -74.2821274 40.6098173, -74.2825702 40.608024, -74.28259 40.607944)",,,,,
1053601120,Central Avenue,residential,False,True,88.44,"LINESTRING (-74.2821117 40.6098809, -74.2818622 40.609904, -74.2818166 40.6099082, -74.2817219 40.6099057, -74.2816586 40.6099041, -74.2810771 40.6098186)",,,,,
1053601120,Central Avenue,residential,False,True,12.368,"LINESTRING (-74.2822581 40.6098764, -74.2821117 40.6098809)",,,,,
"[29273736, 11778722, 29273734]",New Church Street,residential,False,False,270.829,"LINESTRING (-74.2822581 40.6098764, -74.2822692 40.6099532, -74.2825157 40.611666, -74.2825429 40.6118827, -74.2825992 40.6122982)",yes,,,,
11781423,Gordon Place,residential,True,False,98.159,"LINESTRING (-74.2787191 40.6114406, -74.2786793 40.6115007, -74.2784022 40.6119195, -74.278139 40.612203)",,,,,
149935506,Hamilton Street,residential,False,False,166.839,"LINESTRING (-74.2787191 40.6114406, -74.2793196 40.6116822, -74.2799631 40.6119404, -74.2800836 40.6119888, -74.2804661 40.6121423)",,,,,
