osmid,oneway,name,highway,reversed,length,geometry,lanes
403174960,False,Sahuarita Street,residential,True,15.403,"LINESTRING (-110.9531902 31.957593, -110.953197 31.9574546)",
334444953,False,Sahuarita Street,residential,False,443.421,"LINESTRING (-110.9531902 31.957593, -110.9531863 31.9576658, -110.953185 31.9576887, -110.9531825 31.9577453, -110.9531817 31.9577887, -110.9531786 31.958287, -110.9531787 31.9584213, -110.9531825 31.9590115, -110.9531827 31.9590536, -110.9531873 31.9600003, -110.9531888 31.9604013, -110.9531915 31.9608692, -110.953213 31.9610604, -110.9532211 31.9610887, -110.9532774 31.9612834, -110.9532666 31.9614199, -110.9531919 31.9615591)",
403174957,True,East Sahuarita Road,secondary,False,702.731,"LINESTRING (-110.9531902 31.957593, -110.95389 31.9575967, -110.9544227 31.9576047, -110.9545057 31.9576038, -110.9555058 31.957608, -110.9556126 31.9576115, -110.9557834 31.9576127, -110.9570038 31.9576265, -110.9591367 31.9576617, -110.9604862 31.9576865, -110.9605076 31.9576869, -110.9606379 31.9576874)",
334444953,False,Sahuarita Street,residential,True,443.421,"LINESTRING (-110.9531919 31.9615591, -110.9532666 31.9614199, -110.9532774 31.9612834, -110.9532211 31.9610887, -110.953213 31.9610604, -110.9531915 31.9608692, -110.9531888 31.9604013, -110.9531873 31.9600003, -110.9531827 31.9590536, -110.9531825 31.9590115, -110.9531787 31.9584213, -110.9531786 31.958287, -110.9531817 31.9577887, -110.9531825 31.9577453, -110.953185 31.9576887, -110.9531863 31.9576658, -110.9531902 31.957593)",
403370393,True,Nogales Highway,secondary,False,354.965,"LINESTRING (-110.9600595 31.9607002, -110.9602843 31.9605606, -110.9605204 31.9601692, -110.9606813 31.9597504, -110.9607993 31.9592862, -110.9608306 31.959018, -110.9608503 31.9587206, -110.960866 31.9578462, -110.9608681 31.9578252, -110.9608714 31.9576873)",2
403174960,False,Sahuarita Street,residential,False,255.85299999999998,"LINESTRING (-110.9531502 31.955154, -110.9531725 31.9562441, -110.953195 31.9573586, -110.9531953 31.9573717, -110.953197 31.9574546)",
403370392,True,Nogales Highway,secondary,False,414.728,"LINESTRING (-110.9608139 31.9537262, -110.9606706 31.9550261, -110.9606458 31.9562376, -110.9606445 31.9563039, -110.9606407 31.9573126, -110.9606356 31.95745)",2
403174960,False,Sahuarita Street,residential,False,15.403,"LINESTRING (-110.953197 31.9574546, -110.9531902 31.957593)",
403174960,False,Sahuarita Street,residential,True,255.85299999999998,"LINESTRING (-110.953197 31.9574546, -110.9531953 31.9573717, -110.953195 31.9573586, -110.9531725 31.9562441, -110.9531502 31.955154)",
403370392,True,Nogales Highway,secondary,False,26.399,"LINESTRING (-110.9606356 31.95745, -110.9606379 31.9576874)",2
1125960990,True,East Sahuarita Road,secondary,False,701.892,"LINESTRING (-110.9606356 31.95745, -110.9604882 31.9574486, -110.9586579 31.9574313, -110.9579231 31.9574462, -110.9569935 31.957475, -110.955866 31.9574772, -110.9556203 31.9574802, -110.9555183 31.9574803, -110.9550163 31.9574765, -110.9545071 31.9574713, -110.9539788 31.9574599, -110.953197 31.9574546)",
1125960990,True,East Sahuarita Road,secondary,False,22.53,"LINESTRING (-110.9608744 31.9574521, -110.9606356 31.95745)",
403370393,True,Nogales Highway,secondary,False,414.73900000000003,"LINESTRING (-110.9608744 31.9574521, -110.960878 31.9573226, -110.960878 31.957313, -110.9608786 31.9572999, -110.9609048 31.9549445, -110.9609066 31.9545436, -110.9608139 31.9537262)",2
403370393,True,Nogales Highway,secondary,False,26.155,"LINESTRING (-110.9608714 31.9576873, -110.9608744 31.9574521)",2
403174957,True,East Sahuarita Road,secondary,False,22.029,"LINESTRING (-110.9606379 31.9576874, -110.9608714 31.9576873)",
403370392,True,Nogales Highway,secondary,False,343.25600000000003,"LINESTRING (-110.9606379 31.9576874, -110.9606324 31.9578245, -110.9606317 31.9578414, -110.9606192 31.958726, -110.9606222 31.9589841, -110.9606078 31.9591373, -110.9605449 31.9594561, -110.9604276 31.9598565, -110.9603271 31.9600823, -110.9601685 31.9603971, -110.9600595 31.9607002)",2
