osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed
13109343,False,2,West 74th Place,residential,False,47.644000000000005,"LINESTRING (-94.6365772 38.9939571, -94.636635 38.994096, -94.636669 38.994166, -94.636748 38.994277, -94.636808 38.994343)",
13127372,False,,Fontana Street,residential,False,83.788,"LINESTRING (-94.6365772 38.9939571, -94.636573 38.993917, -94.63659 38.99363, -94.6365768 38.9932777, -94.636574 38.9932042)",
13127372,False,,Fontana Street,residential,True,49.65599999999999,"LINESTRING (-94.6365772 38.9939571, -94.63653 38.994116, -94.636492 38.99426, -94.6364659 38.9943421, -94.6364466 38.9943918)",
13109343,False,2,West 74th Place,residential,False,134.35,"LINESTRING (-94.636808 38.994343, -94.636877 38.994402, -94.6380156 38.9951023)",
13109343,False,2,West 74th Place,residential,True,47.644000000000005,"LINESTRING (-94.636808 38.994343, -94.636748 38.994277, -94.636669 38.994166, -94.636635 38.994096, -94.6365772 38.9939571)",
245823626,False,,,residential,False,33.69199999999999,"LINESTRING (-94.636808 38.994343, -94.6367006 38.9943219, -94.6366014 38.994326, -94.6365121 38.9943488, -94.6364466 38.9943918)",
13143510,False,2,Village Drive,residential,False,25.303,"LINESTRING (-94.6381314 38.9953072, -94.638308 38.9951257)",
1171101855,False,2,West 74th Place,residential,True,24.885,"LINESTRING (-94.6381314 38.9953072, -94.6380156 38.9951023)",
13109510,False,,Mohawk Drive,residential,False,140.345,"LINESTRING (-94.629153 38.993259, -94.629145 38.993022, -94.6291602 38.9929194, -94.629162 38.992907, -94.629189 38.992822, -94.62925 38.992695, -94.629274 38.992629, -94.629289 38.992569, -94.629297 38.99251, -94.629295 38.992451, -94.629285 38.992393, -94.629265 38.992336, -94.629228 38.992266, -94.629135 38.992143, -94.629062 38.992058)",
756173750,False,4,West 75th Street,secondary,False,142.598,"LINESTRING (-94.629153 38.993259, -94.6290332 38.9932591, -94.6285003 38.9932594, -94.627503 38.99326)",35 mph
"[1201355268, 756173750]",False,"['4', '5']",West 75th Street,secondary,True,108.502,"LINESTRING (-94.629153 38.993259, -94.629789 38.9932734, -94.6302797 38.9932636, -94.630408 38.993261)",35 mph
13109510,False,,Mohawk Drive,residential,False,76.778,"LINESTRING (-94.629062 38.992058, -94.628942 38.991884, -94.62889 38.991743, -94.628873 38.991658, -94.628859 38.991518, -94.628836 38.9913994)",
