osmid,oneway,lanes,name,highway,reversed,length,geometry,ref
197988585,False,2,H Street,residential,True,112.152,"LINESTRING (-114.6073426 34.8411502, -114.6074019 34.8410691, -114.6076257 34.8407645, -114.6078965 34.8403826, -114.607968 34.840282)",
"[693608427, 996758533]",False,,"['Front Street', 'G Street']",residential,False,152.619,"LINESTRING (-114.6073426 34.8411502, -114.6063171 34.8406181, -114.6065464 34.8402917)",
693608427,False,,Front Street,residential,True,110.43299999999999,"LINESTRING (-114.6073426 34.8411502, -114.6075646 34.8412693, -114.6076328 34.8413053, -114.6083761 34.8416664)",
197988599,False,,3rd Street,tertiary,True,110.138,"LINESTRING (-114.6075898 34.8388621, -114.6065724 34.8383294)",
7191706,False,,G Street,residential,False,118.36500000000001,"LINESTRING (-114.6075898 34.8388621, -114.6072862 34.8393111, -114.6072078 34.8394137, -114.6069938 34.8396943, -114.60693 34.8397781)",
996757838,False,,3rd Street,tertiary,False,113.339,"LINESTRING (-114.6075898 34.8388621, -114.6081375 34.8391275, -114.608654 34.8393874)",
7191706,False,,G Street,residential,True,118.36500000000001,"LINESTRING (-114.60693 34.8397781, -114.6069938 34.8396943, -114.6072078 34.8394137, -114.6072862 34.8393111, -114.6075898 34.8388621)",
104349117,False,,G Street,residential,True,66.986,"LINESTRING (-114.60693 34.8397781, -114.6068634 34.8398671, -114.6065464 34.8402917)",
104349143,False,,West Broadway Street,primary,False,110.06099999999999,"LINESTRING (-114.60693 34.8397781, -114.6070056 34.8398148, -114.6073016 34.8399587, -114.6075772 34.8400924, -114.6078901 34.8402442, -114.607968 34.840282)",CR 66;I 40 BUS;US 95 BUS
996758535,False,,West Broadway Street,primary,True,112.42699999999999,"LINESTRING (-114.60693 34.8397781, -114.6068374 34.8397323, -114.60596 34.8392939, -114.6058775 34.8392527)",CR 66;I 40 BUS;US 95 BUS
104349117,False,,G Street,residential,False,66.986,"LINESTRING (-114.6065464 34.8402917, -114.6068634 34.8398671, -114.60693 34.8397781)",
255259378,False,,Quinn Court,residential,True,107.96600000000001,"LINESTRING (-114.6065464 34.8402917, -114.6064056 34.840223, -114.6056397 34.839848, -114.6055304 34.8397943)",
"[693608427, 996758533]",False,,"['Front Street', 'G Street']",residential,True,152.619,"LINESTRING (-114.6065464 34.8402917, -114.6063171 34.8406181, -114.6073426 34.8411502)",
7487367,False,2,A Street,residential,True,111.818,"LINESTRING (-114.6008306 34.8363808, -114.600828 34.8353752)",
7487367,False,2,A Street,residential,False,31.735999999999997,"LINESTRING (-114.6008306 34.8363808, -114.600716 34.8365197, -114.600609 34.836598)",
