osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,width,access
"[645555040, 128352002, 128352010, 127811435, 1228821292, 127811437, 345621902]",True,Václavské náměstí,residential,False,389.61899999999997,"LINESTRING (14.4288331 50.0805882, 14.428631 50.0807278, 14.428594 50.0807534, 14.4280751 50.0811221, 14.4275233 50.0815209, 14.427464 50.0815619, 14.4272025 50.0817439, 14.4266739 50.0821202, 14.4266232 50.0821575, 14.4265606 50.082204, 14.4264805 50.0822344, 14.4264325 50.0822449, 14.426385 50.0822528, 14.4263441 50.0822566, 14.4263076 50.0822528, 14.4262816 50.082247, 14.4262611 50.082237, 14.4262445 50.0822224, 14.4262311 50.0821995, 14.4262295 50.0821797, 14.4262306 50.0821537, 14.4262454 50.0821193, 14.4262807 50.0820665, 14.4263593 50.0820086, 14.4264544 50.0819363, 14.4265352 50.0818744, 14.4269516 50.0815981, 14.4271253 50.0814708, 14.4272604 50.0813714)","['1', '2']",50,,,
"[4641634, 503172539, 484825022]",True,Krakovská,residential,False,340.509,"LINESTRING (14.4288967 50.0801589, 14.4288636 50.0800892, 14.4288566 50.0800744, 14.428836 50.0800312, 14.4286978 50.0797708, 14.4284884 50.0793763, 14.4279528 50.0780591, 14.4276596 50.0773772, 14.4276306 50.0772822, 14.4276093 50.0772121)",1,,,,
"[131685634, 127811436]",True,Václavské náměstí,residential,False,106.807,"LINESTRING (14.4288967 50.0801589, 14.4290543 50.0800458, 14.4296939 50.0796059, 14.4298467 50.0794905, 14.4299274 50.0794699)",2,50,,,
126241548,True,Voršilská,residential,False,116.151,"LINESTRING (14.4168055 50.0806299, 14.416794 50.080668, 14.4164668 50.0815442, 14.4163968 50.0816149, 14.4163792 50.0816326)",,50,,,
4335613,True,Voršilská,residential,False,44.453,"LINESTRING (14.4169331 50.0802386, 14.4168055 50.0806299)",1,50,,,
42264733,True,Křemencova,residential,False,178.78500000000003,"LINESTRING (14.4168189 50.0793442, 14.4172485 50.078682, 14.4177119 50.0779266, 14.4177484 50.0778643, 14.4177546 50.0778528)",,,,,
27247659,True,Opatovická,residential,False,90.038,"LINESTRING (14.4179884 50.0796482, 14.4168189 50.0793442)",,,,,
"[27247657, 27247658, 27247660]",False,Opatovická,residential,True,101.252,"LINESTRING (14.4179884 50.0796482, 14.4184097 50.0797096, 14.4183947 50.0797561, 14.4183631 50.0798537, 14.4182174 50.0803308)",,50,,,
"[27247657, 27247658, 27247660]",False,Opatovická,residential,False,101.25200000000001,"LINESTRING (14.4182174 50.0803308, 14.4183631 50.0798537, 14.4183947 50.0797561, 14.4184097 50.0797096, 14.4179884 50.0796482)",,50,,,
"[27247656, 1005248548, 1005248549]",True,V Jirchářích,residential,False,93.63799999999998,"LINESTRING (14.4182174 50.0803308, 14.4178587 50.080287, 14.4176563 50.0802683, 14.4172902 50.0802344, 14.4170562 50.0802128, 14.4169803 50.0802144, 14.4169331 50.0802386)",,50,,,
4600028,True,Opatovická,residential,False,44.566,"LINESTRING (14.4180098 50.0807088, 14.4182174 50.0803308)",,50,,,
601780289,True,Ostrovní,residential,False,86.664,"LINESTRING (14.4180098 50.0807088, 14.4171925 50.080685, 14.4168055 50.0806299)",1,50,,,
817049966,True,Ostrovní,residential,False,30.425,"LINESTRING (14.4184025 50.0808154, 14.4180098 50.0807088)",1,50,,,
"[817049968, 313652483, 817051829]",False,Ostrovní,"['residential', 'living_street']",True,96.87199999999999,"LINESTRING (14.4184025 50.0808154, 14.4190127 50.0810015, 14.4191538 50.0810268, 14.4195434 50.0811019, 14.4195757 50.0811075, 14.4196304 50.0811224, 14.4196651 50.0811281)",1,"['50', '20']",,,
923315356,True,Myslíkova,residential,False,11.626,"LINESTRING (14.4189678 50.0782192, 14.4191102 50.07827)",1,50,,,
4641274,True,Černá,residential,False,178.27599999999998,"LINESTRING (14.4189678 50.0782192, 14.4189528 50.0782338, 14.4188968 50.0782798, 14.418514 50.078547, 14.4182939 50.0787861, 14.4180312 50.0793869, 14.4179884 50.0796482)",,,,,
"[32547964, 231188277]",False,Spálená,residential,False,89.09200000000001,"LINESTRING (14.4194406 50.0783878, 14.4194474 50.0784032, 14.4194598 50.0784187, 14.4194793 50.078437, 14.419498 50.0784571, 14.4195099 50.0784773, 14.4195215 50.0784969, 14.4195318 50.0785228, 14.4195388 50.0785553, 14.4195435 50.0786627, 14.4195625 50.0789601, 14.4195721 50.0790567, 14.4195838 50.0791747)",,50,,,
111770908,False,Spálená,residential,False,22.054,"LINESTRING (14.4194406 50.0783878, 14.4194402 50.0783765, 14.4194363 50.0782466, 14.4194351 50.0781895)",2,50,,,
"[4415010, 290296821]",False,Lazarská,residential,False,43.077,"LINESTRING (14.4195838 50.0791747, 14.4196098 50.0791741, 14.4197285 50.0791719, 14.4197648 50.0791713, 14.4197912 50.0791708, 14.419831 50.0791697, 14.4201869 50.0791582)",,50,,,
"[32547964, 231188277]",False,Spálená,residential,True,89.09199999999998,"LINESTRING (14.4195838 50.0791747, 14.4195721 50.0790567, 14.4195625 50.0789601, 14.4195435 50.0786627, 14.4195388 50.0785553, 14.4195318 50.0785228, 14.4195215 50.0784969, 14.4195099 50.0784773, 14.419498 50.0784571, 14.4194793 50.078437, 14.4194598 50.0784187, 14.4194474 50.0784032, 14.4194406 50.0783878)",,50,,,
290296821,False,Lazarská,residential,True,13.856,"LINESTRING (14.4203809 50.0791528, 14.4201869 50.0791582)",,50,,,
963220967,False,Lazarská,residential,False,48.048,"LINESTRING (14.4203809 50.0791528, 14.4210535 50.0791325)",,,,,no
832897946,False,Omladinářů,residential,True,76.686,"LINESTRING (14.4203809 50.0791528, 14.420381 50.0791334, 14.4203813 50.0790675, 14.4205244 50.0786156, 14.4207357 50.0786543, 14.420739 50.0786549)",,,,,
963220967,False,Lazarská,residential,True,48.048,"LINESTRING (14.4210535 50.0791325, 14.4203809 50.0791528)",,,,,no
4387747,True,Vladislavova,residential,False,222.77399999999997,"LINESTRING (14.4210535 50.0791325, 14.4210551 50.0791497, 14.4210524 50.079215, 14.4211168 50.0804237, 14.4211405 50.0810968, 14.4211418 50.081135)",1,50,,,
128619065,False,Lazarská,residential,False,67.965,"LINESTRING (14.4210535 50.0791325, 14.421125 50.0791284, 14.4215686 50.0791172, 14.4216914 50.0791157, 14.4217947 50.0791199, 14.4218671 50.0791281, 14.4219123 50.0791384, 14.421992 50.0791637)",2,50,,,
133325747,False,Vodičkova,residential,False,19.62,"LINESTRING (14.421992 50.0791637, 14.4222157 50.0792663)",,,,,
"[345789051, 123947941]",False,Vodičkova,residential,True,64.513,"LINESTRING (14.421992 50.0791637, 14.4219914 50.0791486, 14.4219584 50.0789916, 14.4219186 50.0789316, 14.4217032 50.0786194)",2,50,,,
128619065,False,Lazarská,residential,True,67.965,"LINESTRING (14.421992 50.0791637, 14.4219123 50.0791384, 14.4218671 50.0791281, 14.4217947 50.0791199, 14.4216914 50.0791157, 14.4215686 50.0791172, 14.421125 50.0791284, 14.4210535 50.0791325)",2,50,,,
4641278,True,Navrátilova,residential,False,81.841,"LINESTRING (14.4217032 50.0786194, 14.4218151 50.0786127, 14.4228495 50.0786025)",1,,,,
"[345789051, 123947941]",False,Vodičkova,residential,False,64.513,"LINESTRING (14.4217032 50.0786194, 14.4219186 50.0789316, 14.4219584 50.0789916, 14.4219914 50.0791486, 14.421992 50.0791637)",2,50,,,
345789051,False,Vodičkova,residential,True,51.049,"LINESTRING (14.4217032 50.0786194, 14.4215589 50.0784111, 14.4215171 50.0783095, 14.4214854 50.0781851)",2,50,,,
345789051,False,Vodičkova,residential,False,51.049,"LINESTRING (14.4214854 50.0781851, 14.4215171 50.0783095, 14.4215589 50.0784111, 14.4217032 50.0786194)",2,50,,,
345789051,False,Vodičkova,residential,True,17.554000000000002,"LINESTRING (14.4214854 50.0781851, 14.4214721 50.0781345, 14.4214524 50.0780287)",2,50,,,
4643188,False,Na Zderaze,residential,True,54.321,"LINESTRING (14.4163892 50.0775525, 14.4164001 50.0775354, 14.4164364 50.0774825, 14.4164405 50.0774668, 14.4164929 50.0770719)",,50,,,
345621890,False,Myslíkova,tertiary,False,103.028,"LINESTRING (14.4163892 50.0775525, 14.4165229 50.0775749, 14.4177546 50.0778528)",2,50,,,
345621890,False,Myslíkova,tertiary,False,14.983999999999998,"LINESTRING (14.4177546 50.0778528, 14.4178329 50.0778718, 14.417951 50.0779005)",2,50,,,
345621890,False,Myslíkova,tertiary,True,103.028,"LINESTRING (14.4177546 50.0778528, 14.4165229 50.0775749, 14.4163892 50.0775525)",2,50,,,
27449046,True,Myslíkova,residential,False,80.79399999999998,"LINESTRING (14.417951 50.0779005, 14.4180598 50.0779332, 14.4183033 50.0780021, 14.4185168 50.0780653, 14.4186531 50.0781094, 14.4189678 50.0782192)",1,50,,,
345621890,False,Myslíkova,tertiary,True,14.983999999999998,"LINESTRING (14.417951 50.0779005, 14.4178329 50.0778718, 14.4177546 50.0778528)",2,50,,,
"[26306946, 127909420]",False,Na Zbořenci,residential,"[False, True]",70.428,"LINESTRING (14.4181293 50.0777355, 14.4180809 50.0777021, 14.4180448 50.0776766, 14.4179245 50.077598, 14.4177967 50.0775222, 14.4173989 50.0773108)",,50,,,
111770907,True,Odborů,tertiary,False,22.351,"LINESTRING (14.4181293 50.0777355, 14.4180309 50.0778346, 14.4179685 50.0778863, 14.417951 50.0779005)",1,50,,,
4643188,False,Na Zderaze,residential,False,54.321000000000005,"LINESTRING (14.4164929 50.0770719, 14.4164405 50.0774668, 14.4164364 50.0774825, 14.4164001 50.0775354, 14.4163892 50.0775525)",,50,,,
26402554,False,Na Zderaze,residential,True,21.772,"LINESTRING (14.4164929 50.0770719, 14.4165816 50.07703, 14.4166249 50.076908)",,50,,,
27247661,True,Na Zderaze,residential,False,63.227000000000004,"LINESTRING (14.4164929 50.0770719, 14.4165256 50.0767718, 14.4165446 50.0765043)",,50,,,
26687459,True,Na Zderaze,residential,False,80.81400000000002,"LINESTRING (14.4165446 50.0765043, 14.4164836 50.0763724, 14.4165986 50.0758575, 14.4166033 50.0758374, 14.4166141 50.0757892)",,50,,,
4340684,True,Martinská,living_street,False,51.009,"LINESTRING (14.4189055 50.0829199, 14.4189466 50.0829296, 14.4190566 50.0829569, 14.4190816 50.0829639, 14.4195622 50.0831009)",1,20,,,
"[850638776, 852047697, 851572763, 851572764]",True,Na Perštýně,residential,False,62.833,"LINESTRING (14.4189055 50.0829199, 14.4189188 50.0828529, 14.4189634 50.082767, 14.4189946 50.0827002, 14.4190964 50.0824814, 14.4191057 50.0824611, 14.4191442 50.0823769)","['1', '2']",50,,,
7654224,False,Národní,residential,False,205.885,"LINESTRING (14.4191442 50.0823769, 14.4192503 50.0824044, 14.4192875 50.082414, 14.4195295 50.0824698, 14.4198383 50.0825343, 14.4205419 50.0826582, 14.420896 50.0827193, 14.4211624 50.0827887, 14.4214256 50.0828746, 14.4217293 50.0829757, 14.4218393 50.0830175)",2,50,,,
"[42147560, 22757134]",False,Spálená,residential,True,143.75,"LINESTRING (14.4191442 50.0823769, 14.419182 50.0822872, 14.4192051 50.0822305, 14.4194381 50.0816808, 14.4194827 50.0815694, 14.4195477 50.0814105, 14.4196651 50.0811281)",2,50,,,
299273175,False,Národní,residential,True,117.523,"LINESTRING (14.4191442 50.0823769, 14.4189583 50.0823219, 14.4188378 50.0822903, 14.417711 50.0819735, 14.4176359 50.0819524)",2,50,,,
"[782995520, 127409923, 22757133]",True,Spálená,residential,False,219.77199999999996,"LINESTRING (14.4196651 50.0811281, 14.4197872 50.0807745, 14.4198295 50.0804738, 14.4198176 50.0801803, 14.4197086 50.0798455, 14.4196366 50.079608, 14.4196186 50.0795201, 14.419603 50.0793728, 14.4195977 50.0793148, 14.4195932 50.0792692, 14.4195838 50.0791747)",2,50,,,
"[42147560, 22757134]",False,Spálená,residential,False,143.75,"LINESTRING (14.4196651 50.0811281, 14.4195477 50.0814105, 14.4194827 50.0815694, 14.4194381 50.0816808, 14.4192051 50.0822305, 14.419182 50.0822872, 14.4191442 50.0823769)",2,50,,,
"[817049968, 313652483, 817051829]",False,Ostrovní,"['residential', 'living_street']",False,96.872,"LINESTRING (14.4196651 50.0811281, 14.4196304 50.0811224, 14.4195757 50.0811075, 14.4195434 50.0811019, 14.4191538 50.0810268, 14.4190127 50.0810015, 14.4184025 50.0808154)",1,"['50', '20']",,,
"[165498422, 4387746, 1062098854]",True,Charvátova,"['residential', 'living_street']",False,87.62800000000001,"LINESTRING (14.4211903 50.0817516, 14.4217337 50.0817156, 14.4218774 50.0817113, 14.4223157 50.0817114, 14.4223655 50.0817106, 14.4224153 50.0817098)",1,"['50', '20']",,,
"[435141690, 27622831]",False,Charvátova,residential,True,80.449,"LINESTRING (14.4211903 50.0817516, 14.4211512 50.0817631, 14.4210706 50.0817869, 14.4210016 50.0818053, 14.4208964 50.0818333, 14.4207806 50.081852, 14.4207328 50.081899, 14.4206305 50.082226, 14.4206151 50.0822767)",,50,,,
4335614,True,Mikulandská,residential,False,137.77100000000002,"LINESTRING (14.4176359 50.0819524, 14.4176466 50.0819362, 14.4177005 50.0818544, 14.4179995 50.0814011, 14.4183844 50.0808486, 14.4184025 50.0808154)",1,50,,,
299273175,False,Národní,residential,False,117.52299999999998,"LINESTRING (14.4176359 50.0819524, 14.417711 50.0819735, 14.4188378 50.0822903, 14.4189583 50.0823219, 14.4191442 50.0823769)",2,50,,,
299273175,False,Národní,residential,True,96.466,"LINESTRING (14.4176359 50.0819524, 14.4164889 50.0816623, 14.4163792 50.0816326)",2,50,,,
299273175,False,Národní,residential,False,96.466,"LINESTRING (14.4163792 50.0816326, 14.4164889 50.0816623, 14.4176359 50.0819524)",2,50,,,
39506477,True,Jungmannova,residential,False,51.144,"LINESTRING (14.4224153 50.0817098, 14.4224224 50.081298, 14.4224334 50.0812504)",1,50,,,
"[248210449, 464910727]",True,Jungmannova,residential,False,157.878,"LINESTRING (14.4224153 50.0817098, 14.4224131 50.0817746, 14.4223906 50.0820125, 14.4223874 50.0820383, 14.4223753 50.0821351, 14.422366 50.082175, 14.4223096 50.0824175, 14.4222092 50.0827424, 14.4221604 50.0828216, 14.4221446 50.0828443, 14.4221213 50.08287, 14.4220965 50.0828917, 14.4220673 50.0829171, 14.4220378 50.082938, 14.4220096 50.0829537, 14.4219671 50.0829706, 14.4218393 50.0830175)",1,50,,,
"[985195857, 335024333]",True,Žitná,primary,False,93.713,"LINESTRING (14.4239552 50.0773564, 14.4228903 50.0774184, 14.4226472 50.0774316)",3,50,,,
12211542,True,Řeznická,residential,False,62.204,"LINESTRING (14.4250148 50.077941, 14.4248918 50.0779475, 14.4241461 50.0779874)",1,,,,
128494848,True,Štěpánská,residential,False,208.796,"LINESTRING (14.4250148 50.077941, 14.4254492 50.0789666, 14.4259276 50.0797215)",,,,,
12211542,True,Řeznická,residential,False,99.594,"LINESTRING (14.4241461 50.0779874, 14.4227587 50.0780848)",1,,,,
26700539,True,Školská,residential,False,71.47399999999999,"LINESTRING (14.4241461 50.0779874, 14.4239784 50.077433, 14.4239552 50.0773564)",1,,,7.8,
4641276,True,Školská,residential,False,189.525,"LINESTRING (14.4243452 50.0785855, 14.4244251 50.0789159, 14.4242964 50.0791638, 14.4240818 50.0794117, 14.4236963 50.0798304, 14.4235627 50.0800101, 14.4234967 50.080126, 14.423488 50.0801414)",1,,,,
26700539,True,Školská,residential,False,68.007,"LINESTRING (14.4243452 50.0785855, 14.4241608 50.0780316, 14.4241461 50.0779874)",1,,,7.8,
4641278,True,Navrátilova,residential,False,106.746,"LINESTRING (14.4228495 50.0786025, 14.4229995 50.0786008, 14.4243452 50.0785855)",1,,,,
4641279,True,Příčná,residential,False,57.932,"LINESTRING (14.4228495 50.0786025, 14.4227673 50.0781223, 14.4227587 50.0780848)",1,,,,
12211542,True,Řeznická,residential,False,91.548,"LINESTRING (14.4227587 50.0780848, 14.4216422 50.0781704, 14.4215847 50.0781748, 14.4214854 50.0781851)",1,,,,
"[4335618, 345621901, 484825021]",True,Ve Smečkách,residential,False,401.11899999999997,"LINESTRING (14.4265478 50.0772536, 14.426506 50.0773133, 14.4264703 50.0773748, 14.4265896 50.0779151, 14.4273705 50.0795801, 14.4275626 50.0798022, 14.4278533 50.0800339, 14.4283048 50.0803937, 14.4283447 50.0804188, 14.428383 50.080431, 14.4284365 50.0804378, 14.4285591 50.0804231)",2,50,,,
"[335024323, 335024333]",True,Žitná,primary,False,127.738,"LINESTRING (14.4265478 50.0772536, 14.4258764 50.077277, 14.4254832 50.0772907, 14.4250498 50.0773058, 14.4249539 50.0773074, 14.4247604 50.0773154)",3,50,,,
173029024,True,Příčná,residential,False,73.067,"LINESTRING (14.4226472 50.0774316, 14.4226606 50.0775103, 14.4227587 50.0780848)",1,,,,
"[985195857, 984926706]",True,Žitná,primary,False,99.97,"LINESTRING (14.4226472 50.0774316, 14.4222742 50.0774518, 14.4215301 50.07749, 14.4214956 50.0774919, 14.4214656 50.0774943, 14.4212522 50.0775125)",3,50,,,
27247736,True,Kateřinská,residential,False,95.392,"LINESTRING (14.4258682 50.0745441, 14.4259493 50.0745705, 14.4270606 50.0749318)",1,,,,
4641636,True,Melounová,residential,False,66.18299999999999,"LINESTRING (14.4270606 50.0749318, 14.4270428 50.0749778, 14.4268507 50.0754528, 14.4268276 50.0755079)",1,,,,
"[220478329, 111771385]",False,Kateřinská,residential,True,110.20199999999997,"LINESTRING (14.4270606 50.0749318, 14.4271479 50.0749578, 14.4272641 50.0749561, 14.4281147 50.0752416, 14.428195 50.0752662, 14.4282397 50.0753056, 14.428272 50.0753703, 14.4282996 50.0754327)",1,,,,
"[4048702, 335024327]",True,Žitná,primary,False,75.89000000000001,"LINESTRING (14.4276093 50.0772121, 14.4271234 50.0772297, 14.4266693 50.0772489, 14.4265478 50.0772536)",3,50,,,
4929898,True,Na Rybníčku,residential,False,198.80599999999998,"LINESTRING (14.4271741 50.0761987, 14.4271248 50.0761903, 14.4269921 50.0761678, 14.4260411 50.0763511, 14.4255626 50.0764424, 14.4253307 50.0764866, 14.4252272 50.0765063, 14.4250634 50.0765381, 14.4246406 50.0766187, 14.4245031 50.0766449)",1,,,,
16787271,True,V Tůních,residential,False,125.548,"LINESTRING (14.4271741 50.0761987, 14.4271373 50.0762546, 14.4268069 50.0768366, 14.4265888 50.077193, 14.4265478 50.0772536)",1,50,,4,
4387747,True,Vladislavova,residential,False,68.666,"LINESTRING (14.4211418 50.081135, 14.4211425 50.0811832, 14.4211431 50.0812301, 14.4211582 50.0813481, 14.4211838 50.0816714, 14.4211903 50.0817516)",1,50,,,
"[912947641, 27622830]",True,Purkyňova,residential,False,106.545,"LINESTRING (14.4211418 50.081135, 14.4210667 50.0811417, 14.4203367 50.0811993, 14.420207 50.0811911, 14.4200999 50.0811843, 14.4197522 50.0811439, 14.4197248 50.0811397, 14.4197115 50.0811376, 14.4196917 50.0811333, 14.4196651 50.0811281)",1,50,,,
290296821,False,Lazarská,residential,False,13.856,"LINESTRING (14.4201869 50.0791582, 14.4203809 50.0791528)",,50,,,
4415015,False,Magdalény Rettigové,living_street,False,58.253,"LINESTRING (14.4201869 50.0791582, 14.420188 50.0791772, 14.4201951 50.0792544, 14.420214 50.0794116, 14.4202202 50.0794551, 14.4202335 50.0795489, 14.4202496 50.0796805)",,20,,,
"[4415010, 290296821]",False,Lazarská,residential,True,43.077000000000005,"LINESTRING (14.4201869 50.0791582, 14.419831 50.0791697, 14.4197912 50.0791708, 14.4197648 50.0791713, 14.4197285 50.0791719, 14.4196098 50.0791741, 14.4195838 50.0791747)",,50,,,
4415015,False,Magdalény Rettigové,living_street,True,58.25300000000001,"LINESTRING (14.4202496 50.0796805, 14.4202335 50.0795489, 14.4202202 50.0794551, 14.420214 50.0794116, 14.4201951 50.0792544, 14.420188 50.0791772, 14.4201869 50.0791582)",,20,,,
335024342,False,Štěpánská,tertiary,True,42.925,"LINESTRING (14.4245031 50.0766449, 14.4243481 50.0762719)",,,,,
"[503172528, 345621910]",False,Štěpánská,tertiary,False,76.785,"LINESTRING (14.4245031 50.0766449, 14.4246966 50.0771569, 14.4247107 50.0771926, 14.4247604 50.0773154)",,,,,
"[489805563, 4641277]",True,Karlovo náměstí,residential,False,145.467,"LINESTRING (14.4214524 50.0780287, 14.4213465 50.0780507, 14.4209457 50.078075, 14.4196605 50.0779517, 14.4195486 50.0779432, 14.4195011 50.0779396, 14.419437 50.0779342)",1,,,,
4690286,False,Karlovo náměstí,residential,True,59.21,"LINESTRING (14.4214524 50.0780287, 14.4213895 50.0778912, 14.4213099 50.0776513, 14.4213047 50.0776357, 14.4212973 50.0776063, 14.4212522 50.0775125)",2,50,,,
345789051,False,Vodičkova,residential,False,17.554000000000002,"LINESTRING (14.4214524 50.0780287, 14.4214721 50.0781345, 14.4214854 50.0781851)",2,50,,,
14019969,True,,residential,False,37.679,"LINESTRING (14.4299274 50.0794699, 14.4299457 50.0793785, 14.4299493 50.0793382, 14.4299525 50.0792889, 14.4299446 50.079132)",1,50,,,
"[638353060, 345621903]",True,Václavské náměstí,residential,False,40.245000000000005,"LINESTRING (14.4299274 50.0794699, 14.4299927 50.0794797, 14.4300542 50.0794956, 14.430116 50.0795339, 14.4301459 50.0795707, 14.4301554 50.0796184, 14.4301403 50.0796611, 14.4301165 50.0796973, 14.430077 50.0797387)",1,50,,,
"[306741885, 12211556, 128352005]",True,Václavské náměstí,residential,False,129.702,"LINESTRING (14.430077 50.0797387, 14.4299243 50.0798467, 14.4293544 50.0802059, 14.4288331 50.0805882)",2,,,,
"[1246114129, 27375394, 1005805971]",True,Mezibranská,primary,False,169.71300000000002,"LINESTRING (14.4299446 50.079132, 14.4297663 50.0788291, 14.4296853 50.0786863, 14.4294128 50.07802, 14.429312 50.0776642)","['4', '3']",50,8A,,
218781054,True,Legerova,primary,False,16.471,"LINESTRING (14.4302419 50.0757525, 14.4302484 50.0757887, 14.4302662 50.0758998)",4,50,8,,
24939998,True,náměstí I. P. Pavlova,residential,False,85.92699999999999,"LINESTRING (14.4291084 50.0757951, 14.4291198 50.075775, 14.429134 50.0757622, 14.4291513 50.0757545, 14.4291735 50.0757498, 14.4292324 50.0757472, 14.4301041 50.0757107, 14.4301499 50.0757084, 14.4301776 50.0757113, 14.4302047 50.0757183, 14.4302238 50.0757294, 14.4302419 50.0757525)",,,,,
