osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed
166136757,West 164th Street,residential,False,True,98.745,,"LINESTRING (-118.2913135 33.8824994, -118.2902443 33.8825261)",
49395100,South Vermont Avenue,primary,True,False,100.44800000000001,2,"LINESTRING (-118.2913135 33.8824994, -118.2913194 33.8829621, -118.291325 33.8834027)",
182760699,West 167th Street,residential,False,False,99.023,,"LINESTRING (-118.291203 33.879787, -118.290131 33.8798182)",
166149008,West 167th Street,residential,False,False,100.80799999999999,,"LINESTRING (-118.291203 33.879787, -118.2918435 33.8797668, -118.2922944 33.8797576)",
"[398811810, 398811812]",South Vermont Avenue,primary,False,True,71.946,"['4', '5']","LINESTRING (-118.291203 33.879787, -118.2911935 33.8795363, -118.2911952 33.8794581, -118.291182 33.8791403)",40 mph
"[398811822, 398811814]",South Vermont Avenue,primary,False,False,100.346,"['4', '5']","LINESTRING (-118.291203 33.879787, -118.2912111 33.8800086, -118.2912244 33.8802365, -118.2912462 33.8806887)",40 mph
13295573,Berendo Avenue,residential,False,False,99.896,,"LINESTRING (-118.2936102 33.8860581, -118.2935622 33.8852493, -118.293557 33.8851608)",
13378929,West 160th Street,residential,False,False,203.60500000000002,,"LINESTRING (-118.2936102 33.8860581, -118.2936981 33.8860555, -118.2957414 33.885995, -118.2958145 33.8859929)",
186129582,West 161st Street,secondary,False,False,206.136,2,"LINESTRING (-118.293557 33.8851608, -118.295789 33.8851027)",30 mph
13295573,Berendo Avenue,residential,False,True,99.896,,"LINESTRING (-118.293557 33.8851608, -118.2935622 33.8852493, -118.2936102 33.8860581)",
1245449080,West 161st Street,secondary,False,True,166.225,2,"LINESTRING (-118.293557 33.8851608, -118.2932548 33.8851691, -118.2928332 33.8851808, -118.2928176 33.8851812, -118.292476 33.8851906, -118.2924028 33.8851926, -118.2917573 33.8852115)",30 mph
218551969,West 163rd Street,residential,False,False,202.109,,"LINESTRING (-118.2935172 33.8833446, -118.295705 33.8832745)",
218551969,West 163rd Street,residential,False,True,99.075,,"LINESTRING (-118.2935172 33.8833446, -118.2924449 33.8833825)",
166136752,Berendo Avenue,residential,False,False,100.768,,"LINESTRING (-118.2935172 33.8833446, -118.293499 33.8828993, -118.2934801 33.8824389)",
"[166136752, 13330843]","['West 162nd Street', 'Berendo Avenue']",residential,False,"[False, True]",304.73,,"LINESTRING (-118.2935172 33.8833446, -118.293549 33.8842506, -118.2956581 33.8841948, -118.2957572 33.8841922)",
278389887,West 164th Street,residential,False,False,201.751,,"LINESTRING (-118.2934801 33.8824389, -118.295664 33.8823689)",
278389887,West 164th Street,residential,False,True,98.115,,"LINESTRING (-118.2934801 33.8824389, -118.2924182 33.8824763)",
166136752,Berendo Avenue,residential,False,False,100.1,,"LINESTRING (-118.2934801 33.8824389, -118.2934623 33.882006, -118.2934431 33.8815392)",
166136752,Berendo Avenue,residential,False,True,100.768,,"LINESTRING (-118.2934801 33.8824389, -118.293499 33.8828993, -118.2935172 33.8833446)",
13396485,West Gardena Boulevard,secondary,False,True,96.982,2,"LINESTRING (-118.2934431 33.8815392, -118.292393 33.8815654)",25 mph
13396485,West Gardena Boulevard,secondary,False,False,202.95,2,"LINESTRING (-118.2934431 33.8815392, -118.2941922 33.8815169, -118.2948307 33.881498, -118.2950492 33.8814915, -118.2953282 33.8814832, -118.2956402 33.8814739)",25 mph
166136752,Berendo Avenue,residential,False,False,99.709,,"LINESTRING (-118.2934431 33.8815392, -118.2934175 33.8810662, -118.2933946 33.8806434)",
166136752,Berendo Avenue,residential,False,True,100.1,,"LINESTRING (-118.2934431 33.8815392, -118.2934623 33.882006, -118.2934801 33.8824389)",
166136752,Berendo Avenue,residential,False,False,45.968,,"LINESTRING (-118.2933946 33.8806434, -118.2933727 33.8802304)",
13394217,West 165th Place,residential,False,False,98.722,,"LINESTRING (-118.2933946 33.8806434, -118.2934565 33.8806496, -118.2944631 33.8806243)",
13394217,West 165th Place,residential,False,True,97.53200000000001,,"LINESTRING (-118.2933946 33.8806434, -118.2933349 33.8806375, -118.2930818 33.8806434, -118.2923389 33.8806609)",
166136752,Berendo Avenue,residential,False,True,99.709,,"LINESTRING (-118.2933946 33.8806434, -118.2934175 33.8810662, -118.2934431 33.8815392)",
166136752,Berendo Avenue,residential,False,True,45.968,,"LINESTRING (-118.2933727 33.8802304, -118.2933946 33.8806434)",
166136752,Berendo Avenue,residential,False,False,16.913,,"LINESTRING (-118.2933727 33.8802304, -118.293372 33.8801438, -118.2933715 33.8800783)",
166136752,Berendo Avenue,residential,False,False,39.287,,"LINESTRING (-118.2933715 33.8800783, -118.2933566 33.8797252)",
166136752,Berendo Avenue,residential,False,True,16.913,,"LINESTRING (-118.2933715 33.8800783, -118.293372 33.8801438, -118.2933727 33.8802304)",
166136752,Berendo Avenue,residential,False,False,71.519,,"LINESTRING (-118.2933566 33.8797252, -118.2933208 33.8790827)",
166136752,Berendo Avenue,residential,False,True,39.287,,"LINESTRING (-118.2933566 33.8797252, -118.2933715 33.8800783)",
166149008,West 167th Street,residential,False,True,98.123,,"LINESTRING (-118.2933566 33.8797252, -118.2922944 33.8797576)",
166084170,West 168th Street,residential,False,False,84.617,,"LINESTRING (-118.2933208 33.8790827, -118.2942368 33.879055)",
166084170,West 168th Street,residential,False,True,97.511,,"LINESTRING (-118.2933208 33.8790827, -118.2922658 33.8791257)",
166136752,Berendo Avenue,residential,False,True,71.519,,"LINESTRING (-118.2933208 33.8790827, -118.2933566 33.8797252)",
166084170,West 168th Street,residential,False,True,84.617,,"LINESTRING (-118.2942368 33.879055, -118.2933208 33.8790827)",
13313071,South Catalina Avenue,residential,False,False,199.114,,"LINESTRING (-118.2942368 33.879055, -118.2941699 33.87746, -118.2943099 33.8773038)",
166084170,West 168th Street,residential,False,False,74.979,,"LINESTRING (-118.2942368 33.879055, -118.2942692 33.8790543, -118.2946289 33.8790462, -118.2950487 33.8790367)",
13313071,South Catalina Avenue,residential,False,True,199.114,,"LINESTRING (-118.2943099 33.8773038, -118.2941699 33.87746, -118.2942368 33.879055)",
13328332,Ainsworth Street,residential,False,False,84.757,,"LINESTRING (-118.2899167 33.8780468, -118.2898791 33.8772852)",
13333662,West 169th Street,residential,False,False,111.378,,"LINESTRING (-118.2899167 33.8780468, -118.2905656 33.8780316, -118.2911227 33.8780185)",
13333662,West 169th Street,residential,False,True,127.81599999999999,,"LINESTRING (-118.2899167 33.8780468, -118.2890798 33.8780735, -118.2889992 33.8780784, -118.2887848 33.8780913, -118.2885487 33.87802)",
13328332,Ainsworth Street,residential,False,True,84.757,,"LINESTRING (-118.2898791 33.8772852, -118.2899167 33.8780468)",
13393559,West 169th Place,residential,False,True,60.943,,"LINESTRING (-118.2898791 33.8772852, -118.2892193 33.877303)",
186129486,West Alondra Boulevard,secondary,False,True,100.76,2,"LINESTRING (-118.290353 33.8852618, -118.289262 33.8852904)",40 mph
13328338,Ainsworth Street,residential,False,False,203.408,,"LINESTRING (-118.290353 33.8852618, -118.2903323 33.8848364, -118.2903226 33.8846383, -118.2903071 33.8843281, -118.290264 33.883434)",
186129486,West Alondra Boulevard,secondary,False,False,96.45,2,"LINESTRING (-118.290353 33.8852618, -118.2911017 33.88523, -118.2913965 33.8852175)",40 mph
13328338,Ainsworth Street,residential,False,False,100.97,,"LINESTRING (-118.290264 33.883434, -118.2902543 33.8829889, -118.2902443 33.8825261)",
13328338,Ainsworth Street,residential,False,True,203.408,,"LINESTRING (-118.290264 33.883434, -118.2903071 33.8843281, -118.2903226 33.8846383, -118.2903323 33.8848364, -118.290353 33.8852618)",
13454365,West 163rd Street,residential,False,False,98.004,,"LINESTRING (-118.290264 33.883434, -118.2910246 33.8834116, -118.291325 33.8834027)",
13454365,West 163rd Street,residential,False,True,99.006,,"LINESTRING (-118.290264 33.883434, -118.2898151 33.8834457, -118.289192 33.8834619)",
