osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge
34925140,True,motorway_link,False,238.85100000000003,"LINESTRING (-72.3136516 45.2975706, -72.313908 45.2976148, -72.314596 45.2976563, -72.3148781 45.2976897, -72.3150659 45.2977401, -72.3152825 45.2978383, -72.3154302 45.2979503, -72.3155602 45.2980709, -72.3156704 45.2982087, -72.315761 45.2983932, -72.3158231 45.2985808, -72.3158993 45.2986684)",,,,,
161134065,True,motorway,False,337.188,"LINESTRING (-72.3136516 45.2975706, -72.3139964 45.2975689, -72.3144788 45.2975766, -72.3151541 45.2976118, -72.3156406 45.2976607, -72.3161793 45.2977313, -72.317006 45.2978751, -72.3178722 45.2980834)",2,10,Autoroute des Cantons-de-l'Est,100,
32464808,False,residential,True,150.99599999999998,"LINESTRING (-72.3121068 45.3036886, -72.3129501 45.3038634, -72.3129929 45.3038991, -72.3130104 45.3039534, -72.3129053 45.3045863)",2,,Rue Bellerive,,
32467538,False,residential,False,155.804,"LINESTRING (-72.3121068 45.3036886, -72.3120681 45.3037395, -72.3120228 45.3037897, -72.3114531 45.3042757, -72.3113343 45.304377, -72.3108361 45.304765)",2,,Rue Martin,,
32467538,False,residential,True,41.275,"LINESTRING (-72.3121068 45.3036886, -72.3121389 45.3036343, -72.3121724 45.3035402, -72.3121922 45.3034164, -72.3121904 45.3033256)",2,,Rue Martin,,
32464808,False,residential,False,150.99599999999998,"LINESTRING (-72.3129053 45.3045863, -72.3130104 45.3039534, -72.3129929 45.3038991, -72.3129501 45.3038634, -72.3121068 45.3036886)",2,,Rue Bellerive,,
32466973,False,residential,True,99.151,"LINESTRING (-72.3118722 45.3045349, -72.3117212 45.3046464, -72.3114406 45.3048405, -72.3112978 45.3048912, -72.3108361 45.304765)",2,,Rue de la Grève,,
32466973,False,residential,False,99.151,"LINESTRING (-72.3108361 45.304765, -72.3112978 45.3048912, -72.3114406 45.3048405, -72.3117212 45.3046464, -72.3118722 45.3045349)",2,,Rue de la Grève,,
32467538,False,residential,True,155.804,"LINESTRING (-72.3108361 45.304765, -72.3113343 45.304377, -72.3114531 45.3042757, -72.3120228 45.3037897, -72.3120681 45.3037395, -72.3121068 45.3036886)",2,,Rue Martin,,
32467462,False,secondary,True,260.072,"LINESTRING (-72.3171439 45.2994402, -72.3169173 45.299745, -72.316831 45.2998455, -72.3167551 45.2999363, -72.316617 45.3000813, -72.316526 45.3001719, -72.3164216 45.3002725, -72.316293 45.3003877, -72.3161778 45.3004833, -72.3160793 45.3005577, -72.3159671 45.3006385, -72.3150776 45.3012513)",2,245,Rue Lapointe,,
