osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,width
21399734,Plum Street,residential,False,False,253.325,"LINESTRING (-82.930503 40.122925, -82.9312572 40.1229726, -82.931295 40.122975, -82.93347 40.123132)",,,
"[673528368, 699397744]",South State Street,primary,False,False,26.576999999999998,"LINESTRING (-82.930503 40.122925, -82.9305534 40.1230591, -82.9305894 40.1231547)","['3', '2']",SR 3,
"[699397741, 699397742, 699397743]",South State Street,primary,False,True,71.396,"LINESTRING (-82.930503 40.122925, -82.9304626 40.12282, -82.9304293 40.1227333, -82.9302968 40.1223888, -82.9302661 40.122309)","['3', '2']",SR 3,
607607413,Park Street,residential,False,False,30.526,"LINESTRING (-82.9309125 40.1240248, -82.9312709 40.1240409)",,,"20'0"""
21394098,Park Street,residential,False,False,65.35,"LINESTRING (-82.9309125 40.1240248, -82.9304973 40.1240131, -82.930423 40.124011, -82.930145 40.1239954)",2,,
"[699397745, 699397746, 673528366, 673528367]",South State Street,primary,False,True,100.57600000000001,"LINESTRING (-82.9309125 40.1240248, -82.9308365 40.1238191, -82.9308092 40.1237452, -82.930801 40.1237229, -82.9306967 40.1234407, -82.930678 40.12339, -82.9305894 40.1231547)","['3', '2']",SR 3,
"[699397747, 699397748, 699397749]",South State Street,primary,False,False,120.37100000000001,"LINESTRING (-82.9309125 40.1240248, -82.9309912 40.1242399, -82.9310282 40.1243408, -82.9310867 40.1245007, -82.9311567 40.124681, -82.9311593 40.1246991, -82.931294 40.125067)","['3', '2']",SR 3,
21362250,Winter Street,residential,False,False,103.093,"LINESTRING (-82.931294 40.125067, -82.931107 40.125064, -82.9306519 40.1250613, -82.930605 40.125061, -82.9305202 40.1250586, -82.930148 40.125048, -82.9300819 40.1250465)",,,
"[699397749, 699397750, 699397751]",South State Street,primary,False,False,99.59100000000001,"LINESTRING (-82.931294 40.125067, -82.9313899 40.1253268, -82.9314217 40.125413, -82.931503 40.1256334, -82.931612 40.125929)","['3', '2']",SR 3,
"[699397747, 699397748, 699397749]",South State Street,primary,False,True,120.37100000000001,"LINESTRING (-82.931294 40.125067, -82.9311593 40.1246991, -82.9311567 40.124681, -82.9310867 40.1245007, -82.9310282 40.1243408, -82.9309912 40.1242399, -82.9309125 40.1240248)","['3', '2']",SR 3,
21363950,East College Avenue,tertiary,False,False,207.877,"LINESTRING (-82.931612 40.125929, -82.931573 40.12594, -82.931021 40.126002, -82.9309854 40.1260061, -82.9306749 40.1260451, -82.929905 40.126141, -82.9292 40.126231)",2,,
"[21364610, 865028157, 865028158]",West College Avenue,residential,False,False,134.206,"LINESTRING (-82.931612 40.125929, -82.931638 40.125919, -82.9323309 40.1258301, -82.932476 40.1258115, -82.933166 40.125723)",,,
"[699397752, 699397753, 592847893]",North State Street,primary,False,False,85.22200000000001,"LINESTRING (-82.931612 40.125929, -82.9316924 40.1261445, -82.931726 40.1262344, -82.931887 40.126666)","['3', '2']",SR 3,
"[699397749, 699397750, 699397751]",South State Street,primary,False,True,99.591,"LINESTRING (-82.931612 40.125929, -82.931503 40.1256334, -82.9314217 40.125413, -82.9313899 40.1253268, -82.931294 40.125067)","['3', '2']",SR 3,
21362250,Winter Street,residential,False,True,70.337,"LINESTRING (-82.929255 40.125028, -82.9300819 40.1250465)",,,
21412322,Vine Street,residential,False,False,8.577,"LINESTRING (-82.929255 40.125028, -82.929261 40.124951)",,,
21412322,Vine Street,residential,False,True,81.11399999999999,"LINESTRING (-82.929255 40.125028, -82.929243 40.125343, -82.9292346 40.1255015, -82.9292297 40.1255925, -82.929221 40.125757)",,,
21412322,Vine Street,residential,False,False,52.737,"LINESTRING (-82.9292 40.126231, -82.929221 40.125757)",,,
"[730051654, 21363950]",East College Avenue,tertiary,False,False,226.07800000000003,"LINESTRING (-82.9292 40.126231, -82.9286083 40.1263079, -82.9283629 40.1263395, -82.9280936 40.1263628, -82.9279953 40.1263664, -82.9277483 40.1263633, -82.927369 40.126349, -82.9271088 40.1263413, -82.9269789 40.1263375, -82.9268761 40.1263337, -82.926556 40.126322)",2,,
21363950,East College Avenue,tertiary,False,True,207.877,"LINESTRING (-82.9292 40.126231, -82.929905 40.126141, -82.9306749 40.1260451, -82.9309854 40.1260061, -82.931021 40.126002, -82.931573 40.12594, -82.931612 40.125929)",2,,
21390821,Vine Street,residential,False,False,52.748999999999995,"LINESTRING (-82.9292 40.126231, -82.9291922 40.1263785, -82.9291772 40.1266637, -82.929175 40.126705)",,,
21366729,Israel Street,residential,False,False,179.80499999999998,"LINESTRING (-82.926556 40.126322, -82.9265312 40.1269689, -82.92653 40.127, -82.926511 40.127307, -82.926496 40.127439, -82.926484 40.127525, -82.926473 40.127687, -82.9264299 40.127935)",,,
730051654,East College Avenue,tertiary,False,False,48.344,"LINESTRING (-82.926556 40.126322, -82.9263363 40.1263143, -82.925988 40.126302)",,,
"[21363950, 730051654]",East College Avenue,tertiary,False,True,226.07799999999997,"LINESTRING (-82.926556 40.126322, -82.9268761 40.1263337, -82.9269789 40.1263375, -82.9271088 40.1263413, -82.927369 40.126349, -82.9277483 40.1263633, -82.9279953 40.1263664, -82.9280936 40.1263628, -82.9283629 40.1263395, -82.9286083 40.1263079, -82.9292 40.126231)",2,,
21420883,Whitehead Street,residential,False,False,77.345,"LINESTRING (-82.92472 40.126246, -82.924757 40.125551)",,,
21401206,Whitehead Street,residential,False,False,123.65,"LINESTRING (-82.92472 40.126246, -82.924715 40.126265, -82.92466 40.127005, -82.924637 40.127356)",,,
730051654,East College Avenue,tertiary,False,True,107.988,"LINESTRING (-82.92472 40.126246, -82.9258194 40.1262946, -82.925988 40.126302)",,,
21402223,West Walnut Street,residential,False,True,26.774,"LINESTRING (-82.93393 40.121894, -82.933616 40.121876)",,,
865028158,West College Avenue,residential,False,True,3.464,"LINESTRING (-82.933205 40.125714, -82.933166 40.125723)",,,
21364458,Knox Street,residential,True,False,77.483,"LINESTRING (-82.9330996 40.1250234, -82.9330983 40.125145, -82.933098 40.125178, -82.933205 40.125714)",,,
358362525,Thomas Alley,residential,False,False,75.419,"LINESTRING (-82.9330996 40.1250234, -82.9324778 40.1250419, -82.9322896 40.1250489, -82.9322133 40.1250509)",,,
21364458,Knox Street,residential,True,False,96.453,"LINESTRING (-82.933092 40.124156, -82.9330996 40.1250234)",,,
21367107,Park Street,residential,True,False,21.7,"LINESTRING (-82.933092 40.124156, -82.933346 40.124175)",,,
21364461,Knox Street,residential,False,False,116.455,"LINESTRING (-82.933346 40.124175, -82.93347 40.123132)",,,
21367107,Park Street,residential,True,False,168.801,"LINESTRING (-82.933346 40.124175, -82.9337058 40.1242029, -82.9345166 40.1242658, -82.9347889 40.1242869, -82.9353216 40.1243248)",,,
21364461,Knox Street,residential,False,True,116.455,"LINESTRING (-82.93347 40.123132, -82.933346 40.124175)",,,
21364461,Knox Street,residential,False,False,140.212,"LINESTRING (-82.93347 40.123132, -82.9335398 40.1225317, -82.933616 40.121876)",,,
21399734,Plum Street,residential,False,True,253.325,"LINESTRING (-82.93347 40.123132, -82.931295 40.122975, -82.9312572 40.1229726, -82.930503 40.122925)",,,
21402223,West Walnut Street,residential,False,False,26.774,"LINESTRING (-82.933616 40.121876, -82.93393 40.121894)",,,
21364461,Knox Street,residential,False,True,140.212,"LINESTRING (-82.933616 40.121876, -82.9335398 40.1225317, -82.93347 40.123132)",,,
21402223,West Walnut Street,residential,False,True,153.55900000000003,"LINESTRING (-82.933616 40.121876, -82.9328624 40.1218321, -82.93262 40.121818, -82.931816 40.121764)",,,
865028158,West College Avenue,residential,False,False,3.464,"LINESTRING (-82.933166 40.125723, -82.933205 40.125714)",,,
21412236,Knox Street,residential,False,False,86.05499999999999,"LINESTRING (-82.933166 40.125723, -82.933214 40.125972, -82.933262 40.1261873, -82.9333287 40.1264868)",,,"19'0"""
"[21364610, 865028157, 865028158]",West College Avenue,residential,False,True,134.206,"LINESTRING (-82.933166 40.125723, -82.932476 40.1258115, -82.9323309 40.1258301, -82.931638 40.125919, -82.931612 40.125929)",,,
21366729,Israel Street,residential,False,True,179.805,"LINESTRING (-82.9264299 40.127935, -82.926473 40.127687, -82.926484 40.127525, -82.926496 40.127439, -82.926511 40.127307, -82.92653 40.127, -82.9265312 40.1269689, -82.926556 40.126322)",,,
607607413,Park Street,residential,False,True,30.526,"LINESTRING (-82.9312709 40.1240409, -82.9309125 40.1240248)",,,"20'0"""
21367107,Park Street,residential,True,False,155.368,"LINESTRING (-82.9312709 40.1240409, -82.9322421 40.1241006, -82.932282 40.124103, -82.933092 40.124156)",,,
21371348,David Square,residential,False,False,97.944,"LINESTRING (-82.92814 40.124831, -82.928688 40.124864, -82.928781 40.124907, -82.928814 40.12493, -82.928856 40.124939, -82.929261 40.124951)",,,
21412322,Vine Street,residential,False,False,111.29,"LINESTRING (-82.929261 40.124951, -82.929315 40.123951)",,,
21412322,Vine Street,residential,False,True,8.577,"LINESTRING (-82.929261 40.124951, -82.929255 40.125028)",,,
21371348,David Square,residential,False,True,97.944,"LINESTRING (-82.929261 40.124951, -82.928856 40.124939, -82.928814 40.12493, -82.928781 40.124907, -82.928688 40.124864, -82.92814 40.124831)",,,
"[699397760, 699397781, 699397782]",North State Street,primary,False,False,111.929,"LINESTRING (-82.932335 40.127849, -82.93237 40.1279468, -82.9326467 40.1287212, -82.932682 40.12882)","['3', '2']",SR 3,
"[699397760, 699397758, 699397783]",North State Street,primary,False,True,45.382,"LINESTRING (-82.932335 40.127849, -82.9323206 40.1278121, -82.9323136 40.1277943, -82.9322395 40.127605, -82.9322235 40.1275641, -82.932182 40.127458)","['3', '2']",SR 3,
21387554,Greenway Street,residential,False,True,39.044,"LINESTRING (-82.9345306 40.1293009, -82.934569 40.128951)",,,
21390821,Vine Street,residential,False,False,89.319,"LINESTRING (-82.929175 40.126705, -82.9291586 40.127085, -82.9291566 40.1271289, -82.929139 40.1275078)",,,
21390821,Vine Street,residential,False,True,52.749,"LINESTRING (-82.929175 40.126705, -82.9291772 40.1266637, -82.9291922 40.1263785, -82.9292 40.126231)",,,
21390821,Vine Street,residential,False,False,129.221,"LINESTRING (-82.929139 40.1275078, -82.929113 40.128044, -82.929079 40.128669)",,,
21390821,Vine Street,residential,False,True,89.319,"LINESTRING (-82.929139 40.1275078, -82.9291566 40.1271289, -82.9291586 40.127085, -82.929175 40.126705)",,,
21400103,Home Street,residential,False,False,178.24099999999999,"LINESTRING (-82.929139 40.1275078, -82.9283129 40.1274861, -82.9278543 40.127474, -82.9276842 40.1274696, -82.9270438 40.1274527)",,,
21400103,Home Street,residential,False,True,259.495,"LINESTRING (-82.929139 40.1275078, -82.930267 40.1275375, -82.93099 40.127557, -82.9310985 40.1275569, -82.9312232 40.1275518, -82.9313117 40.1275419, -82.932182 40.127458)",,,
21390821,Vine Street,residential,False,False,135.856,"LINESTRING (-82.929079 40.128669, -82.929045 40.1292967, -82.929023 40.12989)",,,
21390821,Vine Street,residential,False,True,129.221,"LINESTRING (-82.929079 40.128669, -82.929113 40.128044, -82.929139 40.1275078)",,,
21410401,Lincoln Street,residential,False,False,135.898,"LINESTRING (-82.929079 40.128669, -82.9282154 40.1286257, -82.9276035 40.128595, -82.927484 40.128589)",,,
21410401,Lincoln Street,residential,False,True,306.792,"LINESTRING (-82.929079 40.128669, -82.929843 40.128697, -82.931595 40.128779, -82.9321601 40.1288003, -82.932682 40.12882)",,,
21390821,Vine Street,residential,False,True,135.856,"LINESTRING (-82.929023 40.12989, -82.929045 40.1292967, -82.929079 40.128669)",,,
21414862,East Broadway Avenue,residential,False,False,92.88399999999999,"LINESTRING (-82.929023 40.12989, -82.929129 40.129896, -82.929543 40.129913, -82.930113 40.129946)",2,,
21391733,Eastwood Avenue,residential,False,False,201.19299999999998,"LINESTRING (-82.926071 40.125019, -82.923736 40.124917, -82.923709 40.124913)",,,
21405211,Summit Street,residential,False,False,137.44899999999998,"LINESTRING (-82.926071 40.125019, -82.926099 40.124706, -82.926165 40.123785)",,,
21405211,Summit Street,residential,False,True,142.839,"LINESTRING (-82.926071 40.125019, -82.926029 40.125643, -82.9260137 40.1258889, -82.925988 40.126302)",,,
21412322,Vine Street,residential,False,True,111.29,"LINESTRING (-82.929315 40.123951, -82.929261 40.124951)",,,
21394098,Park Street,residential,False,False,268.504,"LINESTRING (-82.929315 40.123951, -82.929092 40.123944, -82.928481 40.123908, -82.928121 40.123891, -82.9270831 40.1238372, -82.926196 40.12379, -82.926165 40.123785)",2,,
21394098,Park Street,residential,False,True,70.744,"LINESTRING (-82.929315 40.123951, -82.9298 40.123976, -82.930145 40.1239954)",2,,
"[21394098, 1012426394]",Park Street,residential,False,False,203.355,"LINESTRING (-82.926165 40.123785, -82.926136 40.12378, -82.9254546 40.1237462, -82.924342 40.1236909, -82.923779 40.123663)",2,,
21394098,Park Street,residential,False,True,268.50399999999996,"LINESTRING (-82.926165 40.123785, -82.926196 40.12379, -82.9270831 40.1238372, -82.928121 40.123891, -82.928481 40.123908, -82.929092 40.123944, -82.929315 40.123951)",2,,
21405211,Summit Street,residential,False,False,134.273,"LINESTRING (-82.926165 40.123785, -82.9261689 40.1237265, -82.9262047 40.1231866, -82.9262403 40.1226496, -82.926245 40.122579)",,,
21405211,Summit Street,residential,False,True,137.44899999999998,"LINESTRING (-82.926165 40.123785, -82.926099 40.124706, -82.926071 40.125019)",,,
699397779,North State Street,primary,False,True,2.896,"LINESTRING (-82.932801 40.130086, -82.932799 40.13006)",2,SR 3,
21395658,West Broadway Avenue,residential,False,False,221.94099999999997,"LINESTRING (-82.932801 40.130086, -82.9336678 40.1301149, -82.935408 40.130189)",2,,
21395658,West Broadway Avenue,residential,False,True,221.94099999999997,"LINESTRING (-82.935408 40.130189, -82.9336678 40.1301149, -82.932801 40.130086)",2,,
21399957,East Main Street,residential,True,False,231.173,"LINESTRING (-82.931887 40.126666, -82.931501 40.126704, -82.9312059 40.1267248, -82.931007 40.1267388, -82.930848 40.12675, -82.9308034 40.1267491, -82.9306683 40.1267464, -82.9303149 40.1267376, -82.929175 40.126705)",,,
21414559,West Main Street,secondary,False,False,124.186,"LINESTRING (-82.931887 40.126666, -82.9324945 40.126591, -82.9326363 40.1265735, -82.9327599 40.1265583, -82.9333287 40.1264868)",2,,
"[699397752, 699397753, 592847893]",North State Street,primary,False,True,85.222,"LINESTRING (-82.931887 40.126666, -82.931726 40.1262344, -82.9316924 40.1261445, -82.931612 40.125929)","['3', '2']",SR 3,
"[699397754, 699397755, 699397756, 699397757, 699397758, 699397759]",North State Street,primary,False,False,91.57000000000001,"LINESTRING (-82.931887 40.126666, -82.931989 40.1269446, -82.932002 40.12698, -82.932049 40.1271049, -82.9320679 40.1271551, -82.9320977 40.1272342, -82.9321058 40.1272557, -82.9321505 40.1273743, -82.932182 40.127458)","['3', '2']",SR 3,
21400102,Home Street,residential,False,False,84.215,"LINESTRING (-82.925625 40.12741, -82.924637 40.127356)",,,
21400102,Home Street,residential,False,True,84.215,"LINESTRING (-82.924637 40.127356, -82.925625 40.12741)",,,
21401206,Whitehead Street,residential,False,False,26.157,"LINESTRING (-82.924637 40.127356, -82.9245956 40.1275891)",,,
21401206,Whitehead Street,residential,False,True,123.65,"LINESTRING (-82.924637 40.127356, -82.92466 40.127005, -82.924715 40.126265, -82.92472 40.126246)",,,
21400103,Home Street,residential,False,False,259.495,"LINESTRING (-82.932182 40.127458, -82.9313117 40.1275419, -82.9312232 40.1275518, -82.9310985 40.1275569, -82.93099 40.127557, -82.930267 40.1275375, -82.929139 40.1275078)",,,
"[699397760, 699397758, 699397783]",North State Street,primary,False,False,45.382000000000005,"LINESTRING (-82.932182 40.127458, -82.9322235 40.1275641, -82.9322395 40.127605, -82.9323136 40.1277943, -82.9323206 40.1278121, -82.932335 40.127849)","['3', '2']",SR 3,
"[699397754, 699397755, 699397756, 699397757, 699397758, 699397759]",North State Street,primary,False,True,91.57,"LINESTRING (-82.932182 40.127458, -82.9321505 40.1273743, -82.9321058 40.1272557, -82.9320977 40.1272342, -82.9320679 40.1271551, -82.932049 40.1271049, -82.932002 40.12698, -82.931989 40.1269446, -82.931887 40.126666)","['3', '2']",SR 3,
21401206,Whitehead Street,residential,False,True,26.157,"LINESTRING (-82.9245956 40.1275891, -82.924637 40.127356)",,,
21402223,West Walnut Street,residential,False,False,153.55900000000003,"LINESTRING (-82.931816 40.121764, -82.93262 40.121818, -82.9328624 40.1218321, -82.933616 40.121876)",,,
21402223,West Walnut Street,residential,False,True,150.78,"LINESTRING (-82.931816 40.121764, -82.9308855 40.121705, -82.930664 40.121691, -82.9304203 40.1216847, -82.930047 40.121675)",,,
21412236,Knox Street,residential,False,True,70.234,"LINESTRING (-82.9334648 40.1271098, -82.9333287 40.1264868)",,,"19'0"""
21405211,Summit Street,residential,False,True,134.273,"LINESTRING (-82.926245 40.122579, -82.9262403 40.1226496, -82.9262047 40.1231866, -82.9261689 40.1237265, -82.926165 40.123785)",,,
21419086,Plum Street,residential,False,False,136.939,"LINESTRING (-82.926245 40.122579, -82.925547 40.122543, -82.9254031 40.1225393, -82.9253589 40.1231248)",,,
21410401,Lincoln Street,residential,False,True,135.898,"LINESTRING (-82.927484 40.128589, -82.9276035 40.128595, -82.9282154 40.1286257, -82.929079 40.128669)",,,
21412236,Knox Street,residential,False,False,70.234,"LINESTRING (-82.9333287 40.1264868, -82.9334648 40.1271098)",,,"19'0"""
21412236,Knox Street,residential,False,True,86.05499999999999,"LINESTRING (-82.9333287 40.1264868, -82.933262 40.1261873, -82.933214 40.125972, -82.933166 40.125723)",,,"19'0"""
21414559,West Main Street,secondary,False,True,124.186,"LINESTRING (-82.9333287 40.1264868, -82.9327599 40.1265583, -82.9326363 40.1265735, -82.9324945 40.126591, -82.931887 40.126666)",2,,
21412322,Vine Street,residential,False,True,52.737,"LINESTRING (-82.929221 40.125757, -82.9292 40.126231)",,,
21412322,Vine Street,residential,False,False,81.11399999999999,"LINESTRING (-82.929221 40.125757, -82.9292297 40.1255925, -82.9292346 40.1255015, -82.929243 40.125343, -82.929255 40.125028)",,,
21414349,Mark Place,residential,False,True,81.891,"LINESTRING (-82.929221 40.125757, -82.928847 40.125745, -82.928666 40.125733, -82.92856 40.125721, -82.928424 40.125712, -82.928425 40.125587)",,,
21414349,Mark Place,residential,False,False,81.891,"LINESTRING (-82.928425 40.125587, -82.928424 40.125712, -82.92856 40.125721, -82.928666 40.125733, -82.928847 40.125745, -82.929221 40.125757)",,,
699397779,North State Street,primary,False,False,2.896,"LINESTRING (-82.932799 40.13006, -82.932801 40.130086)",2,SR 3,
21414862,East Broadway Avenue,residential,False,True,228.70999999999998,"LINESTRING (-82.932799 40.13006, -82.9320291 40.1300273, -82.930113 40.129946)",2,,
"[699397779, 699397780, 699397781]",North State Street,primary,False,True,138.785,"LINESTRING (-82.932799 40.13006, -82.9327987 40.1300004, -82.932796 40.129473, -82.9327958 40.1294376, -82.932795 40.129326, -82.9327602 40.129094, -82.9327029 40.1289136, -82.932682 40.12882)","['3', '2']",SR 3,
21420883,Whitehead Street,residential,False,True,77.345,"LINESTRING (-82.924757 40.125551, -82.92472 40.126246)",,,
21394098,Park Street,residential,False,False,70.744,"LINESTRING (-82.930145 40.1239954, -82.9298 40.123976, -82.929315 40.123951)",2,,
21394098,Park Street,residential,False,True,65.35,"LINESTRING (-82.930145 40.1239954, -82.930423 40.124011, -82.9304973 40.1240131, -82.9309125 40.1240248)",2,,
323712873,Budd Alley,residential,False,True,117.0,"LINESTRING (-82.930145 40.1239954, -82.9301022 40.1247089, -82.9300819 40.1250465)",,,
21362250,Winter Street,residential,False,False,70.337,"LINESTRING (-82.9300819 40.1250465, -82.929255 40.125028)",,,
323712873,Budd Alley,residential,False,True,62.398,"LINESTRING (-82.9300819 40.1250465, -82.9300643 40.1256075)",,,
21362250,Winter Street,residential,False,True,103.093,"LINESTRING (-82.9300819 40.1250465, -82.930148 40.125048, -82.9305202 40.1250586, -82.930605 40.125061, -82.9306519 40.1250613, -82.931107 40.125064, -82.931294 40.125067)",,,
323712873,Budd Alley,residential,False,False,117.0,"LINESTRING (-82.9300819 40.1250465, -82.9301022 40.1247089, -82.930145 40.1239954)",,,
323712873,Budd Alley,residential,False,False,62.398,"LINESTRING (-82.9300643 40.1256075, -82.9300819 40.1250465)",,,
21383642,Starrock Alley,residential,False,True,74.145,"LINESTRING (-82.9293942 40.1223197, -82.9296521 40.122316, -82.9302661 40.122309)",,,
21419086,Plum Street,residential,False,True,136.939,"LINESTRING (-82.9253589 40.1231248, -82.9254031 40.1225393, -82.925547 40.122543, -82.926245 40.122579)",,,
21400103,Home Street,residential,False,True,178.24099999999999,"LINESTRING (-82.9270438 40.1274527, -82.9276842 40.1274696, -82.9278543 40.127474, -82.9283129 40.1274861, -82.929139 40.1275078)",,,
"[699397745, 699397746, 673528366, 673528367]",South State Street,primary,False,False,100.576,"LINESTRING (-82.9305894 40.1231547, -82.930678 40.12339, -82.9306967 40.1234407, -82.930801 40.1237229, -82.9308092 40.1237452, -82.9308365 40.1238191, -82.9309125 40.1240248)","['3', '2']",SR 3,
"[699397744, 673528368]",South State Street,primary,False,True,26.576999999999998,"LINESTRING (-82.9305894 40.1231547, -82.9305534 40.1230591, -82.930503 40.122925)","['3', '2']",SR 3,
358362525,Thomas Alley,residential,False,True,75.419,"LINESTRING (-82.9322133 40.1250509, -82.9322896 40.1250489, -82.9324778 40.1250419, -82.9330996 40.1250234)",,,
