osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
"[159938773, 951636111]","['7', '6']",Gravenstein Highway,primary,False,False,79.382,"LINESTRING (-122.7120564 38.3311716, -122.7118221 38.3311383, -122.7116569 38.3311148, -122.7111609 38.3310444)",,
7715570,,East School Street,residential,False,True,40.03,"LINESTRING (-122.7122881 38.3250243, -122.7119251 38.3249241, -122.7118548 38.3249058)",,
7704298,,Christensen Court,residential,False,False,3.986,"LINESTRING (-122.7116023 38.3236772, -122.7116277 38.323707)",,
"[7704296, 7713386]",,Christensen Court,residential,False,True,100.824,"LINESTRING (-122.7116023 38.3236772, -122.7116845 38.3236626, -122.7117219 38.3236351, -122.7117595 38.3235809, -122.7118258 38.3235153, -122.711931 38.3234964, -122.7120202 38.3235325, -122.7120581 38.323603, -122.7119763 38.3237237, -122.7118658 38.3237412, -122.7116277 38.323707)",,
7704298,,Christensen Court,residential,False,True,51.245,"LINESTRING (-122.7116023 38.3236772, -122.7110397 38.3235446)",,
7704298,,Christensen Court,residential,False,False,51.245,"LINESTRING (-122.7110397 38.3235446, -122.7116023 38.3236772)",,
7704298,,Christensen Court,residential,False,True,3.986,"LINESTRING (-122.7116277 38.323707, -122.7116023 38.3236772)",,
"[7704296, 7713386]",,Christensen Court,residential,False,False,100.824,"LINESTRING (-122.7116277 38.323707, -122.7118658 38.3237412, -122.7119763 38.3237237, -122.7120581 38.323603, -122.7120202 38.3235325, -122.711931 38.3234964, -122.7118258 38.3235153, -122.7117595 38.3235809, -122.7117219 38.3236351, -122.7116845 38.3236626, -122.7116023 38.3236772)",,
7713386,,Christensen Court,residential,False,True,116.586,"LINESTRING (-122.7116277 38.323707, -122.7113869 38.3241287, -122.7111731 38.3246906)",,
7715570,,East School Street,residential,False,True,64.101,"LINESTRING (-122.7118548 38.3249058, -122.7111731 38.3246906)",,
7707325,,Woodland Hills Drive,residential,False,False,57.58500000000001,"LINESTRING (-122.7118548 38.3249058, -122.7117258 38.3252475, -122.7117218 38.3253066, -122.7117456 38.3254072)",,
7715570,,East School Street,residential,False,False,40.03,"LINESTRING (-122.7118548 38.3249058, -122.7119251 38.3249241, -122.7122881 38.3250243)",,
7707325,,Woodland Hills Drive,residential,False,False,55.007,"LINESTRING (-122.7117456 38.3254072, -122.7117622 38.3255217, -122.7117559 38.3256189, -122.7116133 38.3258779)",,
7707325,,Woodland Hills Drive,residential,False,True,57.58500000000001,"LINESTRING (-122.7117456 38.3254072, -122.7117218 38.3253066, -122.7117258 38.3252475, -122.7118548 38.3249058)",,
7709250,,Amber Lane,residential,False,False,120.447,"LINESTRING (-122.7117456 38.3254072, -122.7113611 38.3254417, -122.7112496 38.3254417, -122.710417 38.3252128)",,
7707325,,Woodland Hills Drive,residential,False,True,55.007,"LINESTRING (-122.7116133 38.3258779, -122.7117559 38.3256189, -122.7117622 38.3255217, -122.7117456 38.3254072)",,
7708917,,Charles Street,residential,False,False,50.727000000000004,"LINESTRING (-122.7051427 38.3252348, -122.7050295 38.3253043, -122.7049557 38.3253495, -122.7049032 38.3254395, -122.7048125 38.325595)",,
