osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,tunnel,junction,bridge
4721498,False,,Byrom Street,residential,20 mph,True,94.133,"LINESTRING (-2.2517885 53.4786905, -2.2519373 53.4783695, -2.2519616 53.4783162, -2.2520784 53.4780832, -2.2521818 53.477877)",2,,,,
197713168,False,A5103,Portland Street,primary,20 mph,True,57.782000000000004,"LINESTRING (-2.2381746 53.478761, -2.2381369 53.4787879, -2.2377123 53.4790908, -2.2376881 53.4791075, -2.2376148 53.4791598)",,,,,
250129529,False,,Portland Street,primary,20 mph,True,29.243,"LINESTRING (-2.2381746 53.478761, -2.2382502 53.4787037, -2.2383518 53.4786268, -2.2384476 53.4785542)",,,,,
1030203055,True,,Chorlton Street,residential,20 mph,False,42.028999999999996,"LINESTRING (-2.2381746 53.478761, -2.2380394 53.4786961, -2.2380058 53.47868, -2.2377036 53.4785079)",,,,,
197713168,False,A5103,Portland Street,primary,20 mph,False,57.782000000000004,"LINESTRING (-2.2376148 53.4791598, -2.2376881 53.4791075, -2.2377123 53.4790908, -2.2381369 53.4787879, -2.2381746 53.478761)",,,,,
3663340,True,,Faulkner Street,residential,20 mph,False,74.382,"LINESTRING (-2.2406367 53.4778068, -2.2403426 53.4780095, -2.2399066 53.4783154)",,,,,
818516141,True,A34,Princess Street,primary,20 mph,False,43.19,"LINESTRING (-2.2406367 53.4778068, -2.2404456 53.4776897, -2.2403848 53.4776479, -2.2403434 53.477622, -2.2402938 53.4775909, -2.2401879 53.4775249)",,,,,
"[1029653570, 662336268]",False,A34,Princess Street,primary,20 mph,True,66.84,"LINESTRING (-2.2406367 53.4778068, -2.2409794 53.4779903, -2.2413982 53.4782016)",,,,,
662333621,True,,Dickinson Street,residential,20 mph,False,38.57,"LINESTRING (-2.2423398 53.4775359, -2.2418994 53.4773087)",,,,,
"[3663337, 677520998, 662332111]",False,,"['Back George Street', 'Dickinson Street']",residential,20 mph,False,132.208,"LINESTRING (-2.2423398 53.4775359, -2.2427519 53.4777472, -2.2422781 53.4780783, -2.2418889 53.4783558, -2.2418158 53.4784092)",,no,,,
866650312,False,,Dickinson Street,residential,20 mph,True,67.158,"LINESTRING (-2.2418994 53.4773087, -2.2414586 53.476852, -2.2413939 53.476785)",,,,,
3663335,True,,Fountain Street,tertiary,20 mph,False,82.959,"LINESTRING (-2.2423071 53.4795328, -2.2422562 53.479624, -2.2421907 53.4796944, -2.2419175 53.47991, -2.2416134 53.4801486)",,,,,
4845308,False,,Cooper Street,tertiary,20 mph,False,34.549,"LINESTRING (-2.2423071 53.4795328, -2.2423387 53.4794701, -2.2423553 53.4794512, -2.2424033 53.4794146, -2.2425983 53.4792803)",,,,,
181919252,True,,Booth Street,tertiary,20 mph,False,26.446,"LINESTRING (-2.2420083 53.4793758, -2.2422528 53.4794949, -2.2423071 53.4795328)",,,,,
141271865,False,A5103,Portland Street,primary,20 mph,False,17.475,"LINESTRING (-2.2393065 53.478015, -2.2392123 53.4780672, -2.2391175 53.4781247)",,,,,
141271865,False,A5103,Portland Street,primary,20 mph,True,79.85800000000002,"LINESTRING (-2.2393065 53.478015, -2.2393531 53.4779889, -2.239416 53.477953, -2.2394621 53.4779265, -2.2394947 53.4779077, -2.2397895 53.4777413, -2.2399663 53.477652, -2.240011 53.4776265, -2.2400621 53.4775989, -2.2401145 53.4775705, -2.2401879 53.4775249)",,,,,
260284294,True,,Nicholas Street,tertiary,20 mph,False,51.958999999999996,"LINESTRING (-2.2393065 53.478015, -2.2394339 53.4780894, -2.2395739 53.4781496, -2.2396088 53.4781668, -2.2399066 53.4783154)",,,,,
818516139,False,A34,Princess Street,primary,20 mph,True,36.008,"LINESTRING (-2.2413982 53.4782016, -2.2418158 53.4784092)",2,,,,
639819669,True,,George Street,residential,20 mph,False,96.757,"LINESTRING (-2.2413982 53.4782016, -2.2418894 53.4778543, -2.2423398 53.4775359)",,,,,
"[1029653570, 662336268]",False,A34,Princess Street,primary,20 mph,False,66.84,"LINESTRING (-2.2413982 53.4782016, -2.2409794 53.4779903, -2.2406367 53.4778068)",,,,,
818516139,False,A34,Princess Street,primary,20 mph,False,36.008,"LINESTRING (-2.2418158 53.4784092, -2.2413982 53.4782016)",2,,,,
"[1044504192, 818516140, 378959091, 808562172, 808562173]",False,A34,Princess Street,primary,20 mph,True,102.763,"LINESTRING (-2.2418158 53.4784092, -2.2421684 53.4785906, -2.2422264 53.4786204, -2.2422778 53.4786473, -2.2423023 53.4786611, -2.2423344 53.4786766, -2.2423766 53.4786956, -2.2425018 53.4787553, -2.242667 53.478834, -2.242692 53.4788455, -2.242753 53.4788756, -2.2429033 53.4789511, -2.2430059 53.4790026)",2,yes,,,
"[3663337, 677520998, 662332111]",False,,"['Back George Street', 'Dickinson Street']",residential,20 mph,True,132.208,"LINESTRING (-2.2418158 53.4784092, -2.2418889 53.4783558, -2.2422781 53.4780783, -2.2427519 53.4777472, -2.2423398 53.4775359)",,no,,,
639837638,False,,Spring Gardens,tertiary,20 mph,True,43.266,"LINESTRING (-2.2411045 53.4799043, -2.2416134 53.4801486)",,,,,
13849813,True,,West Mosley Street,residential,20 mph,False,84.265,"LINESTRING (-2.2411045 53.4799043, -2.2411525 53.4798703, -2.2413472 53.4797627, -2.2415865 53.4796629, -2.2419696 53.4794036, -2.2420083 53.4793758)",,,,,
639837638,False,,Spring Gardens,tertiary,20 mph,False,26.730999999999998,"LINESTRING (-2.2411045 53.4799043, -2.2408042 53.4797594, -2.2407902 53.4797533)",,,,,
639837639,False,,West Mosley Street,residential,20 mph,False,98.15499999999999,"LINESTRING (-2.2411045 53.4799043, -2.2410751 53.4799276, -2.2404215 53.4804666, -2.2402818 53.4805755, -2.2402198 53.480612)",,,,,
184058807,True,,Charlotte Street,tertiary,20 mph,False,36.928,"LINESTRING (-2.2394331 53.4790656, -2.2398587 53.4792804)",,,,,
8878359,False,,St James Street,unclassified,20 mph,True,50.312000000000005,"LINESTRING (-2.2394331 53.4790656, -2.2398214 53.4787982, -2.239831 53.4787921, -2.2398455 53.4787828, -2.2398697 53.4787792, -2.2398938 53.4787834, -2.2399547 53.4788152)",,,,,
184058807,True,,Charlotte Street,tertiary,20 mph,False,29.656,"LINESTRING (-2.2390961 53.4788898, -2.2394331 53.4790656)",,,,,
187372887,True,,New York Street,tertiary,20 mph,False,38.232,"LINESTRING (-2.2381446 53.4795856, -2.237712 53.4793577)",1,,,,
75313270,True,,Faulkner Street,residential,20 mph,False,99.75200000000001,"LINESTRING (-2.2381446 53.4795856, -2.2386664 53.4792048, -2.2390961 53.4788898)",,,,,
187372887,True,,New York Street,tertiary,20 mph,False,37.161,"LINESTRING (-2.2393116 53.4801744, -2.2388896 53.4799539)",1,,,,
181712551,False,,Back George Street,residential,20 mph,True,99.857,"LINESTRING (-2.2393116 53.4801744, -2.2402255 53.4795138, -2.240274 53.4794828)",,,,,
"[75354227, 1023613670]",True,,Sackville Street,tertiary,20 mph,False,70.83500000000001,"LINESTRING (-2.2383392 53.4776876, -2.238404 53.4777256, -2.238525 53.4777967, -2.2388845 53.4780006, -2.2389298 53.478026, -2.2389847 53.4780566, -2.2391175 53.4781247)",,,,,
4541848,False,,Waterloo Street,residential,,True,51.805,"LINESTRING (-2.2392551 53.4766781, -2.2399024 53.4764161)",,,,,
383042884,False,A34,Princess Street,primary,20 mph,False,28.37,"LINESTRING (-2.2392551 53.4766781, -2.2389983 53.4764738)",2,,,,
383042884,False,A34,Princess Street,primary,20 mph,True,34.318,"LINESTRING (-2.2392551 53.4766781, -2.2395345 53.4769381)",2,,,,
197713164,False,A34,Peter Street,primary,20 mph,False,38.487,"LINESTRING (-2.2480449 53.478104, -2.2486129 53.4781784)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,True,44.146,"LINESTRING (-2.2480449 53.478104, -2.247392 53.4780225)",,,,,
145039122,True,,Watson Street,residential,20 mph,False,28.66,"LINESTRING (-2.2481106 53.4778528, -2.2481207 53.4778665, -2.2481246 53.4778882, -2.248066 53.4780468, -2.2480449 53.478104)",,,,,
1027033313,False,,Bootle Street,residential,20 mph,True,77.002,"LINESTRING (-2.2454211 53.478151, -2.2465597 53.4782938)",,,,,
"[4816253, 4721469]",True,,"['Central Street', 'Mount Street']","['unclassified', 'residential']",20 mph,False,110.377,"LINESTRING (-2.2454211 53.478151, -2.2453622 53.4783317, -2.2453371 53.4784111, -2.2453223 53.4784591, -2.2457614 53.4785181, -2.2458758 53.4785398, -2.2463213 53.4785967, -2.2464341 53.4786101)",2,,,,
184507812,True,A56,Deansgate,primary,20 mph,False,29.247,"LINESTRING (-2.2490972 53.479131, -2.2492391 53.4788819)",1,,,,
30095454,True,,Jackson's Row,residential,20 mph,False,184.213,"LINESTRING (-2.2490972 53.479131, -2.2489996 53.4791117, -2.2483088 53.4790411, -2.2481545 53.4790243, -2.2477848 53.478984, -2.2476075 53.4789647, -2.2471013 53.4788939, -2.2469623 53.4788659, -2.2464521 53.478756, -2.2463954 53.4787496)",,,,,
30095292,False,,Jerusalem Place,residential,20 mph,False,39.344,"LINESTRING (-2.2486129 53.4781784, -2.2484975 53.4785255)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,True,38.487,"LINESTRING (-2.2486129 53.4781784, -2.2480449 53.478104)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,False,65.06599999999999,"LINESTRING (-2.2486129 53.4781784, -2.2492942 53.4782677, -2.2493498 53.4782757, -2.2494033 53.4782839, -2.2495709 53.4783098)",,,,,
30095292,False,,Jerusalem Place,residential,20 mph,True,39.344,"LINESTRING (-2.2484975 53.4785255, -2.2486129 53.4781784)",,,,,
155729949,False,,Bootle Street,residential,20 mph,False,82.911,"LINESTRING (-2.2484975 53.4785255, -2.248244 53.4784946, -2.2476903 53.4784292, -2.2472683 53.4783812)",,,,,
155729949,False,,Bootle Street,residential,20 mph,True,59.237,"LINESTRING (-2.2484975 53.4785255, -2.2492296 53.478613, -2.2493711 53.4786397)",,,,,
3697941,False,,Windmill Street,residential,20 mph,False,34.944,"LINESTRING (-2.2464815 53.477175, -2.2465935 53.4772124, -2.2468129 53.4773012, -2.246921 53.4773486)",,,,,
3697941,False,,Windmill Street,residential,20 mph,True,52.796,"LINESTRING (-2.2464815 53.477175, -2.2459767 53.4769768, -2.2459218 53.4769627, -2.2458546 53.476952, -2.2457915 53.4769469)",,,,,
"[221608201, 221608202]",True,A5103,Lower Mosley Street,primary,20 mph,False,45.994,"LINESTRING (-2.2457785 53.4760552, -2.2457452 53.4761178, -2.2455207 53.4762791, -2.2454807 53.4763078, -2.245441 53.4763297, -2.2454249 53.4763386, -2.2453626 53.4763805)",2,,,,
"[4721472, 448366042, 1232644114]",False,A5103,Lower Mosley Street,primary,20 mph,False,111.882,"LINESTRING (-2.2457785 53.4760552, -2.2459273 53.4759485, -2.2461757 53.4757914, -2.2466028 53.4755354, -2.2466904 53.4754874, -2.2467835 53.4754421, -2.2468656 53.4754013, -2.2469752 53.4753469)","['1', '2']",,,,
4845307,True,A5103,Lower Mosley Street,primary,20 mph,False,76.893,"LINESTRING (-2.2444239 53.4771054, -2.2446551 53.4769417, -2.2448693 53.4767618, -2.2449372 53.4766792, -2.2449652 53.4766451, -2.2450613 53.4765314)",,,,,
"[27605674, 195978379]",False,,"['Bale Street', 'Hall Street']",residential,20 mph,"[False, True]",112.713,"LINESTRING (-2.2444239 53.4771054, -2.2444087 53.4770952, -2.2442687 53.4770012, -2.2439223 53.4766855, -2.2438892 53.4766553, -2.2432865 53.4768633, -2.2432204 53.4768884)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,False,32.752,"LINESTRING (-2.2462044 53.4778761, -2.2466896 53.4779342)",,,,,
4721479,True,,Museum Street,residential,20 mph,False,80.21300000000001,"LINESTRING (-2.2462044 53.4778761, -2.2462257 53.4778149, -2.2464244 53.4772637, -2.2464435 53.4772269, -2.2464815 53.477175)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,True,44.957,"LINESTRING (-2.2462044 53.4778761, -2.2458204 53.4778281, -2.2457636 53.4778208, -2.2457168 53.4778147, -2.2455399 53.477792)",,,,,
141271852,True,A34,Princess Street,primary,20 mph,False,8.055,"LINESTRING (-2.2396012 53.4769987, -2.2395345 53.4769381)",,,,,
4541848,False,,Waterloo Street,residential,,False,51.805,"LINESTRING (-2.2399024 53.4764161, -2.2392551 53.4766781)",,,,,
4721480,True,,Harter Street,residential,20 mph,False,80.958,"LINESTRING (-2.2399024 53.4764161, -2.2400858 53.4767358, -2.2396012 53.4769987)",,,,,
249112979,True,,Abingdon Street,unclassified,,False,22.816,"LINESTRING (-2.2382431 53.476539, -2.2380511 53.4764262, -2.2379956 53.4763962)",,,,,
1076438783,False,,Richmond Street,unclassified,20 mph,True,41.717999999999996,"LINESTRING (-2.2382431 53.476539, -2.2385981 53.4763233, -2.2386861 53.4762721)",,,,,
246124646,True,,York Street,tertiary,20 mph,False,37.498,"LINESTRING (-2.2407235 53.4807665, -2.2402198 53.480612)",1,,,,
28285079,True,,Fountain Street,tertiary,20 mph,False,66.3,"LINESTRING (-2.2407235 53.4807665, -2.2407027 53.4808004, -2.2402847 53.4813023)",1,,,,
4721489,True,,Booth Street,residential,20 mph,False,60.001,"LINESTRING (-2.242876 53.4799502, -2.242416 53.4795953, -2.242354 53.4795706, -2.2423071 53.4795328)",,,,,
464545491,True,,Booth Street,residential,20 mph,False,49.836999999999996,"LINESTRING (-2.242876 53.4799502, -2.2430354 53.4800704, -2.2433022 53.4802725, -2.2433473 53.4802995)",,,,,
"[79513512, 172319071]",False,,"['Chancery Place', 'Chancery Lane']",residential,20 mph,True,54.501000000000005,"LINESTRING (-2.2433473 53.4802995, -2.2431176 53.4804756, -2.2426761 53.4804269)",,,,,
464545491,True,,Booth Street,residential,20 mph,False,30.381000000000004,"LINESTRING (-2.2433473 53.4802995, -2.2434269 53.4803347, -2.2434721 53.4803498, -2.2435207 53.4803635, -2.2436898 53.4803988, -2.243706 53.4804017, -2.2437634 53.4804075)",,,,,
172025780,True,,Clarence Street,residential,20 mph,False,21.372,"LINESTRING (-2.2437634 53.4804075, -2.2437947 53.4803614, -2.2438443 53.4802965, -2.2438724 53.4802669, -2.24391 53.4802372)",,,,,
79513512,False,,Chancery Lane,residential,20 mph,False,43.503,"LINESTRING (-2.2420276 53.4803749, -2.2421779 53.480371, -2.2426761 53.4804269)",,,,,
246124645,True,,Spring Gardens,tertiary,20 mph,False,46.664,"LINESTRING (-2.2420276 53.4803749, -2.2420453 53.4804805, -2.2419876 53.4807139, -2.2419857 53.4807387, -2.2419891 53.480754, -2.2420087 53.4807895)",,,,,
353926197,True,,Brown Street,residential,20 mph,False,44.904,"LINESTRING (-2.2425465 53.4808233, -2.2426643 53.480466, -2.2426761 53.4804269)",1,,,,
550963219,False,,King Street,tertiary,20 mph,False,36.092,"LINESTRING (-2.2425465 53.4808233, -2.2422604 53.4807891, -2.2421455 53.480781, -2.2420724 53.4807825, -2.2420087 53.4807895)",2,,,,
550963219,False,,King Street,tertiary,20 mph,True,101.543,"LINESTRING (-2.2425465 53.4808233, -2.2434941 53.4809236, -2.2438579 53.4809684, -2.2440543 53.4809926)",2,,,,
639839810,False,,Brown Street,residential,20 mph,True,61.914,"LINESTRING (-2.2425465 53.4808233, -2.2425221 53.4808866, -2.2423783 53.4811754, -2.2422873 53.4813582)",,,,,
184507818,False,A34,Quay Street,primary,20 mph,True,114.285,"LINESTRING (-2.2501293 53.4784053, -2.2517885 53.4786905)",2,,,,
4811204,False,,Little Quay Street,residential,20 mph,True,63.703,"LINESTRING (-2.2501293 53.4784053, -2.2501041 53.4784575, -2.2498282 53.4789494)",,,,,
184507818,False,A34,Quay Street,primary,20 mph,False,38.45,"LINESTRING (-2.2501293 53.4784053, -2.2498667 53.4783585, -2.2498055 53.4783487, -2.2497532 53.47834, -2.2495709 53.4783098)",2,,,,
"[79513512, 172319071]",False,,"['Chancery Place', 'Chancery Lane']",residential,20 mph,False,54.501000000000005,"LINESTRING (-2.2426761 53.4804269, -2.2431176 53.4804756, -2.2433473 53.4802995)",,,,,
79513512,False,,Chancery Lane,residential,20 mph,True,43.503,"LINESTRING (-2.2426761 53.4804269, -2.2421779 53.480371, -2.2420276 53.4803749)",,,,,
353926197,True,,Brown Street,residential,20 mph,False,55.594,"LINESTRING (-2.2426761 53.4804269, -2.2427923 53.4800278, -2.2428001 53.4800097, -2.2428092 53.4799956, -2.2428338 53.4799715, -2.242876 53.4799502)",1,,,,
3663326,True,,York Street,tertiary,20 mph,False,71.91799999999999,"LINESTRING (-2.2416995 53.4810348, -2.2416476 53.4810391, -2.2416019 53.4810361, -2.2411734 53.4809068, -2.2407702 53.4807789, -2.2407235 53.4807665)",,,,,
246124644,True,,Spring Gardens,tertiary,20 mph,False,35.375,"LINESTRING (-2.2420087 53.4807895, -2.2419583 53.4808093, -2.2418066 53.4809948, -2.2417577 53.4810189, -2.2416995 53.4810348)",1,,,,
550963219,False,,King Street,tertiary,20 mph,True,36.092,"LINESTRING (-2.2420087 53.4807895, -2.2420724 53.4807825, -2.2421455 53.480781, -2.2422604 53.4807891, -2.2425465 53.4808233)",2,,,,
172025780,True,,Clarence Street,residential,20 mph,False,57.184000000000005,"LINESTRING (-2.24391 53.4802372, -2.2441338 53.4801012, -2.2443937 53.4799365, -2.2444154 53.4799172, -2.2444217 53.4799117, -2.2444392 53.4798956, -2.2444662 53.4798636, -2.2444743 53.4798514)",,,,,
155729949,False,,Bootle Street,residential,20 mph,True,47.888,"LINESTRING (-2.2465597 53.4782938, -2.2472683 53.4783812)",,,,,
464545496,False,,Southmill Street,residential,20 mph,True,36.14,"LINESTRING (-2.2465597 53.4782938, -2.2464341 53.4786101)",,,,,
1027033313,False,,Bootle Street,residential,20 mph,False,77.002,"LINESTRING (-2.2465597 53.4782938, -2.2454211 53.478151)",,,,,
1027033314,False,,Southmill Street,residential,20 mph,False,40.902,"LINESTRING (-2.2465597 53.4782938, -2.2466645 53.4780119, -2.2466896 53.4779342)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,False,47.508,"LINESTRING (-2.2466896 53.4779342, -2.247392 53.4780225)",,,,,
197713164,False,A34,Peter Street,primary,20 mph,True,32.752,"LINESTRING (-2.2466896 53.4779342, -2.2462044 53.4778761)",,,,,
1027033314,False,,Southmill Street,residential,20 mph,True,40.902,"LINESTRING (-2.2466896 53.4779342, -2.2466645 53.4780119, -2.2465597 53.4782938)",,,,,
3697941,False,,Windmill Street,residential,20 mph,True,34.944,"LINESTRING (-2.246921 53.4773486, -2.2468129 53.4773012, -2.2465935 53.4772124, -2.2464815 53.477175)",,,,,
31176215,True,,Southmill Street,residential,20 mph,False,67.095,"LINESTRING (-2.246921 53.4773486, -2.2468956 53.4773825, -2.2468722 53.4774235, -2.2468249 53.4775072, -2.2467555 53.4777031, -2.2467091 53.4778797, -2.2466896 53.4779342)",,,,,
171594469,True,,Windmill Street,residential,20 mph,False,96.977,"LINESTRING (-2.246921 53.4773486, -2.2477116 53.4776738, -2.2480637 53.4778152, -2.2480902 53.4778304, -2.2481106 53.4778528)",,,,,
"[168346696, 155729948]",False,,"['Hardman Street', 'Byrom Street']",residential,20 mph,False,221.06900000000002,"LINESTRING (-2.2516309 53.4791551, -2.2515271 53.4793842, -2.2514431 53.4795523, -2.251402 53.4796131, -2.2513764 53.4796324, -2.2513368 53.4796434, -2.2513021 53.4796443, -2.251256 53.4796416, -2.250915 53.4795979, -2.2508638 53.4795913, -2.2500579 53.4795354, -2.2498964 53.4795233, -2.2493544 53.4794825, -2.249063 53.479461, -2.2489111 53.4794402)",2,,,,
168346696,False,,Byrom Street,residential,20 mph,True,52.546,"LINESTRING (-2.2516309 53.4791551, -2.2516524 53.4791097, -2.2518303 53.4786977)",2,,,,
4816284,True,,St John Street,residential,20 mph,False,41.019,"LINESTRING (-2.2500473 53.4774825, -2.2506332 53.4776029)",2,,,,
250134165,False,A56,Deansgate,primary,20 mph,False,46.82,"LINESTRING (-2.2500473 53.4774825, -2.2502873 53.4770864)",2,,,,
956949156,False,A56,Deansgate,primary,20 mph,True,97.24699999999999,"LINESTRING (-2.2500473 53.4774825, -2.2496715 53.4781269, -2.2496537 53.4781574, -2.2496335 53.4781946, -2.2495709 53.4783098)",2,,,,
4816284,True,,St John Street,residential,20 mph,False,106.917,"LINESTRING (-2.2506332 53.4776029, -2.2521818 53.477877)",2,,,,
4816289,False,,Longworth Street,residential,20 mph,True,47.311,"LINESTRING (-2.2506332 53.4776029, -2.2506654 53.477559, -2.2507389 53.4774278, -2.2508635 53.4772003)",1,,,,
30342903,False,,Gartside Street,residential,20 mph,False,144.826,"LINESTRING (-2.2520585 53.4814866, -2.2526178 53.4802274)",,,,,
1199722803,False,,,residential,20 mph,False,8.013,"LINESTRING (-2.2520585 53.4814866, -2.2520368 53.4815575)",,,,,
250129526,True,A34,Bridge Street,primary,20 mph,False,19.506,"LINESTRING (-2.2520585 53.4814866, -2.2522214 53.4815147, -2.2523196 53.4815609)",1,,,,
1199722804,True,A34,Bridge Street,primary,20 mph,False,19.137,"LINESTRING (-2.2523196 53.4815609, -2.2521748 53.4815771, -2.2520368 53.4815575)",2,,,,
940572491,False,A6143,Liverpool Road,primary,20 mph,False,34.883,"LINESTRING (-2.252216 53.4759902, -2.2517316 53.4758665)",2,,,,
"[1076402963, 1076402964]",False,,Barton Street,residential,20 mph,False,53.249,"LINESTRING (-2.252216 53.4759902, -2.252166 53.4760432, -2.2518909 53.4764279)",,,,,
"[4910570, 1076402964]",False,,Barton Street,residential,20 mph,True,75.50000000000001,"LINESTRING (-2.252216 53.4759902, -2.2522508 53.4759494, -2.2522644 53.4759323, -2.2524431 53.4756482, -2.2525985 53.4753968, -2.252635 53.4753596)",,,,,
29419016,False,A56,Deansgate,primary,20 mph,False,12.921,"LINESTRING (-2.2510416 53.4758179, -2.2511074 53.4757085)",,,,,
171593597,False,,Great Bridgewater Street,tertiary,20 mph,False,109.989,"LINESTRING (-2.2510416 53.4758179, -2.2507618 53.4757652, -2.2507106 53.4757555, -2.2506802 53.4757496, -2.2506568 53.4757453, -2.2506242 53.4757393, -2.249462 53.4755104)",,,,,
"[1023624688, 1023624689]",False,A56,Deansgate,primary,20 mph,True,41.486000000000004,"LINESTRING (-2.2510416 53.4758179, -2.2509815 53.4759156, -2.2509693 53.4759355, -2.2509481 53.475971, -2.2508815 53.4760827, -2.25083 53.4761691)",2,,,,
4910569,False,,Tonman Street,residential,20 mph,False,38.271,"LINESTRING (-2.2513551 53.4762984, -2.2518909 53.4764279)",,,,,
4910569,False,,Tonman Street,residential,20 mph,True,37.607,"LINESTRING (-2.2513551 53.4762984, -2.25083 53.4761691)",,,,,
