osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed
67563788,2,Dominion Street,residential,False,True,107.228,"LINESTRING (-64.5248543 44.3729763, -64.5248129 44.3730289, -64.5241922 44.3738165)",,,
67563626,2,Dufferin Street,primary,False,False,131.378,"LINESTRING (-64.518454 44.3744142, -64.5185003 44.3743701, -64.5190923 44.3738176, -64.5194381 44.3734652)",NS 3,,
67563626,2,Dufferin Street,primary,False,True,85.39699999999999,"LINESTRING (-64.518454 44.3744142, -64.5183926 44.3744783, -64.5182772 44.3745981, -64.5181713 44.3747163, -64.5180214 44.3748876, -64.5178702 44.3750588)",NS 3,,
67563755,2,Alexandra Avenue,tertiary,False,False,153.272,"LINESTRING (-64.518454 44.3744142, -64.5183834 44.3743644, -64.5178723 44.3739982, -64.5175146 44.373742, -64.5173701 44.3736351, -64.5170915 44.3734388)",,,
67574298,2,York Street,tertiary,False,False,90.568,"LINESTRING (-64.518454 44.3744142, -64.5185301 44.3744549, -64.5193636 44.3749048)",,,
67563788,2,Dominion Street,residential,False,True,91.866,"LINESTRING (-64.5236808 44.3744908, -64.5231162 44.3752117)",,,
67563716,2,Dawson Street,residential,False,False,183.017,"LINESTRING (-64.5236808 44.3744908, -64.5237771 44.3745345, -64.5256254 44.3753723)",,,
"[67563716, 67563604]",2,"['Dawson Street', 'Summit Street']",residential,False,True,313.073,"LINESTRING (-64.5236808 44.3744908, -64.5236152 44.3744594, -64.5214961 44.3734468, -64.5214466 44.3734205, -64.521426 44.3734136, -64.5213936 44.3734061, -64.52136 44.3734024, -64.5213331 44.3734021, -64.5213034 44.3734047, -64.5212705 44.3734111, -64.5212242 44.3734358, -64.5211951 44.3734562, -64.5209812 44.3737273, -64.5208937 44.3738383, -64.5207187 44.3740594)",,,
67563788,2,Dominion Street,residential,False,False,85.287,"LINESTRING (-64.5236808 44.3744908, -64.5237231 44.374435, -64.5241525 44.3738688, -64.5241922 44.3738165)",,,
67563626,2,Dufferin Street,primary,False,True,131.378,"LINESTRING (-64.5194381 44.3734652, -64.5190923 44.3738176, -64.5185003 44.3743701, -64.518454 44.3744142)",NS 3,,
67574267,2,Churchill Street,residential,False,False,121.349,"LINESTRING (-64.5194381 44.3734652, -64.5199188 44.3736883, -64.5207187 44.3740594)",,,
67563651,1,Phoenix Street,residential,False,False,99.61,"LINESTRING (-64.5193636 44.3749048, -64.5194527 44.3748055, -64.5196078 44.3746396, -64.519667 44.3746069, -64.5197565 44.3746004, -64.5198575 44.3746242, -64.5199185 44.3746736, -64.5199564 44.3747374, -64.5200458 44.3749784)",,,
67574286,2,Phoenix Street,residential,False,True,87.846,"LINESTRING (-64.5193636 44.3749048, -64.5189096 44.3754202, -64.5188681 44.3754806, -64.5188469 44.3755154, -64.5188231 44.3755493, -64.5187971 44.3755822)",,,
67574298,2,York Street,tertiary,False,False,92.261,"LINESTRING (-64.5193636 44.3749048, -64.5198925 44.3751558, -64.5203307 44.3753637)",,,
67574298,2,York Street,tertiary,False,True,90.568,"LINESTRING (-64.5193636 44.3749048, -64.5185301 44.3744549, -64.518454 44.3744142)",,,
67563643,2,FairView Court,residential,False,True,54.307,"LINESTRING (-64.5206941 44.3749501, -64.5206539 44.374996, -64.5205161 44.3751533, -64.5204222 44.3752589, -64.5203307 44.3753637)",,,
67563789,2,Prince Street,residential,False,True,222.627,"LINESTRING (-64.513277 44.3730968, -64.514608 44.3736995, -64.5148467 44.3738155, -64.5149687 44.3738818, -64.5150852 44.3739515, -64.5151849 44.374024, -64.5155241 44.3742761)",,,
67563748,2,Maple Street,residential,False,True,25.567,"LINESTRING (-64.5161642 44.3738886, -64.5159132 44.3740324)",,,
67563748,2,Maple Street,residential,False,False,89.422,"LINESTRING (-64.5161642 44.3738886, -64.5164523 44.3737173, -64.5167534 44.3735648, -64.5170915 44.3734388)",,,
67563763,2,Scotia Street,residential,False,False,101.903,"LINESTRING (-64.5161642 44.3738886, -64.5158371 44.3736634, -64.5155985 44.3735108, -64.5153734 44.373349, -64.5152287 44.3732626)",,,
67563748,2,Maple Street,residential,False,False,70.379,"LINESTRING (-64.5149592 44.3747617, -64.5149895 44.3747183, -64.5155241 44.3742761)",,,
747162447,2,King Street,secondary,False,False,222.37900000000002,"LINESTRING (-64.5149592 44.3747617, -64.5150384 44.374802, -64.5157133 44.3751453, -64.5158909 44.3752362, -64.5160594 44.3753226, -64.5162406 44.3754283, -64.516262 44.375441, -64.5163388 44.3754884, -64.5165043 44.3756092, -64.5166719 44.3757422, -64.5168012 44.3758569, -64.5169405 44.3759806, -64.5170379 44.3760786)",NS 331,,
67563763,2,Scotia Street,residential,False,True,101.90299999999999,"LINESTRING (-64.5152287 44.3732626, -64.5153734 44.373349, -64.5155985 44.3735108, -64.5158371 44.3736634, -64.5161642 44.3738886)",,,
"[67563716, 67563604]",2,"['Summit Street', 'Dawson Street']",residential,False,False,313.073,"LINESTRING (-64.5207187 44.3740594, -64.5208937 44.3738383, -64.5209812 44.3737273, -64.5211951 44.3734562, -64.5212242 44.3734358, -64.5212705 44.3734111, -64.5213034 44.3734047, -64.5213331 44.3734021, -64.52136 44.3734024, -64.5213936 44.3734061, -64.521426 44.3734136, -64.5214466 44.3734205, -64.5214961 44.3734468, -64.5236152 44.3744594, -64.5236808 44.3744908)",,,
67574267,2,Churchill Street,residential,False,False,229.634,"LINESTRING (-64.5207187 44.3740594, -64.5220149 44.3746733, -64.5222716 44.3747955, -64.5230331 44.3751707, -64.5231162 44.3752117)",,,
67574267,2,Churchill Street,residential,False,True,121.349,"LINESTRING (-64.5207187 44.3740594, -64.5199188 44.3736883, -64.5194381 44.3734652)",,,
67563788,2,Dominion Street,residential,False,False,107.228,"LINESTRING (-64.5241922 44.3738165, -64.5248129 44.3730289, -64.5248543 44.3729763)",,,
67563788,2,Dominion Street,residential,False,True,85.287,"LINESTRING (-64.5241922 44.3738165, -64.5241525 44.3738688, -64.5237231 44.374435, -64.5236808 44.3744908)",,,
67563748,2,Maple Street,residential,False,True,89.422,"LINESTRING (-64.5170915 44.3734388, -64.5167534 44.3735648, -64.5164523 44.3737173, -64.5161642 44.3738886)",,,
67563755,2,Alexandra Avenue,tertiary,False,True,153.272,"LINESTRING (-64.5170915 44.3734388, -64.5173701 44.3736351, -64.5175146 44.373742, -64.5178723 44.3739982, -64.5183834 44.3743644, -64.518454 44.3744142)",,,
67563748,2,Maple Street,residential,False,False,25.567,"LINESTRING (-64.5159132 44.3740324, -64.5161642 44.3738886)",,,
67563748,2,Maple Street,residential,False,True,41.119,"LINESTRING (-64.5159132 44.3740324, -64.5155241 44.3742761)",,,
67563703,2,St Andrews Street,residential,False,True,193.34999999999997,"LINESTRING (-64.5159132 44.3740324, -64.5164274 44.3743569, -64.5166656 44.3744914, -64.5169048 44.3746179, -64.5177913 44.3750228, -64.5178702 44.3750588)",,,
67563651,1,Phoenix Street,residential,False,True,99.61,"LINESTRING (-64.5200458 44.3749784, -64.5199564 44.3747374, -64.5199185 44.3746736, -64.5198575 44.3746242, -64.5197565 44.3746004, -64.519667 44.3746069, -64.5196078 44.3746396, -64.5194527 44.3748055, -64.5193636 44.3749048)",,,
67563748,2,Maple Street,residential,False,False,41.119,"LINESTRING (-64.5155241 44.3742761, -64.5159132 44.3740324)",,,
67563748,2,Maple Street,residential,False,True,70.379,"LINESTRING (-64.5155241 44.3742761, -64.5149895 44.3747183, -64.5149592 44.3747617)",,,
67563789,2,Prince Street,residential,False,False,222.627,"LINESTRING (-64.5155241 44.3742761, -64.5151849 44.374024, -64.5150852 44.3739515, -64.5149687 44.3738818, -64.5148467 44.3738155, -64.514608 44.3736995, -64.513277 44.3730968)",,,
67573141,1,,secondary_link,True,False,52.74,"LINESTRING (-64.5203158 44.3817731, -64.5202872 44.3815986, -64.520302 44.3815147, -64.5203281 44.3814594, -64.5204115 44.3813459, -64.5204284 44.3813212)",,,
479529487,2,LaHave Street,tertiary,False,True,15.181999999999999,"LINESTRING (-64.5203158 44.3817731, -64.5202695 44.3817268, -64.5202199 44.3816555)",,,
"[67572984, 67574281, 67573077]",2,Old Bridge Street,primary,False,False,271.389,"LINESTRING (-64.5163312 44.3793358, -64.5164548 44.3792303, -64.5167229 44.3789966, -64.5169071 44.3788384, -64.5170212 44.3787336, -64.5170543 44.3787033, -64.5171524 44.3786137, -64.5174149 44.3783719, -64.5175361 44.3782602, -64.5176328 44.3781994, -64.5185163 44.377652, -64.5185578 44.3776258, -64.5186551 44.3775607)",NS 3,yes,
67573086,2,LaHave Street,secondary,False,False,134.98499999999999,"LINESTRING (-64.5163312 44.3793358, -64.5164661 44.3794138, -64.5165452 44.3794545, -64.5166825 44.379522, -64.5168234 44.379585, -64.516968 44.3796424, -64.5171163 44.3796963, -64.5173055 44.3797679, -64.5174725 44.3798311, -64.517527 44.3798502, -64.5175839 44.3798656, -64.5175965 44.3798682, -64.517642 44.3798793, -64.5176976 44.3798885, -64.5177604 44.3798957, -64.5178167 44.3798983)",,,
977663919,2,LaHave Street,secondary,False,True,30.658,"LINESTRING (-64.5187885 44.3800887, -64.5187719 44.3800776, -64.5187196 44.3800468, -64.5186661 44.3800178, -64.518609 44.3799916, -64.5185966 44.3799869, -64.5185494 44.3799689, -64.5185191 44.3799588, -64.5184873 44.3799482, -64.5184646 44.3799422)",,,
"[977663921, 977663922]",3,LaHave Street,secondary,False,False,155.62599999999998,"LINESTRING (-64.5187885 44.3800887, -64.5193255 44.3804447, -64.5196162 44.380639, -64.5196827 44.3806867, -64.5197455 44.380739, -64.5198022 44.3807931, -64.5198526 44.380851, -64.5198981 44.3809107, -64.5199361 44.3809723, -64.5199691 44.3810367, -64.5199947 44.3811021, -64.520009 44.3811488)",,,
67573065,3,Veteran's Memorial Bridge Road,secondary,False,False,30.1,"LINESTRING (-64.520094 44.3814483, -64.5202241 44.3813989, -64.5204284 44.3813212)",NS 325,,
479529491,3,LaHave Street,secondary,False,True,33.989,"LINESTRING (-64.520094 44.3814483, -64.5200764 44.3813722, -64.520009 44.3811488)",,,
479529496,2,LaHave Street,tertiary,False,False,25.118000000000002,"LINESTRING (-64.520094 44.3814483, -64.5201521 44.3815442, -64.5201766 44.3815855, -64.5202199 44.3816555)",,,
479529500,2,Aberdeen Road,secondary,False,False,31.022,"LINESTRING (-64.520094 44.3814483, -64.5200128 44.3814887, -64.5199304 44.3815297, -64.5199181 44.3815379, -64.5197799 44.381583, -64.5197602 44.3815904)",NS 325,,
67573050,1,,secondary_link,True,False,62.384,"LINESTRING (-64.5178167 44.3798983, -64.5179074 44.3799129, -64.5179918 44.3799398, -64.5180619 44.3799764, -64.5181209 44.3800212, -64.518167 44.380072, -64.5181936 44.3801279, -64.5182012 44.3801871, -64.5182124 44.3802644, -64.5182105 44.3803126)",,,
67573086,2,LaHave Street,secondary,False,True,134.98499999999999,"LINESTRING (-64.5178167 44.3798983, -64.5177604 44.3798957, -64.5176976 44.3798885, -64.517642 44.3798793, -64.5175965 44.3798682, -64.5175839 44.3798656, -64.517527 44.3798502, -64.5174725 44.3798311, -64.5173055 44.3797679, -64.5171163 44.3796963, -64.516968 44.3796424, -64.5168234 44.379585, -64.5166825 44.379522, -64.5165452 44.3794545, -64.5164661 44.3794138, -64.5163312 44.3793358)",,,
977663920,2,LaHave Street,secondary,False,False,52.236,"LINESTRING (-64.5178167 44.3798983, -64.5178207 44.3798985, -64.5178822 44.3798986, -64.5179424 44.379896, -64.5180929 44.3798913, -64.5181608 44.3798931, -64.5182274 44.3798976, -64.5182942 44.3799057, -64.5183597 44.3799165, -64.5184254 44.379931, -64.5184646 44.3799422)",,,
977663918,3,Davison Drive,tertiary,False,True,15.631000000000002,"LINESTRING (-64.5182105 44.3803126, -64.5182443 44.3802602, -64.5182733 44.3802156, -64.5182942 44.3801854)",,,
977663916,2,Davison Drive,tertiary,False,False,30.244999999999997,"LINESTRING (-64.5184646 44.3799422, -64.5183879 44.3800513, -64.518333 44.3801294, -64.5183144 44.3801556, -64.5183108 44.3801612, -64.5182942 44.3801854)",,,
977663919,2,LaHave Street,secondary,False,False,30.657999999999994,"LINESTRING (-64.5184646 44.3799422, -64.5184873 44.3799482, -64.5185191 44.3799588, -64.5185494 44.3799689, -64.5185966 44.3799869, -64.518609 44.3799916, -64.5186661 44.3800178, -64.5187196 44.3800468, -64.5187719 44.3800776, -64.5187885 44.3800887)",,,
977663920,2,LaHave Street,secondary,False,True,52.236,"LINESTRING (-64.5184646 44.3799422, -64.5184254 44.379931, -64.5183597 44.3799165, -64.5182942 44.3799057, -64.5182274 44.3798976, -64.5181608 44.3798931, -64.5180929 44.3798913, -64.5179424 44.379896, -64.5178822 44.3798986, -64.5178207 44.3798985, -64.5178167 44.3798983)",,,
479529487,2,LaHave Street,tertiary,False,False,15.181999999999999,"LINESTRING (-64.5202199 44.3816555, -64.5202695 44.3817268, -64.5203158 44.3817731)",,,
479529496,2,LaHave Street,tertiary,False,True,25.118000000000002,"LINESTRING (-64.5202199 44.3816555, -64.5201766 44.3815855, -64.5201521 44.3815442, -64.520094 44.3814483)",,,
67573118,1,,secondary_link,True,False,53.5,"LINESTRING (-64.520009 44.3811488, -64.5199242 44.3813925, -64.5197602 44.3815904)",,,
479529491,3,LaHave Street,secondary,False,False,33.989,"LINESTRING (-64.520009 44.3811488, -64.5200764 44.3813722, -64.520094 44.3814483)",,,
"[977663921, 977663922]",3,LaHave Street,secondary,False,True,155.626,"LINESTRING (-64.520009 44.3811488, -64.5199947 44.3811021, -64.5199691 44.3810367, -64.5199361 44.3809723, -64.5198981 44.3809107, -64.5198526 44.380851, -64.5198022 44.3807931, -64.5197455 44.380739, -64.5196827 44.3806867, -64.5196162 44.380639, -64.5193255 44.3804447, -64.5187885 44.3800887)",,,
67573065,3,Veteran's Memorial Bridge Road,secondary,False,True,30.1,"LINESTRING (-64.5204284 44.3813212, -64.5202241 44.3813989, -64.520094 44.3814483)",NS 325,,
67573112,1,,secondary_link,True,False,40.833,"LINESTRING (-64.5204284 44.3813212, -64.520295 44.3813133, -64.5201893 44.381288, -64.5201087 44.3812463, -64.520009 44.3811488)",,,
"[67573059, 479529252, 977663925, 1193067903]","['4', '5']",Veteran's Memorial Bridge Road,secondary,False,False,128.542,"LINESTRING (-64.5204284 44.3813212, -64.5204792 44.3813019, -64.5208176 44.3811733, -64.521832 44.3807877, -64.5218564 44.3807783)",NS 325,yes,
67573071,1,,secondary_link,True,False,46.251000000000005,"LINESTRING (-64.5182942 44.3801854, -64.5183867 44.3801078, -64.5184339 44.3800759, -64.5184916 44.3800541, -64.5185576 44.3800449, -64.5186313 44.3800482, -64.5187101 44.3800619, -64.5187885 44.3800887)",,,
977663916,2,Davison Drive,tertiary,False,True,30.244999999999997,"LINESTRING (-64.5182942 44.3801854, -64.5183108 44.3801612, -64.5183144 44.3801556, -64.518333 44.3801294, -64.5183879 44.3800513, -64.5184646 44.3799422)",,,
977663918,3,Davison Drive,tertiary,False,False,15.631,"LINESTRING (-64.5182942 44.3801854, -64.5182733 44.3802156, -64.5182443 44.3802602, -64.5182105 44.3803126)",,,
67573093,1,,secondary_link,True,False,37.318,"LINESTRING (-64.5197602 44.3815904, -64.5200812 44.3816259, -64.5202199 44.3816555)",,,
479529500,2,Aberdeen Road,secondary,False,True,31.022,"LINESTRING (-64.5197602 44.3815904, -64.5197799 44.381583, -64.5199181 44.3815379, -64.5199304 44.3815297, -64.5200128 44.3814887, -64.520094 44.3814483)",NS 325,,
479529249,2,King Street,secondary,False,True,25.075,"LINESTRING (-64.5223445 44.3808481, -64.5222023 44.3806468)",NS 331,,
67563626,2,Dufferin Street,primary,False,False,70.664,"LINESTRING (-64.5170379 44.3760786, -64.5171284 44.3760278, -64.5174821 44.3755357)",NS 3,,
496015152,2,King Street,primary,False,False,94.35900000000001,"LINESTRING (-64.5170379 44.3760786, -64.5170913 44.3761403, -64.5172015 44.376264, -64.5173817 44.3764626, -64.5174681 44.376554, -64.5175947 44.3766875, -64.5176946 44.3767853)",NS 3;NS 331,,50
747162447,2,King Street,secondary,False,True,222.379,"LINESTRING (-64.5170379 44.3760786, -64.5169405 44.3759806, -64.5168012 44.3758569, -64.5166719 44.3757422, -64.5165043 44.3756092, -64.5163388 44.3754884, -64.516262 44.375441, -64.5162406 44.3754283, -64.5160594 44.3753226, -64.5158909 44.3752362, -64.5157133 44.3751453, -64.5150384 44.374802, -64.5149592 44.3747617)",NS 331,,
"[67572984, 67574281, 67573077]",2,Old Bridge Street,primary,False,True,271.389,"LINESTRING (-64.5186551 44.3775607, -64.5185578 44.3776258, -64.5185163 44.377652, -64.5176328 44.3781994, -64.5175361 44.3782602, -64.5174149 44.3783719, -64.5171524 44.3786137, -64.5170543 44.3787033, -64.5170212 44.3787336, -64.5169071 44.3788384, -64.5167229 44.3789966, -64.5164548 44.3792303, -64.5163312 44.3793358)",NS 3,yes,
