osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry
112472412,2,US 27 Business;US 84 Business;1 Business;38 Business,East Shotwell Street,primary,False,False,22.408,,"LINESTRING (-84.5740374 30.9039818, -84.5742717 30.9039957)"
112472412,2,US 27 Business;US 84 Business;1 Business;38 Business,East Shotwell Street,primary,False,True,188.777,,"LINESTRING (-84.5740374 30.9039818, -84.572059 30.9039568)"
9163501,,,South Clay Street,residential,False,False,132.00400000000002,25 mph,"LINESTRING (-84.5740374 30.9039818, -84.5740357 30.9041602, -84.5740343 30.9043029, -84.5740331 30.9044173, -84.5740258 30.9051689)"
9163501,,,South Clay Street,residential,False,False,76.035,25 mph,"LINESTRING (-84.5740258 30.9051689, -84.5740236 30.9058527)"
9163501,,,South Clay Street,residential,False,True,132.004,25 mph,"LINESTRING (-84.5740258 30.9051689, -84.5740331 30.9044173, -84.5740343 30.9043029, -84.5740357 30.9041602, -84.5740374 30.9039818)"
9166069,,,East Troupe Street,residential,False,False,73.70500000000001,25 mph,"LINESTRING (-84.5740258 30.9051689, -84.5745113 30.9051729, -84.5746723 30.9051742, -84.5747983 30.9051754)"
9163501,,,South Clay Street,residential,False,True,76.035,25 mph,"LINESTRING (-84.5740236 30.9058527, -84.5740258 30.9051689)"
9165405,,,North Clay Street,residential,False,False,75.513,25 mph,"LINESTRING (-84.5740236 30.9058527, -84.5740432 30.9065316)"
9165833,,,East Broughton Street,tertiary,False,False,72.65,25 mph,"LINESTRING (-84.5740236 30.9058527, -84.574785 30.9058619)"
9165833,,,East Broughton Street,tertiary,False,True,188.929,25 mph,"LINESTRING (-84.5740236 30.9058527, -84.5733122 30.9058436, -84.5723648 30.9058353, -84.5720435 30.9058324)"
9164944,,,McNair Street,residential,False,True,111.673,25 mph,"LINESTRING (-84.5775334 30.9040291, -84.5775167 30.9030249)"
9165514,2,US 84 Business;GA 38 Business,West Shotwell Street,primary,False,False,54.002,,"LINESTRING (-84.5775334 30.9040291, -84.5780994 30.9040311)"
9165514,2,US 84 Business;GA 38 Business,West Shotwell Street,primary,False,True,23.308,,"LINESTRING (-84.5775334 30.9040291, -84.5772891 30.9040292)"
9165923,,,West Troupe Street,residential,False,False,73.761,25 mph,"LINESTRING (-84.5773096 30.9051805, -84.5780827 30.9051854)"
9165923,,,West Troupe Street,residential,False,True,76.796,25 mph,"LINESTRING (-84.5773096 30.9051805, -84.5765047 30.9051752)"
328403501,,,South Crawford Street,residential,False,False,74.234,25 mph,"LINESTRING (-84.5773096 30.9051805, -84.5772861 30.9058478)"
328403501,,,South Crawford Street,residential,False,True,128.033,25 mph,"LINESTRING (-84.5773096 30.9051805, -84.5773002 30.9046512, -84.5772975 30.9045024, -84.5772914 30.9041562, -84.5772891 30.9040292)"
9165441,,,North Crawford Street,residential,False,False,77.355,25 mph,"LINESTRING (-84.5772861 30.9058478, -84.5772683 30.9065433)"
9165646,,,West Broughton Street,tertiary,False,False,76.002,25 mph,"LINESTRING (-84.5772861 30.9058478, -84.5780827 30.9058514)"
9165646,,,West Broughton Street,tertiary,False,True,73.788,25 mph,"LINESTRING (-84.5772861 30.9058478, -84.5765127 30.9058489)"
328403501,,,South Crawford Street,residential,False,True,74.234,25 mph,"LINESTRING (-84.5772861 30.9058478, -84.5773096 30.9051805)"
9164794,,,Hall Street,residential,False,False,198.05,25 mph,"LINESTRING (-84.5721495 30.9002473, -84.5720953 30.9020278)"
822923708,,,East Green Street,residential,False,False,125.416,25 mph,"LINESTRING (-84.5721495 30.9002473, -84.5734639 30.9002585)"
9164794,,,Hall Street,residential,False,False,214.523,25 mph,"LINESTRING (-84.5720953 30.9020278, -84.572059 30.9039568)"
9164794,,,Hall Street,residential,False,True,198.05,25 mph,"LINESTRING (-84.5720953 30.9020278, -84.5721495 30.9002473)"
9165138,,,East Evans Street,residential,False,False,206.714,25 mph,"LINESTRING (-84.5720953 30.9020278, -84.5742606 30.9020915)"
9164794,,,Hall Street,residential,False,False,208.563,25 mph,"LINESTRING (-84.572059 30.9039568, -84.5720435 30.9058324)"
9164794,,,Hall Street,residential,False,True,214.523,25 mph,"LINESTRING (-84.572059 30.9039568, -84.5720953 30.9020278)"
112472412,2,US 27 Business;US 84 Business;1 Business;38 Business,East Shotwell Street,primary,False,False,188.777,,"LINESTRING (-84.572059 30.9039568, -84.5740374 30.9039818)"
9164794,,,Hall Street,residential,False,True,208.563,25 mph,"LINESTRING (-84.5720435 30.9058324, -84.572059 30.9039568)"
9165833,,,East Broughton Street,tertiary,False,False,188.929,25 mph,"LINESTRING (-84.5720435 30.9058324, -84.5723648 30.9058353, -84.5733122 30.9058436, -84.5740236 30.9058527)"
9165833,,,East Broughton Street,tertiary,False,True,70.441,25 mph,"LINESTRING (-84.5720435 30.9058324, -84.5715936 30.905829, -84.5713052 30.9058268)"
9165646,,,West Broughton Street,tertiary,False,False,73.788,25 mph,"LINESTRING (-84.5765127 30.9058489, -84.5772861 30.9058478)"
9165833,,,East Broughton Street,tertiary,False,True,86.377,25 mph,"LINESTRING (-84.5765127 30.9058489, -84.5756074 30.9058407)"
9166832,,,North West Street,tertiary,False,False,76.595,25 mph,"LINESTRING (-84.5765127 30.9058489, -84.5765207 30.9065377)"
88146657,,,South West Street,tertiary,False,True,74.916,25 mph,"LINESTRING (-84.5765127 30.9058489, -84.5765047 30.9051752)"
9165646,,,West Broughton Street,tertiary,False,False,130.88,25 mph,"LINESTRING (-84.5780827 30.9058514, -84.5794544 30.9058666)"
9165646,,,West Broughton Street,tertiary,False,True,76.002,25 mph,"LINESTRING (-84.5780827 30.9058514, -84.5772861 30.9058478)"
9166121,,,South Florida Street,residential,False,True,74.056,25 mph,"LINESTRING (-84.5780827 30.9058514, -84.5780827 30.9051854)"
9166143,,,North Florida Street,residential,False,False,78.225,25 mph,"LINESTRING (-84.5780827 30.9058514, -84.5780694 30.9065548)"
9165139,,,South Donalson Street,unclassified,False,True,74.24,25 mph,"LINESTRING (-84.5794544 30.9058666, -84.5794646 30.905199)"
9165646,,,West Broughton Street,tertiary,False,True,130.88,25 mph,"LINESTRING (-84.5794544 30.9058666, -84.5780827 30.9058514)"
9165749,,,North Donalson Street,unclassified,False,False,77.515,25 mph,"LINESTRING (-84.5794544 30.9058666, -84.5794822 30.9065633)"
9164908,,,East Green Street,residential,False,False,52.529,25 mph,"LINESTRING (-84.5742873 30.9001068, -84.5748378 30.9001128)"
9165950,,,Potter Street,residential,False,False,220.704,25 mph,"LINESTRING (-84.5742873 30.9001068, -84.5742606 30.9020915)"
9164908,,,East Green Street,residential,False,False,37.939,25 mph,"LINESTRING (-84.5748378 30.9001128, -84.5752354 30.9001172)"
9164908,,,East Green Street,residential,False,True,52.529,25 mph,"LINESTRING (-84.5748378 30.9001128, -84.5742873 30.9001068)"
9165785,,,Academy Street,residential,False,False,220.591,25 mph,"LINESTRING (-84.5748378 30.9001128, -84.5748127 30.9020965)"
9164908,,,East Green Street,residential,False,False,117.987,25 mph,"LINESTRING (-84.5752354 30.9001172, -84.5764719 30.9001307)"
9164908,,,East Green Street,residential,False,True,37.939,25 mph,"LINESTRING (-84.5752354 30.9001172, -84.5748378 30.9001128)"
9164908,,,East Green Street,residential,False,True,117.987,25 mph,"LINESTRING (-84.5764719 30.9001307, -84.5752354 30.9001172)"
9166255,,,West Green Street,residential,False,False,103.852,25 mph,"LINESTRING (-84.5764719 30.9001307, -84.5775603 30.9001395)"
88146659,2,GA 97;GA 309,South West Street,secondary,False,False,121.403,,"LINESTRING (-84.5764719 30.9001307, -84.5764741 30.9012225)"
822923708,,,East Green Street,residential,False,True,125.416,25 mph,"LINESTRING (-84.5734639 30.9002585, -84.5721495 30.9002473)"
9164944,,,McNair Street,residential,False,False,122.067,25 mph,"LINESTRING (-84.5775603 30.9001395, -84.5775457 30.9012372)"
9166255,,,West Green Street,residential,False,False,98.577,25 mph,"LINESTRING (-84.5775603 30.9001395, -84.5785934 30.9001493)"
9166255,,,West Green Street,residential,False,True,103.852,25 mph,"LINESTRING (-84.5775603 30.9001395, -84.5764719 30.9001307)"
9164944,,,McNair Street,residential,False,False,95.644,25 mph,"LINESTRING (-84.5775457 30.9012372, -84.5775352 30.9020973)"
9164944,,,McNair Street,residential,False,True,122.067,25 mph,"LINESTRING (-84.5775457 30.9012372, -84.5775603 30.9001395)"
9166565,,,Perry Street,residential,False,False,98.576,25 mph,"LINESTRING (-84.5775457 30.9012372, -84.5785788 30.9012471)"
9166565,,,Perry Street,residential,False,True,102.256,25 mph,"LINESTRING (-84.5775457 30.9012372, -84.5764741 30.9012225)"
9164944,,,McNair Street,residential,False,False,56.487,25 mph,"LINESTRING (-84.5775352 30.9020973, -84.5775185 30.9026051)"
9164944,,,McNair Street,residential,False,True,95.644,25 mph,"LINESTRING (-84.5775352 30.9020973, -84.5775457 30.9012372)"
9166410,,,West Evans Street,residential,False,False,100.559,25 mph,"LINESTRING (-84.5775352 30.9020973, -84.5764813 30.902107)"
9166410,,,West Evans Street,residential,False,True,98.575,25 mph,"LINESTRING (-84.5775352 30.9020973, -84.5785683 30.9021071)"
9164944,,,McNair Street,residential,False,False,46.68,25 mph,"LINESTRING (-84.5775185 30.9026051, -84.5775167 30.9030249)"
9164944,,,McNair Street,residential,False,True,56.487,25 mph,"LINESTRING (-84.5775185 30.9026051, -84.5775352 30.9020973)"
9166631,,,Saint T Street,residential,False,True,98.166,25 mph,"LINESTRING (-84.5775185 30.9026051, -84.5785473 30.9025937)"
9164944,,,McNair Street,residential,False,False,111.673,25 mph,"LINESTRING (-84.5775167 30.9030249, -84.5775334 30.9040291)"
9164944,,,McNair Street,residential,False,True,46.68,25 mph,"LINESTRING (-84.5775167 30.9030249, -84.5775185 30.9026051)"
9166791,,,Flint Street,residential,False,False,97.448,25 mph,"LINESTRING (-84.5775167 30.9030249, -84.578538 30.9030348)"
9166791,,,Flint Street,residential,False,True,98.437,25 mph,"LINESTRING (-84.5775167 30.9030249, -84.576485 30.9030314)"
9165138,,,East Evans Street,residential,False,False,52.679,25 mph,"LINESTRING (-84.5742606 30.9020915, -84.5748127 30.9020965)"
9165138,,,East Evans Street,residential,False,True,206.714,25 mph,"LINESTRING (-84.5742606 30.9020915, -84.5720953 30.9020278)"
9165950,,,Potter Street,residential,False,False,211.74,25 mph,"LINESTRING (-84.5742606 30.9020915, -84.5742717 30.9039957)"
9165950,,,Potter Street,residential,False,True,220.704,25 mph,"LINESTRING (-84.5742606 30.9020915, -84.5742873 30.9001068)"
9165138,,,East Evans Street,residential,False,False,76.963,25 mph,"LINESTRING (-84.5748127 30.9020965, -84.5756193 30.9021046)"
9165138,,,East Evans Street,residential,False,True,52.679,25 mph,"LINESTRING (-84.5748127 30.9020965, -84.5742606 30.9020915)"
9165785,,,Academy Street,residential,False,True,220.591,25 mph,"LINESTRING (-84.5748127 30.9020965, -84.5748378 30.9001128)"
9165138,,,East Evans Street,residential,False,False,82.244,25 mph,"LINESTRING (-84.5756193 30.9021046, -84.5764813 30.902107)"
9165138,,,East Evans Street,residential,False,True,76.963,25 mph,"LINESTRING (-84.5756193 30.9021046, -84.5748127 30.9020965)"
9166489,,,South Broad Street,residential,False,False,212.572,25 mph,"LINESTRING (-84.5756193 30.9021046, -84.5756142 30.9040163)"
9165138,,,East Evans Street,residential,False,True,82.244,25 mph,"LINESTRING (-84.5764813 30.902107, -84.5756193 30.9021046)"
9166410,,,West Evans Street,residential,False,True,100.559,25 mph,"LINESTRING (-84.5764813 30.902107, -84.5775352 30.9020973)"
88146659,2,GA 97;GA 309,South West Street,secondary,False,False,102.789,,"LINESTRING (-84.5764813 30.902107, -84.576485 30.9030314)"
88146659,2,GA 97;GA 309,South West Street,secondary,False,True,98.354,,"LINESTRING (-84.5764813 30.902107, -84.5764741 30.9012225)"
9165514,2,US 84 Business;GA 38 Business,West Shotwell Street,primary,False,True,86.635,,"LINESTRING (-84.5794529 30.9040466, -84.578545 30.9040328)"
9165139,,,South Donalson Street,unclassified,False,False,128.146,25 mph,"LINESTRING (-84.5794529 30.9040466, -84.5794591 30.9046543, -84.5794607 30.9048137, -84.5794632 30.9050582, -84.5794646 30.905199)"
129540465,4,US 84 Business;GA 38 Business,West Shotwell Street,primary,False,False,70.93799999999999,,"LINESTRING (-84.5794529 30.9040466, -84.5801324 30.9040505, -84.5801964 30.9040509)"
9165139,,,South Donalson Street,unclassified,False,False,74.24,25 mph,"LINESTRING (-84.5794646 30.905199, -84.5794544 30.9058666)"
9165923,,,West Troupe Street,residential,False,True,131.852,25 mph,"LINESTRING (-84.5794646 30.905199, -84.5780827 30.9051854)"
9165139,,,South Donalson Street,unclassified,False,True,128.146,25 mph,"LINESTRING (-84.5794646 30.905199, -84.5794632 30.9050582, -84.5794607 30.9048137, -84.5794591 30.9046543, -84.5794529 30.9040466)"
112472412,2,US 27 Business;US 84 Business;1 Business;38 Business,East Shotwell Street,primary,False,False,76.845,,"LINESTRING (-84.5748088 30.9040101, -84.5756142 30.9040163)"
9165184,,,North Clarke Street,residential,False,False,129.579,25 mph,"LINESTRING (-84.5748088 30.9040101, -84.5748051 30.9043973, -84.5747983 30.9051754)"
